@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
1.0,0.883,-0.22,1.0,0.364,0.824,0.192,0.851,0.059,0.906,-0.043,0.852,0.25,0.779,0.253,0.692,0.579,0.71,0.391,0.732,0.276,1.0,0.349,0.568,0.52,0.698,0.532,0.809,0.586,0.43,0.709,0.524,0.542,g
1.0,0.615,0.189,0.782,0.018,0.775,0.026,0.651,-0.103,0.775,0.08,0.74,0.051,0.723,0.058,0.686,-0.089,0.617,0.163,0.662,0.076,0.639,0.08,0.602,-0.072,0.588,0.088,0.551,0.257,0.534,0.092,0.506,0.093,g
1.0,0.901,0.418,0.641,0.757,0.304,0.951,-0.204,0.965,-0.555,0.812,-0.819,0.509,-0.97,0.103,-0.915,-0.314,-0.702,-0.655,-0.324,-0.89,0.059,-0.942,0.445,-0.822,0.741,-0.552,0.894,-0.187,0.879,0.204,0.706,0.549,g
1.0,1.0,0.084,1.0,0.174,1.0,-0.133,0.982,0.645,1.0,0.479,1.0,0.591,1.0,0.708,1.0,0.828,1.0,0.951,1.0,1.0,0.98,1.0,0.916,1.0,0.839,1.0,0.748,1.0,0.644,1.0,0.525,1.0,g
1.0,0.763,-0.078,1.0,-0.296,1.0,-0.857,0.8,0.061,0.456,-0.428,1.0,-0.126,1.0,-0.835,0.493,0.019,0.822,-0.059,0.982,-0.199,1.0,0.22,0.696,-0.265,0.921,-0.245,0.789,0.02,0.875,-0.271,1.0,-0.57,g
1.0,0.871,0.043,0.799,0.183,0.99,0.293,0.895,-0.083,0.886,-0.02,0.904,-0.267,0.894,0.2,0.886,-0.046,0.845,-0.01,0.979,-0.34,0.79,-0.251,0.867,-0.092,0.86,-0.029,0.788,-0.041,0.759,0.218,0.882,0.092,g
1.0,0.328,0.025,0.152,0.213,0.149,0.74,-0.257,0.923,-0.103,0.194,-0.614,0.258,-0.941,-0.054,-0.131,-0.143,-0.303,-0.446,-0.114,-0.856,0.027,-0.228,0.279,-0.063,0.337,-0.119,0.277,-0.114,0.151,0.133,0.122,0.205,g
1.0,1.0,0.068,1.0,0.142,1.0,0.221,1.0,-0.125,1.0,0.395,1.0,0.49,1.0,0.59,-0.375,1.0,1.0,0.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,g
1.0,0.292,0.136,0.453,0.168,0.518,-0.005,0.526,0.209,0.525,-0.166,0.474,-0.048,0.555,0.039,0.817,-0.224,0.424,-0.042,0.35,0.066,0.282,-0.209,0.517,-0.032,0.504,-0.034,0.346,0.098,0.708,-0.019,0.396,-0.032,g
1.0,1.0,-0.159,0.723,0.277,0.834,-0.584,1.0,-0.282,1.0,-0.499,0.8,-0.125,0.768,0.146,1.0,0.393,1.0,0.266,0.964,-0.019,0.926,-0.913,1.0,0.148,1.0,-0.116,1.0,-0.111,1.0,0.534,1.0,-0.578,g
1.0,1.0,1.0,0.367,0.062,0.13,0.927,-0.276,0.936,-0.315,0.377,-0.872,0.369,-0.929,-0.089,-0.389,-0.342,-0.466,-0.825,-0.054,-0.936,0.256,-0.204,0.738,-0.46,0.855,-0.068,1.0,1.0,0.387,0.002,0.178,0.798,g
1.0,0.667,-0.014,0.974,0.068,0.496,0.501,0.757,-0.003,0.652,-0.141,0.402,-0.489,0.392,0.587,0.768,0.318,0.786,0.113,0.475,-0.449,1.0,0.007,0.607,0.07,0.687,0.171,0.876,0.078,0.553,0.246,0.139,0.481,g
1.0,1.0,0.162,1.0,-0.056,1.0,0.014,1.0,-0.124,1.0,-0.015,1.0,-0.017,1.0,-0.064,1.0,-0.072,1.0,0.059,1.0,-0.101,1.0,-0.027,1.0,-0.23,1.0,-0.068,1.0,0.083,1.0,-0.142,1.0,-0.074,g
1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.75,0.0,0.912,0.121,0.891,0.142,0.869,0.162,0.75,0.25,0.75,0.5,0.75,0.0,1.0,-0.25,0.5,0.5,0.739,0.264,0.75,0.25,0.696,0.291,0.675,0.303,g
1.0,0.671,0.025,0.666,0.05,0.572,0.188,0.088,0.341,0.636,0.121,0.621,0.143,0.786,0.11,0.584,0.182,0.144,0.412,0.539,0.213,0.514,0.226,0.488,0.237,0.462,0.246,0.434,0.253,0.407,0.258,1.0,0.33,g
1.0,1.0,0.455,1.0,0.545,0.818,0.636,1.0,-0.091,1.0,0.0,0.818,-0.455,0.636,0.273,1.0,-0.636,1.0,-0.273,0.909,-0.455,1.0,0.078,1.0,-0.091,1.0,0.089,1.0,0.364,1.0,0.636,0.727,0.273,g
1.0,0.347,0.204,0.469,0.245,0.408,0.204,0.469,0.449,0.306,0.592,0.122,0.551,0.0,0.51,-0.061,0.551,-0.204,0.551,-0.286,0.449,-0.286,0.327,-0.612,0.224,-0.466,0.149,-0.592,0.184,-0.347,0.0,-0.265,-0.245,g
1.0,0.641,0.014,0.341,-0.024,0.528,0.035,0.195,0.122,0.433,0.048,0.22,0.049,0.293,0.0,0.366,0.0,0.317,0.073,0.268,0.122,0.237,0.058,0.22,0.098,0.193,0.056,0.174,0.055,0.195,0.0,0.171,0.073,g
1.0,1.0,0.242,1.0,0.486,1.0,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771,1.0,1.0,1.0,1.0,0.745,1.0,0.896,1.0,0.646,1.0,0.383,1.0,0.108,1.0,-0.174,1.0,-0.814,1.0,g
1.0,0.951,0.004,0.952,-0.027,0.934,-0.019,0.946,0.016,0.965,0.033,0.942,0.073,0.946,-0.013,0.972,0.001,0.948,0.06,0.927,0.084,0.931,0.101,0.945,0.014,0.935,0.049,0.932,0.082,0.941,-0.0,0.915,0.047,g
1.0,0.937,-0.002,0.608,0.432,0.923,-0.401,0.931,0.168,0.962,0.091,0.997,0.082,0.916,0.051,0.846,-0.253,0.874,-0.145,0.849,0.261,0.751,-0.036,0.845,-0.026,0.873,-0.023,0.985,0.094,0.783,-0.102,0.858,-0.147,g
1.0,0.929,0.332,0.762,0.623,0.493,0.843,0.216,0.952,-0.14,0.962,-0.472,0.836,-0.707,0.655,-0.875,0.368,-0.918,0.056,-0.898,-0.262,-0.74,-0.541,-0.508,-0.747,-0.223,-0.861,0.078,-0.872,0.36,-0.781,0.594,-0.603,g
1.0,0.505,-0.169,0.714,0.015,0.711,0.023,0.681,0.013,0.346,0.056,0.69,0.044,0.681,0.051,0.67,0.057,0.634,-0.047,0.645,0.069,0.631,0.074,0.84,0.181,0.599,0.083,0.382,0.068,0.565,0.09,0.546,0.093,g
1.0,0.99,-0.058,0.998,-0.13,0.987,-0.194,0.994,-0.258,0.927,-0.301,0.927,-0.38,0.898,-0.438,0.849,-0.521,0.874,-0.571,0.79,-0.598,0.747,-0.646,0.683,-0.685,0.652,-0.732,0.61,-0.754,0.548,-0.803,0.492,-0.832,g
1.0,1.0,0.455,1.0,-0.455,1.0,0.091,1.0,-0.091,1.0,0.0,1.0,-0.273,1.0,-0.182,1.0,0.091,1.0,0.0,1.0,-0.364,1.0,0.091,1.0,-0.091,1.0,-0.049,1.0,0.455,1.0,-0.273,1.0,-0.182,g
1.0,1.0,-0.066,1.0,0.629,1.0,0.096,1.0,0.203,1.0,-1.0,1.0,-0.406,1.0,-0.159,1.0,0.049,1.0,-0.615,1.0,-0.266,1.0,-1.0,1.0,-0.58,1.0,-0.814,1.0,-1.0,1.0,-0.786,1.0,-0.483,g
1.0,0.709,-0.248,0.643,0.043,0.452,0.383,0.652,0.183,0.5,0.27,0.578,-0.23,0.504,0.378,0.387,-0.426,0.361,-0.261,0.27,0.117,0.532,-0.038,0.313,-0.122,0.499,-0.043,0.483,-0.044,0.643,-0.252,0.504,0.148,g
1.0,1.0,0.549,0.627,1.0,0.02,1.0,-0.49,0.922,-0.824,0.588,-1.0,0.118,-0.961,-0.333,-0.647,-0.686,-0.235,-0.863,0.353,-1.0,0.745,-0.725,0.922,-0.216,0.929,0.219,0.725,0.569,0.235,0.902,-0.118,0.902,g
1.0,1.0,-0.013,1.0,0.016,1.0,-0.002,1.0,0.063,0.978,0.045,0.96,0.029,1.0,0.065,0.989,0.034,1.0,0.036,0.998,0.094,0.957,0.074,1.0,0.101,1.0,0.088,0.991,0.085,1.0,0.101,1.0,0.101,g
1.0,1.0,-0.378,0.649,0.297,0.649,-0.243,0.865,0.189,1.0,-0.27,0.514,0.0,0.622,-0.054,0.324,-0.216,0.718,-0.177,0.622,0.054,0.757,0.135,0.351,-0.297,0.61,-0.222,0.585,-0.23,0.73,-0.595,0.514,-0.243,g
1.0,0.897,0.382,0.912,0.375,0.743,0.676,0.456,0.779,0.191,0.89,-0.022,0.86,-0.206,0.824,-0.375,0.676,-0.5,0.478,-0.735,0.382,-0.86,0.088,-0.743,-0.125,-0.679,-0.241,-0.551,-0.426,-0.441,-0.507,-0.287,-0.566,g
1.0,0.943,0.2,0.961,0.408,0.805,0.566,0.567,0.708,0.418,0.832,0.149,0.895,0.052,0.937,-0.247,0.839,-0.428,0.756,-0.503,0.626,-0.655,0.504,-0.689,0.309,-0.771,0.156,-0.754,-0.044,-0.752,-0.179,-0.669,-0.344,g
1.0,0.976,-0.106,0.946,-0.208,0.928,-0.284,0.86,-0.273,0.798,-0.479,0.782,-0.508,0.746,-0.614,0.579,-0.681,0.379,-0.736,0.363,-0.766,0.319,-0.798,0.228,-0.816,0.137,-0.825,0.046,-0.824,-0.043,-0.813,-0.138,-0.81,g
1.0,0.798,0.383,0.808,-0.17,1.0,-0.077,0.982,-0.074,0.702,0.207,0.997,0.021,0.982,0.025,1.0,-0.131,0.957,0.077,1.0,0.002,0.903,0.308,1.0,-0.145,1.0,-0.004,0.756,0.079,1.0,-0.188,1.0,-0.057,g
1.0,0.479,-0.124,0.428,-0.124,0.701,-0.392,0.732,0.072,0.263,-0.216,0.495,0.16,0.454,-0.119,0.423,0.062,0.5,-0.273,0.546,0.186,0.423,0.082,0.706,0.196,0.534,-0.124,0.155,-0.263,0.474,0.041,0.454,-0.515,g
1.0,0.909,0.088,0.865,0.169,1.0,0.166,0.552,0.682,0.702,0.367,0.163,0.427,0.576,0.461,0.511,0.496,0.316,0.13,0.378,0.545,0.313,0.558,0.249,0.565,0.186,0.566,0.126,0.561,0.069,0.551,0.121,0.677,g
1.0,0.841,-0.184,0.436,0.029,0.934,-0.003,0.879,0.138,0.811,-0.018,0.886,0.55,0.917,-0.575,0.75,-0.295,0.867,-0.201,1.0,1.0,0.466,-0.163,0.901,-0.028,0.934,-0.012,0.616,-0.323,0.845,-0.257,0.933,-0.014,g
1.0,1.0,0.5,1.0,0.25,0.25,1.0,0.169,0.912,-0.133,0.805,-0.341,0.608,-0.438,0.379,-0.437,0.167,-0.367,0.007,-0.265,-0.09,-0.162,-0.13,-0.078,-0.127,-0.021,-0.102,0.01,-0.07,0.022,-0.041,0.022,-0.02,g
1.0,0.195,0.057,0.042,0.252,-0.106,0.489,-0.183,-0.183,-0.42,0.061,-0.454,0.092,-0.164,-0.305,-0.103,-0.397,0.187,-0.176,0.34,-0.12,0.286,-0.16,0.216,0.247,0.039,0.311,-0.038,0.263,-0.168,0.168,-0.302,-0.336,g
