@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.782,2.546,1.536,-0.43,0.0,0
1.084,1.32,0.354,-0.113,0.077,0
0.276,1.107,2.229,1.18,0.0,0
2.631,1.024,0.564,0.812,0.315,0
0.29,0.831,1.73,0.87,0.0,0
0.371,1.194,1.549,0.687,-0.474,0
0.2,0.565,1.0,1.958,-0.605,0
0.578,1.929,-0.437,-0.193,0.0,0
1.007,2.845,-0.424,0.422,0.617,0
1.612,2.319,-0.385,0.22,0.164,0
0.286,1.386,1.226,0.468,0.277,0
2.019,0.887,0.359,0.312,1.019,0
0.293,1.714,0.461,0.22,-0.097,0
1.254,2.545,-0.44,0.227,0.165,0
2.406,-0.221,0.216,0.198,-0.067,0
0.16,1.022,1.933,-0.625,-0.261,0
1.974,0.311,-0.082,0.072,-0.091,0
0.381,0.994,1.96,1.183,0.648,0
0.338,0.437,1.708,1.274,0.984,0
3.01,0.67,0.18,0.122,0.067,0
0.303,1.696,1.027,0.449,-0.241,0
-0.164,1.49,1.931,0.699,0.0,0
2.653,0.448,0.241,0.089,0.092,0
1.034,1.039,0.257,0.198,-0.09,0
0.309,2.547,-0.477,0.494,-0.168,0
0.137,0.894,2.211,-0.765,0.0,0
2.307,1.995,-0.279,-0.144,-0.087,0
0.743,0.576,1.672,1.092,0.594,0
0.086,0.464,0.309,0.495,0.921,0
1.025,2.404,-0.505,0.259,0.435,0
2.131,0.528,0.131,0.072,0.06,0
0.161,0.884,0.821,1.944,-0.676,0
1.036,2.396,-0.503,1.399,-0.376,0
0.094,0.508,1.107,2.071,-0.789,0
1.032,2.486,-0.491,0.28,0.607,0
1.553,1.483,0.646,-0.188,-0.119,0
0.934,3.018,-0.484,0.233,0.581,0
3.223,0.698,-0.13,-0.061,-0.046,0
0.976,0.774,-0.182,-0.091,0.111,0
1.936,0.557,-0.107,0.14,-0.206,0
0.94,2.129,1.846,-0.441,0.542,0
0.348,0.918,2.355,1.037,0.421,0
2.309,1.809,-0.363,0.917,-0.26,0
0.236,0.46,2.043,0.909,0.646,0
0.436,2.561,1.097,0.802,0.0,0
0.559,2.521,1.509,0.648,-0.272,0
0.193,0.996,2.144,-0.867,0.0,0
3.097,0.575,0.228,0.275,-0.078,0
0.343,1.65,2.263,-0.612,0.0,0
0.101,0.333,0.52,1.505,1.15,0
0.524,2.902,-0.59,1.191,-0.328,0
0.319,3.013,-0.563,0.295,0.19,0
0.378,0.982,2.602,-0.623,-0.331,0
0.495,2.94,-0.701,0.4,-0.16,0
0.479,2.502,-0.599,0.323,-0.15,0
0.224,1.072,2.294,-0.74,-0.456,0
2.334,1.326,0.251,0.213,-0.097,0
2.186,1.421,-0.367,-0.121,-0.085,0
1.633,1.148,0.444,-0.309,1.274,0
2.457,0.732,0.172,0.092,-0.046,0
3.133,0.656,0.181,0.117,-0.067,0
0.265,0.819,2.521,-0.627,-0.34,0
1.472,1.773,-0.347,-0.123,-0.077,0
0.403,3.058,-0.594,0.407,-0.189,0
2.611,0.661,0.164,0.104,-0.053,0
2.321,0.483,0.174,0.106,0.105,0
2.241,0.78,0.341,-0.092,-0.053,0
3.239,0.65,-0.139,-0.067,0.058,0
0.291,0.858,1.77,0.806,0.509,0
1.065,2.259,-0.485,0.252,0.343,0
0.247,0.645,0.797,1.719,0.977,0
0.69,2.921,-0.568,-0.222,-0.139,0
0.148,0.777,1.533,1.672,0.0,0
0.499,2.983,-0.67,0.396,-0.158,0
2.451,-0.211,0.222,0.166,-0.062,0
2.203,1.252,0.462,0.437,-0.235,0
3.632,0.732,-0.163,-0.082,-0.056,0
0.774,0.964,-0.256,-0.123,0.0,0
1.625,1.636,0.389,-0.134,0.125,0
1.928,2.195,-0.284,-0.138,-0.097,0
0.816,0.855,0.197,0.084,0.085,0
0.986,2.211,1.92,-0.485,0.0,0
0.54,0.904,2.359,-0.803,-0.314,0
2.03,0.636,-0.098,0.078,0.056,0
0.682,1.98,1.237,-0.433,-0.517,0
0.42,2.529,-0.399,0.237,-0.162,0
2.287,-0.234,0.215,0.176,-0.085,0
0.524,2.181,-0.506,0.329,0.0,0
0.266,1.2,-0.279,-0.142,-0.089,0
0.147,0.851,1.499,2.585,-0.996,0
2.444,0.273,0.139,0.156,-0.063,0
0.365,0.624,1.886,0.956,-0.393,0
0.386,1.497,1.213,0.493,0.254,0
0.405,0.866,1.826,-0.591,-0.4,0
1.712,1.764,0.375,0.511,0.589,0
0.231,0.987,0.538,0.437,0.0,0
0.479,0.493,1.424,2.1,0.0,0
0.776,2.22,-0.549,-0.194,0.145,0
0.374,1.217,1.518,0.693,-0.502,0
1.288,0.722,0.123,0.095,0.106,0
3.868,-0.331,-0.119,-0.066,-0.044,0
0.816,2.06,-0.45,-0.191,-0.113,0
0.492,2.604,-0.594,0.313,-0.147,0
3.802,-0.393,0.153,-0.082,-0.055,0
0.412,1.815,1.17,0.509,0.0,0
2.724,0.297,0.192,0.222,-0.084,0
3.041,1.383,-0.265,0.691,-0.179,0
0.883,1.942,-0.443,1.609,-0.483,0
0.126,0.814,1.292,1.692,0.0,0
0.828,2.132,-0.487,-0.205,-0.147,0
0.262,2.524,-0.395,0.238,0.168,0
1.172,1.957,-0.32,-0.146,0.128,0
1.061,2.765,-0.46,0.286,0.73,0
0.316,1.36,1.986,-0.624,0.497,0
0.757,2.007,-0.42,0.268,-0.212,0
1.529,1.078,-0.154,-0.072,0.066,0
3.065,0.355,-0.113,-0.073,0.063,0
0.808,3.041,-0.586,0.621,-0.26,0
0.145,0.384,0.491,2.14,-0.834,0
1.001,1.491,-0.225,-0.094,0.095,0
0.334,1.489,2.335,-0.665,0.0,0
0.244,0.692,0.951,1.574,0.0,0
0.121,0.671,0.951,2.188,0.0,0
2.741,0.927,1.029,-0.273,-0.117,0
0.146,0.402,0.495,-0.677,1.775,0
0.714,1.3,1.784,-0.571,-0.206,0
0.285,1.068,2.042,1.394,-0.447,0
0.249,1.297,2.72,-0.722,-0.384,0
2.954,0.435,-0.11,0.086,-0.061,0
2.321,0.872,0.503,1.212,-0.375,0
2.534,0.267,0.133,0.16,-0.065,0
2.64,0.625,0.155,0.106,0.058,0
0.901,2.767,0.829,-0.272,-0.148,0
2.756,0.266,0.158,0.194,-0.063,0
0.228,1.38,1.297,0.535,-0.219,0
0.377,2.417,-0.479,0.328,0.0,0
1.063,2.585,-0.415,-0.175,-0.116,0
0.531,2.74,1.17,-0.316,0.0,0
0.416,1.042,2.32,-0.564,0.337,0
0.256,2.111,1.173,-0.532,-0.244,0
-0.076,1.072,2.581,-0.699,0.0,0
-0.191,-0.863,-0.927,-0.577,-0.297,0
3.367,0.66,0.941,-0.242,-0.095,0
1.4,1.606,0.361,0.258,0.144,0
-0.363,1.817,1.007,-0.358,-0.279,0
0.944,1.258,0.308,-0.109,0.072,0
1.268,1.104,2.24,-0.564,-0.208,0
1.057,0.866,-0.132,0.073,0.076,0
1.4,1.26,0.292,0.157,-0.167,0
0.233,1.469,2.062,1.012,1.114,0
0.43,2.541,1.083,-0.482,0.0,0
2.41,0.29,0.153,0.162,-0.062,0
0.384,1.701,2.268,-0.641,0.0,0
-0.158,2.19,1.004,-0.51,0.0,0
0.236,1.165,2.107,-0.919,-0.514,0
0.25,0.5,2.194,0.831,0.616,0
1.801,0.853,1.353,0.85,0.525,0
0.948,2.4,-0.397,0.42,1.126,0
2.582,0.47,-0.132,-0.076,0.119,0
2.705,0.539,-0.143,-0.084,0.138,0
1.84,-0.254,0.245,0.153,-0.101,0
0.309,1.464,1.893,-0.551,0.0,0
0.316,0.736,1.614,1.259,1.062,0
0.159,0.701,1.044,2.069,-0.623,0
0.145,0.392,0.477,2.189,-0.911,0
0.456,1.419,2.22,-0.713,0.0,0
0.415,2.713,-0.637,0.789,0.885,0
3.5,1.474,-0.182,-0.045,-0.032,0
2.059,1.344,-0.213,-0.103,-0.061,0
2.374,1.034,0.256,0.187,0.2,0
1.576,1.608,-0.304,-0.121,0.108,0
0.059,0.287,0.439,-0.522,0.0,0
0.597,2.565,-0.506,-0.261,-0.162,0
0.402,0.617,1.656,1.123,-0.363,0
0.058,0.245,0.368,-0.427,0.0,0
0.087,0.585,-0.67,2.38,0.0,0
3.056,0.572,1.055,-0.219,-0.093,0
0.289,0.832,1.765,0.835,0.489,0
0.98,-0.688,-0.404,-1.3,-0.836,0
1.488,1.97,0.515,1.191,-0.329,0
0.257,1.155,2.326,-0.601,0.0,0
0.383,1.272,1.29,0.585,-0.227,0
2.254,1.491,0.895,0.624,-0.185,0
0.773,2.061,-0.344,-0.179,-0.115,0
0.525,0.974,1.819,-0.586,0.362,0
3.061,0.583,0.224,0.326,-0.088,0
3.496,0.728,0.275,-0.281,-0.239,0
0.438,3.131,-0.521,0.324,0.76,0
0.361,2.716,0.915,-0.475,-0.19,0
0.755,1.277,-0.297,-0.426,1.903,0
0.189,0.529,2.646,-0.704,0.382,0
0.248,0.667,0.729,-0.804,2.286,0
0.234,0.973,2.176,1.023,-0.353,0
0.336,1.17,1.625,0.783,-0.39,0
2.807,0.776,0.292,0.191,0.561,0
0.19,0.987,2.322,-0.656,-0.279,0
0.24,1.547,0.664,0.275,0.172,0
0.657,1.763,0.499,-0.173,0.0,0
0.665,2.972,-0.438,0.256,-0.126,0
-0.163,-0.321,-0.732,1.244,-0.684,0
0.918,0.758,-0.161,0.075,-0.044,0
0.521,2.947,0.989,0.445,0.0,0
2.364,0.747,0.321,-0.078,0.068,0
0.198,1.65,0.707,0.333,0.179,0
0.129,0.556,1.314,0.928,-0.413,0
3.169,0.412,-0.148,-0.073,-0.045,0
2.601,0.422,-0.144,-0.08,0.119,0
0.643,1.634,-0.268,-0.141,0.0,0
0.327,1.618,-0.42,0.321,-0.126,0
0.325,0.806,2.461,1.262,-0.458,0
0.409,1.351,1.97,0.873,-0.322,0
2.786,-0.269,0.124,0.11,0.063,0
2.956,0.36,1.436,-0.266,-0.128,0
0.71,2.25,0.718,0.272,-0.117,0
1.515,2.574,-0.476,0.396,0.374,0
2.404,0.651,-0.118,0.073,0.045,0
0.289,0.806,1.815,-0.756,-0.331,0
0.715,2.722,-0.493,-0.281,1.049,0
0.557,2.494,-0.423,0.309,1.185,0
0.638,2.498,-0.387,0.243,-0.301,0
3.393,0.377,-0.111,-0.077,-0.055,0
1.973,1.483,-0.319,0.222,-0.101,0
0.216,1.604,2.018,0.773,0.715,0
1.235,1.996,-0.359,0.21,0.141,0
0.306,1.004,2.947,-0.928,0.0,0
1.814,1.24,-0.234,0.129,0.093,0
0.183,1.136,1.711,-0.517,0.0,0
0.276,0.542,1.977,0.902,-0.452,0
0.51,2.301,-0.573,-0.222,0.0,0
0.422,1.671,1.491,0.617,0.503,0
0.65,1.803,-0.366,-0.148,0.0,0
0.387,1.253,2.328,-0.772,0.0,0
0.043,0.276,0.423,-0.545,0.0,0
0.453,0.577,1.37,1.883,-0.557,0
2.91,0.359,0.285,0.149,-0.081,0
0.321,1.628,2.141,-0.561,-0.275,0
-0.24,-0.446,-0.452,0.939,1.058,0
1.414,0.591,0.157,0.141,-0.205,0
2.064,0.657,-0.111,0.107,0.074,0
0.424,0.428,1.041,1.114,0.792,0
0.207,0.729,1.062,1.448,-0.469,0
3.104,-0.277,0.154,0.122,-0.103,0
0.437,2.9,-0.578,1.17,-0.385,0
1.528,0.54,0.179,0.149,0.07,0
0.219,1.027,2.399,-0.68,0.0,0
2.131,1.245,0.448,0.45,0.656,0
1.84,-0.254,0.246,0.153,-0.101,0
0.651,2.527,0.904,0.336,0.0,0
0.096,0.61,0.542,0.591,0.749,0
0.371,1.222,1.661,0.645,0.0,0
1.139,0.866,0.238,0.096,0.081,0
0.991,2.986,0.833,0.648,0.314,0
2.675,0.309,0.452,0.984,-0.225,0
2.003,0.997,-0.15,0.117,-0.063,0
0.371,1.042,2.799,-0.786,0.0,0
0.064,0.517,0.571,0.498,0.0,0
0.308,1.441,1.887,-0.593,0.0,0
0.358,1.812,1.189,0.441,-0.189,0
1.496,2.131,-0.356,-0.297,0.746,0
0.203,1.205,2.009,-0.546,0.0,0
0.46,1.935,1.194,0.607,-0.212,0
0.456,1.275,1.554,-0.418,-0.364,0
0.308,1.214,0.546,0.307,0.0,0
0.229,2.527,-0.58,0.246,0.162,0
2.466,0.78,0.364,-0.118,-0.06,0
0.381,2.045,-0.306,-0.163,-0.091,0
0.58,1.03,2.133,-0.391,0.541,0
3.724,-0.302,-0.128,-0.083,-0.061,0
0.312,0.862,1.637,-0.686,-0.423,0
1.822,0.767,0.195,0.149,0.099,0
1.528,0.54,0.179,0.149,0.07,0
0.253,0.406,0.468,1.568,1.673,0
1.026,2.185,-0.539,0.206,0.252,0
1.619,1.55,-0.28,-0.1,0.0,0
0.468,2.071,-0.516,-0.198,-0.108,0
0.887,2.167,0.646,0.475,1.125,0
1.101,2.678,-0.468,0.32,0.365,0
0.055,0.259,0.32,-0.469,0.0,0
2.617,0.969,0.279,-0.087,-0.056,0
0.317,0.745,1.503,1.61,1.167,0
0.296,1.804,0.962,0.416,-0.172,0
0.816,1.456,0.507,-0.189,0.0,0
0.517,2.071,1.352,-0.423,0.0,0
0.395,2.376,-0.59,0.499,-0.181,0
0.092,0.579,0.617,0.845,0.0,0
0.064,0.279,0.342,-0.607,2.128,0
0.044,0.301,0.313,0.459,-0.43,0
0.401,1.784,1.217,0.458,-0.284,0
0.28,2.032,0.499,0.287,-0.125,0
0.486,1.584,1.699,-0.48,-0.233,0
0.257,1.277,1.865,-0.605,0.0,0
0.56,-1.17,1.664,-0.599,-0.315,0
0.169,1.441,1.267,0.545,-0.214,0
0.505,1.929,2.448,-0.626,-0.321,0
0.57,1.372,1.336,0.604,1.309,0
2.761,0.661,-0.15,0.084,-0.036,0
0.147,0.817,1.534,1.705,0.0,0
0.671,2.214,-0.494,-0.219,0.0,0
0.253,1.877,-0.412,0.262,-0.106,0
0.675,3.076,0.902,0.358,0.217,0
0.605,2.452,-0.534,0.304,0.0,0
0.501,1.934,-0.39,-0.211,-0.1,0
0.736,2.36,0.522,1.439,-0.341,0
2.606,-0.26,-0.133,-0.078,0.108,0
1.962,1.416,0.268,0.143,-0.079,0
0.14,0.369,0.453,2.025,-0.919,0
1.199,1.223,2.284,-0.469,-0.184,0
0.677,1.848,-0.429,0.329,-0.357,0
0.639,3.1,-0.462,-0.186,-0.127,0
0.493,1.066,1.947,-0.443,-0.263,0
0.284,1.148,2.085,1.726,0.0,0
0.718,2.29,-0.316,-0.155,0.12,0
0.231,0.471,1.191,1.862,0.899,0
0.163,0.544,0.506,-0.782,2.112,0
0.763,3.172,-0.441,-0.194,-0.135,0
2.428,0.665,-0.123,-0.073,0.046,0
0.44,0.977,2.731,1.29,-0.413,0
1.383,1.322,0.348,-0.109,0.14,0
0.718,0.574,1.589,1.189,0.572,0
0.27,1.23,2.807,-0.812,-0.394,0
1.328,1.955,-0.489,0.2,0.256,0
0.16,0.468,0.48,0.798,0.0,0
0.476,2.54,-0.447,-0.222,0.0,0
2.041,0.906,0.385,0.279,0.474,0
0.638,3.104,-0.52,-0.249,-0.125,0
1.022,1.836,-0.349,0.236,-0.167,0
0.212,0.368,0.597,1.029,0.0,0
-0.316,1.418,1.792,-0.596,0.561,0
3.184,0.486,-0.108,-0.064,-0.038,0
3.381,0.566,0.22,0.202,0.565,0
1.302,1.829,-0.383,-0.134,-0.102,0
0.228,1.054,0.309,0.479,0.546,0
0.148,1.029,2.467,-0.672,0.0,0
3.644,-0.294,0.159,-0.072,-0.045,0
0.334,1.312,0.99,0.464,-0.201,0
1.004,2.192,1.276,0.833,-0.228,0
0.379,2.85,0.735,0.557,1.132,0
3.259,0.65,0.176,0.112,-0.066,0
0.266,1.875,1.111,0.837,-0.38,0
3.279,0.547,0.317,0.463,0.166,0
0.128,0.389,0.516,1.049,0.0,0
0.517,2.602,1.078,0.534,-0.177,0
2.537,1.261,0.997,0.523,-0.154,0
0.555,2.793,-0.465,-0.182,-0.125,0
2.406,-0.22,0.216,0.198,-0.066,0
1.121,0.72,-0.142,0.088,0.091,0
0.316,1.385,1.342,-0.401,-0.204,0
2.035,1.325,0.513,0.373,-0.135,0
0.246,1.187,2.52,-0.672,1.263,0
3.459,0.478,-0.135,0.108,0.074,0
1.645,0.57,2.274,-0.58,-0.221,0
3.24,0.43,0.801,-0.19,-0.089,0
0.401,2.322,-0.347,-0.164,-0.093,0
3.098,0.358,1.359,-0.324,-0.126,0
0.394,0.968,2.311,1.118,0.58,0
0.216,0.365,0.371,0.981,1.464,0
0.278,0.632,1.103,1.443,-0.624,0
0.742,3.039,-0.471,-0.191,0.189,0
0.679,2.482,-0.57,-0.218,-0.115,0
1.203,2.256,-0.356,-0.157,-0.108,0
0.651,2.023,1.176,-0.344,-0.18,0
0.542,3.126,-0.557,1.004,-0.27,0
0.181,1.783,2.053,-0.661,-0.25,0
0.902,1.984,-0.398,-0.194,-0.118,0
0.094,0.926,1.599,-0.563,-0.305,0
0.161,0.548,0.966,1.674,-0.52,0
0.087,0.425,1.102,1.916,0.0,0
0.634,3.05,-0.59,0.876,-0.329,0
0.429,1.794,-0.342,-0.179,-0.119,0
0.749,1.506,-0.321,-0.115,0.079,0
2.508,1.436,0.485,0.158,0.299,0
0.19,1.045,1.586,-0.476,0.0,0
2.723,0.583,0.284,-0.071,0.089,0
0.345,2.885,-0.651,0.618,1.117,0
1.031,1.627,-0.29,0.171,-0.099,0
1.051,2.063,-0.427,0.231,-0.132,0
1.926,0.811,0.193,0.162,0.171,0
0.158,0.531,0.944,1.576,-0.531,0
1.585,0.407,0.231,-0.081,-0.049,0
1.258,1.761,0.45,-0.319,1.599,0
0.541,2.446,1.583,-0.44,-0.212,0
-0.125,1.264,1.453,0.575,0.0,0
1.036,1.783,0.375,0.249,-0.15,0
2.055,1.169,0.301,0.235,-0.066,0
1.846,0.267,-0.077,0.09,-0.08,0
0.409,2.816,-0.408,-0.24,-0.165,0
0.228,0.471,1.647,1.183,0.704,0
1.607,2.311,-0.381,0.222,0.163,0
1.654,1.518,0.68,0.716,0.826,0
2.767,0.315,1.166,-0.304,0.269,0
0.167,0.402,0.467,-0.607,1.807,0
1.041,1.631,0.505,0.34,-0.262,0
0.233,0.86,2.49,-0.71,0.547,0
0.229,2.188,0.848,0.521,-0.24,0
0.557,2.04,0.945,-0.511,1.753,0
0.816,3.026,-0.454,-0.198,-0.133,0
-0.106,0.556,0.961,1.628,-0.863,0
0.185,0.447,1.278,1.595,-0.632,0
1.068,1.601,-0.283,-0.132,-0.066,0
0.307,2.782,-0.427,-0.206,-0.138,0
0.934,2.115,1.777,-0.421,0.547,0
0.817,0.796,0.222,-0.066,0.053,0
0.721,0.502,0.871,2.022,-0.563,0
0.472,2.162,-0.375,-0.357,1.611,0
0.206,1.328,1.4,-0.406,0.0,0
0.059,0.251,0.388,0.535,0.0,0
0.494,2.442,-0.442,0.233,-0.134,0
0.71,3.162,-0.393,-0.255,0.662,0
0.34,0.428,1.703,1.236,1.018,0
2.84,0.694,0.395,-0.087,0.08,0
0.307,2.799,0.713,0.388,-0.305,0
0.362,2.421,-0.499,-0.284,-0.193,0
2.141,1.604,1.045,-0.292,-0.134,0
0.118,0.306,0.559,2.143,-0.666,0
0.25,1.016,3.155,-0.745,-0.363,0
1.318,2.763,-0.478,-0.173,-0.125,0
0.124,0.755,2.184,-0.89,0.0,0
0.446,1.034,2.48,0.914,-0.38,0
0.299,1.968,1.041,0.862,-0.426,0
0.584,3.106,-0.421,0.302,0.848,0
0.192,0.982,2.439,0.961,-0.506,0
0.397,2.703,-0.6,0.372,0.0,0
0.615,3.089,-0.4,1.046,-0.334,0
0.421,1.589,0.578,-0.226,-0.113,0
0.576,2.703,1.06,0.599,-0.229,0
0.372,1.829,1.163,-0.44,0.0,0
0.18,0.636,0.731,1.762,-0.725,0
0.414,2.374,0.941,0.511,-0.258,0
0.647,1.483,1.368,0.627,1.016,0
0.52,2.213,1.208,0.417,-0.195,0
0.392,1.443,1.052,0.423,0.0,0
0.996,2.348,-0.41,-0.202,0.0,0
2.667,0.33,0.189,0.226,-0.08,0
1.165,2.441,-0.475,0.367,0.355,0
0.072,0.265,0.359,1.007,0.0,0
0.821,1.984,-0.405,-0.147,0.159,0
1.197,1.397,0.353,0.184,0.119,0
0.402,2.047,-0.326,-0.175,-0.092,0
0.111,0.59,0.694,2.544,0.0,0
1.302,2.389,-0.356,-0.159,0.225,0
0.364,2.186,-0.535,0.215,0.149,0
0.8,1.932,1.979,-0.491,0.318,0
0.196,0.525,0.651,1.087,2.552,0
0.273,1.982,1.041,0.567,-0.411,0
0.778,1.038,0.904,-0.317,-0.164,0
1.518,1.411,-0.23,0.135,-0.08,0
1.084,0.767,-0.153,0.078,0.079,0
0.67,3.124,-0.576,-0.285,-0.366,0
0.346,0.925,2.396,1.064,0.419,0
0.5,0.501,1.436,1.989,-0.724,0
0.649,1.762,1.497,-0.448,-0.482,0
0.214,0.929,2.404,1.093,0.513,0
2.879,0.341,0.274,0.148,-0.076,0
0.126,0.732,1.483,1.451,0.521,0
0.324,1.31,0.96,-0.298,0.532,0
0.303,1.407,1.523,-0.434,-0.216,0
0.178,1.152,1.846,-0.477,-0.201,0
0.316,2.05,1.632,0.688,-0.285,0
0.326,1.646,2.18,-0.578,-0.284,0
0.17,0.986,2.489,-0.633,0.0,0
0.179,1.111,1.985,-0.639,-0.268,0
0.276,0.904,2.035,1.594,0.0,0
0.376,1.968,0.657,-0.275,-0.195,0
1.517,1.41,-0.229,0.134,-0.08,0
0.236,0.995,0.492,0.489,0.525,0
0.225,1.555,1.428,0.732,-0.22,0
0.438,0.442,1.164,1.157,0.813,0
0.128,0.338,0.32,0.777,1.814,0
0.539,2.962,1.236,0.588,-0.241,0
1.722,0.517,2.305,-0.586,-0.218,0
2.15,0.376,0.261,-0.065,0.0,0
0.204,1.574,1.157,0.62,0.0,0
0.412,1.999,-0.332,-0.174,-0.087,0
0.361,2.265,1.085,0.677,-0.341,0
2.819,0.34,0.188,0.085,0.108,0
2.971,0.48,1.235,-0.285,-0.114,0
1.836,0.751,0.152,0.134,-0.158,0
0.179,0.426,0.679,1.696,0.0,0
0.239,0.524,0.571,-0.407,-1.046,0
0.078,0.338,0.465,-0.538,-1.026,0
0.11,0.787,1.749,-0.741,0.434,0
0.234,1.459,2.048,1.016,1.183,0
3.232,0.906,0.491,0.38,-0.121,0
0.511,2.031,0.578,0.271,-0.132,0
-0.185,-0.656,-0.802,-0.64,-0.32,0
0.265,1.443,0.83,0.381,-0.14,0
0.267,1.344,0.978,0.492,-0.16,0
0.139,0.384,0.803,1.56,1.075,0
0.269,0.362,0.661,2.266,-0.705,0
0.488,2.179,1.624,0.58,-0.233,0
0.288,2.901,-0.434,0.25,0.164,0
1.859,0.81,0.183,0.158,0.16,0
0.335,1.056,1.936,0.866,-0.264,0
0.392,1.371,2.552,-0.6,0.559,0
0.351,0.607,2.578,0.819,0.353,0
2.918,0.994,0.745,-0.148,-0.079,0
1.746,1.608,-0.257,-0.123,-0.071,0
1.081,1.791,-0.267,-0.111,0.103,0
0.325,1.077,1.168,0.769,-0.206,0
1.033,1.762,-0.258,-0.14,-0.084,0
0.121,0.635,0.584,1.534,0.0,0
0.562,1.013,2.075,-0.383,0.528,0
0.42,3.096,-0.604,0.416,-0.231,0
2.209,1.314,0.443,0.529,0.745,0
0.626,2.637,-0.419,0.264,-0.277,0
0.764,2.766,-0.449,-0.219,-0.132,0
0.13,0.394,0.507,1.837,0.985,0
0.389,2.467,0.795,0.688,1.2,0
1.146,2.943,-0.451,0.472,-0.213,0
0.486,3.553,-0.57,-0.26,-0.159,0
0.869,2.037,-0.464,-0.176,-0.103,0
0.134,0.612,1.455,2.024,0.0,0
1.565,0.495,0.123,0.11,-0.18,0
0.173,0.962,0.788,1.051,-0.38,0
0.991,1.037,0.817,0.308,0.247,0
0.368,0.889,2.206,1.105,0.432,0
0.41,2.084,1.072,0.426,-0.289,0
0.226,0.807,2.147,-0.703,0.395,0
0.229,1.748,0.634,0.259,0.0,0
0.598,2.389,0.797,0.305,0.19,0
0.607,2.773,-0.348,-0.168,0.145,0
1.258,0.737,-0.127,0.091,0.065,0
0.11,0.469,0.73,0.647,0.0,0
2.963,0.322,0.206,0.088,0.11,0
0.286,1.034,2.5,-0.732,0.0,0
0.267,1.123,1.753,-0.485,-0.25,0
0.849,1.656,0.464,0.186,0.0,0
0.464,1.792,2.176,-0.517,-0.327,0
0.162,1.153,1.582,-0.687,0.0,0
0.89,2.258,-0.475,-0.154,0.224,0
0.145,0.895,2.319,-0.761,-0.559,0
0.308,1.127,2.844,-0.784,-0.377,0
0.517,1.205,2.199,-0.573,-0.233,0
0.205,0.673,1.165,1.399,-0.4,0
2.725,0.297,0.192,0.222,-0.084,0
0.267,0.727,0.677,1.807,1.49,0
1.963,1.677,-0.332,-0.109,0.102,0
0.512,2.054,-0.377,0.473,1.449,0
0.947,1.114,0.333,-0.101,0.072,0
2.51,0.295,0.176,0.215,-0.068,0
0.098,0.526,1.126,0.0,0.0,0
1.214,1.716,-0.243,-0.108,0.1,0
0.563,2.441,1.527,-0.485,0.0,0
1.246,2.402,-0.509,-0.18,0.0,0
1.91,1.253,-0.21,-0.097,-0.062,0
0.158,0.475,0.468,0.778,0.0,0
1.518,1.187,0.444,0.248,-0.18,0
3.617,-0.272,0.34,0.224,-0.073,0
0.108,0.378,0.428,1.134,1.297,0
