@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.513,3.256,-0.436,-0.268,0.322,0
0.832,2.759,-0.452,-0.184,-0.13,0
0.711,2.712,1.415,-0.44,-0.2,0
0.912,0.861,-0.159,0.078,0.107,0
0.334,1.01,2.931,-0.842,0.0,0
1.229,1.569,0.535,0.332,0.285,0
-0.982,1.558,-0.327,-0.136,-0.086,0
0.58,3.373,-0.566,-0.245,-0.146,0
0.081,0.309,0.445,-0.697,1.824,0
0.249,0.553,1.892,1.658,-0.571,0
0.741,1.431,0.979,0.473,0.233,0
0.283,1.349,0.535,-0.203,-0.119,0
1.246,1.129,1.964,0.569,0.291,0
0.598,1.798,0.479,-0.177,0.0,0
1.027,2.716,-0.43,1.009,-0.387,0
0.456,1.513,2.206,-0.545,0.0,0
1.802,0.855,1.353,0.851,0.525,0
1.593,0.577,0.174,0.153,0.075,0
1.067,2.209,-0.336,-0.142,0.106,0
0.104,0.356,0.453,1.809,-1.037,0
0.514,2.276,-0.549,-0.189,0.132,0
0.736,2.7,-0.486,0.255,-0.22,0
0.847,1.63,-0.328,0.351,-0.395,0
0.193,0.788,0.794,1.37,0.0,0
0.625,2.31,-0.523,-0.207,-0.101,0
0.124,0.398,0.432,1.031,0.0,0
0.255,1.428,1.474,0.525,-0.203,0
0.464,3.041,-0.547,-0.242,-0.15,0
1.834,2.557,-0.313,-0.143,-0.099,0
1.195,1.537,-0.344,-0.115,-0.083,0
0.096,0.344,0.316,0.476,-0.469,0
0.805,2.64,0.795,-0.223,0.13,0
2.459,0.293,0.129,0.075,0.061,0
0.214,1.433,1.771,-0.542,0.0,0
0.921,0.872,-0.178,-0.082,-0.075,0
0.972,1.955,-0.449,0.295,0.271,0
0.404,1.284,0.837,0.448,-0.135,0
0.99,2.775,0.717,0.833,-0.224,0
0.345,2.155,-0.48,0.318,-0.109,0
0.428,0.796,1.302,1.773,-0.608,0
-0.147,1.023,1.96,0.901,0.0,0
0.412,1.1,1.979,-0.533,-0.241,0
0.635,3.054,0.796,0.31,0.201,0
0.154,0.52,0.484,-0.534,0.0,0
-0.239,-0.788,-0.517,-0.287,-0.152,0
2.239,0.89,0.354,0.245,0.556,0
1.91,0.496,0.188,0.15,-0.149,0
2.119,1.064,-0.147,0.116,-0.062,0
0.896,1.979,0.586,-0.279,1.408,0
0.603,3.191,-0.558,-0.27,-0.384,0
0.891,2.921,0.797,0.537,0.432,0
0.494,1.763,1.245,0.454,0.188,0
2.493,0.61,0.189,0.163,0.102,0
0.257,1.734,0.932,0.734,-0.291,0
0.375,1.797,0.708,0.401,0.0,0
0.869,1.714,0.503,0.308,-0.296,0
0.147,0.696,1.751,0.0,0.0,0
0.363,0.4,0.848,1.914,-0.623,0
1.131,2.61,-0.358,-0.158,0.22,0
1.12,1.69,1.087,0.569,0.385,0
0.305,1.632,-0.338,-0.131,-0.088,0
1.9,0.836,0.333,-0.088,-0.047,0
0.234,1.794,2.113,-0.749,-0.285,0
0.72,0.502,0.87,2.021,-0.563,0
0.238,0.454,1.589,1.379,0.692,0
0.792,2.117,-0.322,0.234,0.161,0
0.932,2.3,-0.49,-0.202,0.0,0
0.915,2.919,0.802,0.635,0.386,0
0.462,2.139,-0.388,-0.164,-0.089,0
0.11,0.319,0.514,1.813,0.0,0
-0.554,1.179,-0.698,-0.294,-0.148,0
1.116,1.999,-0.415,-0.193,-0.225,0
0.204,1.385,1.795,-0.612,-0.283,0
0.236,1.741,0.822,0.382,-0.175,0
0.959,1.399,-0.252,-0.1,-0.055,0
0.185,1.098,2.485,-0.698,-0.39,0
0.996,1.174,0.778,0.324,0.223,0
1.104,2.076,0.701,1.452,-0.314,0
3.052,0.536,0.24,-0.165,0.48,0
-0.158,1.356,2.289,-0.745,0.0,0
2.761,0.28,0.185,0.21,-0.075,0
0.864,2.73,-0.456,-0.199,-0.122,0
1.141,2.928,-0.455,-0.207,-0.138,0
1.601,0.836,0.433,-0.131,-0.055,0
-0.145,1.424,1.738,-0.798,0.0,0
0.73,2.527,0.681,0.426,-0.481,0
0.504,2.877,-0.717,0.385,-0.161,0
0.412,0.808,2.093,1.937,-0.578,0
0.74,2.248,-0.622,-0.25,-0.145,0
2.744,-0.224,0.171,0.098,0.074,0
0.202,1.502,2.04,0.897,0.0,0
1.101,0.717,-0.101,0.068,-0.068,0
0.246,0.603,0.553,1.518,1.325,0
0.389,2.243,-0.387,0.28,-0.114,0
0.266,1.055,2.807,-0.819,0.0,0
0.281,1.699,0.663,0.266,-0.115,0
0.352,1.147,1.63,0.647,-0.518,0
0.683,1.423,-0.355,-0.169,-0.257,0
0.363,0.994,2.446,-0.692,-0.384,0
1.346,2.116,-0.304,-0.166,-0.145,0
0.842,1.87,-0.342,0.327,-0.338,0
0.965,1.935,0.837,1.316,-0.404,0
0.218,0.816,1.317,2.113,-0.655,0
0.265,1.678,0.806,0.324,0.158,0
0.671,1.538,-0.334,0.191,-0.129,0
0.18,0.511,1.254,1.436,-1.007,0
-0.144,1.214,1.673,-0.53,-0.214,0
0.329,0.432,1.607,1.44,-0.784,0
0.437,1.435,0.502,0.303,0.0,0
2.796,0.551,0.577,0.687,0.401,0
0.221,0.609,0.635,0.71,0.0,0
0.339,0.933,1.327,-0.334,-0.194,0
0.555,2.705,0.764,-0.26,-0.156,0
0.112,0.598,1.302,2.198,-0.826,0
0.749,2.044,0.938,1.239,-0.376,0
2.833,0.582,-0.131,0.178,0.105,0
1.846,0.467,0.155,0.114,0.107,0
3.399,0.577,-0.143,-0.079,-0.047,0
-0.202,2.328,0.991,0.592,0.0,0
0.414,2.107,1.243,0.686,0.0,0
-0.132,-0.333,-0.785,-0.982,-0.628,0
0.288,0.765,0.644,1.642,1.58,0
0.814,2.493,0.816,0.301,-0.159,0
0.364,1.863,2.606,-0.605,-0.248,0
0.065,0.279,0.432,1.497,-0.623,0
0.38,2.328,-0.485,0.285,-0.111,0
2.53,-0.211,0.213,0.152,-0.058,0
-0.083,-0.477,-1.189,-1.581,0.0,0
0.43,3.32,-0.579,-0.24,-0.151,0
0.834,2.757,-0.347,-0.163,-0.12,0
1.441,0.97,0.396,0.265,-0.163,0
-0.097,1.037,1.396,-0.632,-0.307,0
0.717,0.72,2.504,-0.794,0.427,0
1.6,0.524,0.135,0.129,-0.2,0
0.074,0.307,0.355,-0.594,0.0,0
2.426,0.954,-0.135,0.116,0.083,0
1.609,2.165,-0.492,-0.547,0.0,0
0.981,2.208,0.604,1.5,-0.439,0
0.461,2.512,-0.492,1.421,-0.411,0
0.301,2.389,0.648,-0.245,0.238,0
0.203,1.211,1.85,-0.578,-0.233,0
2.522,0.476,0.192,0.146,-0.051,0
1.956,1.436,-0.279,0.231,-0.102,0
0.238,1.519,0.643,0.27,0.169,0
0.62,2.292,-0.532,-0.212,-0.111,0
1.667,0.772,0.16,0.123,0.089,0
0.226,0.958,2.176,1.043,-0.352,0
1.49,1.435,-0.249,-0.095,0.091,0
0.619,3.052,0.601,0.951,-0.329,0
0.302,3.129,-0.561,0.289,0.196,0
0.144,0.335,0.474,1.668,0.0,0
0.25,2.692,-0.599,0.624,1.298,0
0.763,1.929,0.466,0.255,-0.234,0
1.425,1.819,-0.248,-0.135,0.125,0
1.972,2.6,-0.411,0.303,0.2,0
0.068,0.272,0.47,1.286,0.0,0
0.35,1.191,0.628,-0.277,-0.122,0
0.304,1.88,-0.445,0.322,-0.118,0
0.12,0.38,0.413,0.997,0.0,0
0.216,1.037,2.259,-0.65,0.0,0
0.636,3.198,-0.554,0.31,0.274,0
0.076,0.423,1.138,1.862,0.0,0
2.153,1.127,0.359,-0.105,-0.062,0
0.735,2.417,-0.431,-0.19,0.202,0
0.772,2.995,0.945,-0.321,0.204,0
0.382,0.975,2.027,1.022,0.527,0
0.992,2.133,-0.294,-0.152,-0.11,0
0.086,0.353,0.724,1.399,-0.418,0
0.208,1.306,1.854,-0.784,-0.537,0
-1.046,-1.081,-0.35,-0.149,-0.126,0
2.513,0.349,0.845,1.461,-0.371,0
1.143,1.855,-0.449,-0.163,-0.106,0
0.319,2.535,-0.471,0.428,-0.146,0
2.581,0.735,0.341,-0.08,0.067,0
0.608,3.531,-0.689,0.293,-0.151,0
0.503,2.681,-0.614,-0.278,-0.178,0
3.13,0.54,0.201,-0.067,-0.038,0
-0.645,1.771,-0.393,-0.195,-0.124,0
1.185,2.24,-0.477,-0.171,0.0,0
0.339,1.134,2.134,-0.593,-0.27,0
2.967,1.482,0.376,-0.13,-0.074,0
0.656,1.465,1.766,0.689,-0.253,0
0.079,0.341,0.514,0.608,0.0,0
2.475,1.325,0.652,0.697,-0.201,0
0.255,1.0,2.106,-0.959,-0.365,0
0.403,2.671,-0.537,0.357,-0.154,0
3.483,0.479,-0.134,0.108,0.082,0
0.362,2.848,-0.601,0.483,0.694,0
2.177,1.375,-0.208,-0.083,0.087,0
2.745,0.709,0.387,0.406,-0.129,0
0.575,2.035,0.566,1.846,-0.496,0
0.377,1.73,0.729,0.345,0.189,0
1.204,1.729,-0.281,0.175,-0.086,0
0.705,1.8,-0.386,-0.152,-0.086,0
0.662,1.514,1.835,0.661,-0.229,0
1.248,3.001,-0.43,-0.171,-0.128,0
1.214,2.723,0.921,0.318,-0.138,0
0.816,2.242,-0.331,-0.17,-0.12,0
0.228,0.46,1.628,1.282,0.712,0
0.254,3.163,-0.5,1.249,-0.376,0
3.043,-0.317,0.15,-0.072,-0.053,0
0.382,1.752,0.792,0.371,-0.183,0
0.25,1.016,2.009,-0.493,-0.262,0
2.331,0.651,-0.107,0.128,-0.052,0
0.156,0.564,1.35,1.842,0.0,0
0.648,2.694,-0.482,-0.24,-0.14,0
0.125,0.446,0.441,1.127,0.0,0
1.222,1.182,-0.186,-0.099,-0.054,0
0.252,1.166,3.149,-0.726,-0.404,0
0.139,0.342,0.668,1.827,0.0,0
0.419,1.303,0.851,0.463,-0.148,0
0.706,2.845,0.779,-0.202,-0.111,0
0.257,1.182,2.417,-0.7,1.29,0
0.212,2.228,-0.589,0.295,0.18,0
0.567,1.886,1.179,0.363,-0.154,0
3.892,-0.241,0.488,-0.127,-0.066,0
1.132,1.404,-0.221,-0.1,0.087,0
0.593,2.432,-0.471,0.25,0.214,0
-0.201,1.086,0.823,-0.403,0.201,0
0.393,1.922,1.826,-0.546,-0.281,0
0.697,1.505,1.004,-0.429,1.618,0
3.065,0.629,0.355,-0.085,-0.062,0
2.819,0.719,1.333,-0.26,-0.104,0
0.309,2.255,0.725,0.299,-0.229,0
0.807,1.334,0.504,0.168,-0.081,0
0.367,2.32,0.717,0.539,-0.427,0
3.052,0.359,1.173,-0.221,-0.102,0
1.121,1.599,0.512,0.329,-0.275,0
0.142,1.051,1.96,-0.564,0.0,0
1.644,1.98,0.579,1.252,-0.293,0
0.384,1.835,0.751,0.334,-0.161,0
0.127,0.455,1.162,2.31,0.0,0
0.147,0.789,0.396,0.672,-0.934,0
-0.121,1.064,2.83,-0.798,0.0,0
0.514,3.04,-0.689,-0.289,-0.183,0
1.492,0.795,-0.142,0.108,0.082,0
0.231,1.302,1.354,-0.474,-0.239,0
0.219,1.133,2.676,-0.736,-0.438,0
1.418,1.756,-0.379,-0.132,0.0,0
1.304,2.43,0.802,0.643,-0.194,0
0.214,1.31,1.792,-0.597,-0.244,0
0.281,2.246,0.648,0.255,0.281,0
0.637,3.102,-0.465,-0.27,-0.21,0
0.674,1.174,1.718,0.621,-0.205,0
2.981,0.531,-0.134,-0.093,-0.058,0
2.452,-0.211,0.222,0.166,-0.061,0
0.184,1.246,1.751,-0.499,-0.21,0
2.981,0.333,0.158,-0.073,0.056,0
0.653,2.511,-0.388,0.247,-0.266,0
2.571,-0.235,0.2,0.137,-0.132,0
2.063,0.377,0.143,0.108,0.1,0
3.027,0.863,-0.149,0.099,0.063,0
0.408,0.949,1.91,-0.481,-0.244,0
0.807,2.227,-0.556,-0.225,0.161,0
0.249,1.147,3.108,-0.844,0.0,0
1.218,1.73,-0.246,-0.11,0.099,0
0.155,1.012,2.279,-0.747,0.0,0
1.645,0.996,0.502,-0.137,-0.052,0
1.89,1.009,0.48,0.366,-0.179,0
0.095,0.624,-0.79,2.613,0.0,0
1.52,1.396,-0.232,0.133,-0.081,0
0.702,2.288,1.742,-0.424,0.243,0
0.81,1.545,-0.303,0.181,-0.087,0
0.136,0.457,0.56,0.674,0.0,0
3.489,0.378,-0.122,-0.068,-0.049,0
0.15,0.424,0.742,1.839,0.0,0
1.12,1.599,0.512,0.329,-0.275,0
0.09,0.314,0.445,1.544,0.0,0
2.793,0.551,0.577,0.686,0.4,0
0.237,1.471,2.037,0.986,1.198,0
-0.144,1.292,2.605,-0.826,-0.474,0
0.229,1.112,1.99,1.062,0.0,0
-0.12,1.159,1.366,0.598,-0.285,0
2.287,-0.234,0.215,0.176,-0.085,0
1.203,1.319,0.321,0.196,0.163,0
0.691,2.636,-0.45,0.243,-0.23,0
0.331,2.978,-0.486,-0.233,-0.152,0
0.296,1.138,2.518,-0.974,0.0,0
2.337,0.69,0.299,0.223,-0.393,0
0.17,0.463,0.585,-0.848,0.0,0
1.577,1.626,0.78,0.399,0.394,0
0.187,0.518,0.709,-0.783,1.877,0
0.327,1.581,0.726,0.274,0.0,0
0.238,2.446,-0.545,0.576,0.0,0
0.665,2.994,0.875,-0.309,0.713,0
1.696,1.867,-0.27,0.139,0.158,0
0.749,2.548,0.543,1.353,-0.331,0
1.396,2.19,-0.475,0.617,0.98,0
0.347,2.162,-0.536,0.423,-0.164,0
0.907,1.676,0.617,0.197,-0.13,0
0.595,1.653,-0.345,0.205,-0.084,0
2.602,0.404,0.131,0.1,0.059,0
-0.181,0.649,1.491,-0.833,-0.411,0
0.108,0.493,0.524,1.885,1.707,0
0.892,1.534,-0.287,-0.118,-0.069,0
0.43,2.588,1.361,-0.372,-0.195,0
0.178,1.103,1.556,-0.458,0.0,0
2.799,1.275,-0.243,0.725,-0.236,0
0.211,0.679,0.932,1.488,0.0,0
2.975,0.585,-0.127,0.086,-0.05,0
0.271,2.481,-0.485,0.312,-0.14,0
0.333,1.645,1.533,0.638,0.0,0
0.218,1.075,2.677,-0.948,0.0,0
0.22,1.327,1.277,-0.376,-0.236,0
1.878,0.892,0.76,1.61,-0.446,0
0.36,2.311,-0.475,-0.289,-0.147,0
0.545,0.513,1.504,1.904,-0.728,0
0.216,1.593,1.12,0.516,0.0,0
0.499,2.156,1.685,-0.588,0.0,0
2.331,0.652,-0.107,0.128,-0.051,0
0.723,2.415,1.512,-0.365,-0.17,0
1.634,0.493,0.12,0.122,-0.173,0
0.508,2.937,-0.498,0.263,-0.159,0
1.247,2.31,-0.321,-0.157,0.245,0
0.328,0.765,2.081,0.818,-0.35,0
3.777,0.592,-0.136,-0.103,-0.056,0
0.67,1.848,-0.283,-0.135,-0.075,0
0.531,2.105,-0.397,-0.201,-0.103,0
1.288,2.328,-0.359,-0.201,0.175,0
1.706,2.23,-0.347,0.568,0.504,0
0.729,2.055,-0.436,-0.183,0.165,0
3.012,1.408,0.341,-0.123,-0.073,0
0.066,0.284,0.353,-0.574,2.136,0
2.509,0.944,0.405,-0.107,-0.059,0
0.262,1.304,2.382,-0.794,-0.416,0
0.625,1.85,0.764,0.319,0.187,0
1.162,0.738,0.243,0.208,-0.088,0
0.757,1.426,0.594,0.232,0.22,0
1.01,0.987,-0.24,-0.096,0.0,0
1.284,2.927,-0.485,-0.241,-0.213,0
1.312,1.38,0.337,-0.154,-0.075,0
0.093,0.395,0.262,-0.461,1.012,0
1.487,1.568,1.605,-0.261,-0.131,0
0.29,1.995,1.429,0.772,0.0,0
3.909,0.584,-0.13,-0.087,0.057,0
0.295,1.164,2.828,-0.662,0.0,0
0.255,0.659,1.591,1.318,0.7,0
1.086,1.163,-0.272,-0.118,-0.06,0
2.385,0.607,-0.11,0.102,-0.053,0
0.516,1.952,1.204,-0.345,-0.176,0
0.469,3.172,-0.551,-0.226,-0.153,0
0.466,2.279,1.825,0.778,-0.253,0
0.626,3.136,0.601,0.879,-0.316,0
0.169,0.397,0.678,1.654,-0.651,0
0.286,2.793,-0.459,0.22,0.156,0
0.335,2.197,-0.365,-0.168,-0.104,0
0.609,1.359,-0.747,-0.271,-0.193,0
0.553,2.923,-0.427,-0.215,0.19,0
0.841,1.726,0.504,0.306,-0.309,0
2.055,1.155,0.3,0.227,-0.065,0
0.202,0.672,0.783,1.99,-0.709,0
-0.887,0.963,-0.431,-0.154,-0.076,0
0.522,1.165,2.095,-0.565,-0.24,0
2.918,0.315,-0.926,0.508,-0.253,0
0.721,1.818,0.438,0.264,-0.302,0
0.686,1.876,1.048,-0.326,-0.158,0
0.533,2.581,-0.595,-0.227,-0.123,0
1.481,1.592,-0.328,-0.385,1.379,0
2.092,1.178,0.318,0.242,-0.067,0
0.496,2.197,1.185,0.405,-0.195,0
0.74,3.439,-0.486,-0.276,0.284,0
0.401,1.813,1.245,0.505,-0.234,0
0.621,1.749,-0.436,-0.183,-0.103,0
0.606,2.024,2.367,-0.615,-0.322,0
0.744,1.505,0.909,0.437,0.231,0
0.832,3.085,-0.599,0.497,0.314,0
0.577,3.515,-0.656,0.333,-0.164,0
0.642,1.871,-0.317,-0.141,0.0,0
0.229,1.118,1.829,-0.555,0.0,0
0.404,1.029,2.73,-0.799,-0.338,0
0.215,2.081,-0.428,0.287,-0.181,0
0.279,1.643,0.865,0.331,-0.118,0
2.637,0.482,0.179,0.133,-0.05,0
0.225,1.075,2.367,-0.734,0.0,0
2.078,0.918,0.159,0.126,0.083,0
0.925,2.303,-0.408,-0.144,-0.084,0
0.421,2.318,1.101,0.546,-0.252,0
3.092,-0.37,-0.131,-0.077,-0.051,0
3.041,0.446,-0.122,0.089,0.077,0
1.402,2.71,0.803,-0.215,-0.134,0
0.469,1.774,-0.391,-0.157,-0.101,0
0.741,2.844,0.937,0.512,0.602,0
0.239,0.618,2.516,0.937,0.418,0
2.414,1.231,-0.281,0.131,0.278,0
0.312,2.136,-0.335,-0.184,-0.108,0
1.168,2.156,-0.289,-0.122,0.109,0
0.06,0.225,0.119,0.264,0.912,0
0.107,0.392,0.376,0.874,1.125,0
0.526,2.483,1.42,0.622,0.0,0
3.36,0.643,0.342,0.697,-0.178,0
0.104,0.508,1.077,0.0,0.0,0
0.268,1.599,0.712,0.28,-0.11,0
0.371,0.961,2.531,-0.704,-0.379,0
0.157,0.514,0.792,1.52,1.984,0
0.297,1.222,1.612,-0.49,-0.261,0
2.043,1.455,0.504,0.394,-0.131,0
0.185,0.509,1.03,1.872,-0.761,0
3.246,-0.32,-0.14,0.111,-0.06,0
0.151,0.302,0.409,0.853,1.596,0
0.629,2.94,-0.743,0.313,0.0,0
1.304,1.082,0.306,0.137,0.104,0
0.766,2.892,-0.548,-0.239,-0.136,0
0.635,3.075,-0.657,0.489,-0.19,0
1.126,0.591,0.327,0.236,-0.176,0
0.236,0.46,2.043,0.909,0.646,0
1.851,0.249,-0.072,0.097,-0.074,0
1.107,1.683,1.012,0.521,0.316,0
0.243,1.265,2.289,-0.524,0.0,0
0.56,2.19,1.354,-0.512,-0.224,0
0.333,0.408,1.404,1.46,-0.751,0
2.035,1.232,-0.204,0.103,-0.063,0
2.946,1.555,-0.247,-0.097,-0.066,0
0.557,2.204,-0.467,0.348,-0.259,0
1.512,2.058,0.567,0.668,0.487,0
0.121,0.311,0.588,1.978,-0.652,0
1.325,1.206,-0.296,-0.096,0.075,0
0.1,0.261,0.323,1.385,1.829,0
2.255,0.648,-0.111,0.111,-0.049,0
0.324,2.576,-0.491,0.543,-0.183,0
3.269,0.614,1.015,-0.201,-0.091,0
0.142,0.573,1.504,1.693,0.0,0
3.0,0.438,0.136,0.112,0.112,0
0.341,1.007,2.908,-0.772,0.391,0
1.466,0.924,-0.172,-0.073,0.076,0
0.253,2.692,-0.521,0.274,0.166,0
0.953,0.741,1.895,0.956,-0.372,0
0.229,0.452,0.523,1.47,1.046,0
1.585,1.36,-0.207,0.117,0.132,0
0.826,0.824,-0.271,-0.182,-0.131,0
0.386,0.998,2.518,-0.665,-0.302,0
1.293,1.097,-0.78,-0.596,-0.315,0
1.439,1.079,0.316,0.216,-0.099,0
0.437,1.932,1.163,0.588,-0.29,0
2.94,0.495,0.892,0.337,-0.161,0
0.123,0.469,-0.863,2.082,-0.998,0
0.277,1.333,2.228,-0.536,0.551,0
0.735,3.15,-0.74,0.478,0.19,0
1.224,1.274,2.311,-0.488,-0.188,0
0.539,2.177,2.151,-0.598,-0.311,0
1.464,0.726,-0.13,0.102,0.091,0
0.771,2.719,-0.412,-0.168,-0.124,0
0.204,1.772,0.672,0.336,0.0,0
0.211,1.402,2.503,-0.768,-0.337,0
-0.102,0.692,1.585,1.197,0.0,0
0.404,0.913,2.575,0.831,-0.295,0
1.482,1.573,0.795,0.349,0.318,0
2.036,1.325,0.513,0.373,-0.135,0
0.227,0.987,2.503,-0.842,0.616,0
0.129,0.355,0.724,1.469,0.0,0
0.441,1.842,-0.321,0.229,-0.096,0
0.563,2.583,-0.387,-0.17,-0.124,0
1.858,0.758,0.135,0.139,-0.177,0
2.168,0.402,-0.122,-0.083,-0.051,0
1.549,2.597,-0.462,0.523,0.313,0
1.092,3.108,-0.643,-0.263,0.162,0
0.716,2.804,1.443,-0.436,-0.201,0
0.111,0.299,0.404,0.694,0.0,0
0.322,1.754,0.628,0.269,-0.096,0
0.264,1.163,1.833,-0.512,-0.233,0
1.677,1.266,0.522,0.394,-0.206,0
3.53,-0.271,0.181,-0.078,0.071,0
0.555,2.696,-0.693,-0.288,0.0,0
0.148,0.435,0.924,2.222,-0.722,0
0.662,2.223,1.825,-0.417,-0.239,0
1.4,1.535,0.36,0.265,0.143,0
3.328,-0.317,0.134,0.095,0.055,0
2.267,2.222,0.553,0.413,0.214,0
0.922,2.122,-0.391,0.327,0.186,0
-0.089,1.333,-0.289,0.746,-0.266,0
1.331,1.429,0.662,1.619,-0.467,0
0.157,0.678,1.566,1.131,0.0,0
1.724,2.823,-0.384,-0.127,-0.075,0
0.73,1.373,-0.254,-0.109,-0.058,0
0.563,3.544,-0.707,0.456,0.484,0
2.991,0.411,-0.115,0.109,0.104,0
1.793,1.773,0.742,1.043,-0.324,0
0.352,1.828,-0.377,-0.165,0.0,0
-0.104,-0.52,1.525,-0.945,0.0,0
0.118,0.263,0.533,1.373,1.235,0
2.999,0.473,-0.124,-0.072,-0.048,0
1.444,1.336,0.326,-0.104,0.12,0
0.134,0.334,0.428,1.189,0.0,0
2.935,1.03,0.732,-0.147,-0.075,0
1.21,0.592,-0.232,0.179,-0.092,0
1.029,1.893,0.658,-0.432,1.155,0
2.235,0.97,0.341,0.366,0.617,0
2.815,0.989,0.485,0.537,0.408,0
0.936,2.239,0.778,1.064,0.411,0
2.317,0.282,1.688,-0.397,0.269,0
0.886,2.959,-0.421,-0.184,-0.124,0
0.136,0.369,0.726,1.567,0.0,0
0.25,1.027,2.634,-0.859,0.611,0
0.096,0.326,0.449,1.419,1.145,0
3.341,-0.275,-0.106,-0.069,-0.051,0
0.183,1.354,2.581,-0.754,-0.324,0
0.907,1.536,-0.369,-0.114,0.0,0
0.832,2.711,-0.639,0.381,0.0,0
0.691,1.179,1.665,0.682,-0.224,0
0.579,3.262,-0.709,-0.285,-0.211,0
1.033,1.105,-0.254,-0.101,0.0,0
1.141,2.762,0.885,0.359,0.0,0
1.909,1.432,0.26,0.129,-0.074,0
0.154,0.343,0.452,-0.59,1.742,0
-0.104,0.551,1.352,1.942,-0.836,0
0.509,0.399,0.665,-0.156,0.0,0
1.898,0.651,0.157,0.203,-0.124,0
0.264,1.209,2.464,-0.669,-0.305,0
0.185,0.484,0.789,1.838,0.0,0
2.763,1.039,0.479,0.679,-0.163,0
0.42,0.862,2.552,1.104,-0.415,0
0.599,2.53,-0.481,-0.343,1.107,0
0.179,1.489,1.166,0.601,0.0,0
0.366,0.414,0.889,1.934,-0.584,0
