@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.385,2.497,0.684,0.532,-0.406,0
0.162,0.705,1.06,2.135,-0.602,0
2.937,0.357,1.369,-0.287,-0.132,0
0.773,2.152,-0.639,-0.244,0.185,0
0.082,0.389,0.378,-0.617,1.555,0
0.583,2.523,0.658,0.295,0.246,0
0.265,1.442,0.681,0.306,0.115,0
2.756,0.266,0.158,0.194,-0.063,0
2.725,-0.239,-0.101,-0.06,-0.045,0
0.181,1.368,1.869,-0.675,-0.421,0
1.854,0.906,0.339,0.2,-0.32,0
2.318,0.281,1.688,-0.397,0.269,0
0.088,0.271,0.34,0.455,0.0,0
1.031,1.991,-0.311,0.194,-0.413,0
0.029,-0.188,0.383,0.603,0.0,0
1.107,1.532,-0.338,-0.113,-0.081,0
2.925,1.489,-0.244,0.509,-0.197,0
0.455,3.902,-0.637,-0.353,-0.15,0
0.231,1.136,2.493,-0.638,0.0,0
1.271,1.743,-0.315,-0.404,1.494,0
0.669,2.047,0.887,-0.248,-0.124,0
0.861,1.811,-0.291,0.212,-0.256,0
2.174,1.091,-0.128,0.105,0.076,0
0.265,1.666,0.753,0.37,0.0,0
0.26,0.569,0.657,1.209,0.0,0
0.223,0.395,0.399,1.208,1.386,0
2.348,0.282,0.143,0.164,-0.065,0
2.255,1.117,0.414,0.448,-0.257,0
1.572,2.779,-0.409,0.265,0.271,0
0.155,0.453,1.053,2.089,-0.71,0
2.993,0.385,1.248,-0.301,-0.118,0
0.279,1.209,2.547,-0.772,-0.377,0
0.116,0.318,0.43,0.708,1.304,0
0.089,0.706,0.663,0.406,0.447,0
0.43,0.597,1.02,2.424,-0.746,0
0.332,1.406,1.79,-0.444,-0.255,0
0.455,2.558,-0.656,0.573,1.14,0
0.794,1.828,0.782,-0.201,0.12,0
3.568,-0.29,0.157,-0.071,-0.044,0
2.866,-0.213,0.166,0.1,-0.094,0
3.677,0.393,-0.159,-0.093,-0.059,0
1.363,1.704,-0.318,-0.133,-0.079,0
0.145,0.332,0.467,-0.794,0.0,0
1.295,1.097,-0.779,-0.596,-0.316,0
2.314,0.674,-0.091,-0.059,0.048,0
0.189,0.548,0.918,1.984,-0.614,0
1.083,0.761,-0.153,0.076,0.055,0
0.523,2.466,-0.731,0.345,0.0,0
0.185,1.416,2.055,0.872,0.0,0
0.738,1.981,-0.297,0.193,-0.118,0
2.936,0.788,-0.128,0.093,0.061,0
0.567,-0.829,1.142,-0.564,0.0,0
0.211,1.327,2.243,-0.647,-0.297,0
0.552,2.956,-0.539,0.285,-0.144,0
0.401,0.831,1.93,-1.208,-0.434,0
0.184,0.813,1.764,1.109,0.0,0
-0.058,4.378,-0.48,-0.253,-0.163,0
3.055,0.508,-0.123,-0.075,-0.049,0
0.155,0.773,1.795,1.076,0.553,0
0.713,2.688,1.468,-0.438,-0.199,0
0.433,0.595,0.98,2.318,-0.762,0
2.168,1.537,0.842,0.709,-0.195,0
0.354,1.769,0.552,-0.236,-0.115,0
3.772,0.877,-0.15,0.11,0.198,0
0.416,1.689,0.756,-0.252,-0.145,0
0.79,2.386,-0.403,0.24,0.164,0
0.375,2.068,0.612,0.311,-0.129,0
0.794,1.828,0.782,0.201,0.12,0
1.067,2.854,-0.433,-0.195,-0.129,0
0.327,1.764,0.575,0.277,-0.096,0
0.075,0.376,0.311,0.424,0.0,0
0.627,1.375,-0.372,-0.163,-0.075,0
1.16,1.236,-0.238,-0.093,-0.058,0
1.126,2.533,-0.339,0.183,-0.11,0
1.226,1.277,2.385,-0.505,-0.192,0
0.26,0.903,2.735,-0.781,0.0,0
3.53,-0.29,0.154,-0.071,-0.046,0
2.976,1.442,0.329,-0.139,-0.083,0
0.193,1.147,1.688,-0.523,-0.188,0
3.087,0.57,1.064,-0.254,-0.094,0
1.282,0.719,-0.128,0.117,0.115,0
0.18,0.836,2.024,1.056,0.0,0
0.266,0.593,0.835,-0.569,1.956,0
0.302,3.331,-0.664,0.32,-0.172,0
0.642,2.501,0.739,0.526,-0.199,0
2.878,0.341,0.274,0.148,-0.076,0
0.19,0.496,0.893,1.781,-0.507,0
1.295,2.849,-0.41,0.284,0.382,0
0.076,0.254,0.229,0.383,-0.375,0
0.165,1.031,1.947,-0.544,-0.228,0
0.434,0.671,1.898,1.02,0.347,0
1.198,2.3,-0.462,-0.17,-0.106,0
0.243,1.234,1.436,-0.554,-0.275,0
-0.112,1.025,-0.216,0.613,-0.195,0
1.543,1.994,-0.283,-0.126,0.103,0
0.883,2.215,-0.452,0.337,-0.215,0
0.133,0.503,1.141,0.981,0.826,0
0.524,2.158,1.94,0.695,0.653,0
0.265,1.313,2.753,-0.78,0.0,0
1.108,1.63,0.42,-0.32,1.796,0
0.259,1.683,1.178,0.469,0.0,0
0.361,1.791,0.522,0.264,0.132,0
0.584,1.42,-0.349,-0.159,-0.072,0
2.039,0.721,0.256,0.228,0.507,0
0.289,1.29,2.774,-0.784,-0.337,0
0.212,1.237,0.848,1.092,-0.437,0
0.402,2.483,-0.606,-0.239,0.203,0
3.397,-0.285,0.183,0.114,-0.059,0
0.674,2.695,0.917,0.309,0.184,0
1.781,1.995,-0.36,-0.139,-0.105,0
2.059,1.637,0.746,-0.169,0.157,0
0.158,0.416,0.499,2.135,-0.893,0
1.422,2.28,-0.554,-0.21,0.114,0
0.594,3.102,-0.502,-0.196,-0.137,0
0.087,0.302,0.304,0.535,0.0,0
1.292,1.044,-0.364,0.134,0.0,0
0.864,2.364,1.147,-0.284,-0.152,0
0.622,3.087,-0.758,-0.252,-0.155,0
1.362,1.3,0.486,0.385,-0.276,0
0.149,0.355,0.516,1.416,0.0,0
0.279,0.99,2.555,-0.738,0.0,0
0.887,1.627,-0.274,0.172,-0.14,0
1.385,2.777,0.772,-0.227,-0.131,0
2.898,0.474,1.043,-0.234,-0.099,0
2.607,0.359,0.12,0.093,0.087,0
2.51,-0.217,0.213,0.159,-0.092,0
0.095,0.413,0.362,0.544,0.0,0
1.95,1.598,0.495,0.252,0.503,0
2.133,1.473,-0.194,-0.073,0.09,0
0.173,0.375,0.527,-0.324,0.0,0
0.114,0.366,0.477,-0.74,2.273,0
0.135,0.606,1.343,2.28,0.0,0
1.138,2.163,-0.383,0.261,-0.189,0
0.716,3.174,-0.412,-0.232,0.504,0
-0.195,-0.895,1.893,-0.988,0.0,0
0.104,0.945,0.432,0.783,1.091,0
1.0,1.739,0.89,0.369,-0.599,0
0.403,3.743,-0.784,-0.361,0.0,0
1.079,2.048,-0.439,1.475,-0.455,0
0.726,2.701,1.131,0.416,-0.184,0
1.203,1.859,0.476,0.641,0.666,0
2.941,0.657,1.493,-0.331,-0.123,0
1.204,0.779,0.25,-0.105,0.122,0
1.557,1.84,-0.232,-0.116,0.096,0
0.258,0.894,2.718,-0.68,-0.338,0
1.158,2.622,-0.362,-0.159,0.23,0
0.079,0.355,0.635,0.519,-0.39,0
0.504,2.585,-0.577,0.309,-0.158,0
0.108,0.355,0.418,0.592,2.053,0
1.037,2.405,-0.368,-0.16,-0.101,0
1.638,1.722,1.509,-0.338,-0.16,0
0.775,1.66,0.962,0.452,0.246,0
0.461,0.585,1.306,1.773,-0.505,0
1.061,2.04,-0.56,-0.277,-0.191,0
0.279,1.511,1.188,-0.466,0.327,0
0.796,1.331,-0.325,-0.101,-0.062,0
0.334,1.78,1.431,0.65,-0.232,0
1.191,2.041,-0.367,0.237,0.216,0
0.598,2.171,0.671,0.332,0.201,0
3.183,0.633,0.315,0.488,-0.181,0
0.343,1.708,0.602,0.25,0.138,0
0.246,0.559,1.911,1.542,-0.597,0
0.083,0.291,0.288,0.54,0.0,0
2.6,0.644,0.221,0.133,-0.116,0
2.217,-0.195,0.139,0.103,0.09,0
0.455,2.047,0.878,0.322,0.0,0
0.32,1.062,2.934,-0.96,-0.502,0
0.337,1.18,1.616,0.741,-0.396,0
0.508,2.252,0.998,0.403,-0.207,0
0.379,0.911,2.528,-0.584,0.518,0
1.274,1.755,-0.254,-0.111,0.103,0
0.591,2.437,1.02,-0.387,-0.174,0
1.303,1.852,-0.364,0.406,1.379,0
0.09,0.311,0.43,1.454,1.135,0
1.038,1.656,0.949,0.371,0.632,0
1.227,1.634,-0.298,0.183,-0.093,0
3.272,0.713,-0.131,-0.085,-0.052,0
1.943,1.012,0.188,0.151,0.136,0
0.791,1.38,-0.238,-0.12,0.0,0
3.665,0.822,-0.158,-0.087,-0.055,0
2.01,2.213,-0.519,0.45,0.285,0
0.928,1.866,1.028,-0.282,-0.136,0
0.872,2.166,0.597,-0.248,1.372,0
-0.132,0.94,2.238,1.183,-0.413,0
1.957,1.436,-0.279,0.232,-0.102,0
1.312,1.232,0.433,0.375,-0.391,0
0.776,2.215,-0.572,-0.205,0.156,0
2.095,0.66,-0.09,0.068,-0.04,0
0.131,0.482,0.482,0.916,0.899,0
0.583,3.025,0.989,-0.302,-0.153,0
0.374,1.254,1.206,0.576,-0.215,0
0.479,2.02,-0.35,0.22,-0.1,0
2.116,2.138,0.544,0.57,0.265,0
2.885,-0.282,1.362,0.503,-0.216,0
2.956,0.996,0.73,-0.175,-0.087,0
0.15,0.661,1.404,2.273,0.0,0
0.167,0.752,1.922,0.984,0.0,0
0.489,2.921,-0.47,0.255,-0.161,0
1.58,1.14,-0.16,0.11,0.066,0
1.786,1.517,0.394,0.182,-0.125,0
0.691,2.603,-0.49,-0.351,1.17,0
2.057,0.308,-0.077,0.071,-0.098,0
2.441,1.09,-0.266,0.204,0.182,0
0.398,1.887,-0.485,-0.292,0.293,0
0.393,1.749,1.55,-0.431,-0.253,0
3.459,0.695,-0.121,-0.081,0.055,0
1.091,2.127,-0.37,0.254,-0.152,0
1.669,2.226,0.545,0.229,-0.139,0
0.323,1.315,3.058,-0.834,-0.44,0
0.118,0.561,1.243,2.211,0.0,0
0.231,2.251,-0.457,0.322,-0.184,0
-0.668,-0.709,-0.391,-0.143,-0.089,0
0.442,0.976,2.113,-0.532,-0.387,0
3.658,-0.285,0.157,-0.082,-0.092,0
2.473,0.334,0.206,0.208,-0.063,0
1.446,1.401,-0.28,-0.119,0.12,0
0.365,1.607,1.354,-0.462,0.0,0
0.23,1.214,1.916,-0.55,-0.535,0
1.15,2.51,-0.45,0.659,0.548,0
1.257,2.24,-0.391,0.233,-0.237,0
0.141,0.345,0.36,0.969,1.855,0
0.147,0.502,0.83,0.36,-0.184,0
0.193,2.092,1.05,-0.462,0.0,0
0.301,1.249,2.831,-0.685,0.0,0
1.722,0.517,2.304,-0.48,-0.191,0
3.414,-0.301,0.136,-0.074,-0.053,0
0.387,0.902,2.307,-0.648,-0.342,0
0.859,1.516,0.362,0.236,-0.187,0
1.487,1.569,1.606,-0.262,-0.131,0
0.241,0.511,0.665,2.272,-0.859,0
1.956,1.328,0.82,0.451,-0.256,0
0.222,1.017,2.425,1.076,-0.367,0
0.177,1.241,1.328,-0.472,-0.209,0
0.085,0.296,0.295,0.552,0.0,0
1.903,0.797,0.211,0.146,-0.076,0
1.752,2.127,0.507,0.22,-0.124,0
0.108,0.305,0.386,-0.664,-1.016,0
0.27,1.134,1.964,-0.518,-0.235,0
2.869,1.077,0.523,0.5,-0.134,0
0.279,1.213,2.769,-0.858,-0.372,0
0.129,0.546,0.893,0.53,0.0,0
0.152,0.631,1.342,2.041,0.0,0
1.494,0.721,-0.143,0.151,0.112,0
0.192,1.173,2.29,-0.695,-0.374,0
0.311,1.405,1.519,-0.45,-0.255,0
2.967,0.918,0.8,0.266,-0.115,0
3.716,0.55,0.268,0.454,-0.122,0
-0.102,-0.549,-1.168,-1.359,-0.633,0
2.51,1.063,0.852,0.72,-0.21,0
0.27,1.316,1.876,-0.723,-0.384,0
0.344,0.931,2.588,-1.01,-0.41,0
0.411,2.611,-0.561,0.349,-0.162,0
0.188,0.75,0.797,1.287,-0.606,0
0.456,2.494,1.208,0.836,0.0,0
2.035,1.726,0.717,-0.165,0.153,0
0.427,1.543,0.576,-0.193,-0.123,0
2.654,1.16,0.396,0.394,0.218,0
0.071,0.312,0.521,0.439,0.422,0
2.751,0.365,-0.107,0.091,0.084,0
1.362,1.413,0.587,1.699,-0.434,0
0.228,0.845,1.897,-0.56,-0.294,0
0.453,1.44,2.064,-0.478,0.375,0
0.58,2.975,-0.631,-0.255,-0.169,0
0.386,1.576,1.853,-0.535,-0.264,0
1.335,0.559,0.149,0.139,-0.214,0
0.083,0.282,0.248,0.402,0.0,0
0.217,0.598,2.218,-0.606,0.329,0
1.857,1.077,1.08,-0.289,0.194,0
0.441,2.011,0.847,0.308,0.0,0
0.206,1.121,1.296,0.498,-0.246,0
1.499,2.131,-0.409,0.323,0.803,0
0.4,3.424,-0.563,-0.259,-0.152,0
2.628,0.845,0.402,0.299,0.703,0
0.135,0.584,0.741,2.355,0.0,0
1.902,0.911,0.354,0.189,-0.293,0
0.23,1.749,-0.395,0.34,-0.12,0
0.9,1.372,0.327,-0.1,-0.067,0
0.099,0.258,0.332,1.391,1.838,0
0.238,0.475,1.232,1.637,0.785,0
-0.194,2.018,0.89,0.504,0.0,0
0.201,1.552,0.829,0.323,0.183,0
0.726,1.023,0.354,-0.1,0.069,0
-0.147,1.393,1.573,-0.543,0.0,0
-0.082,0.579,1.385,1.848,-0.912,0
0.48,2.104,0.591,0.517,-0.112,0
3.161,-0.243,0.211,-0.086,0.085,0
0.056,0.245,0.364,-0.428,0.0,0
0.836,1.403,-0.26,-0.336,2.016,0
0.902,2.825,-0.413,-0.171,-0.128,0
2.692,0.278,0.123,0.118,-0.056,0
0.89,2.261,-0.527,-0.224,0.154,0
0.847,1.717,0.516,0.312,-0.322,0
0.259,0.688,0.77,-1.048,0.0,0
2.911,0.613,0.201,0.093,0.079,0
1.116,2.458,-0.385,0.228,-0.124,0
0.228,1.044,2.337,-0.663,0.0,0
1.237,1.274,-0.234,-0.1,-0.061,0
2.441,0.306,0.14,0.176,-0.065,0
1.004,2.024,0.606,1.205,-0.397,0
1.19,1.647,-0.274,-0.121,-0.06,0
0.586,2.408,-0.62,-0.267,-0.166,0
0.293,1.058,2.634,-0.756,0.0,0
0.77,2.735,-0.464,-0.19,-0.145,0
2.911,0.745,-0.168,0.264,-0.093,0
0.21,0.847,1.963,-0.94,-0.732,0
1.645,0.571,2.275,-0.58,-0.221,0
0.227,1.27,1.582,-0.591,-0.315,0
0.303,1.426,0.978,0.327,0.157,0
0.257,0.57,1.962,1.559,0.547,0
0.935,2.334,-0.451,0.253,-0.131,0
0.667,3.055,-0.507,-0.226,-0.128,0
0.87,2.786,0.874,-0.276,-0.154,0
0.241,1.841,-0.429,0.379,-0.141,0
0.553,2.15,0.948,0.39,0.192,0
0.34,2.16,-0.488,0.361,0.0,0
0.659,1.461,1.744,0.666,-0.268,0
0.626,2.343,-0.449,-0.212,-0.12,0
0.561,3.053,-0.613,0.388,-0.175,0
-0.211,-0.514,0.598,1.065,0.0,0
0.842,2.641,-0.46,0.229,-0.123,0
0.095,0.496,0.329,0.523,1.063,0
0.147,0.417,0.515,-0.73,0.0,0
0.985,1.684,-0.277,-0.146,0.113,0
2.815,0.729,-0.147,0.22,-0.088,0
2.198,0.27,0.513,1.842,-0.529,0
1.114,2.285,-0.409,0.266,1.002,0
2.915,0.596,0.294,-0.075,0.066,0
0.216,0.365,0.371,0.981,1.464,0
0.974,1.071,-0.194,-0.079,-0.058,0
3.226,-0.214,0.15,-0.075,0.073,0
0.562,2.911,-0.433,-0.224,0.187,0
0.266,0.825,2.484,-0.527,-0.319,0
1.157,0.855,1.941,-0.668,-0.261,0
0.486,2.458,-0.453,-0.202,0.0,0
0.236,0.373,0.415,1.402,2.043,0
0.597,3.405,-0.607,0.647,-0.192,0
0.64,2.462,1.133,-0.335,0.0,0
1.103,0.789,-0.123,0.075,-0.059,0
0.089,0.616,1.451,1.569,0.0,0
3.108,-0.295,-0.104,-0.073,-0.053,0
3.137,-0.266,0.108,0.091,-0.082,0
3.438,0.434,0.275,0.618,-0.157,0
0.564,3.093,1.211,0.63,-0.237,0
0.626,2.317,0.766,0.411,-0.305,0
2.995,1.389,-0.242,-0.106,-0.069,0
1.021,2.361,-0.378,0.228,-0.162,0
1.207,1.059,-0.208,-0.083,-0.055,0
1.989,1.975,0.622,-0.18,-0.102,0
0.363,2.737,-0.383,-0.185,0.169,0
2.134,0.884,-0.137,0.104,0.104,0
0.113,0.409,0.382,0.994,1.09,0
1.538,0.562,-0.089,0.084,0.071,0
0.292,2.187,2.055,0.686,0.0,0
3.054,-0.324,0.275,0.407,-0.238,0
0.218,1.072,1.943,-0.603,-0.226,0
0.312,0.847,0.564,1.911,-0.682,0
0.383,1.004,2.238,0.976,0.544,0
0.762,3.019,-0.482,-0.194,0.187,0
3.074,0.471,-0.12,-0.069,-0.049,0
2.064,1.895,0.839,-0.229,0.164,0
0.264,1.064,2.082,-0.627,-0.305,0
2.315,0.831,-0.138,0.081,0.098,0
2.203,-0.374,-0.128,-0.092,-0.065,0
0.062,0.311,0.418,-0.534,0.0,0
0.26,0.645,0.769,1.181,0.0,0
2.039,1.226,0.508,0.35,-0.135,0
0.496,1.938,2.365,-0.645,-0.329,0
0.99,2.66,-0.403,-0.164,0.148,0
0.435,2.563,1.044,0.741,0.0,0
2.222,1.239,0.352,0.147,-0.095,0
2.486,0.532,0.234,0.087,0.071,0
0.362,1.662,2.35,-0.636,0.0,0
2.957,0.36,1.436,-0.266,-0.128,0
0.136,0.736,1.847,1.073,-0.424,0
0.336,2.902,-0.662,0.552,1.028,0
2.205,0.544,0.162,0.096,-0.072,0
0.947,2.345,-0.401,0.399,1.167,0
0.301,1.011,2.416,-0.696,0.379,0
1.264,2.951,-0.463,-0.179,-0.133,0
0.199,1.328,-0.829,-0.314,0.194,0
1.519,1.395,-0.232,0.133,-0.081,0
1.445,1.367,-0.285,-0.122,0.107,0
0.359,1.057,2.371,-0.781,-0.393,0
2.078,1.095,-0.145,0.094,0.084,0
0.205,1.397,1.363,0.508,-0.177,0
-0.125,1.458,1.659,0.643,0.0,0
1.92,1.27,-0.247,0.113,-0.065,0
0.88,2.143,0.546,0.306,-0.234,0
0.162,0.558,0.615,2.347,-0.777,0
0.167,0.364,0.556,0.324,0.804,0
0.349,1.736,1.384,-0.502,0.304,0
2.463,1.019,-0.147,0.113,0.08,0
0.311,1.493,0.423,0.304,-0.113,0
0.314,2.164,1.565,0.995,1.038,0
0.143,0.979,1.945,-0.612,-0.261,0
2.063,0.734,0.317,0.488,-0.447,0
0.266,1.04,2.761,-0.833,0.651,0
2.216,0.504,0.159,0.099,-0.089,0
0.529,3.296,-0.577,0.887,-0.272,0
0.98,2.364,-0.496,-0.186,-0.109,0
1.125,1.966,-0.354,-0.13,0.135,0
0.501,2.669,-0.603,0.308,-0.146,0
2.074,2.103,-0.494,0.601,-0.227,0
0.486,2.345,1.508,0.674,0.0,0
1.362,1.301,0.486,0.385,-0.277,0
0.289,1.235,2.536,-0.661,-0.358,0
0.185,0.932,2.296,-0.612,-0.258,0
2.328,0.582,-0.107,0.077,-0.038,0
0.586,2.283,1.34,-0.367,-0.168,0
0.723,0.723,2.263,-0.667,0.401,0
0.438,2.465,-0.387,-0.202,-0.194,0
0.134,0.329,0.443,1.537,1.551,0
1.534,1.45,0.538,1.677,-0.396,0
0.315,1.503,1.331,0.369,-0.164,0
0.189,1.314,1.156,-0.469,0.0,0
0.235,1.178,2.537,-0.725,1.184,0
0.127,0.705,1.639,2.19,0.0,0
0.771,2.585,-0.676,0.426,-0.3,0
0.339,1.148,2.217,-0.623,0.628,0
0.205,0.629,0.904,1.653,-0.468,0
0.326,2.129,-0.537,0.353,0.0,0
1.896,0.648,0.207,0.138,-0.072,0
1.555,2.057,-0.42,0.286,0.848,0
1.508,1.749,0.569,-0.174,0.0,0
3.256,1.141,0.356,0.279,0.132,0
0.55,1.74,0.854,0.373,0.19,0
3.498,0.468,-0.117,-0.064,-0.041,0
0.193,0.675,1.384,1.631,-0.593,0
0.796,2.222,-0.437,-0.362,1.473,0
0.365,1.946,-0.279,-0.137,-0.091,0
0.58,3.393,-0.716,0.41,-0.17,0
0.266,3.155,-0.48,0.434,1.022,0
1.191,2.054,-0.432,-0.203,0.223,0
0.316,1.008,1.844,-0.54,-0.305,0
0.249,1.876,0.914,0.379,0.0,0
1.59,2.24,0.711,-0.188,0.197,0
2.614,0.392,0.284,0.206,-0.256,0
1.93,0.936,0.46,1.76,-0.348,0
3.325,0.688,-0.133,-0.089,-0.056,0
0.389,3.191,-0.499,-0.204,-0.136,0
0.596,2.869,-0.439,0.242,0.196,0
2.045,0.531,2.079,-0.445,-0.161,0
0.233,1.128,2.685,-0.952,0.0,0
2.702,-0.236,0.189,0.119,-0.143,0
0.342,1.401,2.404,-0.665,0.0,0
0.258,2.814,-0.461,-0.239,-0.153,0
0.598,1.583,-0.355,-0.152,-0.075,0
0.172,0.894,2.246,-0.842,-0.441,0
1.573,1.128,0.42,-0.215,1.306,0
-0.993,-0.805,-0.294,-0.151,-0.112,0
0.151,0.415,0.501,2.147,-0.987,0
1.482,1.502,0.527,0.413,-0.19,0
0.211,1.58,1.101,0.498,0.0,0
0.416,0.399,0.933,1.108,0.775,0
0.175,1.247,1.442,0.482,-0.184,0
2.092,1.178,0.318,0.242,-0.067,0
0.42,2.394,1.358,0.675,0.0,0
1.341,1.174,-0.283,-0.098,0.077,0
1.483,1.798,0.666,0.921,0.707,0
0.235,0.605,0.603,1.603,1.161,0
0.311,2.639,-0.463,-0.193,-0.265,0
1.098,2.692,0.812,0.348,0.0,0
2.32,1.249,0.329,0.161,-0.075,0
-0.233,0.69,1.364,-0.778,-0.532,0
1.462,1.329,0.322,-0.099,0.112,0
0.708,0.435,0.905,-0.27,-0.098,0
0.301,2.09,0.976,0.867,-0.439,0
0.1,0.405,0.58,0.849,0.939,0
0.159,0.935,2.185,-0.991,-0.428,0
2.424,-0.251,0.513,1.239,-0.32,0
2.62,1.082,1.435,-0.239,-0.107,0
0.972,1.505,-0.232,-0.101,0.101,0
0.412,2.118,-0.434,0.226,0.134,0
1.181,1.305,0.699,1.809,-0.499,0
0.892,1.534,0.287,0.118,0.069,0
1.018,0.77,-0.12,0.075,0.081,0
1.654,1.517,0.68,0.716,0.826,0
0.107,0.288,0.443,1.758,1.26,0
1.179,1.328,-0.231,-0.093,-0.064,0
0.345,2.558,-0.677,-0.497,1.361,0
-0.83,1.088,-0.284,-0.135,0.071,0
0.389,2.741,0.755,0.602,1.173,0
2.234,0.546,0.171,0.094,0.069,0
0.226,1.816,-0.381,0.327,-0.119,0
0.145,0.331,0.458,-0.741,0.0,0
0.733,2.867,-0.516,-0.299,0.915,0
0.556,3.059,1.234,0.61,-0.238,0
0.227,0.686,1.339,1.873,-0.671,0
1.858,2.149,-0.308,0.27,0.738,0
0.657,0.49,0.812,2.008,-0.561,0
1.041,1.631,0.505,0.34,-0.263,0
0.273,1.623,-0.435,0.226,-0.093,0
0.222,1.521,1.321,-0.514,0.0,0
0.397,2.921,-0.637,0.523,0.0,0
0.708,2.221,-0.545,-0.188,0.0,0
1.23,1.569,0.535,0.332,0.285,0
0.626,2.139,1.102,-0.32,-0.167,0
0.233,0.632,0.642,0.724,0.0,0
-1.595,0.679,-0.188,-0.127,-0.092,0
1.509,1.557,0.482,0.283,-0.169,0
1.666,1.872,-0.297,0.164,0.116,0
0.602,2.25,-0.543,-0.199,-0.121,0
1.141,2.816,-0.424,0.33,0.0,0
0.773,3.556,-0.662,-0.25,-0.14,0
0.545,3.467,-0.483,-0.222,-0.151,0
0.466,1.06,2.642,-0.676,-0.242,0
3.246,0.823,-0.159,0.086,-0.076,0
0.369,1.723,1.396,-0.502,-0.282,0
0.85,2.377,-0.438,0.381,1.378,0
3.237,0.521,1.084,-0.263,-0.096,0
1.877,2.205,-0.484,0.191,-0.116,0
0.397,0.91,1.412,-0.616,0.0,0
0.049,0.309,0.337,-0.447,-0.559,0
0.263,0.913,2.603,-0.687,-0.337,0
0.924,2.334,-0.479,-0.175,-0.109,0
0.66,1.695,0.99,0.264,0.15,0
0.909,2.261,-0.479,-0.195,-0.109,0
0.609,1.765,1.198,0.905,1.245,0
0.588,2.574,1.48,-0.412,-0.188,0
0.688,2.617,1.225,0.483,0.48,0
1.841,0.911,0.342,0.199,-0.323,0
0.184,1.364,1.415,0.658,-0.626,0
3.17,0.529,-0.143,0.172,-0.064,0
3.22,0.598,0.316,0.096,-0.052,0
0.338,0.477,1.821,1.191,0.997,0
0.966,2.286,-0.293,-0.149,-0.116,0
