@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.28,2.745,-0.47,-0.213,-0.146,0
1.674,1.764,1.365,-0.238,-0.118,0
1.075,2.002,0.578,1.461,-0.355,0
3.294,0.435,-0.123,0.089,-0.053,0
2.437,1.412,0.43,0.15,0.309,0
1.997,2.309,-0.407,0.309,0.533,0
0.314,2.256,1.035,0.564,0.272,0
0.282,1.08,2.744,-0.726,0.0,0
1.095,1.291,-0.294,-0.132,0.0,0
0.192,1.594,2.314,-0.694,0.0,0
0.422,1.875,1.571,-0.461,0.272,0
0.348,0.475,0.973,2.294,-0.962,0
1.894,0.463,0.43,0.257,0.292,0
0.763,1.677,-0.381,-0.14,0.106,0
1.556,2.125,-0.371,-0.158,0.155,0
0.426,0.358,0.775,1.07,1.176,0
0.412,1.746,-0.37,-0.183,-0.103,0
0.798,1.703,-0.323,0.333,-0.376,0
0.845,1.667,-0.561,-0.211,0.0,0
0.325,1.122,2.831,-0.798,-0.366,0
1.364,1.941,-0.341,-0.129,-0.075,0
0.89,2.748,-0.415,-0.176,-0.121,0
0.172,0.662,1.622,1.093,0.0,0
0.243,1.014,2.373,1.039,0.0,0
2.342,1.805,-0.33,1.068,-0.276,0
0.313,2.116,1.494,0.734,0.318,0
3.156,0.537,0.204,-0.065,-0.04,0
0.264,0.581,0.84,-0.575,1.967,0
0.659,1.949,0.779,-0.251,-0.125,0
0.328,0.901,2.62,1.194,-0.555,0
0.166,0.589,0.587,2.079,-0.769,0
0.331,2.723,-0.524,-0.269,-0.134,0
0.435,1.86,0.716,-0.217,0.127,0
0.813,2.42,0.648,0.476,0.942,0
2.075,2.142,0.539,0.457,0.301,0
0.371,2.324,-0.456,-0.168,-0.083,0
0.337,1.78,2.348,-0.639,-0.286,0
0.564,3.344,-0.606,0.751,-0.27,0
0.245,0.354,0.768,2.27,0.0,0
2.906,0.775,0.272,0.176,0.25,0
0.189,1.102,2.21,-0.87,0.507,0
0.187,0.744,0.868,1.26,-0.578,0
0.117,0.571,1.476,1.128,-0.35,0
0.25,0.344,0.711,2.158,0.0,0
0.935,2.671,-0.605,-0.191,0.793,0
3.432,-0.312,0.137,-0.075,-0.053,0
0.111,0.44,-0.51,2.262,-0.752,0
3.05,0.402,1.256,-0.298,-0.115,0
0.693,1.99,-0.31,0.179,-0.114,0
-0.199,-0.562,1.513,1.824,-0.622,0
0.193,1.16,1.667,-0.594,0.0,0
-0.22,3.101,-0.64,-0.313,-0.165,0
1.405,2.724,-0.447,0.423,0.299,0
0.797,2.197,-0.479,-0.19,0.0,0
1.24,2.47,-0.448,0.231,0.158,0
1.314,2.129,-0.441,0.434,1.019,0
0.642,2.75,0.852,0.322,0.188,0
1.875,2.182,0.752,-0.222,0.152,0
0.253,0.406,0.468,1.567,1.672,0
0.425,1.439,0.424,0.275,0.0,0
1.195,-0.837,-0.266,0.144,-0.086,0
0.445,2.413,-0.593,-0.228,-0.133,0
0.716,1.75,0.852,-0.226,0.132,0
0.179,1.095,1.834,-0.514,0.0,0
0.39,1.961,0.67,0.452,0.0,0
0.922,2.596,-0.575,-0.255,-0.163,0
0.186,1.411,1.129,0.649,0.0,0
0.346,1.789,0.629,0.268,0.137,0
0.233,0.824,2.218,-0.694,0.388,0
0.409,3.187,-0.635,0.427,-0.187,0
2.23,0.488,0.107,0.102,-0.044,0
3.097,0.575,0.228,0.275,-0.077,0
0.269,1.117,2.659,-0.671,-0.328,0
0.308,0.943,1.352,-0.387,-0.234,0
0.098,0.335,0.508,1.478,0.0,0
2.92,0.446,-0.105,0.08,-0.049,0
0.238,1.615,1.22,-0.487,0.0,0
1.396,2.01,-0.286,-0.156,-0.133,0
0.109,0.593,1.242,1.118,-0.446,0
2.533,0.267,0.133,0.16,-0.064,0
0.677,1.413,0.316,0.194,-0.141,0
1.296,2.241,-0.417,0.214,0.141,0
0.391,2.897,-0.59,0.371,0.953,0
1.526,1.931,-0.374,-0.265,0.867,0
1.515,1.091,-0.152,-0.072,0.068,0
0.959,2.559,-0.49,0.956,-0.299,0
0.533,2.139,0.629,0.241,-0.1,0
0.323,1.76,1.394,-0.406,-0.241,0
0.698,2.98,0.826,-0.307,-0.158,0
0.515,1.952,1.204,-0.345,-0.175,0
0.297,0.428,1.688,1.054,1.12,0
0.251,1.08,2.079,-0.517,-0.262,0
0.492,1.782,1.24,0.448,-0.192,0
0.4,0.994,2.373,-0.643,-0.369,0
-0.134,1.057,2.379,-0.822,0.0,0
0.405,2.204,0.864,0.482,1.072,0
0.421,1.055,2.305,-0.547,0.344,0
2.521,0.476,0.192,0.147,-0.05,0
0.713,2.034,1.0,1.202,-0.379,0
2.558,0.56,0.572,0.476,0.341,0
0.876,3.241,-0.58,0.551,0.327,0
1.439,2.014,-0.531,-0.168,-0.103,0
1.612,2.32,-0.385,0.22,0.163,0
3.517,0.65,0.376,0.525,-0.132,0
0.315,2.086,-0.505,0.343,-0.136,0
1.052,2.272,-0.433,-0.186,0.744,0
0.714,1.3,1.784,-0.571,-0.206,0
2.534,0.566,1.554,-0.356,-0.135,0
0.189,0.363,0.528,-0.789,1.537,0
0.341,1.523,-0.519,0.373,-0.13,0
0.518,2.759,0.91,-0.312,-0.166,0
0.238,1.965,0.718,0.375,0.0,0
1.482,2.23,-0.55,-0.209,-0.117,0
0.478,2.033,2.162,-0.682,0.0,0
0.245,2.017,1.687,0.99,0.0,0
0.564,1.178,1.19,-0.319,0.242,0
0.424,2.375,1.004,0.523,0.792,0
0.38,1.585,0.644,-0.244,-0.128,0
0.191,1.054,2.259,-0.708,0.0,0
0.96,0.712,-0.143,0.091,-0.061,0
2.347,0.928,0.413,-0.108,-0.065,0
2.898,-0.254,0.12,0.135,-0.06,0
0.636,0.8,1.945,0.737,0.362,0
0.233,1.784,1.568,0.656,-0.307,0
0.3,1.396,1.661,-0.459,-0.214,0
0.275,1.133,1.375,-0.478,0.0,0
1.024,2.403,-0.505,0.258,0.434,0
0.523,2.012,0.604,0.371,-0.31,0
0.368,3.033,-0.68,0.476,0.682,0
0.687,2.34,0.641,0.404,-0.406,0
0.254,2.007,1.015,0.607,1.433,0
0.66,1.695,0.99,-0.264,0.15,0
0.158,0.281,0.389,1.072,1.464,0
0.335,1.506,2.304,-0.684,0.0,0
0.165,1.307,1.164,0.551,-0.211,0
1.061,3.173,-0.631,-0.238,0.162,0
0.146,0.786,0.39,0.702,0.91,0
0.142,0.335,0.546,1.116,1.674,0
0.626,2.386,-0.481,0.321,-0.136,0
0.898,1.405,-0.344,-0.113,0.0,0
0.285,1.467,-0.452,0.243,-0.106,0
3.065,-0.264,-0.112,-0.067,-0.05,0
1.336,1.061,1.238,1.11,0.683,0
0.973,2.317,-0.46,1.452,-0.404,0
1.305,1.404,-0.301,-0.152,-0.109,0
2.602,0.423,-0.144,-0.08,0.119,0
1.042,1.18,-0.264,-0.114,0.091,0
1.471,1.344,0.444,0.155,-0.226,0
2.571,-0.235,0.201,0.137,-0.133,0
2.245,1.11,-0.149,0.11,-0.058,0
0.976,0.857,2.104,0.725,0.368,0
0.233,0.473,1.178,1.742,0.843,0
2.106,1.277,-0.176,0.182,-0.065,0
2.639,1.46,-0.253,0.674,-0.25,0
1.192,2.808,0.933,-0.285,0.144,0
0.283,1.008,2.195,-0.895,0.0,0
0.573,2.555,1.523,0.452,-0.19,0
3.496,-0.273,0.18,0.11,-0.06,0
2.665,0.834,1.064,-0.276,-0.122,0
0.211,1.473,1.838,0.714,0.0,0
0.301,1.934,1.666,0.695,-0.315,0
1.766,1.457,0.509,0.27,0.797,0
0.195,1.537,1.311,0.581,0.0,0
0.139,1.504,1.462,-0.766,0.0,0
0.595,2.984,-0.599,-0.252,-0.174,0
0.648,3.489,-0.54,0.344,0.273,0
0.53,1.9,2.119,-0.474,-0.298,0
0.724,2.437,0.685,0.398,-0.373,0
0.693,1.713,-0.478,-0.221,-0.156,0
0.811,2.064,-0.454,-0.342,1.431,0
2.453,0.888,0.384,0.375,0.429,0
1.146,2.519,-0.43,-0.18,0.125,0
1.228,0.904,0.271,0.108,0.082,0
0.174,0.619,1.468,1.262,0.0,0
1.379,1.73,0.37,0.171,-0.074,0
-0.044,0.533,1.324,1.615,0.0,0
0.22,1.291,2.661,-0.639,-0.415,0
0.619,2.238,-0.417,-0.184,-0.125,0
0.435,2.108,2.029,-0.544,-0.262,0
0.4,0.945,2.202,-0.557,-0.306,0
0.526,2.17,-0.557,0.348,0.0,0
3.229,0.401,0.451,0.717,-0.291,0
0.279,0.892,2.474,-0.531,-0.307,0
0.383,1.267,1.145,0.575,-0.212,0
0.268,2.019,1.212,0.629,0.0,0
0.235,0.527,0.381,0.925,0.949,0
0.508,2.003,0.67,0.273,0.237,0
0.424,2.48,1.386,0.388,-0.194,0
0.72,2.762,0.788,-0.221,-0.116,0
0.472,3.394,-0.518,0.625,-0.199,0
0.456,2.64,-0.604,-0.238,-0.123,0
0.6,2.234,1.442,-0.237,-0.152,0
0.251,0.542,0.61,-0.615,0.0,0
0.192,0.519,2.598,-0.678,0.399,0
0.171,1.122,1.58,-0.47,-0.204,0
-0.09,0.559,1.184,2.327,-1.0,0
0.417,1.5,-0.407,-0.153,-0.103,0
2.039,0.855,0.166,0.124,0.102,0
0.147,0.289,0.384,0.928,1.595,0
0.288,1.931,1.916,-0.618,0.0,0
0.278,1.8,1.051,0.468,-0.191,0
0.195,1.464,1.667,0.714,-0.627,0
1.568,1.363,0.414,0.156,0.0,0
2.657,0.441,-0.115,-0.08,0.066,0
1.893,0.464,0.43,0.257,0.292,0
3.273,0.455,0.488,0.576,0.307,0
-1.7,-1.279,0.451,0.202,0.0,0
0.233,1.546,1.399,0.716,-0.422,0
1.642,1.196,0.419,-0.148,-0.416,0
1.153,1.839,-0.26,-0.112,0.091,0
-0.166,-0.78,-1.11,-0.493,0.0,0
0.555,2.197,-0.337,0.199,-0.146,0
0.453,1.001,2.247,-0.508,-0.21,0
2.157,2.183,-0.357,-0.115,-0.073,0
0.108,0.298,0.471,1.854,1.152,0
1.301,2.515,1.07,0.553,-0.166,0
0.206,0.605,0.757,1.918,-0.502,0
2.56,1.439,0.356,0.391,0.324,0
0.727,2.657,1.16,0.417,-0.19,0
1.335,1.345,-0.219,-0.089,-0.055,0
0.907,1.906,-0.415,-0.155,-0.101,0
2.097,0.466,-0.092,0.103,-0.047,0
0.577,1.909,-0.372,-0.189,-0.148,0
0.223,1.533,2.011,0.902,0.0,0
3.059,-0.314,-0.104,0.078,-0.051,0
3.15,0.54,0.227,0.216,-0.061,0
0.279,2.745,-0.406,0.231,0.161,0
2.065,0.519,-0.115,0.14,-0.076,0
0.108,0.464,1.302,1.08,-0.349,0
0.135,0.267,0.421,1.007,1.695,0
0.515,2.984,-0.793,0.352,-0.202,0
2.01,1.07,0.359,-0.085,-0.051,0
2.13,1.266,0.434,0.484,0.764,0
1.908,0.57,-0.108,0.145,-0.193,0
0.144,0.448,0.543,0.775,0.0,0
0.267,1.948,1.019,0.563,0.0,0
0.328,1.107,1.964,0.776,-0.247,0
0.74,3.204,-0.77,0.383,0.183,0
1.196,2.373,-0.342,-0.155,0.307,0
1.265,2.212,-0.34,-0.167,0.337,0
1.843,1.023,0.369,0.204,-0.137,0
0.735,2.882,1.014,-0.355,0.216,0
0.072,0.333,0.556,0.507,0.438,0
0.395,0.914,2.53,-0.813,-0.314,0
0.166,0.873,2.163,-0.837,-0.398,0
1.413,2.811,0.737,-0.216,-0.131,0
2.531,0.387,0.64,1.019,-0.337,0
0.325,0.779,0.955,-1.354,0.0,0
0.088,0.611,0.697,2.181,0.0,0
2.196,0.269,0.513,1.841,-0.528,0
2.181,1.505,0.892,0.698,-0.204,0
0.27,2.773,-0.448,0.247,0.156,0
1.09,1.973,-0.415,0.189,-0.112,0
3.163,-0.265,0.107,0.096,-0.086,0
3.084,0.782,-0.166,-0.088,-0.061,0
0.181,1.316,0.821,0.676,0.0,0
0.635,3.459,-0.525,-0.291,0.332,0
0.229,1.178,1.965,-0.581,0.0,0
1.942,0.607,0.137,0.203,-0.139,0
0.636,1.985,-0.362,-0.162,0.0,0
1.152,2.062,0.808,1.29,-0.369,0
0.14,0.589,1.323,1.963,-0.621,0
1.801,0.525,0.163,0.236,-0.124,0
0.123,0.586,0.849,2.496,-0.797,0
2.275,0.69,0.114,0.103,0.072,0
0.714,2.658,-0.467,0.246,-0.159,0
1.6,0.579,-0.091,0.082,0.073,0
0.342,2.176,-0.339,0.294,-0.122,0
0.254,2.392,0.689,1.828,-0.544,0
-0.802,0.884,-0.289,0.341,-0.452,0
0.146,0.771,1.573,1.818,0.0,0
0.548,2.581,0.957,0.479,-0.201,0
2.303,1.264,0.682,-0.171,0.19,0
3.056,0.469,1.166,-0.279,-0.105,0
1.298,2.284,-0.325,-0.147,0.19,0
2.101,1.502,-0.196,-0.085,0.09,0
0.131,0.617,0.545,0.897,0.0,0
0.466,2.707,-0.678,0.617,1.006,0
-0.146,2.06,1.0,0.441,0.0,0
0.251,1.067,0.443,0.472,0.444,0
0.194,1.262,1.72,0.754,0.0,0
-0.106,0.548,1.397,0.0,0.0,0
0.912,1.59,-0.28,-0.121,-0.067,0
1.499,0.69,-0.089,-0.053,0.039,0
0.734,2.821,1.114,0.415,-0.179,0
-0.193,1.33,2.367,-0.661,-0.348,0
0.241,1.884,0.49,0.272,-0.103,0
0.291,0.678,1.448,2.1,-0.546,0
0.834,2.73,-0.45,-0.19,-0.123,0
0.783,3.076,-0.424,0.304,0.399,0
2.761,1.125,1.297,-0.215,-0.097,0
0.377,0.522,1.817,1.39,-0.38,0
0.58,2.541,-0.342,-0.165,0.153,0
0.14,0.58,1.436,1.811,-0.513,0
0.355,1.816,2.572,-0.621,-0.272,0
0.187,1.346,1.791,0.679,0.0,0
0.128,0.598,1.368,0.634,0.0,0
2.242,1.295,0.702,-0.169,0.202,0
0.5,2.247,-0.468,-0.176,-0.099,0
3.264,-0.306,-0.135,0.101,0.056,0
0.686,3.259,-0.525,-0.225,0.157,0
0.505,2.669,-0.51,-0.296,0.0,0
1.378,1.088,0.484,-0.126,0.229,0
1.093,1.692,0.445,-0.312,1.608,0
0.134,0.681,1.628,1.01,0.56,0
0.403,1.292,2.157,-0.682,0.0,0
1.313,1.232,0.433,0.375,-0.391,0
0.349,0.653,2.448,-0.73,0.393,0
0.546,2.203,2.094,-0.597,-0.295,0
0.197,2.013,1.871,-0.6,-0.234,0
2.744,0.524,1.465,-0.331,-0.129,0
0.123,0.808,1.178,-0.971,-0.361,0
2.843,0.346,0.273,0.154,-0.08,0
2.708,0.925,-0.223,-0.075,-0.05,0
-0.288,-0.469,-1.22,-1.177,0.734,0
2.558,1.196,1.052,0.485,-0.143,0
0.593,3.003,-0.508,-0.201,-0.142,0
1.157,2.585,-0.426,0.701,0.552,0
0.159,1.307,0.799,0.332,0.0,0
0.134,0.326,0.478,-0.788,1.599,0
2.02,0.615,-0.1,0.079,0.054,0
0.468,1.63,1.877,-0.571,0.0,0
1.094,2.253,-0.441,0.33,0.929,0
0.258,1.825,0.995,0.809,-0.344,0
0.284,1.381,-0.306,-0.147,0.116,0
0.136,0.627,1.501,1.188,0.0,0
1.386,1.298,-0.23,0.109,0.095,0
1.109,2.796,-0.443,-0.199,0.278,0
1.669,1.822,-0.334,-0.116,-0.094,0
-0.152,1.182,2.085,-0.991,0.0,0
0.24,1.023,1.346,-0.557,-0.534,0
1.297,1.473,-0.26,0.322,0.0,0
1.622,1.335,-0.202,0.13,0.151,0
0.555,2.557,1.385,0.578,0.0,0
1.719,0.6,-0.104,0.089,0.068,0
0.212,1.23,1.895,-0.561,0.0,0
0.334,0.9,2.589,1.297,-0.544,0
0.247,1.554,0.687,0.275,0.163,0
1.47,1.903,-0.312,-0.134,-0.074,0
0.347,0.487,1.899,1.298,0.693,0
0.555,1.681,-0.546,-0.238,-0.174,0
2.817,0.729,-0.147,0.22,-0.088,0
0.699,2.221,1.728,-0.482,-0.21,0
0.243,1.116,1.773,-0.575,0.0,0
0.33,1.209,2.637,-0.73,0.0,0
0.155,0.391,0.628,0.626,1.369,0
1.302,1.719,-0.343,-0.388,1.409,0
0.219,1.447,2.493,-0.868,-0.375,0
0.674,2.122,0.877,-0.249,-0.126,0
0.539,2.612,0.964,0.511,-0.192,0
2.411,1.293,0.256,0.226,-0.103,0
1.631,1.369,-0.275,0.218,0.161,0
0.76,2.556,-0.667,-0.221,0.15,0
0.305,2.821,-0.423,-0.432,1.228,0
0.399,0.824,2.574,-0.686,0.621,0
0.799,2.609,-0.435,-0.262,-0.246,0
0.651,2.36,-0.503,0.291,0.148,0
-0.712,0.483,0.166,0.148,-0.082,0
0.048,0.234,0.294,0.469,-1.092,0
0.509,2.083,-0.318,0.189,0.219,0
0.391,1.276,2.268,-0.721,0.0,0
1.466,1.585,0.44,1.371,-0.439,0
0.223,1.357,1.34,-0.372,-0.238,0
2.45,1.212,-0.162,-0.081,0.082,0
0.89,3.092,-0.538,0.417,0.337,0
1.007,2.844,-0.424,0.422,0.617,0
0.157,0.841,0.912,2.023,-0.689,0
3.553,-0.281,0.17,-0.076,0.062,0
0.89,1.42,-0.319,-0.097,0.09,0
0.325,0.758,2.099,0.746,0.405,0
0.099,0.466,1.088,1.861,0.0,0
0.254,1.347,-0.268,-0.318,0.438,0
2.44,1.136,-0.243,-0.074,0.0,0
0.157,0.557,0.706,2.038,-0.625,0
0.554,2.594,0.879,-0.513,1.205,0
0.474,1.041,1.766,1.376,-0.47,0
1.089,1.423,-0.387,-0.123,0.09,0
0.334,1.478,2.134,-0.654,0.593,0
1.807,1.094,-0.191,-0.082,0.068,0
2.089,0.673,0.148,0.194,-0.138,0
0.35,1.14,1.252,0.763,-0.211,0
2.558,0.561,0.573,0.475,0.341,0
2.366,1.188,0.384,1.008,-0.275,0
0.245,0.484,1.991,0.879,0.608,0
0.675,2.915,0.996,0.413,-0.177,0
1.108,1.182,0.35,-0.091,0.077,0
2.185,0.637,-0.117,0.104,0.063,0
3.363,0.586,0.256,0.657,-0.183,0
1.583,2.372,-0.478,-0.209,-0.109,0
0.624,2.58,-0.602,-0.237,-0.133,0
0.27,1.806,1.146,0.434,-0.177,0
0.34,1.823,0.536,0.273,-0.137,0
0.136,0.922,2.224,-0.738,-0.322,0
1.806,1.66,-0.352,-0.111,0.11,0
2.545,0.316,-0.103,0.087,0.062,0
2.841,0.346,0.273,0.154,-0.079,0
0.357,1.56,2.372,-0.658,0.0,0
0.183,0.928,2.273,0.965,0.0,0
1.094,2.35,-0.346,0.183,-0.108,0
1.022,2.186,1.286,0.803,-0.227,0
2.909,0.745,-0.168,0.265,-0.092,0
0.252,2.304,0.993,0.561,0.251,0
0.266,1.268,2.178,-0.809,0.0,0
2.242,1.108,-0.148,0.11,-0.056,0
2.08,0.707,-0.111,-0.067,0.063,0
0.366,2.989,-0.515,0.331,-0.133,0
0.529,3.296,-0.577,0.887,-0.272,0
1.313,1.111,-0.243,0.106,-0.065,0
0.309,2.579,-0.51,-0.213,-0.305,0
2.239,0.958,-0.147,0.125,0.093,0
0.232,1.298,1.482,-0.482,-0.259,0
0.647,3.212,-0.483,-0.223,-0.146,0
3.436,0.372,-0.111,-0.065,0.069,0
0.55,2.247,0.744,0.503,-0.363,0
2.832,-0.255,0.122,0.118,-0.058,0
1.232,1.073,-0.213,-0.08,-0.056,0
1.799,2.156,0.795,-0.197,0.201,0
0.542,2.204,-0.316,-0.17,0.116,0
0.341,3.256,-0.561,0.3,0.194,0
0.811,2.098,0.834,1.39,-0.433,0
0.09,0.324,0.286,0.468,-0.391,0
0.55,2.399,1.564,-0.498,0.0,0
1.237,0.948,-0.251,0.103,-0.06,0
2.467,1.238,-0.275,0.149,0.28,0
0.303,2.881,-0.481,0.221,0.157,0
0.864,1.505,-0.241,-0.13,0.097,0
0.329,2.302,-0.432,0.322,-0.117,0
3.505,1.089,0.334,0.296,0.126,0
0.16,1.252,1.345,0.436,-0.179,0
1.127,2.254,-0.299,0.172,-0.16,0
0.361,2.402,1.027,-0.654,1.309,0
1.338,1.555,0.496,0.517,1.038,0
2.866,0.545,0.379,0.959,-0.256,0
2.397,0.416,0.25,-0.078,0.075,0
0.356,1.503,1.271,-0.396,-0.193,0
0.699,2.295,0.67,0.403,-0.391,0
0.375,2.555,-0.47,0.26,0.0,0
0.785,2.862,0.843,0.538,0.59,0
0.608,2.829,-0.437,0.247,-0.213,0
2.87,0.496,-0.104,-0.066,-0.047,0
0.341,0.792,2.458,-0.985,-0.459,0
-0.309,0.907,1.961,-0.659,-0.371,0
0.081,0.381,0.553,0.93,0.0,0
3.414,-0.243,0.187,-0.081,0.082,0
2.935,0.724,1.313,-0.259,-0.104,0
0.77,1.607,0.427,0.183,-0.079,0
2.942,0.581,-0.131,0.089,0.06,0
0.449,1.903,-0.309,0.223,-0.09,0
0.226,0.672,1.4,1.814,0.0,0
1.274,1.307,-0.225,-0.079,-0.059,0
1.209,1.761,-0.29,0.176,-0.094,0
0.35,1.186,2.138,-0.584,-0.272,0
3.698,0.437,-0.109,-0.082,-0.042,0
3.126,0.482,0.232,-0.141,0.524,0
0.373,1.511,0.535,0.323,0.0,0
2.046,0.532,2.079,-0.445,-0.161,0
1.162,0.769,-0.121,0.094,-0.051,0
0.14,0.351,0.563,0.552,1.222,0
1.909,2.524,-0.418,0.371,-0.197,0
0.782,1.778,-0.43,-0.158,0.108,0
3.537,0.411,-0.117,-0.073,0.066,0
0.351,2.237,1.065,-0.617,1.332,0
0.644,1.912,-0.322,-0.154,0.136,0
3.603,0.538,0.434,-0.097,-0.057,0
2.631,0.604,-0.12,0.098,-0.061,0
0.318,1.72,1.373,-0.39,-0.238,0
0.729,2.246,-0.346,-0.176,-0.113,0
1.453,2.15,-0.566,-0.182,-0.107,0
0.72,1.788,-0.475,-0.227,0.303,0
2.111,0.901,0.371,0.268,0.515,0
3.624,-0.245,0.444,0.171,-0.069,0
0.812,3.116,-0.483,0.786,-0.227,0
0.269,1.497,2.217,-0.727,0.566,0
2.112,1.354,-0.184,-0.097,0.077,0
0.21,1.452,0.79,0.63,0.0,0
0.076,0.356,0.355,0.497,1.253,0
0.111,0.332,0.453,-0.514,-0.893,0
0.199,0.548,2.208,-0.621,0.324,0
1.487,1.554,0.739,0.305,0.337,0
0.336,0.875,2.576,1.339,-0.557,0
0.229,2.375,1.125,-0.488,-0.223,0
0.529,2.477,0.875,-0.484,1.482,0
1.066,2.814,-0.428,-0.202,0.254,0
0.107,0.274,0.337,1.426,1.803,0
1.825,0.588,0.146,0.207,-0.123,0
0.172,0.391,0.64,1.694,0.0,0
0.154,0.804,1.77,-0.782,0.0,0
3.052,-0.233,0.162,-0.078,-0.071,0
0.516,1.509,2.2,0.783,-0.478,0
0.132,1.589,1.012,0.685,0.0,0
0.308,2.052,-0.397,0.273,0.114,0
0.405,3.056,-0.609,-0.304,-0.271,0
0.2,1.367,1.592,-0.523,-0.196,0
0.163,0.854,0.431,0.721,0.982,0
2.164,1.797,-0.364,1.024,-0.274,0
1.901,0.502,0.188,0.151,-0.152,0
0.331,1.65,2.153,-0.58,-0.278,0
0.598,2.118,1.005,-0.487,1.555,0
1.622,1.951,-0.313,-0.136,0.141,0
1.246,2.16,-0.339,0.221,0.151,0
0.169,0.41,0.485,-0.646,1.926,0
0.359,0.601,1.712,0.928,0.925,0
0.246,0.683,2.489,-0.781,0.376,0
0.969,2.226,-0.436,-0.178,-0.124,0
2.115,0.421,0.154,0.121,-0.149,0
0.278,2.433,1.106,0.58,0.271,0
2.697,-0.221,0.159,0.091,0.078,0
0.749,2.499,1.538,-0.428,-0.219,0
0.132,0.436,0.501,0.961,0.881,0
0.126,0.436,0.541,1.177,1.25,0
0.534,2.408,-0.476,0.345,1.087,0
0.719,1.661,-0.247,-0.141,0.107,0
0.682,2.257,-0.443,-0.238,-0.246,0
0.593,2.197,1.393,-0.351,-0.151,0
0.238,1.811,0.682,0.257,0.119,0
0.079,0.389,0.324,0.427,0.0,0
1.098,2.524,-0.429,0.276,1.019,0
0.983,1.108,0.327,-0.082,0.062,0
0.273,0.937,2.118,1.064,-0.499,0
