@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.009,0.033,0.031,0.038,0.13,0.18,0.191,0.169,0.187,0.172,0.223,0.311,0.414,0.516,0.537,0.511,0.644,0.733,0.816,0.886,0.989,1.0,0.875,0.863,0.907,0.867,0.775,0.66,0.562,0.402,0.233,0.116,0.11,0.043,0.062,0.196,0.212,0.324,0.41,0.294,0.191,0.17,0.101,0.151,0.143,0.11,0.117,0.097,0.07,0.028,0.022,0.015,0.011,0.024,0.016,0.006,0.008,0.006,0.009,0.007,M
0.071,0.09,0.128,0.15,0.128,0.116,0.128,0.168,0.183,0.213,0.289,0.398,0.458,0.582,0.503,0.193,0.258,0.318,0.274,0.619,0.896,0.744,0.519,0.281,0.177,0.661,0.758,0.512,0.47,0.548,0.435,0.128,0.085,0.093,0.031,0.1,0.178,0.159,0.3,0.221,0.146,0.29,0.32,0.141,0.063,0.073,0.08,0.061,0.056,0.029,0.015,0.015,0.016,0.005,0.003,0.005,0.009,0.01,0.01,0.007,M
0.045,0.047,0.07,0.102,0.14,0.149,0.149,0.077,0.117,0.168,0.28,0.332,0.401,0.43,0.535,0.541,0.687,0.804,0.919,0.917,1.0,0.997,0.909,0.792,0.67,0.532,0.357,0.248,0.316,0.378,0.314,0.171,0.294,0.523,0.593,0.544,0.452,0.338,0.322,0.218,0.167,0.263,0.298,0.204,0.116,0.092,0.088,0.023,0.038,0.014,0.014,0.012,0.004,0.024,0.013,0.008,0.022,0.032,0.015,0.005,M
0.019,0.035,0.017,0.018,0.039,0.163,0.203,0.169,0.233,0.268,0.311,0.293,0.228,0.099,0.18,0.22,0.273,0.286,0.203,0.174,0.413,0.688,0.812,0.845,0.892,0.93,0.999,1.0,0.81,0.62,0.604,0.555,0.416,0.147,0.085,0.061,0.097,0.141,0.168,0.12,0.12,0.104,0.198,0.134,0.09,0.108,0.152,0.136,0.086,0.029,0.02,0.012,0.01,0.02,0.003,0.01,0.006,0.012,0.019,0.016,M
0.039,0.011,0.027,0.026,0.041,0.049,0.105,0.169,0.21,0.247,0.268,0.305,0.286,0.229,0.116,0.213,0.206,0.222,0.324,0.433,0.507,0.594,0.708,0.764,0.888,0.971,0.988,0.981,0.946,0.854,0.646,0.34,0.383,0.32,0.133,0.044,0.123,0.203,0.165,0.104,0.107,0.211,0.242,0.163,0.077,0.072,0.091,0.081,0.05,0.01,0.009,0.008,0.008,0.003,0.008,0.004,0.007,0.004,0.002,0.001,M
0.034,0.062,0.038,0.026,0.044,0.103,0.129,0.185,0.265,0.412,0.524,0.534,0.555,0.392,0.295,0.308,0.302,0.272,0.544,0.793,0.875,0.867,0.711,0.691,0.729,0.879,1.0,0.982,0.898,0.605,0.493,0.537,0.459,0.291,0.077,0.225,0.16,0.396,0.612,0.52,0.232,0.437,0.38,0.432,0.489,0.19,0.094,0.136,0.091,0.014,0.033,0.014,0.002,0.007,0.01,0.004,0.006,0.005,0.003,0.006,M
0.011,0.022,0.027,0.038,0.122,0.206,0.149,0.093,0.135,0.18,0.249,0.297,0.367,0.439,0.526,0.676,0.74,0.828,0.903,0.958,1.0,0.998,0.89,0.749,0.637,0.674,0.721,0.682,0.551,0.479,0.392,0.253,0.109,0.139,0.255,0.33,0.282,0.214,0.227,0.214,0.235,0.287,0.26,0.192,0.126,0.1,0.095,0.121,0.073,0.017,0.021,0.027,0.015,0.026,0.01,0.004,0.005,0.014,0.01,0.002,M
0.016,0.063,0.074,0.061,0.023,0.105,0.134,0.064,0.152,0.078,0.179,0.268,0.179,0.104,0.198,0.323,0.375,0.259,0.368,0.351,0.561,0.523,0.547,0.695,0.635,0.676,0.85,0.802,0.656,0.859,0.666,0.537,0.312,0.376,0.28,0.088,0.332,0.424,0.18,0.374,0.463,0.161,0.249,0.32,0.226,0.115,0.048,0.094,0.082,0.017,0.024,0.026,0.014,0.023,0.019,0.018,0.011,0.009,0.008,0.011,M
0.027,0.016,0.034,0.025,0.082,0.126,0.132,0.158,0.202,0.212,0.221,0.24,0.296,0.406,0.51,0.551,0.661,0.68,0.652,0.679,0.781,0.837,0.897,0.986,1.0,0.94,0.892,0.81,0.683,0.557,0.43,0.334,0.204,0.08,0.081,0.152,0.263,0.246,0.198,0.241,0.241,0.19,0.208,0.177,0.112,0.078,0.134,0.096,0.06,0.033,0.02,0.019,0.02,0.008,0.004,0.009,0.014,0.009,0.01,0.009,M
0.02,0.039,0.038,0.008,0.025,0.063,0.075,0.058,0.136,0.17,0.173,0.247,0.314,0.33,0.276,0.206,0.116,0.188,0.339,0.393,0.428,0.542,0.645,0.722,0.785,0.798,0.885,0.958,0.899,0.683,0.611,0.548,0.506,0.448,0.24,0.14,0.177,0.174,0.333,0.402,0.301,0.208,0.121,0.026,0.03,0.069,0.078,0.078,0.037,0.006,0.009,0.013,0.01,0.004,0.006,0.007,0.004,0.004,0.005,0.005,M
0.033,0.022,0.039,0.063,0.116,0.148,0.205,0.16,0.253,0.267,0.306,0.316,0.231,0.207,0.18,0.281,0.442,0.595,0.66,0.584,0.454,0.479,0.565,0.528,0.712,1.0,0.956,0.609,0.511,0.4,0.048,0.185,0.219,0.144,0.176,0.143,0.164,0.309,0.365,0.444,0.386,0.281,0.124,0.095,0.12,0.082,0.062,0.014,0.011,0.012,0.01,0.01,0.015,0.006,0.002,0.005,0.002,0.004,0.005,0.007,M
0.02,0.016,0.034,0.033,0.04,0.044,0.068,0.09,0.174,0.257,0.293,0.311,0.36,0.3,0.272,0.201,0.18,0.223,0.357,0.549,0.721,0.832,0.886,0.952,0.964,1.0,0.967,0.866,0.79,0.634,0.535,0.406,0.256,0.289,0.359,0.43,0.477,0.452,0.376,0.305,0.192,0.118,0.198,0.157,0.066,0.129,0.08,0.005,0.023,0.015,0.012,0.005,0.006,0.014,0.011,0.004,0.006,0.01,0.008,0.004,M
0.013,0.014,0.031,0.038,0.077,0.079,0.066,0.111,0.178,0.224,0.243,0.313,0.321,0.292,0.225,0.235,0.214,0.294,0.49,0.613,0.753,0.772,0.743,0.867,0.931,0.984,1.0,0.96,0.872,0.686,0.49,0.328,0.312,0.197,0.102,0.032,0.076,0.091,0.107,0.138,0.066,0.148,0.247,0.279,0.271,0.228,0.182,0.118,0.055,0.022,0.02,0.012,0.009,0.007,0.002,0.003,0.005,0.002,0.002,0.003,M
0.013,0.008,0.019,0.014,0.044,0.067,0.061,0.013,0.09,0.092,0.144,0.148,0.209,0.256,0.26,0.198,0.239,0.313,0.408,0.453,0.489,0.567,0.623,0.674,0.828,0.882,0.92,0.896,0.755,0.674,0.646,0.501,0.366,0.23,0.136,0.212,0.24,0.267,0.286,0.206,0.166,0.263,0.255,0.17,0.147,0.129,0.093,0.072,0.032,0.026,0.014,0.004,0.003,0.002,0.002,0.005,0.014,0.014,0.003,0.006,R
0.026,0.045,0.039,0.024,0.132,0.132,0.161,0.214,0.085,0.056,0.089,0.086,0.153,0.152,0.185,0.287,0.201,0.275,0.502,0.217,0.498,0.526,0.365,0.577,0.516,0.572,0.401,0.365,0.668,0.866,0.805,0.408,0.338,0.509,0.678,0.731,0.606,0.704,0.885,0.898,0.775,0.725,0.773,0.776,0.601,0.451,0.31,0.186,0.096,0.021,0.021,0.01,0.015,0.01,0.013,0.02,0.002,0.02,0.026,0.018,R
0.026,0.058,0.11,0.108,0.097,0.228,0.243,0.377,0.56,0.619,0.633,0.706,0.554,0.532,0.648,0.693,0.676,0.755,0.893,0.862,0.797,0.674,0.429,0.365,0.533,0.241,0.507,0.853,0.604,0.851,0.851,0.504,0.186,0.271,0.423,0.304,0.612,0.676,0.538,0.472,0.465,0.259,0.213,0.222,0.211,0.018,0.135,0.074,0.013,0.011,0.003,0.023,0.017,0.01,0.018,0.024,0.032,0.016,0.01,0.008,R
0.066,0.058,0.084,0.037,0.046,0.077,0.077,0.113,0.235,0.184,0.287,0.413,0.365,0.198,0.284,0.404,0.584,0.679,0.609,0.486,0.325,0.201,0.208,0.169,0.248,0.274,0.298,0.466,0.699,0.747,0.796,0.798,0.672,0.694,0.744,0.817,0.891,1.0,0.875,0.706,0.68,0.59,0.462,0.364,0.149,0.122,0.131,0.12,0.058,0.024,0.014,0.014,0.019,0.004,0.004,0.003,0.002,0.016,0.011,0.008,R
0.02,0.01,0.032,0.024,0.081,0.153,0.115,0.061,0.132,0.137,0.084,0.027,0.125,0.305,0.558,0.797,0.834,0.806,0.862,0.877,0.941,0.94,0.941,1.0,0.972,0.931,0.935,0.732,0.442,0.324,0.416,0.461,0.403,0.3,0.246,0.135,0.254,0.226,0.16,0.148,0.084,0.057,0.086,0.126,0.115,0.057,0.043,0.042,0.024,0.001,0.019,0.013,0.008,0.007,0.004,0.006,0.005,0.005,0.007,0.005,R
0.01,0.017,0.062,0.02,0.02,0.037,0.11,0.128,0.06,0.126,0.088,0.199,0.018,0.226,0.173,0.213,0.069,0.228,0.406,0.397,0.274,0.369,0.556,0.485,0.314,0.533,0.526,0.252,0.209,0.356,0.626,0.734,0.612,0.35,0.395,0.301,0.541,0.881,0.986,0.917,0.612,0.501,0.321,0.32,0.43,0.365,0.266,0.158,0.068,0.029,0.024,0.012,0.004,0.015,0.008,0.007,0.005,0.004,0.004,0.012,R
0.009,0.017,0.04,0.036,0.068,0.071,0.102,0.089,0.038,0.133,0.13,0.027,0.064,0.071,0.12,0.072,0.122,0.235,0.368,0.392,0.492,0.879,0.961,0.879,0.69,0.694,0.567,0.654,0.78,0.758,0.584,0.632,0.811,0.904,0.865,0.67,0.403,0.237,0.268,0.366,0.327,0.22,0.3,0.22,0.116,0.064,0.046,0.042,0.017,0.017,0.013,0.014,0.019,0.014,0.006,0.013,0.022,0.009,0.008,0.012,R
0.032,0.096,0.132,0.141,0.167,0.171,0.073,0.14,0.208,0.351,0.179,0.066,0.051,0.375,0.542,0.544,0.515,0.426,0.202,0.423,0.772,0.974,0.939,0.556,0.527,0.683,0.571,0.543,0.218,0.215,0.581,0.632,0.296,0.187,0.297,0.516,0.615,0.428,0.548,0.613,0.502,0.238,0.196,0.175,0.13,0.06,0.112,0.105,0.051,0.016,0.02,0.02,0.025,0.013,0.007,0.014,0.009,0.014,0.004,0.01,R
0.009,0.027,0.022,0.034,0.03,0.117,0.145,0.064,0.074,0.136,0.213,0.374,0.374,0.267,0.233,0.537,0.731,0.766,0.627,0.44,0.433,0.433,0.554,0.736,0.859,0.899,0.942,0.94,0.938,0.858,0.728,0.67,0.755,0.877,0.992,0.992,0.942,0.839,0.66,0.482,0.292,0.177,0.114,0.07,0.158,0.194,0.111,0.069,0.018,0.02,0.031,0.021,0.009,0.006,0.009,0.009,0.007,0.012,0.006,0.011,R
0.012,0.002,0.02,0.021,0.018,0.049,0.003,0.04,0.079,0.048,0.115,0.052,0.119,0.194,0.184,0.208,0.196,0.163,0.122,0.102,0.135,0.316,0.464,0.591,0.678,0.812,0.859,0.923,0.839,0.724,0.629,0.518,0.463,0.526,0.515,0.393,0.128,0.041,0.086,0.113,0.131,0.176,0.265,0.196,0.066,0.058,0.032,0.03,0.027,0.007,0.015,0.012,0.013,0.003,0.004,0.002,0.011,0.006,0.005,0.007,R
0.007,0.023,0.051,0.044,0.025,0.064,0.042,0.113,0.191,0.248,0.161,0.092,0.24,0.322,0.43,0.265,0.067,0.144,0.237,0.26,0.249,0.39,0.638,0.804,0.703,0.687,0.7,0.856,1.0,0.962,0.9,0.758,0.69,0.569,0.44,0.455,0.296,0.159,0.168,0.084,0.117,0.175,0.273,0.17,0.019,0.021,0.035,0.042,0.009,0.02,0.02,0.017,0.016,0.006,0.004,0.007,0.004,0.005,0.019,0.01,R
0.041,0.042,0.057,0.013,0.018,0.102,0.105,0.107,0.23,0.226,0.237,0.332,0.383,0.484,0.681,0.756,0.952,0.983,0.887,0.827,0.756,0.822,0.697,0.644,0.695,0.801,0.605,0.608,0.888,0.856,0.556,0.29,0.364,0.479,0.291,0.09,0.204,0.171,0.041,0.129,0.158,0.219,0.17,0.097,0.222,0.273,0.187,0.106,0.066,0.04,0.011,0.003,0.004,0.01,0.012,0.009,0.006,0.006,0.003,0.008,R
0.004,0.008,0.009,0.039,0.053,0.12,0.124,0.103,0.124,0.089,0.094,0.124,0.16,0.154,0.185,0.173,0.148,0.175,0.146,0.158,0.226,0.198,0.337,0.583,0.85,1.0,0.846,0.662,0.556,0.392,0.323,0.205,0.192,0.223,0.315,0.227,0.08,0.075,0.117,0.197,0.262,0.251,0.198,0.095,0.093,0.096,0.038,0.044,0.034,0.006,0.008,0.012,0.006,0.004,0.004,0.0,0.002,0.005,0.002,0.002,R
0.03,0.062,0.065,0.092,0.162,0.229,0.218,0.203,0.146,0.085,0.248,0.364,0.278,0.283,0.324,0.434,0.564,0.456,0.435,0.643,0.393,0.199,0.354,0.916,0.937,0.462,0.277,0.661,0.803,0.42,0.519,0.696,0.579,0.889,0.786,0.713,0.762,0.44,0.301,0.316,0.281,0.29,0.053,0.187,0.155,0.163,0.125,0.075,0.045,0.006,0.015,0.003,0.015,0.007,0.021,0.008,0.015,0.005,0.02,0.007,R
0.012,0.043,0.06,0.045,0.06,0.036,0.053,0.034,0.105,0.212,0.164,0.19,0.303,0.202,0.059,0.239,0.366,0.381,0.593,0.63,0.58,0.457,0.445,0.369,0.645,0.894,0.898,0.498,0.333,0.235,0.155,0.367,0.434,0.308,0.302,0.411,0.55,0.413,0.55,0.502,0.313,0.28,0.235,0.23,0.116,0.072,0.062,0.032,0.045,0.017,0.008,0.008,0.006,0.017,0.019,0.005,0.011,0.02,0.015,0.006,R
0.009,0.018,0.006,0.006,0.026,0.046,0.047,0.006,0.042,0.064,0.089,0.16,0.154,0.277,0.218,0.28,0.349,0.282,0.248,0.3,0.43,0.468,0.452,0.503,0.622,0.657,0.663,0.732,0.853,1.0,0.845,0.635,0.631,0.621,0.698,0.587,0.489,0.368,0.204,0.147,0.222,0.145,0.149,0.121,0.114,0.079,0.036,0.015,0.008,0.012,0.002,0.007,0.006,0.013,0.011,0.005,0.009,0.005,0.006,0.002,R
0.008,0.015,0.029,0.043,0.095,0.075,0.041,0.026,0.069,0.175,0.197,0.117,0.168,0.081,0.218,0.512,0.723,0.778,0.622,0.35,0.373,0.262,0.378,0.736,0.867,0.822,0.777,0.786,0.565,0.364,0.353,0.386,0.337,0.169,0.263,0.32,0.139,0.105,0.168,0.191,0.117,0.093,0.086,0.095,0.099,0.096,0.043,0.041,0.011,0.018,0.006,0.024,0.011,0.014,0.012,0.006,0.006,0.003,0.007,0.004,R
0.019,0.004,0.064,0.045,0.033,0.069,0.09,0.145,0.074,0.035,0.146,0.347,0.32,0.282,0.017,0.057,0.216,0.456,0.382,0.563,0.648,0.724,0.824,0.877,1.0,0.858,0.656,0.509,0.482,0.453,0.452,0.453,0.538,0.531,0.536,0.527,0.426,0.244,0.12,0.384,0.411,0.507,0.422,0.248,0.159,0.112,0.065,0.079,0.032,0.007,0.003,0.009,0.012,0.011,0.009,0.014,0.007,0.002,0.006,0.012,R
0.022,0.002,0.008,0.01,0.044,0.091,0.089,0.066,0.162,0.145,0.144,0.095,0.062,0.164,0.071,0.084,0.259,0.268,0.309,0.468,0.596,0.724,0.877,0.921,0.928,0.994,1.0,0.907,0.854,0.729,0.65,0.607,0.559,0.597,0.628,0.546,0.479,0.396,0.209,0.165,0.184,0.065,0.076,0.049,0.035,0.03,0.024,0.038,0.012,0.007,0.005,0.003,0.013,0.01,0.004,0.006,0.003,0.004,0.002,0.003,R
0.009,0.005,0.008,0.023,0.059,0.068,0.099,0.072,0.058,0.082,0.132,0.186,0.279,0.258,0.224,0.257,0.293,0.299,0.392,0.469,0.566,0.646,0.677,0.758,0.886,0.942,1.0,0.856,0.679,0.559,0.415,0.295,0.202,0.069,0.117,0.216,0.222,0.278,0.231,0.144,0.151,0.174,0.176,0.142,0.091,0.014,0.047,0.048,0.016,0.004,0.002,0.005,0.004,0.008,0.011,0.005,0.003,0.006,0.006,0.003,R
