@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
1.0,1.0,-0.542,1.0,-1.0,1.0,-1.0,1.0,0.362,1.0,-0.411,1.0,1.0,1.0,-1.0,1.0,-0.294,1.0,-0.936,1.0,1.0,1.0,1.0,1.0,-0.409,1.0,-0.627,1.0,-1.0,1.0,-1.0,1.0,-1.0,b
1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.438,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,b
1.0,0.945,-0.035,-1.0,-0.332,-1.0,-0.016,0.973,0.012,0.934,-0.02,-1.0,0.164,-1.0,-0.004,0.953,-0.035,0.922,-0.027,-0.992,0.117,-0.934,0.348,0.957,-0.004,0.82,0.138,0.902,-0.066,-1.0,-0.188,-1.0,-0.344,b
1.0,0.064,-0.153,-0.044,0.059,0.084,-0.025,-0.015,0.187,0.064,0.0,0.123,-0.099,0.059,0.0,0.02,-0.03,-0.128,-0.207,0.069,0.015,0.069,0.03,0.079,0.163,0.281,-0.049,-0.059,-0.094,0.044,0.054,0.074,-0.108,b
0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,b
1.0,1.0,-0.188,0.93,-0.362,-0.109,-0.936,1.0,-0.045,0.509,-0.677,0.344,-0.697,-0.517,-0.975,0.055,-0.622,0.331,-1.0,-0.132,-0.453,-0.181,-0.357,-0.203,-0.266,-0.205,-0.184,-0.19,-0.116,-0.166,-0.063,-0.137,-0.024,b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,b
1.0,0.848,0.106,1.0,0.391,1.0,-1.0,0.669,0.084,1.0,0.27,1.0,0.606,1.0,0.355,1.0,0.027,0.584,-0.43,1.0,0.635,0.891,0.266,0.91,-0.333,1.0,0.159,0.377,-0.019,1.0,0.225,1.0,0.374,b
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,-0.891,-0.515,0.455,-0.955,0.286,0.647,1.0,0.0,0.0,0.0,0.0,0.62,0.203,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,b
0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.656,0.0,0.0,1.0,-1.0,b
1.0,0.436,-0.127,0.582,-0.145,0.182,-0.673,0.345,-0.036,0.291,-0.055,0.291,0.291,0.364,-0.418,0.2,-0.018,0.364,0.055,0.127,0.491,0.618,0.164,0.327,0.164,0.411,-0.07,0.345,-0.055,0.127,-0.364,0.291,-0.291,b
0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-0.75,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,b
1.0,1.0,1.0,-1.0,1.0,-1.0,-0.825,0.346,0.211,0.461,0.07,0.228,0.057,0.351,0.346,0.728,-0.039,0.228,0.531,0.0,0.0,-0.298,-0.162,1.0,-0.667,1.0,-1.0,1.0,-0.246,0.351,0.202,0.829,0.079,b
0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,b
1.0,0.059,-0.008,0.067,0.008,0.0,-0.011,0.006,-0.039,0.017,-0.075,-0.006,0.053,0.064,-0.034,0.0,0.095,-0.064,0.075,-0.047,0.025,0.028,-0.006,0.008,0.006,0.103,-0.008,0.031,-0.003,0.045,0.0,0.047,-0.034,b
0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,b
1.0,0.85,0.018,0.922,0.015,0.92,0.022,0.928,0.08,0.876,0.114,0.912,0.043,0.907,0.05,0.873,0.028,0.959,0.0,0.891,0.07,0.884,0.077,0.837,0.109,0.869,0.09,0.876,0.088,0.852,0.101,0.843,0.107,g
1.0,0.841,-0.184,0.436,0.029,0.934,-0.003,0.879,0.138,0.811,-0.018,0.886,0.55,0.917,-0.575,0.75,-0.295,0.867,-0.201,1.0,1.0,0.466,-0.163,0.901,-0.028,0.934,-0.012,0.616,-0.323,0.845,-0.257,0.933,-0.014,g
1.0,0.798,0.094,0.781,0.207,0.716,0.281,0.693,0.413,0.659,0.501,0.579,0.608,0.492,0.584,0.334,0.679,0.296,0.635,0.096,0.681,0.021,0.722,-0.087,0.632,-0.119,0.607,-0.182,0.56,-0.255,0.517,-0.273,0.425,g
1.0,0.937,0.351,0.753,0.656,0.456,0.886,0.153,0.958,-0.218,0.963,-0.565,0.834,-0.788,0.58,-0.931,0.26,-0.936,-0.064,-0.87,-0.409,-0.651,-0.675,-0.368,-0.85,-0.046,-0.912,0.273,-0.858,0.548,-0.696,0.748,-0.442,g
1.0,1.0,-0.082,1.0,-0.113,0.992,-0.298,1.0,-0.331,0.967,-0.343,0.858,-0.473,0.919,-0.482,0.731,-0.652,0.681,-0.635,0.824,-0.783,0.588,-0.748,0.67,-0.963,0.488,-0.857,0.379,-0.839,0.241,-0.888,0.292,-0.896,g
1.0,0.333,-0.25,0.444,0.222,0.389,0.167,0.417,0.139,0.5,-0.111,0.549,-0.084,0.583,0.333,0.556,0.028,0.25,-0.194,0.472,-0.056,0.528,-0.028,0.389,0.083,0.415,-0.143,0.194,-0.139,0.369,-0.148,0.083,-0.5,g
1.0,0.867,0.36,0.72,0.667,0.372,0.83,0.086,0.859,-0.241,0.861,-0.518,0.676,-0.687,0.415,-0.77,0.099,-0.694,-0.137,-0.495,-0.422,-0.325,-0.577,-0.028,-0.6,0.154,-0.531,0.323,-0.371,0.462,-0.197,0.41,0.018,g
1.0,0.878,-0.082,0.834,0.073,0.848,0.041,0.772,-0.022,0.772,-0.057,0.823,-0.106,0.679,-0.005,0.88,-0.209,0.834,0.033,0.864,-0.06,0.973,-0.28,0.851,-0.188,0.837,-0.102,0.859,-0.033,0.785,-0.109,0.791,-0.005,g
1.0,0.896,0.393,0.661,0.718,0.295,0.908,-0.048,0.944,-0.457,0.846,-0.777,0.585,-0.928,0.251,-0.923,-0.153,-0.761,-0.484,-0.509,-0.762,-0.149,-0.886,0.216,-0.857,0.532,-0.686,0.748,-0.407,0.831,-0.07,0.769,0.279,g
1.0,0.99,-0.058,0.998,-0.13,0.987,-0.194,0.994,-0.258,0.927,-0.301,0.927,-0.38,0.898,-0.438,0.849,-0.521,0.874,-0.571,0.79,-0.598,0.747,-0.646,0.683,-0.685,0.652,-0.732,0.61,-0.754,0.548,-0.803,0.492,-0.832,g
1.0,0.922,-0.194,0.964,-0.177,0.87,-0.226,0.817,-0.271,0.793,-0.289,0.703,-0.496,0.633,-0.5,0.373,-0.707,0.271,-0.721,0.405,-0.542,0.335,-0.597,0.148,-0.636,0.093,-0.596,-0.072,-0.549,-0.018,-0.541,-0.075,-0.479,g
1.0,1.0,-0.024,0.941,0.065,0.921,-0.233,0.772,-0.164,0.528,-0.203,0.564,-0.007,0.344,-0.275,0.529,-0.218,0.451,-0.178,0.06,-0.356,0.023,-0.529,0.033,-0.652,0.133,-0.532,0.024,-0.622,-0.057,-0.596,-0.046,-0.657,g
1.0,0.525,-0.034,0.949,0.085,0.525,-0.169,0.305,-0.017,0.508,-0.136,0.644,0.288,0.831,-0.356,0.542,0.017,0.559,0.034,0.593,0.305,0.864,0.051,0.407,0.153,0.673,-0.003,0.661,-0.034,0.831,-0.153,0.763,-0.102,g
1.0,0.798,0.383,0.808,-0.17,1.0,-0.077,0.982,-0.074,0.702,0.207,0.997,0.021,0.982,0.025,1.0,-0.131,0.957,0.077,1.0,0.002,0.903,0.308,1.0,-0.145,1.0,-0.004,0.756,0.079,1.0,-0.188,1.0,-0.057,g
1.0,0.904,-0.016,1.0,0.08,1.0,0.016,0.93,0.005,0.936,-0.016,1.0,0.0,1.0,0.064,1.0,0.048,0.914,0.043,0.968,0.021,0.989,-0.016,0.963,0.053,0.97,0.045,0.877,0.011,1.0,0.091,0.979,0.064,g
1.0,1.0,-0.572,0.992,-0.734,0.895,-0.974,1.0,-0.358,1.0,-0.232,0.629,-0.864,1.0,-0.575,1.0,-0.796,0.768,-0.89,0.966,-1.0,0.701,-0.749,0.619,-0.769,0.538,-0.78,0.81,-1.0,1.0,-1.0,0.304,-0.761,g
1.0,0.623,-0.035,0.591,0.005,0.604,-0.075,0.632,0.01,0.625,-0.075,0.67,0.072,0.629,-0.084,0.675,0.091,0.671,0.0,0.59,0.101,0.501,0.031,0.659,0.141,0.605,0.02,0.514,0.045,0.617,-0.01,0.614,-0.091,g
1.0,0.905,0.411,0.654,0.748,0.299,0.959,-0.133,0.978,-0.522,0.833,-0.797,0.551,-0.966,0.152,-0.93,-0.256,-0.719,-0.594,-0.415,-0.852,-0.022,-0.938,0.363,-0.854,0.675,-0.62,0.86,-0.281,0.887,0.098,0.755,0.463,g
1.0,1.0,1.0,0.367,0.062,0.13,0.927,-0.276,0.936,-0.315,0.377,-0.872,0.369,-0.929,-0.089,-0.389,-0.342,-0.466,-0.825,-0.054,-0.936,0.256,-0.204,0.738,-0.46,0.855,-0.068,1.0,1.0,0.387,0.002,0.178,0.798,g
1.0,1.0,-0.011,1.0,-0.027,1.0,-0.065,0.951,-0.016,0.989,-0.032,0.989,0.086,1.0,-0.065,0.951,0.092,0.978,-0.005,1.0,0.065,1.0,0.043,0.978,0.092,0.986,0.013,1.0,-0.032,1.0,0.027,1.0,-0.07,g
1.0,0.747,-0.132,0.538,0.17,0.727,0.095,0.696,-0.111,0.668,-0.235,0.879,-0.192,0.737,0.042,0.63,-0.004,0.636,-0.119,0.792,-0.253,0.664,-0.287,0.672,-0.105,0.618,-0.12,0.601,-0.209,0.375,0.069,0.611,-0.014,g
1.0,1.0,-0.159,0.723,0.277,0.834,-0.584,1.0,-0.282,1.0,-0.499,0.8,-0.125,0.768,0.146,1.0,0.393,1.0,0.266,0.964,-0.019,0.926,-0.913,1.0,0.148,1.0,-0.116,1.0,-0.111,1.0,0.534,1.0,-0.578,g
1.0,1.0,0.455,1.0,-0.455,1.0,0.091,1.0,-0.091,1.0,0.0,1.0,-0.273,1.0,-0.182,1.0,0.091,1.0,0.0,1.0,-0.364,1.0,0.091,1.0,-0.091,1.0,-0.049,1.0,0.455,1.0,-0.273,1.0,-0.182,g
1.0,0.975,0.007,0.986,0.02,1.0,0.02,0.993,0.016,0.957,0.023,0.972,0.036,1.0,0.037,0.979,0.021,0.986,0.057,0.972,0.048,0.945,0.055,0.984,0.036,0.975,0.065,0.948,0.082,0.991,0.062,0.989,0.099,g
1.0,0.474,-0.105,0.838,0.018,0.832,0.026,0.684,-0.053,0.684,0.0,0.799,0.05,0.783,0.058,0.842,0.474,1.0,0.053,0.726,0.076,0.703,0.081,0.421,0.211,0.654,0.09,0.526,-0.211,0.602,0.095,0.574,0.097,g
1.0,0.495,0.097,0.296,0.058,0.35,0.0,0.573,-0.024,0.583,0.024,0.335,0.049,0.524,0.005,0.471,-0.107,0.432,0.005,0.35,0.058,0.189,0.257,0.311,-0.15,0.365,0.038,0.393,0.175,0.262,0.0,0.374,-0.019,g
1.0,0.847,-0.034,0.864,-0.085,0.82,0.0,0.737,-0.076,0.72,-0.136,0.749,-0.117,0.775,-0.187,0.781,-0.212,0.62,-0.102,0.792,-0.157,0.894,-0.034,0.849,-0.261,0.741,-0.233,0.662,-0.223,0.726,-0.378,0.658,-0.248,g
1.0,0.909,0.088,0.865,0.169,1.0,0.166,0.552,0.682,0.702,0.367,0.163,0.427,0.576,0.461,0.511,0.496,0.316,0.13,0.378,0.545,0.313,0.558,0.249,0.565,0.186,0.566,0.126,0.561,0.069,0.551,0.121,0.677,g
1.0,0.946,0.009,0.973,-0.003,0.989,0.004,0.958,0.016,0.941,0.035,0.972,0.047,0.986,0.019,0.943,0.071,0.986,-0.007,0.978,0.05,0.964,0.071,0.933,0.081,0.952,0.044,0.975,0.008,0.978,0.071,1.0,-0.003,g
1.0,1.0,0.549,0.627,1.0,0.02,1.0,-0.49,0.922,-0.824,0.588,-1.0,0.118,-0.961,-0.333,-0.647,-0.686,-0.235,-0.863,0.353,-1.0,0.745,-0.725,0.922,-0.216,0.929,0.219,0.725,0.569,0.235,0.902,-0.118,0.902,g
1.0,0.585,-0.355,1.0,0.353,0.754,-0.006,0.825,0.194,0.502,-0.276,0.66,0.064,0.697,0.147,0.724,-0.427,0.761,0.045,0.669,0.205,0.848,-0.41,0.648,-0.047,0.568,-0.106,0.528,-0.133,0.156,-0.122,0.448,-0.103,g
1.0,0.923,0.078,0.927,0.163,0.897,0.246,0.841,0.352,0.788,0.422,0.707,0.47,0.708,0.565,0.605,0.642,0.512,0.649,0.399,0.67,0.342,0.683,0.237,0.761,0.188,0.739,0.097,0.71,0.027,0.771,-0.04,0.695,g
1.0,0.575,-0.032,0.752,-0.054,0.615,-0.012,0.54,0.034,0.617,0.099,0.591,-0.024,0.627,0.012,0.708,0.026,0.603,0.016,0.478,-0.028,0.591,0.038,0.5,0.04,0.613,-0.012,0.617,-0.135,0.688,-0.014,0.625,-0.032,g
1.0,0.935,0.136,0.937,0.254,0.857,0.388,0.79,0.471,0.724,0.599,0.653,0.75,0.508,0.736,0.416,0.827,0.255,0.86,0.137,0.856,0.005,0.889,-0.074,0.798,-0.21,0.78,-0.332,0.715,-0.385,0.644,-0.474,0.558,g
1.0,1.0,0.011,1.0,0.011,1.0,0.023,0.994,-0.014,0.994,-0.002,0.983,0.023,1.0,0.009,0.976,0.008,0.979,0.017,0.98,0.007,0.981,0.021,0.971,-0.007,0.98,0.016,0.979,0.015,0.986,0.021,0.987,0.028,g
1.0,1.0,0.678,0.813,0.82,0.43,1.0,0.206,0.805,-0.439,1.0,-0.791,0.771,-1.0,0.403,-0.39,-0.586,-0.979,-0.428,-0.731,-0.763,-0.377,-0.975,0.414,-1.0,0.418,-0.933,0.258,-1.0,0.936,-0.352,0.988,0.034,g
1.0,0.975,0.131,0.941,0.2,0.888,0.322,0.89,0.327,0.856,0.452,0.723,0.523,0.699,0.588,0.585,0.669,0.489,0.704,0.442,0.682,0.353,0.756,0.268,0.762,0.168,0.785,0.075,0.804,-0.03,0.777,-0.103,0.742,g
1.0,0.952,0.023,0.938,-0.013,0.935,0.012,0.967,-0.017,0.969,0.005,0.957,-0.031,0.953,-0.004,0.995,-0.027,0.998,0.018,0.936,-0.05,0.938,-0.024,0.971,-0.045,0.962,-0.016,0.974,0.019,0.954,-0.034,0.958,0.008,g
1.0,0.929,0.332,0.762,0.623,0.493,0.843,0.216,0.952,-0.14,0.962,-0.472,0.836,-0.707,0.655,-0.875,0.368,-0.918,0.056,-0.898,-0.262,-0.74,-0.541,-0.508,-0.747,-0.223,-0.861,0.078,-0.872,0.36,-0.781,0.594,-0.603,g
1.0,0.898,0.352,0.673,0.622,0.439,0.944,-0.036,0.805,-0.228,0.753,-0.251,0.488,-0.574,0.284,-0.668,0.106,-0.474,-0.062,-0.811,-0.06,-0.332,-0.476,-0.129,-0.536,0.072,-0.519,0.243,-0.435,0.366,-0.301,0.428,0.133,g
1.0,0.901,0.418,0.641,0.757,0.304,0.951,-0.204,0.965,-0.555,0.812,-0.819,0.509,-0.97,0.103,-0.915,-0.314,-0.702,-0.655,-0.324,-0.89,0.059,-0.942,0.445,-0.822,0.741,-0.552,0.894,-0.187,0.879,0.204,0.706,0.549,g
1.0,0.499,0.018,0.431,-0.096,0.506,-0.042,0.501,0.096,0.447,0.06,0.558,-0.119,0.517,-0.036,0.527,-0.06,0.553,-0.01,0.486,-0.034,0.491,-0.01,0.592,0.0,0.532,-0.033,0.431,0.034,0.545,-0.055,0.59,-0.086,g
1.0,0.292,0.136,0.453,0.168,0.518,-0.005,0.526,0.209,0.525,-0.166,0.474,-0.048,0.555,0.039,0.817,-0.224,0.424,-0.042,0.35,0.066,0.282,-0.209,0.517,-0.032,0.504,-0.034,0.346,0.098,0.708,-0.019,0.396,-0.032,g
1.0,1.0,-0.037,1.0,-0.074,0.996,-0.11,0.998,-0.099,0.989,-0.138,0.967,-0.217,0.953,-0.251,0.912,-0.344,0.906,-0.322,0.9,-0.347,0.879,-0.376,0.862,-0.43,0.832,-0.431,0.814,-0.426,0.779,-0.48,0.751,-0.502,g
1.0,0.31,-0.103,0.241,-0.103,0.207,-0.069,0.074,-0.054,0.036,-0.037,0.017,-0.024,0.007,-0.015,0.003,-0.009,0.001,-0.005,-0.0,-0.003,-0.0,-0.002,-0.0,-0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,g
