@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,b
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,b
0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,b
1.0,0.848,0.106,1.0,0.391,1.0,-1.0,0.669,0.084,1.0,0.27,1.0,0.606,1.0,0.355,1.0,0.027,0.584,-0.43,1.0,0.635,0.891,0.266,0.91,-0.333,1.0,0.159,0.377,-0.019,1.0,0.225,1.0,0.374,b
1.0,0.713,-0.026,0.413,-0.231,0.98,-0.095,0.997,-0.102,1.0,-0.11,0.59,1.0,0.837,-1.0,0.823,-0.179,0.808,-0.283,-0.259,0.927,0.519,0.055,0.655,-0.204,0.931,-0.413,0.638,-0.219,0.861,-0.874,-0.232,-1.0,b
1.0,0.687,1.0,0.92,-0.761,0.818,0.043,0.761,0.107,0.868,0.737,0.701,0.182,0.759,0.137,0.935,-0.251,0.707,0.187,0.649,0.246,0.602,0.774,1.0,-0.538,0.893,0.222,0.711,0.538,1.0,-0.065,0.565,0.239,b
1.0,0.0,0.0,1.0,0.129,0.884,-0.02,0.0,0.0,1.0,-0.424,1.0,0.196,1.0,-0.053,1.0,-0.816,0.0,0.0,1.0,-0.04,1.0,-0.187,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.118,0.907,-0.096,b
1.0,0.659,-0.629,0.0,0.0,0.0,0.0,0.773,1.0,1.0,-0.28,0.0,0.0,0.0,0.0,0.621,-0.227,0.841,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.939,-0.129,-0.932,0.0,0.0,0.0,0.0,b
1.0,0.846,-0.086,-0.317,-0.806,-0.09,-0.564,0.806,0.046,0.895,-0.008,-0.185,0.64,-0.2,-0.681,0.857,-0.113,0.78,-0.157,-0.07,0.508,-0.341,0.809,0.789,-0.037,0.709,-0.253,0.779,-0.141,-0.214,-0.782,-0.185,-0.599,b
1.0,1.0,-0.148,1.0,0.049,0.574,-0.016,0.656,0.016,0.852,-0.033,0.721,0.0,0.689,-0.164,0.197,-0.148,0.656,-0.172,0.672,0.033,1.0,-0.295,0.311,-0.344,0.524,-0.203,0.328,-0.033,0.279,-0.443,0.492,-0.066,b
1.0,0.682,-0.173,0.823,0.219,0.466,0.329,0.258,0.583,1.0,-0.152,0.011,0.445,0.011,0.389,0.187,0.412,0.106,0.364,0.043,0.307,-0.001,0.249,-0.029,0.194,-0.043,0.145,-0.048,0.103,-0.046,0.071,-0.04,0.046,b
1.0,0.253,0.359,0.0,0.0,-0.296,-1.0,0.0,0.0,0.076,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.681,-0.2,0.337,-0.104,0.357,0.056,-1.0,0.0,0.0,0.063,-1.0,0.0,0.0,b
1.0,0.436,-0.127,0.582,-0.145,0.182,-0.673,0.345,-0.036,0.291,-0.055,0.291,0.291,0.364,-0.418,0.2,-0.018,0.364,0.055,0.127,0.491,0.618,0.164,0.327,0.164,0.411,-0.07,0.345,-0.055,0.127,-0.364,0.291,-0.291,b
1.0,-0.267,0.4,-0.273,0.122,-0.178,-0.044,0.062,-0.069,0.045,0.026,-0.009,0.027,-0.016,-0.002,-0.001,-0.009,0.005,-0.002,0.001,0.002,-0.001,0.001,-0.001,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,b
1.0,0.059,-0.008,0.067,0.008,0.0,-0.011,0.006,-0.039,0.017,-0.075,-0.006,0.053,0.064,-0.034,0.0,0.095,-0.064,0.075,-0.047,0.025,0.028,-0.006,0.008,0.006,0.103,-0.008,0.031,-0.003,0.045,0.0,0.047,-0.034,b
1.0,1.0,1.0,1.0,1.0,0.91,1.0,-0.27,1.0,-0.832,1.0,-1.0,1.0,-1.0,0.725,-1.0,-0.578,-1.0,-0.421,-1.0,-1.0,-0.528,-1.0,0.9,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.347,1.0,0.348,g
1.0,1.0,0.035,1.0,0.183,1.0,0.27,1.0,0.251,1.0,0.288,1.0,0.386,1.0,0.317,1.0,0.657,1.0,0.538,1.0,0.613,1.0,0.595,0.896,0.683,0.895,0.714,0.856,0.671,0.744,0.856,0.715,0.758,g
1.0,0.444,0.444,0.537,0.908,-0.222,1.0,-0.333,0.889,-1.0,0.333,-1.0,-0.111,-1.0,-0.222,-0.667,-0.778,0.556,-1.0,-0.222,-0.778,0.778,-0.222,0.333,0.0,0.921,0.45,0.575,0.844,0.222,1.0,-0.556,1.0,g
1.0,1.0,-0.159,0.723,0.277,0.834,-0.584,1.0,-0.282,1.0,-0.499,0.8,-0.125,0.768,0.146,1.0,0.393,1.0,0.266,0.964,-0.019,0.926,-0.913,1.0,0.148,1.0,-0.116,1.0,-0.111,1.0,0.534,1.0,-0.578,g
1.0,0.929,0.332,0.762,0.623,0.493,0.843,0.216,0.952,-0.14,0.962,-0.472,0.836,-0.707,0.655,-0.875,0.368,-0.918,0.056,-0.898,-0.262,-0.74,-0.541,-0.508,-0.747,-0.223,-0.861,0.078,-0.872,0.36,-0.781,0.594,-0.603,g
1.0,0.961,0.086,0.968,0.193,0.96,0.275,0.98,0.351,0.929,0.463,0.863,0.525,0.828,0.588,0.732,0.691,0.69,0.731,0.545,0.688,0.483,0.762,0.406,0.747,0.334,0.838,0.249,0.861,0.138,0.868,0.09,0.863,g
1.0,1.0,-0.082,1.0,-0.113,0.992,-0.298,1.0,-0.331,0.967,-0.343,0.858,-0.473,0.919,-0.482,0.731,-0.652,0.681,-0.635,0.824,-0.783,0.588,-0.748,0.67,-0.963,0.488,-0.857,0.379,-0.839,0.241,-0.888,0.292,-0.896,g
1.0,1.0,0.234,0.914,0.52,0.78,0.721,0.477,0.842,0.276,0.917,0.095,0.882,-0.22,0.914,-0.342,0.755,-0.514,0.645,-0.645,0.446,-0.741,0.292,-0.708,0.036,-0.717,-0.119,-0.65,-0.282,-0.513,-0.445,-0.374,-0.533,g
1.0,1.0,-0.087,1.0,-0.173,0.866,-0.818,0.948,0.611,0.955,-0.414,0.885,-0.317,0.879,-0.234,0.811,-0.622,0.122,-1.0,0.903,0.111,0.624,-0.785,0.554,-0.829,0.481,-0.866,0.406,-0.897,0.33,-0.921,-0.133,-1.0,g
1.0,0.918,0.182,0.861,0.355,0.729,0.457,0.604,0.699,0.504,0.749,0.361,0.818,0.157,0.836,0.004,0.852,-0.164,0.779,-0.36,0.762,-0.431,0.654,-0.531,0.539,-0.603,0.41,-0.645,0.273,-0.657,0.137,-0.641,0.054,g
1.0,1.0,0.231,1.0,-0.785,1.0,-0.104,1.0,0.154,1.0,0.278,0.981,-0.069,1.0,0.066,0.958,-0.19,0.836,-0.156,0.974,0.037,0.996,0.092,1.0,-0.013,0.962,-0.046,0.912,0.039,1.0,-0.137,0.965,-0.117,g
1.0,0.881,0.352,0.684,0.651,0.348,0.798,0.058,0.908,-0.298,0.865,-0.626,0.696,-0.771,0.393,-0.858,0.084,-0.816,-0.24,-0.646,-0.5,-0.398,-0.683,-0.111,-0.755,0.17,-0.715,0.407,-0.576,0.566,-0.368,0.628,-0.133,g
1.0,1.0,-0.011,1.0,-0.027,1.0,-0.065,0.951,-0.016,0.989,-0.032,0.989,0.086,1.0,-0.065,0.951,0.092,0.978,-0.005,1.0,0.065,1.0,0.043,0.978,0.092,0.986,0.013,1.0,-0.032,1.0,0.027,1.0,-0.07,g
1.0,0.997,0.217,0.92,0.47,0.769,0.624,0.533,0.781,0.368,0.883,0.101,0.833,-0.068,0.893,-0.283,0.721,-0.437,0.617,-0.558,0.481,-0.65,0.355,-0.647,0.159,-0.667,0.023,-0.649,-0.135,-0.546,-0.229,-0.472,-0.35,g
1.0,1.0,-0.037,1.0,-0.074,0.996,-0.11,0.998,-0.099,0.989,-0.138,0.967,-0.217,0.953,-0.251,0.912,-0.344,0.906,-0.322,0.9,-0.347,0.879,-0.376,0.862,-0.43,0.832,-0.431,0.814,-0.426,0.779,-0.48,0.751,-0.502,g
1.0,0.957,-0.121,0.633,-0.127,0.964,-0.182,0.97,0.085,0.92,-0.011,0.835,-0.247,1.0,-0.314,0.993,-0.212,0.987,-0.21,1.0,-0.272,0.931,-0.395,1.0,-0.192,0.888,-0.316,0.814,-0.237,0.891,-0.319,0.695,-0.416,g
1.0,0.834,0.315,0.655,0.577,0.35,0.707,0.173,0.789,-0.19,0.799,-0.417,0.665,-0.684,0.477,-0.747,0.195,-0.722,-0.049,-0.62,-0.282,-0.492,-0.535,-0.266,-0.66,-0.015,-0.697,0.227,-0.644,0.431,-0.512,0.647,-0.301,g
1.0,0.98,0.001,1.0,0.0,0.99,-0.001,0.947,0.024,0.977,0.021,0.979,0.031,0.992,0.023,0.939,0.057,0.936,0.053,0.977,0.055,1.0,0.062,0.942,0.081,0.967,0.073,0.957,0.081,0.982,0.081,0.972,0.086,g
1.0,0.195,0.057,0.042,0.252,-0.106,0.489,-0.183,-0.183,-0.42,0.061,-0.454,0.092,-0.164,-0.305,-0.103,-0.397,0.187,-0.176,0.34,-0.12,0.286,-0.16,0.216,0.247,0.039,0.311,-0.038,0.263,-0.168,0.168,-0.302,-0.336,g
1.0,0.869,-0.071,1.0,-0.025,1.0,-0.069,0.878,0.002,0.836,-0.064,1.0,-0.073,1.0,-0.2,0.869,0.053,0.88,-0.038,1.0,-0.115,1.0,-0.187,0.844,0.036,1.0,-0.142,0.822,-0.147,1.0,-0.156,1.0,-0.442,g
1.0,0.347,0.204,0.469,0.245,0.408,0.204,0.469,0.449,0.306,0.592,0.122,0.551,0.0,0.51,-0.061,0.551,-0.204,0.551,-0.286,0.449,-0.286,0.327,-0.612,0.224,-0.466,0.149,-0.592,0.184,-0.347,0.0,-0.265,-0.245,g
1.0,0.882,-0.146,0.934,-0.111,0.921,-0.164,0.883,-0.17,0.885,-0.318,0.853,-0.315,0.821,-0.359,0.807,-0.336,0.752,-0.47,0.706,-0.472,0.662,-0.501,0.613,-0.481,0.568,-0.546,0.502,-0.599,0.471,-0.574,0.422,-0.581,g
1.0,0.291,0.1,0.233,0.173,0.038,0.343,0.12,0.263,0.063,0.213,-0.047,0.128,-0.063,0.079,-0.063,0.041,-0.054,0.014,-0.042,-0.003,-0.029,-0.012,-0.018,-0.015,-0.009,-0.015,-0.003,-0.012,0.001,-0.009,0.003,-0.006,g
1.0,0.951,0.004,0.952,-0.027,0.934,-0.019,0.946,0.016,0.965,0.033,0.942,0.073,0.946,-0.013,0.972,0.001,0.948,0.06,0.927,0.084,0.931,0.101,0.945,0.014,0.935,0.049,0.932,0.082,0.941,-0.0,0.915,0.047,g
1.0,0.975,0.131,0.941,0.2,0.888,0.322,0.89,0.327,0.856,0.452,0.723,0.523,0.699,0.588,0.585,0.669,0.489,0.704,0.442,0.682,0.353,0.756,0.268,0.762,0.168,0.785,0.075,0.804,-0.03,0.777,-0.103,0.742,g
1.0,1.0,0.241,0.998,0.004,0.802,-0.301,0.899,-0.235,0.706,-0.241,0.739,-0.305,0.715,-0.361,0.472,-0.612,0.405,-0.551,0.61,-0.393,0.532,-0.327,0.24,-0.521,0.292,-0.484,0.128,-0.391,0.157,-0.513,0.184,-0.466,g
1.0,1.0,0.098,1.0,0.122,1.0,0.226,0.986,0.092,0.949,0.192,0.93,0.243,0.892,0.283,0.855,0.267,0.837,0.331,0.834,0.317,0.748,0.396,0.762,0.347,0.685,0.427,0.628,0.46,0.568,0.47,0.543,0.509,g
1.0,0.909,0.088,0.865,0.169,1.0,0.166,0.552,0.682,0.702,0.367,0.163,0.427,0.576,0.461,0.511,0.496,0.316,0.13,0.378,0.545,0.313,0.558,0.249,0.565,0.186,0.566,0.126,0.561,0.069,0.551,0.121,0.677,g
1.0,0.479,-0.124,0.428,-0.124,0.701,-0.392,0.732,0.072,0.263,-0.216,0.495,0.16,0.454,-0.119,0.423,0.062,0.5,-0.273,0.546,0.186,0.423,0.082,0.706,0.196,0.534,-0.124,0.155,-0.263,0.474,0.041,0.454,-0.515,g
1.0,1.0,-0.241,1.0,-0.203,0.873,-0.101,0.886,0.013,1.0,0.114,0.924,0.063,0.848,-0.038,0.633,-0.367,0.873,-0.013,0.937,0.063,1.0,0.253,0.62,-0.38,0.846,-0.055,1.0,-0.063,0.532,0.025,0.835,-0.025,g
1.0,0.267,-0.1,0.533,0.0,0.333,-0.133,0.367,0.117,0.567,0.017,0.717,0.083,0.7,-0.067,0.533,0.2,0.417,-0.017,0.317,0.2,0.7,0.0,0.25,0.133,0.462,0.054,0.4,0.033,0.467,0.033,0.417,-0.05,g
1.0,0.947,-0.0,0.932,-0.032,0.952,-0.034,0.956,0.024,0.941,0.018,0.926,0.047,0.94,-0.015,0.948,0.02,0.938,0.014,0.914,0.077,0.895,0.061,0.94,0.032,0.925,0.025,0.921,0.022,0.925,0.004,0.927,-0.006,g
1.0,0.735,-0.383,0.802,0.103,0.788,0.153,0.556,0.053,1.0,0.212,0.719,0.29,0.688,0.329,0.497,0.173,0.643,-0.028,0.574,0.425,0.531,0.449,0.945,0.575,0.442,0.482,0.125,1.0,0.351,0.497,0.306,0.498,g
1.0,0.881,0.0,0.948,-0.027,0.936,-0.012,0.902,0.018,0.902,0.018,0.939,0.009,0.957,0.003,1.0,0.027,0.942,-0.012,0.909,0.024,0.915,0.055,0.997,0.049,0.897,0.022,0.909,0.009,1.0,0.055,0.976,-0.012,g
1.0,0.468,0.113,0.59,0.007,0.554,0.069,0.479,-0.14,0.53,0.013,0.639,-0.162,0.678,-0.033,0.545,-0.135,0.53,-0.047,0.479,-0.195,0.508,-0.135,0.415,-0.202,0.539,-0.115,0.599,-0.029,0.537,-0.118,0.563,-0.044,g
1.0,0.906,-0.017,0.981,-0.02,0.957,-0.036,0.857,0.001,0.897,-0.033,0.891,-0.014,0.906,-0.045,0.914,-0.009,0.808,-0.129,0.887,0.012,0.922,-0.023,0.91,-0.021,0.891,-0.078,0.83,-0.172,0.96,-0.038,0.874,-0.162,g
1.0,0.585,-0.355,1.0,0.353,0.754,-0.006,0.825,0.194,0.502,-0.276,0.66,0.064,0.697,0.147,0.724,-0.427,0.761,0.045,0.669,0.205,0.848,-0.41,0.648,-0.047,0.568,-0.106,0.528,-0.133,0.156,-0.122,0.448,-0.103,g
1.0,0.847,-0.034,0.864,-0.085,0.82,0.0,0.737,-0.076,0.72,-0.136,0.749,-0.117,0.775,-0.187,0.781,-0.212,0.62,-0.102,0.792,-0.157,0.894,-0.034,0.849,-0.261,0.741,-0.233,0.662,-0.223,0.726,-0.378,0.658,-0.248,g
1.0,0.607,-0.027,0.671,0.041,0.529,-0.044,0.505,0.037,0.705,-0.078,0.58,-0.02,0.532,0.078,0.641,0.119,0.569,-0.024,0.532,0.007,0.715,-0.034,0.529,-0.034,0.573,0.008,0.586,-0.003,0.59,-0.027,0.502,0.068,g
1.0,0.912,0.043,0.942,0.023,0.947,0.053,0.936,0.013,0.919,0.063,0.928,0.121,0.92,0.062,0.889,0.127,0.837,0.144,0.81,0.118,0.77,0.142,0.758,0.113,0.736,0.133,0.664,0.153,0.709,0.108,0.653,0.114,g
1.0,0.848,0.068,0.806,-0.023,0.77,-0.033,0.667,-0.066,0.596,-0.077,0.673,-0.058,0.643,-0.064,0.392,0.045,0.713,0.014,0.56,-0.08,0.534,-0.085,0.47,-0.228,0.487,-0.091,0.526,-0.085,0.443,-0.096,0.422,-0.098,g
1.0,0.876,0.037,0.9,0.003,0.892,0.005,0.863,0.0,0.95,0.075,0.87,0.01,0.863,0.012,0.839,-0.062,0.857,0.025,0.842,0.016,0.835,0.017,0.795,-0.043,0.821,0.02,0.82,0.087,0.808,0.023,0.801,0.024,g
1.0,0.615,0.189,0.782,0.018,0.775,0.026,0.651,-0.103,0.775,0.08,0.74,0.051,0.723,0.058,0.686,-0.089,0.617,0.163,0.662,0.076,0.639,0.08,0.602,-0.072,0.588,0.088,0.551,0.257,0.534,0.092,0.506,0.093,g
1.0,0.847,0.135,0.736,-0.062,0.879,0.083,0.889,-0.091,0.787,0.067,0.807,-0.004,0.793,-0.011,0.858,-0.046,0.872,-0.035,0.817,-0.095,0.71,0.044,0.865,-0.151,0.811,-0.048,0.782,-0.007,0.757,-0.067,0.858,-0.062,g
1.0,0.724,-0.011,0.797,0.011,0.8,0.002,0.79,0.011,0.784,-0.01,0.834,0.033,0.851,0.017,0.801,-0.008,0.791,-0.03,0.76,0.034,0.748,0.055,0.726,-0.015,0.78,0.006,0.741,-0.05,0.83,0.03,0.79,0.008,g
