@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.509,-1.41,-1.0
0.495,1.54,-1.0
-0.226,-1.45,-1.0
-0.678,1.6,-1.0
0.624,-1.31,-1.0
-0.192,1.66,-1.0
-0.411,-1.41,-1.0
0.321,1.58,-1.0
-1.1,-1.13,-1.0
1.41,0.9,-1.0
-0.88,-1.27,-1.0
0.0786,1.63,-1.0
0.374,-1.39,-1.0
-0.202,1.64,-1.0
-0.364,-1.4,-1.0
0.381,1.55,-1.0
-1.02,-1.18,-1.0
1.61,0.582,-1.0
-1.41,1.14,-1.0
1.71,-0.044,-1.0
-1.63,0.524,-1.0
1.33,-0.704,-1.0
-1.39,1.09,-1.0
1.7,0.157,-1.0
-1.57,0.679,-1.0
1.6,-0.183,-1.0
-1.58,0.588,-1.0
1.51,-0.355,-1.0
-0.834,1.48,-1.0
0.484,-1.3,-1.0
-0.269,1.6,-1.0
-0.136,-1.41,-1.0
-0.271,1.59,-1.0
0.54,-1.26,-1.0
-1.04,1.33,-1.0
-0.0611,-1.4,-1.0
-0.341,1.55,-1.0
-0.69,-1.33,-1.0
0.803,1.35,-1.0
-0.921,-1.19,-1.0
0.439,1.5,-1.0
-0.583,-1.35,-1.0
0.648,1.41,-1.0
-0.375,-1.39,-1.0
-0.0697,1.56,-1.0
-0.596,-1.33,-1.0
0.871,1.29,-1.0
-1.21,-0.934,-1.0
1.66,0.239,-1.0
-1.58,0.456,-1.0
1.54,-0.26,-1.0
-1.59,0.322,-1.0
1.57,-0.114,-1.0
-1.32,1.12,-1.0
1.41,-0.447,-1.0
-0.834,1.41,-1.0
0.202,-1.37,-1.0
-1.07,1.3,-1.0
0.0432,-1.39,-1.0
0.152,1.53,-1.0
-0.76,-1.26,-1.0
1.31,0.936,-1.0
-1.04,-1.08,-1.0
1.13,1.07,-1.0
-0.89,-1.17,-1.0
0.373,1.48,-1.0
-0.145,-1.39,-1.0
-0.0338,1.52,-1.0
-0.0261,-1.38,-1.0
-0.595,1.46,-1.0
0.477,-1.24,-1.0
-1.49,0.744,-1.0
1.55,-0.0305,-1.0
-1.58,0.272,-1.0
1.52,-0.0653,-1.0
-1.36,0.976,-1.0
1.36,-0.425,-1.0
-1.22,1.12,-1.0
0.301,-1.29,-1.0
-0.177,1.51,-1.0
-0.451,-1.34,-1.0
0.541,1.41,-1.0
-0.811,-1.21,-1.0
0.64,1.35,-1.0
-0.878,-1.16,-1.0
0.834,1.24,-1.0
-0.547,-1.31,-1.0
0.613,1.35,-1.0
-0.523,-1.31,-1.0
-0.415,1.48,-1.0
-0.132,-1.37,-1.0
0.00453,1.47,-1.0
0.0394,-1.35,-1.0
-0.683,1.38,-1.0
-0.38,-1.34,-1.0
0.941,1.16,-1.0
-1.08,-0.952,-1.0
1.24,0.908,-1.0
-0.767,-1.2,-1.0
1.09,1.03,-1.0
-1.55,0.386,-1.0
1.5,-0.0608,-1.0
-1.52,0.497,-1.0
1.5,0.0442,-1.0
-1.49,0.555,-1.0
1.46,-0.111,-1.0
-1.19,1.14,-1.0
0.163,-1.31,-1.0
-0.137,1.44,-1.0
0.247,-1.28,-1.0
-1.08,1.19,-1.0
0.314,-1.25,-1.0
-0.381,1.41,-1.0
-0.334,-1.34,-1.0
0.802,1.21,-1.0
-1.06,-0.881,-1.0
1.18,0.913,-1.0
-1.49,0.415,-1.0
1.46,-0.0465,-1.0
-1.32,0.907,-1.0
1.23,-0.493,-1.0
-1.24,1.0,-1.0
1.46,0.0373,-1.0
-1.42,0.275,-1.0
0.854,1.15,-1.0
-0.389,-1.32,-1.0
0.0526,1.42,-1.0
-0.127,-1.33,-1.0
-0.739,1.32,-1.0
0.121,-1.3,-1.0
0.0319,1.39,-1.0
-0.696,-1.2,-1.0
0.545,1.28,-1.0
-0.411,-1.3,-1.0
0.99,1.02,-1.0
-0.83,-1.08,-1.0
0.686,1.2,-1.0
-0.342,-1.31,-1.0
-0.908,1.26,-1.0
0.39,-1.2,-1.0
-0.999,1.2,-1.0
0.312,-1.23,-1.0
-0.52,1.35,-1.0
-0.109,-1.32,-1.0
-0.638,1.32,-1.0
0.119,-1.28,-1.0
-1.21,1.0,-1.0
1.42,-0.0465,-1.0
-1.37,0.648,-1.0
1.47,0.486,-1.0
-0.855,-1.05,-1.0
1.25,0.794,-1.0
-0.968,-0.912,-1.0
0.763,1.15,-1.0
-0.398,-1.28,-1.0
0.897,1.07,-1.0
-0.876,-1.0,-1.0
1.37,0.625,-1.0
-0.711,-1.13,-1.0
0.218,1.32,-1.0
-0.0255,-1.3,-1.0
-0.259,1.34,-1.0
-0.392,-1.27,-1.0
0.52,1.21,-1.0
-0.626,-1.18,-1.0
1.19,0.812,-1.0
-0.784,-1.05,-1.0
1.4,0.541,-1.0
-1.34,0.717,-1.0
1.25,-0.35,-1.0
-1.11,1.1,-1.0
0.087,-1.28,-1.0
-0.749,1.26,-1.0
0.0762,-1.27,-1.0
-0.495,1.31,-1.0
-0.0128,-1.27,-1.0
-0.593,1.28,-1.0
0.123,-1.24,-1.0
-1.16,1.03,-1.0
1.39,-0.013,-1.0
-1.34,0.54,-1.0
1.19,-0.404,-1.0
-1.2,0.92,-1.0
1.44,0.276,-1.0
-0.712,-1.1,-1.0
0.56,1.18,-1.0
-0.27,-1.28,-1.0
-0.634,1.26,-1.0
0.217,-1.21,-1.0
-0.599,1.25,-1.0
-0.295,-1.27,-1.0
0.58,1.17,-1.0
-0.668,-1.13,-1.0
0.527,1.18,-1.0
-0.495,-1.2,-1.0
-0.155,1.29,-1.0
-0.0202,-1.26,-1.0
-0.983,1.1,-1.0
0.439,-1.09,-1.0
-1.04,1.04,-1.0
-0.0531,-1.26,-1.0
-0.262,1.28,-1.0
0.198,-1.19,-1.0
-0.721,1.19,-1.0
-0.139,-1.26,-1.0
0.35,1.22,-1.0
-0.484,-1.2,-1.0
1.15,0.824,-1.0
-0.786,-1.02,-1.0
0.823,1.04,-1.0
-0.487,-1.19,-1.0
1.43,0.484,-1.0
-0.819,-0.943,-1.0
0.638,1.11,-1.0
-0.68,-1.07,-1.0
1.29,0.644,-1.0
-0.861,-0.862,-1.0
0.683,1.07,-1.0
-0.109,-1.25,-1.0
-0.533,1.22,-1.0
0.262,-1.16,-1.0
-0.983,1.06,-1.0
0.202,-1.17,-1.0
-0.953,1.06,-1.0
1.39,0.0609,-1.0
-1.28,0.559,-1.0
1.33,-0.0673,-1.0
-1.13,0.928,-1.0
0.24,-1.14,-1.0
-0.0656,1.24,-1.0
-0.26,-1.23,-1.0
0.408,1.16,-1.0
-0.0198,-1.22,-1.0
-0.396,1.21,-1.0
0.272,-1.12,-1.0
-0.984,1.03,-1.0
1.34,-0.0272,-1.0
-1.2,0.659,-1.0
1.25,-0.202,-1.0
-1.06,0.917,-1.0
0.216,-1.12,-1.0
0.206,1.19,-1.0
-0.562,-1.12,-1.0
1.09,0.812,-1.0
-0.58,-1.09,-1.0
1.02,0.858,-1.0
-0.434,-1.16,-1.0
0.0296,1.2,-1.0
-0.11,-1.21,-1.0
-0.625,1.14,-1.0
-0.262,-1.2,-1.0
0.792,0.988,-1.0
-0.524,-1.09,-1.0
1.3,0.555,-1.0
-1.2,0.455,-1.0
1.24,-0.145,-1.0
-0.885,1.05,-1.0
-0.0262,-1.18,-1.0
0.602,1.06,-1.0
-0.356,-1.16,-1.0
1.36,0.482,-1.0
-0.654,-0.999,-1.0
1.15,0.715,-1.0
-0.506,-1.09,-1.0
0.809,0.942,-1.0
-0.731,-0.906,-1.0
1.24,0.608,-1.0
-1.17,0.586,-1.0
1.2,-0.213,-1.0
-0.944,1.02,-1.0
0.322,-1.04,-1.0
-0.651,1.12,-1.0
-0.245,-1.18,-1.0
0.604,1.03,-1.0
-0.606,-0.997,-1.0
1.29,0.525,-1.0
-0.803,-0.782,-1.0
0.999,0.811,-1.0
-0.562,-1.01,-1.0
0.329,1.11,-1.0
-0.0785,-1.16,-1.0
-0.949,1.0,-1.0
-0.0145,-1.15,-1.0
-0.613,1.1,-1.0
-0.137,-1.16,-1.0
-0.429,1.13,-1.0
0.016,-1.13,-1.0
-0.941,0.976,-1.0
1.22,-0.159,-1.0
-1.13,0.654,-1.0
1.34,0.32,-1.0
-1.06,0.817,-1.0
0.639,-0.815,-1.0
-0.501,1.1,-1.0
-0.347,-1.13,-1.0
0.849,0.907,-1.0
-0.502,-1.04,-1.0
1.03,0.766,-1.0
-0.397,-1.1,-1.0
0.708,0.961,-1.0
-0.178,-1.15,-1.0
0.677,0.964,-1.0
-0.667,-0.895,-1.0
1.29,0.0437,-1.0
-1.07,0.707,-1.0
1.33,0.335,-1.0
-1.06,0.665,-1.0
1.22,-0.0466,-1.0
-0.738,1.01,-1.0
-0.106,-1.14,-1.0
-0.836,0.959,-1.0
-0.122,-1.14,-1.0
0.678,0.961,-1.0
-0.609,-0.917,-1.0
1.19,0.594,-1.0
-0.285,-1.1,-1.0
0.611,0.978,-1.0
-0.607,-0.894,-1.0
1.27,0.496,-1.0
-0.53,-0.944,-1.0
0.919,0.798,-1.0
-0.135,-1.12,-1.0
-0.687,1.01,-1.0
0.407,-0.94,-1.0
-0.741,0.979,-1.0
-0.0765,-1.12,-1.0
0.676,0.925,-1.0
-0.152,-1.11,-1.0
-0.685,0.989,-1.0
-0.021,-1.09,-1.0
-0.584,1.01,-1.0
1.24,0.00235,-1.0
-1.03,0.654,-1.0
1.3,0.196,-1.0
-0.961,0.755,-1.0
0.187,-1.02,-1.0
-0.276,1.05,-1.0
-0.457,-0.983,-1.0
1.18,0.585,-1.0
-0.437,-0.984,-1.0
1.02,0.72,-1.0
-0.516,-0.915,-1.0
0.826,0.84,-1.0
-0.258,-1.06,-1.0
0.0744,1.04,-1.0
-0.0397,-1.09,-1.0
-0.693,0.953,-1.0
0.0624,-1.05,-1.0
0.745,0.877,-1.0
-0.644,-0.78,-1.0
1.27,0.433,-1.0
-0.436,-0.954,-1.0
0.642,0.909,-1.0
-0.218,-1.05,-1.0
0.709,0.872,-1.0
-0.638,-0.752,-1.0
1.1,0.604,-1.0
-0.481,-0.904,-1.0
0.675,0.886,-1.0
-0.0163,-1.07,-1.0
-0.668,0.919,-1.0
-0.0874,-1.07,-1.0
0.536,0.921,-1.0
-0.416,-0.941,-1.0
1.18,0.507,-1.0
-0.536,-0.814,-1.0
1.31,0.328,-1.0
-0.967,0.592,-1.0
1.18,-0.0513,-1.0
-0.922,0.533,-1.0
1.14,-0.114,-1.0
-0.672,-0.601,-1.0
0.863,0.765,-1.0
-0.121,-1.05,-1.0
-0.542,0.918,-1.0
-0.2,-1.02,-1.0
0.933,0.711,-1.0
-0.446,-0.861,-1.0
0.973,0.653,-1.0
-0.542,-0.739,-1.0
0.489,0.904,-1.0
-0.188,-0.998,-1.0
0.826,0.744,-1.0
-0.478,-0.796,-1.0
1.23,0.354,-1.0
-0.823,0.729,-1.0
0.247,-0.96,-1.0
-0.307,0.938,-1.0
-0.00264,-1.02,-1.0
0.598,0.855,-1.0
-0.0314,-1.01,-1.0
-0.674,0.842,-1.0
0.0179,-1.01,-1.0
0.55,0.857,-1.0
-0.437,-0.789,-1.0
0.983,0.611,-1.0
-0.138,-0.951,-1.0
0.35,0.889,-1.0
-0.124,-0.95,-1.0
0.93,0.65,-1.0
-0.826,0.682,-1.0
1.24,0.273,-1.0
-0.579,0.79,-1.0
1.18,0.0819,-1.0
-0.395,-0.756,-1.0
0.719,0.759,-1.0
-0.175,-0.909,-1.0
0.167,0.87,-1.0
0.0543,-0.967,-1.0
0.977,0.597,-1.0
-0.11,-0.911,-1.0
0.721,0.731,-1.0
-0.146,-0.869,-1.0
0.477,0.791,-1.0
0.00865,-0.918,-1.0
1.2,0.361,-1.0
-0.119,-0.842,-1.0
0.843,0.634,-1.0
-0.0949,-0.821,-1.0
1.22,0.325,-1.0
-0.101,-0.765,-1.0
0.513,0.741,-1.0
0.171,-0.886,-1.0
0.675,0.667,-1.0
-0.165,-0.697,-1.0
1.13,0.405,-1.0
-0.0113,-0.78,-1.0
0.869,0.576,-1.0
-0.18,-0.639,-1.0
0.448,0.71,-1.0
0.298,-0.878,-1.0
0.611,0.649,-1.0
0.0652,-0.766,-1.0
1.07,0.438,-1.0
0.368,-0.856,-1.0
0.624,0.621,-1.0
0.139,-0.762,-1.0
1.2,0.318,-1.0
0.291,-0.795,-1.0
0.185,0.617,-1.0
0.213,-0.752,-1.0
0.819,0.546,-1.0
0.342,-0.701,-1.0
0.973,0.457,-1.0
1.03,-0.191,-1.0
0.615,0.558,-1.0
1.13,-0.0116,-1.0
0.685,0.546,-1.0
0.912,-0.114,-1.0
0.595,0.429,-1.0
1.22,0.217,-1.0
0.568,0.244,-1.0
1.0,-0.0347,-1.0
0.582,0.232,-1.0
1.19,0.19,-1.0
0.746,0.441,-1.0
0.835,-0.0137,-1.0
0.678,0.335,-1.0
1.1,0.131,-1.0
0.952,0.427,-1.0
0.762,0.344,-1.0
1.02,0.0975,-1.0
1.05,0.409,-1.0
0.822,0.192,-1.0
1.01,0.397,-1.0
1.12,0.293,-1.0
0.907,0.191,-1.0
0.983,0.203,-1.0
1.04,0.285,-1.0
0.934,0.32,-1.0
0.923,0.246,-1.0
2.75,1.47,1.0
-2.0,-2.1,1.0
2.55,1.4,1.0
-2.01,-1.85,1.0
2.36,1.5,1.0
-2.03,-1.65,1.0
2.59,1.16,1.0
-1.86,-1.78,1.0
2.48,1.21,1.0
-1.74,-1.83,1.0
2.41,1.26,1.0
-1.8,-1.71,1.0
2.47,1.12,1.0
-1.64,-1.8,1.0
2.35,1.21,1.0
-1.67,-1.73,1.0
2.51,0.901,1.0
-1.86,-1.47,1.0
2.37,1.07,1.0
-1.53,-1.72,1.0
2.41,0.946,1.0
-1.86,-1.3,1.0
2.08,1.35,1.0
-1.67,-1.5,1.0
1.77,1.59,1.0
-1.96,-1.09,1.0
1.97,1.41,1.0
-1.87,-1.17,1.0
1.59,1.72,1.0
-1.63,-1.41,1.0
1.91,1.37,1.0
-1.4,-1.54,1.0
2.12,1.1,1.0
-1.99,-0.912,1.0
1.96,1.28,1.0
-1.96,-0.942,1.0
2.12,0.978,1.0
-1.69,-1.27,1.0
1.85,1.38,1.0
-1.93,-0.92,1.0
1.64,1.53,1.0
-1.6,-1.32,1.0
2.03,0.984,1.0
-1.51,-1.39,1.0
1.64,1.46,1.0
-1.84,-0.958,1.0
-0.308,2.19,1.0
1.41,-2.09,1.0
0.171,2.11,1.0
1.45,-1.78,1.0
0.0439,2.03,1.0
1.38,-1.74,1.0
-0.0999,1.97,1.0
1.33,-1.71,1.0
0.713,2.04,1.0
-1.81,-0.994,1.0
1.89,1.1,1.0
-1.64,-1.16,1.0
1.51,1.52,1.0
-1.82,-0.899,1.0
1.89,0.834,1.0
-1.45,-1.29,1.0
0.764,1.98,1.0
-1.89,-0.799,1.0
1.42,1.49,1.0
-1.53,-1.17,1.0
1.15,1.68,1.0
-1.87,-0.78,1.0
1.33,1.51,1.0
-1.56,-1.1,1.0
0.875,1.82,1.0
1.15,-1.69,1.0
0.137,1.94,1.0
1.25,-1.62,1.0
-0.282,1.78,1.0
0.811,-1.65,1.0
-0.0272,1.86,1.0
1.41,-1.48,1.0
0.169,1.86,1.0
1.15,-1.56,1.0
-1.9,0.106,1.0
1.73,0.979,1.0
-1.77,-0.828,1.0
1.33,1.43,1.0
-1.59,-1.0,1.0
1.67,0.974,1.0
-1.59,-0.98,1.0
1.47,1.21,1.0
-1.52,-0.993,1.0
0.939,1.69,1.0
-1.28,-1.17,1.0
1.37,1.29,1.0
-1.51,-0.966,1.0
1.16,1.48,1.0
-1.31,-1.11,1.0
-0.0208,1.76,1.0
1.29,-1.43,1.0
-0.118,1.7,1.0
0.875,-1.47,1.0
1.01,1.57,1.0
-1.41,-1.02,1.0
0.83,1.67,1.0
-1.58,-0.842,1.0
1.18,1.36,1.0
-1.65,-0.731,1.0
0.606,1.77,1.0
-1.81,-0.543,1.0
1.46,-1.32,1.0
0.0285,1.72,1.0
1.26,-1.37,1.0
-1.81,0.0758,1.0
1.25,1.2,1.0
-1.87,-0.451,1.0
0.71,1.7,1.0
-1.13,-1.08,1.0
0.996,1.46,1.0
-1.89,-0.418,1.0
0.735,1.63,1.0
-1.81,-0.488,1.0
0.427,1.77,1.0
1.07,-1.38,1.0
0.377,1.72,1.0
1.24,-1.33,1.0
-1.79,-0.0728,1.0
1.35,-1.23,1.0
0.324,1.68,1.0
-1.19,-1.0,1.0
0.742,1.56,1.0
-1.78,-0.491,1.0
0.459,1.69,1.0
1.48,-1.05,1.0
-1.85,-0.35,1.0
1.42,-1.1,1.0
0.0971,1.58,1.0
0.978,-1.33,1.0
0.424,1.64,1.0
1.25,-1.25,1.0
0.319,1.61,1.0
1.16,-1.24,1.0
1.01,1.21,1.0
-1.38,-0.826,1.0
0.744,1.42,1.0
-1.78,-0.253,1.0
1.23,-1.2,1.0
0.632,1.45,1.0
-1.66,-0.56,1.0
1.43,-0.816,1.0
-1.5,0.282,1.0
1.4,-0.874,1.0
-1.71,-0.319,1.0
0.666,1.36,1.0
-1.37,-0.803,1.0
0.617,1.34,1.0
-1.54,-0.641,1.0
0.522,1.36,1.0
1.12,-1.22,1.0
0.287,1.45,1.0
1.35,-0.962,1.0
-1.67,-0.212,1.0
1.42,-0.208,1.0
-1.6,-0.0414,1.0
1.1,-1.17,1.0
-1.53,0.132,1.0
1.26,-0.912,1.0
-1.11,0.655,1.0
0.933,-1.24,1.0
0.478,1.31,1.0
-1.6,-0.541,1.0
1.34,-0.632,1.0
-1.57,-0.205,1.0
1.2,-0.948,1.0
-1.17,0.564,1.0
1.04,-1.13,1.0
-1.55,-0.132,1.0
1.32,-0.331,1.0
-1.54,-0.618,1.0
1.27,-0.573,1.0
-1.49,-0.0266,1.0
1.03,-1.12,1.0
-1.16,0.469,1.0
1.26,-0.553,1.0
-1.51,-0.626,1.0
0.956,0.558,1.0
-1.51,-0.248,1.0
1.05,-1.05,1.0
-1.45,-0.0461,1.0
1.22,-0.607,1.0
-1.46,-0.108,1.0
0.991,-1.1,1.0
-0.425,0.996,1.0
1.01,-1.05,1.0
-1.21,0.357,1.0
1.12,-0.756,1.0
-1.49,-0.498,1.0
1.18,-0.335,1.0
-1.42,-0.0747,1.0
0.902,-1.08,1.0
-0.325,0.969,1.0
0.856,-1.11,1.0
-1.26,0.23,1.0
1.15,-0.451,1.0
-1.44,-0.505,1.0
1.03,0.252,1.0
-1.44,-0.47,1.0
1.11,-0.476,1.0
-1.31,0.118,1.0
0.76,-1.16,1.0
-0.0839,1.0,1.0
0.894,-0.992,1.0
-0.818,0.654,1.0
1.09,-0.538,1.0
-1.42,-0.36,1.0
1.05,-0.655,1.0
-1.32,0.0399,1.0
0.876,-0.969,1.0
-0.613,0.775,1.0
1.06,-0.453,1.0
-1.33,-0.647,1.0
0.896,0.36,1.0
-1.39,-0.451,1.0
0.945,0.239,1.0
-1.21,-0.785,1.0
0.221,0.946,1.0
-1.35,-0.485,1.0
1.05,-0.362,1.0
-1.37,-0.205,1.0
0.941,-0.789,1.0
-0.973,0.495,1.0
0.743,-1.01,1.0
-1.17,0.222,1.0
0.616,-1.07,1.0
-0.688,0.709,1.0
0.876,-0.807,1.0
-1.36,-0.324,1.0
1.01,-0.437,1.0
-1.34,-0.419,1.0
0.796,0.423,1.0
-1.24,-0.706,1.0
0.816,0.306,1.0
-1.33,-0.392,1.0
0.866,-0.807,1.0
-0.64,0.705,1.0
0.576,-1.05,1.0
-1.22,0.0836,1.0
0.874,-0.769,1.0
-1.31,-0.229,1.0
0.883,0.106,1.0
-1.22,-0.68,1.0
0.101,0.881,1.0
0.557,-1.04,1.0
-0.639,0.68,1.0
0.268,-1.08,1.0
-1.13,0.193,1.0
0.704,-0.906,1.0
-1.13,0.164,1.0
0.938,-0.255,1.0
-1.29,-0.264,1.0
0.889,-0.566,1.0
-1.26,-0.503,1.0
0.521,0.56,1.0
-0.987,-0.863,1.0
0.899,-0.235,1.0
-1.24,-0.497,1.0
0.535,0.504,1.0
0.566,-0.977,1.0
-1.07,0.256,1.0
0.847,-0.61,1.0
-1.24,-0.352,1.0
0.74,0.203,1.0
-1.22,-0.119,1.0
0.778,-0.694,1.0
-1.1,0.135,1.0
0.844,-0.402,1.0
-1.2,-0.451,1.0
0.527,0.51,1.0
-1.01,-0.771,1.0
0.785,0.0481,1.0
-1.2,-0.248,1.0
0.833,-0.254,1.0
-1.14,-0.494,1.0
0.726,-0.626,1.0
-0.739,0.578,1.0
0.572,-0.812,1.0
-0.88,0.407,1.0
0.725,-0.54,1.0
-1.08,-0.612,1.0
0.177,0.731,1.0
-1.07,-0.616,1.0
0.805,-0.237,1.0
-0.935,0.321,1.0
0.358,-0.887,1.0
-0.247,0.775,1.0
-0.82,-0.76,1.0
0.719,0.0781,1.0
-1.13,-0.0974,1.0
0.631,-0.674,1.0
-0.595,0.625,1.0
0.383,-0.824,1.0
-0.658,0.554,1.0
0.629,-0.617,1.0
-1.11,-0.351,1.0
0.478,0.46,1.0
-0.728,-0.76,1.0
0.31,0.57,1.0
-1.05,-0.4,1.0
0.737,-0.183,1.0
-1.07,-0.039,1.0
0.683,-0.0347,1.0
-0.91,-0.607,1.0
0.175,0.652,1.0
0.298,-0.829,1.0
-0.29,0.7,1.0
-0.573,-0.789,1.0
0.369,0.49,1.0
-0.813,-0.665,1.0
-0.0307,0.678,1.0
0.617,-0.585,1.0
-0.991,0.114,1.0
0.418,-0.711,1.0
-1.0,0.078,1.0
0.686,-0.19,1.0
-1.02,-0.305,1.0
0.643,-0.351,1.0
-0.639,0.522,1.0
0.43,-0.654,1.0
-0.379,0.638,1.0
0.332,-0.69,1.0
-0.95,0.144,1.0
0.627,-0.0629,1.0
-0.93,-0.502,1.0
0.395,0.423,1.0
-0.582,-0.752,1.0
0.0968,0.589,1.0
-1.01,-0.211,1.0
0.613,-0.211,1.0
-0.815,0.334,1.0
0.396,-0.606,1.0
-0.896,0.207,1.0
0.614,-0.157,1.0
-0.975,-0.182,1.0
0.472,0.289,1.0
-0.973,-0.126,1.0
0.405,-0.555,1.0
-0.232,0.626,1.0
-0.264,-0.768,1.0
0.258,0.482,1.0
-0.889,-0.417,1.0
0.486,0.245,1.0
-0.961,-0.102,1.0
0.484,-0.427,1.0
-0.742,0.36,1.0
0.428,-0.494,1.0
-0.851,0.189,1.0
0.553,-0.159,1.0
-0.824,-0.471,1.0
-0.113,0.626,1.0
-0.595,-0.651,1.0
0.236,0.443,1.0
-0.845,-0.377,1.0
0.283,0.394,1.0
0.142,-0.698,1.0
-0.233,0.593,1.0
0.154,-0.653,1.0
-0.621,0.425,1.0
0.527,-0.251,1.0
-0.869,-0.0393,1.0
0.145,-0.626,1.0
-0.322,0.535,1.0
-0.403,-0.636,1.0
0.278,0.383,1.0
-0.54,-0.601,1.0
0.501,0.0553,1.0
-0.834,-0.258,1.0
0.49,-0.0477,1.0
-0.768,0.209,1.0
0.29,-0.515,1.0
-0.673,0.313,1.0
-0.198,-0.661,1.0
0.15,0.442,1.0
-0.687,-0.458,1.0
0.32,0.282,1.0
-0.845,-0.00258,1.0
0.32,-0.465,1.0
-0.219,0.524,1.0
0.0745,-0.607,1.0
-0.274,0.489,1.0
0.249,-0.451,1.0
-0.801,-0.24,1.0
0.382,0.175,1.0
-0.787,-0.113,1.0
0.434,-0.189,1.0
-0.705,0.129,1.0
0.242,0.347,1.0
-0.556,-0.505,1.0
0.366,0.164,1.0
-0.753,-0.0615,1.0
0.409,-0.0572,1.0
-0.714,-0.161,1.0
-0.104,0.48,1.0
-0.0275,-0.582,1.0
-0.683,0.139,1.0
0.391,-0.0901,1.0
-0.656,-0.334,1.0
0.00914,0.431,1.0
-0.347,-0.556,1.0
0.313,0.189,1.0
-0.673,-0.177,1.0
0.265,-0.375,1.0
-0.528,0.296,1.0
0.208,-0.427,1.0
-0.254,0.403,1.0
-0.533,-0.402,1.0
0.0413,0.345,1.0
0.0561,-0.479,1.0
-0.577,0.206,1.0
0.218,-0.368,1.0
-0.522,0.206,1.0
0.307,0.12,1.0
-0.529,-0.357,1.0
0.325,-0.0325,1.0
-0.584,0.0937,1.0
0.175,-0.345,1.0
-0.235,0.352,1.0
-0.297,-0.467,1.0
0.317,-0.0233,1.0
-0.537,-0.223,1.0
