@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
0.162,-0.791,-1.0
1.14,0.376,-1.0
0.196,-0.779,-1.0
0.365,0.632,-1.0
0.246,-0.767,-1.0
1.12,0.375,-1.0
0.385,-0.744,-1.0
1.11,0.375,-1.0
1.03,-0.209,-1.0
0.498,0.567,-1.0
1.11,-0.0628,-1.0
0.56,0.491,-1.0
1.07,-0.0433,-1.0
0.822,0.501,-1.0
1.22,0.247,-1.0
0.529,0.133,-1.0
1.08,-0.000817,-1.0
0.604,0.374,-1.0
1.19,0.289,-1.0
0.647,0.317,-1.0
1.03,0.0331,-1.0
0.832,0.442,-1.0
1.07,0.0877,-1.0
0.805,0.42,-1.0
0.726,0.289,-1.0
1.09,0.155,-1.0
0.949,0.422,-1.0
0.785,0.173,-1.0
1.05,0.397,-1.0
1.11,0.205,-1.0
0.904,0.195,-1.0
1.05,0.219,-1.0
1.06,0.266,-1.0
0.914,0.26,-1.0
1.0,0.254,-1.0
-1.91,-2.24,1.0
2.34,1.64,1.0
-2.08,-1.78,1.0
2.69,1.12,1.0
-1.97,-1.72,1.0
2.44,1.37,1.0
-2.11,-1.45,1.0
2.45,1.25,1.0
-1.94,-1.61,1.0
2.46,1.21,1.0
-2.28,-1.02,1.0
2.57,0.989,1.0
-1.62,-1.85,1.0
2.4,1.2,1.0
-1.9,-1.46,1.0
2.37,1.14,1.0
-1.78,-1.58,1.0
2.34,1.13,1.0
-1.57,-1.74,1.0
2.2,1.26,1.0
-1.87,-1.32,1.0
1.73,1.68,1.0
-1.87,-1.26,1.0
2.04,1.36,1.0
-2.04,-0.978,1.0
2.21,1.02,1.0
-1.8,-1.26,1.0
1.8,1.53,1.0
-1.6,-1.44,1.0
2.0,1.28,1.0
-1.55,-1.47,1.0
1.96,1.31,1.0
-2.17,-0.523,1.0
1.98,1.27,1.0
-1.77,-1.19,1.0
2.17,0.926,1.0
-2.1,-0.604,1.0
1.89,1.34,1.0
-1.95,-0.9,1.0
1.9,1.27,1.0
-1.52,-1.4,1.0
1.8,1.32,1.0
-1.86,-0.977,1.0
1.71,1.39,1.0
-1.86,-0.963,1.0
1.49,1.59,1.0
1.23,-2.2,1.0
-0.119,2.06,1.0
1.53,-1.81,1.0
0.0605,2.06,1.0
1.44,-1.73,1.0
-0.000689,2.0,1.0
1.31,-1.72,1.0
0.168,1.97,1.0
-1.69,-1.14,1.0
1.87,1.13,1.0
-1.79,-0.98,1.0
1.41,1.63,1.0
-1.79,-0.954,1.0
1.95,0.902,1.0
-1.52,-1.23,1.0
0.942,1.89,1.0
-1.61,-1.13,1.0
1.71,1.17,1.0
-1.48,-1.23,1.0
0.942,1.83,1.0
-1.84,-0.846,1.0
1.62,1.19,1.0
-1.76,-0.903,1.0
0.753,1.89,1.0
1.12,-1.72,1.0
-0.301,1.82,1.0
1.2,-1.65,1.0
-0.112,1.85,1.0
0.995,-1.63,1.0
-0.146,1.83,1.0
1.35,-1.51,1.0
0.0271,1.83,1.0
1.47,-1.44,1.0
-0.262,1.71,1.0
1.74,0.964,1.0
-1.83,-0.746,1.0
1.34,1.44,1.0
-1.35,-1.19,1.0
1.57,1.16,1.0
-1.7,-0.845,1.0
1.1,1.58,1.0
-1.62,-0.896,1.0
0.748,1.81,1.0
-1.38,-1.11,1.0
1.32,1.36,1.0
-1.87,-0.555,1.0
1.15,1.49,1.0
-1.66,-0.792,1.0
0.244,1.84,1.0
1.22,-1.46,1.0
-0.171,1.68,1.0
0.974,-1.47,1.0
0.612,1.8,1.0
-1.23,-1.15,1.0
0.603,1.8,1.0
-1.34,-1.05,1.0
1.48,1.01,1.0
-1.66,-0.735,1.0
0.616,1.77,1.0
-1.58,-0.798,1.0
1.62,-1.16,1.0
-0.132,1.68,1.0
1.17,-1.4,1.0
-1.54,0.516,1.0
1.52,-1.12,1.0
-1.77,-0.592,1.0
0.923,1.54,1.0
-1.26,-1.01,1.0
0.75,1.63,1.0
-1.78,-0.572,1.0
0.908,1.48,1.0
-1.62,-0.712,1.0
0.635,1.67,1.0
1.07,-1.38,1.0
0.423,1.74,1.0
0.976,-1.39,1.0
-1.72,0.142,1.0
1.43,-1.21,1.0
0.322,1.68,1.0
0.878,-1.38,1.0
0.642,1.65,1.0
-1.51,-0.769,1.0
0.569,1.62,1.0
1.3,-1.28,1.0
-1.85,-0.347,1.0
1.45,-1.03,1.0
-1.3,0.651,1.0
0.975,-1.34,1.0
0.269,1.62,1.0
1.26,-1.25,1.0
0.219,1.59,1.0
1.21,-1.24,1.0
0.729,1.49,1.0
-1.7,-0.569,1.0
0.565,1.56,1.0
-1.77,-0.455,1.0
1.29,-1.19,1.0
0.621,1.48,1.0
-1.69,-0.542,1.0
1.47,-0.312,1.0
-1.67,-0.00451,1.0
1.31,-1.08,1.0
-1.65,-0.0692,1.0
1.46,-0.417,1.0
-1.25,-0.897,1.0
0.636,1.34,1.0
-0.895,-1.07,1.0
0.526,1.36,1.0
1.09,-1.24,1.0
0.222,1.47,1.0
1.18,-1.19,1.0
-1.55,0.121,1.0
1.39,-0.631,1.0
-1.63,-0.363,1.0
1.15,-1.14,1.0
-1.35,0.424,1.0
1.33,-0.774,1.0
-1.25,0.512,1.0
0.825,-1.28,1.0
0.395,1.35,1.0
-1.3,-0.811,1.0
1.35,-0.387,1.0
-1.61,-0.39,1.0
1.29,-0.657,1.0
-1.4,0.247,1.0
1.09,-1.1,1.0
-1.46,0.0829,1.0
1.32,-0.311,1.0
-1.55,-0.61,1.0
1.26,-0.181,1.0
-1.44,0.0919,1.0
1.05,-1.11,1.0
-0.954,0.687,1.0
1.21,-0.774,1.0
-1.53,-0.466,1.0
1.16,0.151,1.0
-1.52,-0.368,1.0
1.14,-0.938,1.0
-1.31,0.239,1.0
1.23,-0.615,1.0
-1.49,-0.221,1.0
1.07,-0.985,1.0
-0.528,0.953,1.0
0.903,-1.17,1.0
-1.38,0.0973,1.0
0.977,-1.01,1.0
-1.5,-0.39,1.0
1.17,-0.567,1.0
-1.45,-0.167,1.0
1.01,-0.935,1.0
-0.311,0.995,1.0
0.743,-1.18,1.0
-1.13,0.411,1.0
1.16,-0.357,1.0
-1.44,-0.358,1.0
1.08,0.148,1.0
-1.21,-0.854,1.0
1.12,-0.447,1.0
-1.39,-0.118,1.0
0.905,-0.994,1.0
-0.269,0.961,1.0
0.873,-1.03,1.0
-0.838,0.644,1.0
1.06,-0.69,1.0
-1.42,-0.327,1.0
1.09,-0.384,1.0
-1.31,0.0708,1.0
0.901,-0.952,1.0
-0.516,0.831,1.0
1.01,-0.743,1.0
-1.29,-0.754,1.0
0.529,0.788,1.0
-1.39,-0.474,1.0
0.995,0.131,1.0
-1.27,-0.704,1.0
0.19,0.969,1.0
-1.27,-0.688,1.0
1.05,-0.467,1.0
-1.37,-0.177,1.0
0.952,-0.782,1.0
-0.875,0.591,1.0
0.83,-0.939,1.0
-1.08,0.356,1.0
0.768,-0.966,1.0
-0.0269,0.958,1.0
0.725,-0.99,1.0
-1.37,-0.213,1.0
1.02,-0.351,1.0
-1.34,-0.462,1.0
0.98,-0.0439,1.0
-1.25,-0.689,1.0
0.764,0.381,1.0
-1.31,-0.498,1.0
0.957,-0.572,1.0
-1.01,0.412,1.0
0.558,-1.06,1.0
-1.11,0.276,1.0
0.894,-0.742,1.0
-1.33,-0.276,1.0
0.916,-0.0255,1.0
-1.28,-0.542,1.0
0.595,0.546,1.0
0.297,-1.11,1.0
-0.806,0.575,1.0
0.385,-1.07,1.0
-0.947,0.445,1.0
0.704,-0.91,1.0
-1.17,0.126,1.0
0.941,-0.254,1.0
-1.29,-0.23,1.0
0.908,-0.506,1.0
-1.26,-0.515,1.0
0.785,0.158,1.0
-1.05,-0.832,1.0
0.755,0.22,1.0
-1.25,-0.286,1.0
0.569,0.481,1.0
-0.636,-0.988,1.0
-0.863,0.496,1.0
0.824,-0.673,1.0
-1.22,-0.107,1.0
0.841,-0.0776,1.0
-1.23,-0.308,1.0
0.773,-0.747,1.0
-0.968,0.348,1.0
0.82,-0.514,1.0
-1.21,-0.409,1.0
0.762,0.125,1.0
-0.956,-0.818,1.0
0.605,0.378,1.0
-1.15,-0.545,1.0
0.842,-0.372,1.0
-1.15,-0.508,1.0
0.823,-0.248,1.0
-0.907,0.416,1.0
0.418,-0.897,1.0
-0.825,0.481,1.0
0.724,-0.574,1.0
-1.13,-0.443,1.0
0.0853,0.789,1.0
-1.07,-0.622,1.0
0.74,0.053,1.0
-1.13,-0.0634,1.0
0.455,-0.869,1.0
-0.192,0.791,1.0
-0.71,-0.874,1.0
0.671,0.181,1.0
-1.12,-0.297,1.0
0.652,-0.646,1.0
-0.628,0.601,1.0
0.464,-0.792,1.0
-0.268,0.75,1.0
0.576,-0.665,1.0
-1.07,0.00513,1.0
0.71,0.0529,1.0
-0.755,-0.759,1.0
0.269,0.605,1.0
-0.995,-0.507,1.0
0.701,0.0237,1.0
-1.07,-0.017,1.0
0.592,0.235,1.0
-1.01,-0.397,1.0
0.388,0.484,1.0
0.0828,-0.879,1.0
-0.515,0.625,1.0
-0.232,-0.843,1.0
0.203,0.617,1.0
-0.882,-0.608,1.0
0.0984,0.629,1.0
0.458,-0.709,1.0
-0.853,0.358,1.0
0.497,-0.671,1.0
-0.838,0.356,1.0
0.689,-0.187,1.0
-1.01,-0.363,1.0
0.661,-0.199,1.0
-0.711,0.465,1.0
0.282,-0.761,1.0
-0.641,0.516,1.0
0.0317,-0.821,1.0
-0.877,0.263,1.0
0.624,-0.285,1.0
-0.882,-0.582,1.0
0.433,0.38,1.0
-0.623,-0.737,1.0
0.184,0.558,1.0
-0.912,-0.484,1.0
0.615,-0.0228,1.0
-0.872,0.26,1.0
0.309,-0.689,1.0
-0.759,0.366,1.0
0.587,-0.311,1.0
-0.975,-0.273,1.0
0.466,0.322,1.0
-0.968,-0.226,1.0
0.586,-0.273,1.0
-0.327,0.612,1.0
-0.108,-0.793,1.0
0.0725,0.596,1.0
-0.836,-0.507,1.0
0.347,0.414,1.0
-0.946,-0.197,1.0
0.557,-0.255,1.0
-0.899,0.0621,1.0
0.316,-0.601,1.0
-0.863,0.174,1.0
0.553,-0.172,1.0
-0.877,-0.401,1.0
0.11,0.553,1.0
-0.508,-0.694,1.0
0.321,0.393,1.0
-0.854,-0.379,1.0
0.352,0.333,1.0
-0.184,-0.751,1.0
-0.347,0.574,1.0
-0.14,-0.694,1.0
-0.561,0.473,1.0
0.2,-0.609,1.0
-0.839,0.111,1.0
0.332,-0.527,1.0
-0.455,0.494,1.0
-0.172,-0.676,1.0
0.276,0.397,1.0
-0.58,-0.579,1.0
0.532,-0.0431,1.0
-0.856,-0.235,1.0
0.409,0.212,1.0
-0.764,0.218,1.0
0.335,-0.483,1.0
-0.68,0.314,1.0
0.238,-0.551,1.0
-0.00294,0.513,1.0
-0.601,-0.539,1.0
0.0981,0.465,1.0
-0.849,-0.187,1.0
0.402,-0.39,1.0
-0.415,0.463,1.0
-0.377,-0.617,1.0
-0.259,0.496,1.0
0.171,-0.502,1.0
-0.784,-0.00647,1.0
0.377,0.198,1.0
-0.792,-0.132,1.0
0.45,-0.104,1.0
-0.633,0.257,1.0
0.425,0.0454,1.0
-0.488,-0.566,1.0
0.416,0.1,1.0
-0.752,-0.117,1.0
0.408,0.0179,1.0
-0.716,-0.194,1.0
0.168,0.345,1.0
-0.169,-0.601,1.0
-0.551,0.288,1.0
0.355,-0.222,1.0
-0.693,-0.113,1.0
0.252,0.258,1.0
-0.286,-0.571,1.0
0.151,0.322,1.0
-0.645,-0.238,1.0
0.351,-0.0402,1.0
-0.539,0.292,1.0
0.234,-0.413,1.0
-0.325,0.388,1.0
-0.403,-0.488,1.0
0.185,0.261,1.0
-0.211,-0.492,1.0
-0.55,0.236,1.0
0.115,-0.443,1.0
-0.474,0.264,1.0
0.308,0.117,1.0
-0.59,-0.328,1.0
0.326,0.00626,1.0
-0.61,0.00888,1.0
0.276,-0.218,1.0
-0.158,0.358,1.0
-0.206,-0.474,1.0
0.257,0.154,1.0
-0.563,-0.164,1.0
0.112,0.238,1.0
-0.016,-0.448,1.0
-0.208,0.332,1.0
0.233,-0.275,1.0
