@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A14,12.0,A34,A43,1934.0,A61,A75,2.0,A93,A101,2.0,A124,26.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,9.0,A32,A42,2030.0,A65,A74,2.0,A93,A101,1.0,A123,24.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,36.0,A32,A43,2299.0,A63,A75,4.0,A93,A101,4.0,A123,39.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,24.0,A32,A42,1925.0,A61,A73,2.0,A93,A101,2.0,A121,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,11.0,A34,A40,3939.0,A61,A73,1.0,A93,A101,2.0,A121,40.0,A143,A152,2.0,A172,2.0,A191,A201,1
A11,6.0,A32,A43,2647.0,A63,A73,2.0,A93,A101,3.0,A121,44.0,A143,A151,1.0,A173,2.0,A191,A201,1
A12,18.0,A32,A43,3213.0,A63,A72,1.0,A94,A101,3.0,A121,25.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,36.0,A32,A41,6948.0,A61,A73,2.0,A93,A101,2.0,A123,35.0,A143,A151,1.0,A174,1.0,A192,A201,1
A14,24.0,A32,A42,3972.0,A61,A74,2.0,A92,A101,4.0,A122,25.0,A143,A151,1.0,A173,1.0,A192,A201,1
A11,6.0,A34,A43,1169.0,A65,A75,4.0,A93,A101,4.0,A121,67.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,36.0,A32,A41,4686.0,A61,A73,2.0,A93,A101,2.0,A124,32.0,A143,A153,1.0,A174,1.0,A192,A201,1
A12,15.0,A32,A45,1514.0,A62,A73,4.0,A93,A103,2.0,A121,22.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A40,2133.0,A65,A75,4.0,A92,A101,4.0,A124,52.0,A143,A153,1.0,A174,1.0,A192,A201,1
A13,18.0,A32,A40,1961.0,A61,A75,3.0,A92,A101,2.0,A123,23.0,A143,A152,1.0,A174,1.0,A191,A201,1
A11,24.0,A32,A42,1747.0,A61,A72,4.0,A93,A102,1.0,A122,24.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,48.0,A34,A41,2751.0,A65,A75,4.0,A93,A101,3.0,A123,38.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,15.0,A34,A43,1829.0,A61,A75,4.0,A93,A101,4.0,A123,46.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,6.0,A34,A43,1898.0,A65,A73,1.0,A93,A101,2.0,A121,34.0,A143,A152,2.0,A172,2.0,A191,A201,1
A12,18.0,A33,A40,2899.0,A65,A75,4.0,A93,A101,4.0,A123,43.0,A143,A152,1.0,A173,2.0,A191,A201,1
A12,24.0,A32,A40,1201.0,A61,A72,4.0,A93,A101,1.0,A122,26.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A32,A40,3079.0,A65,A73,4.0,A93,A101,4.0,A121,36.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A41,4675.0,A65,A72,1.0,A92,A101,4.0,A123,20.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,13.0,A34,A49,1797.0,A61,A72,3.0,A93,A101,1.0,A122,28.0,A141,A152,2.0,A172,1.0,A191,A201,1
A14,12.0,A32,A40,3527.0,A65,A72,2.0,A93,A101,3.0,A122,45.0,A143,A152,1.0,A174,2.0,A192,A201,1
A14,36.0,A34,A43,9566.0,A61,A73,2.0,A92,A101,2.0,A123,31.0,A142,A152,2.0,A173,1.0,A191,A201,1
A14,21.0,A34,A42,2288.0,A61,A72,4.0,A92,A101,4.0,A122,23.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,48.0,A31,A49,3566.0,A62,A74,4.0,A93,A101,2.0,A123,30.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A32,A41,3488.0,A62,A74,3.0,A92,A101,4.0,A123,23.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,48.0,A30,A49,12204.0,A65,A73,2.0,A93,A101,2.0,A123,48.0,A141,A152,1.0,A174,1.0,A192,A201,1
A14,24.0,A34,A45,2058.0,A61,A73,4.0,A91,A101,2.0,A121,33.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,15.0,A32,A43,1213.0,A63,A75,4.0,A93,A101,3.0,A122,47.0,A142,A152,1.0,A173,1.0,A192,A201,1
A14,48.0,A33,A43,12749.0,A63,A74,4.0,A93,A101,1.0,A123,37.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,15.0,A32,A40,1403.0,A61,A73,2.0,A92,A101,4.0,A123,28.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,24.0,A32,A43,3660.0,A61,A73,2.0,A92,A101,4.0,A123,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,24.0,A34,A49,2825.0,A65,A74,4.0,A93,A101,3.0,A124,34.0,A143,A152,2.0,A173,2.0,A192,A201,1
A11,18.0,A32,A43,2389.0,A61,A72,4.0,A92,A101,1.0,A123,27.0,A142,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A32,A43,3181.0,A61,A72,4.0,A92,A101,4.0,A122,26.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A34,A41,3868.0,A61,A75,4.0,A92,A101,2.0,A123,41.0,A143,A151,2.0,A174,1.0,A192,A201,1
A12,21.0,A34,A42,2745.0,A64,A74,3.0,A93,A101,2.0,A123,32.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,24.0,A32,A42,3021.0,A61,A73,2.0,A91,A101,2.0,A121,24.0,A143,A151,1.0,A172,1.0,A191,A201,1
A12,8.0,A32,A43,760.0,A61,A74,4.0,A92,A103,2.0,A121,44.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,12.0,A32,A43,1158.0,A63,A73,3.0,A91,A101,1.0,A123,26.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,12.0,A32,A40,1318.0,A64,A75,4.0,A93,A101,4.0,A121,54.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A32,A41,2603.0,A64,A73,2.0,A92,A101,4.0,A123,28.0,A143,A151,1.0,A173,1.0,A192,A201,1
A12,18.0,A34,A42,1295.0,A61,A72,4.0,A92,A101,1.0,A122,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,30.0,A32,A43,2333.0,A63,A75,4.0,A93,A101,2.0,A123,30.0,A141,A152,1.0,A174,1.0,A191,A201,1
A11,15.0,A32,A42,1845.0,A61,A72,4.0,A92,A103,1.0,A122,46.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,10.0,A34,A40,1038.0,A61,A74,4.0,A93,A102,3.0,A122,49.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,6.0,A33,A43,932.0,A61,A73,3.0,A92,A101,2.0,A121,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,24.0,A32,A42,2892.0,A61,A75,3.0,A91,A101,4.0,A124,51.0,A143,A153,1.0,A173,1.0,A191,A201,1
A12,18.0,A32,A46,1239.0,A65,A73,4.0,A93,A101,4.0,A124,61.0,A143,A153,1.0,A173,1.0,A191,A201,1
A11,21.0,A34,A40,1602.0,A61,A75,4.0,A94,A101,3.0,A123,30.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,24.0,A34,A40,1287.0,A64,A75,4.0,A92,A101,4.0,A121,37.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,6.0,A32,A43,2108.0,A61,A74,2.0,A94,A101,2.0,A121,29.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,15.0,A34,A40,5045.0,A65,A75,1.0,A92,A101,4.0,A123,59.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,18.0,A34,A43,1149.0,A64,A73,4.0,A93,A101,3.0,A121,46.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,39.0,A32,A41,8588.0,A62,A75,4.0,A93,A101,2.0,A123,45.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,12.0,A33,A41,1503.0,A61,A73,4.0,A94,A101,4.0,A121,41.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,60.0,A34,A40,13756.0,A65,A75,2.0,A93,A101,4.0,A124,63.0,A141,A153,1.0,A174,1.0,A192,A201,1
A14,9.0,A32,A42,1313.0,A61,A75,1.0,A93,A101,4.0,A123,20.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A43,2171.0,A61,A72,2.0,A92,A101,2.0,A123,29.0,A141,A152,1.0,A173,1.0,A191,A201,1
A12,12.0,A32,A48,754.0,A65,A75,4.0,A93,A101,4.0,A122,38.0,A143,A152,2.0,A173,1.0,A191,A201,1
A11,27.0,A32,A43,3416.0,A61,A73,3.0,A93,A101,2.0,A123,27.0,A143,A152,1.0,A174,1.0,A191,A201,1
A11,24.0,A34,A41,2957.0,A61,A75,4.0,A93,A101,4.0,A122,63.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,15.0,A32,A44,1262.0,A63,A74,4.0,A93,A101,3.0,A122,36.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,24.0,A34,A46,5743.0,A61,A72,2.0,A92,A101,4.0,A124,24.0,A143,A153,2.0,A173,1.0,A192,A201,1
A12,42.0,A34,A49,5954.0,A61,A74,2.0,A92,A101,1.0,A121,41.0,A141,A152,2.0,A172,1.0,A191,A201,1
A11,6.0,A32,A40,1374.0,A65,A71,4.0,A92,A101,3.0,A122,75.0,A143,A152,1.0,A174,1.0,A192,A201,1
A12,18.0,A32,A49,1913.0,A64,A72,3.0,A94,A101,3.0,A121,36.0,A141,A152,1.0,A173,1.0,A192,A201,1
A14,6.0,A34,A40,362.0,A62,A73,4.0,A92,A101,4.0,A123,52.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,30.0,A34,A41,7596.0,A65,A75,1.0,A93,A101,4.0,A123,63.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,15.0,A32,A43,1386.0,A65,A73,4.0,A94,A101,2.0,A121,40.0,A143,A151,1.0,A173,1.0,A192,A201,1
A13,24.0,A32,A43,1377.0,A62,A75,4.0,A92,A101,2.0,A124,47.0,A143,A153,1.0,A173,1.0,A192,A201,1
A13,6.0,A34,A40,1323.0,A62,A75,2.0,A91,A101,4.0,A123,28.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,9.0,A34,A43,3074.0,A65,A73,1.0,A93,A101,2.0,A121,33.0,A143,A152,2.0,A173,2.0,A191,A201,1
A14,9.0,A34,A46,1244.0,A65,A75,4.0,A92,A101,4.0,A122,41.0,A143,A151,2.0,A172,1.0,A191,A201,1
A12,18.0,A34,A42,7374.0,A61,A71,4.0,A93,A101,4.0,A122,40.0,A142,A152,2.0,A174,1.0,A192,A201,1
A12,24.0,A32,A43,5084.0,A65,A75,2.0,A92,A101,4.0,A123,42.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A33,A40,717.0,A65,A75,4.0,A94,A101,4.0,A123,54.0,A143,A152,2.0,A173,1.0,A192,A201,1
A12,12.0,A32,A43,2930.0,A61,A74,2.0,A92,A101,1.0,A121,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,6.0,A32,A42,1766.0,A61,A73,1.0,A94,A101,2.0,A122,21.0,A143,A151,1.0,A173,1.0,A191,A201,1
A11,12.0,A32,A46,1200.0,A65,A73,4.0,A92,A101,4.0,A122,23.0,A141,A151,1.0,A173,1.0,A192,A201,1
A11,6.0,A34,A40,609.0,A61,A74,4.0,A92,A101,3.0,A122,37.0,A143,A152,2.0,A173,1.0,A191,A202,1
A11,39.0,A34,A42,14179.0,A65,A74,4.0,A93,A101,4.0,A122,30.0,A143,A152,2.0,A174,1.0,A192,A201,1
A14,21.0,A33,A42,1591.0,A62,A74,4.0,A93,A101,3.0,A121,34.0,A143,A152,2.0,A174,1.0,A191,A201,1
A12,30.0,A32,A42,3832.0,A61,A72,2.0,A94,A101,1.0,A122,22.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,21.0,A33,A40,2353.0,A61,A73,1.0,A91,A101,4.0,A122,47.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,6.0,A34,A40,250.0,A64,A73,2.0,A92,A101,2.0,A121,41.0,A141,A152,2.0,A172,1.0,A191,A201,1
A14,6.0,A31,A40,783.0,A65,A73,1.0,A93,A103,2.0,A121,26.0,A142,A152,1.0,A172,2.0,A191,A201,1
A14,27.0,A34,A42,4526.0,A64,A72,4.0,A93,A101,2.0,A121,32.0,A142,A152,2.0,A172,2.0,A192,A201,1
A12,30.0,A31,A42,3496.0,A64,A73,4.0,A93,A101,2.0,A123,34.0,A142,A152,1.0,A173,2.0,A192,A201,1
A14,15.0,A32,A42,2221.0,A63,A73,2.0,A92,A101,4.0,A123,20.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A32,A41,2445.0,A65,A72,2.0,A94,A101,4.0,A123,26.0,A143,A151,1.0,A173,1.0,A192,A201,1
A12,20.0,A32,A41,6468.0,A65,A71,1.0,A91,A101,4.0,A121,60.0,A143,A152,1.0,A174,1.0,A192,A201,1
A11,12.0,A30,A43,6199.0,A61,A73,4.0,A93,A101,2.0,A122,28.0,A143,A151,2.0,A173,1.0,A192,A201,2
A11,24.0,A32,A43,1987.0,A61,A73,2.0,A93,A101,4.0,A121,21.0,A143,A151,1.0,A172,2.0,A191,A201,2
A11,12.0,A32,A40,1228.0,A61,A73,4.0,A92,A101,2.0,A121,24.0,A143,A152,1.0,A172,1.0,A191,A201,2
A12,54.0,A30,A49,15945.0,A61,A72,3.0,A93,A101,4.0,A124,58.0,A143,A151,1.0,A173,1.0,A192,A201,2
A12,48.0,A34,A42,5096.0,A61,A73,2.0,A92,A101,3.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,2
A14,36.0,A32,A42,3349.0,A61,A73,4.0,A92,A101,2.0,A123,28.0,A143,A152,1.0,A174,1.0,A192,A201,2
A13,9.0,A30,A43,1337.0,A61,A72,4.0,A93,A101,2.0,A123,34.0,A143,A152,2.0,A174,1.0,A192,A201,2
A11,24.0,A32,A43,2439.0,A61,A72,4.0,A92,A101,4.0,A121,35.0,A143,A152,1.0,A173,1.0,A192,A201,2
A11,18.0,A32,A40,976.0,A61,A72,1.0,A92,A101,2.0,A123,23.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,12.0,A32,A43,674.0,A62,A74,4.0,A94,A101,1.0,A122,20.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,48.0,A34,A41,6143.0,A61,A75,4.0,A92,A101,4.0,A124,58.0,A142,A153,2.0,A172,1.0,A191,A201,2
A11,9.0,A32,A43,1366.0,A61,A72,3.0,A92,A101,4.0,A122,22.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,48.0,A34,A41,6331.0,A61,A75,4.0,A93,A101,4.0,A124,46.0,A143,A153,2.0,A173,1.0,A192,A201,2
A14,12.0,A32,A40,1386.0,A63,A73,2.0,A92,A101,2.0,A122,26.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,15.0,A30,A40,1778.0,A61,A72,2.0,A92,A101,1.0,A121,26.0,A143,A151,2.0,A171,1.0,A191,A201,2
A11,9.0,A32,A40,1422.0,A61,A72,3.0,A93,A101,2.0,A124,27.0,A143,A153,1.0,A174,1.0,A192,A201,2
A12,18.0,A32,A41,12976.0,A61,A71,3.0,A92,A101,4.0,A124,38.0,A143,A153,1.0,A174,1.0,A192,A201,2
A12,24.0,A32,A40,1355.0,A61,A72,3.0,A92,A101,4.0,A123,25.0,A143,A152,1.0,A172,1.0,A192,A201,2
A11,28.0,A32,A40,4006.0,A61,A73,3.0,A93,A101,2.0,A123,45.0,A143,A152,1.0,A172,1.0,A191,A201,2
A13,18.0,A32,A43,2100.0,A61,A73,4.0,A93,A102,2.0,A121,37.0,A142,A152,1.0,A173,1.0,A191,A201,2
A11,30.0,A32,A45,11998.0,A61,A72,1.0,A91,A101,1.0,A124,34.0,A143,A152,1.0,A172,1.0,A192,A201,2
A14,9.0,A32,A42,1980.0,A61,A72,2.0,A92,A102,2.0,A123,19.0,A143,A151,2.0,A173,1.0,A191,A201,2
A11,12.0,A34,A40,691.0,A61,A75,4.0,A93,A101,3.0,A122,35.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,15.0,A30,A40,950.0,A61,A75,4.0,A93,A101,3.0,A123,33.0,A143,A151,2.0,A173,2.0,A191,A201,2
A12,72.0,A32,A43,5595.0,A62,A73,2.0,A94,A101,2.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,9.0,A34,A46,1136.0,A64,A75,4.0,A93,A101,3.0,A124,32.0,A143,A153,2.0,A173,2.0,A191,A201,2
A12,18.0,A34,A42,1928.0,A61,A72,2.0,A93,A101,2.0,A121,31.0,A143,A152,2.0,A172,1.0,A191,A201,2
A11,24.0,A32,A40,1371.0,A65,A73,4.0,A92,A101,4.0,A121,25.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,24.0,A32,A40,915.0,A65,A75,4.0,A92,A101,2.0,A123,29.0,A141,A152,1.0,A173,1.0,A191,A201,2
A12,48.0,A30,A410,18424.0,A61,A73,1.0,A92,A101,2.0,A122,32.0,A141,A152,1.0,A174,1.0,A192,A202,2
A12,27.0,A34,A43,2520.0,A63,A73,4.0,A93,A101,2.0,A122,23.0,A143,A152,2.0,A172,1.0,A191,A201,2
A11,12.0,A32,A40,759.0,A61,A74,4.0,A93,A101,2.0,A121,26.0,A143,A152,1.0,A173,1.0,A191,A201,2
A14,18.0,A31,A40,6458.0,A61,A75,2.0,A93,A101,4.0,A124,39.0,A141,A152,2.0,A174,2.0,A192,A201,2
A11,36.0,A31,A42,2746.0,A61,A75,4.0,A93,A101,4.0,A123,31.0,A141,A152,1.0,A173,1.0,A191,A201,2
A12,15.0,A32,A43,802.0,A61,A75,4.0,A93,A101,3.0,A123,37.0,A143,A152,1.0,A173,2.0,A191,A201,2
A14,27.0,A32,A40,2570.0,A61,A73,3.0,A92,A101,3.0,A121,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,18.0,A30,A49,4165.0,A61,A73,2.0,A93,A101,2.0,A123,36.0,A142,A152,2.0,A173,2.0,A191,A201,2
A14,36.0,A33,A49,9572.0,A61,A72,1.0,A91,A101,1.0,A123,28.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,24.0,A31,A410,1358.0,A65,A75,4.0,A93,A101,3.0,A123,40.0,A142,A152,1.0,A174,1.0,A192,A201,2
A11,24.0,A32,A40,4817.0,A61,A74,2.0,A93,A102,3.0,A122,31.0,A143,A152,1.0,A173,1.0,A192,A201,2
A12,45.0,A34,A43,4746.0,A61,A72,4.0,A93,A101,2.0,A122,25.0,A143,A152,2.0,A172,1.0,A191,A201,2
A14,12.0,A32,A42,1123.0,A63,A73,4.0,A92,A101,4.0,A123,29.0,A143,A151,1.0,A172,1.0,A191,A201,2
A11,36.0,A34,A41,9629.0,A61,A74,4.0,A93,A101,4.0,A123,24.0,A143,A152,2.0,A173,1.0,A192,A201,2
