@RELATION myRel

@ATTRIBUTE StatusAccount {A11, A12, A14, A13}
@ATTRIBUTE DurationMonth NUMERIC
@ATTRIBUTE CreditHistory {A34, A32, A33, A30, A31}
@ATTRIBUTE Purpose {A43, A46, A42, A40, A41, A49, A44, A45, A410, A48}
@ATTRIBUTE CreditAmount NUMERIC
@ATTRIBUTE SavingsAccount {A65, A61, A63, A64, A62}
@ATTRIBUTE EmploymentSince {A75, A73, A74, A71, A72}
@ATTRIBUTE InstallmentRate NUMERIC
@ATTRIBUTE StatusAndSex {A93, A92, A91, A94}
@ATTRIBUTE Guarantors {A101, A103, A102}
@ATTRIBUTE ResidenceSince NUMERIC
@ATTRIBUTE Property {A121, A122, A124, A123}
@ATTRIBUTE Age NUMERIC
@ATTRIBUTE InstallmentPlans {A143, A141, A142}
@ATTRIBUTE Housing {A152, A153, A151}
@ATTRIBUTE NCredits NUMERIC
@ATTRIBUTE Job {A173, A172, A174, A171}
@ATTRIBUTE NPeopleMain NUMERIC
@ATTRIBUTE Telephone {A192, A191}
@ATTRIBUTE ForeignWorker {A201, A202}
@ATTRIBUTE Customer {1, 2}

@DATA
A11,6.0,A32,A42,428.0,A61,A75,2.0,A92,A101,1.0,A122,49.0,A141,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A32,A43,3059.0,A64,A74,2.0,A91,A101,4.0,A121,61.0,A143,A152,1.0,A172,1.0,A191,A201,1
A13,30.0,A34,A43,3017.0,A61,A75,4.0,A93,A101,4.0,A122,47.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,24.0,A32,A41,2964.0,A65,A75,4.0,A93,A101,4.0,A124,49.0,A141,A153,1.0,A173,2.0,A192,A201,1
A14,24.0,A32,A43,3105.0,A65,A72,4.0,A93,A101,2.0,A123,25.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,18.0,A32,A40,1820.0,A61,A73,2.0,A94,A101,2.0,A122,30.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,12.0,A32,A43,2279.0,A65,A73,4.0,A93,A101,4.0,A124,37.0,A143,A153,1.0,A173,1.0,A192,A201,1
A14,18.0,A34,A43,1169.0,A65,A73,4.0,A93,A101,3.0,A122,29.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,24.0,A34,A43,2684.0,A61,A73,4.0,A93,A101,2.0,A121,35.0,A143,A152,2.0,A172,1.0,A191,A201,1
A14,36.0,A34,A41,11054.0,A65,A73,4.0,A93,A101,2.0,A123,30.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,9.0,A32,A43,2697.0,A61,A73,1.0,A93,A101,2.0,A121,32.0,A143,A152,1.0,A173,2.0,A191,A201,1
A14,24.0,A33,A42,4151.0,A62,A73,2.0,A93,A101,3.0,A122,35.0,A143,A152,2.0,A173,1.0,A191,A201,1
A12,6.0,A32,A43,1068.0,A61,A75,4.0,A93,A101,4.0,A123,28.0,A143,A152,1.0,A173,2.0,A191,A201,1
A14,12.0,A32,A43,3077.0,A61,A73,2.0,A93,A101,4.0,A123,52.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,18.0,A32,A42,2659.0,A64,A73,4.0,A93,A101,2.0,A123,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,6.0,A32,A43,590.0,A61,A72,3.0,A94,A101,3.0,A121,26.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,6.0,A34,A43,1237.0,A62,A73,1.0,A92,A101,1.0,A122,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A11,36.0,A32,A42,3620.0,A61,A73,1.0,A93,A103,2.0,A122,37.0,A143,A152,1.0,A173,2.0,A191,A201,1
A12,7.0,A32,A43,2415.0,A61,A73,3.0,A93,A103,2.0,A121,34.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,21.0,A34,A40,571.0,A61,A75,4.0,A93,A101,4.0,A121,65.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A40,1393.0,A61,A73,2.0,A93,A103,2.0,A121,31.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,48.0,A32,A40,8487.0,A65,A74,1.0,A92,A101,2.0,A123,24.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,30.0,A34,A43,3077.0,A65,A75,3.0,A93,A101,2.0,A123,40.0,A143,A152,2.0,A173,2.0,A192,A201,1
A11,24.0,A32,A49,6568.0,A61,A73,2.0,A94,A101,2.0,A123,21.0,A142,A152,1.0,A172,1.0,A191,A201,1
A12,18.0,A32,A43,1301.0,A61,A75,4.0,A94,A103,2.0,A121,32.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,10.0,A32,A41,2848.0,A62,A73,1.0,A93,A102,2.0,A121,32.0,A143,A152,1.0,A173,2.0,A191,A201,1
A11,9.0,A32,A43,1364.0,A61,A74,3.0,A93,A101,4.0,A121,59.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A33,A40,2032.0,A61,A75,4.0,A93,A101,4.0,A124,60.0,A143,A153,2.0,A173,1.0,A192,A201,1
A14,18.0,A32,A49,1950.0,A61,A74,4.0,A93,A101,1.0,A123,34.0,A142,A152,2.0,A173,1.0,A192,A201,1
A13,24.0,A32,A43,5152.0,A61,A74,4.0,A93,A101,2.0,A123,25.0,A141,A152,1.0,A173,1.0,A191,A201,1
A13,36.0,A32,A43,3913.0,A61,A73,2.0,A93,A101,2.0,A121,23.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A46,2096.0,A61,A74,2.0,A93,A101,3.0,A121,49.0,A143,A152,1.0,A172,2.0,A191,A201,1
A11,6.0,A34,A40,3676.0,A61,A73,1.0,A93,A101,3.0,A121,37.0,A143,A151,3.0,A173,2.0,A191,A201,1
A14,10.0,A32,A41,2901.0,A65,A72,1.0,A92,A101,4.0,A121,31.0,A143,A151,1.0,A173,1.0,A191,A201,1
A13,24.0,A32,A43,1258.0,A63,A73,3.0,A92,A101,3.0,A123,57.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,6.0,A34,A43,1554.0,A61,A74,1.0,A92,A101,2.0,A123,24.0,A143,A151,2.0,A173,1.0,A192,A201,1
A14,12.0,A34,A43,1240.0,A65,A75,4.0,A92,A101,2.0,A121,38.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,24.0,A32,A41,6579.0,A61,A71,4.0,A93,A101,2.0,A124,29.0,A143,A153,1.0,A174,1.0,A192,A201,1
A14,24.0,A34,A43,2872.0,A62,A75,3.0,A93,A101,4.0,A121,36.0,A143,A152,1.0,A173,2.0,A192,A201,1
A14,6.0,A32,A48,1238.0,A65,A71,4.0,A93,A101,4.0,A122,36.0,A143,A152,1.0,A174,2.0,A192,A201,1
A12,18.0,A32,A40,5866.0,A62,A73,2.0,A93,A101,2.0,A123,30.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,21.0,A32,A40,3763.0,A65,A74,2.0,A93,A102,2.0,A121,24.0,A143,A152,1.0,A172,1.0,A191,A202,1
A14,24.0,A33,A49,2978.0,A65,A73,4.0,A93,A101,4.0,A121,32.0,A143,A152,2.0,A173,2.0,A192,A201,1
A14,30.0,A34,A43,2831.0,A61,A73,4.0,A92,A101,2.0,A123,33.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,9.0,A32,A40,3195.0,A65,A73,1.0,A92,A101,2.0,A121,33.0,A143,A152,1.0,A172,1.0,A191,A201,1
A14,7.0,A33,A43,846.0,A65,A75,3.0,A93,A101,4.0,A124,36.0,A143,A153,1.0,A173,1.0,A191,A201,1
A12,9.0,A32,A40,276.0,A61,A73,4.0,A94,A101,4.0,A121,22.0,A143,A151,1.0,A172,1.0,A191,A201,1
A14,36.0,A32,A49,7409.0,A65,A75,3.0,A93,A101,2.0,A122,37.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A32,A41,5433.0,A65,A71,2.0,A92,A101,4.0,A122,26.0,A143,A151,1.0,A174,1.0,A192,A201,1
A12,24.0,A33,A49,4712.0,A65,A73,4.0,A93,A101,2.0,A122,37.0,A141,A152,2.0,A174,1.0,A192,A201,1
A14,21.0,A34,A41,3275.0,A61,A75,1.0,A93,A101,4.0,A123,36.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,18.0,A34,A43,2404.0,A61,A73,2.0,A92,A101,2.0,A123,26.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,11.0,A34,A40,1393.0,A61,A72,4.0,A92,A101,4.0,A123,35.0,A143,A152,2.0,A174,1.0,A191,A201,1
A12,12.0,A34,A40,1995.0,A62,A72,4.0,A93,A101,1.0,A123,27.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,36.0,A32,A43,2394.0,A65,A73,4.0,A92,A101,4.0,A123,25.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,6.0,A32,A42,1374.0,A61,A73,1.0,A93,A101,2.0,A121,36.0,A141,A152,1.0,A172,1.0,A192,A201,1
A14,24.0,A34,A42,3777.0,A64,A73,4.0,A93,A101,4.0,A121,50.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,27.0,A32,A45,5190.0,A65,A75,4.0,A93,A101,4.0,A122,48.0,A143,A152,4.0,A173,2.0,A192,A201,1
A14,24.0,A33,A41,4679.0,A61,A74,3.0,A93,A101,3.0,A123,35.0,A143,A152,2.0,A172,1.0,A192,A201,1
A11,6.0,A32,A40,662.0,A61,A72,3.0,A93,A101,4.0,A121,41.0,A143,A152,1.0,A172,2.0,A192,A201,1
A12,10.0,A32,A42,1521.0,A61,A73,4.0,A91,A101,2.0,A123,31.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,18.0,A33,A45,6204.0,A61,A73,2.0,A93,A101,4.0,A121,44.0,A143,A152,1.0,A172,2.0,A192,A201,1
A12,24.0,A32,A43,1967.0,A61,A75,4.0,A92,A101,4.0,A123,20.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,6.0,A32,A43,2063.0,A61,A72,4.0,A94,A101,3.0,A123,30.0,A143,A151,1.0,A174,1.0,A192,A201,1
A11,21.0,A32,A43,2606.0,A61,A72,4.0,A92,A101,4.0,A122,28.0,A143,A151,1.0,A174,1.0,A192,A201,1
A14,36.0,A32,A49,5742.0,A62,A74,2.0,A93,A101,2.0,A123,31.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,6.0,A34,A40,666.0,A64,A74,3.0,A92,A101,4.0,A121,39.0,A143,A152,2.0,A172,1.0,A192,A201,1
A11,12.0,A32,A40,1893.0,A61,A73,4.0,A92,A103,4.0,A122,29.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,30.0,A32,A43,1867.0,A65,A75,4.0,A93,A101,4.0,A123,58.0,A143,A152,1.0,A173,1.0,A192,A201,1
A11,15.0,A32,A49,806.0,A61,A73,4.0,A92,A101,4.0,A122,22.0,A143,A152,1.0,A172,1.0,A191,A201,1
A11,24.0,A32,A41,2812.0,A65,A75,2.0,A92,A101,4.0,A121,26.0,A143,A151,1.0,A173,1.0,A191,A201,1
A13,15.0,A32,A46,392.0,A61,A72,4.0,A92,A101,4.0,A122,23.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,48.0,A33,A43,7238.0,A65,A75,3.0,A93,A101,3.0,A123,32.0,A141,A152,2.0,A173,2.0,A191,A201,1
A12,12.0,A32,A40,2002.0,A61,A74,3.0,A93,A101,4.0,A122,30.0,A143,A151,1.0,A173,2.0,A192,A201,1
A11,36.0,A32,A410,15857.0,A61,A71,2.0,A91,A102,3.0,A123,43.0,A143,A152,1.0,A174,1.0,A191,A201,1
A14,6.0,A32,A46,1538.0,A61,A72,1.0,A92,A101,2.0,A124,56.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,6.0,A32,A44,1338.0,A63,A73,1.0,A91,A101,4.0,A121,62.0,A143,A152,1.0,A173,1.0,A191,A201,1
A14,9.0,A32,A40,2507.0,A63,A75,2.0,A93,A101,4.0,A124,51.0,A143,A153,1.0,A172,1.0,A191,A201,1
A14,24.0,A34,A43,1851.0,A61,A74,4.0,A94,A103,2.0,A123,33.0,A143,A152,2.0,A173,1.0,A192,A201,1
A14,12.0,A34,A40,682.0,A62,A74,4.0,A92,A101,3.0,A123,51.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,30.0,A34,A41,6187.0,A62,A74,1.0,A94,A101,4.0,A123,24.0,A143,A151,2.0,A173,1.0,A191,A201,1
A14,12.0,A34,A43,1655.0,A61,A75,2.0,A93,A101,4.0,A121,63.0,A143,A152,2.0,A172,1.0,A192,A201,1
A14,15.0,A34,A46,1532.0,A62,A73,4.0,A92,A101,3.0,A123,31.0,A143,A152,1.0,A173,1.0,A191,A201,1
A13,15.0,A32,A49,2687.0,A61,A74,2.0,A93,A101,4.0,A122,26.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,18.0,A33,A43,2320.0,A61,A71,2.0,A94,A101,3.0,A121,34.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,48.0,A34,A46,6110.0,A61,A73,1.0,A93,A101,3.0,A124,31.0,A141,A153,1.0,A173,1.0,A192,A201,1
A14,6.0,A32,A42,2978.0,A63,A73,1.0,A93,A101,2.0,A123,32.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,18.0,A34,A49,1887.0,A65,A73,4.0,A94,A101,4.0,A121,28.0,A141,A152,2.0,A173,1.0,A191,A201,1
A14,12.0,A34,A42,3331.0,A61,A75,2.0,A93,A101,4.0,A122,42.0,A142,A152,1.0,A173,1.0,A191,A201,1
A14,27.0,A33,A41,8613.0,A64,A73,2.0,A93,A101,2.0,A123,27.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,24.0,A34,A40,1940.0,A64,A75,4.0,A93,A101,4.0,A121,60.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,36.0,A34,A41,5711.0,A64,A75,4.0,A93,A101,2.0,A123,38.0,A143,A152,2.0,A174,1.0,A192,A201,1
A12,18.0,A34,A42,3612.0,A61,A75,3.0,A92,A101,4.0,A122,37.0,A143,A152,1.0,A173,1.0,A192,A201,1
A12,15.0,A34,A43,2728.0,A65,A74,4.0,A93,A103,2.0,A121,35.0,A141,A152,3.0,A173,1.0,A192,A201,1
A14,24.0,A34,A40,2463.0,A62,A74,4.0,A94,A101,3.0,A122,27.0,A143,A152,2.0,A173,1.0,A192,A201,1
A11,30.0,A30,A49,8072.0,A65,A72,2.0,A93,A101,3.0,A123,25.0,A141,A152,3.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,1516.0,A64,A73,4.0,A92,A101,1.0,A121,43.0,A143,A152,2.0,A172,1.0,A191,A201,1
A12,12.0,A34,A42,3617.0,A61,A75,1.0,A93,A101,4.0,A123,28.0,A143,A151,3.0,A173,1.0,A192,A201,1
A12,11.0,A34,A40,1322.0,A64,A73,4.0,A92,A101,4.0,A123,40.0,A143,A152,2.0,A173,1.0,A191,A201,1
A14,15.0,A32,A40,3556.0,A65,A73,3.0,A93,A101,2.0,A124,29.0,A143,A152,1.0,A173,1.0,A191,A201,1
A12,9.0,A34,A42,1919.0,A61,A74,4.0,A93,A101,3.0,A123,35.0,A143,A151,1.0,A173,1.0,A192,A201,1
A14,12.0,A34,A40,1495.0,A61,A75,4.0,A93,A101,1.0,A121,38.0,A143,A152,2.0,A172,2.0,A191,A201,1
A14,12.0,A34,A49,1264.0,A65,A75,4.0,A93,A101,4.0,A124,57.0,A143,A151,1.0,A172,1.0,A191,A201,1
A11,27.0,A34,A49,2442.0,A61,A75,4.0,A93,A101,4.0,A123,43.0,A142,A152,4.0,A174,2.0,A192,A201,1
A12,15.0,A34,A49,2326.0,A63,A73,2.0,A93,A101,4.0,A123,27.0,A141,A152,1.0,A173,1.0,A191,A201,1
A14,24.0,A34,A43,5103.0,A61,A72,3.0,A94,A101,3.0,A124,47.0,A143,A153,3.0,A173,1.0,A192,A201,1
A11,6.0,A32,A41,1352.0,A63,A71,1.0,A92,A101,2.0,A122,23.0,A143,A151,1.0,A171,1.0,A192,A201,1
A14,24.0,A32,A49,1258.0,A61,A74,4.0,A93,A101,1.0,A121,25.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,18.0,A32,A42,1984.0,A61,A73,4.0,A93,A101,4.0,A124,47.0,A141,A153,2.0,A173,1.0,A191,A201,1
A13,24.0,A34,A42,3617.0,A65,A75,4.0,A93,A102,4.0,A124,20.0,A143,A151,2.0,A173,1.0,A191,A201,1
A12,18.0,A34,A42,6361.0,A61,A75,2.0,A93,A101,1.0,A124,41.0,A143,A152,1.0,A173,1.0,A192,A201,1
A14,24.0,A32,A42,5511.0,A62,A73,4.0,A93,A101,1.0,A123,25.0,A142,A152,1.0,A173,1.0,A191,A201,1
A12,6.0,A32,A45,454.0,A61,A72,3.0,A94,A101,1.0,A122,22.0,A143,A152,1.0,A172,1.0,A191,A201,1
A12,36.0,A33,A40,7432.0,A61,A73,2.0,A92,A101,2.0,A122,54.0,A143,A151,1.0,A173,1.0,A191,A201,1
A12,24.0,A34,A41,7758.0,A64,A75,2.0,A92,A101,4.0,A124,29.0,A143,A151,1.0,A173,1.0,A191,A201,1
A14,12.0,A34,A46,3565.0,A65,A72,2.0,A93,A101,1.0,A122,37.0,A143,A152,2.0,A172,2.0,A191,A201,1
A14,54.0,A30,A41,9436.0,A65,A73,2.0,A93,A101,2.0,A122,39.0,A143,A152,1.0,A172,2.0,A191,A201,1
A11,24.0,A31,A42,2828.0,A63,A73,4.0,A93,A101,4.0,A121,22.0,A142,A152,1.0,A173,1.0,A192,A201,1
A13,12.0,A32,A42,1424.0,A65,A75,3.0,A92,A101,4.0,A121,55.0,A143,A152,1.0,A174,1.0,A192,A201,1
A14,12.0,A32,A43,2073.0,A62,A73,4.0,A92,A102,2.0,A121,28.0,A143,A152,1.0,A173,1.0,A191,A201,1
A11,18.0,A33,A46,8471.0,A65,A73,1.0,A92,A101,2.0,A123,23.0,A143,A151,2.0,A173,1.0,A192,A201,1
A11,24.0,A31,A49,3161.0,A61,A73,4.0,A93,A101,2.0,A122,31.0,A143,A151,1.0,A173,1.0,A192,A201,2
A11,12.0,A32,A40,2579.0,A61,A72,4.0,A93,A101,1.0,A121,33.0,A143,A152,1.0,A172,2.0,A191,A201,2
A12,48.0,A32,A43,5951.0,A61,A73,2.0,A92,A101,2.0,A121,22.0,A143,A152,1.0,A173,1.0,A191,A201,2
A12,48.0,A33,A46,6224.0,A61,A75,4.0,A93,A101,4.0,A124,50.0,A143,A153,1.0,A173,1.0,A191,A201,2
A12,18.0,A33,A42,4297.0,A61,A75,4.0,A91,A101,3.0,A124,40.0,A143,A152,1.0,A174,1.0,A192,A201,2
A14,36.0,A32,A42,10974.0,A61,A71,4.0,A92,A101,2.0,A123,26.0,A143,A152,2.0,A174,1.0,A192,A201,2
A12,36.0,A30,A49,1953.0,A61,A75,4.0,A93,A101,4.0,A124,61.0,A143,A153,1.0,A174,1.0,A192,A201,2
A11,24.0,A32,A42,3234.0,A61,A72,4.0,A92,A101,4.0,A121,23.0,A143,A151,1.0,A172,1.0,A192,A201,2
A14,6.0,A32,A42,4611.0,A61,A72,1.0,A92,A101,4.0,A122,32.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A32,A40,1381.0,A65,A73,4.0,A92,A101,2.0,A122,35.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,18.0,A31,A40,1442.0,A61,A74,4.0,A93,A101,4.0,A124,32.0,A143,A153,2.0,A172,2.0,A191,A201,2
A12,18.0,A32,A42,1924.0,A65,A72,4.0,A92,A101,3.0,A121,27.0,A143,A151,1.0,A173,1.0,A191,A201,2
A12,36.0,A32,A40,12389.0,A65,A73,1.0,A93,A101,4.0,A124,37.0,A143,A153,1.0,A173,1.0,A192,A201,2
A14,36.0,A33,A43,4463.0,A61,A73,4.0,A93,A101,2.0,A123,26.0,A143,A152,2.0,A174,1.0,A192,A201,2
A11,18.0,A32,A46,750.0,A61,A71,4.0,A92,A101,1.0,A121,27.0,A143,A152,1.0,A171,1.0,A191,A201,2
A11,6.0,A32,A40,14896.0,A61,A75,1.0,A93,A101,4.0,A124,68.0,A141,A152,1.0,A174,1.0,A192,A201,2
A12,27.0,A30,A49,8318.0,A61,A75,2.0,A92,A101,4.0,A124,42.0,A143,A153,2.0,A174,1.0,A192,A201,2
A11,12.0,A32,A40,1372.0,A61,A74,2.0,A91,A101,3.0,A123,36.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,42.0,A32,A43,3965.0,A61,A72,4.0,A93,A101,3.0,A123,34.0,A143,A152,1.0,A173,1.0,A191,A201,2
A14,9.0,A32,A43,1478.0,A61,A74,4.0,A93,A101,2.0,A123,22.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,24.0,A32,A43,1282.0,A62,A73,4.0,A92,A101,2.0,A123,32.0,A143,A152,1.0,A172,1.0,A191,A201,2
A11,24.0,A32,A40,3123.0,A61,A72,4.0,A92,A101,1.0,A122,27.0,A143,A152,1.0,A173,1.0,A191,A201,2
A11,18.0,A34,A40,3966.0,A61,A75,1.0,A92,A101,4.0,A121,33.0,A141,A151,3.0,A173,1.0,A192,A201,2
A14,12.0,A32,A46,719.0,A61,A75,4.0,A93,A101,4.0,A123,41.0,A141,A152,1.0,A172,2.0,A191,A201,2
A12,30.0,A32,A42,3441.0,A62,A73,2.0,A92,A102,4.0,A123,21.0,A143,A151,1.0,A173,1.0,A191,A201,2
A11,48.0,A30,A41,4605.0,A61,A75,3.0,A93,A101,4.0,A124,24.0,A143,A153,2.0,A173,2.0,A191,A201,2
A14,18.0,A34,A40,2775.0,A61,A74,2.0,A93,A101,2.0,A122,31.0,A141,A152,2.0,A173,1.0,A191,A201,2
A11,12.0,A32,A42,1282.0,A61,A73,2.0,A92,A101,4.0,A123,20.0,A143,A151,1.0,A173,1.0,A191,A201,2
A14,21.0,A30,A40,5003.0,A65,A73,1.0,A92,A101,4.0,A122,29.0,A141,A152,2.0,A173,1.0,A192,A201,2
A12,48.0,A32,A43,10961.0,A64,A74,1.0,A93,A102,2.0,A124,27.0,A141,A152,2.0,A173,1.0,A192,A201,2
A11,36.0,A32,A41,8229.0,A61,A73,2.0,A93,A101,2.0,A122,26.0,A143,A152,1.0,A173,2.0,A191,A201,2
A11,12.0,A32,A43,709.0,A61,A75,4.0,A93,A101,4.0,A121,57.0,A142,A152,1.0,A172,1.0,A191,A201,2
A11,36.0,A32,A41,8335.0,A65,A75,3.0,A93,A101,4.0,A124,47.0,A143,A153,1.0,A173,1.0,A191,A201,2
A11,12.0,A30,A40,1082.0,A61,A73,4.0,A93,A101,4.0,A123,48.0,A141,A152,2.0,A173,1.0,A191,A201,2
A11,24.0,A33,A40,1333.0,A61,A71,4.0,A93,A101,2.0,A121,43.0,A143,A153,2.0,A173,2.0,A191,A201,2
A14,18.0,A34,A46,1864.0,A62,A73,4.0,A92,A101,2.0,A121,30.0,A143,A152,2.0,A173,1.0,A191,A201,2
A11,18.0,A32,A42,2473.0,A61,A71,4.0,A93,A101,1.0,A123,25.0,A143,A152,1.0,A171,1.0,A191,A201,2
A12,27.0,A32,A49,3915.0,A61,A73,4.0,A93,A101,2.0,A123,36.0,A143,A152,1.0,A173,2.0,A192,A201,2
A14,36.0,A34,A40,7855.0,A61,A73,4.0,A92,A101,2.0,A121,25.0,A142,A152,2.0,A173,1.0,A192,A201,2
A11,21.0,A33,A46,3414.0,A61,A72,2.0,A93,A101,1.0,A122,26.0,A143,A152,2.0,A173,1.0,A191,A201,2
A12,24.0,A34,A43,1216.0,A62,A72,4.0,A93,A101,4.0,A124,38.0,A141,A152,2.0,A173,2.0,A191,A201,2
A12,8.0,A32,A42,1237.0,A61,A73,3.0,A92,A101,4.0,A121,24.0,A143,A152,1.0,A173,1.0,A191,A201,2
A14,36.0,A34,A42,7127.0,A61,A72,2.0,A92,A101,4.0,A122,23.0,A143,A151,2.0,A173,1.0,A192,A201,2
