@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.053,0.056,0.122,0.121,0.025,0.102,0.054,0.044,0.229,0.163,0.254,0.281,0.301,0.336,0.302,0.228,0.291,0.132,0.115,0.34,0.556,0.638,0.655,0.738,0.653,0.542,0.688,0.732,0.773,0.823,0.879,0.911,0.67,0.609,0.75,0.478,0.167,0.375,0.378,0.211,0.589,0.563,0.258,0.524,0.615,0.512,0.338,0.15,0.055,0.027,0.038,0.034,0.015,0.034,0.038,0.017,0.013,0.01,0.036,0.021,M
0.039,0.042,0.045,0.055,0.06,0.142,0.096,0.08,0.162,0.256,0.308,0.34,0.34,0.395,0.335,0.225,0.209,0.225,0.338,0.458,0.647,0.671,0.701,0.762,0.774,0.677,0.737,0.783,0.962,1.0,0.809,0.556,0.541,0.499,0.311,0.29,0.224,0.096,0.229,0.323,0.345,0.388,0.324,0.093,0.117,0.057,0.077,0.097,0.059,0.005,0.012,0.015,0.004,0.011,0.003,0.006,0.01,0.007,0.005,0.009,M
0.019,0.017,0.029,0.03,0.046,0.069,0.058,0.11,0.242,0.313,0.479,0.524,0.439,0.344,0.287,0.389,0.442,0.389,0.409,0.501,0.727,0.938,1.0,0.983,0.993,0.916,0.824,0.696,0.454,0.328,0.252,0.396,0.415,0.331,0.144,0.192,0.321,0.337,0.568,0.55,0.323,0.045,0.313,0.339,0.413,0.364,0.207,0.086,0.06,0.027,0.012,0.004,0.014,0.014,0.017,0.013,0.011,0.012,0.011,0.007,M
0.023,0.085,0.1,0.043,0.112,0.165,0.16,0.212,0.33,0.352,0.333,0.364,0.402,0.473,0.52,0.657,0.843,0.848,0.834,0.845,0.8,0.854,0.964,1.0,0.936,0.941,0.907,0.71,0.632,0.567,0.35,0.245,0.17,0.329,0.367,0.233,0.241,0.256,0.189,0.194,0.307,0.278,0.031,0.124,0.185,0.175,0.108,0.073,0.024,0.019,0.016,0.017,0.019,0.026,0.014,0.012,0.012,0.009,0.001,0.004,M
0.041,0.114,0.052,0.023,0.065,0.112,0.179,0.241,0.268,0.206,0.155,0.267,0.314,0.29,0.353,0.508,0.464,0.186,0.447,0.408,0.54,0.479,0.433,0.611,0.509,0.461,0.724,0.899,0.883,0.92,0.8,0.603,0.212,0.287,0.403,0.28,0.309,0.355,0.254,0.143,0.587,0.643,0.583,0.429,0.489,0.578,0.432,0.264,0.179,0.077,0.08,0.038,0.014,0.027,0.013,0.017,0.01,0.022,0.01,0.008,M
0.052,0.044,0.018,0.029,0.035,0.117,0.126,0.118,0.126,0.253,0.272,0.237,0.188,0.098,0.068,0.15,0.172,0.234,0.196,0.14,0.316,0.589,0.763,0.847,0.942,0.999,0.97,1.0,0.863,0.698,0.772,0.73,0.52,0.179,0.11,0.145,0.107,0.144,0.193,0.032,0.149,0.033,0.054,0.131,0.091,0.076,0.106,0.1,0.054,0.024,0.016,0.016,0.003,0.005,0.006,0.009,0.014,0.014,0.008,0.003,M
0.022,0.006,0.016,0.049,0.052,0.085,0.081,0.183,0.223,0.181,0.255,0.298,0.262,0.189,0.067,0.267,0.427,0.629,0.778,0.769,0.81,0.849,0.944,0.945,0.966,0.804,0.497,0.396,0.386,0.557,0.731,0.855,0.942,0.873,0.667,0.469,0.155,0.175,0.361,0.521,0.518,0.37,0.224,0.082,0.04,0.078,0.105,0.103,0.076,0.022,0.017,0.009,0.005,0.002,0.008,0.006,0.002,0.007,0.007,0.004,M
0.073,0.125,0.166,0.15,0.144,0.277,0.256,0.171,0.047,0.111,0.174,0.316,0.325,0.216,0.203,0.258,0.18,0.242,0.361,0.181,0.26,0.657,0.973,0.976,0.808,0.652,0.492,0.536,0.765,0.525,0.51,0.422,0.416,0.191,0.022,0.422,0.55,0.248,0.203,0.273,0.284,0.446,0.318,0.081,0.119,0.213,0.324,0.294,0.147,0.021,0.036,0.044,0.023,0.029,0.014,0.016,0.018,0.019,0.021,0.006,M
0.026,0.043,0.055,0.068,0.078,0.125,0.13,0.173,0.279,0.295,0.251,0.26,0.225,0.212,0.127,0.119,0.179,0.218,0.165,0.074,0.062,0.238,0.482,0.637,0.753,0.896,0.994,0.996,0.933,0.934,0.885,0.769,0.686,0.639,0.638,0.663,0.598,0.456,0.313,0.416,0.432,0.403,0.42,0.456,0.396,0.297,0.21,0.156,0.088,0.026,0.012,0.009,0.006,0.002,0.004,0.008,0.003,0.006,0.005,0.005,M
0.031,0.022,0.043,0.019,0.096,0.183,0.111,0.17,0.28,0.443,0.522,0.561,0.538,0.405,0.224,0.178,0.23,0.272,0.521,0.69,0.82,0.878,0.76,0.762,0.715,0.729,0.869,0.951,0.835,0.573,0.436,0.429,0.424,0.316,0.129,0.148,0.206,0.24,0.517,0.517,0.149,0.241,0.342,0.449,0.462,0.2,0.078,0.123,0.078,0.009,0.025,0.02,0.006,0.005,0.008,0.004,0.002,0.006,0.007,0.005,M
0.016,0.02,0.02,0.039,0.075,0.144,0.149,0.148,0.244,0.282,0.369,0.375,0.393,0.331,0.108,0.114,0.345,0.544,0.647,0.728,0.789,0.826,0.87,0.784,0.714,0.57,0.291,0.464,0.641,0.74,0.807,0.842,1.0,0.954,0.676,0.39,0.125,0.363,0.636,0.812,0.766,0.542,0.261,0.172,0.281,0.276,0.198,0.15,0.122,0.049,0.003,0.008,0.003,0.003,0.008,0.002,0.008,0.011,0.008,0.003,M
0.022,0.015,0.035,0.035,0.048,0.053,0.077,0.086,0.145,0.211,0.234,0.209,0.164,0.169,0.165,0.197,0.293,0.371,0.431,0.416,0.512,0.65,0.772,0.849,0.91,0.891,0.819,0.678,0.537,0.521,0.565,0.575,0.525,0.426,0.333,0.233,0.145,0.165,0.269,0.373,0.447,0.413,0.374,0.302,0.207,0.179,0.169,0.134,0.077,0.022,0.02,0.012,0.007,0.001,0.003,0.005,0.003,0.002,0.002,0.003,M
0.046,0.044,0.035,0.046,0.007,0.089,0.18,0.174,0.16,0.141,0.269,0.326,0.454,0.578,0.447,0.223,0.216,0.32,0.292,0.424,0.446,0.238,0.642,0.897,0.892,0.753,0.684,0.839,1.0,0.836,0.543,0.458,0.807,0.697,0.392,0.156,0.16,0.216,0.518,0.478,0.234,0.36,0.278,0.181,0.035,0.047,0.032,0.041,0.016,0.009,0.012,0.007,0.003,0.011,0.016,0.015,0.007,0.008,0.012,0.006,R
0.026,0.019,0.025,0.006,0.035,0.07,0.126,0.108,0.152,0.163,0.103,0.219,0.154,0.263,0.294,0.298,0.07,0.14,0.299,0.392,0.36,0.24,0.421,0.568,0.609,0.632,0.655,0.767,1.0,0.846,0.551,0.444,0.517,0.427,0.18,0.079,0.054,0.191,0.256,0.215,0.277,0.284,0.173,0.082,0.034,0.093,0.102,0.031,0.021,0.032,0.013,0.012,0.012,0.005,0.007,0.002,0.004,0.001,0.004,0.008,R
0.027,0.024,0.062,0.056,0.113,0.097,0.182,0.174,0.144,0.181,0.237,0.091,0.175,0.401,0.519,0.731,0.906,0.926,0.743,0.446,0.51,0.695,0.776,0.836,0.728,0.64,0.576,0.415,0.35,0.444,0.266,0.202,0.194,0.076,0.372,0.584,0.483,0.235,0.1,0.324,0.399,0.298,0.168,0.176,0.168,0.073,0.119,0.13,0.075,0.007,0.026,0.011,0.011,0.008,0.005,0.007,0.01,0.016,0.022,0.017,R
0.031,0.049,0.069,0.083,0.008,0.02,0.098,0.102,0.202,0.077,0.177,0.256,0.281,0.272,0.323,0.346,0.54,0.791,0.906,0.87,0.767,0.296,0.415,0.604,0.318,0.348,0.616,0.805,0.629,0.5,0.583,0.666,0.412,0.126,0.249,0.468,0.538,0.315,0.214,0.185,0.168,0.233,0.102,0.071,0.062,0.078,0.076,0.084,0.059,0.007,0.009,0.009,0.003,0.013,0.019,0.01,0.023,0.018,0.005,0.004,R
0.035,0.012,0.019,0.047,0.074,0.118,0.168,0.154,0.147,0.291,0.233,0.224,0.247,0.156,0.349,0.331,0.23,0.22,0.249,0.413,0.316,0.619,0.585,0.34,0.256,0.56,0.814,0.694,0.698,0.866,0.593,0.366,0.675,0.87,0.784,0.755,0.579,0.471,0.125,0.609,0.732,0.598,0.343,0.18,0.238,0.342,0.23,0.069,0.022,0.047,0.043,0.035,0.016,0.015,0.011,0.005,0.01,0.002,0.007,0.007,R
0.023,0.035,0.003,0.03,0.034,0.086,0.174,0.135,0.106,0.035,0.058,0.138,0.227,0.404,0.522,0.685,0.752,0.776,0.771,0.863,1.0,0.887,0.806,0.876,0.907,0.943,0.885,0.65,0.297,0.242,0.299,0.228,0.228,0.153,0.104,0.035,0.107,0.137,0.133,0.145,0.112,0.044,0.076,0.138,0.083,0.065,0.084,0.06,0.05,0.031,0.015,0.011,0.01,0.002,0.005,0.007,0.006,0.004,0.004,0.003,R
0.037,0.04,0.032,0.029,0.082,0.134,0.116,0.066,0.016,0.051,0.091,0.254,0.146,0.127,0.122,0.167,0.142,0.128,0.186,0.114,0.207,0.022,0.24,0.255,0.024,0.192,0.475,0.7,0.682,0.644,0.706,0.537,0.66,0.871,0.952,0.96,0.771,0.677,0.643,0.672,0.604,0.516,0.38,0.228,0.152,0.08,0.08,0.075,0.057,0.018,0.006,0.009,0.016,0.016,0.008,0.007,0.014,0.007,0.008,0.007,R
0.006,0.012,0.007,0.011,0.022,0.028,0.053,0.058,0.105,0.111,0.094,0.083,0.092,0.091,0.149,0.167,0.127,0.137,0.11,0.129,0.215,0.289,0.424,0.617,0.817,0.962,0.828,0.582,0.467,0.354,0.273,0.141,0.186,0.218,0.236,0.172,0.059,0.062,0.185,0.245,0.298,0.304,0.228,0.148,0.11,0.118,0.061,0.033,0.028,0.01,0.002,0.007,0.002,0.003,0.005,0.004,0.003,0.004,0.001,0.004,R
0.031,0.034,0.02,0.089,0.157,0.175,0.092,0.135,0.159,0.28,0.334,0.294,0.161,0.334,0.498,0.73,0.735,0.825,0.879,0.966,1.0,0.871,0.647,0.597,0.822,0.776,0.611,0.42,0.299,0.135,0.244,0.562,0.556,0.696,0.73,0.702,0.547,0.142,0.474,0.641,0.438,0.318,0.238,0.281,0.137,0.114,0.103,0.069,0.042,0.012,0.007,0.017,0.013,0.014,0.009,0.005,0.003,0.012,0.006,0.002,R
0.052,0.055,0.084,0.032,0.116,0.092,0.103,0.061,0.146,0.284,0.28,0.309,0.266,0.38,0.563,0.438,0.262,0.12,0.668,0.94,0.783,0.535,0.681,0.917,0.761,0.822,0.887,0.609,0.297,0.11,0.132,0.062,0.099,0.401,0.367,0.105,0.192,0.393,0.429,0.255,0.115,0.22,0.188,0.144,0.215,0.236,0.112,0.025,0.028,0.018,0.005,0.008,0.012,0.004,0.012,0.01,0.008,0.005,0.005,0.005,R
0.009,0.005,0.008,0.023,0.059,0.068,0.099,0.072,0.058,0.082,0.132,0.186,0.279,0.258,0.224,0.257,0.293,0.299,0.392,0.469,0.566,0.646,0.677,0.758,0.886,0.942,1.0,0.856,0.679,0.559,0.415,0.295,0.202,0.069,0.117,0.216,0.222,0.278,0.231,0.144,0.151,0.174,0.176,0.142,0.091,0.014,0.047,0.048,0.016,0.004,0.002,0.005,0.004,0.008,0.011,0.005,0.003,0.006,0.006,0.003,R
0.037,0.028,0.023,0.022,0.018,0.073,0.084,0.103,0.099,0.08,0.156,0.256,0.262,0.118,0.06,0.156,0.224,0.359,0.179,0.326,0.608,0.699,0.839,0.855,0.771,0.622,0.574,0.44,0.406,0.441,0.513,0.596,0.727,0.654,0.59,0.539,0.49,0.408,0.414,0.6,0.72,0.663,0.629,0.409,0.321,0.252,0.148,0.099,0.032,0.027,0.007,0.001,0.004,0.002,0.001,0.007,0.01,0.005,0.008,0.006,R
0.019,0.031,0.02,0.062,0.008,0.079,0.144,0.145,0.179,0.252,0.261,0.371,0.391,0.267,0.272,0.418,0.699,0.573,0.223,0.263,0.747,0.726,0.339,0.282,0.605,0.59,0.497,0.862,0.834,0.408,0.227,0.174,0.051,0.159,0.304,0.137,0.16,0.206,0.073,0.02,0.164,0.158,0.183,0.189,0.101,0.066,0.018,0.04,0.011,0.014,0.009,0.004,0.01,0.014,0.019,0.014,0.01,0.009,0.005,0.008,R
0.018,0.015,0.003,0.014,0.042,0.047,0.036,0.074,0.14,0.104,0.09,0.067,0.1,0.106,0.035,0.123,0.163,0.365,0.326,0.3,0.211,0.21,0.208,0.228,0.075,0.197,0.409,0.638,0.797,0.751,0.552,0.221,0.467,0.448,0.23,0.324,0.448,0.558,0.652,0.535,0.248,0.227,0.179,0.09,0.054,0.037,0.099,0.096,0.032,0.014,0.008,0.022,0.026,0.014,0.023,0.004,0.002,0.005,0.009,0.008,R
0.012,0.043,0.06,0.045,0.06,0.036,0.053,0.034,0.105,0.212,0.164,0.19,0.303,0.202,0.059,0.239,0.366,0.381,0.593,0.63,0.58,0.457,0.445,0.369,0.645,0.894,0.898,0.498,0.333,0.235,0.155,0.367,0.434,0.308,0.302,0.411,0.55,0.413,0.55,0.502,0.313,0.28,0.235,0.23,0.116,0.072,0.062,0.032,0.045,0.017,0.008,0.008,0.006,0.017,0.019,0.005,0.011,0.02,0.015,0.006,R
0.013,0.052,0.062,0.052,0.107,0.259,0.23,0.207,0.342,0.428,0.302,0.121,0.33,0.571,0.696,0.975,1.0,0.929,0.621,0.459,0.5,0.503,0.708,0.842,0.811,0.769,0.81,0.62,0.236,0.26,0.63,0.676,0.29,0.439,0.853,0.718,0.48,0.586,0.499,0.287,0.06,0.117,0.274,0.281,0.208,0.066,0.049,0.034,0.017,0.029,0.003,0.021,0.005,0.02,0.013,0.002,0.004,0.003,0.011,0.008,R
0.026,0.058,0.11,0.108,0.097,0.228,0.243,0.377,0.56,0.619,0.633,0.706,0.554,0.532,0.648,0.693,0.676,0.755,0.893,0.862,0.797,0.674,0.429,0.365,0.533,0.241,0.507,0.853,0.604,0.851,0.851,0.504,0.186,0.271,0.423,0.304,0.612,0.676,0.538,0.472,0.465,0.259,0.213,0.222,0.211,0.018,0.135,0.074,0.013,0.011,0.003,0.023,0.017,0.01,0.018,0.024,0.032,0.016,0.01,0.008,R
0.036,0.163,0.164,0.142,0.113,0.131,0.211,0.227,0.299,0.374,0.304,0.039,0.268,0.54,0.62,0.726,0.835,0.689,0.445,0.392,0.56,0.754,0.831,1.0,0.876,0.709,0.701,0.501,0.394,0.446,0.407,0.077,0.142,0.04,0.36,0.685,0.708,0.36,0.061,0.303,0.397,0.387,0.238,0.206,0.229,0.17,0.159,0.179,0.102,0.015,0.022,0.011,0.007,0.02,0.016,0.006,0.008,0.009,0.011,0.007,R
0.024,0.022,0.032,0.057,0.033,0.051,0.09,0.071,0.057,0.039,0.193,0.243,0.291,0.261,0.381,0.5,0.302,0.366,0.679,0.731,0.505,0.444,0.699,0.813,0.778,0.894,0.893,0.891,0.861,0.806,0.554,0.245,0.346,0.162,0.247,0.556,0.468,0.098,0.158,0.075,0.332,0.374,0.267,0.108,0.142,0.169,0.074,0.063,0.014,0.023,0.006,0.016,0.015,0.009,0.011,0.009,0.005,0.002,0.007,0.002,R
