@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.012,0.007,0.028,0.058,0.092,0.127,0.158,0.193,0.236,0.217,0.118,0.075,0.278,0.376,0.509,0.659,0.707,0.753,0.836,0.859,0.962,0.984,0.87,0.64,0.507,0.54,0.693,0.849,0.821,0.596,0.295,0.276,0.288,0.189,0.145,0.096,0.089,0.084,0.089,0.155,0.232,0.222,0.104,0.172,0.202,0.179,0.111,0.04,0.03,0.008,0.004,0.005,0.003,0.002,0.001,0.003,0.002,0.006,0.003,0.005,M
0.026,0.007,0.034,0.079,0.104,0.078,0.142,0.118,0.045,0.094,0.113,0.084,0.072,0.197,0.263,0.419,0.505,0.671,0.792,0.838,0.876,0.942,1.0,0.993,0.958,0.865,0.722,0.58,0.496,0.489,0.408,0.244,0.177,0.247,0.352,0.376,0.291,0.231,0.317,0.355,0.374,0.444,0.326,0.196,0.086,0.169,0.199,0.122,0.063,0.032,0.025,0.021,0.026,0.018,0.004,0.007,0.012,0.008,0.008,0.007,M
0.009,0.061,0.114,0.12,0.04,0.123,0.25,0.457,0.659,0.508,0.335,0.083,0.3,0.396,0.377,0.383,0.125,0.136,0.268,0.919,0.978,0.324,0.194,0.187,0.088,0.344,0.295,0.591,0.456,0.733,0.197,0.279,0.621,0.868,0.862,0.938,0.833,0.948,0.672,0.444,0.516,0.381,0.156,0.145,0.266,0.181,0.17,0.256,0.113,0.02,0.048,0.023,0.018,0.035,0.016,0.033,0.02,0.017,0.024,0.015,M
0.033,0.022,0.039,0.063,0.116,0.148,0.205,0.16,0.253,0.267,0.306,0.316,0.231,0.207,0.18,0.281,0.442,0.595,0.66,0.584,0.454,0.479,0.565,0.528,0.712,1.0,0.956,0.609,0.511,0.4,0.048,0.185,0.219,0.144,0.176,0.143,0.164,0.309,0.365,0.444,0.386,0.281,0.124,0.095,0.12,0.082,0.062,0.014,0.011,0.012,0.01,0.01,0.015,0.006,0.002,0.005,0.002,0.004,0.005,0.007,M
0.043,0.09,0.083,0.081,0.016,0.028,0.057,0.206,0.389,0.711,0.734,0.503,0.3,0.195,0.277,0.374,0.251,0.251,0.329,0.487,0.653,0.845,0.974,1.0,0.666,0.532,0.402,0.344,0.424,0.418,0.439,0.116,0.434,0.655,0.617,0.437,0.412,0.364,0.457,0.437,0.296,0.431,0.416,0.182,0.149,0.014,0.116,0.205,0.107,0.02,0.021,0.018,0.02,0.021,0.014,0.005,0.003,0.016,0.006,0.002,M
0.137,0.123,0.138,0.148,0.178,0.143,0.177,0.216,0.163,0.207,0.426,0.548,0.713,0.7,0.678,0.794,0.938,0.892,0.915,0.783,0.796,0.798,0.772,0.662,0.486,0.557,0.47,0.564,0.452,0.337,0.268,0.234,0.305,0.302,0.275,0.104,0.176,0.316,0.36,0.274,0.13,0.246,0.34,0.175,0.068,0.106,0.064,0.053,0.053,0.027,0.017,0.012,0.013,0.034,0.006,0.007,0.002,0.008,0.015,0.005,M
0.039,0.032,0.069,0.09,0.127,0.152,0.213,0.261,0.283,0.272,0.364,0.393,0.384,0.468,0.536,0.482,0.484,0.586,0.758,0.7,0.692,0.863,0.911,0.935,0.788,0.858,0.926,0.708,0.578,0.522,0.45,0.313,0.145,0.105,0.182,0.152,0.102,0.144,0.199,0.204,0.278,0.288,0.133,0.114,0.131,0.143,0.062,0.01,0.01,0.013,0.015,0.026,0.007,0.026,0.008,0.011,0.011,0.007,0.01,0.007,M
0.021,0.026,0.012,0.077,0.106,0.168,0.302,0.346,0.331,0.412,0.394,0.133,0.462,0.997,0.914,0.829,0.699,0.782,0.879,0.85,0.892,0.947,1.0,0.898,0.781,0.832,0.65,0.455,0.473,0.339,0.275,0.098,0.048,0.14,0.183,0.215,0.127,0.191,0.339,0.344,0.237,0.12,0.266,0.259,0.139,0.108,0.138,0.132,0.107,0.032,0.032,0.006,0.016,0.008,0.037,0.01,0.013,0.029,0.013,0.002,M
0.02,0.039,0.038,0.008,0.025,0.063,0.075,0.058,0.136,0.17,0.173,0.247,0.314,0.33,0.276,0.206,0.116,0.188,0.339,0.393,0.428,0.542,0.645,0.722,0.785,0.798,0.885,0.958,0.899,0.683,0.611,0.548,0.506,0.448,0.24,0.14,0.177,0.174,0.333,0.402,0.301,0.208,0.121,0.026,0.03,0.069,0.078,0.078,0.037,0.006,0.009,0.013,0.01,0.004,0.006,0.007,0.004,0.004,0.005,0.005,M
0.018,0.014,0.041,0.063,0.06,0.081,0.209,0.346,0.528,0.596,0.625,0.451,0.369,0.286,0.164,0.042,0.178,0.439,0.695,0.81,0.855,0.872,0.86,0.92,0.873,0.808,0.869,0.841,0.579,0.375,0.348,0.464,0.65,0.69,0.567,0.519,0.506,0.388,0.376,0.374,0.26,0.159,0.188,0.227,0.158,0.121,0.088,0.085,0.036,0.022,0.009,0.012,0.006,0.019,0.011,0.013,0.008,0.016,0.016,0.008,M
0.021,0.019,0.041,0.032,0.07,0.158,0.144,0.14,0.305,0.391,0.35,0.367,0.394,0.331,0.333,0.3,0.232,0.138,0.345,0.443,0.489,0.368,0.438,0.486,0.621,0.726,0.662,0.769,0.798,0.858,0.927,0.701,0.485,0.341,0.141,0.115,0.143,0.182,0.36,0.553,0.599,0.508,0.551,0.503,0.703,0.59,0.407,0.276,0.158,0.051,0.005,0.008,0.02,0.01,0.004,0.003,0.006,0.009,0.007,0.004,M
0.063,0.106,0.153,0.123,0.144,0.119,0.088,0.091,0.211,0.36,0.547,0.52,0.513,0.54,0.656,0.87,0.979,0.934,0.792,0.738,0.691,0.385,0.067,0.05,0.272,0.284,0.223,0.191,0.041,0.253,0.198,0.189,0.243,0.196,0.267,0.134,0.107,0.202,0.179,0.023,0.131,0.178,0.155,0.163,0.071,0.013,0.08,0.076,0.012,0.006,0.026,0.009,0.026,0.011,0.014,0.019,0.023,0.006,0.011,0.013,M
0.029,0.038,0.026,0.006,0.013,0.061,0.09,0.111,0.097,0.075,0.053,0.121,0.176,0.204,0.273,0.232,0.268,0.293,0.33,0.491,0.54,0.626,0.683,0.753,0.85,0.894,0.993,0.913,0.708,0.632,0.613,0.464,0.28,0.172,0.166,0.256,0.274,0.321,0.272,0.188,0.155,0.252,0.212,0.18,0.147,0.068,0.109,0.092,0.04,0.009,0.008,0.006,0.007,0.011,0.005,0.01,0.004,0.006,0.005,0.009,R
0.014,0.022,0.009,0.011,0.022,0.014,0.066,0.095,0.079,0.102,0.126,0.083,0.049,0.085,0.151,0.14,0.107,0.192,0.299,0.325,0.38,0.566,0.748,0.876,0.905,0.751,0.686,0.704,0.586,0.377,0.221,0.263,0.267,0.291,0.198,0.229,0.319,0.287,0.292,0.281,0.268,0.211,0.151,0.179,0.185,0.172,0.09,0.066,0.044,0.011,0.002,0.006,0.007,0.011,0.001,0.002,0.002,0.006,0.004,0.005,R
0.009,0.006,0.025,0.049,0.12,0.159,0.139,0.099,0.096,0.19,0.19,0.255,0.407,0.299,0.29,0.533,0.402,0.157,0.302,0.391,0.354,0.444,0.641,0.46,0.601,0.869,0.834,0.767,0.508,0.462,0.538,0.538,0.384,0.36,0.74,0.776,0.386,0.067,0.368,0.611,0.351,0.231,0.22,0.305,0.194,0.157,0.048,0.054,0.015,0.007,0.019,0.006,0.01,0.019,0.008,0.015,0.016,0.005,0.019,0.01,R
0.022,0.038,0.048,0.048,0.065,0.059,0.075,0.01,0.068,0.149,0.116,0.165,0.383,0.36,0.171,0.114,0.035,0.38,0.74,0.992,0.98,0.889,0.671,0.429,0.337,0.737,0.961,0.735,0.486,0.159,0.301,0.41,0.317,0.33,0.341,0.219,0.246,0.273,0.168,0.279,0.256,0.174,0.212,0.11,0.098,0.127,0.146,0.116,0.078,0.044,0.006,0.014,0.013,0.014,0.006,0.005,0.006,0.009,0.006,0.002,R
0.047,0.051,0.082,0.125,0.178,0.307,0.301,0.236,0.383,0.376,0.302,0.291,0.23,0.141,0.158,0.243,0.447,0.596,0.674,0.797,0.832,0.781,0.863,0.737,0.412,0.26,0.339,0.379,0.449,0.628,0.745,0.733,0.77,0.787,0.605,0.586,0.638,0.728,0.629,0.532,0.407,0.179,0.162,0.253,0.19,0.164,0.06,0.021,0.044,0.018,0.011,0.019,0.012,0.006,0.004,0.005,0.005,0.008,0.003,0.003,R
0.041,0.042,0.057,0.013,0.018,0.102,0.105,0.107,0.23,0.226,0.237,0.332,0.383,0.484,0.681,0.756,0.952,0.983,0.887,0.827,0.756,0.822,0.697,0.644,0.695,0.801,0.605,0.608,0.888,0.856,0.556,0.29,0.364,0.479,0.291,0.09,0.204,0.171,0.041,0.129,0.158,0.219,0.17,0.097,0.222,0.273,0.187,0.106,0.066,0.04,0.011,0.003,0.004,0.01,0.012,0.009,0.006,0.006,0.003,0.008,R
0.009,0.027,0.022,0.034,0.03,0.117,0.145,0.064,0.074,0.136,0.213,0.374,0.374,0.267,0.233,0.537,0.731,0.766,0.627,0.44,0.433,0.433,0.554,0.736,0.859,0.899,0.942,0.94,0.938,0.858,0.728,0.67,0.755,0.877,0.992,0.992,0.942,0.839,0.66,0.482,0.292,0.177,0.114,0.07,0.158,0.194,0.111,0.069,0.018,0.02,0.031,0.021,0.009,0.006,0.009,0.009,0.007,0.012,0.006,0.011,R
0.029,0.064,0.039,0.017,0.048,0.082,0.099,0.032,0.074,0.086,0.041,0.047,0.084,0.094,0.147,0.081,0.118,0.218,0.333,0.326,0.211,0.23,0.336,0.426,0.461,0.261,0.087,0.286,0.561,0.834,0.81,0.725,0.805,0.944,1.0,0.896,0.552,0.304,0.234,0.238,0.332,0.382,0.158,0.223,0.158,0.143,0.163,0.113,0.057,0.013,0.017,0.004,0.005,0.008,0.008,0.008,0.01,0.016,0.01,0.001,R
0.038,0.032,0.042,0.035,0.179,0.164,0.089,0.082,0.178,0.205,0.314,0.312,0.369,0.388,0.585,0.787,0.974,1.0,0.984,0.861,0.844,0.906,0.585,0.403,0.595,0.679,0.639,0.5,0.558,0.483,0.473,0.332,0.397,0.389,0.231,0.104,0.131,0.086,0.257,0.318,0.265,0.271,0.171,0.058,0.123,0.22,0.22,0.107,0.042,0.016,0.009,0.005,0.004,0.008,0.01,0.006,0.006,0.006,0.004,0.005,R
0.011,0.009,0.012,0.038,0.068,0.086,0.1,0.066,0.094,0.104,0.097,0.05,0.155,0.34,0.48,0.657,0.774,0.783,0.815,0.813,0.83,0.854,0.887,0.889,0.898,0.967,1.0,0.913,0.676,0.466,0.29,0.296,0.175,0.211,0.257,0.228,0.215,0.16,0.037,0.012,0.049,0.029,0.06,0.043,0.037,0.002,0.033,0.026,0.018,0.011,0.012,0.008,0.002,0.012,0.005,0.008,0.008,0.006,0.006,0.004,R
0.013,0.007,0.031,0.031,0.008,0.077,0.077,0.064,0.073,0.09,0.075,0.084,0.123,0.162,0.232,0.293,0.353,0.366,0.322,0.309,0.408,0.428,0.466,0.596,0.695,0.839,0.888,0.64,0.331,0.342,0.492,0.459,0.303,0.437,0.518,0.512,0.475,0.49,0.46,0.446,0.42,0.287,0.23,0.095,0.01,0.053,0.038,0.011,0.011,0.008,0.011,0.006,0.003,0.004,0.008,0.004,0.005,0.001,0.005,0.002,R
0.019,0.004,0.064,0.045,0.033,0.069,0.09,0.145,0.074,0.035,0.146,0.347,0.32,0.282,0.017,0.057,0.216,0.456,0.382,0.563,0.648,0.724,0.824,0.877,1.0,0.858,0.656,0.509,0.482,0.453,0.452,0.453,0.538,0.531,0.536,0.527,0.426,0.244,0.12,0.384,0.411,0.507,0.422,0.248,0.159,0.112,0.065,0.079,0.032,0.007,0.003,0.009,0.012,0.011,0.009,0.014,0.007,0.002,0.006,0.012,R
0.022,0.002,0.008,0.01,0.044,0.091,0.089,0.066,0.162,0.145,0.144,0.095,0.062,0.164,0.071,0.084,0.259,0.268,0.309,0.468,0.596,0.724,0.877,0.921,0.928,0.994,1.0,0.907,0.854,0.729,0.65,0.607,0.559,0.597,0.628,0.546,0.479,0.396,0.209,0.165,0.184,0.065,0.076,0.049,0.035,0.03,0.024,0.038,0.012,0.007,0.005,0.003,0.013,0.01,0.004,0.006,0.003,0.004,0.002,0.003,R
0.01,0.019,0.016,0.049,0.084,0.101,0.163,0.207,0.27,0.299,0.324,0.356,0.395,0.52,0.695,0.847,1.0,0.928,0.851,0.801,0.814,0.882,0.73,0.611,0.716,0.846,0.632,0.481,0.629,0.715,0.6,0.424,0.411,0.399,0.173,0.198,0.237,0.134,0.158,0.315,0.197,0.205,0.127,0.113,0.195,0.22,0.193,0.15,0.077,0.02,0.012,0.013,0.007,0.008,0.008,0.006,0.008,0.002,0.005,0.002,R
0.004,0.008,0.009,0.039,0.053,0.12,0.124,0.103,0.124,0.089,0.094,0.124,0.16,0.154,0.185,0.173,0.148,0.175,0.146,0.158,0.226,0.198,0.337,0.583,0.85,1.0,0.846,0.662,0.556,0.392,0.323,0.205,0.192,0.223,0.315,0.227,0.08,0.075,0.117,0.197,0.262,0.251,0.198,0.095,0.093,0.096,0.038,0.044,0.034,0.006,0.008,0.012,0.006,0.004,0.004,0.0,0.002,0.005,0.002,0.002,R
0.008,0.009,0.006,0.025,0.034,0.055,0.053,0.096,0.101,0.124,0.11,0.122,0.187,0.338,0.323,0.272,0.394,0.643,0.727,0.867,0.967,0.985,0.948,0.804,0.683,0.514,0.309,0.083,0.402,0.234,0.19,0.124,0.172,0.235,0.249,0.365,0.338,0.159,0.099,0.109,0.104,0.084,0.139,0.082,0.068,0.066,0.12,0.069,0.015,0.027,0.017,0.018,0.013,0.009,0.01,0.002,0.006,0.006,0.006,0.003,R
0.024,0.029,0.075,0.052,0.023,0.083,0.068,0.2,0.288,0.367,0.297,0.084,0.191,0.504,0.635,0.68,0.75,0.66,0.451,0.296,0.402,0.679,0.83,1.0,0.824,0.712,0.773,0.612,0.494,0.565,0.491,0.182,0.181,0.111,0.46,0.665,0.642,0.217,0.195,0.495,0.492,0.404,0.24,0.139,0.178,0.195,0.172,0.152,0.093,0.018,0.024,0.008,0.004,0.01,0.01,0.003,0.013,0.007,0.011,0.009,R
0.044,0.048,0.005,0.058,0.028,0.068,0.166,0.149,0.097,0.127,0.111,0.238,0.201,0.214,0.111,0.204,0.247,0.668,0.834,0.825,0.802,0.898,0.966,0.852,0.663,0.324,0.205,0.567,0.573,0.488,0.753,0.76,0.518,0.412,0.556,0.557,0.134,0.383,0.461,0.433,0.256,0.147,0.349,0.266,0.094,0.137,0.134,0.042,0.072,0.064,0.021,0.02,0.022,0.014,0.006,0.007,0.008,0.01,0.006,0.01,R
0.002,0.031,0.017,0.023,0.043,0.122,0.195,0.166,0.137,0.143,0.099,0.225,0.244,0.324,0.304,0.241,0.037,0.167,0.304,0.407,0.361,0.199,0.461,0.685,0.727,0.715,0.71,0.852,1.0,0.769,0.484,0.372,0.61,0.511,0.259,0.092,0.095,0.229,0.348,0.21,0.19,0.294,0.221,0.152,0.075,0.061,0.069,0.045,0.034,0.008,0.011,0.015,0.008,0.004,0.011,0.008,0.01,0.002,0.003,0.001,R
