@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.019,0.035,0.017,0.018,0.039,0.163,0.203,0.169,0.233,0.268,0.311,0.293,0.228,0.099,0.18,0.22,0.273,0.286,0.203,0.174,0.413,0.688,0.812,0.845,0.892,0.93,0.999,1.0,0.81,0.62,0.604,0.555,0.416,0.147,0.085,0.061,0.097,0.141,0.168,0.12,0.12,0.104,0.198,0.134,0.09,0.108,0.152,0.136,0.086,0.029,0.02,0.012,0.01,0.02,0.003,0.01,0.006,0.012,0.019,0.016,M
0.072,0.157,0.111,0.108,0.067,0.18,0.111,0.279,0.141,0.08,0.253,0.392,0.338,0.161,0.189,0.331,0.228,0.218,0.185,0.517,0.534,0.63,0.844,0.676,0.582,0.614,0.881,0.838,0.387,0.505,0.546,0.424,0.153,0.495,0.698,0.711,0.565,0.487,0.552,0.443,0.525,0.608,0.525,0.136,0.427,0.444,0.219,0.09,0.12,0.063,0.023,0.031,0.013,0.008,0.028,0.012,0.009,0.015,0.016,0.013,M
0.02,0.016,0.034,0.033,0.04,0.044,0.068,0.09,0.174,0.257,0.293,0.311,0.36,0.3,0.272,0.201,0.18,0.223,0.357,0.549,0.721,0.832,0.886,0.952,0.964,1.0,0.967,0.866,0.79,0.634,0.535,0.406,0.256,0.289,0.359,0.43,0.477,0.452,0.376,0.305,0.192,0.118,0.198,0.157,0.066,0.129,0.08,0.005,0.023,0.015,0.012,0.005,0.006,0.014,0.011,0.004,0.006,0.01,0.008,0.004,M
0.011,0.045,0.029,0.071,0.108,0.102,0.161,0.212,0.306,0.294,0.31,0.343,0.246,0.189,0.118,0.208,0.274,0.327,0.234,0.126,0.058,0.124,0.324,0.436,0.573,0.782,0.925,0.935,0.935,1.0,0.931,0.848,0.76,0.704,0.754,0.799,0.767,0.596,0.473,0.484,0.434,0.395,0.484,0.538,0.448,0.267,0.154,0.136,0.094,0.026,0.008,0.016,0.012,0.011,0.002,0.01,0.007,0.006,0.002,0.004,M
0.005,0.006,0.008,0.055,0.088,0.128,0.167,0.137,0.292,0.347,0.326,0.326,0.23,0.125,0.21,0.24,0.193,0.167,0.123,0.09,0.156,0.329,0.527,0.674,0.791,0.894,0.94,0.949,0.904,0.915,0.883,0.809,0.718,0.672,0.645,0.688,0.624,0.494,0.414,0.424,0.455,0.439,0.432,0.492,0.471,0.32,0.224,0.181,0.099,0.025,0.013,0.01,0.013,0.007,0.004,0.007,0.006,0.004,0.0,0.003,M
0.041,0.044,0.045,0.084,0.042,0.122,0.2,0.152,0.082,0.198,0.231,0.302,0.394,0.505,0.587,0.661,0.742,0.801,0.846,0.794,0.88,0.838,0.785,0.848,0.743,0.643,0.551,0.352,0.317,0.335,0.206,0.103,0.317,0.404,0.428,0.454,0.37,0.374,0.384,0.349,0.438,0.426,0.285,0.281,0.24,0.037,0.08,0.054,0.018,0.006,0.022,0.004,0.014,0.011,0.005,0.016,0.014,0.008,0.025,0.02,M
0.059,0.121,0.127,0.15,0.144,0.056,0.083,0.067,0.137,0.235,0.321,0.426,0.52,0.491,0.595,0.722,0.904,0.911,0.872,0.769,0.733,0.522,0.31,0.317,0.227,0.164,0.175,0.184,0.205,0.167,0.277,0.31,0.34,0.444,0.505,0.281,0.168,0.263,0.32,0.193,0.093,0.044,0.078,0.072,0.04,0.055,0.108,0.114,0.077,0.026,0.022,0.033,0.011,0.009,0.016,0.012,0.004,0.01,0.023,0.012,M
0.027,0.016,0.034,0.025,0.082,0.126,0.132,0.158,0.202,0.212,0.221,0.24,0.296,0.406,0.51,0.551,0.661,0.68,0.652,0.679,0.781,0.837,0.897,0.986,1.0,0.94,0.892,0.81,0.683,0.557,0.43,0.334,0.204,0.08,0.081,0.152,0.263,0.246,0.198,0.241,0.241,0.19,0.208,0.177,0.112,0.078,0.134,0.096,0.06,0.033,0.02,0.019,0.02,0.008,0.004,0.009,0.014,0.009,0.01,0.009,M
0.071,0.09,0.128,0.15,0.128,0.116,0.128,0.168,0.183,0.213,0.289,0.398,0.458,0.582,0.503,0.193,0.258,0.318,0.274,0.619,0.896,0.744,0.519,0.281,0.177,0.661,0.758,0.512,0.47,0.548,0.435,0.128,0.085,0.093,0.031,0.1,0.178,0.159,0.3,0.221,0.146,0.29,0.32,0.141,0.063,0.073,0.08,0.061,0.056,0.029,0.015,0.015,0.016,0.005,0.003,0.005,0.009,0.01,0.01,0.007,M
0.029,0.012,0.012,0.011,0.05,0.1,0.133,0.112,0.298,0.347,0.423,0.504,0.524,0.44,0.324,0.296,0.329,0.323,0.453,0.634,0.704,0.831,0.845,0.851,0.914,0.998,1.0,0.754,0.466,0.392,0.385,0.467,0.424,0.31,0.075,0.288,0.407,0.317,0.286,0.263,0.054,0.187,0.346,0.465,0.437,0.258,0.132,0.05,0.011,0.006,0.004,0.006,0.01,0.008,0.001,0.005,0.002,0.001,0.008,0.004,M
0.02,0.037,0.043,0.021,0.095,0.099,0.154,0.16,0.311,0.211,0.161,0.158,0.224,0.064,0.066,0.227,0.31,0.3,0.508,0.48,0.578,0.507,0.433,0.555,0.671,0.642,0.71,0.808,0.679,0.386,0.131,0.26,0.512,0.755,0.854,0.851,0.669,0.61,0.494,0.274,0.051,0.283,0.282,0.426,0.264,0.139,0.105,0.134,0.038,0.032,0.023,0.003,0.006,0.016,0.007,0.017,0.018,0.008,0.009,0.003,R
0.014,0.004,0.005,0.029,0.056,0.093,0.103,0.088,0.16,0.191,0.158,0.111,0.12,0.117,0.142,0.222,0.266,0.271,0.386,0.572,0.68,0.875,1.0,0.895,0.842,0.917,0.931,0.905,0.823,0.699,0.583,0.492,0.456,0.516,0.567,0.528,0.514,0.374,0.228,0.119,0.109,0.043,0.107,0.058,0.005,0.047,0.041,0.029,0.019,0.009,0.002,0.004,0.008,0.01,0.01,0.002,0.004,0.003,0.003,0.003,R
0.045,0.052,0.084,0.069,0.118,0.258,0.216,0.348,0.334,0.287,0.492,0.655,0.692,0.78,0.746,0.944,1.0,0.887,0.802,0.782,0.521,0.405,0.396,0.391,0.325,0.32,0.327,0.277,0.442,0.203,0.379,0.295,0.198,0.234,0.131,0.418,0.384,0.106,0.184,0.197,0.167,0.058,0.14,0.163,0.062,0.02,0.053,0.074,0.041,0.006,0.012,0.008,0.009,0.005,0.009,0.019,0.014,0.005,0.005,0.004,R
0.016,0.017,0.035,0.007,0.019,0.067,0.106,0.07,0.096,0.025,0.08,0.106,0.127,0.089,0.02,0.113,0.283,0.323,0.324,0.433,0.607,0.765,0.92,0.972,0.921,0.754,0.829,0.891,0.731,0.69,0.583,0.494,0.31,0.031,0.024,0.111,0.159,0.137,0.07,0.045,0.062,0.142,0.16,0.138,0.037,0.069,0.087,0.051,0.009,0.02,0.012,0.009,0.022,0.018,0.008,0.007,0.003,0.004,0.006,0.004,R
0.026,0.045,0.039,0.024,0.132,0.132,0.161,0.214,0.085,0.056,0.089,0.086,0.153,0.152,0.185,0.287,0.201,0.275,0.502,0.217,0.498,0.526,0.365,0.577,0.516,0.572,0.401,0.365,0.668,0.866,0.805,0.408,0.338,0.509,0.678,0.731,0.606,0.704,0.885,0.898,0.775,0.725,0.773,0.776,0.601,0.451,0.31,0.186,0.096,0.021,0.021,0.01,0.015,0.01,0.013,0.02,0.002,0.02,0.026,0.018,R
0.013,0.008,0.019,0.014,0.044,0.067,0.061,0.013,0.09,0.092,0.144,0.148,0.209,0.256,0.26,0.198,0.239,0.313,0.408,0.453,0.489,0.567,0.623,0.674,0.828,0.882,0.92,0.896,0.755,0.674,0.646,0.501,0.366,0.23,0.136,0.212,0.24,0.267,0.286,0.206,0.166,0.263,0.255,0.17,0.147,0.129,0.093,0.072,0.032,0.026,0.014,0.004,0.003,0.002,0.002,0.005,0.014,0.014,0.003,0.006,R
0.032,0.096,0.132,0.141,0.167,0.171,0.073,0.14,0.208,0.351,0.179,0.066,0.051,0.375,0.542,0.544,0.515,0.426,0.202,0.423,0.772,0.974,0.939,0.556,0.527,0.683,0.571,0.543,0.218,0.215,0.581,0.632,0.296,0.187,0.297,0.516,0.615,0.428,0.548,0.613,0.502,0.238,0.196,0.175,0.13,0.06,0.112,0.105,0.051,0.016,0.02,0.02,0.025,0.013,0.007,0.014,0.009,0.014,0.004,0.01,R
0.027,0.009,0.014,0.028,0.041,0.076,0.103,0.114,0.079,0.152,0.168,0.137,0.136,0.134,0.214,0.535,0.683,0.56,0.309,0.323,0.443,0.557,0.578,0.617,0.813,0.982,0.982,0.917,0.742,0.774,0.847,0.735,0.667,0.608,0.624,0.597,0.572,0.524,0.292,0.154,0.2,0.203,0.221,0.178,0.135,0.137,0.075,0.047,0.032,0.018,0.004,0.008,0.001,0.002,0.007,0.004,0.012,0.013,0.007,0.009,R
0.03,0.062,0.065,0.092,0.162,0.229,0.218,0.203,0.146,0.085,0.248,0.364,0.278,0.283,0.324,0.434,0.564,0.456,0.435,0.643,0.393,0.199,0.354,0.916,0.937,0.462,0.277,0.661,0.803,0.42,0.519,0.696,0.579,0.889,0.786,0.713,0.762,0.44,0.301,0.316,0.281,0.29,0.053,0.187,0.155,0.163,0.125,0.075,0.045,0.006,0.015,0.003,0.015,0.007,0.021,0.008,0.015,0.005,0.02,0.007,R
0.021,0.032,0.042,0.029,0.012,0.044,0.13,0.139,0.07,0.057,0.087,0.194,0.148,0.187,0.199,0.328,0.686,0.581,0.25,0.173,0.336,0.559,0.659,0.701,0.81,0.89,0.874,0.789,0.872,0.938,0.892,0.751,0.683,0.761,0.902,1.0,0.912,0.739,0.592,0.406,0.302,0.233,0.293,0.23,0.239,0.191,0.11,0.03,0.017,0.038,0.005,0.009,0.004,0.015,0.011,0.002,0.01,0.005,0.007,0.008,R
0.02,0.012,0.012,0.024,0.055,0.021,0.089,0.084,0.134,0.12,0.174,0.139,0.204,0.258,0.262,0.21,0.253,0.321,0.433,0.476,0.533,0.606,0.67,0.748,0.893,0.94,1.0,0.978,0.847,0.764,0.67,0.499,0.372,0.22,0.142,0.268,0.263,0.31,0.339,0.212,0.117,0.266,0.22,0.154,0.146,0.104,0.122,0.074,0.049,0.022,0.003,0.008,0.004,0.006,0.008,0.004,0.004,0.003,0.001,0.002,R
0.012,0.015,0.014,0.008,0.021,0.106,0.102,0.044,0.093,0.073,0.074,0.062,0.106,0.118,0.172,0.258,0.323,0.382,0.424,0.422,0.445,0.408,0.331,0.401,0.447,0.522,0.755,0.95,1.0,0.908,0.828,0.757,0.726,0.615,0.568,0.576,0.532,0.367,0.167,0.087,0.065,0.189,0.268,0.289,0.234,0.167,0.102,0.12,0.07,0.017,0.011,0.009,0.002,0.008,0.006,0.003,0.003,0.004,0.007,0.004,R
0.009,0.018,0.006,0.006,0.026,0.046,0.047,0.006,0.042,0.064,0.089,0.16,0.154,0.277,0.218,0.28,0.349,0.282,0.248,0.3,0.43,0.468,0.452,0.503,0.622,0.657,0.663,0.732,0.853,1.0,0.845,0.635,0.631,0.621,0.698,0.587,0.489,0.368,0.204,0.147,0.222,0.145,0.149,0.121,0.114,0.079,0.036,0.015,0.008,0.012,0.002,0.007,0.006,0.013,0.011,0.005,0.009,0.005,0.006,0.002,R
0.022,0.012,0.017,0.015,0.061,0.103,0.114,0.088,0.116,0.087,0.156,0.078,0.1,0.092,0.066,0.113,0.174,0.257,0.329,0.391,0.544,0.612,0.702,0.761,0.797,0.91,0.881,0.795,0.799,0.718,0.641,0.631,0.593,0.617,0.65,0.676,0.625,0.512,0.389,0.327,0.251,0.153,0.132,0.166,0.122,0.098,0.045,0.027,0.018,0.009,0.002,0.005,0.005,0.01,0.013,0.012,0.005,0.002,0.001,0.002,R
0.01,0.017,0.062,0.02,0.02,0.037,0.11,0.128,0.06,0.126,0.088,0.199,0.018,0.226,0.173,0.213,0.069,0.228,0.406,0.397,0.274,0.369,0.556,0.485,0.314,0.533,0.526,0.252,0.209,0.356,0.626,0.734,0.612,0.35,0.395,0.301,0.541,0.881,0.986,0.917,0.612,0.501,0.321,0.32,0.43,0.365,0.266,0.158,0.068,0.029,0.024,0.012,0.004,0.015,0.008,0.007,0.005,0.004,0.004,0.012,R
0.041,0.065,0.04,0.06,0.05,0.182,0.118,0.102,0.058,0.218,0.246,0.333,0.309,0.261,0.323,0.373,0.42,0.536,0.706,0.82,0.884,0.83,0.761,0.76,0.837,0.89,0.765,0.59,0.304,0.082,0.279,0.724,0.803,0.805,0.768,0.747,0.625,0.173,0.292,0.5,0.522,0.482,0.4,0.388,0.165,0.044,0.066,0.042,0.048,0.024,0.007,0.006,0.013,0.018,0.007,0.02,0.02,0.01,0.007,0.006,R
0.012,0.015,0.022,0.018,0.036,0.07,0.087,0.062,0.125,0.13,0.089,0.05,0.063,0.127,0.08,0.074,0.205,0.295,0.319,0.457,0.596,0.71,0.822,0.842,0.906,0.98,1.0,0.875,0.758,0.662,0.579,0.513,0.478,0.499,0.52,0.507,0.458,0.35,0.184,0.189,0.197,0.104,0.055,0.049,0.062,0.05,0.025,0.022,0.01,0.005,0.002,0.004,0.007,0.003,0.005,0.005,0.002,0.004,0.009,0.006,R
0.015,0.032,0.06,0.105,0.116,0.173,0.168,0.112,0.089,0.12,0.085,0.152,0.23,0.279,0.34,0.453,0.695,0.881,0.915,0.754,0.674,0.715,0.834,0.77,0.699,0.654,0.504,0.493,0.499,0.416,0.163,0.04,0.064,0.296,0.361,0.187,0.048,0.15,0.24,0.198,0.318,0.238,0.172,0.156,0.156,0.042,0.049,0.048,0.022,0.006,0.009,0.006,0.002,0.008,0.013,0.005,0.001,0.002,0.002,0.006,R
0.009,0.021,0.021,0.05,0.066,0.08,0.097,0.087,0.074,0.084,0.158,0.09,0.031,0.186,0.297,0.203,0.126,0.166,0.166,0.209,0.231,0.446,0.663,0.693,0.766,0.821,0.705,0.756,0.747,0.639,0.485,0.333,0.536,0.874,0.857,0.672,0.345,0.315,0.27,0.26,0.274,0.359,0.438,0.246,0.076,0.019,0.08,0.075,0.037,0.016,0.03,0.011,0.011,0.01,0.003,0.01,0.01,0.004,0.007,0.011,R
0.008,0.015,0.029,0.043,0.095,0.075,0.041,0.026,0.069,0.175,0.197,0.117,0.168,0.081,0.218,0.512,0.723,0.778,0.622,0.35,0.373,0.262,0.378,0.736,0.867,0.822,0.777,0.786,0.565,0.364,0.353,0.386,0.337,0.169,0.263,0.32,0.139,0.105,0.168,0.191,0.117,0.093,0.086,0.095,0.099,0.096,0.043,0.041,0.011,0.018,0.006,0.024,0.011,0.014,0.012,0.006,0.006,0.003,0.007,0.004,R
