@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.0791,-1.38,-1.0
-0.519,-0.799,-1.0
-0.295,-1.27,-1.0
-1.93,0.96,-1.0
-0.486,-1.62,-1.0
0.745,0.877,-1.0
-0.76,-0.862,-1.0
-0.145,1.65,-1.0
-0.0931,1.52,-1.0
0.517,-0.931,-1.0
0.0951,-1.39,-1.0
0.794,1.01,-1.0
-0.861,-0.972,-1.0
-1.12,-1.17,-1.0
0.731,1.31,-1.0
0.102,-1.03,-1.0
-0.643,1.68,-1.0
-0.127,-1.33,-1.0
-0.449,1.04,-1.0
-0.817,-1.11,-1.0
0.523,-1.38,-1.0
-0.783,-1.33,-1.0
1.16,1.05,-1.0
-0.742,-1.02,-1.0
1.3,0.648,-1.0
0.424,-0.84,-1.0
0.942,0.248,-1.0
-0.794,1.07,-1.0
-0.803,1.25,-1.0
1.85,-0.558,-1.0
-0.519,-1.0,-1.0
1.01,0.257,-1.0
-0.392,-1.27,-1.0
-1.42,0.83,-1.0
-0.639,-1.04,-1.0
0.801,1.14,-1.0
1.19,0.289,-1.0
0.0643,-1.28,-1.0
0.0852,-0.852,-1.0
-0.851,-1.26,-1.0
0.234,0.958,-1.0
0.472,1.37,-1.0
-0.634,1.21,-1.0
0.369,1.69,-1.0
0.262,-0.673,-1.0
0.0949,-1.56,-1.0
-0.58,1.34,-1.0
-0.697,-1.69,-1.0
-0.269,1.37,-1.0
0.164,-1.18,-1.0
-0.239,-0.848,-1.0
1.05,0.776,-1.0
0.126,-1.08,-1.0
-1.53,0.257,-1.0
-0.753,-1.08,-1.0
0.0325,-1.46,-1.0
-0.956,-0.77,-1.0
0.781,0.911,-1.0
1.18,0.614,-1.0
0.287,-1.45,-1.0
-0.599,1.44,-1.0
-0.496,-1.09,-1.0
-0.443,1.86,-1.0
-0.936,-1.5,-1.0
-1.52,0.497,-1.0
0.0291,-1.12,-1.0
-0.926,0.694,-1.0
0.811,1.07,-1.0
-1.42,-1.4,-1.0
1.29,0.0437,-1.0
1.7,0.157,-1.0
0.712,0.837,-1.0
-0.415,-1.3,-1.0
-0.726,-1.17,-1.0
-0.0949,-0.821,-1.0
-1.15,0.587,-1.0
0.0284,1.62,-1.0
-1.46,0.657,-1.0
0.0273,-0.683,-1.0
-0.39,-1.01,-1.0
-0.0202,-1.26,-1.0
0.975,1.48,-1.0
1.54,-0.749,-1.0
1.86,-0.213,-1.0
-0.134,-1.1,-1.0
-0.866,0.751,-1.0
-0.259,0.996,-1.0
0.835,-0.0137,-1.0
-0.614,-1.43,-1.0
0.35,1.22,-1.0
0.762,0.344,-1.0
-0.0868,-1.33,-1.0
-0.0247,-1.5,-1.0
-1.08,-0.952,-1.0
-1.01,-1.47,-1.0
-1.01,1.21,-1.0
0.17,-0.719,-1.0
-0.621,1.16,-1.0
-0.833,-0.569,-1.0
1.11,-0.106,-1.0
-0.509,-0.932,-1.0
-0.647,1.08,-1.0
-0.433,-1.13,-1.0
0.769,0.772,-1.0
-1.06,1.03,-1.0
0.294,-1.5,-1.0
-0.956,-1.61,-1.0
0.407,-0.94,-1.0
-1.34,0.626,-1.0
1.5,0.0442,-1.0
1.42,-0.146,-1.0
1.04,0.93,-1.0
1.19,0.19,-1.0
1.08,0.683,-1.0
-0.749,1.26,-1.0
-0.828,-0.82,-1.0
0.423,1.74,-1.0
0.809,0.741,-1.0
-0.926,0.916,-1.0
0.39,1.27,-1.0
0.915,1.15,-1.0
0.121,1.72,-1.0
-0.592,-1.17,-1.0
-1.74,0.975,-1.0
0.686,1.2,-1.0
0.308,-0.913,-1.0
-0.52,1.35,-1.0
1.15,0.824,-1.0
-1.31,-0.903,-1.0
0.721,0.731,-1.0
0.834,0.925,-1.0
0.835,1.24,-1.0
0.314,-1.25,-1.0
-1.21,0.778,-1.0
0.477,0.791,-1.0
0.498,-1.02,-1.0
-0.881,-1.59,-1.0
-0.767,-1.2,-1.0
1.65,0.0404,-1.0
-0.951,0.533,-1.0
-0.394,1.6,-1.0
0.198,-1.41,-1.0
-0.53,-0.944,-1.0
-0.397,1.32,-1.0
-0.891,0.593,-1.0
0.24,-1.14,-1.0
-0.239,-1.42,-1.0
1.39,0.0609,-1.0
-0.405,-1.09,-1.0
0.3,-1.18,-1.0
-1.03,0.681,-1.0
1.07,0.646,-1.0
-0.109,-0.884,-1.0
-1.62,0.468,-1.0
0.388,0.863,-1.0
1.28,0.902,-1.0
-0.994,1.14,-1.0
1.29,0.488,-1.0
0.484,1.04,-1.0
-0.515,0.976,-1.0
-0.914,1.07,-1.0
0.0182,1.68,-1.0
1.09,1.21,-1.0
0.129,-0.889,-1.0
-0.45,-0.928,-1.0
0.14,1.25,-1.0
-1.07,1.16,-1.0
0.847,1.4,-1.0
0.136,-1.49,-1.0
-0.734,0.881,-1.0
-0.0547,-1.06,-1.0
-1.57,0.679,-1.0
0.469,1.91,-1.0
-1.2,0.92,-1.0
-1.98,0.345,-1.0
-0.617,1.61,-1.0
-0.037,-1.35,-1.0
-0.109,-1.25,-1.0
-0.337,1.48,-1.0
0.42,2.1,-1.0
0.13,1.38,-1.0
1.22,0.561,-1.0
1.1,0.508,-1.0
0.625,1.67,-1.0
-1.53,0.656,-1.0
1.31,-0.254,-1.0
0.606,-0.877,-1.0
-0.862,1.53,-1.0
1.52,-0.0653,-1.0
1.5,0.541,-1.0
-0.855,1.22,-1.0
1.22,-0.106,-1.0
1.58,-0.468,-1.0
-0.0169,-0.939,-1.0
0.0328,1.22,-1.0
-0.0261,-1.38,-1.0
-0.231,-0.75,-1.0
-1.55,0.588,-1.0
-0.499,-0.858,-1.0
-0.17,1.18,-1.0
-0.315,-1.3,-1.0
0.627,0.234,-1.0
-1.1,-1.24,-1.0
-0.214,-1.27,-1.0
-0.436,1.45,-1.0
-0.138,-0.951,-1.0
0.685,2.2,-1.0
-0.43,-1.4,-1.0
-0.791,-1.43,-1.0
-0.697,1.35,-1.0
-0.445,-1.24,-1.0
1.33,0.406,-1.0
-0.704,0.71,-1.0
-0.115,-0.719,-1.0
-0.23,-1.02,-1.0
-2.19,0.0991,-1.0
0.45,1.6,-1.0
-0.961,1.0,-1.0
-0.23,1.08,-1.0
1.23,-0.00847,-1.0
1.16,0.776,-1.0
-1.2,1.43,-1.0
-0.566,-1.33,-1.0
-1.08,0.89,-1.0
-0.659,-1.27,-1.0
1.47,-0.531,-1.0
0.673,1.07,-1.0
-0.948,-0.982,-1.0
1.17,0.511,-1.0
-0.0347,1.3,-1.0
1.41,0.258,-1.0
0.526,1.48,-1.0
-0.49,-1.45,-1.0
0.0496,-1.05,-1.0
-0.145,-1.39,-1.0
0.166,-1.25,-1.0
-0.855,-1.05,-1.0
-0.36,-1.28,-1.0
-1.15,0.729,-1.0
-0.254,-1.37,-1.0
-0.27,-1.28,-1.0
0.672,1.57,-1.0
0.72,0.989,-1.0
-0.0476,-1.24,-1.0
0.902,0.947,-1.0
0.404,-1.1,-1.0
-0.0536,1.6,-1.0
1.55,-0.00546,-1.0
-1.02,0.849,-1.0
0.907,0.191,-1.0
-0.813,-1.23,-1.0
-1.19,-1.03,-1.0
1.05,-0.23,-1.0
-0.533,1.22,-1.0
0.48,-1.15,-1.0
-0.0554,-1.28,-1.0
1.96,-0.709,-1.0
1.43,-0.366,-1.0
1.27,0.301,-1.0
-0.337,-1.45,-1.0
-1.53,0.39,-1.0
1.64,-0.152,-1.0
-1.04,0.984,-1.0
1.0,0.654,-1.0
-0.544,-0.831,-1.0
1.52,0.315,-1.0
-1.14,0.849,-1.0
-0.0957,-1.06,-1.0
0.431,-1.46,-1.0
0.675,-1.53,-1.0
-0.396,1.21,-1.0
0.14,-0.8,-1.0
-0.836,0.959,-1.0
-1.3,0.469,-1.0
0.611,0.978,-1.0
-0.478,-0.796,-1.0
-0.114,-1.5,-1.0
-0.43,-0.722,-1.0
-1.39,1.09,-1.0
0.836,0.849,-1.0
-0.271,1.59,-1.0
0.912,2.1,-1.0
1.35,0.677,-1.0
-0.696,-1.2,-1.0
-1.59,0.763,-1.0
1.27,0.589,-1.0
-1.25,-1.1,-1.0
-0.366,-0.882,-1.0
0.543,0.913,-1.0
1.07,0.438,-1.0
0.0545,2.0,-1.0
0.334,1.04,-1.0
0.272,-1.6,-1.0
0.804,0.6,-1.0
0.843,0.634,-1.0
0.544,1.22,-1.0
-0.157,1.84,-1.0
0.272,-1.12,-1.0
1.39,-0.013,-1.0
1.14,0.148,-1.0
1.52,0.795,-1.0
0.379,1.37,-1.0
-0.187,-1.38,-1.0
-0.244,-1.2,-1.0
-0.638,1.32,-1.0
-0.776,-1.26,-1.0
1.29,0.152,-1.0
1.11,0.205,-1.0
-0.265,1.28,-1.0
-0.3,-1.04,-1.0
0.514,1.52,-1.0
0.431,0.266,-1.0
-0.769,-1.46,-1.0
-0.0127,-1.12,-1.0
1.72,-0.793,-1.0
-1.03,1.31,-1.0
-1.3,1.16,-1.0
1.71,-0.225,-1.0
1.77,0.239,-1.0
1.18,0.424,-1.0
1.59,-0.378,-1.0
1.43,0.484,-1.0
-0.389,-1.2,-1.0
-0.877,-1.08,-1.0
1.02,0.72,-1.0
0.226,-1.02,-1.0
0.651,0.744,-1.0
1.35,-0.177,-1.0
0.34,-1.03,-1.0
0.999,0.811,-1.0
0.949,0.422,-1.0
-1.01,1.07,-1.0
-1.57,0.905,-1.0
-1.02,-1.18,-1.0
-2.0,-0.0624,-1.0
1.2,-0.213,-1.0
-3.09,-0.832,-1.0
-0.666,-1.1,-1.0
0.176,-1.11,-1.0
0.977,0.597,-1.0
-0.746,-0.93,-1.0
0.735,0.571,-1.0
0.21,2.18,-1.0
-0.218,-1.63,-1.0
2.03,-0.427,-1.0
-1.42,0.728,-1.0
0.178,1.49,-1.0
-1.67,0.88,-1.0
-0.558,-1.67,-1.0
-0.314,-0.919,-1.0
1.72,-0.448,-1.0
-0.644,-0.78,-1.0
0.893,0.691,-1.0
0.268,1.14,-1.0
1.16,0.703,-1.0
-0.181,-1.1,-1.0
-0.596,-0.989,-1.0
0.163,-1.31,-1.0
-0.487,-1.13,-1.0
0.682,-0.146,-1.0
0.143,0.845,-1.0
1.22,1.35,-1.0
0.00273,-0.973,-1.0
-0.375,-1.39,-1.0
0.569,1.44,-1.0
-1.12,-1.39,-1.0
0.143,1.05,-1.0
0.624,-1.31,-1.0
-1.02,0.619,-1.0
0.805,0.42,-1.0
1.28,-0.588,-1.0
0.883,0.598,-1.0
-0.153,-1.15,-1.0
-0.511,1.5,-1.0
1.2,0.0691,-1.0
-0.702,-0.811,-1.0
0.275,-0.987,-1.0
-1.47,0.96,-1.0
-0.0779,-0.967,-1.0
1.39,0.155,-1.0
0.557,1.38,-1.0
0.0899,-1.09,-1.0
1.14,0.607,-1.0
-0.859,0.885,-1.0
1.92,0.0429,-1.0
0.0116,-1.09,-1.0
-0.314,-0.984,-1.0
-0.663,-1.47,-1.0
-1.42,0.275,-1.0
1.18,0.334,-1.0
1.27,-0.747,-1.0
0.41,1.01,-1.0
0.65,1.86,-1.0
1.07,0.399,-1.0
-1.28,0.72,-1.0
-0.639,-1.37,-1.0
1.44,0.358,-1.0
1.23,2.19,-1.0
1.01,0.48,-1.0
-0.758,0.794,-1.0
0.0973,-1.33,-1.0
-0.435,-1.08,-1.0
-0.424,2.01,-1.0
-1.16,-0.641,-1.0
-0.753,1.18,-1.0
-1.25,0.985,-1.0
-0.614,-1.22,-1.0
-1.93,0.603,-1.0
0.598,0.855,-1.0
-1.04,-1.08,-1.0
-0.936,1.81,-1.0
-0.714,-1.36,-1.0
0.858,0.399,-1.0
-0.00264,-1.02,-1.0
0.974,0.877,-1.0
0.994,0.0734,-1.0
0.624,0.621,-1.0
0.56,0.491,-1.0
-0.175,-0.909,-1.0
1.8,0.757,-1.0
-1.21,1.19,-1.0
1.67,-0.978,-1.0
0.448,0.71,-1.0
0.229,1.63,-1.0
1.58,0.206,-1.0
0.344,1.49,-1.0
-0.306,2.28,-1.0
-0.315,-1.09,-1.0
0.00879,1.47,-1.0
-0.921,-1.19,-1.0
0.39,-1.2,-1.0
1.06,0.842,-1.0
1.22,0.247,-1.0
1.26,0.799,-1.0
-0.302,-1.22,-1.0
0.735,0.932,-1.0
1.14,0.376,-1.0
-0.265,1.71,-1.0
-0.56,-1.12,-1.0
0.724,0.417,-1.0
-0.455,0.868,-1.0
-0.238,-1.49,-1.0
1.0,-0.0347,-1.0
-0.487,-1.19,-1.0
-0.639,1.25,-1.0
-0.836,-1.36,-1.0
-0.298,-0.823,-1.0
-0.126,-1.67,-1.0
0.638,1.11,-1.0
-0.514,-1.21,-1.0
-0.769,1.35,-1.0
2.2,-0.665,-1.0
0.208,-1.21,-1.0
1.13,0.429,-1.0
1.8,0.0607,-1.0
1.38,0.877,-1.0
1.12,0.293,-1.0
0.547,1.15,-1.0
1.98,0.417,-1.0
-0.542,-0.739,-1.0
-0.00698,-1.15,-1.0
-0.0381,-0.791,-1.0
0.284,1.86,-1.0
0.985,1.16,-1.0
-0.0782,-1.1,-1.0
-0.236,1.44,-1.0
2.34,-1.25,-1.0
-0.0305,-1.09,-1.0
0.066,-1.23,-1.0
-1.14,1.08,-1.0
-0.49,1.25,-1.0
0.0292,-1.21,-1.0
1.68,-0.32,-1.0
-1.35,1.32,-1.0
0.303,-1.35,-1.0
0.385,-0.744,-1.0
-1.4,0.475,-1.0
-1.83,0.601,-1.0
0.916,1.63,-1.0
-1.33,1.08,-1.0
0.343,-1.14,-1.0
1.31,0.118,-1.0
1.88,-0.289,-1.0
-0.211,-0.637,-1.0
-1.63,0.293,-1.0
1.27,-0.441,-1.0
-0.717,1.0,-1.0
-0.892,1.02,-1.0
-0.807,1.12,-1.0
1.35,0.229,-1.0
0.931,0.783,-1.0
0.254,2.42,-1.0
-0.539,-1.39,-1.0
-0.624,1.75,-1.0
-1.75,0.722,-1.0
0.185,0.617,-1.0
-2.01,0.439,-1.0
0.414,1.16,-1.0
0.957,0.0986,-1.0
-1.94,0.832,-1.0
-0.139,-1.27,-1.0
0.38,-1.35,-1.0
-0.819,-0.943,-1.0
0.0238,0.0836,1.0
-0.872,-0.461,1.0
0.0235,-0.18,1.0
-1.82,-0.899,1.0
0.701,0.0237,1.0
-0.736,0.683,1.0
-1.49,-0.498,1.0
1.26,-1.25,1.0
-1.08,-0.0594,1.0
-0.853,-0.254,1.0
0.978,-1.33,1.0
-0.67,-0.55,1.0
-1.36,-0.324,1.0
-0.33,0.0829,1.0
-0.377,0.607,1.0
-1.65,-2.05,1.0
-2.13,-1.85,1.0
0.347,0.414,1.0
-0.326,0.168,1.0
0.0219,-0.388,1.0
-0.872,0.26,1.0
-0.814,0.23,1.0
1.01,1.57,1.0
1.07,-0.985,1.0
-0.232,0.626,1.0
-0.522,0.877,1.0
-1.63,-1.16,1.0
-1.35,-0.485,1.0
1.18,1.36,1.0
-1.18,-0.122,1.0
-1.37,-0.213,1.0
-0.641,0.516,1.0
1.54,1.75,1.0
1.97,1.41,1.0
0.424,0.547,1.0
-1.83,-0.746,1.0
0.952,-1.9,1.0
-1.39,-0.118,1.0
-1.51,-0.276,1.0
1.19,-1.25,1.0
-2.07,-0.521,1.0
1.5,1.5,1.0
0.18,-0.0627,1.0
0.981,0.26,1.0
0.262,-0.538,1.0
0.637,1.55,1.0
1.28,-0.341,1.0
0.603,0.145,1.0
0.0336,0.323,1.0
0.511,-0.773,1.0
-1.24,-0.72,1.0
0.244,1.84,1.0
-1.89,-1.16,1.0
0.0968,-0.225,1.0
-0.972,-1.08,1.0
-0.763,-0.573,1.0
0.614,-0.157,1.0
-1.18,-0.522,1.0
-0.0468,-0.332,1.0
-0.135,0.0707,1.0
0.247,1.65,1.0
0.277,-0.324,1.0
-2.0,-1.72,1.0
0.953,1.14,1.0
0.75,1.92,1.0
-1.61,-0.364,1.0
1.23,-1.55,1.0
0.101,0.881,1.0
-1.94,-0.273,1.0
-0.0982,0.395,1.0
-0.78,-0.43,1.0
-1.26,-0.457,1.0
0.923,0.166,1.0
0.605,1.86,1.0
0.364,-0.269,1.0
-0.973,-0.126,1.0
-0.679,-0.0957,1.0
0.842,-0.372,1.0
-1.46,0.0829,1.0
2.07,1.02,1.0
1.47,1.39,1.0
-0.759,0.366,1.0
-0.308,2.19,1.0
1.11,-0.476,1.0
0.404,0.00999,1.0
-0.261,0.204,1.0
-0.0666,0.0656,1.0
0.773,-0.747,1.0
0.0052,0.24,1.0
-1.41,-1.02,1.0
0.236,0.443,1.0
-0.32,0.707,1.0
1.31,-1.08,1.0
0.703,-0.583,1.0
-0.403,-0.636,1.0
-1.08,-0.612,1.0
1.67,0.974,1.0
-0.166,0.165,1.0
-0.232,-0.364,1.0
-1.63,-1.32,1.0
1.14,-0.209,1.0
-0.753,-0.321,1.0
-1.23,-0.336,1.0
0.896,0.363,1.0
-1.47,-0.817,1.0
-0.957,0.848,1.0
2.18,1.13,1.0
1.27,-0.675,1.0
-0.206,-0.0207,1.0
-0.82,-0.76,1.0
0.894,-0.992,1.0
-1.62,-0.896,1.0
0.947,-0.888,1.0
-1.86,-0.963,1.0
0.566,-0.977,1.0
-0.384,-0.397,1.0
-0.139,0.132,1.0
0.686,-0.19,1.0
1.38,-1.36,1.0
-1.14,-0.494,1.0
1.02,-0.549,1.0
-1.6,-1.44,1.0
0.0165,-0.639,1.0
-0.114,0.846,1.0
0.589,0.557,1.0
-0.71,-0.874,1.0
-0.314,0.0194,1.0
-2.14,-1.43,1.0
1.78,1.35,1.0
0.073,-0.00169,1.0
-0.0677,-0.394,1.0
0.433,0.38,1.0
0.613,-0.0651,1.0
-0.167,-0.633,1.0
1.42,-0.32,1.0
-2.13,-0.347,1.0
0.208,-0.427,1.0
0.875,1.82,1.0
0.313,0.189,1.0
2.34,1.13,1.0
-0.907,0.416,1.0
0.6,-0.38,1.0
-1.94,-1.03,1.0
0.484,-0.427,1.0
0.45,-0.104,1.0
0.902,-1.08,1.0
1.38,-1.74,1.0
-1.47,-0.212,1.0
0.671,0.181,1.0
-1.29,-0.23,1.0
-1.65,-0.0692,1.0
1.71,1.17,1.0
0.414,0.141,1.0
-0.288,0.385,1.0
-0.112,-0.841,1.0
1.04,-1.13,1.0
-0.256,-0.115,1.0
0.785,0.0481,1.0
1.52,-1.34,1.0
-0.457,-0.322,1.0
-0.0275,-0.582,1.0
0.854,0.0949,1.0
0.153,-0.875,1.0
0.768,-1.25,1.0
-2.04,-0.978,1.0
0.416,1.86,1.0
2.59,1.16,1.0
0.816,-0.133,1.0
-1.55,-0.61,1.0
0.424,0.0533,1.0
-0.201,0.287,1.0
0.32,0.282,1.0
-0.253,-0.406,1.0
-1.28,-0.00494,1.0
-1.11,0.276,1.0
0.867,-1.19,1.0
-0.0744,-0.463,1.0
1.27,-0.573,1.0
-0.125,0.521,1.0
0.335,-0.483,1.0
-1.11,0.00172,1.0
-0.106,-0.316,1.0
-0.685,0.459,1.0
-1.94,-0.761,1.0
0.297,-1.11,1.0
0.165,-0.405,1.0
-0.672,-0.0414,1.0
0.74,1.35,1.0
0.318,0.621,1.0
1.16,-1.08,1.0
0.229,0.613,1.0
-0.0897,-0.115,1.0
0.976,-1.53,1.0
1.04,0.0909,1.0
0.309,-0.689,1.0
-1.0,0.078,1.0
-1.55,0.121,1.0
-0.529,0.365,1.0
1.07,-1.38,1.0
-0.129,-0.061,1.0
2.52,1.43,1.0
-1.45,-0.701,1.0
-0.247,0.775,1.0
-1.48,-1.23,1.0
0.303,-0.143,1.0
-1.31,0.175,1.0
-1.72,-0.41,1.0
1.18,1.25,1.0
-0.918,-0.578,1.0
-0.00124,-0.938,1.0
-1.33,0.0398,1.0
-0.89,-1.18,1.0
0.529,0.788,1.0
0.358,-0.887,1.0
0.641,1.72,1.0
1.4,-0.874,1.0
0.325,-0.0325,1.0
0.388,0.484,1.0
-1.02,-0.0308,1.0
-0.322,0.535,1.0
0.617,1.34,1.0
0.833,-0.254,1.0
-1.04,-0.131,1.0
-0.118,1.7,1.0
-1.02,-0.224,1.0
-0.994,0.192,1.0
-0.428,-0.509,1.0
0.764,0.381,1.0
-1.42,-0.617,1.0
1.01,-0.935,1.0
-0.221,0.12,1.0
-0.862,-0.0613,1.0
2.07,1.37,1.0
0.459,1.69,1.0
2.32,1.32,1.0
0.683,-0.0347,1.0
1.73,1.26,1.0
1.01,-0.743,1.0
-1.3,-1.17,1.0
-1.21,-0.854,1.0
1.01,-0.437,1.0
0.939,-0.351,1.0
-1.3,-1.08,1.0
0.406,-0.707,1.0
-0.804,0.396,1.0
-1.01,0.357,1.0
-0.474,0.264,1.0
-0.484,0.615,1.0
0.889,-0.566,1.0
1.37,-0.8,1.0
-1.86,-1.47,1.0
0.108,-0.304,1.0
-0.581,0.582,1.0
-0.341,-0.0358,1.0
-0.827,-0.506,1.0
0.84,-0.176,1.0
0.587,0.322,1.0
2.17,1.45,1.0
-0.879,0.499,1.0
0.209,0.755,1.0
0.151,0.322,1.0
-1.08,-0.868,1.0
-1.6,-0.541,1.0
0.502,-0.536,1.0
0.195,-0.296,1.0
-1.14,-0.245,1.0
1.35,1.1,1.0
-0.219,-0.195,1.0
0.0919,-0.154,1.0
1.13,-0.541,1.0
-0.784,-0.00647,1.0
-1.51,-0.193,1.0
-1.14,-0.927,1.0
0.561,1.74,1.0
1.33,1.51,1.0
1.31,1.62,1.0
-1.73,-0.242,1.0
1.67,-1.77,1.0
1.41,-2.09,1.0
-0.903,0.101,1.0
-0.439,-0.884,1.0
-0.364,1.7,1.0
0.704,-0.91,1.0
-0.000689,2.0,1.0
0.878,-0.856,1.0
0.37,-0.0513,1.0
0.778,1.44,1.0
0.0224,1.43,1.0
0.222,0.214,1.0
-0.838,0.644,1.0
-0.553,-0.687,1.0
-1.24,0.323,1.0
1.0,1.69,1.0
1.15,-1.56,1.0
0.996,1.46,1.0
-1.36,-0.848,1.0
1.22,-0.361,1.0
0.344,1.38,1.0
-0.566,-0.563,1.0
0.466,0.322,1.0
1.04,-1.17,1.0
-2.15,-0.858,1.0
0.501,0.0553,1.0
1.05,-0.362,1.0
-0.215,0.549,1.0
-1.05,-0.4,1.0
-1.82,-1.78,1.0
-0.33,0.301,1.0
-0.275,1.52,1.0
1.82,1.43,1.0
-0.5,-0.0595,1.0
-0.479,0.0719,1.0
-1.59,-1.0,1.0
0.933,-1.24,1.0
-1.76,-1.58,1.0
2.75,1.47,1.0
-0.651,0.369,1.0
0.486,0.245,1.0
0.714,-1.19,1.0
1.52,-1.12,1.0
-0.576,-0.463,1.0
0.469,-0.321,1.0
-1.78,-1.07,1.0
-0.198,-0.536,1.0
-0.241,0.897,1.0
-2.0,-2.1,1.0
0.2,-0.609,1.0
-1.06,0.496,1.0
0.734,-0.212,1.0
-0.077,1.87,1.0
-2.09,-1.22,1.0
1.25,-0.146,1.0
-0.757,0.298,1.0
2.0,1.71,1.0
1.89,0.834,1.0
0.378,-0.56,1.0
1.54,1.24,1.0
2.41,1.26,1.0
0.377,-0.643,1.0
-0.977,0.639,1.0
0.271,0.38,1.0
-1.26,-0.119,1.0
0.82,-0.514,1.0
-1.66,-0.792,1.0
-1.55,-0.744,1.0
-1.52,-1.15,1.0
0.324,1.68,1.0
-1.07,-0.709,1.0
-1.01,-0.363,1.0
1.66,1.42,1.0
2.69,1.12,1.0
1.94,1.25,1.0
-0.0299,0.617,1.0
0.188,1.59,1.0
-1.45,-0.0461,1.0
-0.0615,0.299,1.0
1.38,-0.645,1.0
2.21,1.02,1.0
1.49,1.59,1.0
0.434,-0.189,1.0
1.45,-1.24,1.0
0.0981,0.465,1.0
1.62,-1.16,1.0
-0.613,0.775,1.0
-0.328,0.232,1.0
-0.546,0.442,1.0
-1.27,-0.688,1.0
-0.801,-0.24,1.0
-1.84,-1.23,1.0
0.652,-0.646,1.0
-0.234,-0.656,1.0
-0.169,-0.135,1.0
-1.82,-0.665,1.0
0.722,-0.975,1.0
-0.956,-0.818,1.0
-1.7,-0.554,1.0
0.0844,1.72,1.0
-1.93,-0.0856,1.0
-1.78,-0.491,1.0
1.13,-1.75,1.0
0.735,1.63,1.0
-0.0999,1.97,1.0
0.156,0.152,1.0
1.29,-1.19,1.0
-1.55,-0.132,1.0
0.83,-0.939,1.0
0.824,-0.673,1.0
-1.19,-0.638,1.0
-0.193,-0.288,1.0
0.808,-0.831,1.0
-1.22,0.177,1.0
0.747,-1.05,1.0
-0.673,-0.177,1.0
-1.82,-0.341,1.0
-1.13,0.193,1.0
2.37,1.07,1.0
-0.635,1.94,1.0
-0.633,-0.698,1.0
1.23,0.0999,1.0
1.87,1.19,1.0
0.0381,0.167,1.0
-0.836,-0.65,1.0
0.833,-0.0565,1.0
1.22,-1.46,1.0
0.424,1.64,1.0
1.16,-0.768,1.0
0.168,1.97,1.0
0.572,-0.812,1.0
-1.02,-0.469,1.0
-0.628,-0.267,1.0
-0.259,0.496,1.0
-1.86,-1.3,1.0
-1.53,-0.665,1.0
-1.49,0.228,1.0
-1.51,0.348,1.0
0.265,-0.182,1.0
0.755,0.22,1.0
2.29,1.22,1.0
-1.58,-1.25,1.0
-1.87,-0.555,1.0
0.323,-0.796,1.0
1.14,-0.938,1.0
-0.683,0.139,1.0
-1.79,-0.954,1.0
