@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-1.54,0.562,-1.0
-0.524,-0.857,-1.0
-0.183,1.15,-1.0
-0.325,-1.32,-1.0
0.582,0.232,-1.0
-1.06,-1.24,-1.0
-0.223,-1.28,-1.0
-0.419,1.4,-1.0
-0.124,-0.95,-1.0
0.739,2.14,-1.0
-0.411,-1.41,-1.0
-0.795,-1.43,-1.0
-0.672,1.35,-1.0
-0.452,-1.22,-1.0
1.32,0.376,-1.0
-0.699,0.755,-1.0
-0.101,-0.765,-1.0
-0.224,-1.02,-1.0
-2.25,0.167,-1.0
0.443,1.54,-1.0
-0.957,1.0,-1.0
-0.167,1.07,-1.0
1.22,-0.0172,-1.0
1.18,0.766,-1.0
-1.09,1.39,-1.0
-0.581,-1.34,-1.0
-1.06,0.917,-1.0
-0.658,-1.31,-1.0
1.45,-0.507,-1.0
0.683,1.07,-1.0
-0.965,-0.978,-1.0
1.18,0.507,-1.0
-0.0656,1.24,-1.0
1.39,0.262,-1.0
0.522,1.46,-1.0
-0.501,-1.43,-1.0
0.0479,-1.06,-1.0
-0.137,-1.39,-1.0
0.178,-1.24,-1.0
-0.84,-1.05,-1.0
-0.338,-1.33,-1.0
-1.12,0.699,-1.0
-0.207,-1.37,-1.0
-0.261,-1.27,-1.0
0.69,1.57,-1.0
0.708,0.961,-1.0
-0.0681,-1.24,-1.0
0.923,0.933,-1.0
0.418,-1.12,-1.0
-0.071,1.63,-1.0
1.62,-0.0187,-1.0
-1.06,0.817,-1.0
0.904,0.195,-1.0
-0.811,-1.21,-1.0
-1.2,-1.02,-1.0
1.06,-0.232,-1.0
-0.52,1.2,-1.0
0.499,-1.17,-1.0
-0.0242,-1.28,-1.0
2.01,-0.695,-1.0
1.39,-0.376,-1.0
1.26,0.305,-1.0
-0.35,-1.49,-1.0
-1.52,0.388,-1.0
1.62,-0.131,-1.0
-1.05,0.966,-1.0
1.01,0.677,-1.0
-0.565,-0.853,-1.0
1.52,0.356,-1.0
-1.18,0.862,-1.0
-0.1,-1.05,-1.0
0.399,-1.48,-1.0
0.666,-1.52,-1.0
-0.431,1.21,-1.0
0.199,-0.86,-1.0
-0.85,0.963,-1.0
-1.31,0.463,-1.0
0.592,0.973,-1.0
-0.499,-0.766,-1.0
-0.107,-1.5,-1.0
-0.421,-0.731,-1.0
-1.41,1.09,-1.0
0.818,0.845,-1.0
-0.269,1.6,-1.0
0.81,1.93,-1.0
1.35,0.657,-1.0
-0.688,-1.14,-1.0
-1.6,0.788,-1.0
1.24,0.608,-1.0
-1.2,-1.19,-1.0
-0.381,-0.917,-1.0
0.536,0.921,-1.0
1.07,0.441,-1.0
0.132,2.0,-1.0
0.354,1.06,-1.0
0.215,-1.66,-1.0
0.838,0.603,-1.0
0.833,0.653,-1.0
0.52,1.21,-1.0
-0.162,1.84,-1.0
0.25,-1.1,-1.0
1.34,-0.0272,-1.0
1.12,0.173,-1.0
1.41,0.83,-1.0
0.318,1.4,-1.0
-0.16,-1.36,-1.0
-0.262,-1.2,-1.0
-0.636,1.35,-1.0
-0.76,-1.26,-1.0
1.29,0.153,-1.0
1.14,0.212,-1.0
-0.262,1.28,-1.0
-0.324,-1.03,-1.0
0.496,1.52,-1.0
0.395,0.0856,-1.0
-0.724,-1.48,-1.0
-0.0184,-1.13,-1.0
1.8,-0.811,-1.0
-1.04,1.33,-1.0
-1.32,1.12,-1.0
1.72,-0.259,-1.0
1.78,0.272,-1.0
1.17,0.426,-1.0
1.61,-0.387,-1.0
1.43,0.498,-1.0
-0.401,-1.17,-1.0
-0.865,-1.1,-1.0
1.02,0.729,-1.0
0.235,-1.05,-1.0
0.636,0.756,-1.0
1.32,-0.144,-1.0
0.322,-1.04,-1.0
0.975,0.809,-1.0
0.952,0.427,-1.0
-0.983,1.06,-1.0
-1.59,0.913,-1.0
-1.02,-1.19,-1.0
-2.04,0.131,-1.0
1.21,-0.271,-1.0
-2.98,-0.16,-1.0
-0.712,-1.1,-1.0
0.174,-1.11,-1.0
0.991,0.594,-1.0
-0.756,-0.943,-1.0
0.701,0.564,-1.0
0.125,2.16,-1.0
-0.275,-1.6,-1.0
2.04,-0.462,-1.0
-1.38,0.678,-1.0
0.159,1.51,-1.0
-1.7,0.869,-1.0
-0.558,-1.73,-1.0
-0.303,-0.883,-1.0
1.72,-0.471,-1.0
-0.617,-0.792,-1.0
0.91,0.665,-1.0
0.275,1.18,-1.0
1.19,0.697,-1.0
-0.171,-1.09,-1.0
-0.599,-0.965,-1.0
0.191,-1.29,-1.0
-0.489,-1.13,-1.0
0.88,-0.241,-1.0
0.126,0.819,-1.0
1.17,1.37,-1.0
0.0131,-0.969,-1.0
-0.372,-1.38,-1.0
0.57,1.42,-1.0
-0.929,-1.39,-1.0
0.0744,1.04,-1.0
0.63,-1.23,-1.0
-1.04,0.621,-1.0
0.781,0.415,-1.0
1.27,-0.519,-1.0
0.869,0.576,-1.0
-0.156,-1.16,-1.0
-0.511,1.53,-1.0
1.21,0.0512,-1.0
-0.704,-0.802,-1.0
0.247,-0.96,-1.0
-1.48,0.944,-1.0
-0.051,-0.972,-1.0
1.43,0.147,-1.0
0.725,1.39,-1.0
0.0893,-1.1,-1.0
1.11,0.57,-1.0
-0.824,0.858,-1.0
1.97,0.041,-1.0
0.0236,-1.07,-1.0
-0.274,-0.99,-1.0
-0.689,-1.45,-1.0
-1.45,0.377,-1.0
1.2,0.318,-1.0
1.33,-0.704,-1.0
0.415,0.986,-1.0
0.594,1.8,-1.0
1.05,0.397,-1.0
-1.34,0.869,-1.0
-0.642,-1.35,-1.0
1.41,0.319,-1.0
1.26,1.72,-1.0
0.995,0.502,-1.0
-0.579,0.79,-1.0
0.0726,-1.31,-1.0
-0.381,-1.08,-1.0
-0.35,2.07,-1.0
-1.0,-0.885,-1.0
-0.754,1.19,-1.0
-1.24,1.0,-1.0
-0.594,-1.21,-1.0
-1.94,0.598,-1.0
0.55,0.857,-1.0
-1.04,-1.07,-1.0
-0.801,1.78,-1.0
-0.72,-1.39,-1.0
0.893,0.345,-1.0
-0.0172,-1.03,-1.0
0.974,0.898,-1.0
0.981,0.0921,-1.0
0.611,0.649,-1.0
0.598,0.484,-1.0
-0.234,-0.974,-1.0
1.5,0.637,-1.0
-1.18,1.17,-1.0
1.75,-1.03,-1.0
0.485,0.635,-1.0
0.273,1.68,-1.0
1.57,0.171,-1.0
0.359,1.52,-1.0
-0.222,2.47,-1.0
-0.285,-1.1,-1.0
0.00453,1.47,-1.0
-0.89,-1.17,-1.0
0.405,-1.2,-1.0
1.08,0.839,-1.0
1.29,0.23,-1.0
1.25,0.794,-1.0
-0.295,-1.22,-1.0
0.676,0.925,-1.0
1.12,0.375,-1.0
-0.301,1.69,-1.0
-0.538,-1.15,-1.0
0.88,0.275,-1.0
-0.448,0.91,-1.0
-0.268,-1.52,-1.0
1.03,0.0331,-1.0
-0.484,-1.2,-1.0
-0.599,1.25,-1.0
-0.8,-1.38,-1.0
-0.335,-0.81,-1.0
-0.129,-1.69,-1.0
0.624,1.1,-1.0
-0.529,-1.22,-1.0
-0.843,1.4,-1.0
2.06,-0.893,-1.0
0.217,-1.21,-1.0
1.11,0.428,-1.0
1.77,0.013,-1.0
1.41,0.9,-1.0
1.09,0.299,-1.0
0.569,1.15,-1.0
1.88,0.325,-1.0
-0.494,-0.719,-1.0
-0.0262,-1.18,-1.0
-0.0113,-0.78,-1.0
0.314,1.84,-1.0
0.976,1.24,-1.0
-0.0765,-1.12,-1.0
-0.177,1.51,-1.0
2.25,-1.4,-1.0
-0.0397,-1.09,-1.0
0.0608,-1.23,-1.0
-1.12,1.1,-1.0
-0.526,1.26,-1.0
0.0169,-1.22,-1.0
1.64,-0.308,-1.0
-1.43,1.26,-1.0
0.308,-1.34,-1.0
0.395,-1.04,-1.0
-1.4,0.553,-1.0
-1.85,0.545,-1.0
0.518,1.7,-1.0
-1.46,1.11,-1.0
0.451,-1.23,-1.0
1.26,0.144,-1.0
1.79,-0.102,-1.0
-0.206,-1.15,-1.0
-1.75,0.318,-1.0
1.23,-0.493,-1.0
-0.738,1.01,-1.0
-0.891,1.0,-1.0
-0.754,1.1,-1.0
1.36,0.258,-1.0
0.845,0.766,-1.0
-0.0454,1.75,-1.0
-0.534,-1.4,-1.0
-0.451,1.72,-1.0
-1.74,0.697,-1.0
0.328,0.553,-1.0
-1.96,0.445,-1.0
0.408,1.16,-1.0
1.08,0.088,-1.0
-1.67,0.672,-1.0
-0.162,-1.24,-1.0
0.22,-1.36,-1.0
-2.41,0.26,-1.0
0.0176,0.0932,1.0
-0.912,-0.484,1.0
-0.0222,-0.202,1.0
-1.84,-0.865,1.0
0.707,0.0524,1.0
-0.743,0.685,1.0
-1.44,-0.505,1.0
1.25,-1.25,1.0
-1.07,-0.039,1.0
-0.834,-0.258,1.0
0.975,-1.34,1.0
-0.651,-0.528,1.0
-1.38,-0.32,1.0
-0.326,0.0769,1.0
-0.407,0.602,1.0
-1.64,-1.91,1.0
-2.18,-1.88,1.0
0.369,0.428,1.0
-0.316,0.177,1.0
0.0109,-0.378,1.0
-0.877,0.263,1.0
-0.768,0.209,1.0
1.03,1.55,1.0
1.08,-0.996,1.0
-0.252,0.623,1.0
-0.516,0.831,1.0
-1.62,-1.16,1.0
-1.34,-0.462,1.0
1.13,1.38,1.0
-1.18,-0.0978,1.0
-1.37,-0.205,1.0
-0.639,0.522,1.0
1.59,1.72,1.0
1.93,1.41,1.0
0.397,0.513,1.0
-1.82,-0.705,1.0
1.08,-1.83,1.0
-1.4,-0.107,1.0
-1.51,-0.27,1.0
1.16,-1.24,1.0
-2.04,-0.584,1.0
1.51,1.52,1.0
0.182,-0.0823,1.0
1.0,0.285,1.0
0.26,-0.54,1.0
0.683,1.6,1.0
1.26,-0.328,1.0
0.598,0.133,1.0
0.0413,0.345,1.0
0.534,-0.763,1.0
-1.24,-0.706,1.0
0.272,1.82,1.0
-1.87,-1.17,1.0
0.105,-0.208,1.0
-0.978,-1.05,1.0
-0.748,-0.57,1.0
0.596,-0.172,1.0
-1.19,-0.529,1.0
-0.0443,-0.335,1.0
-0.116,0.0815,1.0
0.269,1.62,1.0
0.265,-0.375,1.0
-1.97,-1.72,1.0
0.921,1.12,1.0
0.753,1.89,1.0
-1.61,-0.363,1.0
1.2,-1.56,1.0
0.0853,0.789,1.0
-1.97,-0.271,1.0
-0.138,0.425,1.0
-0.812,-0.411,1.0
-1.28,-0.471,1.0
0.916,0.144,1.0
0.646,1.82,1.0
0.347,-0.242,1.0
-0.961,-0.102,1.0
-0.693,-0.113,1.0
0.844,-0.402,1.0
-1.44,0.0919,1.0
2.03,0.984,1.0
1.44,1.38,1.0
-0.761,0.373,1.0
-0.113,2.13,1.0
1.12,-0.447,1.0
0.408,0.0179,1.0
-0.305,0.194,1.0
-0.0767,0.000168,1.0
0.812,-0.751,1.0
0.0256,0.228,1.0
-1.43,-1.02,1.0
0.25,0.466,1.0
-0.29,0.7,1.0
1.34,-1.07,1.0
0.724,-0.574,1.0
-0.377,-0.617,1.0
-1.07,-0.616,1.0
1.73,0.979,1.0
-0.19,0.168,1.0
-0.241,-0.374,1.0
-1.6,-1.32,1.0
1.07,-0.221,1.0
-0.752,-0.319,1.0
-1.24,-0.352,1.0
0.896,0.36,1.0
-1.5,-0.829,1.0
-0.921,0.894,1.0
2.2,1.14,1.0
1.29,-0.657,1.0
-0.184,-0.0314,1.0
-0.755,-0.759,1.0
0.905,-0.994,1.0
-1.67,-0.875,1.0
0.96,-0.9,1.0
-1.86,-0.977,1.0
0.579,-1.02,1.0
-0.394,-0.338,1.0
-0.124,0.181,1.0
0.689,-0.187,1.0
1.41,-1.38,1.0
-1.13,-0.443,1.0
0.96,-0.522,1.0
-1.63,-1.41,1.0
0.0584,-0.638,1.0
-0.129,0.877,1.0
0.595,0.546,1.0
-0.821,-0.855,1.0
-0.27,0.0117,1.0
-2.11,-1.45,1.0
1.77,1.35,1.0
0.0436,0.0126,1.0
-0.0683,-0.404,1.0
0.435,0.397,1.0
0.627,-0.0629,1.0
-0.169,-0.601,1.0
1.47,-0.312,1.0
-2.17,-0.523,1.0
0.214,-0.45,1.0
0.942,1.83,1.0
0.331,0.185,1.0
2.35,1.14,1.0
-0.914,0.425,1.0
0.576,-0.342,1.0
-1.92,-1.06,1.0
0.471,-0.445,1.0
0.412,-0.124,1.0
0.927,-1.12,1.0
1.33,-1.71,1.0
-1.45,-0.203,1.0
0.673,0.172,1.0
-1.31,-0.229,1.0
-1.69,-0.0461,1.0
1.7,1.21,1.0
0.445,0.135,1.0
-0.255,0.387,1.0
-0.108,-0.793,1.0
1.03,-1.12,1.0
-0.255,-0.142,1.0
0.759,0.0328,1.0
1.47,-1.29,1.0
-0.529,-0.357,1.0
-0.0662,-0.479,1.0
0.762,0.125,1.0
0.0949,-0.854,1.0
0.774,-1.22,1.0
-1.99,-0.912,1.0
0.396,1.81,1.0
2.62,1.12,1.0
0.812,-0.15,1.0
-1.54,-0.618,1.0
0.445,0.0484,1.0
-0.213,0.259,1.0
0.321,0.299,1.0
-0.223,-0.419,1.0
-1.31,0.00723,1.0
-1.09,0.289,1.0
0.903,-1.17,1.0
-0.105,-0.442,1.0
1.26,-0.553,1.0
-0.106,0.552,1.0
0.32,-0.465,1.0
-1.07,0.00513,1.0
-0.102,-0.306,1.0
-0.71,0.465,1.0
-1.89,-0.799,1.0
0.268,-1.08,1.0
0.145,-0.415,1.0
-0.699,-0.000578,1.0
0.706,1.38,1.0
0.336,0.611,1.0
1.16,-1.1,1.0
0.203,0.617,1.0
-0.101,-0.122,1.0
0.974,-1.47,1.0
1.08,0.148,1.0
0.332,-0.69,1.0
-0.991,0.114,1.0
-1.53,0.132,1.0
-0.507,0.357,1.0
1.07,-1.38,1.0
-0.122,-0.0671,1.0
2.55,1.4,1.0
-1.48,-0.682,1.0
-0.241,0.774,1.0
-1.5,-1.22,1.0
0.306,-0.161,1.0
-1.27,0.184,1.0
-1.78,-0.378,1.0
1.25,1.2,1.0
-0.927,-0.595,1.0
0.0317,-0.821,1.0
-1.31,0.0708,1.0
-1.01,-1.27,1.0
0.5,0.762,1.0
0.333,-0.845,1.0
0.655,1.72,1.0
1.39,-0.872,1.0
0.317,-0.0233,1.0
0.369,0.49,1.0
-0.992,-0.0156,1.0
-0.296,0.538,1.0
0.621,1.32,1.0
0.823,-0.248,1.0
-1.04,-0.2,1.0
-0.132,1.68,1.0
-0.968,-0.226,1.0
-0.99,0.231,1.0
-0.427,-0.485,1.0
0.796,0.429,1.0
-1.35,-0.57,1.0
1.01,-0.94,1.0
-0.238,0.126,1.0
-0.869,-0.0393,1.0
2.08,1.35,1.0
0.433,1.65,1.0
2.32,1.3,1.0
0.637,0.00536,1.0
1.66,1.3,1.0
1.02,-0.728,1.0
-1.31,-1.16,1.0
-1.2,-0.826,1.0
0.982,-0.452,1.0
0.93,-0.375,1.0
-1.28,-1.07,1.0
0.418,-0.711,1.0
-0.851,0.405,1.0
-0.968,0.348,1.0
-0.472,0.267,1.0
-0.515,0.625,1.0
0.905,-0.551,1.0
1.33,-0.774,1.0
-1.9,-1.46,1.0
0.123,-0.283,1.0
-0.558,0.572,1.0
-0.336,-0.0523,1.0
-0.914,-0.522,1.0
0.812,-0.195,1.0
0.524,0.283,1.0
2.36,1.5,1.0
-0.863,0.496,1.0
0.177,0.731,1.0
0.143,0.337,1.0
-1.06,-0.86,1.0
-1.57,-0.561,1.0
0.569,-0.538,1.0
0.247,-0.233,1.0
-1.16,-0.285,1.0
1.35,1.21,1.0
-0.204,-0.181,1.0
0.0586,-0.133,1.0
1.17,-0.567,1.0
-0.768,-0.0166,1.0
-1.51,-0.196,1.0
-1.17,-0.95,1.0
0.56,1.7,1.0
1.39,1.52,1.0
1.33,1.63,1.0
-1.78,-0.253,1.0
1.53,-1.81,1.0
1.47,-2.05,1.0
-0.899,0.0621,1.0
-0.516,-0.92,1.0
-0.262,1.71,1.0
0.704,-0.906,1.0
0.0439,2.03,1.0
0.854,-0.827,1.0
0.378,-0.0609,1.0
0.729,1.49,1.0
0.115,1.41,1.0
0.261,0.214,1.0
-0.818,0.654,1.0
-0.541,-0.65,1.0
-1.21,0.357,1.0
0.939,1.69,1.0
1.14,-1.57,1.0
0.928,1.45,1.0
-1.38,-0.826,1.0
1.18,-0.335,1.0
0.335,1.39,1.0
-0.58,-0.579,1.0
0.465,0.283,1.0
1.1,-1.17,1.0
-2.1,-0.859,1.0
0.501,0.0251,1.0
1.09,-0.384,1.0
-0.197,0.544,1.0
-1.05,-0.382,1.0
-1.86,-1.78,1.0
-0.318,0.317,1.0
-0.223,1.65,1.0
1.85,1.38,1.0
-0.453,-0.0737,1.0
-0.473,0.085,1.0
-1.59,-0.98,1.0
0.915,-1.27,1.0
-1.78,-1.58,1.0
2.71,1.35,1.0
-0.665,0.357,1.0
0.44,0.246,1.0
0.743,-1.18,1.0
1.51,-1.15,1.0
-0.617,-0.458,1.0
0.508,-0.331,1.0
-1.81,-0.994,1.0
-0.178,-0.551,1.0
-0.269,0.961,1.0
-1.91,-2.24,1.0
0.16,-0.616,1.0
-1.07,0.534,1.0
0.72,-0.316,1.0
-0.112,1.85,1.0
-2.06,-1.23,1.0
1.26,-0.181,1.0
-0.815,0.334,1.0
1.85,1.61,1.0
1.95,0.902,1.0
0.371,-0.589,1.0
1.47,1.21,1.0
2.45,1.25,1.0
0.482,-0.653,1.0
-0.954,0.687,1.0
0.278,0.383,1.0
-1.32,-0.146,1.0
0.908,-0.506,1.0
-1.66,-0.735,1.0
-1.57,-0.772,1.0
-1.51,-1.16,1.0
0.322,1.68,1.0
-0.987,-0.735,1.0
-1.02,-0.305,1.0
1.64,1.46,1.0
2.64,0.966,1.0
1.96,1.28,1.0
-0.0433,0.605,1.0
0.171,1.59,1.0
-1.47,-0.0358,1.0
-0.0439,0.305,1.0
1.39,-0.631,1.0
2.2,0.935,1.0
1.34,1.37,1.0
0.452,-0.204,1.0
1.45,-1.25,1.0
0.113,0.462,1.0
1.42,-1.1,1.0
-0.629,0.809,1.0
-0.391,0.181,1.0
-0.561,0.473,1.0
-1.27,-0.673,1.0
-0.849,-0.187,1.0
-1.81,-1.21,1.0
0.631,-0.674,1.0
-0.287,-0.726,1.0
-0.159,-0.12,1.0
-1.81,-0.643,1.0
0.725,-0.99,1.0
-0.974,-0.818,1.0
-1.69,-0.542,1.0
0.0285,1.72,1.0
-1.79,-0.0728,1.0
-1.81,-0.488,1.0
1.12,-1.72,1.0
0.75,1.63,1.0
-0.153,1.97,1.0
0.16,0.189,1.0
1.24,-1.33,1.0
-1.46,-0.108,1.0
0.817,-0.941,1.0
0.801,-0.639,1.0
-1.25,-0.576,1.0
-0.187,-0.267,1.0
0.799,-0.834,1.0
-1.17,0.156,1.0
0.667,-1.01,1.0
-0.651,-0.159,1.0
-1.85,-0.35,1.0
-1.12,0.154,1.0
2.41,0.946,1.0
-0.502,1.84,1.0
-0.648,-0.713,1.0
1.06,-0.0531,1.0
1.86,1.14,1.0
0.0737,0.124,1.0
-0.856,-0.664,1.0
0.841,-0.0776,1.0
1.23,-1.4,1.0
0.381,1.61,1.0
1.2,-0.778,1.0
0.192,1.94,1.0
0.59,-0.796,1.0
-0.995,-0.507,1.0
-0.61,-0.306,1.0
-0.274,0.489,1.0
-1.87,-1.32,1.0
-1.55,-0.663,1.0
-1.52,0.246,1.0
-1.63,0.279,1.0
0.315,-0.182,1.0
0.569,0.481,1.0
2.25,1.21,1.0
-1.58,-1.26,1.0
-1.78,-0.582,1.0
0.389,-0.804,1.0
1.12,-0.908,1.0
-0.705,0.129,1.0
-1.64,-1.05,1.0
-1.5,-0.39,1.0
