@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
0.351,-1.42,-1.0
-0.391,1.1,-1.0
-0.547,-1.31,-1.0
-0.116,-1.36,-1.0
-0.544,-0.773,-1.0
-0.279,-1.25,-1.0
-1.82,0.885,-1.0
-0.508,-1.7,-1.0
0.763,0.921,-1.0
-0.731,-0.906,-1.0
-0.144,1.68,-1.0
-0.0338,1.52,-1.0
0.569,-0.858,-1.0
0.0489,-1.36,-1.0
0.823,1.04,-1.0
-0.897,-0.972,-1.0
-1.1,-1.13,-1.0
0.659,1.28,-1.0
0.0966,-1.06,-1.0
-0.636,1.72,-1.0
-0.102,-1.31,-1.0
-0.501,1.1,-1.0
-0.843,-1.08,-1.0
0.431,-1.33,-1.0
-0.78,-1.37,-1.0
1.22,1.13,-1.0
-0.786,-1.02,-1.0
1.29,0.677,-1.0
0.345,-0.891,-1.0
0.987,0.258,-1.0
-0.799,1.11,-1.0
-0.777,1.22,-1.0
1.82,-0.643,-1.0
-0.475,-1.02,-1.0
1.04,0.285,-1.0
-0.414,-1.28,-1.0
-1.34,0.824,-1.0
-0.606,-0.997,-1.0
0.781,1.08,-1.0
1.21,0.306,-1.0
0.0698,-1.25,-1.0
0.126,-0.865,-1.0
-0.833,-1.23,-1.0
0.289,1.01,-1.0
0.538,1.38,-1.0
-0.665,1.23,-1.0
0.393,1.64,-1.0
0.213,-0.752,-1.0
0.165,-1.58,-1.0
-0.632,1.35,-1.0
-0.826,-1.67,-1.0
-0.259,1.34,-1.0
0.183,-1.21,-1.0
-0.267,-0.896,-1.0
1.03,0.766,-1.0
0.163,-1.08,-1.0
-1.62,0.213,-1.0
-0.784,-1.05,-1.0
0.0403,-1.51,-1.0
-0.827,-0.757,-1.0
0.733,0.926,-1.0
1.18,0.585,-1.0
0.263,-1.48,-1.0
-0.625,1.38,-1.0
-0.461,-1.07,-1.0
-0.434,1.98,-1.0
-0.945,-1.43,-1.0
-1.54,0.503,-1.0
0.016,-1.13,-1.0
-0.872,0.663,-1.0
0.724,0.989,-1.0
-1.19,-1.32,-1.0
1.25,-0.00263,-1.0
1.67,0.0877,-1.0
0.676,0.892,-1.0
-0.446,-1.28,-1.0
-0.702,-1.2,-1.0
-0.141,-0.797,-1.0
-1.09,0.531,-1.0
0.0114,1.66,-1.0
-1.46,0.594,-1.0
-0.0247,-0.765,-1.0
-0.367,-1.04,-1.0
-0.0232,-1.24,-1.0
0.84,1.42,-1.0
1.49,-0.886,-1.0
1.88,-0.141,-1.0
-0.124,-1.12,-1.0
-0.835,0.671,-1.0
-0.192,1.04,-1.0
0.909,0.118,-1.0
-0.56,-1.41,-1.0
0.286,1.23,-1.0
0.722,0.368,-1.0
-0.0541,-1.31,-1.0
-0.0545,-1.45,-1.0
-1.02,-1.01,-1.0
-1.08,-1.39,-1.0
-0.967,1.22,-1.0
0.246,-0.767,-1.0
-0.572,1.16,-1.0
-0.695,-0.736,-1.0
1.14,-0.0771,-1.0
-0.512,-0.954,-1.0
-0.587,1.01,-1.0
-0.402,-1.11,-1.0
0.728,0.752,-1.0
-1.08,0.989,-1.0
0.341,-1.43,-1.0
-0.888,-1.59,-1.0
0.386,-0.997,-1.0
-1.3,0.577,-1.0
1.49,-0.00779,-1.0
1.36,-0.117,-1.0
0.969,0.921,-1.0
1.21,0.227,-1.0
1.08,0.72,-1.0
-0.739,1.32,-1.0
-0.861,-0.862,-1.0
0.504,1.78,-1.0
0.812,0.708,-1.0
-0.978,0.931,-1.0
0.488,1.31,-1.0
0.933,1.21,-1.0
0.191,1.72,-1.0
-0.567,-1.14,-1.0
-1.7,0.872,-1.0
0.592,1.15,-1.0
0.247,-0.9,-1.0
-0.496,1.41,-1.0
1.14,0.866,-1.0
-1.19,-0.939,-1.0
0.72,0.677,-1.0
0.857,0.875,-1.0
0.802,1.21,-1.0
0.371,-1.23,-1.0
-1.15,0.771,-1.0
0.514,0.715,-1.0
0.56,-1.05,-1.0
-0.78,-1.52,-1.0
-0.803,-1.21,-1.0
1.6,0.0487,-1.0
-0.989,0.48,-1.0
-0.451,1.7,-1.0
0.202,-1.37,-1.0
-0.481,-0.904,-1.0
-0.375,1.36,-1.0
-0.96,0.644,-1.0
0.26,-1.17,-1.0
-0.216,-1.38,-1.0
1.38,0.131,-1.0
-0.384,-1.08,-1.0
0.354,-1.19,-1.0
-1.06,0.665,-1.0
1.12,0.612,-1.0
-0.106,-0.933,-1.0
-1.7,0.422,-1.0
0.344,0.908,-1.0
1.33,0.825,-1.0
-0.959,1.08,-1.0
1.26,0.462,-1.0
0.468,0.986,-1.0
-0.584,1.01,-1.0
-0.867,1.09,-1.0
-0.0605,1.65,-1.0
1.17,1.28,-1.0
0.175,-0.887,-1.0
-0.439,-0.961,-1.0
0.15,1.3,-1.0
-1.11,1.1,-1.0
0.803,1.35,-1.0
0.177,-1.37,-1.0
-0.668,0.919,-1.0
-0.0874,-1.07,-1.0
-1.53,0.679,-1.0
0.477,1.83,-1.0
-1.14,0.915,-1.0
-2.06,0.392,-1.0
-0.547,1.71,-1.0
-0.0373,-1.32,-1.0
-0.139,-1.26,-1.0
-0.381,1.41,-1.0
0.534,2.15,-1.0
0.225,1.34,-1.0
1.19,0.554,-1.0
1.07,0.457,-1.0
0.685,1.69,-1.0
-1.6,0.632,-1.0
1.26,-0.25,-1.0
0.415,-1.0,-1.0
-0.834,1.41,-1.0
1.47,-0.0839,-1.0
1.55,0.482,-1.0
-0.795,1.17,-1.0
1.18,-0.0513,-1.0
1.57,-0.389,-1.0
0.0071,-0.924,-1.0
0.00854,1.31,-1.0
0.0394,-1.35,-1.0
-0.165,-0.697,-1.0
-1.62,0.593,-1.0
-0.446,-0.861,-1.0
-0.203,1.26,-1.0
-0.28,-1.3,-1.0
0.529,0.133,-1.0
-1.01,-1.23,-1.0
-0.189,-1.24,-1.0
-0.516,1.46,-1.0
-0.0874,-0.948,-1.0
0.811,2.0,-1.0
-0.441,-1.45,-1.0
-0.761,-1.44,-1.0
-0.676,1.3,-1.0
-0.405,-1.25,-1.0
1.4,0.377,-1.0
-0.804,0.687,-1.0
-0.18,-0.639,-1.0
-0.188,-0.998,-1.0
-2.07,0.0318,-1.0
0.529,1.62,-1.0
-0.946,1.02,-1.0
-0.132,0.954,-1.0
1.18,-0.0335,-1.0
1.1,0.74,-1.0
-1.21,1.27,-1.0
-0.588,-1.35,-1.0
-1.04,0.937,-1.0
-0.678,-1.32,-1.0
1.41,-0.447,-1.0
0.677,1.03,-1.0
-0.981,-1.04,-1.0
1.23,0.458,-1.0
-0.0715,1.41,-1.0
1.45,0.273,-1.0
0.513,1.5,-1.0
-0.467,-1.51,-1.0
0.0533,-1.02,-1.0
-0.132,-1.37,-1.0
0.21,-1.26,-1.0
-0.82,-1.04,-1.0
-0.411,-1.34,-1.0
-1.07,0.707,-1.0
-0.278,-1.32,-1.0
-0.26,-1.23,-1.0
0.736,1.64,-1.0
0.707,0.948,-1.0
-0.0198,-1.22,-1.0
0.925,0.895,-1.0
0.446,-1.07,-1.0
-0.0143,1.55,-1.0
1.42,-0.0465,-1.0
-1.1,0.811,-1.0
0.844,0.243,-1.0
-0.817,-1.19,-1.0
-1.19,-0.976,-1.0
1.16,-0.254,-1.0
-0.507,1.24,-1.0
0.527,-1.13,-1.0
-0.0773,-1.22,-1.0
1.93,-0.842,-1.0
1.36,-0.412,-1.0
1.24,0.273,-1.0
-0.396,-1.45,-1.0
-1.55,0.378,-1.0
1.74,-0.143,-1.0
-0.984,1.03,-1.0
0.983,0.611,-1.0
-0.573,-0.88,-1.0
1.49,0.385,-1.0
-1.3,0.867,-1.0
-0.123,-1.07,-1.0
0.431,-1.56,-1.0
0.758,-1.45,-1.0
-0.491,1.22,-1.0
0.291,-0.795,-1.0
-0.807,0.992,-1.0
-1.34,0.54,-1.0
0.552,0.961,-1.0
-0.511,-0.734,-1.0
-0.0656,-1.57,-1.0
-0.395,-0.756,-1.0
-1.41,1.14,-1.0
0.793,0.836,-1.0
-0.192,1.66,-1.0
0.753,1.84,-1.0
1.37,0.625,-1.0
-0.618,-1.2,-1.0
-1.63,0.728,-1.0
1.38,0.583,-1.0
-1.06,-1.07,-1.0
-0.353,-0.836,-1.0
0.515,0.884,-1.0
1.05,0.444,-1.0
0.0329,1.88,-1.0
0.329,1.11,-1.0
0.295,-1.36,-1.0
0.751,0.608,-1.0
0.8,0.662,-1.0
0.527,1.18,-1.0
-0.0674,1.85,-1.0
0.313,-1.07,-1.0
1.33,-0.0802,-1.0
1.19,0.115,-1.0
1.44,0.898,-1.0
0.265,1.4,-1.0
-0.269,-1.47,-1.0
-0.235,-1.22,-1.0
-0.634,1.26,-1.0
-0.733,-1.34,-1.0
1.31,0.17,-1.0
1.05,0.219,-1.0
-0.21,1.35,-1.0
-0.311,-1.07,-1.0
0.487,1.45,-1.0
0.424,0.471,-1.0
-0.744,-1.39,-1.0
-0.0145,-1.15,-1.0
1.62,-0.919,-1.0
-1.08,1.31,-1.0
-1.22,1.12,-1.0
1.63,-0.251,-1.0
1.83,0.349,-1.0
1.22,0.423,-1.0
1.66,-0.402,-1.0
1.42,0.374,-1.0
-0.463,-1.2,-1.0
-0.901,-1.13,-1.0
1.08,0.79,-1.0
0.204,-1.06,-1.0
0.675,0.667,-1.0
1.29,-0.12,-1.0
0.308,-1.06,-1.0
0.962,0.851,-1.0
1.01,0.446,-1.0
-0.935,1.02,-1.0
-1.52,0.946,-1.0
-0.954,-1.19,-1.0
-1.74,0.254,-1.0
1.29,-0.391,-1.0
-2.77,0.0962,-1.0
-0.562,-1.12,-1.0
0.168,-1.06,-1.0
0.915,0.611,-1.0
-0.724,-0.973,-1.0
0.739,0.673,-1.0
0.335,1.99,-1.0
-0.236,-1.54,-1.0
1.88,-0.368,-1.0
-1.34,0.805,-1.0
0.144,1.56,-1.0
-1.78,0.819,-1.0
-0.605,-1.52,-1.0
-0.254,-0.932,-1.0
1.79,-0.459,-1.0
-0.653,-0.734,-1.0
0.93,0.65,-1.0
0.196,1.08,-1.0
1.15,0.634,-1.0
-0.22,-1.12,-1.0
-0.667,-0.895,-1.0
0.211,-1.28,-1.0
-0.468,-1.17,-1.0
1.0,-0.0897,-1.0
0.272,0.813,-1.0
1.13,1.48,-1.0
0.0311,-0.978,-1.0
-0.316,-1.36,-1.0
0.535,1.4,-1.0
-0.899,-1.25,-1.0
0.374,0.966,-1.0
0.538,-1.25,-1.0
-0.77,0.637,-1.0
0.848,0.402,-1.0
1.27,-0.685,-1.0
0.822,0.501,-1.0
-0.128,-1.14,-1.0
-0.729,1.5,-1.0
1.16,0.0489,-1.0
-0.847,-0.871,-1.0
0.357,-1.07,-1.0
-1.36,0.887,-1.0
-0.0192,-1.03,-1.0
1.45,0.211,-1.0
0.58,1.17,-1.0
0.0803,-1.15,-1.0
1.03,0.548,-1.0
-0.941,0.976,-1.0
1.9,-0.0565,-1.0
-0.0267,-1.09,-1.0
-0.376,-0.975,-1.0
-0.74,-1.53,-1.0
-1.59,0.176,-1.0
1.21,0.354,-1.0
1.37,-0.643,-1.0
0.361,0.931,-1.0
0.533,1.76,-1.0
1.11,0.375,-1.0
-1.33,0.897,-1.0
-0.598,-1.35,-1.0
1.33,0.335,-1.0
0.673,2.52,-1.0
1.02,0.44,-1.0
-0.741,0.979,-1.0
0.0526,-1.31,-1.0
-0.447,-1.0,-1.0
-0.434,2.24,-1.0
-0.85,-0.92,-1.0
-0.75,1.14,-1.0
-1.31,0.916,-1.0
-0.552,-1.18,-1.0
-1.99,0.549,-1.0
0.642,0.909,-1.0
-0.972,-1.06,-1.0
-1.02,1.53,-1.0
-0.772,-1.38,-1.0
0.897,0.294,-1.0
0.0735,-1.01,-1.0
0.89,0.864,-1.0
0.985,0.114,-1.0
0.615,0.558,-1.0
0.604,0.555,-1.0
-0.138,-1.03,-1.0
1.63,0.475,-1.0
-1.31,1.25,-1.0
1.88,-1.13,-1.0
0.498,0.567,-1.0
0.196,1.76,-1.0
1.77,0.109,-1.0
0.386,1.55,-1.0
-0.0906,2.01,-1.0
-0.226,-1.09,-1.0
-0.137,1.44,-1.0
-0.878,-1.16,-1.0
0.409,-1.15,-1.0
1.17,0.868,-1.0
1.31,0.208,-1.0
1.3,0.739,-1.0
-0.236,-1.17,-1.0
0.659,0.913,-1.0
1.12,0.422,-1.0
-0.108,1.7,-1.0
-0.539,-1.21,-1.0
0.974,0.512,-1.0
-0.555,0.908,-1.0
-0.379,-1.6,-1.0
1.07,0.0877,-1.0
-0.494,-1.22,-1.0
-0.563,1.29,-1.0
-0.853,-1.17,-1.0
-0.377,-0.973,-1.0
-0.435,-1.53,-1.0
0.602,1.06,-1.0
-0.432,-1.34,-1.0
-0.992,1.4,-1.0
1.85,-0.377,-1.0
0.247,-1.28,-1.0
1.24,0.441,-1.0
1.93,0.165,-1.0
1.28,0.691,-1.0
1.24,0.342,-1.0
0.44,1.16,-1.0
2.05,-0.105,-1.0
-0.239,-0.619,-1.0
-0.0508,-1.19,-1.0
0.0543,-0.967,-1.0
0.00356,1.87,-1.0
0.919,0.798,-1.0
-0.104,-1.09,-1.0
-0.467,1.3,-1.0
2.22,-2.04,-1.0
-0.0175,-1.21,-1.0
0.088,-1.25,-1.0
-1.13,1.01,-1.0
-0.566,1.19,-1.0
0.0105,-1.26,-1.0
1.54,-0.193,-1.0
-1.46,1.2,-1.0
0.253,-1.3,-1.0
0.48,-1.1,-1.0
-1.19,0.309,-1.0
-1.73,0.562,-1.0
0.244,1.42,-1.0
-1.62,1.02,-1.0
0.401,-1.31,-1.0
1.32,0.218,-1.0
1.36,-0.425,-1.0
-0.149,-1.2,-1.0
-1.69,0.614,-1.0
1.08,-0.628,-1.0
-0.66,0.965,-1.0
-0.918,1.13,-1.0
-0.542,1.12,-1.0
1.29,0.337,-1.0
0.998,0.37,-1.0
-0.0939,1.68,-1.0
-0.446,-1.53,-1.0
0.218,1.32,-1.0
-1.66,0.75,-1.0
0.455,0.877,-1.0
-2.13,0.678,-1.0
0.994,0.348,-1.0
0.546,-1.12,-1.0
-2.34,0.246,-1.0
-0.11,-1.21,-1.0
0.823,-1.21,-1.0
0.0107,0.0258,1.0
-0.836,-0.507,1.0
0.0574,-0.134,1.0
-1.76,-0.903,1.0
0.74,0.053,1.0
-0.672,0.683,1.0
-1.43,-0.546,1.0
1.23,-1.2,1.0
-1.13,-0.0634,1.0
-0.852,-0.298,1.0
0.983,-1.31,1.0
-0.606,-0.546,1.0
-1.31,-0.32,1.0
-0.387,0.104,1.0
-0.327,0.612,1.0
-1.62,-1.85,1.0
-2.01,-1.85,1.0
0.283,0.394,1.0
-0.336,0.182,1.0
0.00902,-0.434,1.0
-0.896,0.207,1.0
-0.851,0.189,1.0
0.923,1.54,1.0
1.01,-0.984,1.0
-0.18,0.595,1.0
-0.622,0.804,1.0
-1.69,-1.14,1.0
-1.39,-0.451,1.0
1.11,1.33,1.0
-1.22,-0.0961,1.0
-1.4,-0.183,1.0
-0.658,0.554,1.0
1.42,1.8,1.0
2.04,1.36,1.0
0.418,0.616,1.0
-1.78,-0.687,1.0
0.996,-1.7,1.0
-1.39,-0.156,1.0
-1.48,-0.297,1.0
1.18,-1.19,1.0
-2.1,-0.604,1.0
1.51,1.59,1.0
0.271,-0.0382,1.0
1.03,0.252,1.0
0.29,-0.515,1.0
0.712,1.49,1.0
1.32,-0.311,1.0
0.571,0.197,1.0
-0.0237,0.303,1.0
0.553,-0.817,1.0
-1.27,-0.704,1.0
0.224,1.75,1.0
-1.87,-1.1,1.0
0.0368,-0.239,1.0
-0.996,-0.984,1.0
-0.786,-0.64,1.0
0.613,-0.211,1.0
-1.15,-0.545,1.0
-0.006,-0.32,1.0
-0.201,0.0726,1.0
0.219,1.59,1.0
0.329,-0.37,1.0
-1.94,-1.61,1.0
0.74,1.2,1.0
0.748,1.81,1.0
-1.58,-0.352,1.0
1.25,-1.62,1.0
0.221,0.946,1.0
-1.85,-0.347,1.0
-0.158,0.358,1.0
-0.719,-0.384,1.0
-1.2,-0.451,1.0
0.995,0.131,1.0
0.534,1.86,1.0
0.423,-0.334,1.0
-1.01,-0.0908,1.0
-0.629,-0.118,1.0
0.903,-0.339,1.0
-1.43,0.0281,1.0
2.09,1.1,1.0
1.37,1.45,1.0
-0.752,0.342,1.0
-0.353,1.98,1.0
1.06,-0.453,1.0
0.425,0.0454,1.0
-0.305,0.247,1.0
-0.0342,0.145,1.0
0.707,-0.778,1.0
-0.0753,0.267,1.0
-1.39,-1.09,1.0
0.258,0.482,1.0
-0.383,0.671,1.0
1.26,-1.03,1.0
0.726,-0.626,1.0
-0.347,-0.556,1.0
-1.11,-0.653,1.0
1.71,1.1,1.0
-0.135,0.136,1.0
-0.211,-0.334,1.0
-1.67,-1.26,1.0
1.23,-0.146,1.0
-0.707,-0.378,1.0
-1.26,-0.296,1.0
0.796,0.423,1.0
-1.41,-0.856,1.0
-0.793,0.905,1.0
2.22,1.18,1.0
1.23,-0.615,1.0
-0.162,-0.0223,1.0
-0.871,-0.825,1.0
0.923,-1.02,1.0
-1.7,-0.845,1.0
0.911,-0.832,1.0
-1.83,-0.964,1.0
0.528,-1.04,1.0
-0.448,-0.354,1.0
-0.219,0.128,1.0
0.72,-0.154,1.0
1.29,-1.43,1.0
-1.15,-0.562,1.0
1.02,-0.625,1.0
-1.52,-1.4,1.0
0.0745,-0.607,1.0
-0.192,0.791,1.0
0.521,0.56,1.0
-0.698,-0.726,1.0
-0.264,0.0571,1.0
-2.19,-1.3,1.0
1.75,1.33,1.0
0.00921,-0.00839,1.0
-0.0978,-0.424,1.0
0.473,0.339,1.0
0.617,-0.0096,1.0
-0.172,-0.676,1.0
1.46,-0.417,1.0
-1.95,-0.16,1.0
0.173,-0.428,1.0
0.918,1.72,1.0
0.279,0.149,1.0
2.34,1.18,1.0
-0.947,0.445,1.0
0.643,-0.351,1.0
-1.96,-0.942,1.0
0.554,-0.454,1.0
0.391,-0.0901,1.0
0.863,-1.02,1.0
1.44,-1.7,1.0
-1.46,-0.179,1.0
0.739,0.139,1.0
-1.27,-0.273,1.0
-1.67,-0.00451,1.0
1.62,1.19,1.0
0.366,0.164,1.0
-0.345,0.376,1.0
-0.184,-0.751,1.0
0.999,-1.12,1.0
-0.212,-0.155,1.0
0.811,0.00911,1.0
1.47,-1.44,1.0
-0.422,-0.241,1.0
-0.00145,-0.7,1.0
0.719,0.0781,1.0
0.167,-0.793,1.0
0.832,-1.29,1.0
-1.95,-0.9,1.0
0.452,1.95,1.0
2.51,1.11,1.0
0.834,-0.177,1.0
-1.54,-0.643,1.0
0.451,-0.00833,1.0
-0.209,0.345,1.0
0.258,0.309,1.0
-0.163,-0.398,1.0
-1.33,-0.0457,1.0
-1.07,0.256,1.0
0.926,-1.17,1.0
-0.174,-0.478,1.0
1.32,-0.616,1.0
-0.0932,0.472,1.0
0.332,-0.527,1.0
-1.15,-0.0498,1.0
-0.11,-0.372,1.0
-0.653,0.433,1.0
-1.98,-0.655,1.0
0.422,-0.934,1.0
0.175,-0.345,1.0
-0.748,-0.034,1.0
0.636,1.34,1.0
0.31,0.57,1.0
1.09,-1.1,1.0
0.184,0.558,1.0
-0.0911,-0.0844,1.0
0.875,-1.47,1.0
1.19,0.113,1.0
0.282,-0.761,1.0
-0.957,0.039,1.0
-1.51,0.213,1.0
-0.528,0.296,1.0
1.17,-1.39,1.0
-0.141,-0.119,1.0
2.44,1.37,1.0
-1.52,-0.658,1.0
-0.202,0.712,1.0
-1.52,-1.23,1.0
0.309,-0.175,1.0
-1.31,0.118,1.0
-1.71,-0.319,1.0
1.08,1.36,1.0
-0.882,-0.608,1.0
-0.14,-0.694,1.0
-1.24,0.1,1.0
-1.03,-0.95,1.0
0.527,0.51,1.0
0.298,-0.829,1.0
0.606,1.77,1.0
1.41,-0.808,1.0
0.326,0.00626,1.0
0.298,0.509,1.0
-0.937,-0.086,1.0
-0.295,0.565,1.0
0.522,1.36,1.0
0.767,-0.248,1.0
-1.01,-0.211,1.0
-0.0895,1.65,1.0
-1.02,-0.296,1.0
-1.06,0.181,1.0
-0.487,-0.536,1.0
0.605,0.378,1.0
-1.33,-0.647,1.0
0.901,-0.952,1.0
-0.142,0.231,1.0
-0.924,-0.102,1.0
1.96,1.31,1.0
0.431,1.64,1.0
2.22,1.31,1.0
0.587,0.0331,1.0
1.71,1.39,1.0
1.03,-0.805,1.0
-1.35,-1.19,1.0
-1.25,-0.897,1.0
1.03,-0.382,1.0
1.02,-0.351,1.0
-1.29,-1.03,1.0
0.43,-0.654,1.0
-0.853,0.358,1.0
-1.08,0.356,1.0
-0.415,0.256,1.0
-0.507,0.69,1.0
0.833,-0.593,1.0
1.23,-0.785,1.0
-1.78,-1.49,1.0
0.15,-0.256,1.0
-0.57,0.502,1.0
-0.413,-0.0275,1.0
-0.877,-0.401,1.0
0.839,-0.0819,1.0
0.472,0.289,1.0
1.95,1.53,1.0
-0.973,0.495,1.0
0.122,0.599,1.0
0.143,0.263,1.0
-1.11,-0.821,1.0
-1.68,-0.528,1.0
0.405,-0.555,1.0
0.275,-0.202,1.0
-1.12,-0.315,1.0
1.38,1.25,1.0
-0.176,-0.207,1.0
0.00295,-0.125,1.0
1.12,-0.659,1.0
-0.711,0.0759,1.0
-1.45,-0.167,1.0
-1.26,-1.01,1.0
0.642,1.65,1.0
1.33,1.42,1.0
1.41,1.63,1.0
-1.69,-0.176,1.0
1.49,-1.53,1.0
1.31,-1.81,1.0
-0.863,0.174,1.0
-0.385,-0.734,1.0
-0.238,1.74,1.0
0.768,-0.917,1.0
0.0605,2.06,1.0
0.866,-0.807,1.0
0.449,-0.0489,1.0
0.899,1.4,1.0
-0.102,1.57,1.0
0.185,0.261,1.0
-0.739,0.578,1.0
-0.595,-0.651,1.0
-1.31,0.239,1.0
0.896,1.58,1.0
1.2,-1.65,1.0
1.08,1.42,1.0
-1.37,-0.904,1.0
1.1,-0.364,1.0
0.287,1.45,1.0
-0.54,-0.601,1.0
0.456,0.278,1.0
1.09,-1.24,1.0
-1.84,-0.846,1.0
0.49,-0.0477,1.0
1.02,-0.261,1.0
-0.249,0.505,1.0
-1.03,-0.357,1.0
-1.7,-1.79,1.0
-0.387,0.26,1.0
-0.243,1.76,1.0
1.8,1.53,1.0
-0.565,-0.0822,1.0
-0.48,0.0507,1.0
-1.56,-1.05,1.0
0.9,-1.36,1.0
-1.86,-1.57,1.0
2.42,1.5,1.0
-0.673,0.313,1.0
0.426,0.194,1.0
0.714,-1.08,1.0
1.46,-1.06,1.0
-0.599,-0.521,1.0
0.402,-0.39,1.0
-1.7,-1.16,1.0
-0.235,-0.617,1.0
-0.339,0.806,1.0
-1.67,-1.73,1.0
0.157,-0.652,1.0
-1.11,0.439,1.0
0.584,-0.212,1.0
-0.146,1.83,1.0
-1.9,-1.32,1.0
1.42,-0.208,1.0
-0.724,0.215,1.0
2.34,1.64,1.0
1.95,1.09,1.0
0.316,-0.601,1.0
1.37,1.29,1.0
2.4,1.2,1.0
0.524,-0.648,1.0
-0.974,0.511,1.0
0.242,0.347,1.0
-1.17,-0.073,1.0
0.689,-0.506,1.0
-1.65,-0.723,1.0
-1.59,-0.68,1.0
-1.53,-1.21,1.0
0.319,1.61,1.0
-1.15,-0.647,1.0
-1.11,-0.351,1.0
1.89,1.34,1.0
2.47,1.12,1.0
1.99,1.18,1.0
-0.113,0.626,1.0
0.184,1.7,1.0
-1.42,-0.0747,1.0
-0.181,0.344,1.0
1.33,-0.486,1.0
2.23,0.895,1.0
1.22,1.48,1.0
0.545,-0.165,1.0
1.32,-1.23,1.0
0.15,0.442,1.0
1.39,-1.11,1.0
-0.685,0.727,1.0
-0.251,0.327,1.0
-0.452,0.524,1.0
-1.22,-0.68,1.0
-0.716,-0.194,1.0
-1.8,-1.26,1.0
0.614,-0.705,1.0
-0.352,-0.49,1.0
-0.113,-0.197,1.0
-1.77,-0.592,1.0
0.768,-0.966,1.0
-0.971,-0.906,1.0
-1.74,-0.521,1.0
0.0271,1.83,1.0
-1.81,0.0758,1.0
-1.78,-0.572,1.0
1.19,-1.67,1.0
0.791,1.69,1.0
0.101,1.93,1.0
0.141,0.0947,1.0
1.19,-1.33,1.0
-1.49,-0.00325,1.0
0.799,-0.99,1.0
0.92,-0.717,1.0
-1.28,-0.542,1.0
-0.107,-0.232,1.0
0.884,-0.766,1.0
-1.13,0.164,1.0
0.576,-1.05,1.0
-0.64,-0.238,1.0
-1.88,-0.454,1.0
-1.08,0.114,1.0
2.46,1.21,1.0
-0.131,1.76,1.0
-0.582,-0.752,1.0
0.99,-0.0762,1.0
2.03,1.1,1.0
0.121,0.219,1.0
-0.76,-0.698,1.0
0.95,-0.0297,1.0
1.32,-1.48,1.0
0.569,1.62,1.0
1.21,-0.774,1.0
0.133,2.04,1.0
0.455,-0.869,1.0
-1.07,-0.552,1.0
-0.537,-0.223,1.0
-0.397,0.563,1.0
-1.73,-1.3,1.0
-1.33,-0.581,1.0
-1.4,0.261,1.0
-1.37,0.15,1.0
0.237,0.0367,1.0
0.535,0.504,1.0
2.48,1.21,1.0
-1.71,-1.27,1.0
-1.78,-0.843,1.0
0.133,-0.568,1.0
1.2,-0.944,1.0
-0.744,0.196,1.0
-1.51,-0.966,1.0
-1.44,-0.358,1.0
-0.499,-0.241,1.0
