@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
1.2,0.298,-1.0
0.0598,-1.26,-1.0
0.0692,-0.828,-1.0
-0.88,-1.27,-1.0
0.157,0.956,-1.0
0.487,1.33,-1.0
-0.598,1.22,-1.0
0.388,1.72,-1.0
0.307,-0.678,-1.0
0.0544,-1.59,-1.0
-0.574,1.32,-1.0
-0.796,-1.63,-1.0
-0.26,1.36,-1.0
0.134,-1.18,-1.0
-0.253,-0.809,-1.0
1.04,0.779,-1.0
0.134,-1.06,-1.0
-1.59,0.322,-1.0
-0.734,-1.09,-1.0
0.0727,-1.46,-1.0
-0.995,-0.832,-1.0
0.809,0.942,-1.0
1.19,0.594,-1.0
0.282,-1.43,-1.0
-0.539,1.41,-1.0
-0.524,-1.09,-1.0
-0.507,1.89,-1.0
-0.878,-1.46,-1.0
-1.53,0.501,-1.0
0.0194,-1.13,-1.0
-0.975,0.725,-1.0
0.746,0.991,-1.0
-1.25,-1.28,-1.0
1.26,0.0903,-1.0
1.74,0.195,-1.0
0.656,0.844,-1.0
-0.44,-1.3,-1.0
-0.716,-1.19,-1.0
-0.122,-0.808,-1.0
-1.13,0.6,-1.0
0.0662,1.62,-1.0
-1.52,0.66,-1.0
0.0125,-0.665,-1.0
-0.358,-1.02,-1.0
-0.0128,-1.27,-1.0
0.948,1.41,-1.0
1.69,-0.724,-1.0
1.89,-0.243,-1.0
-0.152,-1.11,-1.0
-0.851,0.681,-1.0
-0.276,1.05,-1.0
0.912,-0.114,-1.0
-0.655,-1.44,-1.0
0.395,1.21,-1.0
0.777,0.312,-1.0
-0.0693,-1.3,-1.0
-0.0537,-1.52,-1.0
-1.06,-0.881,-1.0
-1.01,-1.53,-1.0
-1.04,1.19,-1.0
0.143,-0.786,-1.0
-0.652,1.14,-1.0
-0.803,-0.705,-1.0
1.14,-0.0829,-1.0
-0.516,-0.915,-1.0
-0.695,1.08,-1.0
-0.434,-1.16,-1.0
0.794,0.762,-1.0
-1.08,1.01,-1.0
0.238,-1.51,-1.0
-0.934,-1.58,-1.0
0.351,-0.964,-1.0
-1.37,0.645,-1.0
1.46,0.0665,-1.0
1.45,-0.188,-1.0
1.05,0.899,-1.0
1.21,0.197,-1.0
1.11,0.685,-1.0
-0.717,1.23,-1.0
-0.817,-0.783,-1.0
0.415,1.8,-1.0
0.827,0.755,-1.0
-0.876,0.92,-1.0
0.379,1.36,-1.0
0.941,1.16,-1.0
0.168,1.7,-1.0
-0.626,-1.18,-1.0
-1.68,0.93,-1.0
0.7,1.14,-1.0
0.303,-0.94,-1.0
-0.495,1.31,-1.0
1.16,0.847,-1.0
-1.21,-0.934,-1.0
0.68,0.739,-1.0
0.851,0.95,-1.0
0.844,1.22,-1.0
0.301,-1.29,-1.0
-1.19,0.814,-1.0
0.432,0.749,-1.0
0.521,-1.04,-1.0
-0.901,-1.68,-1.0
-0.758,-1.21,-1.0
1.63,0.0545,-1.0
-0.922,0.533,-1.0
-0.456,1.55,-1.0
0.16,-1.4,-1.0
-0.467,-0.945,-1.0
-0.399,1.3,-1.0
-0.869,0.634,-1.0
0.262,-1.16,-1.0
-0.232,-1.4,-1.0
1.44,0.0946,-1.0
-0.421,-1.09,-1.0
0.301,-1.17,-1.0
-1.02,0.675,-1.0
1.06,0.629,-1.0
-0.146,-0.869,-1.0
-1.63,0.524,-1.0
0.339,0.881,-1.0
1.34,0.878,-1.0
-1.04,1.13,-1.0
1.27,0.496,-1.0
0.486,1.05,-1.0
-0.542,0.918,-1.0
-0.953,1.06,-1.0
-0.0461,1.65,-1.0
1.0,1.17,-1.0
0.134,-0.922,-1.0
-0.436,-0.954,-1.0
0.127,1.22,-1.0
-1.08,1.19,-1.0
0.831,1.35,-1.0
0.1,-1.48,-1.0
-0.783,0.931,-1.0
-0.0341,-1.07,-1.0
-1.6,0.682,-1.0
0.405,1.93,-1.0
-1.2,0.932,-1.0
-2.0,0.403,-1.0
-0.678,1.6,-1.0
-0.0337,-1.36,-1.0
-0.116,-1.23,-1.0
-0.31,1.45,-1.0
0.355,2.08,-1.0
0.189,1.35,-1.0
1.22,0.541,-1.0
1.14,0.494,-1.0
0.661,1.69,-1.0
-1.54,0.643,-1.0
1.34,-0.261,-1.0
0.603,-1.0,-1.0
-0.928,1.55,-1.0
1.55,-0.0305,-1.0
1.47,0.486,-1.0
-0.815,1.18,-1.0
1.23,-0.0874,-1.0
1.59,-0.522,-1.0
-0.0107,-0.96,-1.0
0.0296,1.2,-1.0
0.0154,-1.41,-1.0
-0.207,-0.745,-1.0
-1.58,0.588,-1.0
-0.466,-0.851,-1.0
-0.0882,1.17,-1.0
-0.342,-1.31,-1.0
0.568,0.244,-1.0
-1.04,-1.24,-1.0
-0.188,-1.27,-1.0
-0.394,1.39,-1.0
-0.175,-0.946,-1.0
0.515,2.21,-1.0
-0.396,-1.38,-1.0
-0.791,-1.44,-1.0
-0.683,1.38,-1.0
-0.477,-1.25,-1.0
1.28,0.373,-1.0
-0.723,0.633,-1.0
-0.152,-0.669,-1.0
-0.215,-1.01,-1.0
-2.11,0.193,-1.0
0.372,1.6,-1.0
-0.949,1.0,-1.0
-0.309,1.16,-1.0
1.24,0.00235,-1.0
1.21,0.752,-1.0
-1.29,1.52,-1.0
-0.583,-1.35,-1.0
-1.02,0.883,-1.0
-0.611,-1.28,-1.0
1.39,-0.498,-1.0
0.659,1.07,-1.0
-0.932,-1.02,-1.0
1.15,0.565,-1.0
-0.116,1.26,-1.0
1.44,0.276,-1.0
0.517,1.46,-1.0
-0.476,-1.49,-1.0
0.0624,-1.05,-1.0
-0.148,-1.37,-1.0
0.194,-1.27,-1.0
-0.835,-1.04,-1.0
-0.38,-1.34,-1.0
-1.1,0.737,-1.0
-0.299,-1.4,-1.0
-0.268,-1.26,-1.0
0.682,1.5,-1.0
0.698,1.02,-1.0
-0.0531,-1.26,-1.0
0.922,0.93,-1.0
0.439,-1.09,-1.0
-0.0819,1.64,-1.0
1.46,-0.0465,-1.0
-0.999,0.906,-1.0
0.908,0.127,-1.0
-0.819,-1.21,-1.0
-1.2,-1.04,-1.0
1.03,-0.209,-1.0
-0.536,1.19,-1.0
0.51,-1.15,-1.0
-0.0255,-1.3,-1.0
1.94,-0.65,-1.0
1.5,-0.38,-1.0
1.29,0.283,-1.0
-0.346,-1.5,-1.0
-1.55,0.386,-1.0
1.6,-0.183,-1.0
-1.02,0.968,-1.0
0.973,0.653,-1.0
-0.562,-0.873,-1.0
1.53,0.368,-1.0
-1.25,0.857,-1.0
-0.109,-1.07,-1.0
0.409,-1.51,-1.0
0.614,-1.46,-1.0
-0.44,1.22,-1.0
0.157,-0.934,-1.0
-0.806,0.941,-1.0
-1.29,0.511,-1.0
0.637,0.984,-1.0
-0.437,-0.789,-1.0
-0.125,-1.48,-1.0
-0.462,-0.707,-1.0
-1.41,1.11,-1.0
0.802,0.852,-1.0
-0.259,1.52,-1.0
0.846,1.87,-1.0
1.35,0.644,-1.0
-0.633,-1.18,-1.0
-1.58,0.807,-1.0
1.3,0.555,-1.0
-1.13,-1.06,-1.0
-0.338,-0.91,-1.0
0.551,0.921,-1.0
1.08,0.437,-1.0
0.133,2.05,-1.0
0.37,1.03,-1.0
0.196,-1.71,-1.0
0.774,0.617,-1.0
0.866,0.612,-1.0
0.554,1.19,-1.0
-0.147,1.85,-1.0
0.317,-1.13,-1.0
1.33,-0.0673,-1.0
1.1,0.131,-1.0
1.4,0.746,-1.0
0.291,1.34,-1.0
-0.172,-1.31,-1.0
-0.227,-1.19,-1.0
-0.639,1.28,-1.0
-0.753,-1.25,-1.0
1.31,0.151,-1.0
1.1,0.253,-1.0
-0.292,1.32,-1.0
-0.284,-1.02,-1.0
0.553,1.54,-1.0
0.586,0.402,-1.0
-0.715,-1.49,-1.0
-0.0207,-1.14,-1.0
1.79,-0.834,-1.0
-1.07,1.3,-1.0
-1.24,1.14,-1.0
1.71,-0.289,-1.0
1.66,0.239,-1.0
1.17,0.407,-1.0
1.54,-0.336,-1.0
1.4,0.541,-1.0
-0.356,-1.16,-1.0
-0.917,-1.08,-1.0
0.99,0.771,-1.0
0.187,-1.02,-1.0
0.646,0.778,-1.0
1.39,-0.218,-1.0
0.309,-1.03,-1.0
1.04,0.816,-1.0
0.961,0.454,-1.0
-0.974,1.05,-1.0
-1.57,0.942,-1.0
-1.0,-1.22,-1.0
-2.06,-0.332,-1.0
1.18,-0.277,-1.0
-2.84,-0.177,-1.0
-0.58,-1.09,-1.0
0.163,-1.13,-1.0
0.952,0.616,-1.0
-0.709,-0.942,-1.0
0.819,0.546,-1.0
0.22,2.08,-1.0
-0.248,-1.69,-1.0
2.06,-0.482,-1.0
-1.34,0.717,-1.0
0.152,1.53,-1.0
-1.66,0.835,-1.0
-0.52,-1.52,-1.0
-0.329,-0.955,-1.0
1.71,-0.424,-1.0
-0.638,-0.752,-1.0
0.897,0.742,-1.0
0.335,1.15,-1.0
1.16,0.654,-1.0
-0.177,-1.12,-1.0
-0.607,-0.894,-1.0
0.204,-1.29,-1.0
-0.47,-1.12,-1.0
0.829,-0.305,-1.0
0.167,0.87,-1.0
1.21,1.28,-1.0
0.0209,-0.973,-1.0
-0.364,-1.4,-1.0
0.544,1.41,-1.0
-0.899,-1.38,-1.0
0.196,1.27,-1.0
0.572,-1.24,-1.0
-1.05,0.72,-1.0
0.832,0.442,-1.0
1.29,-0.499,-1.0
0.83,0.692,-1.0
-0.137,-1.16,-1.0
-0.439,1.37,-1.0
1.18,0.08,-1.0
-0.631,-0.867,-1.0
0.217,-0.961,-1.0
-1.49,0.885,-1.0
-0.0979,-1.01,-1.0
1.45,0.169,-1.0
0.77,1.4,-1.0
0.0878,-1.08,-1.0
1.07,0.573,-1.0
-0.9,0.858,-1.0
1.88,0.116,-1.0
-0.021,-1.09,-1.0
-0.351,-1.0,-1.0
-0.677,-1.41,-1.0
-1.49,0.415,-1.0
1.15,0.329,-1.0
1.34,-0.689,-1.0
0.463,0.935,-1.0
0.632,1.74,-1.0
1.05,0.409,-1.0
-1.28,0.559,-1.0
-0.615,-1.36,-1.0
1.52,0.409,-1.0
0.874,1.79,-1.0
1.02,0.508,-1.0
-0.693,0.953,-1.0
0.0578,-1.32,-1.0
-0.374,-1.08,-1.0
-0.285,1.98,-1.0
-0.889,-0.884,-1.0
-0.722,1.19,-1.0
-1.21,1.0,-1.0
-0.59,-1.23,-1.0
-1.95,0.614,-1.0
0.614,0.908,-1.0
-1.03,-1.09,-1.0
-0.784,1.81,-1.0
-0.751,-1.37,-1.0
0.934,0.358,-1.0
0.0179,-1.01,-1.0
0.924,0.861,-1.0
1.02,0.0541,-1.0
0.577,0.628,-1.0
0.61,0.488,-1.0
-0.155,-1.03,-1.0
1.83,0.452,-1.0
-1.19,1.23,-1.0
1.8,-1.0,-1.0
0.563,0.661,-1.0
0.193,1.72,-1.0
1.53,0.228,-1.0
0.299,1.49,-1.0
-0.0303,2.11,-1.0
-0.287,-1.07,-1.0
0.0529,1.52,-1.0
-0.932,-1.15,-1.0
0.425,-1.21,-1.0
1.09,0.812,-1.0
1.22,0.325,-1.0
1.27,0.775,-1.0
-0.25,-1.23,-1.0
0.678,0.961,-1.0
1.13,0.405,-1.0
-0.214,1.76,-1.0
-0.532,-1.17,-1.0
0.921,0.3,-1.0
-0.479,0.91,-1.0
-0.294,-1.54,-1.0
1.13,-0.0116,-1.0
-0.495,-1.2,-1.0
-0.594,1.24,-1.0
-0.861,-1.21,-1.0
-0.314,-0.72,-1.0
-0.335,-1.69,-1.0
0.617,1.11,-1.0
-0.522,-1.34,-1.0
-0.96,1.34,-1.0
2.44,-0.448,-1.0
0.202,-1.17,-1.0
1.11,0.431,-1.0
1.75,0.016,-1.0
1.38,0.749,-1.0
1.06,0.266,-1.0
0.586,1.15,-1.0
2.27,0.284,-1.0
-0.457,-0.983,-1.0
0.0343,-1.18,-1.0
0.021,-0.905,-1.0
0.26,1.91,-1.0
0.871,1.29,-1.0
-0.076,-1.12,-1.0
-0.201,1.35,-1.0
2.59,-1.15,-1.0
-0.122,-1.14,-1.0
0.0647,-1.22,-1.0
-1.17,1.08,-1.0
-0.505,1.17,-1.0
0.0386,-1.26,-1.0
1.54,-0.26,-1.0
-1.43,1.25,-1.0
0.34,-1.34,-1.0
0.152,-0.964,-1.0
-1.47,0.52,-1.0
-1.8,0.529,-1.0
0.517,1.71,-1.0
-1.32,0.907,-1.0
0.483,-1.23,-1.0
1.3,0.186,-1.0
1.49,-0.156,-1.0
-0.212,-1.18,-1.0
-1.68,0.398,-1.0
1.35,-0.461,-1.0
-0.745,0.987,-1.0
-0.862,1.01,-1.0
-0.753,1.1,-1.0
1.34,0.274,-1.0
0.745,0.681,-1.0
-0.0677,1.74,-1.0
-0.527,-1.38,-1.0
-0.534,1.15,-1.0
-1.74,0.693,-1.0
0.255,0.412,-1.0
-1.93,0.525,-1.0
0.447,0.92,-1.0
1.41,0.607,-1.0
-1.68,1.08,-1.0
-0.153,-1.22,-1.0
0.233,-1.29,-1.0
-2.6,0.217,-1.0
0.0188,0.0512,1.0
-0.824,-0.471,1.0
0.0734,-0.162,1.0
-1.77,-0.923,1.0
0.71,0.0529,1.0
-0.779,0.676,1.0
-1.53,-0.466,1.0
1.21,-1.24,1.0
-1.04,-0.0359,1.0
-0.856,-0.235,1.0
0.974,-1.32,1.0
-0.681,-0.586,1.0
-1.34,-0.31,1.0
-0.341,0.0621,1.0
-0.379,0.638,1.0
-1.75,-1.92,1.0
-2.08,-1.78,1.0
0.321,0.393,1.0
-0.341,0.169,1.0
0.0486,-0.389,1.0
-0.876,0.232,1.0
-0.764,0.218,1.0
1.01,1.53,1.0
1.05,-0.96,1.0
-0.233,0.593,1.0
-0.528,0.953,1.0
-1.64,-1.16,1.0
-1.39,-0.474,1.0
1.21,1.31,1.0
-1.22,-0.119,1.0
-1.37,-0.177,1.0
-0.669,0.51,1.0
1.48,1.78,1.0
1.91,1.37,1.0
0.423,0.598,1.0
-1.87,-0.78,1.0
1.08,-1.76,1.0
-1.37,-0.123,1.0
-1.51,-0.285,1.0
1.16,-1.3,1.0
-2.12,-0.575,1.0
1.49,1.55,1.0
0.122,-0.041,1.0
0.945,0.239,1.0
0.238,-0.551,1.0
0.565,1.56,1.0
1.31,-0.36,1.0
0.563,0.137,1.0
0.000519,0.282,1.0
0.47,-0.765,1.0
-1.23,-0.703,1.0
0.318,1.82,1.0
-1.92,-1.17,1.0
0.133,-0.227,1.0
-0.895,-1.07,1.0
-0.813,-0.57,1.0
0.575,-0.19,1.0
-1.15,-0.508,1.0
-0.0281,-0.323,1.0
-0.175,0.0644,1.0
0.305,1.63,1.0
0.295,-0.273,1.0
-2.03,-1.65,1.0
1.01,1.21,1.0
0.764,1.98,1.0
-1.63,-0.363,1.0
1.22,-1.58,1.0
0.009,0.928,1.0
-1.93,-0.315,1.0
-0.0618,0.358,1.0
-0.744,-0.415,1.0
-1.24,-0.497,1.0
0.955,0.142,1.0
0.603,1.8,1.0
0.355,-0.222,1.0
-1.01,-0.155,1.0
-0.651,-0.103,1.0
0.885,-0.372,1.0
-1.43,0.0911,1.0
2.12,0.978,1.0
1.45,1.33,1.0
-0.77,0.364,1.0
-0.23,2.0,1.0
1.15,-0.451,1.0
0.387,-0.000653,1.0
-0.21,0.171,1.0
-0.0238,0.000407,1.0
0.778,-0.694,1.0
0.00168,0.262,1.0
-1.38,-1.08,1.0
0.247,0.41,1.0
-0.369,0.692,1.0
1.29,-1.04,1.0
0.725,-0.54,1.0
-0.391,-0.547,1.0
-1.07,-0.622,1.0
1.74,0.964,1.0
-0.179,0.19,1.0
-0.216,-0.353,1.0
-1.64,-1.27,1.0
1.14,-0.286,1.0
-0.8,-0.282,1.0
-1.23,-0.308,1.0
0.816,0.306,1.0
-1.44,-0.775,1.0
-1.02,0.899,1.0
2.16,1.16,1.0
1.24,-0.687,1.0
-0.237,-0.0378,1.0
-0.818,-0.69,1.0
0.883,-1.0,1.0
-1.58,-0.842,1.0
0.929,-0.902,1.0
-1.84,-0.958,1.0
0.62,-0.986,1.0
-0.431,-0.346,1.0
-0.21,0.11,1.0
0.661,-0.199,1.0
1.31,-1.4,1.0
-1.09,-0.463,1.0
0.957,-0.572,1.0
-1.57,-1.47,1.0
-0.0242,-0.659,1.0
-0.149,0.816,1.0
0.635,0.559,1.0
-0.728,-0.76,1.0
-0.274,0.0468,1.0
-2.11,-1.51,1.0
1.8,1.36,1.0
0.0431,-0.0199,1.0
-0.0723,-0.428,1.0
0.44,0.399,1.0
0.659,-0.057,1.0
-0.208,-0.646,1.0
1.37,-0.331,1.0
-1.96,-0.442,1.0
0.234,-0.413,1.0
0.837,1.75,1.0
0.327,0.17,1.0
2.37,1.14,1.0
-0.916,0.397,1.0
0.643,-0.403,1.0
-1.96,-1.09,1.0
0.475,-0.381,1.0
0.487,-0.13,1.0
0.856,-1.11,1.0
1.44,-1.73,1.0
-1.49,-0.221,1.0
0.74,0.203,1.0
-1.28,-0.259,1.0
-1.64,-0.121,1.0
1.78,1.19,1.0
0.416,0.1,1.0
-0.325,0.388,1.0
-0.0254,-0.79,1.0
1.05,-1.11,1.0
-0.279,-0.0928,1.0
0.819,0.0462,1.0
1.58,-1.29,1.0
-0.541,-0.332,1.0
0.097,-0.593,1.0
0.845,0.00714,1.0
0.0828,-0.879,1.0
0.741,-1.2,1.0
-2.1,-1.06,1.0
0.429,1.94,1.0
2.64,1.14,1.0
0.838,-0.115,1.0
-1.54,-0.598,1.0
0.408,0.0673,1.0
-0.222,0.259,1.0
0.37,0.312,1.0
-0.297,-0.467,1.0
-1.24,-0.0104,1.0
-1.11,0.308,1.0
0.839,-1.15,1.0
-0.0434,-0.442,1.0
1.31,-0.566,1.0
-0.104,0.48,1.0
0.29,-0.481,1.0
-1.14,0.0337,1.0
-0.162,-0.334,1.0
-0.711,0.465,1.0
-2.02,-0.792,1.0
0.385,-1.07,1.0
0.115,-0.443,1.0
-0.737,-0.0677,1.0
0.666,1.36,1.0
0.289,0.598,1.0
1.11,-1.1,1.0
0.207,0.65,1.0
-0.102,-0.13,1.0
0.913,-1.6,1.0
1.15,0.0436,1.0
0.36,-0.715,1.0
-0.973,0.107,1.0
-1.64,0.143,1.0
-0.461,0.343,1.0
1.09,-1.37,1.0
-0.138,-0.0524,1.0
2.53,1.5,1.0
-1.39,-0.68,1.0
-0.213,0.77,1.0
-1.45,-1.22,1.0
0.292,-0.159,1.0
-1.34,0.146,1.0
-1.77,-0.455,1.0
1.26,1.21,1.0
-0.91,-0.607,1.0
0.234,-0.822,1.0
-1.38,0.0973,1.0
-1.13,-1.08,1.0
0.27,0.696,1.0
0.418,-0.897,1.0
0.635,1.67,1.0
1.43,-0.816,1.0
0.351,-0.0402,1.0
0.413,0.473,1.0
-0.973,-0.047,1.0
-0.337,0.559,1.0
0.625,1.38,1.0
0.855,-0.265,1.0
-0.988,-0.191,1.0
-0.171,1.68,1.0
-0.975,-0.273,1.0
-1.03,0.153,1.0
-0.403,-0.488,1.0
0.802,0.431,1.0
-1.51,-0.626,1.0
0.974,-0.951,1.0
-0.222,0.156,1.0
-0.903,-0.0822,1.0
2.03,1.32,1.0
0.407,1.67,1.0
2.29,1.32,1.0
0.756,-0.0709,1.0
1.8,1.32,1.0
1.05,-0.723,1.0
-1.28,-1.17,1.0
-1.23,-0.806,1.0
1.06,-0.427,1.0
0.913,-0.318,1.0
-1.31,-1.11,1.0
0.408,-0.664,1.0
-0.844,0.371,1.0
-1.02,0.409,1.0
-0.468,0.245,1.0
-0.539,0.648,1.0
0.854,-0.537,1.0
1.36,-0.732,1.0
-1.92,-1.5,1.0
0.149,-0.295,1.0
-0.595,0.625,1.0
-0.356,-0.0513,1.0
-0.852,-0.59,1.0
0.899,-0.235,1.0
0.521,0.375,1.0
2.2,1.26,1.0
-0.825,0.481,1.0
0.154,0.629,1.0
0.168,0.345,1.0
-1.05,-0.832,1.0
-1.64,-0.562,1.0
0.496,-0.614,1.0
0.252,-0.389,1.0
-1.2,-0.248,1.0
1.37,1.24,1.0
-0.215,-0.217,1.0
0.146,-0.151,1.0
1.2,-0.598,1.0
-0.749,0.0101,1.0
-1.56,-0.172,1.0
-1.19,-1.0,1.0
0.576,1.7,1.0
1.34,1.44,1.0
1.27,1.6,1.0
-1.67,-0.266,1.0
1.45,-1.78,1.0
1.23,-2.2,1.0
-0.839,0.111,1.0
-0.561,-0.787,1.0
-0.282,1.78,1.0
0.688,-0.878,1.0
-0.0601,2.04,1.0
0.85,-0.829,1.0
0.409,-0.0572,1.0
0.826,1.5,1.0
0.136,1.46,1.0
0.251,0.171,1.0
-0.875,0.591,1.0
-0.508,-0.694,1.0
-1.2,0.4,1.0
1.01,1.82,1.0
1.15,-1.52,1.0
0.932,1.43,1.0
-1.33,-0.861,1.0
1.19,-0.319,1.0
0.395,1.35,1.0
-0.582,-0.587,1.0
0.434,0.295,1.0
1.09,-1.12,1.0
-2.28,-1.02,1.0
0.566,0.0815,1.0
1.1,-0.374,1.0
-0.219,0.524,1.0
-1.03,-0.422,1.0
-1.8,-1.71,1.0
-0.288,0.305,1.0
-0.198,1.67,1.0
1.76,1.48,1.0
-0.472,-0.0198,1.0
-0.482,0.0903,1.0
-1.55,-1.02,1.0
0.896,-1.27,1.0
-1.75,-1.63,1.0
2.81,1.3,1.0
-0.616,0.413,1.0
0.491,0.194,1.0
0.76,-1.16,1.0
1.53,-1.05,1.0
-0.556,-0.505,1.0
0.495,-0.281,1.0
-1.79,-0.98,1.0
-0.211,-0.492,1.0
-0.325,0.969,1.0
-2.25,-1.96,1.0
0.145,-0.626,1.0
-1.02,0.521,1.0
0.624,-0.285,1.0
-0.0272,1.86,1.0
-2.03,-1.23,1.0
1.28,-0.176,1.0
-0.719,0.242,1.0
1.77,1.59,1.0
1.97,0.99,1.0
0.399,-0.594,1.0
1.57,1.16,1.0
2.43,1.31,1.0
0.271,-0.591,1.0
-1.1,0.641,1.0
0.276,0.397,1.0
-1.32,-0.088,1.0
0.785,-0.601,1.0
-1.65,-0.731,1.0
-1.58,-0.798,1.0
-1.5,-1.14,1.0
0.328,1.71,1.0
-1.01,-0.771,1.0
-1.07,-0.306,1.0
1.61,1.4,1.0
2.57,0.989,1.0
1.98,1.27,1.0
-0.0652,0.631,1.0
0.224,1.57,1.0
-1.45,-0.0697,1.0
-0.0411,0.32,1.0
1.34,-0.632,1.0
2.17,0.926,1.0
1.24,1.45,1.0
0.524,-0.231,1.0
1.43,-1.21,1.0
0.0914,0.493,1.0
1.4,-1.13,1.0
-0.692,0.759,1.0
-0.416,0.246,1.0
-0.621,0.425,1.0
-1.25,-0.689,1.0
-0.866,-0.197,1.0
-1.87,-1.26,1.0
0.629,-0.617,1.0
-0.264,-0.768,1.0
-0.186,-0.0925,1.0
-1.76,-0.632,1.0
0.73,-0.99,1.0
-0.987,-0.814,1.0
-1.7,-0.569,1.0
-0.0208,1.76,1.0
-1.79,-0.124,1.0
-1.81,-0.543,1.0
1.15,-1.69,1.0
0.742,1.56,1.0
-0.119,2.06,1.0
0.118,0.13,1.0
1.24,-1.33,1.0
-1.49,-0.0266,1.0
0.859,-0.952,1.0
0.898,-0.719,1.0
-1.31,-0.627,1.0
-0.178,-0.238,1.0
0.779,-0.815,1.0
-1.17,0.222,1.0
0.659,-0.985,1.0
-0.714,-0.161,1.0
-1.84,-0.366,1.0
-1.1,0.145,1.0
2.35,1.21,1.0
-0.283,1.88,1.0
-0.623,-0.737,1.0
1.06,-0.0553,1.0
1.87,1.13,1.0
-0.0227,0.163,1.0
-0.813,-0.665,1.0
0.916,-0.0255,1.0
1.17,-1.4,1.0
0.387,1.59,1.0
1.12,-0.756,1.0
0.137,1.94,1.0
0.544,-0.842,1.0
-1.07,-0.456,1.0
-0.59,-0.328,1.0
-0.214,0.38,1.0
-1.76,-1.33,1.0
-1.71,-0.653,1.0
-1.5,0.282,1.0
-1.35,0.424,1.0
0.281,-0.4,1.0
0.409,0.212,1.0
2.21,1.21,1.0
-1.69,-1.27,1.0
-1.61,-0.451,1.0
0.154,-0.653,1.0
1.18,-0.917,1.0
-0.72,0.189,1.0
-1.77,-1.19,1.0
-1.56,-0.329,1.0
