@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.115,0.116,0.087,0.036,0.023,0.127,0.242,0.266,0.435,0.538,0.382,0.099,0.062,0.18,0.391,0.36,0.304,0.243,0.406,0.84,0.978,0.468,0.061,0.214,0.135,0.285,0.162,0.265,0.456,0.65,0.285,0.33,0.537,0.663,0.863,0.855,0.785,0.902,0.883,0.609,0.281,0.091,0.118,0.269,0.521,0.423,0.234,0.193,0.109,0.051,0.023,0.01,0.006,0.008,0.017,0.011,0.019,0.014,0.007,0.009,M
0.03,0.036,0.021,0.023,0.046,0.066,0.094,0.097,0.254,0.313,0.219,0.262,0.242,0.218,0.116,0.124,0.089,0.176,0.176,0.154,0.051,0.18,0.404,0.57,0.658,0.747,0.854,0.908,0.867,0.889,0.906,0.852,0.72,0.62,0.625,0.685,0.734,0.628,0.572,0.612,0.56,0.496,0.503,0.577,0.591,0.48,0.388,0.278,0.143,0.042,0.027,0.02,0.007,0.007,0.009,0.009,0.007,0.004,0.006,0.002,M
0.033,0.022,0.039,0.063,0.116,0.148,0.205,0.16,0.253,0.267,0.306,0.316,0.231,0.207,0.18,0.281,0.442,0.595,0.66,0.584,0.454,0.479,0.565,0.528,0.712,1.0,0.956,0.609,0.511,0.4,0.048,0.185,0.219,0.144,0.176,0.143,0.164,0.309,0.365,0.444,0.386,0.281,0.124,0.095,0.12,0.082,0.062,0.014,0.011,0.012,0.01,0.01,0.015,0.006,0.002,0.005,0.002,0.004,0.005,0.007,M
0.03,0.069,0.099,0.102,0.08,0.063,0.013,0.081,0.176,0.1,0.052,0.09,0.266,0.31,0.352,0.389,0.396,0.245,0.236,0.304,0.311,0.47,0.553,0.453,0.446,0.467,0.462,0.699,0.763,0.702,0.738,0.745,0.793,0.523,0.397,0.304,0.131,0.241,0.178,0.16,0.566,0.644,0.424,0.457,0.576,0.529,0.329,0.128,0.07,0.033,0.034,0.046,0.028,0.017,0.009,0.005,0.02,0.013,0.012,0.002,M
0.026,0.007,0.034,0.079,0.104,0.078,0.142,0.118,0.045,0.094,0.113,0.084,0.072,0.197,0.263,0.419,0.505,0.671,0.792,0.838,0.876,0.942,1.0,0.993,0.958,0.865,0.722,0.58,0.496,0.489,0.408,0.244,0.177,0.247,0.352,0.376,0.291,0.231,0.317,0.355,0.374,0.444,0.326,0.196,0.086,0.169,0.199,0.122,0.063,0.032,0.025,0.021,0.026,0.018,0.004,0.007,0.012,0.008,0.008,0.007,M
0.023,0.032,0.017,0.023,0.041,0.012,0.022,0.08,0.236,0.246,0.224,0.152,0.173,0.31,0.438,0.56,0.682,0.616,0.68,0.844,0.992,1.0,0.798,0.543,0.395,0.518,0.565,0.304,0.188,0.396,0.229,0.354,0.419,0.24,0.185,0.376,0.433,0.363,0.252,0.187,0.105,0.234,0.199,0.11,0.068,0.03,0.067,0.078,0.046,0.025,0.015,0.012,0.004,0.012,0.004,0.011,0.005,0.009,0.001,0.009,M
0.045,0.047,0.07,0.102,0.14,0.149,0.149,0.077,0.117,0.168,0.28,0.332,0.401,0.43,0.535,0.541,0.687,0.804,0.919,0.917,1.0,0.997,0.909,0.792,0.67,0.532,0.357,0.248,0.316,0.378,0.314,0.171,0.294,0.523,0.593,0.544,0.452,0.338,0.322,0.218,0.167,0.263,0.298,0.204,0.116,0.092,0.088,0.023,0.038,0.014,0.014,0.012,0.004,0.024,0.013,0.008,0.022,0.032,0.015,0.005,M
0.026,0.036,0.014,0.027,0.021,0.034,0.066,0.14,0.184,0.235,0.272,0.244,0.166,0.034,0.13,0.171,0.218,0.318,0.371,0.455,0.57,0.74,0.806,0.884,0.943,1.0,0.938,0.76,0.712,0.836,0.762,0.457,0.172,0.155,0.164,0.187,0.266,0.171,0.096,0.077,0.085,0.208,0.25,0.186,0.144,0.147,0.099,0.004,0.015,0.012,0.018,0.015,0.013,0.005,0.004,0.006,0.004,0.004,0.006,0.012,M
0.013,0.017,0.018,0.036,0.044,0.074,0.08,0.046,0.037,0.125,0.24,0.232,0.252,0.147,0.067,0.11,0.235,0.328,0.442,0.517,0.651,0.779,0.798,0.779,0.859,0.932,0.945,0.864,0.722,0.485,0.136,0.295,0.472,0.604,0.808,0.987,0.88,0.641,0.428,0.27,0.264,0.334,0.434,0.454,0.396,0.252,0.108,0.037,0.029,0.01,0.005,0.009,0.005,0.005,0.002,0.001,0.004,0.002,0.003,0.004,M
0.137,0.123,0.138,0.148,0.178,0.143,0.177,0.216,0.163,0.207,0.426,0.548,0.713,0.7,0.678,0.794,0.938,0.892,0.915,0.783,0.796,0.798,0.772,0.662,0.486,0.557,0.47,0.564,0.452,0.337,0.268,0.234,0.305,0.302,0.275,0.104,0.176,0.316,0.36,0.274,0.13,0.246,0.34,0.175,0.068,0.106,0.064,0.053,0.053,0.027,0.017,0.012,0.013,0.034,0.006,0.007,0.002,0.008,0.015,0.005,M
0.042,0.032,0.071,0.011,0.107,0.097,0.096,0.132,0.246,0.27,0.341,0.429,0.368,0.394,0.296,0.317,0.282,0.305,0.241,0.542,0.68,0.632,0.582,0.68,0.598,0.841,0.991,0.919,0.8,0.671,0.563,0.733,0.604,0.258,0.035,0.18,0.304,0.476,0.576,0.425,0.505,0.718,0.616,0.566,0.575,0.359,0.253,0.23,0.127,0.036,0.037,0.018,0.004,0.009,0.012,0.008,0.006,0.002,0.004,0.002,M
0.049,0.028,0.059,0.127,0.177,0.191,0.222,0.077,0.125,0.203,0.095,0.25,0.221,0.32,0.334,0.332,0.278,0.298,0.295,0.173,0.326,0.383,0.352,0.541,0.523,0.448,0.534,0.532,0.391,0.346,0.409,0.464,0.558,0.573,0.636,0.756,0.69,0.618,0.538,0.562,0.651,0.48,0.374,0.28,0.198,0.244,0.179,0.171,0.076,0.024,0.027,0.008,0.013,0.016,0.006,0.012,0.019,0.014,0.033,0.044,M
0.027,0.024,0.062,0.056,0.113,0.097,0.182,0.174,0.144,0.181,0.237,0.091,0.175,0.401,0.519,0.731,0.906,0.926,0.743,0.446,0.51,0.695,0.776,0.836,0.728,0.64,0.576,0.415,0.35,0.444,0.266,0.202,0.194,0.076,0.372,0.584,0.483,0.235,0.1,0.324,0.399,0.298,0.168,0.176,0.168,0.073,0.119,0.13,0.075,0.007,0.026,0.011,0.011,0.008,0.005,0.007,0.01,0.016,0.022,0.017,R
0.013,0.001,0.009,0.046,0.052,0.078,0.093,0.094,0.171,0.148,0.153,0.11,0.089,0.124,0.12,0.114,0.214,0.284,0.364,0.543,0.667,0.798,0.927,0.903,0.919,1.0,0.982,0.909,0.818,0.696,0.59,0.545,0.514,0.539,0.553,0.532,0.483,0.379,0.183,0.175,0.168,0.067,0.061,0.038,0.053,0.028,0.018,0.011,0.007,0.012,0.009,0.008,0.004,0.001,0.001,0.004,0.004,0.002,0.002,0.002,R
0.022,0.034,0.039,0.024,0.108,0.116,0.14,0.101,0.115,0.178,0.408,0.411,0.397,0.508,0.651,0.807,0.982,1.0,0.941,0.845,0.811,0.846,0.621,0.582,0.774,0.82,0.56,0.299,0.501,0.663,0.575,0.406,0.375,0.348,0.158,0.142,0.213,0.187,0.1,0.24,0.224,0.203,0.071,0.161,0.167,0.17,0.183,0.14,0.051,0.022,0.01,0.003,0.01,0.008,0.008,0.009,0.003,0.003,0.001,0.007,R
0.007,0.01,0.002,0.006,0.02,0.062,0.043,0.095,0.084,0.118,0.098,0.091,0.066,0.059,0.083,0.13,0.204,0.381,0.445,0.522,0.591,0.657,0.631,0.6,0.496,0.565,0.691,0.851,1.0,0.917,0.768,0.618,0.547,0.552,0.546,0.552,0.456,0.347,0.338,0.285,0.25,0.164,0.16,0.149,0.133,0.069,0.06,0.056,0.031,0.015,0.003,0.005,0.002,0.002,0.004,0.002,0.003,0.003,0.005,0.003,R
0.019,0.031,0.02,0.062,0.008,0.079,0.144,0.145,0.179,0.252,0.261,0.371,0.391,0.267,0.272,0.418,0.699,0.573,0.223,0.263,0.747,0.726,0.339,0.282,0.605,0.59,0.497,0.862,0.834,0.408,0.227,0.174,0.051,0.159,0.304,0.137,0.16,0.206,0.073,0.02,0.164,0.158,0.183,0.189,0.101,0.066,0.018,0.04,0.011,0.014,0.009,0.004,0.01,0.014,0.019,0.014,0.01,0.009,0.005,0.008,R
0.019,0.037,0.095,0.082,0.025,0.049,0.142,0.197,0.187,0.181,0.214,0.152,0.198,0.484,0.73,0.781,0.791,0.612,0.42,0.281,0.515,0.757,0.86,1.0,0.846,0.68,0.697,0.584,0.477,0.52,0.424,0.159,0.167,0.059,0.397,0.715,0.732,0.351,0.059,0.269,0.42,0.387,0.244,0.2,0.231,0.189,0.196,0.17,0.137,0.04,0.014,0.009,0.003,0.011,0.003,0.006,0.009,0.006,0.007,0.002,R
0.044,0.048,0.005,0.058,0.028,0.068,0.166,0.149,0.097,0.127,0.111,0.238,0.201,0.214,0.111,0.204,0.247,0.668,0.834,0.825,0.802,0.898,0.966,0.852,0.663,0.324,0.205,0.567,0.573,0.488,0.753,0.76,0.518,0.412,0.556,0.557,0.134,0.383,0.461,0.433,0.256,0.147,0.349,0.266,0.094,0.137,0.134,0.042,0.072,0.064,0.021,0.02,0.022,0.014,0.006,0.007,0.008,0.01,0.006,0.01,R
0.02,0.01,0.032,0.024,0.081,0.153,0.115,0.061,0.132,0.137,0.084,0.027,0.125,0.305,0.558,0.797,0.834,0.806,0.862,0.877,0.941,0.94,0.941,1.0,0.972,0.931,0.935,0.732,0.442,0.324,0.416,0.461,0.403,0.3,0.246,0.135,0.254,0.226,0.16,0.148,0.084,0.057,0.086,0.126,0.115,0.057,0.043,0.042,0.024,0.001,0.019,0.013,0.008,0.007,0.004,0.006,0.005,0.005,0.007,0.005,R
0.01,0.048,0.03,0.03,0.065,0.108,0.236,0.238,0.008,0.188,0.146,0.189,0.318,0.134,0.217,0.246,0.259,0.279,0.23,0.066,0.144,0.118,0.167,0.178,0.248,0.257,0.104,0.536,0.712,0.629,0.476,0.602,0.721,0.623,0.572,0.752,0.871,0.925,0.971,0.93,0.9,0.791,0.56,0.284,0.441,0.551,0.433,0.29,0.198,0.078,0.04,0.017,0.015,0.012,0.02,0.014,0.003,0.016,0.011,0.013,R
0.022,0.038,0.048,0.048,0.065,0.059,0.075,0.01,0.068,0.149,0.116,0.165,0.383,0.36,0.171,0.114,0.035,0.38,0.74,0.992,0.98,0.889,0.671,0.429,0.337,0.737,0.961,0.735,0.486,0.159,0.301,0.41,0.317,0.33,0.341,0.219,0.246,0.273,0.168,0.279,0.256,0.174,0.212,0.11,0.098,0.127,0.146,0.116,0.078,0.044,0.006,0.014,0.013,0.014,0.006,0.005,0.006,0.009,0.006,0.002,R
0.007,0.01,0.014,0.049,0.025,0.081,0.07,0.074,0.012,0.09,0.029,0.155,0.144,0.104,0.142,0.123,0.089,0.205,0.083,0.152,0.303,0.161,0.067,0.143,0.04,0.165,0.34,0.486,0.521,0.551,0.61,0.599,0.676,0.89,1.0,0.952,0.846,0.707,0.67,0.633,0.51,0.416,0.282,0.17,0.142,0.097,0.088,0.086,0.036,0.023,0.025,0.004,0.005,0.008,0.012,0.01,0.005,0.003,0.007,0.006,R
0.016,0.017,0.035,0.007,0.019,0.067,0.106,0.07,0.096,0.025,0.08,0.106,0.127,0.089,0.02,0.113,0.283,0.323,0.324,0.433,0.607,0.765,0.92,0.972,0.921,0.754,0.829,0.891,0.731,0.69,0.583,0.494,0.31,0.031,0.024,0.111,0.159,0.137,0.07,0.045,0.062,0.142,0.16,0.138,0.037,0.069,0.087,0.051,0.009,0.02,0.012,0.009,0.022,0.018,0.008,0.007,0.003,0.004,0.006,0.004,R
0.008,0.015,0.029,0.043,0.095,0.075,0.041,0.026,0.069,0.175,0.197,0.117,0.168,0.081,0.218,0.512,0.723,0.778,0.622,0.35,0.373,0.262,0.378,0.736,0.867,0.822,0.777,0.786,0.565,0.364,0.353,0.386,0.337,0.169,0.263,0.32,0.139,0.105,0.168,0.191,0.117,0.093,0.086,0.095,0.099,0.096,0.043,0.041,0.011,0.018,0.006,0.024,0.011,0.014,0.012,0.006,0.006,0.003,0.007,0.004,R
0.009,0.021,0.021,0.05,0.066,0.08,0.097,0.087,0.074,0.084,0.158,0.09,0.031,0.186,0.297,0.203,0.126,0.166,0.166,0.209,0.231,0.446,0.663,0.693,0.766,0.821,0.705,0.756,0.747,0.639,0.485,0.333,0.536,0.874,0.857,0.672,0.345,0.315,0.27,0.26,0.274,0.359,0.438,0.246,0.076,0.019,0.08,0.075,0.037,0.016,0.03,0.011,0.011,0.01,0.003,0.01,0.01,0.004,0.007,0.011,R
0.021,0.032,0.042,0.029,0.012,0.044,0.13,0.139,0.07,0.057,0.087,0.194,0.148,0.187,0.199,0.328,0.686,0.581,0.25,0.173,0.336,0.559,0.659,0.701,0.81,0.89,0.874,0.789,0.872,0.938,0.892,0.751,0.683,0.761,0.902,1.0,0.912,0.739,0.592,0.406,0.302,0.233,0.293,0.23,0.239,0.191,0.11,0.03,0.017,0.038,0.005,0.009,0.004,0.015,0.011,0.002,0.01,0.005,0.007,0.008,R
0.018,0.03,0.029,0.039,0.063,0.053,0.069,0.063,0.062,0.061,0.168,0.348,0.456,0.519,0.631,0.72,0.515,0.382,0.264,0.334,0.486,0.663,0.739,0.921,1.0,0.775,0.559,0.617,0.864,0.659,0.477,0.498,0.333,0.308,0.288,0.223,0.079,0.06,0.105,0.061,0.153,0.098,0.164,0.19,0.111,0.192,0.147,0.039,0.036,0.027,0.017,0.01,0.012,0.004,0.008,0.012,0.01,0.006,0.003,0.002,R
0.018,0.015,0.003,0.014,0.042,0.047,0.036,0.074,0.14,0.104,0.09,0.067,0.1,0.106,0.035,0.123,0.163,0.365,0.326,0.3,0.211,0.21,0.208,0.228,0.075,0.197,0.409,0.638,0.797,0.751,0.552,0.221,0.467,0.448,0.23,0.324,0.448,0.558,0.652,0.535,0.248,0.227,0.179,0.09,0.054,0.037,0.099,0.096,0.032,0.014,0.008,0.022,0.026,0.014,0.023,0.004,0.002,0.005,0.009,0.008,R
0.041,0.065,0.04,0.06,0.05,0.182,0.118,0.102,0.058,0.218,0.246,0.333,0.309,0.261,0.323,0.373,0.42,0.536,0.706,0.82,0.884,0.83,0.761,0.76,0.837,0.89,0.765,0.59,0.304,0.082,0.279,0.724,0.803,0.805,0.768,0.747,0.625,0.173,0.292,0.5,0.522,0.482,0.4,0.388,0.165,0.044,0.066,0.042,0.048,0.024,0.007,0.006,0.013,0.018,0.007,0.02,0.02,0.01,0.007,0.006,R
0.004,0.008,0.009,0.039,0.053,0.12,0.124,0.103,0.124,0.089,0.094,0.124,0.16,0.154,0.185,0.173,0.148,0.175,0.146,0.158,0.226,0.198,0.337,0.583,0.85,1.0,0.846,0.662,0.556,0.392,0.323,0.205,0.192,0.223,0.315,0.227,0.08,0.075,0.117,0.197,0.262,0.251,0.198,0.095,0.093,0.096,0.038,0.044,0.034,0.006,0.008,0.012,0.006,0.004,0.004,0.0,0.002,0.005,0.002,0.002,R
0.026,0.058,0.11,0.108,0.097,0.228,0.243,0.377,0.56,0.619,0.633,0.706,0.554,0.532,0.648,0.693,0.676,0.755,0.893,0.862,0.797,0.674,0.429,0.365,0.533,0.241,0.507,0.853,0.604,0.851,0.851,0.504,0.186,0.271,0.423,0.304,0.612,0.676,0.538,0.472,0.465,0.259,0.213,0.222,0.211,0.018,0.135,0.074,0.013,0.011,0.003,0.023,0.017,0.01,0.018,0.024,0.032,0.016,0.01,0.008,R
