@RELATION myRel

@ATTRIBUTE Band1 NUMERIC
@ATTRIBUTE Band2 NUMERIC
@ATTRIBUTE Band3 NUMERIC
@ATTRIBUTE Band4 NUMERIC
@ATTRIBUTE Band5 NUMERIC
@ATTRIBUTE Band6 NUMERIC
@ATTRIBUTE Band7 NUMERIC
@ATTRIBUTE Band8 NUMERIC
@ATTRIBUTE Band9 NUMERIC
@ATTRIBUTE Band10 NUMERIC
@ATTRIBUTE Band11 NUMERIC
@ATTRIBUTE Band12 NUMERIC
@ATTRIBUTE Band13 NUMERIC
@ATTRIBUTE Band14 NUMERIC
@ATTRIBUTE Band15 NUMERIC
@ATTRIBUTE Band16 NUMERIC
@ATTRIBUTE Band17 NUMERIC
@ATTRIBUTE Band18 NUMERIC
@ATTRIBUTE Band19 NUMERIC
@ATTRIBUTE Band20 NUMERIC
@ATTRIBUTE Band21 NUMERIC
@ATTRIBUTE Band22 NUMERIC
@ATTRIBUTE Band23 NUMERIC
@ATTRIBUTE Band24 NUMERIC
@ATTRIBUTE Band25 NUMERIC
@ATTRIBUTE Band26 NUMERIC
@ATTRIBUTE Band27 NUMERIC
@ATTRIBUTE Band28 NUMERIC
@ATTRIBUTE Band29 NUMERIC
@ATTRIBUTE Band30 NUMERIC
@ATTRIBUTE Band31 NUMERIC
@ATTRIBUTE Band32 NUMERIC
@ATTRIBUTE Band33 NUMERIC
@ATTRIBUTE Band34 NUMERIC
@ATTRIBUTE Band35 NUMERIC
@ATTRIBUTE Band36 NUMERIC
@ATTRIBUTE Band37 NUMERIC
@ATTRIBUTE Band38 NUMERIC
@ATTRIBUTE Band39 NUMERIC
@ATTRIBUTE Band40 NUMERIC
@ATTRIBUTE Band41 NUMERIC
@ATTRIBUTE Band42 NUMERIC
@ATTRIBUTE Band43 NUMERIC
@ATTRIBUTE Band44 NUMERIC
@ATTRIBUTE Band45 NUMERIC
@ATTRIBUTE Band46 NUMERIC
@ATTRIBUTE Band47 NUMERIC
@ATTRIBUTE Band48 NUMERIC
@ATTRIBUTE Band49 NUMERIC
@ATTRIBUTE Band50 NUMERIC
@ATTRIBUTE Band51 NUMERIC
@ATTRIBUTE Band52 NUMERIC
@ATTRIBUTE Band53 NUMERIC
@ATTRIBUTE Band54 NUMERIC
@ATTRIBUTE Band55 NUMERIC
@ATTRIBUTE Band56 NUMERIC
@ATTRIBUTE Band57 NUMERIC
@ATTRIBUTE Band58 NUMERIC
@ATTRIBUTE Band59 NUMERIC
@ATTRIBUTE Band60 NUMERIC
@ATTRIBUTE Type {R, M}

@DATA
0.108,0.107,0.026,0.084,0.075,0.112,0.332,0.459,0.553,0.597,0.53,0.225,0.24,0.269,0.665,0.663,0.167,0.084,0.433,0.872,0.799,0.371,0.17,0.161,0.209,0.285,0.221,0.613,0.581,0.692,0.382,0.43,0.779,0.87,1.0,0.921,0.939,0.93,0.731,0.479,0.209,0.202,0.167,0.287,0.437,0.31,0.158,0.055,0.033,0.021,0.017,0.018,0.011,0.023,0.028,0.003,0.008,0.012,0.008,0.014,M
0.011,0.045,0.029,0.071,0.108,0.102,0.161,0.212,0.306,0.294,0.31,0.343,0.246,0.189,0.118,0.208,0.274,0.327,0.234,0.126,0.058,0.124,0.324,0.436,0.573,0.782,0.925,0.935,0.935,1.0,0.931,0.848,0.76,0.704,0.754,0.799,0.767,0.596,0.473,0.484,0.434,0.395,0.484,0.538,0.448,0.267,0.154,0.136,0.094,0.026,0.008,0.016,0.012,0.011,0.002,0.01,0.007,0.006,0.002,0.004,M
0.032,0.025,0.017,0.048,0.09,0.106,0.102,0.121,0.124,0.153,0.213,0.254,0.269,0.28,0.189,0.148,0.216,0.242,0.299,0.334,0.379,0.396,0.523,0.691,0.787,0.834,0.92,1.0,0.899,0.646,0.597,0.436,0.3,0.229,0.187,0.092,0.183,0.174,0.245,0.241,0.252,0.318,0.168,0.068,0.119,0.183,0.188,0.111,0.031,0.014,0.014,0.011,0.006,0.004,0.007,0.001,0.005,0.004,0.0,0.006,M
0.052,0.094,0.062,0.042,0.1,0.243,0.178,0.202,0.261,0.129,0.265,0.278,0.443,0.367,0.204,0.276,0.325,0.154,0.278,0.351,0.519,0.705,0.714,0.681,0.51,0.531,0.613,0.839,0.903,0.861,0.966,0.917,0.713,0.69,0.731,0.413,0.158,0.182,0.138,0.296,0.694,0.825,0.535,0.44,0.645,0.621,0.302,0.138,0.036,0.036,0.046,0.043,0.027,0.015,0.012,0.013,0.002,0.011,0.007,0.008,M
0.041,0.044,0.045,0.084,0.042,0.122,0.2,0.152,0.082,0.198,0.231,0.302,0.394,0.505,0.587,0.661,0.742,0.801,0.846,0.794,0.88,0.838,0.785,0.848,0.743,0.643,0.551,0.352,0.317,0.335,0.206,0.103,0.317,0.404,0.428,0.454,0.37,0.374,0.384,0.349,0.438,0.426,0.285,0.281,0.24,0.037,0.08,0.054,0.018,0.006,0.022,0.004,0.014,0.011,0.005,0.016,0.014,0.008,0.025,0.02,M
0.013,0.039,0.033,0.008,0.072,0.134,0.163,0.19,0.261,0.319,0.347,0.374,0.306,0.193,0.138,0.212,0.276,0.458,0.649,0.715,0.801,0.792,0.879,1.0,0.986,0.947,0.947,0.932,0.833,0.621,0.377,0.282,0.204,0.219,0.222,0.133,0.052,0.062,0.142,0.146,0.085,0.106,0.164,0.192,0.208,0.234,0.196,0.13,0.063,0.018,0.014,0.015,0.008,0.003,0.004,0.007,0.004,0.001,0.002,0.008,M
0.012,0.018,0.045,0.11,0.191,0.092,0.076,0.109,0.076,0.101,0.25,0.399,0.381,0.475,0.616,0.646,0.802,0.921,0.983,0.963,0.865,0.832,0.828,0.801,0.61,0.485,0.436,0.431,0.44,0.383,0.303,0.304,0.32,0.229,0.213,0.235,0.32,0.446,0.366,0.272,0.175,0.178,0.22,0.106,0.057,0.031,0.024,0.047,0.01,0.006,0.003,0.016,0.01,0.008,0.027,0.028,0.01,0.005,0.015,0.009,M
0.013,0.012,0.044,0.062,0.043,0.035,0.038,0.045,0.132,0.138,0.203,0.239,0.211,0.144,0.074,0.153,0.305,0.412,0.547,0.593,0.666,0.733,0.714,0.701,0.776,0.914,0.996,1.0,0.888,0.658,0.271,0.175,0.271,0.485,0.718,0.821,0.754,0.65,0.471,0.348,0.351,0.318,0.352,0.366,0.285,0.171,0.069,0.03,0.029,0.012,0.002,0.008,0.01,0.002,0.004,0.006,0.001,0.001,0.003,0.003,M
0.041,0.028,0.06,0.052,0.049,0.038,0.061,0.112,0.124,0.23,0.137,0.134,0.214,0.153,0.078,0.12,0.09,0.069,0.207,0.298,0.284,0.335,0.362,0.32,0.345,0.356,0.389,0.662,0.925,1.0,0.853,0.63,0.525,0.401,0.29,0.201,0.336,0.48,0.615,0.625,0.497,0.349,0.266,0.314,0.428,0.426,0.351,0.246,0.126,0.033,0.018,0.022,0.004,0.002,0.006,0.013,0.011,0.005,0.008,0.004,M
0.021,0.013,0.002,0.045,0.071,0.156,0.152,0.121,0.167,0.134,0.078,0.037,0.123,0.261,0.428,0.612,0.744,0.813,0.901,0.96,0.916,0.914,0.785,0.513,0.344,0.329,0.257,0.368,0.576,0.619,0.461,0.362,0.443,0.386,0.309,0.214,0.111,0.139,0.152,0.1,0.164,0.19,0.131,0.178,0.2,0.076,0.073,0.075,0.045,0.013,0.017,0.012,0.002,0.005,0.005,0.003,0.002,0.004,0.005,0.002,M
0.072,0.157,0.111,0.108,0.067,0.18,0.111,0.279,0.141,0.08,0.253,0.392,0.338,0.161,0.189,0.331,0.228,0.218,0.185,0.517,0.534,0.63,0.844,0.676,0.582,0.614,0.881,0.838,0.387,0.505,0.546,0.424,0.153,0.495,0.698,0.711,0.565,0.487,0.552,0.443,0.525,0.608,0.525,0.136,0.427,0.444,0.219,0.09,0.12,0.063,0.023,0.031,0.013,0.008,0.028,0.012,0.009,0.015,0.016,0.013,M
0.131,0.234,0.306,0.426,0.401,0.179,0.185,0.006,0.193,0.223,0.291,0.226,0.314,0.33,0.366,0.396,0.439,0.467,0.526,0.374,0.224,0.197,0.434,0.653,0.507,0.28,0.416,0.595,0.524,0.418,0.371,0.238,0.086,0.144,0.29,0.458,0.372,0.337,0.38,0.418,0.36,0.271,0.165,0.195,0.281,0.225,0.192,0.15,0.066,0.019,0.016,0.036,0.021,0.015,0.018,0.001,0.011,0.013,0.018,0.023,M
0.031,0.034,0.02,0.089,0.157,0.175,0.092,0.135,0.159,0.28,0.334,0.294,0.161,0.334,0.498,0.73,0.735,0.825,0.879,0.966,1.0,0.871,0.647,0.597,0.822,0.776,0.611,0.42,0.299,0.135,0.244,0.562,0.556,0.696,0.73,0.702,0.547,0.142,0.474,0.641,0.438,0.318,0.238,0.281,0.137,0.114,0.103,0.069,0.042,0.012,0.007,0.017,0.013,0.014,0.009,0.005,0.003,0.012,0.006,0.002,R
0.012,0.015,0.022,0.018,0.036,0.07,0.087,0.062,0.125,0.13,0.089,0.05,0.063,0.127,0.08,0.074,0.205,0.295,0.319,0.457,0.596,0.71,0.822,0.842,0.906,0.98,1.0,0.875,0.758,0.662,0.579,0.513,0.478,0.499,0.52,0.507,0.458,0.35,0.184,0.189,0.197,0.104,0.055,0.049,0.062,0.05,0.025,0.022,0.01,0.005,0.002,0.004,0.007,0.003,0.005,0.005,0.002,0.004,0.009,0.006,R
0.041,0.042,0.057,0.013,0.018,0.102,0.105,0.107,0.23,0.226,0.237,0.332,0.383,0.484,0.681,0.756,0.952,0.983,0.887,0.827,0.756,0.822,0.697,0.644,0.695,0.801,0.605,0.608,0.888,0.856,0.556,0.29,0.364,0.479,0.291,0.09,0.204,0.171,0.041,0.129,0.158,0.219,0.17,0.097,0.222,0.273,0.187,0.106,0.066,0.04,0.011,0.003,0.004,0.01,0.012,0.009,0.006,0.006,0.003,0.008,R
0.004,0.006,0.015,0.034,0.031,0.028,0.04,0.027,0.032,0.045,0.049,0.1,0.142,0.119,0.063,0.091,0.118,0.143,0.122,0.11,0.185,0.372,0.438,0.571,0.665,0.748,0.765,0.856,0.972,0.922,0.75,0.721,0.776,0.606,0.502,0.45,0.395,0.428,0.443,0.375,0.197,0.051,0.079,0.127,0.153,0.069,0.04,0.053,0.023,0.007,0.006,0.006,0.012,0.005,0.006,0.009,0.004,0.0,0.005,0.004,R
0.024,0.029,0.075,0.052,0.023,0.083,0.068,0.2,0.288,0.367,0.297,0.084,0.191,0.504,0.635,0.68,0.75,0.66,0.451,0.296,0.402,0.679,0.83,1.0,0.824,0.712,0.773,0.612,0.494,0.565,0.491,0.182,0.181,0.111,0.46,0.665,0.642,0.217,0.195,0.495,0.492,0.404,0.24,0.139,0.178,0.195,0.172,0.152,0.093,0.018,0.024,0.008,0.004,0.01,0.01,0.003,0.013,0.007,0.011,0.009,R
0.024,0.022,0.032,0.057,0.033,0.051,0.09,0.071,0.057,0.039,0.193,0.243,0.291,0.261,0.381,0.5,0.302,0.366,0.679,0.731,0.505,0.444,0.699,0.813,0.778,0.894,0.893,0.891,0.861,0.806,0.554,0.245,0.346,0.162,0.247,0.556,0.468,0.098,0.158,0.075,0.332,0.374,0.267,0.108,0.142,0.169,0.074,0.063,0.014,0.023,0.006,0.016,0.015,0.009,0.011,0.009,0.005,0.002,0.007,0.002,R
0.032,0.096,0.132,0.141,0.167,0.171,0.073,0.14,0.208,0.351,0.179,0.066,0.051,0.375,0.542,0.544,0.515,0.426,0.202,0.423,0.772,0.974,0.939,0.556,0.527,0.683,0.571,0.543,0.218,0.215,0.581,0.632,0.296,0.187,0.297,0.516,0.615,0.428,0.548,0.613,0.502,0.238,0.196,0.175,0.13,0.06,0.112,0.105,0.051,0.016,0.02,0.02,0.025,0.013,0.007,0.014,0.009,0.014,0.004,0.01,R
0.011,0.009,0.012,0.038,0.068,0.086,0.1,0.066,0.094,0.104,0.097,0.05,0.155,0.34,0.48,0.657,0.774,0.783,0.815,0.813,0.83,0.854,0.887,0.889,0.898,0.967,1.0,0.913,0.676,0.466,0.29,0.296,0.175,0.211,0.257,0.228,0.215,0.16,0.037,0.012,0.049,0.029,0.06,0.043,0.037,0.002,0.033,0.026,0.018,0.011,0.012,0.008,0.002,0.012,0.005,0.008,0.008,0.006,0.006,0.004,R
0.066,0.058,0.084,0.037,0.046,0.077,0.077,0.113,0.235,0.184,0.287,0.413,0.365,0.198,0.284,0.404,0.584,0.679,0.609,0.486,0.325,0.201,0.208,0.169,0.248,0.274,0.298,0.466,0.699,0.747,0.796,0.798,0.672,0.694,0.744,0.817,0.891,1.0,0.875,0.706,0.68,0.59,0.462,0.364,0.149,0.122,0.131,0.12,0.058,0.024,0.014,0.014,0.019,0.004,0.004,0.003,0.002,0.016,0.011,0.008,R
0.009,0.005,0.008,0.023,0.059,0.068,0.099,0.072,0.058,0.082,0.132,0.186,0.279,0.258,0.224,0.257,0.293,0.299,0.392,0.469,0.566,0.646,0.677,0.758,0.886,0.942,1.0,0.856,0.679,0.559,0.415,0.295,0.202,0.069,0.117,0.216,0.222,0.278,0.231,0.144,0.151,0.174,0.176,0.142,0.091,0.014,0.047,0.048,0.016,0.004,0.002,0.005,0.004,0.008,0.011,0.005,0.003,0.006,0.006,0.003,R
0.02,0.014,0.018,0.041,0.039,0.025,0.089,0.097,0.084,0.119,0.152,0.132,0.143,0.124,0.065,0.089,0.123,0.185,0.388,0.366,0.23,0.261,0.419,0.585,0.564,0.545,0.477,0.69,0.98,1.0,0.955,0.884,0.766,0.655,0.545,0.459,0.468,0.199,0.07,0.149,0.171,0.165,0.26,0.385,0.375,0.241,0.108,0.022,0.016,0.019,0.012,0.003,0.007,0.012,0.001,0.002,0.006,0.004,0.007,0.001,R
0.02,0.021,0.006,0.019,0.032,0.057,0.1,0.067,0.069,0.024,0.073,0.064,0.3,0.385,0.477,0.46,0.318,0.416,0.643,1.0,0.863,0.521,0.316,0.595,0.773,0.604,0.438,0.549,0.472,0.624,0.385,0.159,0.389,0.529,0.35,0.448,0.404,0.503,0.648,0.549,0.355,0.203,0.188,0.084,0.132,0.159,0.056,0.062,0.034,0.037,0.026,0.016,0.007,0.027,0.02,0.009,0.01,0.01,0.002,0.005,R
0.027,0.009,0.014,0.028,0.041,0.076,0.103,0.114,0.079,0.152,0.168,0.137,0.136,0.134,0.214,0.535,0.683,0.56,0.309,0.323,0.443,0.557,0.578,0.617,0.813,0.982,0.982,0.917,0.742,0.774,0.847,0.735,0.667,0.608,0.624,0.597,0.572,0.524,0.292,0.154,0.2,0.203,0.221,0.178,0.135,0.137,0.075,0.047,0.032,0.018,0.004,0.008,0.001,0.002,0.007,0.004,0.012,0.013,0.007,0.009,R
0.02,0.037,0.043,0.021,0.095,0.099,0.154,0.16,0.311,0.211,0.161,0.158,0.224,0.064,0.066,0.227,0.31,0.3,0.508,0.48,0.578,0.507,0.433,0.555,0.671,0.642,0.71,0.808,0.679,0.386,0.131,0.26,0.512,0.755,0.854,0.851,0.669,0.61,0.494,0.274,0.051,0.283,0.282,0.426,0.264,0.139,0.105,0.134,0.038,0.032,0.023,0.003,0.006,0.016,0.007,0.017,0.018,0.008,0.009,0.003,R
0.013,0.007,0.031,0.031,0.008,0.077,0.077,0.064,0.073,0.09,0.075,0.084,0.123,0.162,0.232,0.293,0.353,0.366,0.322,0.309,0.408,0.428,0.466,0.596,0.695,0.839,0.888,0.64,0.331,0.342,0.492,0.459,0.303,0.437,0.518,0.512,0.475,0.49,0.46,0.446,0.42,0.287,0.23,0.095,0.01,0.053,0.038,0.011,0.011,0.008,0.011,0.006,0.003,0.004,0.008,0.004,0.005,0.001,0.005,0.002,R
0.045,0.052,0.084,0.069,0.118,0.258,0.216,0.348,0.334,0.287,0.492,0.655,0.692,0.78,0.746,0.944,1.0,0.887,0.802,0.782,0.521,0.405,0.396,0.391,0.325,0.32,0.327,0.277,0.442,0.203,0.379,0.295,0.198,0.234,0.131,0.418,0.384,0.106,0.184,0.197,0.167,0.058,0.14,0.163,0.062,0.02,0.053,0.074,0.041,0.006,0.012,0.008,0.009,0.005,0.009,0.019,0.014,0.005,0.005,0.004,R
0.002,0.031,0.017,0.023,0.043,0.122,0.195,0.166,0.137,0.143,0.099,0.225,0.244,0.324,0.304,0.241,0.037,0.167,0.304,0.407,0.361,0.199,0.461,0.685,0.727,0.715,0.71,0.852,1.0,0.769,0.484,0.372,0.61,0.511,0.259,0.092,0.095,0.229,0.348,0.21,0.19,0.294,0.221,0.152,0.075,0.061,0.069,0.045,0.034,0.008,0.011,0.015,0.008,0.004,0.011,0.008,0.01,0.002,0.003,0.001,R
0.033,0.022,0.027,0.048,0.068,0.098,0.084,0.117,0.076,0.092,0.148,0.052,0.112,0.097,0.117,0.168,0.164,0.12,0.049,0.154,0.348,0.615,0.915,0.936,0.868,0.877,0.855,0.883,1.0,0.83,0.66,0.55,0.572,0.686,0.682,0.514,0.275,0.136,0.155,0.265,0.199,0.188,0.275,0.165,0.058,0.07,0.06,0.046,0.002,0.007,0.004,0.002,0.003,0.006,0.005,0.006,0.014,0.013,0.005,0.004,R
0.022,0.022,0.027,0.014,0.036,0.078,0.091,0.091,0.115,0.097,0.12,0.11,0.119,0.176,0.239,0.214,0.193,0.176,0.075,0.126,0.2,0.157,0.26,0.539,0.844,1.0,0.868,0.674,0.554,0.464,0.361,0.206,0.162,0.209,0.31,0.234,0.106,0.038,0.053,0.129,0.224,0.192,0.159,0.094,0.084,0.067,0.034,0.047,0.036,0.014,0.008,0.014,0.004,0.005,0.007,0.002,0.005,0.002,0.001,0.002,R
