@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.152,0.631,1.342,2.041,0.0,0
0.405,3.056,-0.609,-0.304,-0.271,0
0.453,0.577,1.37,1.883,-0.557,0
0.686,3.259,-0.525,-0.225,0.157,0
0.189,0.548,0.918,1.984,-0.614,0
0.896,1.979,0.586,-0.279,1.408,0
0.18,0.511,1.254,1.436,-1.007,0
3.393,0.377,-0.111,-0.077,-0.055,0
0.438,3.303,-0.411,-0.186,-0.166,0
3.087,-0.304,0.15,-0.072,0.057,0
3.505,1.089,0.334,0.296,0.126,0
0.183,1.414,2.471,-0.728,0.0,0
2.164,1.797,-0.364,1.024,-0.274,0
0.2,0.561,2.212,-0.644,0.327,0
2.309,1.809,-0.363,0.917,-0.26,0
0.277,1.136,2.468,-0.763,-0.41,0
0.832,3.085,-0.599,0.497,0.314,0
3.163,-0.265,0.107,0.096,-0.086,0
0.533,3.131,-0.44,-0.27,-0.308,0
0.25,0.5,2.194,0.831,0.616,0
1.293,1.097,-0.78,-0.596,-0.315,0
0.152,0.824,1.225,2.058,0.0,0
1.723,2.168,-0.377,-0.281,0.723,0
0.182,0.933,2.414,0.965,-0.41,0
0.269,1.497,2.217,-0.727,0.566,0
0.183,0.64,0.717,1.903,-0.738,0
0.812,0.762,2.242,-0.792,0.405,0
0.42,3.096,-0.604,0.416,-0.231,0
3.359,0.476,1.096,-0.264,-0.097,0
0.069,0.269,0.337,0.931,1.571,0
0.413,1.597,2.578,-0.55,-0.304,0
3.137,-0.266,0.108,0.091,-0.082,0
1.169,2.579,-0.529,0.724,0.488,0
0.17,0.986,2.489,-0.633,0.0,0
0.557,2.494,-0.423,0.309,1.185,0
-0.309,0.907,1.961,-0.659,-0.371,0
3.139,0.704,0.245,0.915,-0.227,0
0.723,0.723,2.263,-0.667,0.401,0
0.38,2.927,-0.502,0.367,0.594,0
-0.385,-0.797,-0.293,-0.102,-0.069,0
0.755,3.309,-0.469,0.254,-0.152,0
0.394,0.968,2.311,1.118,0.58,0
3.236,0.591,-0.148,-0.069,-0.057,0
0.285,1.068,2.042,1.394,-0.447,0
3.36,0.643,0.342,0.697,-0.178,0
0.539,2.177,2.151,-0.598,-0.311,0
0.118,0.263,0.533,1.373,1.235,0
0.175,0.964,2.055,-0.756,-0.625,0
0.959,2.757,-0.421,0.513,0.83,0
0.279,0.892,2.474,-0.53,-0.307,0
0.637,3.102,-0.465,-0.27,-0.21,0
0.339,0.519,1.95,1.181,0.563,0
0.307,2.908,-0.479,-0.19,0.205,0
3.517,0.65,0.376,0.525,-0.132,0
-0.801,0.884,-0.289,0.341,-0.452,0
3.052,0.536,0.24,-0.165,0.48,0
0.182,0.418,1.202,1.724,-0.667,0
1.188,2.725,-0.47,-0.186,0.39,0
0.536,0.795,2.354,1.06,-0.347,0
0.763,3.172,-0.441,-0.194,-0.135,0
0.238,0.454,1.589,1.38,0.692,0
0.762,3.019,-0.482,-0.194,0.187,0
0.648,0.484,0.776,1.913,-0.599,0
0.233,0.824,2.218,-0.694,0.388,0
0.428,0.796,1.302,1.773,-0.608,0
1.248,3.001,-0.43,-0.171,-0.128,0
0.228,0.46,1.628,1.282,0.712,0
0.234,1.794,2.113,-0.749,-0.285,0
1.009,2.476,-0.405,0.426,1.02,0
0.231,1.136,2.493,-0.638,0.0,0
3.17,0.529,-0.143,0.172,-0.064,0
-0.145,1.424,1.738,-0.798,0.0,0
3.43,0.548,0.239,0.161,0.286,0
0.276,1.107,2.229,1.18,0.0,0
2.852,-0.247,-0.104,-0.062,-0.046,0
0.584,2.86,0.78,1.045,-0.379,0
2.725,-0.239,-0.101,-0.06,-0.045,0
0.172,0.953,2.051,-0.777,-0.572,0
0.629,2.94,-0.743,0.313,0.0,0
2.317,0.282,1.688,-0.397,0.269,0
0.366,2.989,-0.515,0.331,-0.133,0
2.793,0.285,1.283,-0.314,0.296,0
2.639,1.46,-0.253,0.674,-0.25,0
-0.147,1.023,1.96,0.901,0.0,0
2.946,1.555,-0.247,-0.097,-0.066,0
0.446,1.034,2.48,0.914,-0.38,0
0.639,3.1,-0.462,-0.186,-0.127,0
0.245,0.484,1.991,0.879,0.608,0
1.29,2.79,-0.443,-0.266,-0.17,0
0.151,0.302,0.409,0.853,1.596,0
0.136,0.922,2.224,-0.738,-0.322,0
3.167,0.529,-0.143,0.172,-0.063,0
0.273,1.306,2.321,-0.523,0.519,0
1.109,2.796,-0.443,-0.199,0.278,0
0.388,0.955,2.328,-0.656,-0.296,0
1.62,2.64,-0.457,0.609,-0.213,0
3.009,0.349,1.192,-0.276,-0.115,0
0.253,2.692,-0.521,0.274,0.166,0
0.478,2.033,2.162,-0.682,0.0,0
3.26,0.431,0.198,0.124,0.394,0
0.183,0.928,2.273,0.965,0.0,0
3.015,0.337,-0.117,-0.078,-0.052,0
-0.233,0.69,1.364,-0.778,-0.532,0
0.979,1.247,0.73,1.861,-0.517,0
3.24,0.43,0.801,-0.19,-0.089,0
0.461,0.585,1.306,1.773,-0.505,0
1.052,2.272,-0.433,-0.186,0.744,0
0.279,0.67,1.702,1.477,-0.447,0
0.503,2.681,-0.614,-0.278,-0.178,0
0.175,0.896,2.265,0.928,0.0,0
3.067,0.419,-0.117,0.084,-0.054,0
0.405,1.153,2.333,-0.772,0.0,0
0.139,0.342,0.668,1.827,0.0,0
0.578,2.614,0.866,0.512,1.169,0
2.865,-0.213,0.166,0.099,-0.093,0
0.269,1.13,2.209,-0.786,-0.323,0
0.216,0.365,0.371,0.981,1.464,0
0.271,1.286,2.305,-0.702,0.0,0
1.146,2.943,-0.451,0.472,-0.213,0
0.317,0.804,1.952,-0.885,-0.378,0
1.989,2.52,-0.359,-0.137,-0.09,0
0.381,0.55,1.864,1.204,-0.368,0
1.064,2.8,-0.421,-0.204,0.239,0
0.315,1.222,2.196,-0.605,-0.437,0
0.951,2.417,-0.392,0.438,0.924,0
0.226,0.958,2.176,1.043,-0.352,0
1.909,2.524,-0.418,0.371,-0.197,0
0.333,1.453,2.313,-0.639,0.0,0
2.954,0.435,-0.11,0.086,-0.061,0
0.234,1.933,1.898,-0.693,-0.27,0
0.27,2.773,-0.448,0.247,0.156,0
3.192,0.675,0.813,-0.202,-0.083,0
0.155,0.799,1.515,1.596,0.0,0
0.457,3.001,-0.43,-0.189,-0.166,0
2.744,-0.224,0.171,0.098,0.074,0
0.508,2.937,-0.498,0.263,-0.159,0
0.456,1.419,2.22,-0.713,0.0,0
1.878,0.892,0.76,1.609,-0.446,0
0.093,0.395,0.262,-0.461,1.012,0
0.255,0.496,1.861,0.936,0.456,0
0.629,2.626,-0.606,-0.245,-0.158,0
0.276,0.542,1.977,0.902,-0.452,0
3.256,1.141,0.356,0.279,0.132,0
-0.103,0.929,1.762,0.943,-0.424,0
0.118,0.384,0.41,0.973,1.363,0
3.056,0.572,1.055,-0.219,-0.093,0
0.065,0.279,0.432,1.497,-0.623,0
1.301,2.591,-0.415,-0.246,-0.286,0
2.703,-0.236,0.189,0.119,-0.143,0
0.197,2.013,1.871,-0.6,-0.234,0
1.944,-0.434,-0.145,-0.079,-0.056,0
0.464,1.792,2.176,-0.517,-0.327,0
3.183,0.633,0.315,0.488,-0.181,0
0.247,1.17,2.051,-0.56,0.573,0
0.771,2.585,-0.676,0.426,-0.3,0
1.268,1.104,2.24,-0.564,-0.208,0
0.225,2.497,-0.567,0.278,0.175,0
0.111,0.332,0.453,-0.514,-0.893,0
0.185,1.416,2.055,0.872,0.0,0
2.836,0.582,-0.132,0.178,0.106,0
0.364,0.859,2.071,-0.622,-0.32,0
1.051,2.749,-0.42,0.301,0.619,0
0.409,0.79,1.243,1.747,-0.517,0
1.639,2.471,-0.466,-0.2,-0.11,0
0.382,0.975,2.027,1.022,0.527,0
0.409,2.816,-0.408,-0.24,-0.165,0
0.976,0.857,2.104,0.725,0.368,0
0.199,1.328,-0.829,-0.314,0.194,0
0.245,2.017,1.687,0.99,0.0,0
3.151,0.54,0.227,0.216,-0.061,0
0.209,1.072,2.069,-0.636,-0.238,0
1.456,2.755,-0.416,0.309,0.398,0
0.161,0.548,0.966,1.674,-0.52,0
1.347,2.597,-0.453,-0.2,-0.113,0
0.182,0.814,1.867,1.07,0.0,0
0.857,2.735,-0.45,-0.187,-0.199,0
0.365,0.624,1.886,0.956,-0.393,0
1.555,2.057,-0.42,0.286,0.848,0
0.23,1.214,1.916,-0.55,-0.535,0
2.877,0.52,-0.129,0.13,-0.057,0
-0.174,1.629,1.45,0.648,0.387,0
2.708,0.925,-0.223,-0.075,-0.05,0
0.172,0.391,0.64,1.694,0.0,0
0.635,3.054,0.796,0.31,0.201,0
2.555,-0.242,0.209,0.188,-0.095,0
0.28,2.745,-0.47,-0.213,-0.146,0
2.746,0.554,1.133,-0.278,-0.145,0
0.711,2.712,1.415,-0.44,-0.2,0
0.116,0.318,0.43,0.708,1.304,0
0.443,2.273,1.764,0.697,-0.297,0
2.518,0.929,0.45,0.931,0.439,0
0.131,0.316,0.492,-0.883,0.0,0
1.331,1.429,0.662,1.619,-0.467,0
0.376,1.259,2.226,-0.598,0.0,0
3.097,0.575,0.228,0.275,-0.077,0
0.181,1.132,2.038,-0.56,0.0,0
2.51,-0.217,0.213,0.159,-0.092,0
0.607,2.526,1.618,-0.467,-0.205,0
2.406,-0.22,0.216,0.198,-0.066,0
0.764,2.766,-0.448,-0.218,-0.132,0
0.262,0.729,0.839,1.728,0.0,0
3.01,0.67,0.18,0.122,0.067,0
0.618,1.016,2.178,-0.401,0.533,0
0.403,2.671,-0.537,0.357,-0.154,0
0.562,1.013,2.075,-0.383,0.528,0
1.033,2.488,-0.491,0.28,0.607,0
0.143,0.979,1.945,-0.612,-0.261,0
0.555,2.793,-0.465,-0.182,-0.125,0
0.402,0.617,1.656,1.123,-0.363,0
0.199,1.424,1.878,-0.653,-0.339,0
0.57,1.372,1.336,0.604,1.309,0
-0.097,1.037,1.396,-0.632,-0.307,0
1.05,1.982,0.613,1.541,-0.359,0
1.906,-0.347,0.154,-0.09,0.071,0
0.675,2.915,0.996,0.413,-0.177,0
2.756,0.266,0.158,0.194,-0.063,0
0.801,2.874,1.081,-0.359,0.0,0
0.174,0.619,1.468,1.262,0.0,0
0.77,2.735,-0.464,-0.19,-0.145,0
0.278,0.632,1.103,1.443,-0.624,0
0.834,2.73,-0.45,-0.19,-0.123,0
0.086,0.353,0.724,1.399,-0.418,0
2.559,1.059,1.477,-0.32,-0.123,0
0.123,0.726,0.707,1.575,0.0,0
0.749,2.499,1.538,-0.428,-0.219,0
0.029,-0.188,0.383,0.603,0.0,0
0.305,1.943,1.757,0.721,-0.35,0
2.734,0.495,-0.106,0.07,0.051,0
0.228,0.845,1.897,-0.56,-0.294,0
1.141,2.816,-0.424,0.33,0.0,0
0.522,1.165,2.095,-0.565,-0.24,0
1.877,2.205,-0.484,0.191,-0.116,0
0.354,1.334,1.982,-0.7,0.0,0
2.648,0.638,-0.146,0.08,-0.035,0
0.231,1.764,1.438,1.052,-0.489,0
2.646,0.98,-0.149,-0.092,-0.039,0
0.289,0.832,1.765,0.835,0.489,0
1.406,2.253,-0.535,-0.201,0.1,0
0.108,0.464,1.302,1.08,-0.349,0
2.511,1.155,-0.241,-0.087,0.0,0
0.26,2.668,0.663,0.708,0.0,0
2.756,0.266,0.158,0.194,-0.063,0
0.393,1.922,1.826,-0.546,-0.281,0
2.843,0.346,0.273,0.154,-0.08,0
0.195,1.464,1.667,0.714,-0.627,0
2.917,1.008,0.494,0.432,0.385,0
0.207,1.141,1.935,-0.548,-0.229,0
2.521,0.403,-0.107,0.1,-0.068,0
0.808,1.869,2.019,-0.532,0.0,0
2.692,0.278,0.123,0.118,-0.056,0
0.499,2.156,1.685,-0.588,0.0,0
0.822,2.76,-0.373,-0.166,-0.126,0
0.359,0.566,1.358,0.719,0.838,0
1.453,2.15,-0.566,-0.182,-0.107,0
1.567,0.867,1.3,1.041,0.559,0
0.468,2.591,-0.455,-0.238,-0.121,0
0.29,0.831,1.73,0.87,0.0,0
2.918,0.994,0.745,-0.148,-0.079,0
0.309,2.547,-0.477,0.494,-0.168,0
0.407,1.041,1.959,-0.535,-0.257,0
1.075,2.002,0.578,1.461,-0.355,0
0.281,0.576,0.628,-0.346,0.99,0
1.509,1.922,0.539,1.303,-0.333,0
0.162,1.153,1.582,-0.687,0.0,0
2.441,1.09,-0.266,0.204,0.182,0
0.214,1.31,1.792,-0.597,-0.244,0
1.024,2.403,-0.505,0.258,0.434,0
0.136,0.344,0.534,0.508,1.165,0
0.735,2.461,1.539,-0.412,-0.208,0
0.06,0.225,0.119,0.264,0.912,0
0.408,0.949,1.91,-0.481,-0.244,0
2.619,0.853,-0.161,0.091,-0.048,0
0.125,0.311,0.468,0.623,-0.857,0
2.763,1.039,0.479,0.679,-0.163,0
0.644,1.088,1.85,-0.51,0.436,0
0.891,2.921,0.797,0.537,0.432,0
2.667,0.33,0.189,0.226,-0.08,0
0.573,2.555,1.523,0.452,-0.19,0
2.302,0.351,-0.09,-0.052,0.045,0
0.313,2.116,1.494,0.734,0.318,0
2.398,1.156,-0.248,-0.077,0.0,0
0.151,0.577,1.302,1.116,0.0,0
1.565,2.359,-0.363,-0.156,0.145,0
0.187,0.744,0.868,1.26,-0.578,0
2.763,0.624,0.157,0.106,-0.06,0
0.187,1.346,1.791,0.679,0.0,0
1.078,2.567,-0.399,-0.188,-0.122,0
1.334,1.06,1.236,1.109,0.682,0
0.693,2.371,-0.586,0.312,0.159,0
0.229,1.118,1.829,-0.555,0.0,0
2.869,1.077,0.523,0.5,-0.134,0
0.309,1.464,1.893,-0.551,0.0,0
2.459,0.293,0.129,0.075,0.061,0
0.42,2.394,1.358,0.675,0.0,0
0.134,0.334,0.428,1.189,0.0,0
0.87,2.786,0.874,-0.276,-0.154,0
0.342,2.526,0.737,-0.533,0.0,0
2.444,0.273,0.139,0.156,-0.063,0
0.348,2.567,-0.397,0.297,-0.383,0
0.243,1.116,1.773,-0.575,0.0,0
1.612,2.319,-0.385,0.22,0.164,0
0.386,1.576,1.853,-0.535,-0.264,0
2.638,0.482,0.179,0.133,-0.052,0
0.688,2.617,1.225,0.483,0.48,0
2.256,0.508,-0.113,-0.066,-0.046,0
0.515,2.105,1.592,-0.564,0.0,0
2.41,0.29,0.153,0.162,-0.062,0
0.266,2.584,0.739,0.408,-0.143,0
2.391,0.639,-0.107,0.13,-0.053,0
0.256,2.111,1.173,-0.532,-0.244,0
2.082,1.934,-0.321,-0.1,0.0,0
0.183,1.136,1.711,-0.517,0.0,0
1.152,2.062,0.808,1.29,-0.369,0
0.059,0.287,0.439,-0.522,0.0,0
2.267,2.222,0.553,0.413,0.214,0
0.238,0.967,-0.338,-0.368,0.421,0
0.587,1.028,1.768,0.56,-0.322,0
0.565,1.975,-0.544,-0.264,-0.239,0
0.193,0.788,0.794,1.37,0.0,0
2.581,0.735,0.341,-0.08,0.067,0
0.233,1.784,1.568,0.656,-0.307,0
2.389,0.639,-0.107,0.13,-0.053,0
0.901,2.767,0.829,-0.272,-0.148,0
0.091,0.592,0.613,0.858,0.868,0
0.649,1.762,1.497,-0.448,-0.482,0
0.128,0.389,0.516,1.049,0.0,0
0.301,2.09,0.976,0.867,-0.439,0
2.314,0.674,-0.091,-0.059,0.048,0
0.352,1.147,1.63,0.647,-0.518,0
1.118,2.528,-0.347,-0.151,0.189,0
0.26,0.569,0.657,1.209,0.0,0
1.098,2.506,-0.347,-0.148,0.181,0
0.24,1.023,1.346,-0.557,-0.534,0
0.386,2.363,-0.524,0.464,-0.173,0
0.714,1.3,1.784,-0.571,-0.206,0
0.262,2.524,-0.395,0.238,0.168,0
2.406,1.305,0.66,0.813,-0.241,0
0.173,0.406,0.588,-0.594,0.0,0
0.375,2.555,-0.47,0.26,0.0,0
2.537,1.261,0.997,0.523,-0.154,0
0.71,2.326,-0.557,-0.203,0.0,0
0.39,1.25,1.613,0.694,-0.455,0
2.614,0.997,0.347,0.36,0.297,0
0.19,1.045,1.586,-0.476,0.0,0
2.315,0.831,-0.138,0.081,0.098,0
0.422,1.875,1.571,-0.461,0.272,0
2.505,0.469,0.249,0.092,0.089,0
0.193,2.092,1.05,-0.462,0.0,0
2.102,0.355,-0.092,0.095,-0.047,0
0.651,2.655,0.991,0.575,-0.228,0
2.486,0.532,0.234,0.087,0.071,0
0.614,2.482,1.234,0.553,-0.184,0
2.15,0.376,0.261,-0.065,0.0,0
0.442,2.568,0.851,0.469,-0.275,0
2.654,1.16,0.396,0.394,0.218,0
0.297,1.222,1.612,-0.49,-0.261,0
0.691,2.636,-0.45,0.243,-0.23,0
0.178,1.103,1.556,-0.458,0.0,0
1.004,2.024,0.606,1.205,-0.397,0
0.061,0.224,0.131,-0.207,0.0,0
2.084,1.911,0.883,-0.24,0.154,0
0.044,0.301,0.313,0.459,-0.43,0
1.483,1.798,0.666,0.921,0.707,0
0.666,1.858,1.334,-0.432,-0.502,0
0.072,1.116,-0.282,0.624,-0.243,0
2.453,0.888,0.384,0.375,0.429,0
0.233,1.546,1.399,0.716,-0.422,0
0.998,2.334,-0.467,-0.223,-0.137,0
0.692,1.18,1.666,0.683,-0.224,0
0.682,2.257,-0.443,-0.238,-0.246,0
0.215,1.196,0.913,1.121,-0.47,0
1.781,1.995,-0.36,-0.139,-0.105,0
0.062,0.23,0.244,0.579,0.0,0
0.679,2.033,1.022,1.162,-0.432,0
1.093,1.612,-0.366,0.529,0.511,0
0.337,1.81,1.486,-0.41,-0.259,0
2.065,0.519,-0.115,0.14,-0.076,0
0.225,1.555,1.428,0.732,-0.22,0
2.191,0.438,0.149,0.124,-0.155,0
0.548,2.581,0.957,0.479,-0.201,0
2.064,0.657,-0.111,0.107,0.074,0
0.349,1.736,1.384,-0.502,0.304,0
1.973,1.483,-0.319,0.222,-0.101,0
0.198,1.356,1.442,-0.491,-0.181,0
2.09,0.618,-0.098,0.068,-0.039,0
0.519,2.023,1.445,0.649,0.0,0
2.216,0.504,0.159,0.099,-0.089,0
0.586,2.283,1.34,-0.367,-0.168,0
2.158,0.882,-0.128,0.112,0.11,0
0.438,2.465,-0.387,-0.202,-0.194,0
0.096,0.61,0.542,0.591,0.749,0
1.799,2.156,0.795,-0.197,0.201,0
0.086,0.308,0.272,0.451,-0.367,0
1.556,2.125,-0.371,-0.158,0.155,0
0.214,1.294,0.847,1.085,-0.415,0
1.857,1.077,1.08,-0.289,0.194,0
0.487,2.467,-0.428,-0.213,-0.121,0
0.936,2.239,0.778,1.064,0.411,0
0.071,0.312,0.521,0.439,0.422,0
1.247,2.31,-0.321,-0.157,0.245,0
0.255,1.428,1.474,0.525,-0.203,0
2.059,1.344,-0.213,-0.103,-0.061,0
0.368,2.197,1.093,0.634,-0.3,0
2.205,0.544,0.162,0.096,-0.072,0
0.495,2.619,0.691,0.362,-0.155,0
2.095,0.869,-0.134,0.102,0.103,0
0.159,1.123,1.377,-0.459,-0.178,0
1.977,1.376,-0.303,0.236,-0.095,0
0.096,0.344,0.316,0.476,-0.469,0
0.805,2.64,0.795,-0.223,0.13,0
0.085,0.296,0.295,0.552,0.0,0
1.301,2.515,1.07,0.553,-0.166,0
0.11,0.421,0.735,-0.265,0.0,0
0.724,2.438,-0.479,0.3,-0.289,0
0.103,0.459,0.986,0.0,0.0,0
0.638,2.498,-0.387,0.243,-0.301,0
0.195,1.18,1.363,-0.373,-0.152,0
1.198,2.3,-0.462,-0.17,-0.106,0
0.092,0.579,0.617,0.845,0.0,0
0.87,2.369,-0.472,-0.198,-0.127,0
0.16,0.468,0.48,0.798,0.0,0
2.303,1.264,0.682,-0.171,0.19,0
0.414,2.374,0.941,0.511,-0.258,0
2.174,1.091,-0.128,0.105,0.076,0
0.551,2.308,-0.517,-0.189,-0.122,0
1.017,2.179,1.284,0.816,-0.228,0
0.226,1.21,-0.274,0.435,0.55,0
0.597,1.624,1.5,-0.473,-0.197,0
1.798,1.851,-0.275,-0.124,0.163,0
0.195,1.537,1.311,0.581,0.0,0
1.846,0.467,0.155,0.114,0.107,0
0.932,2.3,-0.49,-0.202,0.0,0
0.136,0.457,0.56,0.674,0.0,0
1.266,2.537,0.85,0.607,-0.201,0
0.095,0.413,0.362,0.544,0.0,0
0.27,2.186,0.949,-0.248,0.219,0
1.942,0.607,0.137,0.203,-0.139,0
0.169,1.441,1.267,0.545,-0.214,0
2.411,1.293,0.256,0.226,-0.103,0
0.303,1.571,1.285,-0.488,0.0,0
1.654,1.517,0.68,0.716,0.826,0
0.327,1.291,1.152,0.541,-0.517,0
1.687,1.914,-0.315,-0.148,-0.101,0
0.865,1.165,1.29,-0.395,-0.22,0
1.369,2.204,-0.365,0.252,0.183,0
0.324,1.31,0.96,-0.298,0.532,0
1.062,2.243,-0.394,-0.199,-0.175,0
0.228,1.38,1.297,0.535,-0.219,0
2.007,0.997,-0.149,0.116,0.062,0
0.73,2.527,0.681,0.426,-0.481,0
2.163,0.875,0.376,-0.095,-0.06,0
0.653,2.511,-0.388,0.247,-0.266,0
0.807,0.826,1.0,-0.274,0.0,0
