@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.489,2.921,-0.47,0.255,-0.161,0
0.09,0.314,0.445,1.544,0.0,0
0.53,1.9,2.119,-0.474,-0.298,0
2.963,0.322,0.206,0.088,0.11,0
0.123,0.808,1.178,-0.971,-0.361,0
0.749,2.548,0.543,1.353,-0.331,0
0.316,1.36,1.986,-0.624,0.497,0
2.815,0.729,-0.147,0.22,-0.088,0
0.179,1.111,1.985,-0.639,-0.268,0
2.761,0.661,-0.15,0.084,-0.036,0
0.698,2.98,0.826,-0.307,-0.158,0
2.451,-0.211,0.222,0.166,-0.062,0
0.639,2.884,0.871,-0.377,-0.143,0
0.205,0.629,0.904,1.653,-0.468,0
2.996,0.619,0.134,-0.067,-0.032,0
0.336,1.536,2.01,-0.623,-0.394,0
0.511,2.783,-0.523,0.345,-0.156,0
0.58,1.03,2.133,-0.391,0.541,0
0.492,2.604,-0.594,0.313,-0.147,0
0.401,1.159,2.064,-0.69,-0.308,0
1.349,2.589,-0.44,0.251,0.441,0
0.6,0.791,2.006,0.733,0.348,0
0.648,2.694,-0.482,-0.24,-0.14,0
2.793,0.551,0.577,0.686,0.4,0
0.125,0.295,0.459,0.62,-0.96,0
2.84,1.351,0.36,0.679,-0.16,0
0.145,0.332,0.467,-0.794,0.0,0
0.642,2.805,1.183,0.64,-0.22,0
2.287,-0.234,0.215,0.176,-0.085,0
0.541,2.446,1.583,-0.44,-0.212,0
0.129,0.355,0.724,1.469,0.0,0
0.864,2.73,-0.456,-0.199,-0.122,0
0.636,0.8,1.945,0.737,0.362,0
1.158,2.622,-0.362,-0.159,0.23,0
0.157,0.678,1.566,1.131,0.0,0
1.192,2.808,0.933,-0.285,0.144,0
0.128,0.5,0.428,1.026,1.031,0
2.935,1.03,0.732,-0.147,-0.075,0
0.061,0.266,0.403,0.529,1.194,0
0.624,2.869,0.842,-0.386,-0.138,0
2.601,0.422,-0.144,-0.08,0.119,0
0.231,1.25,1.936,-0.53,-0.497,0
1.304,2.718,-0.422,0.257,0.342,0
0.25,1.016,2.009,-0.493,-0.262,0
1.165,2.441,-0.475,0.367,0.355,0
0.142,1.051,1.96,-0.564,0.0,0
2.366,1.188,0.384,1.008,-0.275,0
0.203,1.205,2.009,-0.546,0.0,0
2.585,0.471,-0.133,-0.075,0.119,0
-0.111,0.672,1.457,0.993,0.0,0
0.597,2.565,-0.506,-0.261,-0.162,0
0.205,0.673,1.165,1.399,-0.4,0
0.99,2.66,-0.403,-0.164,0.148,0
0.258,1.379,1.885,0.799,0.0,0
2.91,0.359,0.285,0.149,-0.081,0
0.588,2.574,1.48,-0.412,-0.188,0
2.493,0.265,-0.095,0.081,-0.047,0
-0.194,2.018,0.89,0.504,0.0,0
2.911,0.613,0.201,0.093,0.079,0
0.221,1.392,1.834,-0.615,-0.266,0
2.437,1.018,-0.281,0.182,0.2,0
0.453,1.44,2.064,-0.478,0.375,0
0.245,0.569,0.456,0.971,1.058,0
0.55,2.399,1.564,-0.498,0.0,0
2.841,0.346,0.273,0.154,-0.079,0
0.416,0.399,0.933,1.108,0.775,0
0.834,2.757,-0.347,-0.163,-0.12,0
0.404,1.193,1.848,1.005,0.0,0
0.362,2.421,-0.499,-0.284,-0.193,0
1.802,0.855,1.353,0.851,0.525,0
0.725,2.566,-0.518,-0.195,0.0,0
0.104,0.945,0.432,0.783,1.091,0
0.281,0.867,1.923,-0.525,0.0,0
0.574,2.549,-0.574,0.268,0.229,0
0.145,0.331,0.458,-0.741,0.0,0
0.811,2.098,0.834,1.39,-0.433,0
0.17,0.46,0.684,-0.74,0.0,0
2.79,1.019,0.416,0.656,-0.166,0
0.27,1.134,1.964,-0.518,-0.235,0
2.944,1.111,0.37,0.258,0.308,0
0.412,1.1,1.979,-0.533,-0.241,0
2.884,1.03,0.349,0.219,-0.236,0
0.318,0.67,0.619,1.042,1.099,0
2.967,0.918,0.8,0.266,-0.115,0
1.864,2.255,-0.325,0.235,0.309,0
0.368,1.5,1.976,-0.459,-0.282,0
1.925,0.892,0.355,0.315,1.147,0
0.257,1.277,1.865,-0.605,0.0,0
0.608,2.829,-0.437,0.247,-0.213,0
0.049,0.309,0.337,-0.447,-0.559,0
0.38,2.526,1.04,-0.466,0.0,0
2.393,0.336,-0.094,-0.053,0.043,0
0.456,2.494,1.208,0.836,0.0,0
2.479,0.616,-0.1,-0.064,-0.044,0
0.296,1.004,1.78,0.807,-0.361,0
1.063,2.585,-0.415,-0.175,-0.116,0
0.129,0.556,1.314,0.928,-0.413,0
2.84,0.694,0.395,-0.087,0.08,0
0.231,1.78,1.658,0.697,0.361,0
2.45,1.212,-0.162,-0.081,0.082,0
0.573,0.92,1.713,0.78,0.487,0
0.455,2.401,-0.457,-0.242,-0.123,0
0.48,1.042,1.914,-0.442,-0.221,0
2.21,1.84,0.387,0.952,-0.245,0
0.179,1.095,1.834,-0.514,0.0,0
2.602,0.404,0.131,0.1,0.059,0
0.526,2.483,1.42,0.622,0.0,0
2.496,0.36,0.125,0.095,-0.08,0
0.802,1.88,2.01,-0.49,0.0,0
0.095,0.496,0.329,0.523,1.063,0
2.51,0.295,0.176,0.215,-0.068,0
0.462,2.713,0.884,0.481,0.242,0
2.558,0.561,0.573,0.475,0.341,0
1.21,2.399,-0.493,0.288,-0.15,0
0.267,1.123,1.753,-0.485,-0.25,0
2.404,0.651,-0.118,0.073,0.045,0
0.452,2.425,1.323,0.685,0.0,0
2.167,0.312,-0.077,0.074,-0.104,0
0.499,1.932,1.74,0.682,0.0,0
2.474,0.334,0.207,0.208,-0.063,0
0.734,2.821,1.114,0.415,-0.179,0
2.365,0.282,0.158,0.155,-0.059,0
0.184,1.246,1.751,-0.499,-0.21,0
2.544,0.78,0.363,0.243,0.533,0
-0.106,0.548,1.397,0.0,0.0,0
1.858,1.885,-0.416,0.174,-0.221,0
0.043,0.276,0.423,-0.545,0.0,0
1.488,1.97,0.515,1.191,-0.329,0
0.056,0.245,0.364,-0.428,0.0,0
1.945,1.221,1.189,1.071,-0.285,0
0.692,2.444,-0.529,-0.199,0.0,0
0.273,1.03,1.515,0.792,0.411,0
2.617,0.969,0.279,-0.087,-0.056,0
-0.197,1.972,0.723,0.477,0.0,0
2.385,0.607,-0.11,0.102,-0.053,0
0.29,1.995,1.429,0.772,0.0,0
0.116,0.399,0.49,1.139,0.0,0
1.071,2.521,-0.346,-0.152,-0.208,0
0.086,0.464,0.309,0.495,0.921,0
0.706,2.845,0.779,-0.202,-0.111,0
2.441,0.467,0.25,-0.08,0.071,0
0.348,1.224,1.643,0.83,-0.406,0
0.776,2.215,-0.572,-0.205,0.156,0
0.128,0.598,1.368,0.634,0.0,0
1.074,2.424,-0.399,-0.197,-0.142,0
0.091,0.443,0.427,0.738,-0.721,0
2.209,1.314,0.443,0.529,0.745,0
0.466,1.018,1.778,-0.431,-0.202,0
0.66,2.362,-0.544,0.298,0.15,0
2.603,1.135,1.02,0.486,-0.139,0
0.058,0.245,0.368,-0.427,0.0,0
0.749,2.044,0.938,1.239,-0.376,0
2.558,1.196,1.052,0.485,-0.143,0
0.398,1.887,-0.485,-0.292,0.293,0
0.674,1.174,1.718,0.621,-0.205,0
1.963,1.677,-0.332,-0.109,0.102,0
0.205,1.163,1.643,-0.499,-0.2,0
2.023,1.543,-0.38,0.199,-0.128,0
0.47,1.593,1.74,-0.546,-0.227,0
2.522,0.476,0.192,0.146,-0.051,0
0.361,2.265,1.085,0.677,-0.341,0
2.6,0.644,0.221,0.133,-0.116,0
0.726,2.701,1.131,0.416,-0.184,0
2.063,0.363,-0.091,0.09,-0.052,0
0.385,2.497,0.684,0.532,-0.406,0
1.851,0.249,-0.072,0.097,-0.074,0
0.539,2.612,0.964,0.511,-0.192,0
2.556,0.718,0.37,-0.085,-0.063,0
0.187,1.129,1.521,-0.565,-0.21,0
1.065,2.259,-0.486,0.252,0.342,0
0.167,0.364,0.556,0.324,0.804,0
1.586,2.256,-0.352,0.196,-0.224,0
0.251,0.542,0.61,-0.615,0.0,0
1.203,2.741,0.944,0.313,-0.141,0
0.12,0.38,0.413,0.997,0.0,0
0.965,2.072,1.305,0.583,0.856,0
0.243,1.234,1.436,-0.554,-0.275,0
0.146,0.786,0.39,0.702,0.91,0
1.487,1.569,1.606,-0.262,-0.131,0
0.398,1.769,1.494,-0.521,-0.282,0
2.177,1.375,-0.208,-0.083,0.087,0
0.371,1.222,1.661,0.645,0.0,0
0.735,2.417,-0.431,-0.19,0.202,0
0.259,0.725,0.86,1.092,0.0,0
2.466,0.78,0.364,-0.118,-0.06,0
0.115,0.628,0.523,0.719,0.731,0
0.72,2.762,0.788,-0.221,-0.116,0
2.065,0.703,-0.153,-0.079,0.041,0
0.456,1.275,1.554,-0.418,-0.364,0
2.428,0.981,0.294,0.24,0.441,0
0.687,2.277,1.469,-0.354,-0.167,0
2.08,0.707,-0.111,-0.067,0.063,0
0.618,2.662,1.031,0.367,0.0,0
2.198,0.512,0.109,0.095,-0.048,0
0.642,2.01,1.612,-0.395,0.0,0
2.063,0.734,0.317,0.488,-0.447,0
0.253,1.317,1.506,-0.454,-0.214,0
2.173,1.246,-0.185,0.192,-0.071,0
0.256,1.733,1.359,0.77,0.0,0
2.089,0.672,-0.1,0.078,0.065,0
0.674,2.695,0.917,0.309,0.184,0
2.02,0.615,-0.1,0.079,0.054,0
0.272,1.776,1.417,0.504,-0.241,0
1.894,0.463,0.43,0.257,0.292,0
2.126,1.611,1.019,-0.3,-0.126,0
0.076,0.254,0.229,0.383,-0.375,0
2.508,1.436,0.485,0.158,0.299,0
0.308,1.204,1.5,0.569,-0.32,0
2.399,0.797,0.392,-0.116,-0.045,0
0.377,2.417,-0.479,0.328,0.0,0
2.254,1.491,0.895,0.624,-0.185,0
0.166,0.357,0.534,-0.32,0.0,0
1.182,2.344,-0.414,-0.178,-0.119,0
0.173,0.962,0.788,1.051,-0.38,0
2.101,1.502,-0.196,-0.085,0.09,0
0.453,1.694,1.49,0.667,0.0,0
2.131,0.528,0.131,0.072,0.06,0
0.268,2.164,0.991,0.63,0.0,0
2.032,0.524,0.118,0.152,-0.191,0
0.323,1.76,1.394,-0.406,-0.241,0
1.973,1.482,-0.319,0.222,-0.101,0
0.206,1.328,1.4,-0.406,0.0,0
1.72,1.719,0.384,0.37,0.846,0
0.111,0.299,0.404,0.694,0.0,0
1.59,2.24,0.711,-0.188,0.197,0
0.083,0.282,0.248,0.402,0.0,0
1.55,2.107,0.583,0.809,0.411,0
0.098,0.526,1.126,0.0,0.0,0
1.116,2.458,-0.385,0.228,-0.124,0
0.708,0.435,0.905,-0.27,-0.098,0
1.44,2.132,-0.385,0.249,0.209,0
0.332,1.139,1.262,0.825,0.0,0
1.021,2.274,-0.52,-0.19,-0.12,0
0.144,0.448,0.543,0.775,0.0,0
0.58,2.541,-0.342,-0.165,0.153,0
0.331,2.335,-0.436,0.302,-0.117,0
2.039,0.721,0.256,0.228,0.507,0
0.222,1.521,1.321,-0.514,0.0,0
0.942,1.88,1.179,0.719,0.725,0
0.62,1.695,-0.579,-0.232,-0.163,0
1.675,1.764,1.366,-0.238,-0.117,0
1.097,2.087,-0.549,0.2,0.245,0
0.206,1.121,1.296,0.498,-0.246,0
2.119,1.064,-0.147,0.116,-0.062,0
0.591,2.437,1.02,-0.387,-0.174,0
0.085,0.346,0.602,0.454,0.0,0
0.924,2.334,-0.479,-0.175,-0.109,0
0.093,0.281,0.371,0.441,0.0,0
0.734,2.346,1.115,-0.346,-0.17,0
1.91,0.496,0.188,0.15,-0.149,0
0.245,2.125,1.012,0.494,-0.247,0
2.063,1.161,-0.167,0.103,0.107,0
0.228,1.354,1.264,-0.39,0.246,0
2.255,1.117,0.414,0.448,-0.257,0
0.22,1.327,1.277,-0.376,-0.236,0
1.191,2.054,-0.432,-0.203,0.223,0
0.132,0.575,0.825,0.514,0.0,0
0.651,2.36,-0.503,0.291,0.148,0
0.189,1.314,1.156,-0.469,0.0,0
2.236,1.288,0.45,0.442,-0.23,0
0.221,0.609,0.635,0.71,0.0,0
1.773,1.634,-0.276,-0.121,0.105,0
0.52,2.213,1.208,0.417,-0.195,0
2.041,0.906,0.385,0.279,0.474,0
0.38,2.328,-0.485,0.285,-0.111,0
0.509,0.399,0.665,-0.156,0.0,0
0.494,2.442,-0.442,0.233,-0.134,0
1.6,0.579,-0.091,0.082,0.073,0
0.642,2.501,0.739,0.526,-0.199,0
