@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.121,0.582,1.368,2.225,0.0,0
0.556,3.451,-0.597,-0.245,-0.153,0
0.987,1.977,-0.433,1.578,-0.482,0
0.255,1.078,2.834,-0.775,0.0,0
0.999,2.345,-0.471,1.402,-0.391,0
0.234,0.854,2.599,-0.725,0.549,0
0.608,3.531,-0.689,0.293,-0.151,0
3.527,-0.341,-0.112,-0.061,0.066,0
0.472,3.394,-0.518,0.625,-0.199,0
0.115,0.528,1.125,2.296,0.0,0
3.307,0.503,-0.171,-0.156,0.598,0
0.284,1.148,2.085,1.726,0.0,0
3.343,-0.28,-0.102,0.077,-0.052,0
0.554,2.594,0.879,-0.513,1.205,0
0.545,0.513,1.504,1.904,-0.728,0
0.65,3.308,-0.468,-0.263,0.6,0
0.146,0.612,1.355,2.002,-0.641,0
0.531,3.435,-0.592,-0.239,-0.165,0
0.119,0.639,0.531,0.549,2.261,0
0.219,1.447,2.493,-0.868,-0.375,0
0.273,2.686,-0.421,0.465,1.47,0
0.219,1.133,2.676,-0.736,-0.438,0
0.121,0.325,0.328,0.874,1.973,0
0.371,1.042,2.799,-0.786,0.0,0
2.239,-0.237,0.416,1.549,-0.453,0
1.093,1.692,0.445,-0.312,1.608,0
0.394,0.949,2.304,1.511,-0.516,0
3.632,0.732,-0.163,-0.082,-0.056,0
-0.076,1.072,2.581,-0.699,0.0,0
3.264,-0.306,-0.135,0.101,0.056,0
0.399,0.824,2.574,-0.686,0.621,0
0.58,3.393,-0.716,0.41,-0.17,0
0.284,1.099,2.571,-0.796,0.434,0
0.257,0.57,1.962,1.559,0.547,0
3.5,-0.292,0.161,-0.086,-0.085,0
0.314,3.283,-0.709,0.342,-0.178,0
3.386,-0.301,0.136,-0.078,-0.055,0
0.532,3.369,-0.601,0.541,0.0,0
3.388,-0.334,0.176,0.112,-0.06,0
3.496,0.728,0.275,-0.281,-0.239,0
0.141,0.345,0.36,0.969,1.855,0
0.263,0.913,2.603,-0.687,-0.337,0
0.355,1.816,2.572,-0.621,-0.272,0
0.74,3.204,-0.77,0.383,0.183,0
0.22,1.054,2.588,-0.85,0.0,0
0.162,0.705,1.06,2.135,-0.602,0
1.061,3.173,-0.631,-0.238,0.162,0
0.351,0.607,2.578,0.819,0.353,0
0.478,3.147,-0.605,-0.303,-0.331,0
0.338,0.477,1.821,1.191,0.997,0
0.683,3.51,-0.562,0.319,0.275,0
3.483,0.479,-0.134,0.108,0.082,0
0.139,0.838,2.266,-0.714,-0.61,0
0.876,3.241,-0.58,0.551,0.327,0
3.336,-0.234,0.14,-0.073,0.081,0
-0.966,1.326,-0.329,-0.176,-0.15,0
3.466,0.481,-0.134,0.109,0.077,0
0.238,0.899,1.439,2.113,0.0,0
0.498,3.28,-0.608,-0.242,0.0,0
0.256,0.594,0.877,2.069,-0.706,0
0.61,2.82,0.866,-0.317,0.971,0
0.584,2.874,-0.821,0.521,-0.205,0
0.219,1.279,2.585,-0.599,0.462,0
0.137,0.268,0.41,0.996,1.737,0
0.269,1.117,2.659,-0.671,-0.328,0
0.798,3.137,-0.603,0.545,0.249,0
1.645,0.57,2.274,-0.58,-0.221,0
0.821,3.104,-0.475,0.845,-0.233,0
0.505,1.929,2.448,-0.626,-0.321,0
1.396,2.19,-0.475,0.617,0.98,0
3.098,0.358,1.359,-0.324,-0.126,0
0.379,2.85,0.735,0.557,1.132,0
3.119,-0.267,-0.101,-0.069,-0.059,0
0.192,0.982,2.439,0.961,-0.506,0
3.454,0.625,0.978,-0.235,-0.09,0
0.128,0.434,0.509,2.041,0.0,0
0.284,1.424,2.617,-0.685,-0.308,0
3.426,0.753,-0.143,-0.091,-0.053,0
0.338,0.437,1.708,1.274,0.984,0
0.54,3.144,-0.665,-0.261,0.0,0
0.329,0.432,1.607,1.44,-0.784,0
0.929,2.558,-0.44,-0.369,0.716,0
0.202,0.672,0.783,1.99,-0.709,0
0.872,2.166,0.597,-0.248,1.372,0
0.273,1.057,1.926,1.731,0.0,0
3.266,-0.23,0.174,0.113,-0.117,0
0.369,3.048,0.828,0.7,0.0,0
-0.668,-0.709,-0.391,-0.143,-0.089,0
3.438,0.434,0.275,0.618,-0.157,0
0.157,0.985,2.493,-0.747,0.0,0
0.812,3.116,-0.483,0.786,-0.227,0
0.301,1.011,2.416,-0.696,0.379,0
0.246,0.603,0.553,1.518,1.325,0
0.266,0.825,2.484,-0.527,-0.319,0
0.389,2.467,0.795,0.688,1.2,0
0.233,0.473,1.178,1.742,0.843,0
0.469,3.172,-0.551,-0.226,-0.153,0
0.346,0.925,2.396,1.064,0.419,0
3.325,0.688,-0.133,-0.089,-0.056,0
0.164,0.706,1.122,1.936,-0.614,0
3.21,1.435,-0.182,-0.086,-0.06,0
0.72,0.502,0.87,2.021,-0.563,0
1.029,1.893,0.658,-0.432,1.155,0
0.312,0.847,0.564,1.911,-0.682,0
2.045,0.531,2.079,-0.445,-0.161,0
0.319,3.013,-0.563,0.295,0.19,0
0.496,1.938,2.365,-0.645,-0.329,0
2.935,-0.233,-0.109,0.077,0.063,0
0.344,1.797,2.33,-0.627,-0.283,0
0.172,0.894,2.246,-0.842,-0.441,0
2.799,1.275,-0.243,0.725,-0.236,0
0.363,0.994,2.446,-0.692,-0.384,0
3.381,0.566,0.22,0.202,0.565,0
-0.148,1.243,1.99,-0.757,0.0,0
0.765,2.815,-0.525,0.811,-0.284,0
2.712,0.384,1.604,-0.353,-0.129,0
0.626,3.136,0.601,0.879,-0.316,0
3.004,-0.317,0.165,0.126,0.093,0
0.541,2.888,-0.673,-0.254,-0.152,0
0.22,1.013,2.32,1.102,-0.359,0
3.227,0.521,-0.127,-0.08,-0.039,0
0.192,1.594,2.314,-0.694,0.0,0
0.09,0.311,0.43,1.454,1.135,0
0.531,2.018,2.318,-0.568,-0.291,0
0.947,2.345,-0.401,0.399,1.167,0
0.292,1.056,2.459,-0.652,-0.338,0
1.101,3.092,-0.626,0.28,0.162,0
0.356,0.551,1.79,1.089,0.986,0
0.638,3.104,-0.52,-0.249,-0.125,0
2.515,0.35,0.845,1.463,-0.372,0
-0.645,1.771,-0.393,-0.195,-0.124,0
3.237,0.521,1.084,-0.263,-0.096,0
0.155,0.825,0.851,1.949,-0.667,0
1.496,2.131,-0.356,-0.297,0.746,0
0.143,0.542,1.313,1.501,-0.864,0
0.742,3.039,-0.471,-0.191,0.189,0
0.236,0.46,2.043,0.909,0.646,0
0.65,3.042,-0.487,-0.256,-0.206,0
0.437,0.561,1.314,1.811,-0.512,0
0.334,1.478,2.134,-0.654,0.593,0
0.959,2.559,-0.49,0.956,-0.299,0
0.058,0.207,-0.126,-0.348,1.112,0
-0.211,-0.514,0.598,1.065,0.0,0
0.702,3.001,-0.525,-0.234,-0.129,0
3.026,-0.273,0.17,0.27,-0.095,0
0.171,0.958,2.044,-0.762,-0.596,0
2.925,1.489,-0.244,0.509,-0.197,0
0.311,1.393,2.473,-0.666,0.0,0
3.306,0.653,0.313,0.669,-0.218,0
-0.504,1.951,0.828,-0.28,-0.175,0
3.154,0.61,-0.149,-0.08,-0.049,0
0.378,1.681,1.887,1.017,0.937,0
3.052,-0.233,0.162,-0.078,-0.071,0
0.518,2.673,1.493,0.691,-0.269,0
0.083,0.345,0.349,1.171,1.321,0
0.4,0.994,2.373,-0.643,-0.369,0
0.499,2.983,-0.67,0.396,-0.158,0
3.05,0.402,1.256,-0.298,-0.115,0
0.566,2.962,-0.624,0.388,-0.181,0
0.225,1.075,2.367,-0.734,0.0,0
3.246,0.823,-0.159,0.086,-0.076,0
0.099,0.466,1.088,1.861,0.0,0
3.079,0.491,-0.124,-0.084,0.071,0
0.228,0.46,1.628,1.282,0.712,0
0.421,3.022,-0.477,-0.188,-0.211,0
0.226,0.672,1.4,1.814,0.0,0
0.078,0.338,0.465,-0.538,-1.026,0
2.829,1.492,-0.281,0.337,0.359,0
0.14,0.996,2.233,-0.721,-0.281,0
3.13,0.557,-0.134,0.181,-0.065,0
0.288,0.891,1.932,1.42,-0.454,0
1.007,2.845,-0.424,0.422,0.617,0
0.137,0.894,2.211,-0.765,0.0,0
0.288,2.901,-0.434,0.25,0.164,0
3.052,0.359,1.173,-0.221,-0.102,0
0.206,0.605,0.757,1.918,-0.502,0
-0.109,1.071,1.948,-0.623,-0.391,0
3.164,0.728,-0.145,0.101,0.054,0
0.216,1.604,2.018,0.773,0.715,0
3.279,0.547,0.317,0.463,0.166,0
0.243,1.017,2.191,-0.814,0.0,0
0.18,0.636,0.731,1.762,-0.725,0
0.816,3.026,-0.454,-0.198,-0.133,0
0.193,0.675,1.384,1.631,-0.593,0
0.757,2.97,-0.461,-0.192,0.151,0
0.397,0.966,2.131,1.183,0.535,0
2.981,0.531,-0.134,-0.093,-0.058,0
0.334,1.489,2.335,-0.665,0.0,0
1.181,1.305,0.699,1.809,-0.499,0
0.387,1.253,2.328,-0.772,0.0,0
2.898,-0.254,0.12,0.135,-0.06,0
-0.193,2.404,0.942,0.491,0.0,0
0.117,0.276,0.554,1.391,1.095,0
0.159,1.028,1.872,-0.768,-0.553,0
3.042,0.472,-0.121,0.093,0.073,0
0.242,0.859,2.259,-0.688,0.0,0
1.061,2.765,-0.46,0.286,0.73,0
0.126,0.732,2.17,0.872,-0.346,0
0.73,2.928,-0.496,-0.189,-0.133,0
0.19,0.496,0.893,1.781,-0.507,0
1.207,1.576,-0.268,0.337,1.366,0
0.313,0.854,2.147,-0.659,-0.316,0
2.889,0.336,-0.111,-0.075,0.07,0
0.213,1.032,2.25,-0.676,0.0,0
2.655,0.577,0.211,0.835,-0.374,0
0.343,1.65,2.263,-0.612,0.0,0
2.676,0.308,0.45,0.983,-0.226,0
2.971,0.48,1.235,-0.285,-0.114,0
0.15,0.424,0.742,1.839,0.0,0
3.13,0.54,0.201,-0.067,-0.038,0
0.359,0.601,1.712,0.928,0.925,0
0.481,2.58,1.476,0.789,-0.24,0
2.766,0.315,1.166,-0.304,0.269,0
0.115,0.375,0.486,1.742,0.0,0
0.11,0.787,1.749,-0.741,0.434,0
0.966,2.283,0.617,1.456,-0.431,0
1.017,2.97,-0.393,-0.158,-0.138,0
0.381,0.994,1.96,1.183,0.648,0
0.553,2.923,-0.427,-0.215,0.19,0
-0.181,0.649,1.491,-0.833,-0.411,0
3.259,0.65,0.176,0.112,-0.066,0
0.326,1.646,2.18,-0.578,-0.284,0
-0.225,2.158,-0.463,-0.259,0.0,0
0.94,2.129,1.846,-0.441,0.542,0
0.126,0.732,1.483,1.451,0.521,0
0.258,2.814,-0.461,-0.239,-0.153,0
2.697,-0.221,0.159,0.091,0.078,0
0.466,2.279,1.825,0.778,-0.253,0
0.055,0.205,0.2,0.486,1.356,0
0.295,1.277,2.28,-0.574,0.0,0
2.662,0.624,0.444,1.052,-0.295,0
0.416,1.042,2.32,-0.564,0.337,0
0.523,2.466,-0.731,0.345,0.0,0
2.819,0.719,1.333,-0.26,-0.104,0
0.6,1.791,1.23,0.983,1.141,0
2.942,0.53,-0.105,0.081,-0.041,0
0.447,1.651,2.21,-0.547,-0.289,0
1.094,2.253,-0.441,0.33,0.929,0
0.453,1.001,2.247,-0.508,-0.21,0
0.333,2.786,-0.486,-0.188,0.191,0
0.18,0.836,2.024,1.056,0.0,0
1.102,2.78,-0.438,-0.205,-0.135,0
0.718,0.574,1.589,1.189,0.572,0
0.624,2.58,-0.602,-0.237,-0.133,0
0.474,1.041,1.766,1.376,-0.47,0
2.981,0.333,0.158,-0.073,0.056,0
-0.363,1.817,1.007,-0.358,-0.279,0
3.097,0.575,0.228,0.275,-0.078,0
0.235,0.966,2.033,-0.638,-0.266,0
3.115,0.571,0.235,-0.074,-0.043,0
0.132,0.588,1.521,1.318,-0.437,0
2.007,1.997,-0.478,-0.163,-0.101,0
0.426,0.358,0.775,1.07,1.176,0
0.764,2.766,-0.449,-0.219,-0.132,0
0.289,0.806,1.815,-0.756,-0.331,0
1.858,2.149,-0.308,0.27,0.738,0
0.321,1.523,2.036,-0.577,-0.398,0
3.22,0.598,0.316,0.096,-0.052,0
0.229,1.112,1.99,1.062,0.0,0
2.967,1.482,0.376,-0.13,-0.074,0
2.555,-0.242,0.208,0.188,-0.095,0
0.741,2.844,0.937,0.512,0.602,0
2.534,0.387,0.641,1.019,-0.339,0
0.279,2.745,-0.406,0.231,0.161,0
0.179,0.426,0.679,1.696,0.0,0
0.713,2.688,1.468,-0.438,-0.199,0
2.705,0.539,-0.143,-0.084,0.138,0
0.181,1.368,1.869,-0.675,-0.421,0
1.757,0.972,0.866,1.579,-0.449,0
0.154,0.804,1.77,-0.782,0.0,0
2.817,0.729,-0.147,0.22,-0.088,0
0.279,1.879,1.856,-0.597,0.0,0
3.045,0.721,0.456,0.553,-0.19,0
0.482,2.126,1.943,-0.484,-0.246,0
2.452,-0.211,0.222,0.166,-0.061,0
0.735,2.882,1.014,-0.355,0.216,0
0.134,0.681,1.628,1.01,0.56,0
2.956,0.996,0.73,-0.175,-0.087,0
-0.155,1.643,1.345,0.62,0.372,0
0.501,2.669,-0.603,0.308,-0.146,0
1.199,1.223,2.284,-0.469,-0.184,0
0.665,2.971,-0.438,0.257,-0.125,0
0.517,1.205,2.199,-0.573,-0.233,0
1.797,2.261,-0.505,0.23,0.21,0
0.953,0.741,1.895,0.956,-0.372,0
0.837,2.421,-0.601,-0.271,-0.136,0
2.796,0.551,0.577,0.687,0.401,0
0.048,0.234,0.294,0.469,-1.092,0
3.086,1.188,0.521,0.388,0.274,0
0.17,0.463,0.585,-0.848,0.0,0
0.665,2.476,0.621,1.359,-0.365,0
2.217,-0.195,0.139,0.103,0.09,0
0.531,2.74,1.17,-0.316,0.0,0
0.098,0.335,0.508,1.478,0.0,0
1.482,2.23,-0.55,-0.209,-0.117,0
0.155,0.391,0.628,0.626,1.369,0
0.674,2.842,-0.383,-0.161,-0.127,0
0.172,0.662,1.622,1.093,0.0,0
0.89,2.748,-0.415,-0.176,-0.121,0
0.068,0.272,0.47,1.286,0.0,0
2.673,0.831,1.16,-0.308,-0.124,0
0.076,0.356,0.355,0.497,1.253,0
1.385,2.777,0.772,-0.227,-0.131,0
2.602,0.423,-0.144,-0.08,0.119,0
0.284,1.945,1.864,0.609,0.0,0
1.101,2.678,-0.468,0.32,0.365,0
0.41,1.009,2.024,-0.555,-0.271,0
0.59,1.933,-0.43,0.487,0.774,0
0.218,1.072,1.943,-0.603,-0.226,0
1.644,1.654,0.502,1.395,-0.389,0
0.212,1.047,1.964,-0.541,0.0,0
2.721,0.652,-0.1,-0.063,0.056,0
0.409,1.351,1.97,0.873,-0.322,0
1.117,2.55,-0.458,-0.222,-0.135,0
0.335,1.056,1.936,0.866,-0.264,0
1.131,2.61,-0.358,-0.158,0.22,0
0.328,1.107,1.964,0.776,-0.247,0
2.819,0.34,0.188,0.085,0.108,0
0.434,2.539,1.364,-0.374,-0.193,0
2.761,0.28,0.185,0.21,-0.075,0
0.229,2.375,1.125,-0.488,-0.223,0
2.807,0.776,0.292,0.191,0.561,0
-0.251,1.135,1.116,-0.517,-0.274,0
2.631,1.024,0.564,0.812,0.315,0
0.33,1.541,1.985,-0.539,0.0,0
0.138,0.34,0.451,1.308,0.0,0
0.639,2.275,1.741,-0.418,-0.247,0
2.724,0.297,0.192,0.222,-0.084,0
0.244,0.692,0.951,1.574,0.0,0
0.898,2.733,-0.381,-0.161,-0.106,0
0.346,0.942,1.713,0.897,0.552,0
0.445,2.413,-0.593,-0.228,-0.133,0
1.801,0.853,1.353,0.85,0.525,0
0.74,2.248,-0.622,-0.25,-0.145,0
0.211,0.679,0.932,1.488,0.0,0
2.665,0.834,1.064,-0.276,-0.122,0
1.025,2.404,-0.505,0.259,0.435,0
0.525,0.974,1.819,-0.586,0.362,0
0.997,1.896,0.829,1.479,-0.4,0
0.066,0.295,0.345,-0.621,0.0,0
2.429,0.968,0.646,1.022,-0.311,0
0.212,1.23,1.895,-0.561,0.0,0
2.906,0.775,0.272,0.176,0.25,0
0.312,0.862,1.637,-0.686,-0.423,0
0.823,2.79,-0.414,0.299,-0.225,0
0.132,0.436,0.501,0.961,0.881,0
0.936,2.178,1.747,-0.368,-0.145,0
0.479,2.502,-0.599,0.323,-0.15,0
0.257,1.09,1.917,-0.443,-0.233,0
1.923,0.966,0.365,0.301,1.151,0
0.302,1.281,1.743,-0.659,-0.302,0
1.164,2.083,-0.419,0.67,-0.265,0
1.84,-0.254,0.245,0.153,-0.101,0
0.424,2.375,1.004,0.523,0.792,0
2.534,0.267,0.133,0.16,-0.065,0
0.301,1.934,1.666,0.695,-0.315,0
2.544,0.372,0.3,-0.081,-0.054,0
0.267,1.309,1.846,0.741,-0.342,0
1.928,2.195,-0.284,-0.138,-0.097,0
0.095,0.413,0.818,1.258,0.0,0
0.607,2.773,-0.348,-0.168,0.145,0
-0.18,1.99,0.772,0.489,-0.208,0
2.186,1.421,-0.367,-0.121,-0.085,0
0.114,0.554,1.26,0.965,0.0,0
0.442,2.439,-0.453,-0.226,-0.117,0
0.493,1.066,1.947,-0.443,-0.263,0
0.418,2.521,-0.509,0.42,-0.151,0
0.308,1.441,1.887,-0.593,0.0,0
2.308,1.357,-0.259,0.199,-0.095,0
0.555,2.557,1.385,0.578,0.0,0
2.168,0.402,-0.122,-0.083,-0.051,0
0.702,2.288,1.742,-0.424,0.243,0
0.131,0.482,0.482,0.916,0.899,0
2.745,0.709,0.387,0.406,-0.129,0
0.327,2.711,0.738,0.307,0.191,0
2.558,0.56,0.572,0.476,0.341,0
0.719,2.628,-0.487,0.253,-0.233,0
0.264,1.163,1.833,-0.512,-0.233,0
2.463,1.019,-0.147,0.113,0.08,0
0.435,2.563,1.044,0.741,0.0,0
2.441,0.306,0.14,0.176,-0.065,0
0.148,1.48,1.646,0.754,0.0,0
2.441,0.306,0.14,0.176,-0.065,0
0.337,2.682,0.701,0.317,0.194,0
2.367,0.283,0.158,0.156,-0.06,0
0.468,1.63,1.877,-0.571,0.0,0
2.525,0.647,0.375,0.356,0.448,0
0.279,0.985,1.634,0.77,-0.388,0
1.607,2.311,-0.381,0.222,0.163,0
0.074,0.307,0.355,-0.594,0.0,0
0.99,2.775,0.717,0.833,-0.224,0
0.055,0.259,0.32,-0.469,0.0,0
1.945,1.221,1.189,1.071,-0.285,0
0.623,2.432,-0.495,-0.203,0.186,0
0.647,1.483,1.368,0.627,1.016,0
1.31,2.463,-0.334,-0.148,-0.103,0
0.182,1.094,0.858,1.275,-0.485,0
2.611,0.661,0.164,0.104,-0.053,0
0.332,1.406,1.79,-0.444,-0.255,0
0.072,0.265,0.359,1.007,0.0,0
0.682,1.98,1.237,-0.433,-0.517,0
0.163,0.854,0.431,0.721,0.982,0
0.873,2.74,0.827,-0.275,-0.149,0
2.397,0.416,0.25,-0.078,0.075,0
0.487,1.592,1.754,0.688,-0.41,0
0.89,2.261,-0.527,-0.224,0.154,0
0.337,1.18,1.616,0.741,-0.396,0
1.039,2.521,-0.385,-0.156,-0.107,0
0.212,0.368,0.597,1.029,0.0,0
1.508,1.606,0.657,0.801,0.942,0
0.56,1.341,1.919,-0.489,-0.206,0
0.327,2.3,-0.574,0.333,-0.19,0
2.31,0.325,0.38,-0.085,0.071,0
-0.201,1.086,0.823,-0.403,0.201,0
1.793,1.773,0.742,1.043,-0.324,0
2.221,0.327,0.37,-0.084,0.063,0
0.486,2.458,-0.453,-0.202,0.0,0
0.674,1.174,1.718,0.622,-0.205,0
0.776,2.22,-0.549,-0.194,0.145,0
0.2,1.367,1.592,-0.523,-0.196,0
1.657,2.263,-0.374,0.226,0.161,0
0.245,1.495,1.543,0.718,-0.4,0
2.324,0.65,-0.112,0.131,-0.052,0
0.412,2.62,0.73,0.556,0.0,0
2.503,0.461,0.21,0.17,-0.065,0
0.669,1.976,1.71,-0.43,0.0,0
1.909,0.249,-0.08,0.102,-0.07,0
0.345,1.987,1.372,0.678,-0.254,0
1.974,0.311,-0.082,0.072,-0.091,0
0.642,2.75,0.852,0.322,0.188,0
2.342,0.498,0.256,0.1,0.076,0
0.3,1.396,1.661,-0.459,-0.214,0
1.253,2.393,-0.461,0.23,0.16,0
0.397,0.91,1.412,-0.616,0.0,0
0.605,2.452,-0.534,0.304,0.0,0
0.1,0.28,0.501,-0.186,0.529,0
2.475,1.325,0.652,0.697,-0.201,0
0.124,0.398,0.432,1.031,0.0,0
2.064,1.895,0.839,-0.229,0.164,0
0.109,0.381,0.656,-0.263,-0.478,0
1.338,1.555,0.496,0.517,1.038,0
1.638,1.722,1.509,-0.338,-0.16,0
0.364,2.511,-0.373,0.233,-0.341,0
2.652,0.972,0.252,0.083,-0.052,0
0.26,0.645,0.769,1.181,0.0,0
0.68,2.254,-0.532,-0.215,0.0,0
0.675,1.505,1.339,0.665,0.878,0
1.265,2.212,-0.34,-0.167,0.337,0
0.199,1.02,0.958,1.156,0.0,0
1.214,2.723,0.921,0.318,-0.138,0
2.014,0.545,-0.107,-0.06,-0.038,0
0.486,1.584,1.699,-0.48,-0.233,0
2.235,0.97,0.341,0.366,0.617,0
0.393,1.749,1.55,-0.431,-0.253,0
2.141,0.78,-0.144,0.084,0.088,0
0.314,2.256,1.035,0.564,0.272,0
2.063,0.377,0.143,0.108,0.1,0
0.56,2.19,1.354,-0.512,-0.224,0
2.337,0.69,0.299,0.223,-0.393,0
0.195,1.204,1.497,-0.432,0.0,0
2.182,0.987,-0.164,0.135,0.106,0
0.245,1.677,1.511,0.508,0.0,0
1.721,0.578,-0.193,-0.13,-0.1,0
0.421,2.318,1.101,0.546,-0.252,0
2.146,0.439,0.159,0.129,-0.139,0
0.334,1.78,1.431,0.65,-0.232,0
2.239,0.89,0.354,0.245,0.556,0
1.099,2.428,-0.398,-0.169,-0.112,0
0.083,0.35,0.414,0.72,0.0,0
1.141,2.762,0.885,0.359,0.0,0
0.274,1.114,1.446,0.558,-0.384,0
2.364,0.747,0.321,-0.078,0.068,0
0.353,2.236,-0.549,0.309,-0.279,0
1.893,0.464,0.43,0.257,0.292,0
0.245,0.552,0.581,-0.528,0.0,0
1.351,2.481,1.044,0.572,-0.183,0
0.079,0.355,0.635,0.519,-0.39,0
2.133,1.473,-0.194,-0.073,0.09,0
0.201,1.369,1.387,0.507,-0.177,0
2.116,0.488,0.105,0.094,-0.05,0
0.414,2.107,1.243,0.686,0.0,0
2.039,0.45,0.138,0.086,0.072,0
0.593,2.197,1.393,-0.351,-0.151,0
1.483,1.798,0.666,0.92,0.706,0
0.259,1.389,1.396,-0.523,0.0,0
2.131,1.245,0.448,0.45,0.656,0
0.059,0.251,0.388,0.535,0.0,0
1.988,1.974,0.622,-0.18,-0.101,0
0.087,0.302,0.304,0.535,0.0,0
1.423,2.429,0.999,0.553,-0.157,0
0.538,1.064,1.516,-0.309,0.187,0
1.473,2.268,-0.362,0.19,-0.181,0
0.513,1.105,1.385,-0.358,0.257,0
1.026,2.185,-0.539,0.206,0.252,0
0.106,0.458,0.931,0.0,0.0,0
1.271,2.311,-0.337,-0.152,0.201,0
0.129,0.546,0.893,0.53,0.0,0
0.984,2.472,-0.289,-0.149,-0.103,0
0.215,2.081,-0.428,0.287,-0.181,0
2.241,0.78,0.341,-0.092,-0.053,0
0.318,1.72,1.373,-0.39,-0.238,0
1.654,1.518,0.68,0.716,0.826,0
0.434,1.224,-0.374,-0.228,0.183,0
1.177,2.212,1.194,0.66,-0.401,0
0.42,1.985,-0.373,0.448,0.49,0
0.16,1.252,1.345,0.436,-0.179,0
1.998,1.349,-0.185,-0.08,0.104,0
0.64,2.521,1.073,0.387,-0.215,0
0.325,1.077,1.168,0.769,-0.206,0
0.996,2.348,-0.41,-0.202,0.0,0
0.091,0.283,0.337,0.456,0.0,0
2.035,1.726,0.717,-0.165,0.153,0
2.089,0.673,0.148,0.194,-0.138,0
0.371,2.428,0.809,0.357,0.204,0
2.078,1.095,-0.145,0.094,0.084,0
0.238,1.615,1.22,-0.487,0.0,0
1.956,1.436,-0.279,0.231,-0.102,0
0.335,2.197,-0.365,-0.168,-0.104,0
0.89,2.258,-0.475,-0.154,0.224,0
0.165,1.198,1.256,0.469,-0.198,0
0.77,2.496,-0.402,0.24,0.163,0
0.148,1.153,1.199,-0.34,-0.169,0
2.237,1.288,0.45,0.442,-0.23,0
0.089,0.706,0.663,0.406,0.447,0
0.708,2.221,-0.545,-0.188,0.0,0
0.339,1.547,1.298,-0.443,0.0,0
1.585,0.407,0.231,-0.081,-0.049,0
0.229,2.188,0.848,0.521,-0.24,0
0.536,1.153,1.271,-0.303,0.253,0
0.557,2.204,-0.467,0.348,-0.259,0
1.558,0.539,-0.087,0.08,0.062,0
0.583,2.235,1.159,0.508,-0.177,0
