@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
1.719,0.6,-0.104,0.089,0.068,0
0.711,2.448,-0.47,0.255,0.166,0
0.055,0.259,0.32,-0.469,0.0,0
1.508,1.606,0.657,0.801,0.942,0
0.079,0.341,0.514,0.608,0.0,0
0.421,3.022,-0.477,-0.188,-0.211,0
2.01,1.07,0.359,-0.085,-0.051,0
0.598,2.389,0.797,0.305,0.19,0
2.239,0.89,0.354,0.245,0.556,0
0.817,0.796,0.222,-0.066,0.053,0
1.075,2.002,0.578,1.461,-0.355,0
2.761,0.661,-0.15,0.084,-0.036,0
2.203,1.252,0.462,0.437,-0.235,0
0.266,0.825,2.484,-0.527,-0.319,0
0.281,0.576,0.628,-0.346,0.99,0
0.282,1.08,2.744,-0.726,0.0,0
2.13,1.266,0.434,0.484,0.764,0
0.258,1.379,1.885,0.799,0.0,0
0.479,3.332,-0.631,-0.292,-0.152,0
0.184,0.425,0.952,2.461,-0.845,0
-0.12,1.159,1.366,0.598,-0.285,0
0.77,2.735,-0.464,-0.19,-0.145,0
0.165,0.496,0.467,0.781,0.0,0
0.154,0.343,0.452,-0.59,1.742,0
0.331,2.723,-0.524,-0.269,-0.134,0
1.688,1.674,1.574,-0.348,-0.164,0
0.236,1.741,0.822,0.382,-0.175,0
1.786,1.517,0.394,0.182,-0.125,0
0.521,3.176,-0.506,0.324,0.593,0
1.836,0.925,0.339,0.195,-0.137,0
0.808,1.869,2.019,-0.532,0.0,0
2.942,0.53,-0.105,0.081,-0.041,0
1.203,2.256,-0.356,-0.157,-0.108,0
0.15,1.138,1.605,-0.456,0.0,0
0.187,1.129,1.521,-0.565,-0.21,0
0.6,2.234,1.442,-0.237,-0.152,0
2.134,0.884,-0.137,0.104,0.104,0
0.38,2.526,1.04,-0.466,0.0,0
0.357,1.56,2.372,-0.658,0.0,0
1.104,2.076,0.701,1.452,-0.314,0
0.229,1.09,-0.266,0.525,0.0,0
0.14,0.847,2.251,-0.703,-0.562,0
0.553,2.15,0.948,0.39,0.192,0
0.359,0.566,1.358,0.719,0.838,0
0.226,0.672,1.4,1.814,0.0,0
0.411,2.611,-0.561,0.349,-0.162,0
0.264,1.209,2.464,-0.669,-0.305,0
1.246,2.16,-0.339,0.221,0.151,0
0.221,1.392,1.834,-0.615,-0.266,0
0.46,1.935,1.194,0.607,-0.212,0
3.731,0.623,-0.17,-0.083,-0.057,0
0.318,1.72,1.373,-0.39,-0.238,0
0.31,1.074,2.474,1.139,-0.467,0
2.242,1.295,0.702,-0.169,0.202,0
0.352,2.01,0.611,0.314,-0.135,0
3.509,0.553,0.27,0.607,-0.161,0
0.662,1.514,1.835,0.661,-0.229,0
1.351,2.481,1.044,0.572,-0.183,0
1.556,2.125,-0.371,-0.158,0.155,0
0.716,3.174,-0.412,-0.232,0.504,0
1.483,1.798,0.666,0.92,0.706,0
0.11,0.421,0.735,-0.265,0.0,0
2.534,0.387,0.641,1.019,-0.339,0
0.553,2.923,-0.427,-0.215,0.19,0
1.037,1.78,-0.256,-0.107,0.097,0
0.172,0.391,0.64,1.694,0.0,0
1.257,2.24,-0.391,0.233,-0.237,0
0.118,0.306,0.559,2.143,-0.666,0
0.338,0.477,1.821,1.191,0.997,0
0.674,2.122,0.877,-0.249,-0.126,0
0.235,0.368,0.404,1.219,2.13,0
0.629,2.673,1.008,0.403,-0.177,0
0.268,1.352,1.035,-0.332,0.217,0
-0.385,-0.797,-0.293,-0.102,-0.069,0
0.297,0.428,1.688,1.054,1.12,0
0.249,1.876,0.914,0.379,0.0,0
1.414,0.591,0.157,0.141,-0.205,0
1.084,0.767,-0.153,0.078,0.079,0
2.116,0.488,0.105,0.094,-0.05,0
0.77,1.607,0.427,0.183,-0.079,0
0.328,1.107,1.964,0.776,-0.247,0
0.216,1.037,2.259,-0.65,0.0,0
3.325,0.688,-0.133,-0.089,-0.056,0
0.832,2.759,-0.452,-0.184,-0.13,0
0.561,3.053,-0.613,0.388,-0.175,0
0.152,0.336,0.45,-0.608,1.78,0
0.205,1.397,1.363,0.508,-0.177,0
0.165,1.307,1.164,0.551,-0.211,0
0.412,1.815,1.17,0.509,0.0,0
0.115,0.528,1.125,2.296,0.0,0
0.078,0.512,-1.255,1.731,0.0,0
0.573,0.92,1.713,0.78,0.487,0
0.42,3.096,-0.604,0.416,-0.231,0
0.147,0.289,0.384,0.928,1.595,0
0.552,2.956,-0.539,0.285,-0.144,0
2.089,0.672,-0.1,0.078,0.065,0
2.745,-0.224,0.171,0.097,0.073,0
0.801,2.874,1.081,-0.359,0.0,0
0.551,2.308,-0.517,-0.189,-0.122,0
0.184,1.364,1.415,0.658,-0.626,0
2.441,0.306,0.14,0.176,-0.065,0
0.257,0.317,0.61,2.224,-0.794,0
2.793,0.285,1.283,-0.314,0.297,0
0.106,0.767,1.795,0.842,0.416,0
1.901,0.502,0.188,0.151,-0.152,0
3.17,0.529,-0.143,0.172,-0.064,0
0.584,2.86,0.78,1.045,-0.379,0
0.304,1.88,-0.445,0.322,-0.118,0
1.583,2.372,-0.478,-0.209,-0.109,0
1.239,1.892,0.585,0.715,0.742,0
0.59,1.933,-0.43,0.487,0.774,0
0.228,0.845,1.897,-0.56,-0.294,0
0.623,2.432,-0.495,-0.203,0.186,0
0.644,1.912,-0.322,-0.154,0.136,0
0.222,1.521,1.321,-0.514,0.0,0
0.303,1.407,1.523,-0.434,-0.216,0
-0.83,1.088,-0.284,-0.135,0.071,0
2.177,1.375,-0.208,-0.083,0.087,0
0.105,0.526,1.282,2.081,-0.709,0
3.218,-0.364,-0.131,0.094,-0.072,0
0.191,0.395,0.643,0.544,0.0,0
0.128,0.5,0.428,1.026,1.031,0
2.504,0.461,0.21,0.17,-0.066,0
2.167,0.312,-0.077,0.074,-0.104,0
0.144,0.875,1.999,1.127,-0.534,0
0.235,0.527,0.381,0.925,0.949,0
0.257,1.155,2.326,-0.601,0.0,0
1.404,1.81,-0.342,-0.125,-0.085,0
0.17,0.986,2.489,-0.633,0.0,0
3.24,0.43,0.801,-0.19,-0.089,0
0.22,1.327,1.277,-0.376,-0.236,0
0.259,0.381,0.92,2.362,-0.833,0
0.381,2.045,-0.306,-0.163,-0.091,0
1.91,1.253,-0.21,-0.097,-0.062,0
1.631,1.369,-0.275,0.218,0.161,0
0.383,1.004,2.238,0.976,0.544,0
3.083,0.501,-0.135,0.102,0.074,0
0.311,1.493,0.423,0.304,-0.113,0
0.472,2.321,1.722,0.716,-0.3,0
0.651,2.023,1.176,-0.344,-0.18,0
0.421,1.055,2.305,-0.547,0.344,0
0.286,0.602,2.168,1.21,0.553,0
0.218,1.149,2.683,-0.724,-0.426,0
0.12,0.311,0.426,1.818,1.201,0
0.285,1.467,-0.452,0.243,-0.106,0
1.526,1.931,-0.374,-0.265,0.867,0
0.185,0.484,0.789,1.838,0.0,0
0.35,1.186,2.138,-0.584,-0.272,0
0.205,0.629,0.904,1.653,-0.468,0
2.881,0.896,0.495,0.475,-0.113,0
0.595,1.653,-0.345,0.205,-0.084,0
0.255,1.078,2.834,-0.775,0.0,0
0.41,1.803,1.288,0.483,-0.278,0
0.062,0.311,0.418,-0.534,0.0,0
0.345,2.885,-0.651,0.618,1.117,0
0.631,2.598,0.745,0.409,-0.276,0
0.379,0.911,2.528,-0.584,0.518,0
1.6,0.579,-0.091,0.082,0.073,0
2.414,1.231,-0.281,0.131,0.278,0
0.131,0.5,1.297,1.7,-0.536,0
2.508,1.436,0.485,0.158,0.299,0
1.098,2.692,0.812,0.348,0.0,0
1.422,2.28,-0.554,-0.21,0.114,0
1.362,1.413,0.587,1.699,-0.434,0
0.574,2.549,-0.574,0.268,0.229,0
1.037,2.405,-0.368,-0.16,-0.101,0
1.567,0.867,1.3,1.041,0.559,0
1.179,1.328,-0.231,-0.093,-0.064,0
0.548,2.581,0.957,0.479,-0.201,0
0.397,0.967,2.542,-0.79,-0.333,0
0.563,2.583,-0.387,-0.17,-0.124,0
0.635,1.895,-0.488,0.204,-0.116,0
0.228,1.054,0.309,0.479,0.546,0
0.156,1.334,1.158,0.556,-0.214,0
0.782,2.546,1.536,-0.43,0.0,0
0.086,0.308,0.272,0.451,-0.367,0
0.208,1.306,1.854,-0.784,-0.537,0
3.087,-0.304,0.15,-0.072,0.057,0
1.171,1.334,-0.216,-0.094,0.087,0
0.21,1.195,1.902,-0.557,0.0,0
0.167,0.752,1.922,0.984,0.0,0
0.65,1.803,-0.366,-0.148,0.0,0
2.942,0.581,-0.131,0.089,0.06,0
1.488,1.97,0.515,1.191,-0.329,0
0.26,2.668,0.663,0.708,0.0,0
2.547,0.766,0.293,0.747,-0.234,0
1.4,1.606,0.361,0.258,0.144,0
0.558,3.17,-0.711,-0.281,0.197,0
1.247,2.31,-0.321,-0.157,0.245,0
2.493,0.61,0.189,0.163,0.102,0
0.265,1.442,0.681,0.306,0.115,0
0.159,0.356,0.591,1.763,1.424,0
-0.076,1.072,2.581,-0.699,0.0,0
0.404,1.284,0.837,0.448,-0.135,0
0.102,0.596,0.601,0.842,0.8,0
0.252,1.139,3.111,-0.832,0.0,0
2.065,0.519,-0.115,0.14,-0.076,0
3.139,0.704,0.245,0.915,-0.227,0
0.336,0.875,2.576,1.339,-0.557,0
3.677,0.393,-0.159,-0.093,-0.059,0
1.203,1.319,0.321,0.196,0.163,0
0.903,2.229,-0.481,-0.194,-0.114,0
1.454,1.226,-0.265,0.1,-0.054,0
0.245,0.552,0.581,-0.528,0.0,0
0.233,0.824,2.218,-0.694,0.388,0
0.135,0.267,0.421,1.007,1.695,0
0.212,1.31,2.543,-0.806,0.0,0
0.435,2.454,1.028,0.507,-0.295,0
0.266,3.155,-0.48,0.434,1.022,0
0.39,1.25,1.613,0.694,-0.455,0
1.121,0.72,-0.142,0.088,0.091,0
2.952,1.197,0.43,0.466,-0.161,0
0.361,1.791,0.522,0.264,0.132,0
0.256,1.733,1.359,0.77,0.0,0
0.451,1.433,-0.363,-0.198,-0.189,0
0.385,2.497,0.684,0.532,-0.406,0
0.54,3.144,-0.665,-0.261,0.0,0
2.039,0.45,0.138,0.086,0.072,0
3.01,0.67,0.18,0.122,0.067,0
2.064,1.895,0.839,-0.229,0.164,0
0.434,0.381,0.882,0.984,1.251,0
0.599,2.53,-0.481,-0.343,1.107,0
0.499,1.066,1.695,0.682,0.402,0
1.141,0.732,0.151,0.088,0.089,0
2.348,0.282,0.143,0.164,-0.065,0
1.063,2.585,-0.415,-0.175,-0.116,0
0.609,1.359,-0.747,-0.271,-0.193,0
1.126,2.533,-0.339,0.183,-0.11,0
0.405,3.056,-0.609,-0.304,-0.271,0
0.476,2.52,0.978,-0.317,-0.173,0
0.245,1.0,3.109,-0.767,-0.36,0
0.28,2.032,0.499,0.287,-0.125,0
1.086,1.046,0.254,0.202,-0.089,0
1.149,1.11,-0.174,-0.08,-0.047,0
0.261,0.593,1.21,1.203,0.0,0
1.022,1.607,-0.248,-0.109,0.11,0
1.528,0.54,0.179,0.149,0.07,0
2.032,0.524,0.118,0.152,-0.191,0
2.318,1.826,-0.356,0.991,-0.285,0
0.149,0.867,1.701,2.015,-0.673,0
2.909,0.521,1.263,-0.33,-0.142,0
3.22,0.598,0.316,0.096,-0.052,0
0.519,2.023,1.445,0.649,0.0,0
0.386,1.911,0.652,0.354,-0.152,0
1.312,1.371,-0.298,-0.131,0.076,0
0.226,0.958,2.176,1.043,-0.352,0
1.051,2.063,-0.427,0.231,-0.132,0
1.117,2.55,-0.458,-0.222,-0.135,0
1.123,2.281,-0.331,0.287,-0.174,0
0.508,2.003,0.67,0.273,0.237,0
0.106,0.455,0.989,1.748,0.0,0
0.085,0.296,0.295,0.552,0.0,0
0.091,0.36,0.497,-1.093,0.0,0
1.084,1.32,0.354,-0.113,0.077,0
0.084,0.41,0.827,0.671,0.478,0
0.311,1.405,1.519,-0.45,-0.255,0
2.53,-0.211,0.213,0.152,-0.058,0
3.056,0.469,1.166,-0.279,-0.105,0
0.237,1.009,2.565,-0.848,0.614,0
1.093,1.692,0.445,-0.312,1.608,0
1.041,1.631,0.505,0.34,-0.263,0
0.583,2.235,1.159,0.508,-0.177,0
0.624,2.58,-0.602,-0.237,-0.133,0
0.125,0.311,0.468,0.623,-0.857,0
0.279,0.99,2.555,-0.738,0.0,0
2.746,0.554,1.133,-0.278,-0.145,0
1.839,0.735,0.208,0.143,-0.075,0
2.793,0.551,0.577,0.686,0.4,0
0.413,0.945,2.874,0.998,-0.369,0
0.324,1.719,0.651,0.254,-0.137,0
1.864,2.255,-0.325,0.235,0.309,0
0.807,2.227,-0.556,-0.225,0.161,0
0.391,2.897,-0.59,0.371,0.953,0
3.619,-0.356,-0.146,0.091,-0.065,0
1.519,1.395,-0.232,0.133,-0.081,0
3.617,-0.272,0.34,0.224,-0.073,0
0.121,0.718,0.396,0.716,0.0,0
0.095,0.496,0.329,0.523,1.063,0
0.305,1.943,1.757,0.721,-0.35,0
0.286,1.386,1.226,0.468,0.277,0
0.349,2.027,-0.418,-0.151,-0.091,0
0.216,1.59,1.132,0.486,-0.201,0
1.192,2.808,0.933,-0.285,0.144,0
0.52,3.048,0.992,0.453,0.0,0
2.463,1.019,-0.147,0.113,0.08,0
0.245,0.484,1.991,0.879,0.608,0
1.887,2.525,-0.323,-0.149,-0.11,0
0.984,2.472,-0.289,-0.149,-0.103,0
0.27,1.806,1.146,0.434,-0.177,0
2.095,0.869,-0.134,0.102,0.103,0
1.108,1.182,0.35,-0.091,0.077,0
3.0,0.438,0.136,0.112,0.112,0
0.687,2.34,0.641,0.404,-0.406,0
0.22,1.054,2.588,-0.85,0.0,0
0.065,0.279,0.432,1.497,-0.623,0
0.206,1.345,1.822,0.693,0.0,0
0.135,0.484,0.626,2.007,0.0,0
0.515,2.151,-0.388,-0.176,-0.094,0
1.495,2.295,0.593,0.225,0.134,0
0.922,2.122,-0.391,0.327,0.186,0
0.749,1.506,-0.321,-0.115,0.079,0
0.128,0.621,1.433,2.052,0.0,0
1.284,2.927,-0.485,-0.241,-0.213,0
1.47,1.903,-0.312,-0.134,-0.074,0
0.885,2.87,-0.414,-0.173,-0.117,0
0.991,2.986,0.833,0.648,0.314,0
0.965,2.664,-0.422,1.123,-0.381,0
0.948,2.4,-0.397,0.42,1.126,0
0.534,2.408,-0.476,0.345,1.087,0
0.333,1.453,2.313,-0.639,0.0,0
0.942,0.966,-0.214,0.107,0.116,0
0.619,2.238,-0.417,-0.184,-0.125,0
1.271,2.311,-0.337,-0.152,0.201,0
2.328,0.582,-0.107,0.077,-0.038,0
0.256,0.594,0.877,2.069,-0.706,0
0.959,2.757,-0.421,0.513,0.83,0
0.868,2.002,-0.434,0.238,-0.137,0
2.946,1.555,-0.247,-0.097,-0.066,0
1.363,1.396,-0.304,-0.127,0.073,0
3.067,0.419,-0.117,0.084,-0.054,0
0.241,0.511,0.665,2.272,-0.859,0
1.01,0.987,-0.24,-0.096,0.0,0
0.229,2.375,1.125,-0.488,-0.223,0
0.68,2.254,-0.532,-0.215,0.0,0
0.223,1.357,1.34,-0.372,-0.238,0
0.935,2.671,-0.605,-0.191,0.793,0
0.255,0.659,1.591,1.318,0.7,0
0.181,0.509,0.75,1.97,0.0,0
0.637,2.952,0.826,-0.376,-0.135,0
1.858,2.149,-0.308,0.27,0.738,0
0.636,3.198,-0.554,0.31,0.274,0
1.12,1.599,0.512,0.329,-0.275,0
0.469,1.774,-0.391,-0.157,-0.101,0
0.628,2.801,0.76,0.493,0.981,0
0.126,0.814,1.292,1.692,0.0,0
0.138,0.34,0.451,1.308,0.0,0
2.745,0.709,0.387,0.406,-0.129,0
1.576,1.608,-0.304,-0.121,0.108,0
1.573,1.128,0.42,-0.215,1.306,0
0.58,2.975,-0.631,-0.255,-0.169,0
0.187,0.744,0.868,1.26,-0.578,0
1.757,0.972,0.866,1.579,-0.449,0
0.992,2.133,-0.294,-0.152,-0.11,0
0.121,0.582,1.368,2.225,0.0,0
0.714,2.658,-0.467,0.246,-0.159,0
0.247,0.645,0.797,1.719,0.977,0
0.909,2.261,-0.479,-0.195,-0.109,0
0.289,0.806,1.815,-0.756,-0.331,0
0.584,1.42,-0.349,-0.159,-0.072,0
3.06,0.584,0.224,0.326,-0.088,0
1.347,0.967,-0.186,0.094,0.0,0
3.436,0.372,-0.111,-0.065,0.069,0
0.149,0.355,0.516,1.416,0.0,0
3.163,-0.265,0.107,0.096,-0.086,0
2.307,1.995,-0.279,-0.144,-0.087,0
0.157,0.841,0.912,2.023,-0.689,0
0.273,1.306,2.321,-0.523,0.519,0
0.377,1.73,0.729,0.345,0.189,0
1.21,1.167,2.284,-0.457,-0.185,0
0.486,2.345,1.508,0.674,0.0,0
1.869,0.81,0.206,0.153,0.105,0
1.284,1.71,-0.321,0.249,-0.181,0
0.229,0.998,2.236,-0.651,-0.296,0
0.099,0.472,1.064,1.996,-0.781,0
0.648,3.489,-0.54,0.344,0.273,0
0.318,1.818,-0.384,-0.162,0.0,0
1.956,1.436,-0.279,0.231,-0.102,0
1.183,1.857,-0.264,-0.114,0.095,0
0.193,1.16,1.667,-0.594,0.0,0
0.714,1.481,-0.358,0.194,-0.219,0
3.169,0.412,-0.148,-0.073,-0.045,0
0.308,0.943,1.352,-0.387,-0.234,0
1.644,1.654,0.502,1.395,-0.389,0
1.022,2.186,1.286,0.803,-0.227,0
0.438,3.303,-0.411,-0.186,-0.166,0
0.468,1.63,1.877,-0.571,0.0,0
0.334,1.781,0.698,0.284,-0.124,0
1.493,1.664,0.583,-0.175,-0.104,0
1.939,1.416,-0.238,0.139,-0.077,0
0.064,0.279,0.342,-0.607,2.128,0
2.115,1.932,0.919,-0.192,0.148,0
0.577,1.909,-0.372,-0.189,-0.148,0
0.292,1.056,2.459,-0.652,-0.338,0
0.456,1.513,2.206,-0.545,0.0,0
0.279,1.879,1.856,-0.597,0.0,0
0.199,0.548,2.208,-0.621,0.324,0
2.222,1.239,0.352,0.147,-0.095,0
0.392,1.443,1.052,0.423,0.0,0
0.647,3.212,-0.483,-0.223,-0.146,0
0.34,0.757,2.362,0.896,0.515,0
0.251,0.542,0.61,-0.615,0.0,0
0.675,1.505,1.339,0.665,0.878,0
0.245,2.125,1.012,0.494,-0.247,0
1.414,1.694,0.626,-0.195,-0.117,0
1.158,0.988,-0.194,0.094,0.061,0
3.05,0.402,1.256,-0.298,-0.115,0
1.549,2.597,-0.462,0.523,0.313,0
2.256,0.508,-0.113,-0.066,-0.046,0
3.343,-0.28,-0.102,0.077,-0.052,0
0.719,3.563,-0.713,0.339,-0.141,0
0.368,1.698,0.81,0.372,0.0,0
0.418,2.521,-0.509,0.42,-0.151,0
1.084,1.697,-0.298,0.185,-0.102,0
0.34,1.797,2.403,-0.652,-0.289,0
1.91,0.496,0.188,0.15,-0.149,0
0.335,1.056,1.936,0.866,-0.264,0
0.702,2.288,1.742,-0.424,0.243,0
0.643,1.634,-0.268,-0.141,0.0,0
3.432,-0.312,0.137,-0.075,-0.053,0
1.312,1.232,0.433,0.375,-0.391,0
0.083,0.291,0.288,0.54,0.0,0
0.104,0.356,0.453,1.809,-1.037,0
0.66,1.695,0.99,-0.264,0.15,0
1.722,0.517,2.304,-0.48,-0.191,0
2.302,0.619,-0.093,0.086,0.052,0
0.25,0.5,2.194,0.831,0.616,0
0.219,1.279,2.585,-0.599,0.462,0
3.085,-0.229,-0.104,0.071,0.065,0
0.66,1.695,0.99,0.264,0.15,0
0.503,2.681,-0.614,-0.278,-0.178,0
0.387,0.902,2.307,-0.648,-0.342,0
2.389,1.318,0.691,0.912,-0.24,0
0.711,2.712,1.415,-0.44,-0.2,0
0.4,0.994,2.373,-0.643,-0.369,0
0.337,1.18,1.616,0.741,-0.396,0
0.13,0.56,1.377,1.336,-0.43,0
0.397,2.921,-0.637,0.523,0.0,0
0.857,2.735,-0.45,-0.187,-0.199,0
0.251,1.02,2.104,-0.668,-0.246,0
1.744,2.206,-0.476,0.225,-0.153,0
0.412,3.66,-0.606,-0.343,-0.159,0
0.174,1.058,2.666,-0.748,0.448,0
0.524,2.181,-0.506,0.329,0.0,0
0.826,1.872,-0.313,0.232,-0.322,0
0.268,1.599,0.712,0.28,-0.11,0
0.225,1.555,1.428,0.732,-0.22,0
0.917,2.238,-0.446,0.247,-0.135,0
0.284,1.424,2.617,-0.685,-0.308,0
0.813,2.42,0.648,0.476,0.942,0
0.363,0.4,0.848,1.914,-0.623,0
2.763,0.624,0.157,0.106,-0.06,0
2.173,1.246,-0.185,0.192,-0.071,0
0.361,2.402,1.027,-0.654,1.309,0
0.049,0.309,0.337,-0.447,-0.559,0
0.218,1.072,1.943,-0.603,-0.226,0
0.639,1.201,1.963,-0.682,-0.242,0
0.598,1.798,0.479,-0.177,0.0,0
0.143,0.542,1.313,1.501,-0.864,0
3.025,-0.273,0.17,0.27,-0.095,0
2.726,0.966,0.467,0.455,0.228,0
0.238,0.454,1.589,1.38,0.692,0
0.832,3.085,-0.599,0.497,0.314,0
0.376,1.259,2.226,-0.598,0.0,0
0.981,2.268,-0.337,0.189,-0.161,0
0.559,2.521,1.509,0.648,-0.272,0
0.176,1.631,0.679,0.345,0.0,0
0.575,2.035,0.566,1.846,-0.496,0
3.53,-0.271,0.181,-0.078,0.071,0
0.674,1.174,1.718,0.621,-0.205,0
0.129,0.546,0.893,0.53,0.0,0
0.156,1.034,1.946,-0.555,0.0,0
3.259,0.65,0.176,0.112,-0.066,0
0.447,1.651,2.21,-0.547,-0.289,0
1.843,1.023,0.369,0.204,-0.137,0
2.582,0.47,-0.132,-0.076,0.119,0
0.076,0.256,0.232,0.389,-0.342,0
0.275,1.133,1.375,-0.478,0.0,0
0.354,1.769,0.552,-0.236,-0.115,0
0.393,1.922,1.826,-0.546,-0.281,0
-0.195,-0.895,1.893,-0.988,0.0,0
0.907,1.676,0.617,0.197,-0.13,0
0.127,0.705,1.639,2.19,0.0,0
0.625,2.31,-0.523,-0.207,-0.101,0
0.215,1.196,0.913,1.121,-0.47,0
0.394,0.968,2.311,1.118,0.58,0
0.571,1.806,1.29,-0.37,-0.155,0
1.271,1.743,-0.315,-0.404,1.494,0
-0.982,1.558,-0.327,-0.136,-0.086,0
0.267,1.331,2.875,-0.911,0.0,0
0.098,0.381,0.279,-0.469,0.0,0
0.184,1.203,2.459,-0.691,-0.384,0
0.233,1.469,2.062,1.012,1.114,0
0.128,0.389,0.516,1.049,0.0,0
0.38,2.328,-0.485,0.285,-0.111,0
0.545,3.467,-0.483,-0.222,-0.151,0
0.303,2.016,-0.448,0.305,-0.123,0
0.201,1.552,0.829,0.323,0.183,0
0.874,3.03,-0.496,0.243,0.48,0
0.796,2.222,-0.437,-0.362,1.473,0
0.328,0.765,2.081,0.818,-0.35,0
0.209,1.072,2.069,-0.636,-0.238,0
0.251,1.08,2.079,-0.517,-0.262,0
1.204,0.779,0.25,-0.105,0.122,0
0.354,2.077,1.173,-0.609,1.314,0
0.54,2.787,-0.667,-0.242,-0.157,0
0.53,1.9,2.119,-0.474,-0.298,0
0.345,1.987,1.372,0.678,-0.254,0
0.528,3.087,-0.664,-0.29,-0.186,0
1.657,2.263,-0.374,0.226,0.161,0
