@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
2.785,0.581,0.279,-0.073,0.081,0
2.084,1.911,0.883,-0.24,0.154,0
0.119,0.298,0.627,1.522,0.934,0
0.745,2.821,-0.503,-0.249,0.884,0
0.976,0.857,2.104,0.725,0.368,0
1.288,0.722,0.123,0.095,0.106,0
2.409,0.29,0.153,0.162,-0.061,0
1.041,2.6,-0.384,-0.157,-0.107,0
0.254,1.347,-0.268,-0.318,0.438,0
1.254,2.545,-0.44,0.227,0.165,0
0.469,3.172,-0.551,-0.226,-0.153,0
0.734,2.346,1.115,-0.346,-0.17,0
0.269,1.041,2.988,-0.754,-0.349,0
0.36,1.966,0.718,0.319,-0.182,0
1.055,1.185,0.293,0.182,-0.141,0
1.215,1.101,-0.241,-0.082,-0.06,0
0.174,0.619,1.468,1.262,0.0,0
0.89,1.42,-0.319,-0.097,0.09,0
1.593,0.577,0.174,0.153,0.075,0
1.952,0.499,0.188,0.151,-0.149,0
2.342,1.805,-0.33,1.068,-0.276,0
0.218,0.816,1.317,2.113,-0.655,0
2.957,0.36,1.436,-0.266,-0.128,0
3.496,0.728,0.275,-0.281,-0.239,0
0.29,1.995,1.429,0.772,0.0,0
0.48,2.104,0.591,0.517,-0.112,0
1.214,1.716,-0.243,-0.108,0.1,0
0.279,0.929,2.174,1.115,-0.46,0
1.176,2.074,-0.336,0.254,-0.135,0
1.071,2.521,-0.346,-0.152,-0.208,0
1.127,2.254,-0.299,0.172,-0.16,0
0.56,2.372,0.751,0.278,0.199,0
0.215,0.549,1.037,1.732,0.0,0
0.059,0.251,0.388,0.535,0.0,0
0.123,0.808,1.178,-0.971,-0.361,0
1.378,1.088,0.484,-0.126,0.229,0
0.089,0.706,0.663,0.406,0.447,0
0.297,1.222,1.612,-0.49,-0.261,0
2.555,-0.242,0.209,0.188,-0.095,0
3.273,0.301,1.169,-0.223,-0.084,0
0.227,0.987,2.503,-0.842,0.616,0
0.709,1.759,0.786,-0.405,1.618,0
0.869,1.714,0.503,0.308,-0.296,0
0.508,2.252,0.998,0.403,-0.207,0
0.71,2.326,-0.557,-0.203,0.0,0
0.147,0.789,0.396,0.672,-0.934,0
0.225,1.075,2.367,-0.734,0.0,0
2.918,0.994,0.745,-0.148,-0.079,0
1.903,0.797,0.211,0.146,-0.076,0
2.796,0.551,0.577,0.687,0.401,0
0.44,0.977,2.731,1.29,-0.413,0
0.281,1.699,0.663,0.266,-0.115,0
1.997,2.309,-0.407,0.309,0.533,0
0.776,2.22,-0.549,-0.194,0.145,0
0.597,3.028,-0.424,0.302,0.937,0
3.598,-0.319,-0.143,0.078,-0.054,0
1.568,1.44,-0.223,0.129,-0.079,0
3.067,-0.27,0.438,0.21,-0.082,0
0.412,1.283,0.82,0.425,-0.137,0
0.167,0.364,0.556,0.324,0.804,0
0.195,1.464,1.667,0.714,-0.627,0
-0.174,1.629,1.45,0.648,0.387,0
0.367,2.259,-0.319,-0.148,-0.081,0
0.255,1.428,1.474,0.525,-0.203,0
0.901,2.767,0.829,-0.272,-0.148,0
0.618,2.662,1.031,0.367,0.0,0
2.944,1.111,0.37,0.258,0.308,0
0.245,0.484,1.991,0.879,0.608,0
1.989,2.52,-0.359,-0.137,-0.09,0
1.318,2.763,-0.478,-0.173,-0.125,0
0.414,2.107,1.243,0.686,0.0,0
1.905,0.487,-0.127,0.079,0.072,0
0.996,1.283,0.315,-0.108,0.078,0
2.614,0.997,0.347,0.36,0.297,0
0.73,2.527,0.681,0.426,-0.481,0
0.296,1.138,2.518,-0.974,0.0,0
0.179,0.61,0.715,1.854,-0.77,0
0.148,1.48,1.646,0.754,0.0,0
0.121,0.671,0.951,2.188,0.0,0
0.462,2.139,-0.388,-0.164,-0.089,0
1.466,1.697,0.485,0.283,-0.18,0
0.509,2.083,-0.318,0.189,0.219,0
0.959,1.399,-0.252,-0.1,-0.055,0
0.152,0.631,1.342,2.041,0.0,0
1.067,2.854,-0.433,-0.195,-0.129,0
1.706,1.949,-0.259,-0.09,-0.075,0
0.771,2.719,-0.412,-0.168,-0.124,0
0.915,2.919,0.802,0.635,0.386,0
0.524,2.902,-0.59,1.191,-0.328,0
1.098,2.524,-0.429,0.276,1.019,0
0.557,2.494,-0.423,0.309,1.185,0
0.387,1.253,2.328,-0.772,0.0,0
0.912,0.861,-0.159,0.078,0.107,0
0.602,2.25,-0.543,-0.199,-0.121,0
1.146,2.519,-0.43,-0.18,0.125,0
2.331,0.651,-0.107,0.128,-0.052,0
0.202,0.672,0.783,1.99,-0.709,0
0.488,3.365,-0.445,0.36,0.689,0
0.441,1.842,-0.321,0.229,-0.096,0
3.246,0.823,-0.159,0.086,-0.076,0
1.445,1.367,-0.285,-0.122,0.107,0
2.822,0.316,-0.097,0.091,-0.062,0
0.157,0.557,0.706,2.038,-0.625,0
0.974,1.071,-0.194,-0.079,-0.058,0
0.634,2.292,0.884,-0.353,0.193,0
0.668,2.159,-0.382,-0.154,0.117,0
0.259,1.389,1.396,-0.523,0.0,0
1.092,2.369,-0.402,-0.383,0.898,0
0.228,0.471,1.647,1.183,0.704,0
0.128,0.434,0.509,2.041,0.0,0
0.624,2.869,0.842,-0.386,-0.138,0
1.639,1.796,-0.345,0.406,1.027,0
0.798,3.137,-0.603,0.545,0.249,0
1.121,1.599,0.512,0.329,-0.275,0
0.389,1.798,-0.414,-0.153,-0.105,0
0.424,2.375,1.004,0.523,0.792,0
0.119,0.807,1.294,1.762,0.0,0
0.068,0.272,0.47,1.286,0.0,0
3.183,0.633,0.315,0.488,-0.181,0
1.446,1.401,-0.28,-0.119,0.12,0
1.633,1.148,0.444,-0.309,1.274,0
0.541,2.888,-0.673,-0.254,-0.152,0
0.193,0.675,1.384,1.631,-0.593,0
1.757,0.972,0.866,1.579,-0.45,0
0.773,2.061,-0.344,-0.179,-0.115,0
0.122,0.573,1.393,2.191,0.0,0
0.737,2.504,-0.467,0.255,-0.257,0
0.139,0.384,0.803,1.56,1.075,0
0.966,2.286,-0.293,-0.149,-0.116,0
0.166,0.873,2.163,-0.837,-0.398,0
0.627,1.375,-0.372,-0.163,-0.075,0
3.15,0.54,0.227,0.216,-0.061,0
1.251,0.944,-0.18,0.093,0.0,0
3.498,0.468,-0.117,-0.064,-0.041,0
0.136,0.369,0.726,1.567,0.0,0
3.104,-0.277,0.154,0.122,-0.103,0
2.082,1.934,-0.321,-0.1,0.0,0
0.155,0.453,1.053,2.089,-0.71,0
0.35,1.239,2.361,-0.652,0.566,0
0.192,1.598,0.768,0.319,0.17,0
1.247,1.233,2.209,-0.468,-0.183,0
0.573,2.555,1.523,0.452,-0.19,0
1.822,0.767,0.195,0.149,0.099,0
1.297,1.473,-0.26,0.322,0.0,0
0.14,0.996,2.233,-0.721,-0.281,0
0.207,0.799,1.264,2.152,-0.641,0
0.683,3.51,-0.562,0.319,0.275,0
0.401,2.322,-0.347,-0.164,-0.093,0
1.973,1.482,-0.319,0.222,-0.101,0
1.219,2.015,-0.417,-0.187,0.156,0
0.211,1.067,1.741,-0.564,0.0,0
0.887,1.627,-0.274,0.172,-0.14,0
3.055,0.508,-0.123,-0.075,-0.049,0
0.243,1.234,1.436,-0.554,-0.275,0
1.466,1.585,0.44,1.371,-0.439,0
1.017,2.179,1.284,0.816,-0.228,0
0.464,3.041,-0.547,-0.242,-0.15,0
0.267,1.687,2.051,-0.63,0.0,0
0.241,1.884,0.49,0.272,-0.103,0
1.402,1.426,0.472,-0.145,-0.088,0
1.92,1.27,-0.247,0.113,-0.065,0
0.066,0.284,0.353,-0.574,2.136,0
1.988,1.974,0.622,-0.18,-0.101,0
0.666,1.782,-0.37,-0.137,-0.079,0
0.292,1.029,2.387,-0.663,-0.352,0
0.342,1.401,2.404,-0.665,0.0,0
0.435,2.108,2.029,-0.544,-0.262,0
0.189,1.102,2.21,-0.87,0.507,0
2.173,1.297,0.398,0.137,-0.101,0
0.213,1.448,0.992,0.338,0.0,0
0.763,3.172,-0.441,-0.194,-0.135,0
0.245,0.624,2.375,1.077,0.457,0
0.154,0.52,0.484,-0.534,0.0,0
1.134,1.628,1.065,0.4,0.601,0
0.55,2.247,0.744,0.503,-0.363,0
1.463,1.71,0.626,-0.171,-0.118,0
0.877,0.813,-0.184,-0.065,0.067,0
2.993,0.385,1.248,-0.301,-0.118,0
1.405,2.724,-0.447,0.423,0.299,0
2.601,0.422,-0.144,-0.08,0.119,0
3.119,-0.267,-0.101,-0.069,-0.059,0
0.58,3.166,-0.617,0.386,-0.173,0
0.265,1.666,0.753,0.37,0.0,0
0.386,2.363,-0.524,0.464,-0.173,0
1.204,1.729,-0.281,0.175,-0.086,0
0.505,1.929,2.448,-0.626,-0.321,0
2.4,0.627,0.19,0.172,-0.1,0
0.336,1.17,1.625,0.783,-0.39,0
0.453,1.44,2.064,-0.478,0.375,0
0.782,1.778,-0.43,-0.158,0.108,0
3.414,-0.301,0.136,-0.074,-0.053,0
1.362,1.301,0.486,0.385,-0.277,0
0.087,0.302,0.304,0.535,0.0,0
0.183,0.64,0.717,1.903,-0.738,0
0.794,1.828,0.782,-0.201,0.12,0
2.045,0.531,2.079,-0.445,-0.161,0
2.315,0.831,-0.138,0.081,0.098,0
0.228,0.471,1.647,1.184,0.705,0
0.284,1.099,2.571,-0.796,0.434,0
3.092,-0.37,-0.131,-0.077,-0.051,0
0.716,1.75,0.852,0.226,0.132,0
0.409,2.816,-0.408,-0.24,-0.165,0
0.388,0.955,2.328,-0.656,-0.296,0
2.406,1.305,0.66,0.813,-0.241,0
0.713,2.688,1.468,-0.438,-0.199,0
0.24,1.068,2.387,-0.747,-0.297,0
0.363,0.694,1.93,0.798,-0.367,0
0.5,0.501,1.436,1.989,-0.724,0
0.635,3.075,-0.657,0.489,-0.19,0
0.674,2.842,-0.383,-0.161,-0.127,0
0.522,1.165,2.095,-0.565,-0.24,0
1.877,2.205,-0.484,0.191,-0.116,0
0.403,3.743,-0.784,-0.361,0.0,0
0.717,0.72,2.504,-0.794,0.427,0
0.526,2.17,-0.557,0.348,0.0,0
0.861,1.811,-0.291,0.212,-0.256,0
0.204,1.772,0.672,0.336,0.0,0
0.404,1.193,1.848,1.005,0.0,0
0.883,2.215,-0.452,0.337,-0.215,0
0.345,1.368,2.688,-0.692,-0.304,0
0.887,2.167,0.646,0.475,1.125,0
0.155,0.825,0.851,1.949,-0.667,0
2.611,0.661,0.164,0.104,-0.053,0
2.119,1.064,-0.147,0.116,-0.062,0
0.351,2.237,1.065,-0.617,1.332,0
0.104,0.496,1.126,-0.401,-0.371,0
0.412,1.1,1.979,-0.533,-0.241,0
0.517,1.205,2.199,-0.573,-0.233,0
0.816,1.456,0.507,-0.189,0.0,0
0.18,0.511,1.254,1.436,-1.007,0
3.144,-0.268,0.164,0.12,-0.114,0
2.654,1.16,0.396,0.394,0.218,0
0.126,0.732,1.483,1.451,0.521,0
0.83,3.041,-0.569,0.547,0.288,0
0.266,1.268,2.178,-0.809,0.0,0
1.094,2.35,-0.346,0.183,-0.108,0
0.378,2.203,1.577,0.783,-0.34,0
0.327,1.581,0.726,0.274,0.0,0
0.594,1.964,0.636,1.778,-0.508,0
3.553,-0.281,0.17,-0.076,0.062,0
0.587,1.028,1.768,0.56,-0.322,0
0.081,0.381,0.553,0.93,0.0,0
0.299,0.891,1.871,-0.51,0.0,0
3.279,0.547,0.317,0.463,0.166,0
0.331,1.65,2.153,-0.58,-0.278,0
1.678,1.266,0.522,0.394,-0.206,0
2.705,0.539,-0.143,-0.084,0.138,0
0.091,0.443,0.427,0.738,-0.721,0
0.189,1.314,1.156,-0.469,0.0,0
0.383,1.686,0.65,-0.256,-0.17,0
0.479,2.219,2.076,-0.524,-0.247,0
-0.32,-0.587,1.347,-0.637,-0.47,0
0.413,1.824,1.1,0.434,-0.262,0
0.118,0.561,1.243,2.211,0.0,0
0.463,2.106,-0.409,-0.187,-0.098,0
0.214,1.294,0.847,1.085,-0.415,0
0.381,0.994,1.96,1.183,0.648,0
0.393,1.749,1.55,-0.431,-0.253,0
0.472,2.162,-0.375,-0.357,1.611,0
-1.595,0.679,-0.188,-0.127,-0.092,0
0.39,1.445,2.949,-0.728,-0.313,0
-0.181,0.649,1.491,-0.833,-0.411,0
-0.193,1.33,2.367,-0.661,-0.348,0
0.352,1.531,1.81,0.97,1.126,0
0.212,0.368,0.597,1.029,0.0,0
0.329,2.302,-0.432,0.322,-0.117,0
0.773,3.556,-0.662,-0.25,-0.14,0
0.342,2.176,-0.339,0.294,-0.122,0
0.205,1.433,0.976,0.327,0.198,0
0.802,3.022,-0.647,0.588,0.287,0
0.811,2.064,-0.454,-0.342,1.431,0
0.308,1.204,1.5,0.569,-0.32,0
0.269,1.13,2.209,-0.786,-0.323,0
0.41,1.009,2.024,-0.555,-0.271,0
0.892,1.534,0.287,0.118,0.069,0
0.259,0.583,0.601,-0.363,1.546,0
0.629,2.626,-0.606,-0.245,-0.158,0
0.464,1.792,2.176,-0.517,-0.327,0
0.296,2.031,1.457,0.737,-0.317,0
0.65,2.903,-0.763,-0.301,-0.153,0
1.657,2.263,-0.374,0.226,0.161,0
