@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.308,2.052,-0.397,0.273,0.114,0
0.662,2.223,1.825,-0.417,-0.239,0
0.461,0.585,1.306,1.773,-0.505,0
2.043,1.455,0.504,0.394,-0.131,0
2.203,0.377,-0.094,0.067,0.048,0
2.712,0.384,1.604,-0.353,-0.129,0
0.456,2.494,1.208,0.836,0.0,0
0.17,0.463,0.585,-0.848,0.0,0
0.593,2.307,0.632,0.378,0.0,0
0.762,3.061,-0.456,-0.209,0.159,0
2.843,0.346,0.273,0.154,-0.08,0
0.12,0.719,-1.064,2.032,-1.019,0
0.452,2.261,1.267,0.717,-0.245,0
2.287,-0.234,0.215,0.176,-0.085,0
0.108,0.305,0.386,-0.664,-1.016,0
-0.147,1.393,1.573,-0.543,0.0,0
-0.166,-0.78,-1.11,-0.493,0.0,0
0.486,2.458,-0.453,-0.202,0.0,0
0.593,3.003,-0.508,-0.201,-0.142,0
0.587,2.481,1.733,-0.49,-0.215,0
3.892,-0.241,0.488,-0.127,-0.066,0
0.922,2.596,-0.575,-0.255,-0.163,0
2.479,0.616,-0.1,-0.064,-0.044,0
0.75,2.069,-0.41,-0.193,0.0,0
1.143,1.855,-0.449,-0.163,-0.106,0
-0.106,0.556,0.961,1.628,-0.863,0
0.865,1.165,1.29,-0.395,-0.22,0
1.464,0.726,-0.13,0.102,0.091,0
2.603,1.135,1.02,0.486,-0.139,0
1.4,1.26,0.292,0.157,-0.167,0
0.413,0.791,-0.985,-1.254,-0.473,0
1.007,2.845,-0.424,0.422,0.617,0
0.169,0.41,0.485,-0.646,1.926,0
0.82,2.083,0.492,0.283,-0.19,0
0.186,1.411,1.129,0.649,0.0,0
0.35,1.191,0.628,-0.277,-0.122,0
1.932,0.888,-0.324,0.439,-0.329,0
-0.202,2.328,0.991,0.592,0.0,0
1.782,0.786,-0.151,0.115,0.081,0
0.736,2.493,-0.363,0.211,0.145,0
-0.077,-0.174,0.431,-0.47,0.0,0
1.338,1.555,0.496,0.517,1.038,0
0.136,0.457,0.56,0.674,0.0,0
0.331,2.978,-0.486,-0.233,-0.152,0
2.163,0.875,0.376,-0.095,-0.06,0
0.643,2.529,0.955,0.423,0.218,0
2.039,0.721,0.256,0.228,0.507,0
0.815,0.845,0.194,0.082,0.084,0
0.981,2.208,0.604,1.5,-0.439,0
2.619,0.853,-0.161,0.091,-0.048,0
2.237,1.288,0.45,0.442,-0.23,0
0.265,0.819,2.52,-0.627,-0.34,0
0.093,0.395,0.262,-0.461,1.012,0
0.33,1.209,2.637,-0.73,0.0,0
1.923,0.966,0.365,0.301,1.151,0
0.185,1.416,2.055,0.872,0.0,0
0.304,3.327,-0.623,-0.266,-0.164,0
-0.09,0.559,1.184,2.327,-1.0,0
-0.125,1.264,1.453,0.575,0.0,0
0.648,2.694,-0.482,-0.24,-0.14,0
0.092,0.579,0.617,0.845,0.0,0
0.082,0.389,0.378,-0.617,1.555,0
0.28,2.745,-0.47,-0.213,-0.146,0
1.675,1.764,1.366,-0.238,-0.117,0
0.378,1.673,0.824,0.405,-0.173,0
1.909,1.432,0.26,0.129,-0.074,0
0.38,2.927,-0.502,0.367,0.594,0
1.841,0.911,0.342,0.199,-0.323,0
0.986,2.211,1.92,-0.485,0.0,0
2.916,0.539,-0.126,0.125,-0.06,0
1.346,2.116,-0.304,-0.166,-0.145,0
0.195,1.204,1.497,-0.432,0.0,0
0.156,1.135,1.541,-0.448,-0.214,0
0.593,2.197,1.393,-0.351,-0.151,0
2.182,0.987,-0.164,0.135,0.106,0
0.484,2.633,0.917,-0.305,0.163,0
0.192,1.594,2.314,-0.694,0.0,0
0.792,2.015,0.735,1.552,-0.427,0
-0.112,1.025,-0.216,0.613,-0.195,0
0.145,0.895,2.319,-0.761,-0.559,0
0.314,2.256,1.035,0.564,0.272,0
0.148,0.495,1.125,0.907,0.82,0
0.146,0.771,1.573,1.818,0.0,0
0.397,2.703,-0.6,0.372,0.0,0
0.294,1.19,2.566,-0.72,-0.33,0
1.191,2.041,-0.367,0.237,0.216,0
0.302,1.281,1.743,-0.659,-0.302,0
0.319,2.064,1.245,0.508,-0.266,0
3.665,0.822,-0.158,-0.087,-0.055,0
0.369,1.723,1.396,-0.502,-0.282,0
0.42,0.862,2.552,1.104,-0.415,0
2.094,1.535,0.75,-0.175,0.146,0
0.273,2.073,0.627,0.313,0.0,0
3.347,0.482,0.237,0.666,-0.18,0
0.487,1.592,1.754,0.688,-0.41,0
1.266,2.537,0.85,0.607,-0.201,0
1.411,2.01,-0.329,-0.128,0.12,0
0.666,3.208,-0.503,-0.23,0.349,0
1.545,2.072,0.575,0.758,0.423,0
0.166,0.357,0.534,-0.32,0.0,0
2.515,0.35,0.845,1.463,-0.372,0
0.333,2.786,-0.486,-0.188,0.191,0
1.033,1.762,-0.258,-0.14,-0.084,0
0.115,0.375,0.486,1.742,0.0,0
1.473,2.268,-0.362,0.19,-0.181,0
0.138,0.361,0.526,1.951,-0.665,0
0.316,0.736,1.614,1.259,1.062,0
0.659,1.949,0.779,-0.251,-0.125,0
0.196,0.525,0.651,1.087,2.552,0
0.726,2.701,1.131,0.416,-0.184,0
0.228,1.354,1.264,-0.39,0.246,0
-0.114,-0.206,-0.379,-0.537,0.0,0
0.314,0.497,1.792,0.866,1.159,0
0.441,2.011,0.847,0.308,0.0,0
1.453,0.562,0.181,0.148,-0.073,0
1.057,0.866,-0.132,0.073,0.076,0
2.198,0.512,0.109,0.095,-0.048,0
0.677,1.413,0.316,0.194,-0.141,0
0.551,1.145,2.271,0.668,-0.272,0
0.191,1.054,2.259,-0.708,0.0,0
3.459,0.695,-0.121,-0.081,0.055,0
0.89,2.748,-0.415,-0.176,-0.121,0
0.499,2.983,-0.67,0.396,-0.158,0
0.175,0.478,0.669,-0.757,1.83,0
0.16,1.252,1.345,0.436,-0.179,0
0.383,1.272,1.29,0.585,-0.227,0
0.492,1.782,1.24,0.448,0.192,0
0.101,0.476,1.097,2.347,0.0,0
0.164,0.556,-0.683,2.022,0.0,0
0.346,0.942,1.713,0.897,0.552,0
0.314,3.283,-0.709,0.342,-0.178,0
0.216,0.365,0.371,0.981,1.464,0
0.366,2.989,-0.515,0.331,-0.133,0
2.065,0.703,-0.153,-0.079,0.041,0
2.696,-0.22,0.158,0.09,0.078,0
0.531,2.74,1.17,-0.316,0.0,0
0.445,2.413,-0.593,-0.228,-0.133,0
0.327,1.291,1.152,0.541,-0.517,0
2.51,0.295,0.176,0.215,-0.068,0
0.124,0.346,0.598,2.196,-0.645,0
2.766,0.315,1.166,-0.304,0.269,0
0.155,0.773,1.795,1.076,0.553,0
1.801,0.525,0.163,0.236,-0.124,0
3.294,0.435,-0.123,0.089,-0.053,0
0.976,2.689,0.747,0.853,-0.263,0
0.241,1.841,-0.429,0.379,-0.141,0
1.453,2.15,-0.566,-0.182,-0.107,0
1.203,1.859,0.476,0.641,0.666,0
1.093,1.612,-0.366,0.529,0.511,0
0.316,1.008,1.844,-0.54,-0.305,0
0.53,2.274,-0.541,-0.186,0.129,0
0.398,1.887,-0.485,-0.292,0.293,0
0.303,1.571,1.285,-0.488,0.0,0
0.3,1.396,1.661,-0.459,-0.214,0
-0.554,1.179,-0.698,-0.294,-0.148,0
2.101,1.502,-0.196,-0.085,0.09,0
0.146,0.612,1.355,2.002,-0.641,0
3.177,-0.275,-0.111,0.09,-0.074,0
0.069,0.562,0.563,0.474,0.0,0
0.318,0.67,0.619,1.042,1.099,0
2.521,0.476,0.192,0.147,-0.05,0
2.057,0.308,-0.077,0.071,-0.098,0
0.136,0.736,1.847,1.073,-0.424,0
0.132,0.436,0.501,0.961,0.881,0
0.18,0.944,2.27,-0.601,0.0,0
1.418,1.756,-0.379,-0.132,0.0,0
0.231,1.136,2.493,-0.638,0.0,0
3.192,0.675,0.813,-0.202,-0.083,0
0.177,1.241,1.328,-0.472,-0.209,0
0.436,0.614,0.964,2.308,-0.968,0
0.412,1.999,-0.332,-0.174,-0.087,0
1.807,1.094,-0.191,-0.082,0.068,0
1.658,1.367,-0.202,0.14,0.133,0
0.382,0.975,2.027,1.022,0.527,0
2.991,0.411,-0.115,0.109,0.104,0
0.425,1.439,0.424,0.275,0.0,0
0.466,2.279,1.825,0.778,-0.253,0
0.87,1.801,0.956,-0.251,-0.156,0
0.618,1.016,2.178,-0.401,0.533,0
0.257,0.57,1.962,1.559,0.547,0
0.283,1.085,2.7,-0.753,-0.405,0
0.13,0.394,0.507,1.837,0.985,0
0.327,1.618,-0.42,0.321,-0.126,0
1.496,2.131,-0.356,-0.297,0.746,0
0.226,0.704,0.719,1.741,0.0,0
0.315,1.222,2.196,-0.605,-0.437,0
0.161,0.548,0.966,1.674,-0.52,0
2.79,1.019,0.416,0.656,-0.166,0
0.643,1.547,-0.301,0.156,-0.065,0
0.277,1.079,2.757,-0.688,0.0,0
0.272,1.776,1.417,0.504,-0.241,0
0.066,0.295,0.345,-0.621,0.0,0
0.455,2.558,-0.656,0.573,1.14,0
0.624,2.416,0.755,0.399,-0.297,0
0.399,0.824,2.574,-0.686,0.621,0
1.721,0.578,-0.193,-0.13,-0.1,0
2.441,1.09,-0.266,0.204,0.182,0
0.182,0.418,1.202,1.724,-0.667,0
2.303,1.264,0.682,-0.171,0.19,0
1.214,2.723,0.921,0.318,-0.138,0
1.68,2.342,-0.337,-0.138,0.135,0
1.181,1.305,0.7,1.809,-0.498,0
0.252,2.769,-0.651,0.331,0.214,0
1.182,2.344,-0.414,-0.178,-0.119,0
1.334,1.06,1.236,1.109,0.682,0
1.274,1.307,-0.225,-0.079,-0.059,0
0.642,2.501,0.739,0.526,-0.199,0
0.371,0.961,2.531,-0.704,-0.379,0
0.388,2.567,-0.429,-0.26,-0.127,0
0.698,1.875,-0.351,0.173,-0.081,0
0.236,0.995,0.492,0.489,0.525,0
0.325,1.077,1.168,0.769,-0.206,0
0.55,2.399,1.564,-0.498,0.0,0
0.096,0.344,0.316,0.476,-0.469,0
0.181,1.368,1.869,-0.675,-0.421,0
3.004,-0.317,0.165,0.126,0.093,0
1.042,1.18,-0.264,-0.114,0.091,0
0.203,1.205,2.009,-0.546,0.0,0
0.175,0.896,2.265,0.928,0.0,0
0.835,1.896,-0.387,-0.144,0.0,0
2.936,0.788,-0.128,0.093,0.061,0
1.793,1.773,0.742,1.043,-0.324,0
0.626,3.136,0.601,0.879,-0.316,0
2.433,0.617,0.251,1.041,-0.309,0
1.229,1.569,0.535,0.332,0.285,0
0.635,3.459,-0.525,-0.291,0.332,0
1.196,2.373,-0.342,-0.155,0.307,0
2.342,0.498,0.256,0.1,0.076,0
0.238,1.519,0.643,0.27,0.169,0
0.134,0.329,0.443,1.537,1.551,0
-0.15,1.436,2.41,-0.653,0.0,0
0.181,1.316,0.821,0.676,0.0,0
0.096,0.61,0.542,0.591,0.749,0
0.334,1.01,2.931,-0.842,0.0,0
2.09,0.618,-0.098,0.068,-0.039,0
2.675,0.309,0.452,0.984,-0.225,0
0.363,0.774,2.429,1.578,-0.523,0
3.684,0.362,-0.1,-0.07,0.052,0
1.197,1.397,0.353,0.184,0.119,0
0.828,2.132,-0.487,-0.205,-0.147,0
1.58,1.14,-0.16,0.11,0.066,0
0.708,0.435,0.905,-0.27,-0.098,0
0.416,1.042,2.32,-0.564,0.337,0
0.142,0.335,0.546,1.116,1.674,0
0.3,1.64,2.633,-0.795,0.0,0
0.539,2.531,1.08,0.524,-0.193,0
0.274,3.21,-0.507,0.411,0.834,0
0.352,1.147,1.63,0.647,-0.518,0
1.282,0.719,-0.128,0.117,0.115,0
2.954,0.951,0.729,0.326,-0.126,0
0.339,1.855,0.577,0.288,0.139,0
0.333,1.645,1.533,0.638,0.0,0
0.266,1.2,-0.279,-0.142,-0.089,0
0.307,2.799,0.713,0.388,-0.305,0
0.577,3.348,-0.621,-0.245,0.0,0
2.221,0.327,0.37,-0.084,0.063,0
2.996,0.619,0.134,-0.067,-0.032,0
1.799,2.156,0.795,-0.197,0.201,0
0.416,0.399,0.933,1.108,0.775,0
0.715,2.722,-0.493,-0.281,1.049,0
0.675,0.849,1.785,0.753,0.385,0
1.228,0.904,0.271,0.108,0.082,0
2.365,0.282,0.158,0.155,-0.059,0
1.044,2.496,-0.379,-0.155,-0.107,0
0.199,1.328,-0.829,-0.314,0.194,0
1.141,2.816,-0.424,0.33,0.0,0
0.533,3.131,-0.44,-0.27,-0.308,0
0.764,2.524,0.915,-0.32,-0.179,0
0.252,1.166,3.149,-0.726,-0.404,0
0.387,2.211,0.643,0.32,-0.136,0
0.996,1.089,0.307,0.177,-0.103,0
1.129,1.229,-0.224,-0.089,-0.056,0
0.17,0.581,1.363,1.124,0.0,0
0.972,1.505,-0.232,-0.101,0.101,0
1.538,0.562,-0.089,0.084,0.071,0
2.146,0.439,0.159,0.129,-0.139,0
2.639,1.46,-0.253,0.674,-0.25,0
0.24,0.705,1.527,1.91,-0.567,0
2.941,0.657,1.493,-0.331,-0.123,0
3.47,0.572,0.425,-0.117,-0.062,0
0.499,1.932,1.74,0.682,0.0,0
0.39,1.961,0.67,0.452,0.0,0
1.151,1.498,-0.238,-0.104,0.086,0
-0.132,0.94,2.238,1.183,-0.413,0
1.087,1.908,-0.373,0.25,-0.18,0
1.301,2.591,-0.415,-0.246,-0.286,0
1.138,2.163,-0.383,0.261,-0.189,0
0.281,2.246,0.648,0.255,0.281,0
0.099,0.466,1.088,1.861,0.0,0
0.083,0.35,0.414,0.72,0.0,0
0.325,0.779,0.955,-1.354,0.0,0
1.383,1.322,0.348,-0.109,0.14,0
0.072,0.333,0.556,0.507,0.438,0
0.253,1.317,1.506,-0.454,-0.214,0
2.51,-0.217,0.213,0.159,-0.092,0
3.237,0.521,1.084,-0.263,-0.096,0
0.271,1.024,2.694,-0.854,0.656,0
0.896,1.979,0.586,-0.279,1.408,0
1.036,1.783,0.375,0.249,-0.15,0
0.52,2.213,1.208,0.417,-0.195,0
0.725,2.566,-0.518,-0.195,0.0,0
0.048,0.234,0.294,0.469,-1.092,0
0.176,0.977,2.473,-0.7,0.0,0
2.665,0.834,1.064,-0.276,-0.122,0
1.858,0.758,0.135,0.139,-0.177,0
2.558,0.561,0.573,0.475,0.341,0
0.374,1.266,2.692,1.077,-0.376,0
0.322,1.754,0.628,0.269,-0.096,0
2.01,2.213,-0.519,0.45,0.285,0
0.89,2.258,-0.475,-0.154,0.224,0
0.618,2.822,-0.629,0.446,1.001,0
3.868,-0.331,-0.119,-0.066,-0.044,0
1.518,1.411,-0.23,0.135,-0.08,0
3.451,-0.296,0.682,0.204,-0.071,0
0.231,0.987,0.538,0.437,0.0,0
0.06,0.225,0.119,0.264,0.912,0
0.253,1.762,1.652,1.081,-0.507,0
0.422,1.671,1.491,0.617,0.503,0
0.302,2.12,-0.337,-0.184,-0.11,0
0.231,1.566,1.314,0.474,-0.253,0
1.385,2.777,0.772,-0.227,-0.131,0
0.675,2.915,0.996,0.413,-0.177,0
2.829,1.492,-0.281,0.337,0.359,0
0.434,0.671,1.898,1.02,0.347,0
1.831,2.751,-0.372,-0.169,-0.099,0
1.31,2.463,-0.334,-0.148,-0.103,0
0.267,1.948,1.019,0.563,0.0,0
2.064,0.657,-0.111,0.107,0.074,0
0.947,1.114,0.333,-0.101,0.072,0
2.906,0.775,0.272,0.176,0.25,0
1.129,2.213,0.816,0.65,-0.436,0
0.233,1.128,2.685,-0.952,0.0,0
0.169,0.397,0.678,1.654,-0.651,0
0.371,1.222,1.661,0.645,0.0,0
0.088,0.611,0.697,2.181,0.0,0
0.495,2.202,-0.38,-0.156,-0.088,0
1.752,2.127,0.507,0.22,-0.124,0
0.792,2.117,-0.322,0.234,0.161,0
0.907,1.536,-0.369,-0.114,0.0,0
0.238,0.899,1.439,2.113,0.0,0
1.248,3.001,-0.43,-0.171,-0.128,0
1.601,1.79,-0.298,-0.127,-0.073,0
0.798,2.84,-0.49,-0.189,-0.12,0
0.675,3.076,0.902,0.358,0.217,0
0.789,2.739,-0.55,1.265,-0.318,0
0.951,2.417,-0.392,0.438,0.924,0
0.423,1.781,-0.696,0.491,1.106,0
0.456,1.419,2.22,-0.713,0.0,0
0.226,1.21,-0.274,0.435,0.55,0
0.675,2.148,-0.462,-0.216,-0.12,0
1.613,2.71,-0.345,-0.185,0.236,0
2.385,0.607,-0.11,0.102,-0.053,0
0.191,0.546,0.884,1.965,-0.617,0
0.53,2.976,-0.61,0.683,0.671,0
0.644,1.852,-0.505,0.213,-0.115,0
3.5,1.474,-0.182,-0.045,-0.032,0
1.325,1.206,-0.296,-0.096,0.075,0
2.954,0.435,-0.11,0.086,-0.061,0
0.191,0.519,0.724,2.156,-0.758,0
1.232,1.073,-0.213,-0.08,-0.056,0
0.382,2.454,0.913,-0.57,0.0,0
0.776,2.215,-0.572,-0.205,0.156,0
0.366,1.494,1.248,-0.413,-0.182,0
0.929,2.558,-0.44,-0.369,0.716,0
0.718,0.574,1.589,1.189,0.572,0
0.245,0.354,0.768,2.27,0.0,0
0.583,3.025,0.989,-0.302,-0.153,0
1.626,2.0,-0.385,0.288,0.81,0
0.74,3.204,-0.77,0.383,0.183,0
0.841,1.726,0.504,0.306,-0.309,0
0.459,1.882,-0.37,-0.157,-0.102,0
0.785,2.862,0.843,0.538,0.59,0
0.089,0.616,1.451,1.569,0.0,0
0.134,0.334,0.428,1.189,0.0,0
2.94,0.495,0.892,0.337,-0.161,0
1.57,1.472,-0.265,-0.09,0.08,0
1.258,1.761,0.45,-0.319,1.599,0
0.625,2.852,-0.563,-0.289,-0.176,0
0.278,0.632,1.103,1.443,-0.624,0
1.93,0.936,0.46,1.76,-0.348,0
0.962,2.006,-0.386,-0.173,-0.111,0
0.15,0.661,1.404,2.273,0.0,0
0.719,2.628,-0.487,0.253,-0.233,0
0.233,0.473,1.178,1.742,0.843,0
0.925,2.303,-0.408,-0.144,-0.084,0
0.317,0.804,1.952,-0.885,-0.378,0
0.608,1.52,-0.344,-0.129,-0.074,0
3.097,0.575,0.228,0.275,-0.078,0
1.466,0.924,-0.172,-0.073,0.076,0
3.483,0.479,-0.134,0.108,0.082,0
0.09,0.314,0.445,1.544,0.0,0
3.027,-0.315,0.164,-0.109,-0.113,0
2.157,2.183,-0.357,-0.115,-0.073,0
0.159,0.701,1.044,2.069,-0.623,0
0.247,1.17,2.051,-0.56,0.573,0
0.282,1.739,0.825,0.329,0.161,0
1.224,1.274,2.311,-0.488,-0.188,0
0.526,2.483,1.42,0.622,0.0,0
1.859,0.81,0.183,0.158,0.16,0
1.376,1.472,-0.29,0.24,-0.172,0
0.19,0.987,2.322,-0.656,-0.279,0
-0.104,0.551,1.352,1.942,-0.836,0
0.341,3.256,-0.561,0.3,0.194,0
-0.225,2.158,-0.463,-0.259,0.0,0
1.977,1.376,-0.303,0.236,-0.095,0
1.172,1.957,-0.32,-0.146,0.128,0
0.203,1.185,1.777,-0.6,0.0,0
0.874,1.241,-0.282,0.175,-0.108,0
3.393,0.377,-0.111,-0.077,-0.055,0
0.298,1.241,1.055,-0.314,-0.624,0
1.534,1.45,0.538,1.677,-0.396,0
1.601,2.2,1.09,0.576,-0.168,0
0.389,3.191,-0.499,-0.204,-0.136,0
0.33,1.541,1.985,-0.539,0.0,0
0.32,1.827,0.587,0.23,-0.133,0
1.625,1.636,0.389,-0.134,0.125,0
1.892,1.535,-0.379,0.186,-0.126,0
0.163,0.544,0.506,-0.782,2.112,0
2.126,1.611,1.019,-0.3,-0.126,0
0.578,1.929,-0.437,-0.193,0.0,0
0.279,0.892,2.474,-0.531,-0.307,0
0.384,1.701,2.268,-0.641,0.0,0
0.478,2.033,2.162,-0.682,0.0,0
0.226,0.807,2.147,-0.703,0.395,0
2.411,1.293,0.256,0.226,-0.103,0
0.211,1.58,1.101,0.498,0.0,0
0.638,3.104,-0.52,-0.249,-0.125,0
0.351,0.607,2.578,0.819,0.353,0
0.145,0.332,0.467,-0.794,0.0,0
0.942,1.88,1.179,0.719,0.725,0
0.414,2.374,0.941,0.511,-0.258,0
1.163,1.911,0.643,-0.211,-0.202,0
1.04,0.784,-0.154,0.067,0.0,0
3.052,0.359,1.173,-0.221,-0.102,0
1.157,2.585,-0.426,0.701,0.552,0
2.393,0.336,-0.094,-0.053,0.043,0
3.341,-0.275,-0.106,-0.069,-0.051,0
0.58,3.393,-0.716,0.41,-0.17,0
0.266,1.864,0.824,0.401,-0.174,0
0.309,2.547,-0.477,0.494,-0.168,0
1.012,1.612,-0.3,0.203,-0.092,0
0.364,1.863,2.606,-0.605,-0.248,0
2.089,0.673,0.148,0.194,-0.138,0
-0.103,0.929,1.762,0.943,-0.424,0
0.8,1.932,1.979,-0.491,0.318,0
0.719,1.661,-0.247,-0.141,0.107,0
3.53,-0.29,0.154,-0.071,-0.046,0
1.322,1.153,0.403,0.371,-0.395,0
0.053,0.203,0.194,0.483,0.0,0
0.14,0.369,0.453,2.025,-0.919,0
0.717,1.937,0.963,-0.257,0.209,0
1.722,0.517,2.305,-0.586,-0.218,0
2.331,0.652,-0.107,0.128,-0.051,0
0.236,0.46,2.043,0.909,0.646,0
0.437,1.387,2.311,-0.658,0.499,0
3.183,-0.263,-0.099,-0.065,0.057,0
0.55,1.74,0.854,0.373,0.19,0
0.309,2.579,-0.51,-0.213,-0.305,0
0.4,0.945,2.202,-0.557,-0.306,0
2.366,1.188,0.384,1.008,-0.275,0
0.43,2.588,1.361,-0.372,-0.195,0
0.54,0.904,2.359,-0.803,-0.314,0
0.568,0.892,1.698,0.848,-0.513,0
0.429,0.815,1.23,1.691,-0.496,0
0.629,2.94,-0.743,0.313,0.0,0
0.834,2.757,-0.347,-0.163,-0.12,0
0.401,1.159,2.064,-0.69,-0.308,0
1.914,2.572,-0.413,0.373,-0.166,0
-0.053,4.32,-0.486,-0.243,-0.162,0
0.257,1.182,2.417,-0.7,1.29,0
0.34,2.16,-0.488,0.361,0.0,0
1.041,1.968,-0.321,0.196,-0.412,0
0.293,1.714,0.461,0.22,-0.097,0
-0.164,1.49,1.931,0.699,0.0,0
0.79,2.192,-0.436,0.264,-0.166,0
0.413,1.597,2.578,-0.55,-0.304,0
0.389,2.741,0.755,0.602,1.173,0
0.206,0.605,0.757,1.918,-0.502,0
2.84,0.694,0.395,-0.087,0.08,0
2.051,1.306,-0.168,0.18,-0.062,0
0.529,2.477,0.875,-0.484,1.482,0
0.094,0.342,0.561,-0.223,-0.46,0
0.27,1.134,1.964,-0.518,-0.235,0
1.268,1.104,2.24,-0.564,-0.208,0
0.832,1.744,0.552,-0.203,0.156,0
0.329,0.432,1.607,1.44,-0.784,0
3.151,-0.31,0.308,0.612,-0.171,0
2.765,1.015,0.509,0.546,0.385,0
0.228,0.46,1.628,1.282,0.712,0
0.832,3.36,-0.573,0.593,0.305,0
0.269,1.351,2.031,-0.64,0.0,0
0.935,2.334,-0.451,0.253,-0.131,0
0.481,2.58,1.476,0.789,-0.24,0
0.238,1.811,0.682,0.257,0.119,0
0.298,1.866,0.955,2.193,-0.589,0
3.414,-0.243,0.187,-0.081,0.082,0
0.691,1.179,1.665,0.682,-0.224,0
0.221,0.609,0.635,0.71,0.0,0
0.125,0.845,1.767,-0.737,0.0,0
3.256,1.141,0.356,0.279,0.132,0
0.337,1.78,2.348,-0.639,-0.286,0
1.889,1.009,0.479,0.366,-0.179,0
2.657,0.441,-0.115,-0.08,0.066,0
0.079,0.355,0.635,0.519,-0.39,0
0.139,1.504,1.462,-0.766,0.0,0
-0.504,1.951,0.828,-0.28,-0.175,0
0.268,2.128,1.794,-0.614,-0.269,0
0.56,-1.17,1.664,-0.599,-0.315,0
1.0,1.739,0.89,0.369,-0.599,0
0.134,0.612,1.455,2.024,0.0,0
0.5,2.247,-0.468,-0.176,-0.099,0
0.171,0.913,0.815,1.027,-0.347,0
0.346,0.925,2.396,1.064,0.419,0
0.666,1.858,1.334,-0.432,-0.502,0
0.836,1.403,-0.26,-0.336,2.016,0
-0.802,0.884,-0.289,0.341,-0.452,0
0.279,1.395,2.985,-0.752,0.0,0
0.239,0.524,0.571,-0.407,-1.046,0
-0.129,1.094,2.569,-0.844,-0.416,0
0.216,1.604,2.018,0.773,0.715,0
0.072,0.265,0.359,1.007,0.0,0
0.327,2.3,-0.574,0.333,-0.19,0
0.486,3.553,-0.57,-0.26,-0.159,0
0.449,1.903,-0.309,0.223,-0.09,0
0.265,1.443,0.83,0.381,-0.14,0
1.101,3.092,-0.626,0.28,0.162,0
0.345,2.558,-0.677,-0.497,1.361,0
0.409,1.351,1.97,0.873,-0.322,0
-0.114,1.272,2.177,-0.644,-0.36,0
0.213,1.071,2.003,-0.609,-0.229,0
0.726,1.023,0.354,-0.1,0.069,0
0.697,1.505,1.004,-0.429,1.618,0
0.555,2.696,-0.693,-0.288,0.0,0
0.586,2.32,2.095,-0.587,-0.313,0
0.483,2.187,1.504,0.606,-0.255,0
0.475,2.938,-0.677,-0.248,-0.149,0
2.074,2.103,-0.494,0.601,-0.227,0
