@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.215,0.588,0.602,0.68,0.0,0
0.32,2.883,-0.428,-0.216,-0.139,0
2.025,1.044,0.368,-0.076,-0.047,0
0.674,2.695,0.917,0.309,0.184,0
2.041,0.906,0.385,0.279,0.474,0
0.825,0.834,0.192,0.083,0.085,0
0.966,2.283,0.617,1.456,-0.431,0
2.648,0.638,-0.146,0.08,-0.035,0
2.203,1.252,0.461,0.438,-0.234,0
0.266,0.825,2.484,-0.527,-0.319,0
0.241,0.522,0.576,-0.368,0.977,0
0.283,1.261,2.762,-0.77,0.0,0
2.019,0.887,0.359,0.312,1.019,0
0.223,1.533,2.011,0.902,0.0,0
0.4,3.424,-0.563,-0.259,-0.152,0
0.122,0.592,1.288,2.546,-0.849,0
0.175,1.247,1.442,0.482,-0.184,0
0.764,2.766,-0.448,-0.218,-0.132,0
0.16,0.468,0.48,0.798,0.0,0
0.134,0.326,0.478,-0.788,1.599,0
0.258,2.814,-0.461,-0.239,-0.153,0
1.638,1.722,1.509,-0.338,-0.16,0
0.382,1.752,0.792,0.371,-0.183,0
1.918,1.214,0.261,0.114,-0.067,0
0.39,3.135,-0.582,0.456,0.664,0
1.902,0.911,0.354,0.189,-0.293,0
0.802,1.88,2.01,-0.49,0.0,0
2.877,0.52,-0.129,0.13,-0.057,0
1.364,1.941,-0.341,-0.129,-0.075,0
0.178,1.103,1.556,-0.458,0.0,0
0.205,1.163,1.643,-0.499,-0.2,0
0.687,2.277,1.469,-0.354,-0.167,0
2.158,0.882,-0.128,0.112,0.11,0
0.805,2.64,0.795,-0.223,0.13,0
0.334,1.489,2.335,-0.665,0.0,0
0.997,1.896,0.829,1.479,-0.4,0
-0.089,1.333,-0.289,0.746,-0.266,0
0.15,0.933,2.363,-0.742,-0.617,0
0.278,2.433,1.106,0.58,0.271,0
0.424,0.428,1.041,1.114,0.792,0
0.148,0.777,1.533,1.672,0.0,0
0.501,2.669,-0.603,0.308,-0.146,0
0.289,1.235,2.536,-0.661,-0.358,0
1.235,1.996,-0.359,0.21,0.141,0
0.204,1.385,1.795,-0.612,-0.283,0
0.41,2.084,1.072,0.426,-0.289,0
3.629,1.018,-0.144,-0.048,-0.042,0
0.323,1.76,1.394,-0.406,-0.241,0
0.325,0.806,2.461,1.262,-0.458,0
2.035,1.726,0.717,-0.165,0.153,0
0.375,2.068,0.612,0.311,-0.129,0
3.438,0.434,0.275,0.618,-0.157,0
0.656,1.465,1.766,0.689,-0.253,0
1.304,2.43,0.802,0.643,-0.194,0
1.304,2.081,-0.348,-0.199,0.177,0
0.627,3.389,-0.475,-0.251,0.372,0
1.512,2.058,0.567,0.668,0.487,0
0.067,0.286,0.428,-0.454,0.0,0
2.427,0.253,0.514,1.242,-0.393,0
0.363,2.737,-0.383,-0.185,0.169,0
0.907,1.906,-0.415,-0.155,-0.101,0
0.11,0.319,0.514,1.813,0.0,0
1.578,2.225,-0.495,0.215,-0.104,0
0.128,0.351,0.582,2.105,-0.626,0
0.338,0.437,1.708,1.274,0.984,0
0.669,2.047,0.887,-0.248,-0.124,0
0.203,0.532,0.642,0.922,2.4,0
0.734,2.821,1.114,0.415,-0.179,0
0.279,1.511,1.188,-0.466,0.327,0
0.061,0.224,0.131,-0.207,0.0,0
0.191,0.609,1.806,0.81,1.11,0
0.448,2.024,0.899,0.33,0.0,0
1.322,0.603,0.156,0.145,-0.163,0
1.018,0.77,-0.12,0.075,0.081,0
2.205,0.544,0.162,0.096,-0.072,0
0.762,1.413,0.5,0.195,-0.081,0
0.266,1.229,2.271,0.879,-0.326,0
0.155,1.012,2.279,-0.747,0.0,0
3.399,0.577,-0.143,-0.079,-0.047,0
0.834,2.73,-0.45,-0.19,-0.123,0
0.566,2.962,-0.624,0.388,-0.181,0
0.146,0.402,0.495,-0.677,1.775,0
0.221,1.265,1.291,0.504,-0.197,0
0.228,1.38,1.297,0.535,-0.219,0
0.5,1.762,1.223,0.454,0.18,0
0.104,0.463,1.052,2.313,0.0,0
0.087,0.585,-0.67,2.38,0.0,0
0.289,0.832,1.765,0.835,0.489,0
0.409,3.187,-0.635,0.427,-0.187,0
0.118,0.384,0.41,0.973,1.363,0
0.489,2.921,-0.47,0.255,-0.161,0
2.014,0.545,-0.107,-0.06,-0.038,0
2.744,-0.224,0.171,0.098,0.074,0
0.637,2.446,1.17,-0.338,0.0,0
0.362,2.421,-0.499,-0.284,-0.193,0
0.316,1.224,1.043,0.494,-0.539,0
2.474,0.334,0.207,0.208,-0.063,0
0.126,0.333,0.597,2.136,-0.791,0
2.793,0.285,1.283,-0.314,0.296,0
0.296,0.735,1.704,1.119,0.677,0
1.796,0.6,0.135,0.211,-0.144,0
3.222,0.51,-0.151,0.16,-0.06,0
0.99,2.775,0.717,0.833,-0.224,0
0.226,1.816,-0.381,0.327,-0.119,0
1.439,2.014,-0.531,-0.168,-0.103,0
1.239,1.892,0.585,0.715,0.741,0
0.972,1.955,-0.449,0.295,0.271,0
0.408,0.949,1.91,-0.481,-0.244,0
0.51,2.301,-0.573,-0.222,0.0,0
0.499,1.921,-0.791,-0.35,0.217,0
0.238,1.615,1.22,-0.487,0.0,0
0.2,1.367,1.592,-0.523,-0.196,0
-0.966,1.326,-0.329,-0.176,-0.15,0
2.026,1.547,-0.264,-0.085,0.088,0
0.111,0.558,1.359,2.035,-0.662,0
3.246,-0.32,-0.14,0.111,-0.06,0
0.085,0.346,0.602,0.454,0.0,0
0.257,0.577,0.638,1.253,1.175,0
2.503,0.461,0.21,0.17,-0.065,0
1.974,0.311,-0.082,0.072,-0.091,0
0.146,0.75,1.779,1.066,-0.592,0
0.1,0.405,0.58,0.849,0.939,0
0.219,1.027,2.399,-0.68,0.0,0
1.472,1.773,-0.347,-0.123,-0.077,0
0.148,1.029,2.467,-0.672,0.0,0
3.269,0.614,1.015,-0.201,-0.091,0
0.195,1.18,1.363,-0.373,-0.152,0
0.334,0.442,0.958,2.175,-0.879,0
0.402,2.047,-0.326,-0.175,-0.092,0
1.857,1.13,-0.19,-0.068,0.064,0
1.585,1.36,-0.207,0.117,0.132,0
0.397,0.966,2.131,1.183,0.535,0
3.042,0.472,-0.121,0.093,0.073,0
0.373,1.511,0.535,0.323,0.0,0
0.443,2.273,1.764,0.697,-0.297,0
0.686,1.876,1.048,-0.326,-0.158,0
0.562,1.013,2.075,-0.383,0.528,0
0.339,0.519,1.95,1.181,0.563,0
0.221,1.146,2.658,-0.742,-0.419,0
0.108,0.298,0.471,1.854,1.152,0
0.473,1.57,-0.413,0.305,-0.099,0
1.723,2.168,-0.377,-0.281,0.723,0
0.123,0.726,0.707,1.575,0.0,0
0.471,1.279,2.076,-0.579,-0.378,0
0.158,0.531,0.944,1.576,-0.531,0
2.869,1.077,0.523,0.5,-0.134,0
0.671,1.538,-0.334,0.191,-0.129,0
0.25,1.051,2.859,-0.724,0.0,0
0.334,1.78,1.431,0.65,-0.232,0
0.066,0.28,0.417,-0.544,0.0,0
0.25,2.692,-0.599,0.624,1.298,0
0.724,2.437,0.685,0.398,-0.373,0
0.233,0.86,2.49,-0.71,0.547,0
1.499,0.69,-0.089,-0.053,0.039,0
2.467,1.238,-0.275,0.149,0.28,0
0.185,0.447,1.278,1.595,-0.632,0
2.437,1.412,0.43,0.15,0.309,0
1.141,2.762,0.885,0.359,0.0,0
1.825,2.402,-0.333,-0.143,-0.097,0
0.979,1.247,0.73,1.861,-0.517,0
0.302,3.129,-0.561,0.289,0.196,0
1.074,2.424,-0.399,-0.197,-0.142,0
1.565,0.867,1.299,1.041,0.559,0
1.335,1.345,-0.219,-0.089,-0.055,0
0.524,2.625,0.931,0.481,-0.194,0
0.386,0.998,2.518,-0.665,-0.302,0
0.438,2.465,-0.387,-0.202,-0.194,0
0.738,1.981,-0.297,0.193,-0.118,0
0.251,1.067,0.443,0.472,0.444,0
0.332,1.139,1.262,0.825,0.0,0
0.568,2.495,1.506,-0.485,0.0,0
0.09,0.324,0.286,0.468,-0.391,0
0.199,1.424,1.878,-0.653,-0.339,0
2.832,-0.255,0.122,0.118,-0.058,0
1.095,1.291,-0.294,-0.132,0.0,0
0.181,1.132,2.038,-0.56,0.0,0
0.18,0.836,2.024,1.056,0.0,0
0.705,1.8,-0.386,-0.152,-0.086,0
3.027,0.863,-0.149,0.099,0.063,0
1.644,1.98,0.579,1.252,-0.293,0
0.564,3.093,1.211,0.63,-0.237,0
2.655,0.577,0.211,0.835,-0.374,0
1.4,1.535,0.36,0.265,0.143,0
0.686,3.259,-0.525,-0.225,0.157,0
1.223,2.363,-0.336,-0.153,0.235,0
2.234,0.546,0.171,0.094,0.069,0
0.247,1.554,0.687,0.275,0.163,0
0.253,0.406,0.468,1.568,1.673,0
-0.099,1.137,2.58,-0.724,0.0,0
0.218,1.486,0.742,0.661,-0.224,0
0.115,0.628,0.523,0.719,0.731,0
0.266,1.055,2.807,-0.819,0.0,0
2.02,0.615,-0.1,0.079,0.054,0
2.866,0.545,0.379,0.959,-0.256,0
0.436,0.822,2.479,1.382,-0.472,0
3.698,0.437,-0.109,-0.082,-0.042,0
1.274,1.404,0.394,0.185,0.119,0
0.869,2.037,-0.464,-0.176,-0.103,0
1.663,1.214,-0.168,0.11,0.086,0
0.807,0.826,1.0,-0.274,0.0,0
0.4,1.025,2.406,-0.789,0.429,0
0.079,0.274,0.403,1.157,1.638,0
0.311,1.393,2.473,-0.666,0.0,0
0.614,2.482,1.234,0.553,-0.184,0
0.438,3.131,-0.521,0.324,0.76,0
0.371,1.194,1.549,0.687,-0.474,0
1.258,0.737,-0.127,0.091,0.065,0
3.232,0.906,0.491,0.38,-0.121,0
0.346,1.789,0.629,0.268,0.137,0
0.245,1.677,1.511,0.508,0.0,0
0.284,1.381,-0.306,-0.147,0.116,0
0.495,2.619,0.691,0.362,-0.155,0
0.49,3.202,-0.624,-0.301,0.0,0
2.063,0.377,0.143,0.108,0.1,0
3.133,0.656,0.181,0.117,-0.067,0
1.59,2.24,0.711,-0.188,0.197,0
0.426,0.358,0.775,1.07,1.176,0
0.733,2.867,-0.516,-0.299,0.915,0
0.6,0.791,2.006,0.733,0.348,0
1.246,1.017,0.35,0.208,0.131,0
2.348,0.283,0.143,0.163,-0.064,0
1.078,2.567,-0.399,-0.188,-0.122,0
0.212,1.587,-0.747,-0.339,-0.168,0
1.146,2.943,-0.451,0.472,-0.213,0
0.65,3.042,-0.487,-0.256,-0.206,0
0.873,2.74,0.827,-0.275,-0.149,0
0.249,1.039,3.199,-0.81,-0.372,0
0.511,2.031,0.578,0.271,-0.132,0
1.034,1.039,0.257,0.198,-0.09,0
1.222,1.182,-0.186,-0.099,-0.054,0
0.136,0.627,1.501,1.188,0.0,0
0.864,1.505,-0.241,-0.13,0.097,0
1.528,0.54,0.179,0.149,0.07,0
2.191,0.438,0.149,0.124,-0.155,0
2.217,1.871,-0.387,0.776,-0.223,0
0.291,0.678,1.448,2.1,-0.546,0
2.848,0.753,1.285,-0.31,-0.125,0
3.603,0.538,0.434,-0.097,-0.057,0
0.284,1.945,1.864,0.609,0.0,0
0.375,1.797,0.708,0.401,0.0,0
1.089,1.423,-0.387,-0.123,0.09,0
0.227,1.064,2.302,1.11,-0.354,0
1.09,1.973,-0.415,0.189,-0.112,0
1.29,2.79,-0.443,-0.266,-0.17,0
1.115,2.261,-0.346,0.275,-0.156,0
0.421,1.998,0.677,0.319,0.195,0
0.087,0.425,1.102,1.916,0.0,0
0.079,0.327,0.386,0.659,0.0,0
0.102,0.564,0.579,-0.965,0.0,0
1.462,1.329,0.322,-0.099,0.112,0
0.079,0.372,0.331,0.48,0.598,0
0.249,1.423,1.518,-0.459,-0.233,0
2.53,-0.211,0.213,0.152,-0.059,0
3.087,0.57,1.064,-0.254,-0.094,0
0.25,1.027,2.634,-0.859,0.611,0
1.029,1.893,0.658,-0.432,1.155,0
1.041,1.631,0.505,0.34,-0.262,0
0.504,2.248,1.15,0.412,-0.189,0
0.679,2.482,-0.57,-0.218,-0.115,0
-0.054,0.384,0.379,0.525,-0.853,0
0.164,0.946,2.589,-0.668,0.0,0
2.713,0.666,1.063,-0.273,-0.106,0
1.871,0.788,0.16,0.133,-0.159,0
2.525,0.647,0.375,0.356,0.448,0
0.344,1.121,2.403,1.178,-0.41,0
0.331,1.72,0.6,0.3,-0.119,0
1.797,2.261,-0.505,0.23,0.21,0
0.89,2.261,-0.527,-0.224,0.154,0
0.463,2.963,-0.63,0.324,0.991,0
3.724,-0.302,-0.128,-0.083,-0.061,0
1.52,1.396,-0.232,0.133,-0.081,0
3.467,-0.319,0.408,0.405,-0.111,0
0.159,1.307,0.799,0.332,0.0,0
0.092,0.476,0.321,0.505,0.998,0
0.239,1.807,1.377,0.992,-0.478,0
0.313,2.116,1.494,0.734,0.318,0
0.335,2.197,-0.365,-0.168,-0.104,0
0.315,1.503,1.331,0.369,-0.164,0
1.402,2.71,0.803,-0.215,-0.134,0
0.521,2.947,0.989,0.445,0.0,0
2.56,1.439,0.356,0.391,0.324,0
0.325,0.758,2.099,0.746,0.405,0
1.834,2.557,-0.313,-0.143,-0.099,0
1.144,2.693,-0.415,-0.174,-0.104,0
0.259,1.683,1.178,0.469,0.0,0
2.141,0.78,-0.144,0.084,0.088,0
0.944,1.258,0.308,-0.109,0.072,0
2.64,0.625,0.155,0.106,0.058,0
1.423,2.429,0.999,0.553,-0.157,0
0.218,1.075,2.677,-0.948,0.0,0
0.085,0.356,0.443,1.604,-0.792,0
0.187,1.346,1.791,0.679,0.0,0
0.135,0.584,0.741,2.355,0.0,0
0.452,2.226,-0.355,-0.161,-0.096,0
1.669,2.226,0.545,0.229,-0.139,0
0.839,2.26,-0.402,0.244,0.172,0
0.892,1.534,-0.287,-0.118,-0.069,0
0.134,0.651,1.536,2.12,0.0,0
1.141,2.928,-0.455,-0.207,-0.138,0
1.687,1.914,-0.315,-0.148,-0.101,0
0.766,2.892,-0.548,-0.239,-0.136,0
0.891,2.921,0.797,0.537,0.432,0
0.954,2.609,-0.41,1.195,-0.377,0
1.094,2.253,-0.441,0.33,0.929,0
0.512,2.054,-0.377,0.473,1.449,0
0.391,1.276,2.268,-0.721,0.0,0
0.62,1.855,-0.297,0.241,0.261,0
0.665,2.039,-0.492,-0.188,-0.123,0
1.288,2.328,-0.359,-0.201,0.175,0
2.391,0.639,-0.107,0.13,-0.053,0
0.2,0.565,1.0,1.958,-0.605,0
0.55,3.32,-0.606,0.65,0.875,0
0.757,2.007,-0.42,0.268,-0.212,0
2.995,1.389,-0.242,-0.106,-0.069,0
1.342,1.218,-0.269,-0.098,0.086,0
2.879,0.424,-0.107,0.08,-0.055,0
0.166,0.589,0.587,2.079,-0.769,0
1.023,1.009,-0.209,-0.085,-0.06,0
0.361,2.716,0.915,-0.475,-0.19,0
0.708,2.221,-0.545,-0.188,0.0,0
0.316,1.385,1.342,-0.401,-0.204,0
0.967,2.69,-0.413,-0.337,0.813,0
0.904,0.617,1.67,0.864,0.585,0
0.128,0.442,0.52,2.045,0.0,0
0.639,2.884,0.871,-0.377,-0.143,0
1.499,2.131,-0.409,0.323,0.803,0
0.735,3.15,-0.74,0.478,0.19,0
0.721,1.818,0.438,0.264,-0.302,0
0.429,1.794,-0.342,-0.179,-0.119,0
0.688,2.617,1.225,0.483,0.48,0
-0.044,0.533,1.324,1.615,0.0,0
0.125,0.446,0.441,1.127,0.0,0
3.045,0.721,0.456,0.553,-0.19,0
1.619,1.55,-0.28,-0.1,0.0,0
0.683,1.585,0.878,-0.395,1.72,0
0.595,2.984,-0.599,-0.252,-0.174,0
0.205,0.673,1.165,1.399,-0.4,0
1.878,0.892,0.76,1.609,-0.446,0
0.982,2.136,-0.403,-0.151,-0.105,0
0.135,0.606,1.343,2.28,0.0,0
0.736,2.7,-0.486,0.255,-0.22,0
0.231,0.471,1.191,1.862,0.899,0
0.969,2.226,-0.436,-0.178,-0.124,0
0.131,0.858,1.839,-0.834,-0.411,0
0.668,1.559,-0.3,-0.128,-0.07,0
3.061,0.583,0.224,0.326,-0.088,0
1.24,0.875,-0.205,-0.078,0.067,0
3.459,0.478,-0.135,0.108,0.074,0
0.098,0.335,0.508,1.478,0.0,0
3.052,-0.233,0.162,-0.078,-0.071,0
1.928,2.195,-0.284,-0.138,-0.097,0
0.164,0.706,1.122,1.936,-0.614,0
0.317,1.318,1.996,-0.616,0.472,0
0.265,1.678,0.806,0.324,0.158,0
1.226,1.277,2.385,-0.505,-0.192,0
0.435,2.408,1.477,0.701,0.0,0
1.929,0.828,0.178,0.163,0.159,0
1.227,1.634,-0.298,0.183,-0.093,0
0.236,1.053,2.285,-0.652,-0.303,0
0.094,0.508,1.107,2.071,-0.789,0
0.45,3.288,-0.631,0.424,0.0,0
0.36,2.311,-0.475,-0.289,-0.147,0
1.957,1.436,-0.279,0.232,-0.102,0
1.048,1.933,-0.333,-0.127,0.118,0
0.229,1.118,1.829,-0.555,0.0,0
0.704,0.966,-0.262,0.146,-0.097,0
3.396,0.517,-0.119,-0.065,-0.048,0
0.148,1.153,1.199,-0.34,-0.169,0
1.509,1.501,0.56,1.513,-0.407,0
1.611,2.175,1.114,0.548,-0.153,0
0.422,3.294,-0.51,-0.203,-0.133,0
0.308,1.441,1.887,-0.593,0.0,0
0.24,1.851,0.659,0.286,-0.11,0
1.592,1.644,0.581,-0.183,-0.11,0
1.973,1.483,-0.319,0.222,-0.101,0
0.248,0.667,0.729,-0.804,2.286,0
2.117,1.646,0.982,-0.302,-0.129,0
0.55,1.931,-0.482,-0.207,-0.128,0
0.278,0.949,2.609,-0.656,-0.315,0
0.326,1.658,2.22,-0.567,0.0,0
0.288,1.931,1.916,-0.618,0.0,0
0.2,0.561,2.212,-0.644,0.327,0
2.32,1.249,0.329,0.161,-0.075,0
0.279,1.373,1.137,0.453,0.0,0
0.639,3.1,-0.462,-0.186,-0.127,0
0.239,0.618,2.516,0.937,0.418,0
0.173,0.406,0.588,-0.594,0.0,0
1.089,2.187,1.117,0.572,0.85,0
0.229,2.188,0.848,0.521,-0.24,0
1.126,2.136,0.629,-0.165,-0.191,0
0.96,0.712,-0.143,0.091,-0.061,0
3.009,0.349,1.192,-0.276,-0.115,0
1.169,2.579,-0.529,0.724,0.488,0
2.493,0.265,-0.095,0.081,-0.047,0
3.356,-0.36,-0.132,-0.085,-0.072,0
0.608,3.531,-0.689,0.293,-0.151,0
0.288,1.596,0.96,0.413,-0.174,0
0.319,2.535,-0.471,0.428,-0.146,0
0.958,1.627,-0.302,0.193,-0.089,0
0.355,1.816,2.572,-0.621,-0.272,0
1.896,0.648,0.207,0.138,-0.072,0
0.279,0.985,1.634,0.77,-0.388,0
0.934,2.115,1.777,-0.421,0.547,0
0.763,1.677,-0.381,-0.14,0.106,0
3.5,-0.292,0.161,-0.086,-0.085,0
1.313,1.232,0.433,0.375,-0.391,0
0.083,0.282,0.248,0.402,0.0,0
0.151,0.415,0.501,2.147,-0.987,0
0.716,1.75,0.852,-0.226,0.132,0
1.645,0.571,2.275,-0.58,-0.221,0
2.324,0.65,-0.112,0.131,-0.052,0
0.25,0.5,2.194,0.831,0.616,0
0.392,1.371,2.552,-0.6,0.559,0
3.065,-0.264,-0.112,-0.067,-0.05,0
0.52,1.822,0.784,0.287,0.271,0
0.321,2.368,-0.557,-0.297,-0.264,0
0.453,1.001,2.247,-0.508,-0.21,0
2.429,0.968,0.646,1.022,-0.311,0
0.588,2.574,1.48,-0.412,-0.188,0
0.359,1.057,2.371,-0.781,-0.393,0
0.348,1.224,1.643,0.83,-0.406,0
0.545,0.513,1.504,1.904,-0.728,0
0.832,2.711,-0.639,0.381,0.0,0
0.86,2.661,-0.397,-0.18,-0.131,0
0.264,1.064,2.082,-0.627,-0.305,0
1.62,2.64,-0.457,0.609,-0.213,0
0.455,3.902,-0.637,-0.353,-0.15,0
0.235,1.178,2.537,-0.725,1.184,0
0.345,2.155,-0.48,0.318,-0.109,0
1.031,1.991,-0.311,0.194,-0.413,0
0.229,1.748,0.634,0.259,0.0,0
0.267,1.309,1.846,0.741,-0.342,0
0.854,2.146,-0.363,0.312,-0.199,0
0.289,1.436,2.611,-0.659,-0.315,0
0.578,2.614,0.866,0.512,1.169,0
0.366,0.414,0.889,1.934,-0.584,0
2.581,0.735,0.341,-0.08,0.067,0
2.035,1.232,-0.204,0.103,-0.063,0
0.554,2.594,0.879,-0.513,1.205,0
0.109,0.381,0.656,-0.263,-0.478,0
0.25,1.016,2.009,-0.493,-0.262,0
1.309,1.141,1.623,-0.508,-0.211,0
0.657,1.763,0.499,-0.173,0.0,0
0.333,0.408,1.404,1.46,-0.751,0
3.026,-0.273,0.17,0.27,-0.095,0
2.917,1.008,0.494,0.432,0.385,0
0.238,0.454,1.589,1.379,0.692,0
0.933,3.142,-0.585,0.545,0.354,0
0.257,1.277,1.865,-0.605,0.0,0
1.021,2.361,-0.378,0.228,-0.162,0
0.518,2.673,1.493,0.691,-0.269,0
0.44,1.846,0.747,0.244,0.124,0
0.301,1.704,1.237,1.884,-0.639,0
3.336,-0.234,0.14,-0.073,0.081,0
0.674,1.174,1.718,0.622,-0.205,0
0.132,0.575,0.825,0.514,0.0,0
0.281,0.867,1.923,-0.525,0.0,0
3.086,1.188,0.521,0.388,0.274,0
0.326,1.646,2.18,-0.578,-0.284,0
2.074,1.149,0.493,0.339,-0.134,0
2.585,0.471,-0.133,-0.075,0.119,0
0.147,0.502,0.83,0.36,-0.184,0
0.214,1.433,1.771,-0.542,0.0,0
0.376,1.968,0.657,-0.275,-0.195,0
0.234,1.933,1.898,-0.693,-0.27,0
-0.165,-0.917,2.187,-0.856,-0.516,0
0.523,2.012,0.604,0.371,-0.31,0
0.156,0.564,1.35,1.842,0.0,0
0.62,2.292,-0.532,-0.212,-0.111,0
0.212,1.237,0.848,1.092,-0.437,0
0.214,0.929,2.404,1.093,0.513,0
0.649,1.762,1.497,-0.448,-0.482,0
1.063,1.705,-0.291,-0.277,1.781,0
-0.712,0.483,0.166,0.148,-0.082,0
0.301,1.249,2.831,-0.685,0.0,0
-0.251,1.135,1.116,-0.517,-0.274,0
0.185,1.098,2.485,-0.698,-0.39,0
0.524,2.158,1.94,0.695,0.653,0
0.124,0.398,0.432,1.031,0.0,0
0.231,2.251,-0.457,0.322,-0.184,0
0.531,3.435,-0.592,-0.239,-0.165,0
0.385,2.111,-0.414,0.214,-0.128,0
0.303,1.426,0.978,0.327,0.157,0
0.783,3.076,-0.424,0.304,0.399,0
0.305,2.821,-0.423,-0.432,1.228,0
0.273,0.937,2.118,1.064,-0.499,0
0.179,1.111,1.985,-0.639,-0.268,0
0.235,0.966,2.033,-0.638,-0.266,0
0.9,1.372,0.327,-0.1,-0.067,0
0.565,1.954,1.013,-0.52,1.881,0
0.534,2.848,-0.663,-0.215,-0.118,0
0.539,2.177,2.151,-0.598,-0.311,0
0.316,2.05,1.632,0.688,-0.285,0
0.562,3.04,-0.641,-0.265,-0.188,0
2.164,1.797,-0.364,1.024,-0.274,0
