@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
1.0,-1.0,-0.597,0.0,0.0,-1.0,0.645,-0.871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.298,0.234,1.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,b
1.0,-0.006,-0.5,0.0,0.0,-0.019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.929,-0.353,0.744,-0.346,-0.808,0.0,0.0,-0.615,-0.513,0.0,0.0,0.0,0.0,0.0,0.0,b
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,b
1.0,1.0,-1.0,0.0,0.0,0.779,-0.993,0.809,0.551,-0.419,-0.949,0.0,0.0,0.0,0.0,0.721,-0.772,0.735,-0.603,0.0,0.0,0.184,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,b
0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,b
1.0,1.0,-0.867,1.0,0.223,0.855,-0.399,1.0,-0.121,1.0,0.351,1.0,0.078,1.0,-0.148,1.0,-1.0,1.0,-1.0,0.618,0.158,1.0,0.623,1.0,-0.17,1.0,0.359,1.0,-0.665,1.0,0.884,1.0,-0.188,b
0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,b
0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,b
1.0,0.792,0.169,0.0,0.0,0.565,0.069,0.395,1.0,0.384,0.996,-0.024,0.532,0.237,0.129,-0.027,0.951,-0.51,0.849,-0.102,0.388,-0.426,0.237,-0.916,0.807,-0.341,0.882,-1.0,0.694,-1.0,0.129,0.0,0.0,b
0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,b
1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-0.111,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,b
1.0,1.0,0.578,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.628,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,b
0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,b
1.0,-1.0,1.0,-1.0,0.152,0.284,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.235,0.283,-1.0,1.0,1.0,-0.314,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.036,1.0,-1.0,-1.0,-0.323,0.149,1.0,b
0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,b
0.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,b
1.0,1.0,-0.142,1.0,-0.163,1.0,-0.237,1.0,-0.075,1.0,-0.25,1.0,-0.262,1.0,-0.22,1.0,-0.386,1.0,-0.462,1.0,-0.355,1.0,-0.597,1.0,-0.476,0.988,-0.497,1.0,-0.758,1.0,-0.758,1.0,-0.844,g
1.0,0.982,0.009,0.981,-0.038,0.976,-0.057,0.959,-0.07,0.99,-0.045,0.947,-0.111,0.934,-0.128,0.942,-0.116,0.797,-0.192,0.883,-0.174,0.863,-0.187,0.885,-0.197,0.818,-0.211,0.785,-0.239,0.769,-0.231,0.743,-0.239,g
1.0,0.969,0.009,1.0,0.008,0.987,-0.008,0.979,-0.028,0.998,-0.035,1.0,-0.013,1.0,-0.026,1.0,-0.012,0.985,0.0,1.0,-0.026,1.0,-0.047,0.96,-0.045,0.992,-0.035,0.97,-0.025,1.0,-0.039,0.984,-0.041,g
1.0,0.946,0.009,0.973,-0.003,0.989,0.004,0.958,0.016,0.941,0.035,0.972,0.047,0.986,0.019,0.943,0.071,0.986,-0.007,0.978,0.05,0.964,0.071,0.933,0.081,0.952,0.044,0.975,0.008,0.978,0.071,1.0,-0.003,g
1.0,1.0,0.08,0.968,-0.005,0.967,-0.007,0.88,-0.039,1.0,0.014,0.962,-0.014,0.959,-0.017,0.985,0.01,0.912,-0.088,0.95,-0.024,0.946,-0.026,0.982,0.02,0.938,-0.03,1.0,-0.058,0.928,-0.035,0.922,-0.037,g
1.0,0.895,-0.032,0.875,0.055,0.895,0.014,0.929,0.028,0.913,-0.01,0.941,-0.016,0.919,0.034,0.937,0.0,0.943,0.014,0.905,0.008,0.887,-0.018,0.893,0.024,0.89,0.016,0.881,0.002,0.873,0.042,0.867,0.024,g
1.0,0.811,0.037,0.851,-0.001,0.79,0.007,0.796,-0.043,0.876,0.0,0.856,-0.067,0.864,0.003,0.829,-0.054,0.81,-0.119,0.769,-0.084,0.843,-0.05,0.77,-0.069,0.816,-0.087,0.826,-0.104,0.814,-0.05,0.821,-0.151,g
1.0,0.741,0.05,0.791,0.025,0.786,0.038,0.662,0.099,0.678,0.312,0.759,0.073,0.747,0.084,0.707,-0.079,0.636,0.0,0.7,0.114,0.682,0.122,0.67,0.154,0.642,0.136,0.657,0.175,0.598,0.147,0.575,0.151,g
1.0,0.607,-0.027,0.671,0.041,0.529,-0.044,0.505,0.037,0.705,-0.078,0.58,-0.02,0.532,0.078,0.641,0.119,0.569,-0.024,0.532,0.007,0.715,-0.034,0.529,-0.034,0.573,0.008,0.586,-0.003,0.59,-0.027,0.502,0.068,g
1.0,0.823,-0.076,0.805,0.002,0.875,-0.012,0.868,-0.075,0.728,-0.117,0.846,0.05,0.831,-0.074,0.748,0.067,0.783,0.064,0.868,-0.024,0.788,-0.06,0.745,-0.024,0.767,-0.027,0.74,-0.076,0.701,-0.042,0.784,0.012,g
1.0,0.749,0.025,0.99,0.098,0.759,0.129,0.743,-0.092,0.958,0.025,0.979,-0.005,0.961,0.102,0.915,0.038,0.71,0.027,0.812,-0.08,1.0,0.0,0.718,-0.012,0.823,0.026,0.724,-0.011,0.904,0.111,0.728,0.028,g
1.0,1.0,0.162,1.0,-0.056,1.0,0.014,1.0,-0.124,1.0,-0.015,1.0,-0.017,1.0,-0.064,1.0,-0.072,1.0,0.059,1.0,-0.101,1.0,-0.027,1.0,-0.23,1.0,-0.068,1.0,0.083,1.0,-0.142,1.0,-0.074,g
1.0,0.982,0.0,0.886,0.031,0.862,0.046,0.8,0.0,0.691,0.045,0.793,0.084,0.771,0.096,0.627,0.255,0.682,0.127,0.707,0.126,0.686,0.135,0.745,0.227,0.646,0.151,0.673,0.027,0.607,0.165,0.588,0.171,g
1.0,0.97,-0.144,0.913,-0.002,0.966,-0.171,0.986,0.183,0.918,0.002,0.936,-0.084,0.913,-0.002,0.868,-0.087,0.97,-0.212,1.0,0.103,0.92,-0.053,0.925,0.068,0.94,-0.093,0.97,-0.201,0.854,-0.087,0.966,-0.219,g
1.0,0.715,-0.006,0.667,-0.042,0.631,-0.052,0.78,0.081,0.673,0.097,0.647,0.159,0.602,-0.019,0.544,-0.045,0.469,-0.1,0.647,0.149,0.392,0.217,0.524,-0.055,0.451,0.0,0.314,-0.068,0.492,-0.107,0.304,-0.052,g
1.0,0.576,-0.016,0.404,0.0,0.384,0.129,0.4,-0.059,0.565,0.141,0.467,0.082,0.525,-0.055,0.58,0.016,0.502,0.0,0.459,0.067,0.58,0.082,0.498,0.004,0.486,0.1,0.463,0.082,0.451,0.235,0.431,0.173,g
1.0,0.353,-0.138,0.694,-0.024,0.682,-0.036,0.557,-0.061,0.618,-0.105,0.621,-0.065,0.594,-0.073,0.423,-0.264,0.582,0.05,0.497,-0.088,0.462,-0.09,0.45,-0.006,0.391,-0.09,0.356,-0.103,0.322,-0.086,0.289,-0.083,g
1.0,0.667,-0.014,0.974,0.068,0.496,0.501,0.757,-0.003,0.652,-0.141,0.402,-0.489,0.392,0.587,0.768,0.318,0.786,0.113,0.475,-0.449,1.0,0.007,0.607,0.07,0.687,0.171,0.876,0.078,0.553,0.246,0.139,0.481,g
1.0,0.917,0.292,0.833,-0.167,0.708,0.25,0.875,-0.083,0.917,0.042,0.833,0.125,0.708,0.0,0.875,0.042,1.0,0.083,0.667,-0.083,0.75,0.167,0.833,-0.125,0.838,0.055,1.0,0.208,0.708,0.0,0.708,0.042,g
1.0,0.798,0.383,0.808,-0.17,1.0,-0.077,0.982,-0.074,0.702,0.207,0.997,0.021,0.982,0.025,1.0,-0.131,0.957,0.077,1.0,0.002,0.903,0.308,1.0,-0.145,1.0,-0.004,0.756,0.079,1.0,-0.188,1.0,-0.057,g
1.0,0.937,-0.002,0.608,0.432,0.923,-0.401,0.931,0.168,0.962,0.091,0.997,0.082,0.916,0.051,0.846,-0.253,0.874,-0.145,0.849,0.261,0.751,-0.036,0.845,-0.026,0.873,-0.023,0.985,0.094,0.783,-0.102,0.858,-0.147,g
1.0,1.0,-0.082,1.0,-0.113,0.992,-0.298,1.0,-0.331,0.967,-0.343,0.858,-0.473,0.919,-0.482,0.731,-0.652,0.681,-0.635,0.824,-0.783,0.588,-0.748,0.67,-0.963,0.488,-0.857,0.379,-0.839,0.241,-0.888,0.292,-0.896,g
1.0,1.0,0.241,0.998,0.004,0.802,-0.301,0.899,-0.235,0.706,-0.241,0.739,-0.305,0.715,-0.361,0.472,-0.612,0.405,-0.551,0.61,-0.393,0.532,-0.327,0.24,-0.521,0.292,-0.484,0.128,-0.391,0.157,-0.513,0.184,-0.466,g
1.0,0.836,0.132,0.722,0.061,0.658,0.083,0.239,0.13,0.438,0.203,0.494,0.127,0.447,0.135,0.294,0.029,0.482,0.158,0.328,0.146,0.295,0.146,0.264,0.145,0.236,0.143,0.264,0.161,0.188,0.136,0.167,0.132,g
1.0,0.25,0.167,0.467,0.267,0.19,0.24,0.078,0.199,0.011,0.149,-0.024,0.102,-0.037,0.063,-0.038,0.035,-0.032,0.015,-0.025,0.004,-0.017,-0.003,-0.011,-0.005,-0.006,-0.006,-0.003,-0.005,-0.001,-0.004,0.0,-0.003,g
1.0,0.835,0.29,0.693,0.477,0.492,0.684,0.22,0.868,-0.081,0.85,-0.356,0.777,-0.527,0.584,-0.704,0.313,-0.758,0.039,-0.712,-0.153,-0.583,-0.392,-0.372,-0.53,-0.17,-0.609,0.084,-0.615,0.252,-0.485,0.406,-0.353,g
1.0,0.896,0.379,0.673,0.694,0.359,0.887,-0.042,0.933,-0.389,0.844,-0.673,0.621,-0.827,0.304,-0.862,-0.054,-0.736,-0.343,-0.518,-0.624,-0.234,-0.739,0.069,-0.739,0.335,-0.623,0.524,-0.421,0.612,-0.173,0.601,0.087,g
1.0,0.898,0.352,0.673,0.622,0.439,0.944,-0.036,0.805,-0.228,0.753,-0.251,0.488,-0.574,0.284,-0.668,0.106,-0.474,-0.062,-0.811,-0.06,-0.332,-0.476,-0.129,-0.536,0.072,-0.519,0.243,-0.435,0.366,-0.301,0.428,0.133,g
1.0,0.882,0.435,0.596,0.777,0.197,0.945,-0.241,0.925,-0.625,0.713,-0.864,0.337,-0.924,-0.053,-0.774,-0.447,-0.47,-0.733,-0.102,-0.822,0.264,-0.776,0.56,-0.559,0.721,-0.244,0.725,0.096,0.581,0.389,0.347,0.577,g
1.0,0.658,0.436,0.447,0.748,0.053,0.851,-0.32,0.821,-0.683,0.524,-0.842,0.071,-0.828,-0.287,-0.47,-0.717,-0.048,-0.86,0.233,-0.763,0.567,-0.521,0.743,-0.186,0.748,0.237,0.452,0.591,0.205,0.768,-0.185,0.744,g
1.0,0.444,0.444,0.537,0.908,-0.222,1.0,-0.333,0.889,-1.0,0.333,-1.0,-0.111,-1.0,-0.222,-0.667,-0.778,0.556,-1.0,-0.222,-0.778,0.778,-0.222,0.333,0.0,0.921,0.45,0.575,0.844,0.222,1.0,-0.556,1.0,g
1.0,0.333,-0.25,0.444,0.222,0.389,0.167,0.417,0.139,0.5,-0.111,0.549,-0.084,0.583,0.333,0.556,0.028,0.25,-0.194,0.472,-0.056,0.528,-0.028,0.389,0.083,0.415,-0.143,0.194,-0.139,0.369,-0.148,0.083,-0.5,g
1.0,0.671,0.025,0.666,0.05,0.572,0.188,0.088,0.341,0.636,0.121,0.621,0.143,0.786,0.11,0.584,0.182,0.144,0.412,0.539,0.213,0.514,0.226,0.488,0.237,0.462,0.246,0.434,0.253,0.407,0.258,1.0,0.33,g
1.0,0.975,0.131,0.941,0.2,0.888,0.322,0.89,0.327,0.856,0.452,0.723,0.523,0.699,0.588,0.585,0.669,0.489,0.704,0.442,0.682,0.353,0.756,0.268,0.762,0.168,0.785,0.075,0.804,-0.03,0.777,-0.103,0.742,g
1.0,1.0,0.041,1.0,0.12,1.0,0.162,1.0,0.279,0.987,0.309,0.927,0.376,0.911,0.397,0.819,0.461,0.786,0.47,0.794,0.563,0.703,0.581,0.671,0.597,0.589,0.61,0.54,0.609,0.453,0.636,0.404,0.627,g
1.0,1.0,0.242,1.0,0.486,1.0,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771,1.0,1.0,1.0,1.0,0.745,1.0,0.896,1.0,0.646,1.0,0.383,1.0,0.108,1.0,-0.174,1.0,-0.814,1.0,g
1.0,0.923,0.155,0.864,0.298,0.726,0.368,0.706,0.568,0.574,0.627,0.433,0.747,0.317,0.677,0.191,0.768,0.047,0.762,-0.121,0.77,-0.185,0.713,-0.293,0.657,-0.388,0.586,-0.468,0.501,-0.531,0.407,-0.562,0.351,g
1.0,0.943,0.2,0.961,0.408,0.805,0.566,0.567,0.708,0.418,0.832,0.149,0.895,0.052,0.937,-0.247,0.839,-0.428,0.756,-0.503,0.626,-0.655,0.504,-0.689,0.309,-0.771,0.156,-0.754,-0.044,-0.752,-0.179,-0.669,-0.344,g
1.0,0.897,0.382,0.912,0.375,0.743,0.676,0.456,0.779,0.191,0.89,-0.022,0.86,-0.206,0.824,-0.375,0.676,-0.5,0.478,-0.735,0.382,-0.86,0.088,-0.743,-0.125,-0.679,-0.241,-0.551,-0.426,-0.441,-0.507,-0.287,-0.566,g
1.0,0.882,0.306,0.732,0.578,0.341,0.585,0.057,1.0,-0.092,0.921,-0.624,0.72,-0.698,0.326,-0.814,0.412,-1.0,-0.008,-0.79,-0.411,-0.769,-0.455,-0.572,-0.676,-0.316,-0.819,-0.03,-0.868,0.254,-0.821,0.002,-0.817,g
1.0,0.909,0.088,0.865,0.169,1.0,0.166,0.552,0.682,0.702,0.367,0.163,0.427,0.576,0.461,0.511,0.496,0.316,0.13,0.378,0.545,0.313,0.558,0.249,0.565,0.186,0.566,0.126,0.561,0.069,0.551,0.121,0.677,g
1.0,0.585,-0.355,1.0,0.353,0.754,-0.006,0.825,0.194,0.502,-0.276,0.66,0.064,0.697,0.147,0.724,-0.427,0.761,0.045,0.669,0.205,0.848,-0.41,0.648,-0.047,0.568,-0.106,0.528,-0.133,0.156,-0.122,0.448,-0.103,g
1.0,1.0,-0.415,1.0,0.761,0.871,0.186,1.0,-0.099,0.938,0.48,0.655,-0.161,1.0,0.009,0.976,-0.501,0.8,-0.245,0.881,-0.191,1.0,-0.123,0.936,0.107,0.929,-0.072,1.0,-0.274,0.44,0.198,0.514,-0.054,g
1.0,0.841,-0.184,0.436,0.029,0.934,-0.003,0.879,0.138,0.811,-0.018,0.886,0.55,0.917,-0.575,0.75,-0.295,0.867,-0.201,1.0,1.0,0.466,-0.163,0.901,-0.028,0.934,-0.012,0.616,-0.323,0.845,-0.257,0.933,-0.014,g
1.0,0.946,0.175,0.909,0.331,0.851,0.5,0.737,0.638,0.592,0.738,0.487,0.836,0.305,0.907,0.18,0.934,-0.007,0.931,-0.189,0.894,-0.33,0.825,-0.465,0.765,-0.586,0.663,-0.679,0.526,-0.753,0.425,-0.812,0.261,g
