@RELATION myRel

@ATTRIBUTE Pulse1 NUMERIC
@ATTRIBUTE Pulse3 NUMERIC
@ATTRIBUTE Pulse4 NUMERIC
@ATTRIBUTE Pulse5 NUMERIC
@ATTRIBUTE Pulse6 NUMERIC
@ATTRIBUTE Pulse7 NUMERIC
@ATTRIBUTE Pulse8 NUMERIC
@ATTRIBUTE Pulse9 NUMERIC
@ATTRIBUTE Pulse10 NUMERIC
@ATTRIBUTE Pulse11 NUMERIC
@ATTRIBUTE Pulse12 NUMERIC
@ATTRIBUTE Pulse13 NUMERIC
@ATTRIBUTE Pulse14 NUMERIC
@ATTRIBUTE Pulse15 NUMERIC
@ATTRIBUTE Pulse16 NUMERIC
@ATTRIBUTE Pulse17 NUMERIC
@ATTRIBUTE Pulse18 NUMERIC
@ATTRIBUTE Pulse19 NUMERIC
@ATTRIBUTE Pulse20 NUMERIC
@ATTRIBUTE Pulse21 NUMERIC
@ATTRIBUTE Pulse22 NUMERIC
@ATTRIBUTE Pulse23 NUMERIC
@ATTRIBUTE Pulse24 NUMERIC
@ATTRIBUTE Pulse25 NUMERIC
@ATTRIBUTE Pulse26 NUMERIC
@ATTRIBUTE Pulse27 NUMERIC
@ATTRIBUTE Pulse28 NUMERIC
@ATTRIBUTE Pulse29 NUMERIC
@ATTRIBUTE Pulse30 NUMERIC
@ATTRIBUTE Pulse31 NUMERIC
@ATTRIBUTE Pulse32 NUMERIC
@ATTRIBUTE Pulse33 NUMERIC
@ATTRIBUTE Pulse34 NUMERIC
@ATTRIBUTE Class {g, b}

@DATA
1.0,0.017,-0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,-0.55,0.228,0.828,1.0,-0.423,0.0,0.0,0.083,-1.0,-0.106,-0.167,1.0,-0.767,-1.0,0.189,0.0,0.0,1.0,-0.273,b
1.0,0.738,0.833,-0.762,-0.238,0.333,-0.143,0.452,-0.143,-0.673,0.128,0.333,0.0,0.286,-0.071,-0.382,0.512,0.238,0.024,0.452,0.048,0.167,-0.262,-0.573,-0.102,0.249,-0.511,1.0,0.0,-0.667,-0.048,0.262,0.024,b
1.0,0.0,0.0,1.0,0.517,0.0,0.0,0.11,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.224,-0.557,-0.833,0.769,0.631,0.0,0.0,0.534,0.357,-0.903,0.448,1.0,-1.0,-1.0,0.816,0.0,0.0,0.0,0.0,b
0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,b
1.0,1.0,1.0,1.0,0.512,0.625,-1.0,1.0,1.0,0.025,0.031,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.944,1.0,0.0,0.0,b
1.0,0.662,-1.0,1.0,1.0,1.0,-0.673,0.809,-0.404,1.0,-1.0,1.0,-0.894,1.0,0.734,0.176,0.71,1.0,0.78,1.0,0.853,1.0,-1.0,1.0,0.854,1.0,-0.086,0.96,-0.362,1.0,0.653,1.0,0.347,b
1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.278,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.375,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,b
1.0,0.083,-0.207,-1.0,1.0,-1.0,1.0,0.719,0.472,-0.821,-0.627,-1.0,-1.0,-1.0,1.0,-0.028,0.592,-0.421,-0.421,-0.746,-1.0,-1.0,-0.468,-1.0,0.238,1.0,-1.0,-1.0,-0.389,-1.0,-1.0,-1.0,0.615,b
0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,b
0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,b
1.0,-1.0,-1.0,-0.507,1.0,1.0,-1.0,1.0,0.538,0.0,0.0,0.24,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.715,1.0,0.333,-1.0,1.0,-1.0,0.698,-1.0,0.476,1.0,b
0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-0.188,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,b
1.0,-1.0,-1.0,1.0,1.0,1.0,-0.144,0.0,0.0,-1.0,1.0,1.0,1.0,0.179,-1.0,-1.0,-1.0,0.088,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,b
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,b
1.0,1.0,-0.037,1.0,-0.074,0.996,-0.11,0.998,-0.099,0.989,-0.138,0.967,-0.217,0.953,-0.251,0.912,-0.344,0.906,-0.322,0.9,-0.347,0.879,-0.376,0.862,-0.43,0.832,-0.431,0.814,-0.426,0.779,-0.48,0.751,-0.502,g
1.0,1.0,0.017,0.962,-0.031,1.0,-0.034,1.0,-0.051,0.99,-0.071,0.992,-0.09,1.0,-0.157,1.0,-0.143,0.983,-0.118,1.0,-0.185,1.0,-0.193,0.99,-0.221,0.965,-0.202,0.946,-0.171,0.964,-0.226,0.87,-0.233,g
1.0,0.975,0.007,0.986,0.02,1.0,0.02,0.993,0.016,0.957,0.023,0.972,0.036,1.0,0.037,0.979,0.021,0.986,0.057,0.972,0.048,0.945,0.055,0.984,0.036,0.975,0.065,0.948,0.082,0.991,0.062,0.989,0.099,g
1.0,0.951,0.004,0.952,-0.027,0.934,-0.019,0.946,0.016,0.965,0.033,0.942,0.073,0.946,-0.013,0.972,0.001,0.948,0.06,0.927,0.084,0.931,0.101,0.945,0.014,0.935,0.049,0.932,0.082,0.941,-0.0,0.915,0.047,g
1.0,0.904,-0.016,1.0,0.08,1.0,0.016,0.93,0.005,0.936,-0.016,1.0,0.0,1.0,0.064,1.0,0.048,0.914,0.043,0.968,0.021,0.989,-0.016,0.963,0.053,0.97,0.045,0.877,0.011,1.0,0.091,0.979,0.064,g
1.0,0.876,0.037,0.9,0.003,0.892,0.005,0.863,0.0,0.95,0.075,0.87,0.01,0.863,0.012,0.839,-0.062,0.857,0.025,0.842,0.016,0.835,0.017,0.795,-0.043,0.821,0.02,0.82,0.087,0.808,0.023,0.801,0.024,g
1.0,0.76,0.011,0.863,0.003,0.858,0.004,0.8,0.023,0.815,0.121,0.831,0.007,0.818,0.009,0.828,-0.07,0.765,0.039,0.77,0.011,0.751,0.012,0.771,-0.003,0.709,0.014,0.662,0.008,0.663,0.015,0.639,0.015,g
1.0,0.6,0.033,0.633,0.067,0.7,0.067,0.7,0.0,0.633,0.0,0.8,0.0,0.733,0.0,0.7,0.1,0.667,0.1,0.733,-0.033,0.767,0.0,0.633,0.133,0.659,0.102,0.6,0.133,0.6,0.167,0.633,0.167,g
1.0,0.681,0.104,0.77,0.035,0.652,0.081,0.61,-0.005,0.79,0.119,0.598,0.049,0.625,0.096,0.783,-0.175,0.738,-0.109,0.486,0.01,0.61,0.081,0.667,-0.128,0.638,-0.025,0.765,0.022,0.612,-0.072,0.514,-0.047,g
1.0,0.835,0.083,0.737,-0.147,0.843,-0.056,0.904,-0.046,0.894,0.131,0.812,0.067,0.793,-0.089,1.0,-0.021,0.966,0.066,0.876,0.012,0.775,0.066,0.954,-0.042,0.835,0.001,1.0,0.128,0.867,-0.107,0.905,-0.043,g
1.0,0.881,-0.009,0.898,-0.025,0.941,-0.018,0.892,-0.128,0.822,-0.109,0.889,0.012,0.908,-0.137,0.871,-0.061,0.908,-0.024,0.88,-0.146,0.829,-0.124,0.901,-0.195,0.882,-0.149,0.844,-0.129,0.884,-0.185,0.917,-0.168,g
1.0,0.912,-0.088,0.971,0.176,0.824,0.088,0.912,-0.029,0.971,-0.176,0.971,0.147,0.941,0.029,1.0,0.0,1.0,0.0,0.765,0.118,0.882,0.029,0.853,0.029,0.927,0.026,0.941,-0.118,0.971,0.059,0.912,0.059,g
1.0,1.0,-0.034,1.0,0.005,1.0,-0.121,0.89,0.012,0.731,0.053,0.854,0.008,0.546,0.003,0.838,-0.136,0.755,-0.085,0.709,-0.275,0.434,-0.121,0.575,-0.402,0.59,-0.221,0.431,-0.174,0.604,-0.242,0.56,-0.382,g
1.0,0.878,-0.082,0.834,0.073,0.848,0.041,0.772,-0.022,0.772,-0.057,0.823,-0.106,0.679,-0.005,0.88,-0.209,0.834,0.033,0.864,-0.06,0.973,-0.28,0.851,-0.188,0.837,-0.102,0.859,-0.033,0.785,-0.109,0.791,-0.005,g
1.0,0.599,0.147,0.699,-0.139,0.851,-0.139,0.81,0.024,0.505,0.028,0.674,-0.045,0.808,-0.137,0.514,-0.245,0.815,-0.143,0.702,-0.004,0.333,0.062,0.561,-0.331,0.614,-0.168,0.527,-0.021,0.539,-0.313,0.674,-0.22,g
1.0,0.495,0.097,0.296,0.058,0.35,0.0,0.573,-0.024,0.583,0.024,0.335,0.049,0.524,0.005,0.471,-0.107,0.432,0.005,0.35,0.058,0.189,0.257,0.311,-0.15,0.365,0.038,0.393,0.175,0.262,0.0,0.374,-0.019,g
1.0,0.505,-0.169,0.714,0.015,0.711,0.023,0.681,0.013,0.346,0.056,0.69,0.044,0.681,0.051,0.67,0.057,0.634,-0.047,0.645,0.069,0.631,0.074,0.84,0.181,0.599,0.083,0.382,0.068,0.565,0.09,0.546,0.093,g
1.0,0.747,-0.132,0.538,0.17,0.727,0.095,0.696,-0.111,0.668,-0.235,0.879,-0.192,0.737,0.042,0.63,-0.004,0.636,-0.119,0.792,-0.253,0.664,-0.287,0.672,-0.105,0.618,-0.12,0.601,-0.209,0.375,0.069,0.611,-0.014,g
1.0,1.0,0.074,1.0,0.034,1.0,-0.056,1.0,0.088,1.0,0.197,1.0,0.203,1.0,0.128,1.0,0.106,1.0,0.271,1.0,0.448,1.0,0.418,1.0,0.2,1.0,0.367,0.956,0.486,1.0,0.325,1.0,0.467,g
1.0,1.0,0.455,1.0,-0.455,1.0,0.091,1.0,-0.091,1.0,0.0,1.0,-0.273,1.0,-0.182,1.0,0.091,1.0,0.0,1.0,-0.364,1.0,0.091,1.0,-0.091,1.0,-0.049,1.0,0.455,1.0,-0.273,1.0,-0.182,g
1.0,0.882,-0.146,0.934,-0.111,0.921,-0.164,0.883,-0.17,0.885,-0.318,0.853,-0.315,0.821,-0.359,0.807,-0.336,0.752,-0.47,0.706,-0.472,0.662,-0.501,0.613,-0.481,0.568,-0.546,0.502,-0.599,0.471,-0.574,0.422,-0.581,g
1.0,1.0,-0.284,1.0,-0.253,0.946,-0.351,1.0,-0.306,0.927,-0.491,0.908,-0.441,0.757,-0.589,0.697,-0.58,0.596,-0.576,0.685,-0.71,0.545,-0.873,0.492,-0.733,0.355,-0.761,0.264,-0.782,0.166,-0.731,0.14,-0.7,g
1.0,1.0,-0.024,0.941,0.065,0.921,-0.233,0.772,-0.164,0.528,-0.203,0.564,-0.007,0.344,-0.275,0.529,-0.218,0.451,-0.178,0.06,-0.356,0.023,-0.529,0.033,-0.652,0.133,-0.532,0.024,-0.622,-0.057,-0.596,-0.046,-0.657,g
1.0,0.214,-0.095,0.333,0.071,0.19,0.19,0.238,0.095,0.405,0.024,0.31,-0.048,0.31,-0.048,0.286,-0.119,0.333,0.048,0.31,0.0,0.214,-0.119,0.357,-0.048,0.221,-0.023,0.19,0.0,0.17,-0.02,0.147,-0.019,g
1.0,0.794,0.295,0.641,0.523,0.413,0.682,0.142,0.835,-0.168,0.788,-0.429,0.723,-0.572,0.415,-0.754,0.168,-0.7,-0.099,-0.577,-0.235,-0.406,-0.383,-0.174,-0.525,0.015,-0.487,0.19,-0.381,0.31,-0.232,0.346,-0.08,g
1.0,0.937,0.351,0.753,0.656,0.456,0.886,0.153,0.958,-0.218,0.963,-0.565,0.834,-0.788,0.58,-0.931,0.26,-0.936,-0.064,-0.87,-0.409,-0.651,-0.675,-0.368,-0.85,-0.046,-0.912,0.273,-0.858,0.548,-0.696,0.748,-0.442,g
1.0,0.888,0.381,0.659,0.694,0.291,0.879,-0.067,0.901,-0.396,0.804,-0.646,0.565,-0.83,0.269,-0.789,-0.082,-0.628,-0.309,-0.466,-0.556,-0.164,-0.643,0.096,-0.611,0.304,-0.484,0.432,-0.298,0.47,-0.095,0.422,0.126,g
1.0,0.896,0.393,0.661,0.718,0.295,0.908,-0.048,0.944,-0.457,0.846,-0.777,0.585,-0.928,0.251,-0.923,-0.153,-0.761,-0.484,-0.509,-0.762,-0.149,-0.886,0.216,-0.857,0.532,-0.686,0.748,-0.407,0.831,-0.07,0.769,0.279,g
1.0,0.834,0.391,0.54,0.786,0.123,0.894,-0.332,0.836,-0.701,0.596,-0.866,0.219,-0.844,-0.242,-0.597,-0.619,-0.194,-0.878,0.124,-0.891,0.511,-0.725,0.791,-0.277,0.83,0.087,0.666,0.491,0.375,0.7,-0.04,0.794,g
1.0,1.0,0.515,0.455,0.333,0.061,0.364,-0.321,0.731,-0.455,0.485,-0.576,0.0,-0.576,-0.121,-0.333,-0.485,-0.091,-0.848,0.485,-0.576,0.576,-0.424,1.0,-0.394,0.73,0.123,0.97,0.576,0.242,0.364,0.091,0.333,g
1.0,0.328,0.025,0.152,0.213,0.149,0.74,-0.257,0.923,-0.103,0.194,-0.614,0.258,-0.941,-0.054,-0.131,-0.143,-0.303,-0.446,-0.114,-0.856,0.027,-0.228,0.279,-0.063,0.337,-0.119,0.277,-0.114,0.151,0.133,0.122,0.205,g
1.0,0.292,0.136,0.453,0.168,0.518,-0.005,0.526,0.209,0.525,-0.166,0.474,-0.048,0.555,0.039,0.817,-0.224,0.424,-0.042,0.35,0.066,0.282,-0.209,0.517,-0.032,0.504,-0.034,0.346,0.098,0.708,-0.019,0.396,-0.032,g
1.0,0.735,-0.383,0.802,0.103,0.788,0.153,0.556,0.053,1.0,0.212,0.719,0.29,0.688,0.329,0.497,0.173,0.643,-0.028,0.574,0.425,0.531,0.449,0.945,0.575,0.442,0.482,0.125,1.0,0.351,0.497,0.306,0.498,g
1.0,0.961,0.086,0.968,0.193,0.96,0.275,0.98,0.351,0.929,0.463,0.863,0.525,0.828,0.588,0.732,0.691,0.69,0.731,0.545,0.688,0.483,0.762,0.406,0.747,0.334,0.838,0.249,0.861,0.138,0.868,0.09,0.863,g
1.0,0.883,-0.22,1.0,0.364,0.824,0.192,0.851,0.059,0.906,-0.043,0.852,0.25,0.779,0.253,0.692,0.579,0.71,0.391,0.732,0.276,1.0,0.349,0.568,0.52,0.698,0.532,0.809,0.586,0.43,0.709,0.524,0.542,g
1.0,1.0,0.098,1.0,0.251,0.984,0.33,0.804,0.53,0.75,0.603,0.569,0.719,0.553,0.741,0.295,0.822,0.211,0.798,0.097,0.822,-0.017,0.799,-0.151,0.756,-0.228,0.692,-0.317,0.609,-0.403,0.545,-0.428,0.445,g
1.0,0.979,0.158,0.901,0.352,0.82,0.486,0.718,0.649,0.588,0.737,0.403,0.832,0.251,0.848,0.047,0.855,-0.122,0.797,-0.262,0.808,-0.378,0.717,-0.51,0.583,-0.576,0.46,-0.619,0.308,-0.658,0.183,-0.641,0.03,g
1.0,1.0,0.234,0.914,0.52,0.78,0.721,0.477,0.842,0.276,0.917,0.095,0.882,-0.22,0.914,-0.342,0.755,-0.514,0.645,-0.645,0.446,-0.741,0.292,-0.708,0.036,-0.717,-0.119,-0.65,-0.282,-0.513,-0.445,-0.374,-0.533,g
1.0,0.881,0.275,0.721,0.429,0.616,0.637,0.388,0.905,0.098,0.961,-0.201,0.892,-0.357,0.775,-0.651,0.622,-0.788,0.455,-0.819,0.191,-0.839,-0.081,-0.783,-0.264,-0.676,-0.455,-0.547,-0.609,-0.305,-0.667,-0.193,-0.756,g
1.0,0.766,0.211,0.639,0.381,0.484,0.525,0.15,0.223,0.138,0.596,-0.077,0.445,0.0,0.486,-0.275,0.42,-0.561,0.368,-0.366,0.189,-0.405,0.076,-0.385,-0.032,-0.339,-0.125,-0.275,-0.197,-0.2,-0.246,-0.119,-0.272,g
1.0,0.952,0.066,0.936,0.13,0.91,0.192,0.849,-0.5,0.9,0.613,0.779,0.343,0.723,0.38,0.661,0.408,0.955,0.599,0.533,0.441,0.468,0.445,0.404,0.442,0.344,0.432,0.903,1.0,0.234,0.396,0.186,0.372,g
1.0,0.763,-0.078,1.0,-0.296,1.0,-0.857,0.8,0.061,0.456,-0.428,1.0,-0.126,1.0,-0.835,0.493,0.019,0.822,-0.059,0.982,-0.199,1.0,0.22,0.696,-0.265,0.921,-0.245,0.789,0.02,0.875,-0.271,1.0,-0.57,g
1.0,1.0,0.143,1.0,0.714,1.0,0.714,1.0,-0.143,0.857,-0.143,1.0,0.025,1.0,0.0,0.429,-0.143,1.0,0.036,1.0,-0.286,1.0,0.0,0.286,-0.286,1.0,0.049,1.0,0.052,1.0,0.571,1.0,0.0,g
1.0,1.0,-0.087,1.0,-0.173,0.866,-0.818,0.948,0.611,0.955,-0.414,0.885,-0.317,0.879,-0.234,0.811,-0.622,0.122,-1.0,0.903,0.111,0.624,-0.785,0.554,-0.829,0.481,-0.866,0.406,-0.897,0.33,-0.921,-0.133,-1.0,g
1.0,1.0,0.635,1.0,1.0,0.771,1.0,-0.333,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-0.667,-1.0,-0.925,-1.0,-0.333,-0.333,-1.0,0.192,-1.0,1.0,-1.0,0.0,-1.0,1.0,-0.667,g
