@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
1.66,0.243,-1.0
1.72,0.0291,-1.0
1.62,-0.0187,-1.0
1.52,-0.0653,-1.0
1.57,-0.114,-1.0
1.54,-0.193,-1.0
1.54,-0.336,-1.0
1.61,-0.387,-1.0
1.55,-0.466,-1.0
1.7,-0.554,-1.0
1.71,-0.424,-1.0
1.89,-0.633,-1.0
1.93,-0.842,-1.0
1.54,-0.749,-1.0
1.39,-0.498,-1.0
1.39,-0.376,-1.0
1.23,-0.493,-1.0
1.25,-0.322,-1.0
1.19,-0.278,-1.0
1.11,-0.106,-1.0
1.03,-0.0835,-1.0
1.03,0.0331,-1.0
0.829,-0.305,-1.0
0.627,0.125,-1.0
0.893,0.345,-1.0
1.11,0.375,-1.0
1.11,0.428,-1.0
1.17,0.407,-1.0
1.24,0.342,-1.0
1.32,0.376,-1.0
1.23,0.458,-1.0
1.29,0.525,-1.0
1.35,0.644,-1.0
1.4,0.746,-1.0
1.34,0.878,-1.0
1.17,0.868,-1.0
1.06,0.913,-1.0
1.02,0.997,-1.0
1.09,1.03,-1.0
1.22,1.04,-1.0
1.0,1.17,-1.0
0.904,1.15,-1.0
0.834,1.24,-1.0
0.976,1.24,-1.0
1.17,1.37,-1.0
0.916,1.63,-1.0
0.685,1.69,-1.0
0.632,1.74,-1.0
0.82,1.83,-1.0
0.552,2.05,-1.0
0.405,1.93,-1.0
0.355,2.08,-1.0
0.515,2.21,-1.0
1.23,2.19,-1.0
0.314,1.84,-1.0
0.238,1.74,-1.0
0.321,1.58,-1.0
0.299,1.49,-1.0
0.291,1.34,-1.0
0.35,1.22,-1.0
0.444,1.14,-1.0
0.167,0.87,-1.0
-0.132,0.954,-1.0
-0.259,0.996,-1.0
-0.496,1.03,-1.0
-0.595,1.09,-1.0
-0.625,1.14,-1.0
-0.526,1.19,-1.0
-0.491,1.22,-1.0
-0.429,1.13,-1.0
-0.501,1.1,-1.0
-0.505,1.17,-1.0
-0.467,1.3,-1.0
-0.516,1.46,-1.0
-0.415,1.48,-1.0
-0.375,1.36,-1.0
-0.355,1.28,-1.0
-0.269,1.37,-1.0
-0.201,1.35,-1.0
-0.116,1.26,-1.0
0.0205,1.23,-1.0
-0.17,1.18,-1.0
-0.265,1.28,-1.0
-0.594,1.24,-1.0
-0.647,1.08,-1.0
-0.829,1.06,-1.0
-0.862,1.01,-1.0
-0.957,1.0,-1.0
-0.983,1.06,-1.0
-0.956,1.11,-1.0
-1.1,1.16,-1.0
-1.01,1.21,-1.0
-1.04,1.33,-1.0
-0.928,1.55,-1.0
-0.936,1.81,-1.0
-0.729,1.37,-1.0
-1.11,1.1,-1.0
-1.13,1.01,-1.0
-1.32,0.995,-1.0
-1.47,0.96,-1.0
-1.59,0.913,-1.0
-1.7,0.869,-1.0
-1.74,0.975,-1.0
-1.55,1.05,-1.0
-1.41,1.09,-1.0
-1.3,1.16,-1.0
-1.21,1.19,-1.0
-1.43,1.26,-1.0
-1.14,1.16,-1.0
-0.859,0.885,-1.0
-1.01,0.768,-1.0
-0.509,0.912,-1.0
-0.555,0.908,-1.0
0.0744,1.04,-1.0
0.272,0.813,-1.0
0.582,0.232,-1.0
0.819,0.546,-1.0
0.812,0.708,-1.0
0.794,0.762,-1.0
0.742,0.744,-1.0
0.745,0.681,-1.0
0.897,0.742,-1.0
0.867,0.81,-1.0
0.769,0.855,-1.0
0.89,0.864,-1.0
0.923,0.933,-1.0
0.969,0.921,-1.0
0.849,0.907,-1.0
0.879,1.03,-1.0
0.72,0.989,-1.0
0.659,1.07,-1.0
0.642,0.909,-1.0
0.656,0.844,-1.0
0.675,0.886,-1.0
0.651,0.744,-1.0
0.68,0.702,-1.0
1.11,0.57,-1.0
1.4,0.541,-1.0
1.5,0.637,-1.0
1.31,0.936,-1.0
1.38,1.27,-1.0
1.16,0.703,-1.0
1.61,0.582,-1.0
1.08,-0.133,-1.0
1.08,-0.628,-1.0
1.42,-0.656,-1.0
1.5,-0.993,-1.0
1.8,-1.0,-1.0
2.2,-0.665,-1.0
1.88,-0.368,-1.0
1.87,-0.239,-1.0
1.71,-0.289,-1.0
1.74,-0.143,-1.0
1.97,0.041,-1.0
1.88,-0.141,-1.0
2.25,-1.4,-1.0
0.614,-1.46,-1.0
0.399,-1.48,-1.0
0.374,-1.39,-1.0
0.263,-1.48,-1.0
0.295,-1.36,-1.0
0.38,-1.35,-1.0
0.465,-1.26,-1.0
0.405,-1.2,-1.0
0.312,-1.23,-1.0
0.233,-1.29,-1.0
0.194,-1.27,-1.0
0.163,-1.31,-1.0
0.0643,-1.28,-1.0
0.0608,-1.23,-1.0
0.125,-1.24,-1.0
0.217,-1.21,-1.0
0.134,-1.18,-1.0
0.177,-1.07,-1.0
0.235,-1.05,-1.0
0.322,-1.04,-1.0
0.247,-0.96,-1.0
0.129,-0.889,-1.0
0.199,-0.86,-1.0
0.318,-0.87,-1.0
0.424,-0.84,-1.0
0.342,-0.701,-1.0
0.196,-0.779,-1.0
0.108,-0.769,-1.0
0.0273,-0.683,-1.0
-0.0113,-0.78,-1.0
-0.122,-0.808,-1.0
-0.246,-0.739,-1.0
-0.462,-0.707,-1.0
-0.519,-0.799,-1.0
-0.568,-0.873,-1.0
-0.639,-0.938,-1.0
-0.606,-0.997,-1.0
-0.529,-1.02,-1.0
-0.447,-1.0,-1.0
-0.416,-0.941,-1.0
-0.481,-0.904,-1.0
-0.487,-0.797,-1.0
-0.466,-0.851,-1.0
-0.369,-0.965,-1.0
-0.358,-1.02,-1.0
-0.329,-0.955,-1.0
-0.324,-1.03,-1.0
-0.287,-1.07,-1.0
-0.218,-1.05,-1.0
-0.188,-0.998,-1.0
-0.106,-0.933,-1.0
-0.218,-0.882,-1.0
-0.303,-0.883,-1.0
-0.314,-0.919,-1.0
-0.144,-1.03,-1.0
-0.0874,-1.07,-1.0
-0.0853,-1.12,-1.0
-0.124,-1.12,-1.0
-0.104,-1.09,-1.0
-0.181,-1.1,-1.0
-0.137,-1.16,-1.0
-0.189,-1.24,-1.0
-0.261,-1.27,-1.0
-0.295,-1.27,-1.0
-0.334,-1.34,-1.0
-0.364,-1.4,-1.0
-0.411,-1.34,-1.0
-0.446,-1.28,-1.0
-0.383,-1.26,-1.0
-0.463,-1.2,-1.0
-0.529,-1.22,-1.0
-0.532,-1.17,-1.0
-0.562,-1.12,-1.0
-0.59,-1.04,-1.0
-0.665,-1.04,-1.0
-0.668,-1.13,-1.0
-0.779,-1.14,-1.0
-0.734,-1.09,-1.0
-0.779,-1.04,-1.0
-0.84,-1.05,-1.0
-0.877,-1.08,-1.0
-0.965,-0.978,-1.0
-0.914,-0.919,-1.0
-0.847,-0.896,-1.0
-0.879,-0.975,-1.0
-0.901,-1.13,-1.0
-0.921,-1.19,-1.0
-0.84,-1.16,-1.0
-0.817,-1.19,-1.0
-0.813,-1.23,-1.0
-0.779,-1.2,-1.0
-0.702,-1.2,-1.0
-0.698,-1.26,-1.0
-0.666,-1.34,-1.0
-0.588,-1.35,-1.0
-0.547,-1.31,-1.0
-0.497,-1.29,-1.0
-0.658,-1.31,-1.0
-0.72,-1.39,-1.0
-0.677,-1.41,-1.0
-0.539,-1.39,-1.0
-0.49,-1.45,-1.0
-0.473,-1.55,-1.0
-0.566,-1.62,-1.0
-0.605,-1.52,-1.0
-0.761,-1.44,-1.0
-0.878,-1.46,-1.0
-1.04,-1.42,-1.0
-1.25,-1.28,-1.0
-1.1,-1.17,-1.0
-1.04,-1.08,-1.0
-1.02,-1.01,-1.0
-0.995,-0.832,-1.0
-0.817,-0.783,-1.0
-0.76,-0.862,-1.0
-0.768,-0.909,-1.0
-0.667,-0.895,-1.0
-0.619,-0.748,-1.0
-0.747,-0.72,-1.0
-0.648,-0.631,-1.0
-0.516,-0.915,-1.0
-0.467,-0.945,-1.0
-0.397,-1.1,-1.0
-0.384,-1.08,-1.0
-0.487,-1.13,-1.0
-0.494,-1.22,-1.0
-0.38,-1.34,-1.0
-0.28,-1.3,-1.0
-0.235,-1.22,-1.0
-0.245,-1.18,-1.0
-0.206,-1.15,-1.0
-0.299,-1.14,-1.0
-0.356,-1.16,-1.0
-0.434,-1.16,-1.0
-0.514,-1.07,-1.0
-0.633,-1.18,-1.0
-0.59,-1.23,-1.0
-0.76,-1.26,-1.0
-0.783,-1.33,-1.0
-0.832,-1.33,-1.0
-0.88,-1.27,-1.0
-0.951,-1.3,-1.0
-0.945,-1.43,-1.0
-0.772,-1.38,-1.0
-0.826,-1.67,-1.0
-0.901,-1.56,-1.0
-1.06,-1.54,-1.0
-0.558,-1.67,-1.0
-0.248,-1.69,-1.0
-0.236,-1.54,-1.0
-0.226,-1.45,-1.0
-0.216,-1.38,-1.0
-0.177,-1.45,-1.0
-0.138,-1.37,-1.0
-0.111,-1.33,-1.0
-0.124,-1.27,-1.0
-0.11,-1.21,-1.0
-0.0531,-1.26,-1.0
-0.0199,-1.32,-1.0
-0.016,-1.26,-1.0
-0.0262,-1.18,-1.0
-0.0583,-1.15,-1.0
0.016,-1.13,-1.0
0.0116,-1.09,-1.0
0.0428,-1.04,-1.0
0.102,-1.03,-1.0
0.126,-1.08,-1.0
0.0965,-1.1,-1.0
0.0292,-1.21,-1.0
0.0399,-1.28,-1.0
0.0973,-1.33,-1.0
0.202,-1.37,-1.0
0.16,-1.4,-1.0
0.0967,-1.4,-1.0
-0.0263,-1.35,-1.0
0.0154,-1.41,-1.0
-0.0743,-1.38,-1.0
-0.0868,-1.33,-1.0
-0.16,-1.36,-1.0
-0.347,-1.5,-1.0
-0.411,-1.41,-1.0
-0.379,-1.6,-1.0
-0.0339,-1.66,-1.0
0.165,-1.58,-1.0
0.272,-1.6,-1.0
0.1,-1.48,-1.0
0.0403,-1.51,-1.0
-0.0537,-1.52,-1.0
-0.114,-1.5,-1.0
-0.00698,-1.15,-1.0
-0.0341,-1.07,-1.0
-0.0192,-1.03,-1.0
0.0311,-0.978,-1.0
-0.0107,-0.96,-1.0
0.021,-0.905,-1.0
0.0852,-0.852,-1.0
-0.0388,-0.984,-1.0
-0.0696,-0.896,-1.0
0.272,-1.12,-1.0
0.3,-1.18,-1.0
0.23,-1.15,-1.0
0.415,-1.0,-1.0
0.301,-0.928,-1.0
0.246,-0.767,-1.0
-0.152,-0.669,-1.0
-0.833,-0.569,-1.0
-1.19,-0.939,-1.0
-1.2,-1.04,-1.0
-1.06,-1.24,-1.0
-1.02,-1.18,-1.0
-1.25,-1.47,-1.0
-2.04,0.131,-1.0
-2.37,-0.01,-1.0
-2.34,0.246,-1.0
-1.96,0.445,-1.0
-1.94,0.598,-1.0
-1.9,0.856,-1.0
-1.78,0.819,-1.0
-1.34,0.54,-1.0
-2.03,0.359,-1.0
-2.98,-0.16,-1.0
-0.162,1.84,-1.0
0.00356,1.87,-1.0
0.105,1.77,-1.0
-0.0686,1.72,-1.0
0.144,1.56,-1.0
0.0529,1.52,-1.0
0.286,1.23,-1.0
0.545,1.28,-1.0
0.22,2.08,-1.0
0.254,2.42,-1.0
-0.306,2.28,-1.0
0.479,-0.821,-1.0
0.548,-0.959,-1.0
0.498,-1.02,-1.0
0.418,-1.12,-1.0
0.499,-1.17,-1.0
0.603,-1.0,-1.0
0.54,-1.26,-1.0
0.445,-1.38,-1.0
0.407,-0.94,-1.0
2.42,1.5,1.0
2.43,1.39,1.0
2.46,1.21,1.0
2.34,1.18,1.0
2.37,1.07,1.0
2.64,1.14,1.0
2.57,0.989,1.0
2.2,0.935,1.0
2.03,0.984,1.0
1.73,0.979,1.0
1.62,1.19,1.0
1.35,1.21,1.0
1.32,1.36,1.0
1.37,1.45,1.0
1.22,1.48,1.0
1.08,1.42,1.0
1.13,1.38,1.0
1.26,1.21,1.0
0.74,1.2,1.0
0.617,1.34,1.0
0.454,1.48,1.0
0.433,1.65,1.0
0.324,1.68,1.0
0.247,1.65,1.0
0.272,1.82,1.0
0.423,1.74,1.0
0.606,1.77,1.0
0.605,1.86,1.0
0.364,1.98,1.0
0.101,1.93,1.0
-0.112,1.85,1.0
-0.171,1.68,1.0
-0.238,1.74,1.0
-0.353,1.98,1.0
-0.0601,2.04,1.0
0.0439,2.03,1.0
0.0271,1.83,1.0
-0.275,1.52,1.0
0.109,1.65,1.0
0.224,1.57,1.0
0.335,1.39,1.0
0.522,1.36,1.0
0.683,1.6,1.0
0.729,1.49,1.0
0.908,1.48,1.0
1.01,1.53,1.0
1.27,1.6,1.0
1.46,1.69,1.0
1.73,1.68,1.0
1.82,1.43,1.0
1.76,1.33,1.0
1.93,1.34,1.0
2.03,1.32,1.0
1.93,1.41,1.0
2.22,1.31,1.0
2.22,1.18,1.0
2.29,1.32,1.0
2.75,1.47,1.0
2.12,1.1,1.0
1.89,1.1,1.0
1.78,1.19,1.0
1.71,1.39,1.0
1.5,1.5,1.0
1.64,1.53,1.0
1.47,1.21,1.0
0.83,1.67,1.0
0.942,1.89,1.0
1.15,1.68,1.0
0.635,1.67,1.0
0.748,1.81,1.0
0.667,1.92,1.0
-0.0987,0.966,1.0
-0.129,0.877,1.0
-0.247,0.775,1.0
-0.383,0.671,1.0
-0.347,0.574,1.0
-0.295,0.565,1.0
-0.201,0.596,1.0
-0.248,0.514,1.0
-0.255,0.387,1.0
-0.439,0.331,1.0
-0.415,0.463,1.0
-0.515,0.625,1.0
-0.411,0.727,1.0
-0.528,0.953,1.0
-0.692,0.759,1.0
-0.64,0.705,1.0
-0.838,0.644,1.0
-0.658,0.554,1.0
-0.71,0.465,1.0
-0.863,0.496,1.0
-0.972,0.473,1.0
-0.88,0.407,1.0
-0.815,0.334,1.0
-0.752,0.342,1.0
-0.764,0.218,1.0
-0.633,0.257,1.0
-0.532,0.181,1.0
-0.479,0.0719,1.0
-0.4,0.00463,1.0
-0.364,-0.0828,1.0
-0.27,0.0117,1.0
-0.175,0.0644,1.0
-0.0253,0.0742,1.0
0.00665,0.0118,1.0
0.00295,-0.125,1.0
-0.101,-0.122,1.0
-0.169,-0.135,1.0
-0.214,-0.235,1.0
-0.216,-0.353,1.0
-0.223,-0.419,1.0
-0.0662,-0.479,1.0
-0.0723,-0.428,1.0
-0.17,-0.346,1.0
-0.0443,-0.335,1.0
0.0219,-0.388,1.0
0.13,-0.469,1.0
0.208,-0.427,1.0
0.329,-0.37,1.0
0.149,-0.295,1.0
0.218,-0.368,1.0
0.29,-0.481,1.0
0.423,-0.334,1.0
0.315,-0.182,1.0
0.325,-0.153,1.0
0.15,-0.256,1.0
0.0368,-0.239,1.0
-0.113,-0.197,1.0
-0.302,-0.116,1.0
-0.162,-0.0223,1.0
-0.122,-0.0671,1.0
0.0436,0.0126,1.0
0.182,-0.0823,1.0
0.0574,-0.134,1.0
0.155,0.0373,1.0
0.308,0.117,1.0
0.221,0.147,1.0
0.143,0.263,1.0
0.243,0.304,1.0
0.278,0.383,1.0
0.25,0.466,1.0
0.269,0.605,1.0
0.154,0.629,1.0
0.159,0.586,1.0
-0.0584,0.54,1.0
-0.0708,0.439,1.0
-0.235,0.352,1.0
-0.201,0.287,1.0
-0.316,0.177,1.0
-0.298,0.158,1.0
-0.326,0.0769,1.0
-0.21,0.11,1.0
-0.179,0.19,1.0
-0.0753,0.267,1.0
-0.0017,0.282,1.0
0.0381,0.167,1.0
0.201,0.0024,1.0
0.37,-0.0513,1.0
0.449,-0.0489,1.0
0.472,0.0979,1.0
0.424,0.0533,1.0
0.404,0.00999,1.0
0.45,-0.104,1.0
0.553,-0.159,1.0
0.584,-0.212,1.0
0.613,-0.0651,1.0
0.637,0.00536,1.0
0.566,0.0815,1.0
0.571,0.197,1.0
0.466,0.281,1.0
0.417,0.348,1.0
0.369,0.428,1.0
0.388,0.484,1.0
0.418,0.616,1.0
0.533,0.541,1.0
0.589,0.557,1.0
0.896,0.363,1.0
0.796,0.429,1.0
0.521,0.375,1.0
0.32,0.282,1.0
0.366,0.164,1.0
0.457,0.191,1.0
0.673,0.172,1.0
0.701,0.0237,1.0
0.819,0.0462,1.0
0.839,-0.0819,1.0
0.72,-0.154,1.0
0.805,-0.237,1.0
0.893,-0.327,1.0
0.913,-0.374,1.0
0.72,-0.316,1.0
0.586,-0.273,1.0
0.495,-0.281,1.0
0.471,-0.445,1.0
0.617,-0.585,1.0
0.604,-0.709,1.0
0.482,-0.653,1.0
0.396,-0.606,1.0
0.428,-0.494,1.0
0.26,-0.54,1.0
0.309,-0.689,1.0
0.458,-0.709,1.0
0.553,-0.817,1.0
0.418,-0.897,1.0
0.323,-0.796,1.0
0.0949,-0.854,1.0
-0.108,-0.793,1.0
-0.287,-0.726,1.0
-0.14,-0.694,1.0
-0.286,-0.571,1.0
-0.403,-0.488,1.0
-0.431,-0.346,1.0
-0.59,-0.328,1.0
-0.709,-0.262,1.0
-0.629,-0.118,1.0
-0.66,-0.0708,1.0
-0.784,-0.00647,1.0
-0.752,-0.117,1.0
-0.866,-0.197,1.0
-0.801,-0.24,1.0
-0.889,-0.417,1.0
-0.78,-0.43,1.0
-0.656,-0.334,1.0
-0.556,-0.505,1.0
-0.58,-0.579,1.0
-0.508,-0.694,1.0
-0.377,-0.617,1.0
-0.533,-0.402,1.0
-0.67,-0.55,1.0
-0.813,-0.57,1.0
-0.91,-0.607,1.0
-0.912,-0.484,1.0
-0.747,-0.509,1.0
-0.623,-0.737,1.0
-0.698,-0.726,1.0
-0.815,-0.682,1.0
-0.76,-0.698,1.0
-0.516,-0.92,1.0
0.0165,-0.639,1.0
0.109,-0.522,1.0
-0.163,-0.398,1.0
-0.323,-0.213,1.0
-0.468,-0.206,1.0
-0.563,-0.164,1.0
-0.61,0.00888,1.0
-0.391,0.181,1.0
-0.305,0.247,1.0
-0.251,0.327,1.0
-0.0342,0.145,1.0
0.143,0.337,1.0
0.0981,0.465,1.0
-0.0433,0.605,1.0
-0.0215,0.704,1.0
0.221,0.946,1.0
0.5,0.762,1.0
0.762,0.125,1.0
0.923,0.166,1.0
1.16,0.151,1.0
1.23,-0.146,1.0
1.42,-0.32,1.0
1.28,-0.341,1.0
1.16,-0.357,1.0
1.03,-0.382,1.0
1.07,-0.221,1.0
0.955,-0.23,1.0
0.84,-0.176,1.0
0.661,-0.199,1.0
0.689,-0.506,1.0
0.726,-0.626,1.0
0.785,-0.601,1.0
0.905,-0.551,1.0
1.09,-0.538,1.0
1.23,-0.615,1.0
1.34,-0.632,1.0
1.33,-0.774,1.0
1.39,-0.872,1.0
1.48,-1.05,1.0
1.34,-1.07,1.0
1.15,-1.01,1.0
1.14,-0.938,1.0
1.08,-1.02,1.0
1.01,-0.94,1.0
0.929,-0.902,1.0
0.817,-0.941,1.0
0.73,-0.99,1.0
0.62,-0.986,1.0
0.558,-1.06,1.0
0.608,-1.18,1.0
0.774,-1.22,1.0
0.896,-1.27,1.0
0.978,-1.33,1.0
0.9,-1.36,1.0
0.974,-1.47,1.0
1.08,-1.76,1.0
1.2,-1.65,1.0
1.26,-1.57,1.0
1.22,-1.46,1.0
1.24,-1.33,1.0
1.16,-1.24,1.0
1.3,-1.28,1.0
1.18,-1.19,1.0
1.09,-1.1,1.0
1.01,-1.12,1.0
0.856,-1.11,1.0
1.04,-1.17,1.0
1.07,-1.38,1.0
1.31,-1.4,1.0
1.45,-1.25,1.0
1.42,-1.1,1.0
1.6,-1.36,1.0
1.49,-1.53,1.0
1.38,-1.74,1.0
1.21,-1.77,1.0
1.26,-2.39,1.0
1.67,-1.77,1.0
0.714,-1.08,1.0
0.894,-0.992,1.0
0.854,-0.827,1.0
0.884,-0.766,1.0
0.957,-0.786,1.0
1.01,-0.743,1.0
1.09,-0.643,1.0
1.2,-0.778,1.0
1.24,-0.687,1.0
1.31,-0.36,1.0
1.15,-0.451,1.0
1.06,-0.427,1.0
1.02,-0.625,1.0
0.799,-0.834,1.0
0.704,-0.91,1.0
0.268,-1.08,1.0
0.154,-0.653,1.0
0.0179,-0.7,1.0
-0.972,-1.08,1.0
-0.987,-0.863,1.0
-1.11,-0.821,1.0
-1.19,-0.774,1.0
-1.23,-0.703,1.0
-1.22,-0.68,1.0
-1.13,-0.622,1.0
-1.06,-0.549,1.0
-1.11,-0.44,1.0
-1.19,-0.529,1.0
-1.26,-0.503,1.0
-1.33,-0.581,1.0
-1.39,-0.68,1.0
-1.55,-0.663,1.0
-1.54,-0.598,1.0
-1.44,-0.505,1.0
-1.35,-0.485,1.0
-1.31,-0.354,1.0
-1.39,-0.322,1.0
-1.41,-0.357,1.0
-1.56,-0.329,1.0
-1.61,-0.39,1.0
-1.68,-0.528,1.0
-1.64,-0.562,1.0
-1.48,-0.297,1.0
-1.51,-0.248,1.0
-1.41,-0.214,1.0
-1.37,-0.123,1.0
-1.45,-0.0697,1.0
-1.52,-0.00335,1.0
-1.43,0.0911,1.0
-1.31,0.0708,1.0
-1.24,-0.0104,1.0
-1.07,-0.017,1.0
-0.992,-0.0156,1.0
-0.862,-0.0613,1.0
-0.964,0.108,1.0
-0.952,0.000432,1.0
-1.04,-0.131,1.0
-1.02,-0.224,1.0
-0.975,-0.273,1.0
-1.12,-0.315,1.0
-1.01,-0.397,1.0
-1.2,-0.248,1.0
-1.29,-0.264,1.0
-1.39,-0.282,1.0
-1.32,-0.088,1.0
-1.22,-0.0961,1.0
-1.13,-0.0634,1.0
-1.1,0.145,1.0
-1.22,0.177,1.0
-1.31,0.175,1.0
-1.17,0.156,1.0
-1.05,0.219,1.0
-1.1,0.322,1.0
-0.914,0.317,1.0
-0.896,0.207,1.0
-0.705,0.129,1.0
-1.03,0.277,1.0
-1.18,0.422,1.0
-1.11,0.439,1.0
-1.12,0.559,1.0
-0.954,0.687,1.0
-0.793,0.905,1.0
-0.558,0.572,1.0
-0.621,0.425,1.0
-0.673,0.313,1.0
-0.472,0.267,1.0
-0.959,0.41,1.0
-1.02,0.521,1.0
-1.52,0.246,1.0
-1.64,0.143,1.0
-1.95,-0.16,1.0
-1.85,-0.35,1.0
-1.77,-0.455,1.0
-1.88,-0.454,1.0
-2.1,-0.604,1.0
-1.84,-0.284,1.0
-1.69,-0.176,1.0
-1.6,-0.0414,1.0
-1.51,-0.193,1.0
-1.4,0.247,1.0
-1.3,0.651,1.0
-1.78,-0.572,1.0
-1.81,-0.643,1.0
-1.65,-0.723,1.0
-1.55,-0.744,1.0
-1.58,-0.798,1.0
-1.66,-0.792,1.0
-1.84,-0.865,1.0
-1.79,-0.98,1.0
-1.86,-0.977,1.0
-1.9,-1.1,1.0
-1.96,-1.09,1.0
