@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
1.26,0.462,-1.0
1.3,0.555,-1.0
1.35,0.657,-1.0
1.41,0.83,-1.0
1.33,0.825,-1.0
1.16,0.847,-1.0
1.05,0.899,-1.0
0.99,1.02,-1.0
1.12,1.01,-1.0
1.16,1.05,-1.0
0.985,1.16,-1.0
0.866,1.14,-1.0
0.805,1.21,-1.0
1.03,1.29,-1.0
1.13,1.48,-1.0
0.975,1.48,-1.0
0.661,1.69,-1.0
0.594,1.8,-1.0
0.846,1.87,-1.0
0.535,1.99,-1.0
0.386,1.92,-1.0
0.42,2.1,-1.0
0.534,2.15,-1.0
1.26,1.72,-1.0
0.284,1.86,-1.0
0.273,1.68,-1.0
0.299,1.56,-1.0
0.326,1.45,-1.0
0.328,1.28,-1.0
0.395,1.21,-1.0
0.42,1.1,-1.0
0.143,0.845,-1.0
-0.192,1.04,-1.0
-0.307,0.938,-1.0
-0.504,1.03,-1.0
-0.613,1.1,-1.0
-0.621,1.16,-1.0
-0.52,1.2,-1.0
-0.44,1.22,-1.0
-0.432,1.13,-1.0
-0.497,1.07,-1.0
-0.483,1.16,-1.0
-0.503,1.35,-1.0
-0.508,1.48,-1.0
-0.436,1.45,-1.0
-0.376,1.33,-1.0
-0.292,1.32,-1.0
-0.285,1.39,-1.0
-0.21,1.35,-1.0
-0.0656,1.24,-1.0
0.0328,1.22,-1.0
-0.183,1.15,-1.0
-0.262,1.28,-1.0
-0.598,1.22,-1.0
-0.695,1.08,-1.0
-0.867,1.09,-1.0
-0.935,1.02,-1.0
-0.961,1.0,-1.0
-0.959,1.07,-1.0
-0.983,1.1,-1.0
-1.08,1.19,-1.0
-0.967,1.22,-1.0
-1.03,1.31,-1.0
-0.865,1.6,-1.0
-0.678,1.6,-1.0
-0.815,1.18,-1.0
-1.12,1.1,-1.0
-1.19,1.01,-1.0
-1.36,0.976,-1.0
-1.48,0.944,-1.0
-1.57,0.905,-1.0
-1.7,0.872,-1.0
-1.77,1.01,-1.0
-1.46,1.11,-1.0
-1.39,1.09,-1.0
-1.24,1.14,-1.0
-1.19,1.23,-1.0
-1.43,1.25,-1.0
-0.941,0.976,-1.0
-0.824,0.858,-1.0
-0.926,0.916,-1.0
-0.479,0.91,-1.0
-0.532,0.978,-1.0
0.143,1.05,-1.0
0.185,0.617,-1.0
0.627,0.234,-1.0
0.843,0.634,-1.0
0.809,0.741,-1.0
0.769,0.772,-1.0
0.721,0.731,-1.0
0.8,0.662,-1.0
0.931,0.783,-1.0
0.826,0.84,-1.0
0.793,0.836,-1.0
0.91,0.864,-1.0
0.902,0.947,-1.0
0.974,0.898,-1.0
0.834,0.925,-1.0
0.904,1.04,-1.0
0.713,1.02,-1.0
0.673,1.07,-1.0
0.633,0.901,-1.0
0.66,0.835,-1.0
0.676,0.892,-1.0
0.68,0.739,-1.0
0.675,0.667,-1.0
1.15,0.565,-1.0
1.43,0.57,-1.0
1.46,0.651,-1.0
1.3,1.04,-1.0
1.16,0.776,-1.0
1.15,0.715,-1.0
1.66,0.672,-1.0
1.03,-0.191,-1.0
1.27,-0.685,-1.0
1.28,-0.588,-1.0
1.62,-0.919,-1.0
1.95,-1.02,-1.0
2.14,-0.453,-1.0
1.86,-0.36,-1.0
1.86,-0.213,-1.0
1.68,-0.293,-1.0
1.79,-0.102,-1.0
1.92,0.0429,-1.0
1.82,-0.643,-1.0
2.22,-2.04,-1.0
0.571,-1.53,-1.0
0.431,-1.46,-1.0
0.351,-1.42,-1.0
0.249,-1.46,-1.0
0.303,-1.35,-1.0
0.401,-1.31,-1.0
0.477,-1.24,-1.0
0.39,-1.2,-1.0
0.314,-1.25,-1.0
0.253,-1.3,-1.0
0.205,-1.28,-1.0
0.121,-1.3,-1.0
0.0598,-1.26,-1.0
0.0647,-1.22,-1.0
0.166,-1.25,-1.0
0.198,-1.19,-1.0
0.163,-1.13,-1.0
0.168,-1.06,-1.0
0.235,-1.06,-1.0
0.309,-1.03,-1.0
0.217,-0.961,-1.0
0.126,-0.865,-1.0
0.22,-0.867,-1.0
0.345,-0.891,-1.0
0.387,-0.798,-1.0
0.307,-0.678,-1.0
0.162,-0.791,-1.0
0.0681,-0.76,-1.0
0.0125,-0.665,-1.0
-0.0381,-0.791,-1.0
-0.141,-0.797,-1.0
-0.314,-0.72,-1.0
-0.494,-0.719,-1.0
-0.536,-0.814,-1.0
-0.573,-0.88,-1.0
-0.64,-0.939,-1.0
-0.596,-0.989,-1.0
-0.519,-1.0,-1.0
-0.437,-0.984,-1.0
-0.45,-0.928,-1.0
-0.486,-0.887,-1.0
-0.478,-0.796,-1.0
-0.446,-0.861,-1.0
-0.377,-0.973,-1.0
-0.367,-1.04,-1.0
-0.314,-0.984,-1.0
-0.311,-1.07,-1.0
-0.279,-1.06,-1.0
-0.224,-1.02,-1.0
-0.166,-0.986,-1.0
-0.11,-0.911,-1.0
-0.239,-0.848,-1.0
-0.329,-0.858,-1.0
-0.267,-0.896,-1.0
-0.138,-1.03,-1.0
-0.0723,-1.08,-1.0
-0.106,-1.14,-1.0
-0.135,-1.12,-1.0
-0.109,-1.07,-1.0
-0.177,-1.12,-1.0
-0.149,-1.2,-1.0
-0.188,-1.27,-1.0
-0.268,-1.26,-1.0
-0.31,-1.27,-1.0
-0.316,-1.36,-1.0
-0.375,-1.39,-1.0
-0.432,-1.34,-1.0
-0.414,-1.28,-1.0
-0.405,-1.25,-1.0
-0.484,-1.2,-1.0
-0.528,-1.23,-1.0
-0.52,-1.17,-1.0
-0.56,-1.12,-1.0
-0.617,-1.02,-1.0
-0.639,-1.04,-1.0
-0.688,-1.14,-1.0
-0.785,-1.11,-1.0
-0.712,-1.1,-1.0
-0.784,-1.05,-1.0
-0.835,-1.06,-1.0
-0.855,-1.05,-1.0
-0.995,-0.937,-1.0
-0.889,-0.884,-1.0
-0.85,-0.92,-1.0
-0.897,-0.972,-1.0
-0.932,-1.15,-1.0
-0.89,-1.17,-1.0
-0.843,-1.14,-1.0
-0.834,-1.19,-1.0
-0.811,-1.21,-1.0
-0.767,-1.2,-1.0
-0.696,-1.2,-1.0
-0.7,-1.25,-1.0
-0.642,-1.35,-1.0
-0.583,-1.35,-1.0
-0.545,-1.31,-1.0
-0.531,-1.27,-1.0
-0.714,-1.36,-1.0
-0.707,-1.43,-1.0
-0.612,-1.42,-1.0
-0.534,-1.4,-1.0
-0.476,-1.49,-1.0
-0.446,-1.53,-1.0
-0.575,-1.62,-1.0
-0.652,-1.54,-1.0
-0.791,-1.44,-1.0
-0.936,-1.5,-1.0
-1.08,-1.39,-1.0
-1.21,-1.22,-1.0
-1.08,-1.17,-1.0
-1.03,-1.09,-1.0
-1.08,-0.952,-1.0
-0.984,-0.807,-1.0
-0.803,-0.782,-1.0
-0.75,-0.881,-1.0
-0.705,-0.93,-1.0
-0.631,-0.867,-1.0
-0.583,-0.743,-1.0
-0.756,-0.679,-1.0
-0.625,-0.675,-1.0
-0.509,-0.932,-1.0
-0.461,-1.07,-1.0
-0.402,-1.11,-1.0
-0.388,-1.08,-1.0
-0.489,-1.13,-1.0
-0.477,-1.25,-1.0
-0.342,-1.31,-1.0
-0.27,-1.28,-1.0
-0.244,-1.2,-1.0
-0.239,-1.17,-1.0
-0.22,-1.12,-1.0
-0.298,-1.16,-1.0
-0.369,-1.14,-1.0
-0.433,-1.13,-1.0
-0.55,-1.07,-1.0
-0.626,-1.18,-1.0
-0.614,-1.22,-1.0
-0.776,-1.26,-1.0
-0.786,-1.33,-1.0
-0.855,-1.33,-1.0
-0.886,-1.27,-1.0
-0.951,-1.33,-1.0
-0.929,-1.39,-1.0
-0.808,-1.5,-1.0
-0.901,-1.68,-1.0
-0.888,-1.59,-1.0
-1.01,-1.65,-1.0
-0.508,-1.7,-1.0
-0.218,-1.63,-1.0
-0.204,-1.54,-1.0
-0.239,-1.42,-1.0
-0.207,-1.37,-1.0
-0.136,-1.41,-1.0
-0.132,-1.37,-1.0
-0.109,-1.32,-1.0
-0.118,-1.26,-1.0
-0.0773,-1.22,-1.0
-0.0554,-1.28,-1.0
-0.0255,-1.3,-1.0
-0.0202,-1.26,-1.0
-0.0508,-1.19,-1.0
-0.0207,-1.14,-1.0
0.0194,-1.13,-1.0
0.0236,-1.07,-1.0
0.0533,-1.02,-1.0
0.104,-1.04,-1.0
0.134,-1.06,-1.0
0.12,-1.12,-1.0
0.0169,-1.22,-1.0
0.0526,-1.31,-1.0
0.102,-1.36,-1.0
0.207,-1.38,-1.0
0.101,-1.39,-1.0
0.0432,-1.39,-1.0
-0.037,-1.35,-1.0
-0.0203,-1.42,-1.0
-0.0791,-1.38,-1.0
-0.0659,-1.33,-1.0
-0.254,-1.37,-1.0
-0.346,-1.5,-1.0
-0.43,-1.4,-1.0
-0.126,-1.67,-1.0
0.0379,-1.64,-1.0
0.123,-1.62,-1.0
0.283,-1.56,-1.0
0.0727,-1.46,-1.0
0.02,-1.54,-1.0
-0.0571,-1.5,-1.0
-0.125,-1.48,-1.0
-0.021,-1.09,-1.0
-0.048,-1.06,-1.0
-0.00264,-1.02,-1.0
0.0209,-0.973,-1.0
-0.0264,-0.952,-1.0
0.0301,-0.894,-1.0
0.0543,-0.967,-1.0
-0.051,-0.972,-1.0
-0.0979,-1.01,-1.0
0.306,-1.13,-1.0
0.303,-1.18,-1.0
0.216,-1.12,-1.0
0.386,-0.997,-1.0
0.308,-0.913,-1.0
0.17,-0.719,-1.0
-0.18,-0.639,-1.0
-1.16,-0.641,-1.0
-1.19,-0.976,-1.0
-1.16,-1.01,-1.0
-1.04,-1.24,-1.0
-0.986,-1.27,-1.0
-1.42,-1.4,-1.0
-2.11,0.193,-1.0
-2.56,-0.0784,-1.0
-2.06,0.392,-1.0
-1.93,0.525,-1.0
-1.93,0.603,-1.0
-1.98,0.875,-1.0
-1.46,0.657,-1.0
-1.4,0.475,-1.0
-1.84,0.0932,-1.0
-3.09,-0.832,-1.0
-0.157,1.84,-1.0
0.0329,1.88,-1.0
-0.00515,1.75,-1.0
0.0604,1.64,-1.0
0.152,1.53,-1.0
0.0175,1.47,-1.0
0.379,1.36,-1.0
0.605,1.28,-1.0
0.21,2.18,-1.0
0.422,2.33,-1.0
-0.434,2.24,-1.0
0.569,-0.858,-1.0
0.56,-1.02,-1.0
0.494,-1.01,-1.0
0.441,-1.13,-1.0
0.51,-1.15,-1.0
0.651,-1.08,-1.0
0.484,-1.3,-1.0
0.431,-1.33,-1.0
2.27,0.284,-1.0
2.53,1.5,1.0
2.43,1.31,1.0
2.48,1.21,1.0
2.34,1.16,1.0
2.47,1.12,1.0
2.68,1.17,1.0
2.51,0.901,1.0
2.17,0.926,1.0
1.97,0.99,1.0
1.67,0.974,1.0
1.57,1.16,1.0
1.37,1.24,1.0
1.34,1.37,1.0
1.42,1.49,1.0
1.16,1.48,1.0
1.1,1.38,1.0
1.18,1.36,1.0
1.15,1.16,1.0
0.74,1.35,1.0
0.621,1.32,1.0
0.387,1.59,1.0
0.407,1.67,1.0
0.322,1.68,1.0
0.227,1.71,1.0
0.244,1.84,1.0
0.459,1.69,1.0
0.616,1.77,1.0
0.534,1.86,1.0
0.216,1.96,1.0
0.0809,1.93,1.0
-0.146,1.83,1.0
-0.198,1.67,1.0
-0.243,1.76,1.0
-0.23,2.0,1.0
-0.119,2.06,1.0
-0.000689,2.0,1.0
-0.0208,1.76,1.0
-0.364,1.7,1.0
0.0971,1.58,1.0
0.235,1.48,1.0
0.344,1.38,1.0
0.526,1.36,1.0
0.735,1.63,1.0
0.712,1.49,1.0
0.928,1.45,1.0
1.03,1.55,1.0
1.31,1.62,1.0
1.48,1.78,1.0
1.77,1.59,1.0
1.85,1.38,1.0
1.75,1.33,1.0
1.96,1.31,1.0
2.04,1.36,1.0
1.95,1.53,1.0
2.2,1.26,1.0
2.25,1.21,1.0
2.36,1.33,1.0
2.2,1.14,1.0
2.09,1.1,1.0
1.87,1.13,1.0
1.71,1.17,1.0
1.66,1.42,1.0
1.51,1.52,1.0
1.47,1.39,1.0
1.28,1.35,1.0
0.791,1.69,1.0
1.01,1.82,1.0
0.731,1.74,1.0
0.642,1.65,1.0
0.753,1.89,1.0
0.136,1.46,1.0
-0.0269,0.958,1.0
-0.149,0.816,1.0
-0.268,0.75,1.0
-0.379,0.638,1.0
-0.337,0.559,1.0
-0.327,0.612,1.0
-0.18,0.595,1.0
-0.249,0.505,1.0
-0.288,0.385,1.0
-0.461,0.343,1.0
-0.412,0.492,1.0
-0.539,0.648,1.0
-0.451,0.775,1.0
-0.637,0.942,1.0
-0.685,0.727,1.0
-0.736,0.683,1.0
-0.875,0.591,1.0
-0.639,0.522,1.0
-0.711,0.465,1.0
-0.879,0.499,1.0
-0.947,0.445,1.0
-0.851,0.405,1.0
-0.77,0.364,1.0
-0.757,0.298,1.0
-0.744,0.196,1.0
-0.597,0.232,1.0
-0.492,0.124,1.0
-0.501,0.0787,1.0
-0.413,-0.0275,1.0
-0.356,-0.0513,1.0
-0.249,0.0234,1.0
-0.135,0.0707,1.0
0.0176,0.0932,1.0
0.00921,-0.00839,1.0
-0.0246,-0.141,1.0
-0.102,-0.13,1.0
-0.212,-0.155,1.0
-0.178,-0.238,1.0
-0.209,-0.356,1.0
-0.206,-0.474,1.0
-0.0744,-0.463,1.0
-0.0683,-0.404,1.0
-0.162,-0.334,1.0
-0.0281,-0.323,1.0
0.0486,-0.389,1.0
0.171,-0.502,1.0
0.234,-0.413,1.0
0.277,-0.324,1.0
0.123,-0.283,1.0
0.165,-0.405,1.0
0.32,-0.465,1.0
0.384,-0.314,1.0
0.309,-0.175,1.0
0.265,-0.182,1.0
0.137,-0.247,1.0
0.0235,-0.18,1.0
-0.176,-0.207,1.0
-0.237,-0.0378,1.0
-0.149,-0.0185,1.0
-0.0911,-0.0844,1.0
0.073,-0.00169,1.0
0.146,-0.151,1.0
0.0586,-0.133,1.0
0.207,0.0304,1.0
0.307,0.12,1.0
0.156,0.152,1.0
0.185,0.261,1.0
0.258,0.309,1.0
0.283,0.394,1.0
0.258,0.482,1.0
0.229,0.613,1.0
0.122,0.599,1.0
0.184,0.558,1.0
-0.106,0.552,1.0
-0.0982,0.395,1.0
-0.209,0.345,1.0
-0.213,0.259,1.0
-0.326,0.168,1.0
-0.348,0.119,1.0
-0.33,0.0829,1.0
-0.222,0.156,1.0
-0.124,0.181,1.0
-0.0615,0.299,1.0
0.000519,0.282,1.0
0.0737,0.124,1.0
0.271,-0.0382,1.0
0.378,-0.0609,1.0
0.49,-0.0477,1.0
0.445,0.135,1.0
0.425,0.0454,1.0
0.387,-0.000653,1.0
0.412,-0.124,1.0
0.553,-0.172,1.0
0.613,-0.211,1.0
0.627,-0.0629,1.0
0.617,-0.0096,1.0
0.563,0.137,1.0
0.592,0.235,1.0
0.456,0.278,1.0
0.433,0.38,1.0
0.347,0.414,1.0
0.413,0.473,1.0
0.336,0.611,1.0
0.527,0.51,1.0
0.635,0.559,1.0
0.896,0.36,1.0
0.802,0.431,1.0
0.478,0.46,1.0
0.325,0.213,1.0
0.382,0.175,1.0
0.491,0.194,1.0
0.677,0.108,1.0
0.74,0.053,1.0
0.811,0.00911,1.0
0.838,-0.115,1.0
0.737,-0.183,1.0
0.823,-0.248,1.0
0.903,-0.339,1.0
0.885,-0.372,1.0
0.643,-0.351,1.0
0.557,-0.255,1.0
0.469,-0.321,1.0
0.512,-0.49,1.0
0.629,-0.617,1.0
0.576,-0.665,1.0
0.496,-0.614,1.0
0.399,-0.594,1.0
0.332,-0.527,1.0
0.238,-0.551,1.0
0.332,-0.69,1.0
0.47,-0.765,1.0
0.572,-0.812,1.0
0.422,-0.934,1.0
0.282,-0.761,1.0
0.0828,-0.879,1.0
-0.112,-0.841,1.0
-0.234,-0.656,1.0
-0.167,-0.633,1.0
-0.347,-0.556,1.0
-0.352,-0.49,1.0
-0.448,-0.354,1.0
-0.61,-0.306,1.0
-0.716,-0.194,1.0
-0.606,-0.129,1.0
-0.672,-0.0414,1.0
-0.748,-0.034,1.0
-0.781,-0.113,1.0
-0.847,-0.213,1.0
-0.8,-0.282,1.0
-0.927,-0.406,1.0
-0.744,-0.415,1.0
-0.678,-0.417,1.0
-0.599,-0.521,1.0
-0.582,-0.587,1.0
-0.508,-0.715,1.0
-0.488,-0.566,1.0
-0.554,-0.38,1.0
-0.681,-0.586,1.0
-0.852,-0.59,1.0
-0.927,-0.595,1.0
-0.872,-0.461,1.0
-0.674,-0.62,1.0
-0.582,-0.752,1.0
-0.728,-0.76,1.0
-0.813,-0.665,1.0
-0.871,-0.825,1.0
-0.439,-0.884,1.0
0.0584,-0.638,1.0
0.0561,-0.479,1.0
-0.322,-0.356,1.0
-0.39,-0.209,1.0
-0.462,-0.187,1.0
-0.581,-0.182,1.0
-0.559,0.0594,1.0
-0.416,0.246,1.0
-0.296,0.255,1.0
-0.142,0.231,1.0
-0.0227,0.163,1.0
0.151,0.322,1.0
0.0914,0.493,1.0
-0.0299,0.617,1.0
-0.0273,0.739,1.0
0.235,0.772,1.0
0.529,0.788,1.0
0.739,0.139,1.0
0.955,0.142,1.0
1.19,0.113,1.0
1.25,-0.146,1.0
1.47,-0.312,1.0
1.26,-0.328,1.0
1.1,-0.364,1.0
1.02,-0.351,1.0
1.04,-0.24,1.0
0.941,-0.254,1.0
0.834,-0.177,1.0
0.624,-0.285,1.0
0.725,-0.54,1.0
0.698,-0.655,1.0
0.833,-0.593,1.0
0.908,-0.506,1.0
1.13,-0.541,1.0
1.27,-0.573,1.0
1.38,-0.645,1.0
1.37,-0.8,1.0
1.46,-0.91,1.0
1.46,-1.06,1.0
1.31,-1.08,1.0
1.19,-0.966,1.0
1.12,-0.908,1.0
1.05,-1.05,1.0
1.01,-0.935,1.0
0.901,-0.952,1.0
0.768,-0.917,1.0
0.725,-0.99,1.0
0.566,-0.977,1.0
0.552,-1.07,1.0
0.714,-1.19,1.0
0.768,-1.25,1.0
0.915,-1.27,1.0
0.975,-1.34,1.0
0.878,-1.38,1.0
0.976,-1.53,1.0
1.13,-1.75,1.0
1.25,-1.62,1.0
1.15,-1.56,1.0
1.23,-1.4,1.0
1.19,-1.33,1.0
1.19,-1.25,1.0
1.32,-1.23,1.0
1.15,-1.14,1.0
1.09,-1.12,1.0
0.999,-1.12,1.0
0.839,-1.15,1.0
1.1,-1.17,1.0
1.07,-1.38,1.0
1.38,-1.36,1.0
1.45,-1.24,1.0
1.52,-1.12,1.0
1.52,-1.34,1.0
1.46,-1.61,1.0
1.33,-1.71,1.0
1.08,-1.83,1.0
1.41,-2.09,1.0
1.37,-1.52,1.0
0.747,-1.05,1.0
0.905,-0.994,1.0
0.85,-0.829,1.0
0.894,-0.742,1.0
0.941,-0.789,1.0
1.02,-0.728,1.0
1.12,-0.659,1.0
1.21,-0.774,1.0
1.27,-0.675,1.0
1.46,-0.417,1.0
1.12,-0.447,1.0
1.01,-0.437,1.0
0.812,-0.751,1.0
0.808,-0.831,1.0
0.646,-0.932,1.0
0.383,-0.824,1.0
0.145,-0.626,1.0
-0.00145,-0.7,1.0
-0.978,-1.05,1.0
-1.03,-0.858,1.0
-1.2,-0.826,1.0
-1.18,-0.758,1.0
-1.25,-0.689,1.0
-1.19,-0.638,1.0
-1.08,-0.612,1.0
-0.995,-0.507,1.0
-1.13,-0.443,1.0
-1.17,-0.556,1.0
-1.26,-0.515,1.0
-1.35,-0.57,1.0
-1.45,-0.701,1.0
-1.54,-0.643,1.0
-1.51,-0.593,1.0
-1.44,-0.47,1.0
-1.34,-0.462,1.0
-1.31,-0.32,1.0
-1.42,-0.327,1.0
-1.4,-0.37,1.0
-1.58,-0.352,1.0
-1.57,-0.401,1.0
-1.69,-0.542,1.0
-1.6,-0.541,1.0
-1.46,-0.298,1.0
-1.49,-0.221,1.0
-1.4,-0.183,1.0
-1.39,-0.118,1.0
-1.45,-0.0461,1.0
-1.53,0.0251,1.0
-1.38,0.0973,1.0
-1.32,0.0399,1.0
-1.18,0.0302,1.0
-1.07,-0.039,1.0
-0.973,-0.047,1.0
-0.869,-0.0393,1.0
-0.973,0.107,1.0
-0.961,-0.102,1.0
-1.01,-0.0908,1.0
-1.04,-0.2,1.0
-1.02,-0.296,1.0
-1.11,-0.351,1.0
-1.01,-0.363,1.0
-1.25,-0.286,1.0
-1.29,-0.23,1.0
-1.37,-0.213,1.0
-1.33,-0.0457,1.0
-1.18,-0.0978,1.0
-1.13,-0.0974,1.0
-1.12,0.154,1.0
-1.27,0.184,1.0
-1.25,0.104,1.0
-1.06,0.181,1.0
-1.07,0.256,1.0
-1.08,0.356,1.0
-0.877,0.263,1.0
-0.851,0.189,1.0
-0.683,0.139,1.0
-1.14,0.304,1.0
-1.15,0.406,1.0
-1.16,0.469,1.0
-1.12,0.589,1.0
-0.874,0.719,1.0
-0.521,0.726,1.0
-0.57,0.502,1.0
-0.653,0.433,1.0
-0.68,0.314,1.0
-0.474,0.264,1.0
-1.01,0.412,1.0
-1.32,0.516,1.0
-1.49,0.228,1.0
-1.72,0.142,1.0
-1.97,-0.271,1.0
-1.84,-0.366,1.0
-1.78,-0.491,1.0
-1.89,-0.418,1.0
-2.12,-0.575,1.0
-1.78,-0.253,1.0
-1.64,-0.121,1.0
-1.55,-0.132,1.0
-1.46,-0.179,1.0
-1.4,0.261,1.0
-1.79,-0.0728,1.0
-1.78,-0.582,1.0
-1.82,-0.665,1.0
-1.65,-0.731,1.0
-1.52,-0.74,1.0
-1.58,-0.842,1.0
-1.77,-0.828,1.0
-1.82,-0.899,1.0
-1.81,-0.994,1.0
-1.88,-0.979,1.0
-1.87,-1.1,1.0
-2.1,-1.06,1.0
