@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
1.8,1.53,1.0
1.8,1.36,1.0
1.8,1.32,1.0
1.96,1.28,1.0
2.07,1.37,1.0
1.85,1.61,1.0
2.17,1.24,1.0
2.29,1.22,1.0
2.51,1.3,1.0
2.18,1.13,1.0
2.06,1.12,1.0
1.86,1.14,1.0
1.7,1.21,1.0
1.64,1.46,1.0
1.49,1.55,1.0
1.44,1.38,1.0
1.18,1.42,1.0
0.837,1.75,1.0
0.918,1.72,1.0
0.71,1.7,1.0
0.569,1.62,1.0
0.75,1.92,1.0
0.115,1.41,1.0
0.009,0.928,1.0
-0.192,0.791,1.0
-0.29,0.7,1.0
-0.377,0.607,1.0
-0.322,0.535,1.0
-0.252,0.623,1.0
-0.197,0.544,1.0
-0.259,0.496,1.0
-0.325,0.388,1.0
-0.507,0.357,1.0
-0.455,0.494,1.0
-0.507,0.69,1.0
-0.436,0.821,1.0
-0.629,0.809,1.0
-0.688,0.709,1.0
-0.743,0.685,1.0
-0.806,0.575,1.0
-0.641,0.516,1.0
-0.717,0.455,1.0
-0.966,0.487,1.0
-0.914,0.425,1.0
-0.844,0.371,1.0
-0.759,0.366,1.0
-0.795,0.276,1.0
-0.72,0.189,1.0
-0.577,0.206,1.0
-0.466,0.145,1.0
-0.48,0.0507,1.0
-0.472,-0.0198,1.0
-0.336,-0.0523,1.0
-0.274,0.0468,1.0
-0.116,0.0815,1.0
0.0238,0.0836,1.0
0.000725,-0.0366,1.0
-0.0367,-0.144,1.0
-0.114,-0.147,1.0
-0.204,-0.181,1.0
-0.187,-0.267,1.0
-0.232,-0.364,1.0
-0.211,-0.492,1.0
-0.105,-0.442,1.0
-0.0677,-0.394,1.0
-0.106,-0.316,1.0
-0.006,-0.32,1.0
0.0585,-0.378,1.0
0.205,-0.471,1.0
0.252,-0.389,1.0
0.295,-0.273,1.0
0.108,-0.304,1.0
0.145,-0.415,1.0
0.335,-0.483,1.0
0.364,-0.269,1.0
0.306,-0.161,1.0
0.275,-0.202,1.0
0.133,-0.227,1.0
-0.0222,-0.202,1.0
-0.255,-0.142,1.0
-0.206,-0.0207,1.0
-0.171,0.0105,1.0
-0.0529,-0.0168,1.0
0.0431,-0.0199,1.0
0.0919,-0.154,1.0
0.0788,-0.0998,1.0
0.237,0.0367,1.0
0.279,0.149,1.0
0.16,0.189,1.0
0.222,0.214,1.0
0.281,0.343,1.0
0.276,0.397,1.0
0.298,0.509,1.0
0.203,0.617,1.0
0.0968,0.589,1.0
0.11,0.553,1.0
-0.125,0.521,1.0
-0.138,0.425,1.0
-0.208,0.332,1.0
-0.222,0.259,1.0
-0.341,0.169,1.0
-0.387,0.104,1.0
-0.238,0.126,1.0
-0.21,0.171,1.0
-0.0962,0.19,1.0
-0.0439,0.305,1.0
0.00168,0.262,1.0
0.105,0.103,1.0
0.317,-0.0233,1.0
0.388,-0.0851,1.0
0.532,-0.0431,1.0
0.414,0.141,1.0
0.445,0.0484,1.0
0.326,0.00626,1.0
0.458,-0.157,1.0
0.546,-0.195,1.0
0.596,-0.172,1.0
0.659,-0.057,1.0
0.615,-0.0228,1.0
0.598,0.133,1.0
0.524,0.283,1.0
0.434,0.295,1.0
0.435,0.397,1.0
0.321,0.393,1.0
0.397,0.513,1.0
0.318,0.621,1.0
0.535,0.504,1.0
0.824,0.587,1.0
0.816,0.306,1.0
0.634,0.366,1.0
0.352,0.333,1.0
0.313,0.189,1.0
0.377,0.198,1.0
0.486,0.245,1.0
0.719,0.0781,1.0
0.759,0.0328,1.0
0.845,0.00714,1.0
0.816,-0.133,1.0
0.734,-0.212,1.0
0.833,-0.254,1.0
0.913,-0.318,1.0
0.842,-0.372,1.0
0.6,-0.38,1.0
0.552,-0.244,1.0
0.508,-0.331,1.0
0.502,-0.536,1.0
0.652,-0.646,1.0
0.578,-0.622,1.0
0.43,-0.654,1.0
0.371,-0.589,1.0
0.29,-0.515,1.0
0.271,-0.591,1.0
0.36,-0.715,1.0
0.464,-0.792,1.0
0.59,-0.796,1.0
0.358,-0.887,1.0
0.234,-0.822,1.0
0.153,-0.875,1.0
-0.232,-0.843,1.0
-0.208,-0.646,1.0
-0.169,-0.601,1.0
-0.391,-0.547,1.0
-0.297,-0.467,1.0
-0.457,-0.322,1.0
-0.628,-0.267,1.0
-0.714,-0.161,1.0
-0.651,-0.103,1.0
-0.699,-0.000578,1.0
-0.753,-0.0615,1.0
-0.787,-0.113,1.0
-0.856,-0.235,1.0
-0.852,-0.298,1.0
-0.854,-0.379,1.0
-0.719,-0.384,1.0
-0.687,-0.458,1.0
-0.601,-0.539,1.0
-0.54,-0.601,1.0
-0.452,-0.717,1.0
-0.487,-0.536,1.0
-0.579,-0.397,1.0
-0.707,-0.568,1.0
-0.882,-0.582,1.0
-0.918,-0.578,1.0
-0.824,-0.471,1.0
-0.595,-0.651,1.0
-0.579,-0.748,1.0
-0.755,-0.759,1.0
-0.836,-0.65,1.0
-0.821,-0.855,1.0
-0.184,-0.751,1.0
0.0745,-0.607,1.0
0.00902,-0.434,1.0
-0.323,-0.264,1.0
-0.422,-0.241,1.0
-0.499,-0.241,1.0
-0.565,-0.0822,1.0
-0.584,0.0937,1.0
-0.415,0.256,1.0
-0.288,0.305,1.0
-0.135,0.136,1.0
0.0336,0.323,1.0
0.168,0.345,1.0
0.0817,0.418,1.0
-0.0652,0.631,1.0
0.0853,0.789,1.0
0.209,0.755,1.0
0.755,0.22,1.0
0.854,0.0949,1.0
0.995,0.131,1.0
1.23,0.0999,1.0
1.26,-0.181,1.0
1.37,-0.331,1.0
1.22,-0.361,1.0
1.1,-0.374,1.0
1.1,-0.313,1.0
1.02,-0.261,1.0
0.938,-0.255,1.0
0.812,-0.195,1.0
0.643,-0.403,1.0
0.748,-0.558,1.0
0.778,-0.694,1.0
0.834,-0.584,1.0
0.96,-0.522,1.0
1.17,-0.567,1.0
1.26,-0.553,1.0
1.39,-0.631,1.0
1.41,-0.808,1.0
1.52,-0.85,1.0
1.45,-1.03,1.0
1.29,-1.04,1.0
1.2,-0.948,1.0
1.05,-0.96,1.0
1.01,-1.05,1.0
0.974,-0.951,1.0
0.876,-0.969,1.0
0.768,-0.966,1.0
0.722,-0.975,1.0
0.579,-1.02,1.0
0.528,-1.04,1.0
0.741,-1.2,1.0
0.825,-1.28,1.0
0.933,-1.24,1.0
0.961,-1.33,1.0
0.874,-1.41,1.0
0.913,-1.6,1.0
1.12,-1.72,1.0
1.22,-1.58,1.0
1.14,-1.57,1.0
1.25,-1.38,1.0
1.19,-1.34,1.0
1.21,-1.24,1.0
1.35,-1.23,1.0
1.16,-1.1,1.0
1.05,-1.11,1.0
0.991,-1.1,1.0
0.867,-1.19,1.0
1.12,-1.22,1.0
1.17,-1.39,1.0
1.41,-1.38,1.0
1.43,-1.21,1.0
1.51,-1.15,1.0
1.47,-1.44,1.0
1.44,-1.7,1.0
1.31,-1.72,1.0
0.952,-1.9,1.0
1.47,-2.05,1.0
1.35,-1.51,1.0
0.863,-1.02,1.0
0.923,-1.02,1.0
0.866,-0.807,1.0
0.898,-0.719,1.0
0.911,-0.832,1.0
1.05,-0.723,1.0
1.1,-0.695,1.0
1.23,-0.785,1.0
1.29,-0.657,1.0
1.46,-0.509,1.0
1.11,-0.476,1.0
0.982,-0.452,1.0
0.773,-0.747,1.0
0.707,-0.778,1.0
0.473,-1.11,1.0
0.389,-0.804,1.0
0.16,-0.616,1.0
-0.0242,-0.659,1.0
-0.996,-0.984,1.0
-1.06,-0.86,1.0
-1.21,-0.854,1.0
-1.21,-0.733,1.0
-1.27,-0.688,1.0
-1.15,-0.647,1.0
-1.07,-0.616,1.0
-1.02,-0.469,1.0
-1.14,-0.494,1.0
-1.15,-0.562,1.0
-1.29,-0.529,1.0
-1.31,-0.627,1.0
-1.48,-0.682,1.0
-1.54,-0.641,1.0
-1.51,-0.626,1.0
-1.44,-0.43,1.0
-1.34,-0.419,1.0
-1.34,-0.31,1.0
-1.43,-0.357,1.0
-1.4,-0.386,1.0
-1.61,-0.363,1.0
-1.61,-0.451,1.0
-1.7,-0.554,1.0
-1.57,-0.561,1.0
-1.51,-0.285,1.0
-1.47,-0.212,1.0
-1.37,-0.177,1.0
-1.4,-0.107,1.0
-1.47,-0.0358,1.0
-1.5,0.0847,1.0
-1.37,0.15,1.0
-1.33,0.0398,1.0
-1.14,0.0337,1.0
-1.08,-0.0594,1.0
-0.937,-0.086,1.0
-0.845,-0.00258,1.0
-0.991,0.114,1.0
-0.973,-0.126,1.0
-0.975,-0.182,1.0
-0.968,-0.226,1.0
-1.02,-0.305,1.0
-1.05,-0.382,1.0
-1.03,-0.357,1.0
-1.26,-0.296,1.0
-1.31,-0.229,1.0
-1.37,-0.205,1.0
-1.26,-0.119,1.0
-1.18,-0.122,1.0
-1.07,0.0456,1.0
-1.13,0.164,1.0
-1.28,0.213,1.0
-1.24,0.1,1.0
-1.03,0.153,1.0
-1.09,0.289,1.0
-1.01,0.357,1.0
-0.872,0.26,1.0
-0.863,0.174,1.0
-0.715,0.0859,1.0
-1.21,0.357,1.0
-1.13,0.411,1.0
-1.25,0.512,1.0
-1.1,0.641,1.0
-0.957,0.848,1.0
-0.595,0.625,1.0
-0.561,0.473,1.0
-0.683,0.419,1.0
-0.551,0.288,1.0
-0.468,0.245,1.0
-1.02,0.409,1.0
-1.35,0.424,1.0
-1.51,0.213,1.0
-1.81,0.0758,1.0
-1.94,-0.273,1.0
-1.82,-0.341,1.0
-1.81,-0.488,1.0
-1.96,-0.442,1.0
-2.17,-0.523,1.0
-1.73,-0.242,1.0
-1.65,-0.0692,1.0
-1.56,-0.172,1.0
-1.45,-0.167,1.0
-1.63,0.279,1.0
-1.79,-0.124,1.0
-1.77,-0.592,1.0
-1.82,-0.705,1.0
-1.66,-0.735,1.0
-1.51,-0.769,1.0
-1.62,-0.896,1.0
-1.78,-0.843,1.0
-1.77,-0.923,1.0
-1.83,-0.964,1.0
-1.87,-1.0,1.0
-1.89,-1.16,1.0
-2.04,-0.978,1.0
