@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
0.569,1.15,-1.0
0.494,1.18,-1.0
0.514,1.27,-1.0
0.471,1.39,-1.0
0.57,1.42,-1.0
0.517,1.46,-1.0
0.514,1.52,-1.0
0.411,1.47,-1.0
0.381,1.55,-1.0
0.388,1.64,-1.0
0.379,1.74,-1.0
0.477,1.83,-1.0
0.529,1.62,-1.0
0.69,1.57,-1.0
0.838,1.5,-1.0
0.831,1.35,-1.0
0.715,1.3,-1.0
0.784,1.39,-1.0
0.659,1.28,-1.0
0.661,1.2,-1.0
0.595,1.02,-1.0
0.484,1.04,-1.0
0.465,0.842,-1.0
0.513,0.741,-1.0
0.624,0.621,-1.0
0.365,0.632,-1.0
0.424,0.471,-1.0
0.61,0.488,-1.0
0.647,0.317,-1.0
0.777,0.312,-1.0
0.824,0.45,-1.0
0.764,0.469,-1.0
0.735,0.571,-1.0
0.851,0.598,-1.0
0.909,0.522,-1.0
0.995,0.502,-1.0
1.05,0.444,-1.0
1.08,0.437,-1.0
1.14,0.494,-1.0
1.24,0.554,-1.0
1.19,0.594,-1.0
1.12,0.626,-1.0
1.24,0.608,-1.0
1.29,0.644,-1.0
1.27,0.775,-1.0
1.24,0.828,-1.0
1.12,0.822,-1.0
1.06,0.763,-1.0
0.975,0.809,-1.0
1.01,0.865,-1.0
1.03,0.805,-1.0
1.07,0.668,-1.0
1.09,0.614,-1.0
1.04,0.563,-1.0
0.983,0.611,-1.0
1.01,0.677,-1.0
0.893,0.691,-1.0
0.961,0.454,-1.0
0.998,0.37,-1.0
0.921,0.3,-1.0
0.917,0.231,-1.0
1.03,0.28,-1.0
1.09,0.299,-1.0
1.19,0.309,-1.0
1.22,0.325,-1.0
1.34,0.274,-1.0
1.45,0.273,-1.0
1.43,0.147,-1.0
1.31,0.118,-1.0
1.31,0.17,-1.0
1.35,0.229,-1.0
1.21,0.227,-1.0
1.14,0.212,-1.0
1.09,0.155,-1.0
0.981,0.0921,-1.0
0.877,0.161,-1.0
1.05,0.219,-1.0
1.18,0.08,-1.0
1.22,-0.0172,-1.0
1.18,-0.0335,-1.0
1.16,0.0489,-1.0
1.34,-0.0272,-1.0
1.29,-0.151,-1.0
1.23,-0.115,-1.0
1.29,-0.12,-1.0
1.31,-0.254,-1.0
1.39,-0.218,-1.0
1.47,-0.0839,-1.0
1.39,-0.013,-1.0
1.46,0.0373,-1.0
1.63,0.0545,-1.0
1.7,0.157,-1.0
1.88,0.325,-1.0
1.64,0.513,-1.0
1.43,0.484,-1.0
1.37,0.428,-1.0
1.45,0.398,-1.0
1.52,0.409,-1.0
1.64,0.174,-1.0
1.77,0.013,-1.0
1.7,-0.0336,-1.0
1.49,-0.00779,-1.0
1.59,-0.0963,-1.0
1.6,-0.183,-1.0
1.45,-0.26,-1.0
1.57,-0.389,-1.0
1.63,-0.43,-1.0
1.63,-0.56,-1.0
1.72,-0.471,-1.0
1.81,-0.551,-1.0
2.01,-0.695,-1.0
1.72,-0.793,-1.0
1.47,-0.531,-1.0
1.36,-0.425,-1.0
1.29,-0.499,-1.0
1.3,-0.346,-1.0
1.12,-0.422,-1.0
1.2,-0.213,-1.0
1.11,-0.0628,-1.0
1.0,-0.0347,-1.0
0.912,-0.114,-1.0
0.504,0.0752,-1.0
0.822,0.192,-1.0
1.07,0.399,-1.0
1.13,0.405,-1.0
1.17,0.426,-1.0
1.21,0.354,-1.0
1.33,0.335,-1.0
1.27,0.433,-1.0
1.27,0.496,-1.0
1.41,0.607,-1.0
1.38,0.698,-1.0
1.38,0.877,-1.0
1.24,0.908,-1.0
1.12,0.862,-1.0
1.04,0.952,-1.0
1.05,1.07,-1.0
1.16,0.978,-1.0
1.12,1.14,-1.0
0.941,1.16,-1.0
0.844,1.22,-1.0
0.871,1.29,-1.0
1.21,1.28,-1.0
1.07,1.53,-1.0
0.948,1.41,-1.0
0.625,1.67,-1.0
0.753,1.84,-1.0
0.811,2.0,-1.0
0.444,1.99,-1.0
0.335,1.99,-1.0
0.434,2.19,-1.0
0.739,2.14,-1.0
0.469,1.91,-1.0
0.273,1.79,-1.0
0.288,1.62,-1.0
0.299,1.52,-1.0
0.265,1.4,-1.0
0.39,1.27,-1.0
0.414,1.16,-1.0
0.234,0.958,-1.0
0.0483,0.866,-1.0
-0.23,1.08,-1.0
-0.443,1.02,-1.0
-0.549,1.03,-1.0
-0.651,1.12,-1.0
-0.566,1.19,-1.0
-0.507,1.24,-1.0
-0.396,1.21,-1.0
-0.391,1.1,-1.0
-0.536,1.13,-1.0
-0.513,1.29,-1.0
-0.539,1.41,-1.0
-0.511,1.53,-1.0
-0.394,1.39,-1.0
-0.397,1.32,-1.0
-0.26,1.36,-1.0
-0.236,1.44,-1.0
-0.168,1.32,-1.0
0.00854,1.31,-1.0
-0.0882,1.17,-1.0
-0.309,1.16,-1.0
-0.439,1.37,-1.0
-0.634,1.21,-1.0
-0.807,1.12,-1.0
-0.892,1.02,-1.0
-0.946,1.02,-1.0
-0.984,1.03,-1.0
-0.953,1.06,-1.0
-1.04,1.13,-1.0
-1.03,1.18,-1.0
-1.07,1.3,-1.0
-1.06,1.49,-1.0
-0.801,1.78,-1.0
-0.729,1.5,-1.0
-0.918,1.13,-1.0
-1.17,1.08,-1.0
-1.24,1.0,-1.0
-1.4,0.98,-1.0
-1.52,0.934,-1.0
-1.66,0.835,-1.0
-1.67,0.88,-1.0
-1.67,1.1,-1.0
-1.41,1.14,-1.0
-1.32,1.1,-1.0
-1.19,1.14,-1.0
-1.31,1.25,-1.0
-1.4,1.19,-1.0
-0.874,0.922,-1.0
-0.954,0.848,-1.0
-0.579,0.79,-1.0
-0.455,0.868,-1.0
-0.584,1.01,-1.0
0.157,0.956,-1.0
0.431,0.266,-1.0
0.802,0.133,-1.0
0.856,0.669,-1.0
0.827,0.755,-1.0
0.728,0.752,-1.0
0.72,0.677,-1.0
0.845,0.766,-1.0
0.918,0.82,-1.0
0.802,0.852,-1.0
0.836,0.849,-1.0
0.925,0.895,-1.0
0.926,0.972,-1.0
0.962,0.851,-1.0
0.851,0.95,-1.0
0.746,0.991,-1.0
0.677,1.03,-1.0
0.676,0.925,-1.0
0.598,0.855,-1.0
0.709,0.872,-1.0
0.646,0.778,-1.0
0.698,0.784,-1.0
0.615,0.558,-1.0
1.17,0.446,-1.0
1.5,0.541,-1.0
1.44,0.898,-1.0
1.29,1.07,-1.0
1.21,0.752,-1.0
1.08,0.72,-1.0
1.41,0.319,-1.0
1.05,-0.23,-1.0
1.34,-0.689,-1.0
1.18,-0.789,-1.0
1.71,-0.945,-1.0
1.87,-1.16,-1.0
2.04,-0.462,-1.0
1.88,-0.289,-1.0
1.71,-0.225,-1.0
1.64,-0.308,-1.0
1.9,-0.0565,-1.0
1.93,0.165,-1.0
2.59,-1.15,-1.0
0.666,-1.52,-1.0
0.417,-1.54,-1.0
0.391,-1.42,-1.0
0.33,-1.48,-1.0
0.287,-1.45,-1.0
0.34,-1.34,-1.0
0.417,-1.28,-1.0
0.451,-1.23,-1.0
0.354,-1.19,-1.0
0.271,-1.28,-1.0
0.21,-1.26,-1.0
0.204,-1.29,-1.0
0.087,-1.28,-1.0
0.088,-1.25,-1.0
0.108,-1.21,-1.0
0.183,-1.21,-1.0
0.183,-1.16,-1.0
0.176,-1.11,-1.0
0.187,-1.02,-1.0
0.308,-1.06,-1.0
0.32,-0.998,-1.0
0.157,-0.934,-1.0
0.171,-0.886,-1.0
0.258,-0.85,-1.0
0.368,-0.856,-1.0
0.379,-0.755,-1.0
0.245,-0.681,-1.0
0.14,-0.8,-1.0
0.0243,-0.719,-1.0
-0.0527,-0.746,-1.0
-0.0908,-0.846,-1.0
-0.207,-0.745,-1.0
-0.421,-0.731,-1.0
-0.542,-0.739,-1.0
-0.565,-0.853,-1.0
-0.609,-0.917,-1.0
-0.615,-0.97,-1.0
-0.562,-1.01,-1.0
-0.475,-1.02,-1.0
-0.439,-0.961,-1.0
-0.474,-0.911,-1.0
-0.524,-0.857,-1.0
-0.473,-0.749,-1.0
-0.381,-0.917,-1.0
-0.369,-0.984,-1.0
-0.39,-1.01,-1.0
-0.284,-1.02,-1.0
-0.285,-1.1,-1.0
-0.228,-1.06,-1.0
-0.215,-1.01,-1.0
-0.138,-0.951,-1.0
-0.146,-0.869,-1.0
-0.298,-0.823,-1.0
-0.335,-0.81,-1.0
-0.234,-0.974,-1.0
-0.1,-1.05,-1.0
-0.0765,-1.12,-1.0
-0.122,-1.14,-1.0
-0.135,-1.1,-1.0
-0.158,-1.08,-1.0
-0.156,-1.16,-1.0
-0.153,-1.22,-1.0
-0.223,-1.28,-1.0
-0.298,-1.26,-1.0
-0.325,-1.32,-1.0
-0.299,-1.4,-1.0
-0.396,-1.38,-1.0
-0.455,-1.3,-1.0
-0.392,-1.27,-1.0
-0.445,-1.24,-1.0
-0.506,-1.2,-1.0
-0.539,-1.21,-1.0
-0.567,-1.14,-1.0
-0.591,-1.08,-1.0
-0.654,-1.02,-1.0
-0.666,-1.1,-1.0
-0.736,-1.14,-1.0
-0.755,-1.09,-1.0
-0.742,-1.02,-1.0
-0.82,-1.04,-1.0
-0.843,-1.08,-1.0
-0.932,-1.02,-1.0
-0.93,-0.895,-1.0
-0.861,-0.862,-1.0
-0.826,-0.966,-1.0
-0.876,-1.0,-1.0
-0.964,-1.17,-1.0
-0.853,-1.17,-1.0
-0.817,-1.11,-1.0
-0.861,-1.21,-1.0
-0.803,-1.21,-1.0
-0.735,-1.19,-1.0
-0.718,-1.25,-1.0
-0.678,-1.32,-1.0
-0.615,-1.36,-1.0
-0.596,-1.33,-1.0
-0.499,-1.31,-1.0
-0.611,-1.28,-1.0
-0.751,-1.37,-1.0
-0.663,-1.47,-1.0
-0.598,-1.38,-1.0
-0.509,-1.41,-1.0
-0.486,-1.53,-1.0
-0.45,-1.59,-1.0
-0.607,-1.6,-1.0
-0.724,-1.48,-1.0
-0.795,-1.43,-1.0
-1.01,-1.47,-1.0
-1.2,-1.4,-1.0
-1.12,-1.2,-1.0
-1.06,-1.07,-1.0
-0.972,-1.06,-1.0
-1.06,-0.881,-1.0
-0.882,-0.726,-1.0
-0.828,-0.82,-1.0
-0.746,-0.93,-1.0
-0.715,-0.969,-1.0
-0.644,-0.78,-1.0
-0.695,-0.736,-1.0
-0.737,-0.617,-1.0
-0.702,-0.811,-1.0
-0.53,-0.944,-1.0
-0.421,-1.09,-1.0
-0.374,-1.08,-1.0
-0.459,-1.11,-1.0
-0.468,-1.17,-1.0
-0.411,-1.3,-1.0
-0.292,-1.32,-1.0
-0.25,-1.23,-1.0
-0.266,-1.2,-1.0
-0.227,-1.19,-1.0
-0.203,-1.08,-1.0
-0.347,-1.13,-1.0
-0.401,-1.17,-1.0
-0.506,-1.09,-1.0
-0.625,-1.14,-1.0
-0.604,-1.2,-1.0
-0.592,-1.17,-1.0
-0.767,-1.3,-1.0
-0.834,-1.36,-1.0
-0.86,-1.27,-1.0
-0.899,-1.25,-1.0
-0.995,-1.39,-1.0
-0.8,-1.38,-1.0
-0.74,-1.53,-1.0
-0.97,-1.6,-1.0
-0.864,-1.56,-1.0
-0.697,-1.69,-1.0
-0.362,-1.7,-1.0
-0.294,-1.54,-1.0
-0.238,-1.49,-1.0
-0.232,-1.4,-1.0
-0.184,-1.4,-1.0
-0.145,-1.39,-1.0
-0.132,-1.35,-1.0
-0.108,-1.3,-1.0
-0.116,-1.23,-1.0
-0.0681,-1.24,-1.0
-0.0541,-1.31,-1.0
-0.0189,-1.28,-1.0
-0.0198,-1.22,-1.0
-0.0699,-1.2,-1.0
-0.0127,-1.12,-1.0
0.041,-1.13,-1.0
0.0496,-1.05,-1.0
0.0735,-1.01,-1.0
0.0966,-1.06,-1.0
0.0899,-1.09,-1.0
0.0426,-1.18,-1.0
0.0105,-1.26,-1.0
0.0578,-1.32,-1.0
0.136,-1.36,-1.0
0.22,-1.36,-1.0
0.0909,-1.39,-1.0
0.0394,-1.35,-1.0
-0.0261,-1.38,-1.0
-0.0567,-1.41,-1.0
-0.0789,-1.35,-1.0
-0.139,-1.26,-1.0
-0.337,-1.45,-1.0
-0.396,-1.45,-1.0
-0.56,-1.41,-1.0
-0.103,-1.71,-1.0
0.0949,-1.56,-1.0
0.196,-1.71,-1.0
0.136,-1.49,-1.0
0.0114,-1.46,-1.0
-0.0297,-1.58,-1.0
-0.0545,-1.45,-1.0
-0.302,-1.22,-1.0
-0.0305,-1.09,-1.0
-0.0163,-1.07,-1.0
0.0066,-0.994,-1.0
0.00273,-0.973,-1.0
0.0071,-0.924,-1.0
0.0692,-0.828,-1.0
-0.0314,-1.01,-1.0
-0.0874,-0.948,-1.0
0.204,-1.06,-1.0
0.343,-1.14,-1.0
0.262,-1.16,-1.0
0.395,-1.04,-1.0
0.351,-0.964,-1.0
0.299,-0.819,-1.0
-0.115,-0.719,-1.0
-0.239,-0.619,-1.0
-1.31,-0.903,-1.0
-1.2,-1.02,-1.0
-1.25,-1.1,-1.0
-1.0,-1.22,-1.0
-1.02,-1.29,-1.0
-2.0,-0.0624,-1.0
-2.25,0.167,-1.0
-2.6,0.217,-1.0
-2.0,0.403,-1.0
-1.97,0.611,-1.0
-2.13,0.678,-1.0
-1.82,0.904,-1.0
-1.46,0.594,-1.0
-1.87,0.373,-1.0
-1.69,-0.175,-1.0
-1.29,1.52,-1.0
-0.123,1.86,-1.0
0.0722,1.8,-1.0
-0.0454,1.75,-1.0
0.0662,1.62,-1.0
0.178,1.49,-1.0
0.00453,1.47,-1.0
0.538,1.38,-1.0
0.229,1.63,-1.0
0.284,2.31,-1.0
0.673,2.52,-1.0
0.395,0.0856,-1.0
0.639,-0.815,-1.0
0.521,-1.04,-1.0
0.439,-1.09,-1.0
0.447,-1.18,-1.0
0.546,-1.12,-1.0
0.572,-1.24,-1.0
0.523,-1.38,-1.0
0.823,-1.21,-1.0
2.34,1.64,1.0
2.55,1.4,1.0
2.45,1.25,1.0
2.35,1.21,1.0
2.34,1.13,1.0
2.59,1.16,1.0
2.64,0.966,1.0
2.41,0.946,1.0
2.12,0.978,1.0
1.89,0.834,1.0
1.71,1.1,1.0
1.48,1.01,1.0
1.37,1.29,1.0
1.33,1.43,1.0
1.33,1.51,1.0
1.13,1.51,1.0
1.08,1.36,1.0
1.18,1.25,1.0
0.953,1.14,1.0
0.666,1.36,1.0
0.575,1.42,1.0
0.424,1.64,1.0
0.377,1.72,1.0
0.319,1.61,1.0
0.184,1.7,1.0
0.396,1.81,1.0
0.576,1.7,1.0
0.603,1.8,1.0
0.429,1.94,1.0
0.168,1.97,1.0
-0.0272,1.86,1.0
-0.118,1.7,1.0
-0.262,1.71,1.0
-0.301,1.82,1.0
-0.0999,1.97,1.0
-0.0814,2.18,1.0
0.171,2.11,1.0
-0.0895,1.65,1.0
0.0285,1.72,1.0
0.188,1.59,1.0
0.287,1.45,1.0
0.435,1.31,1.0
0.621,1.48,1.0
0.742,1.56,1.0
0.778,1.44,1.0
0.899,1.4,1.0
1.1,1.58,1.0
1.33,1.7,1.0
1.54,1.75,1.0
1.79,1.5,1.0
1.78,1.35,1.0
1.89,1.34,1.0
1.98,1.27,1.0
2.08,1.35,1.0
2.0,1.71,1.0
2.18,1.21,1.0
2.32,1.3,1.0
2.71,1.35,1.0
2.16,1.16,1.0
2.03,1.1,1.0
1.84,1.18,1.0
1.73,1.26,1.0
1.61,1.4,1.0
1.49,1.59,1.0
1.45,1.33,1.0
0.923,1.54,1.0
0.875,1.82,1.0
0.939,1.69,1.0
0.655,1.72,1.0
0.544,1.63,1.0
0.764,1.98,1.0
0.0224,1.43,1.0
-0.0552,0.882,1.0
-0.213,0.77,1.0
-0.32,0.707,1.0
-0.407,0.602,1.0
-0.296,0.538,1.0
-0.232,0.626,1.0
-0.215,0.549,1.0
-0.274,0.489,1.0
-0.345,0.376,1.0
-0.529,0.365,1.0
-0.452,0.524,1.0
-0.477,0.676,1.0
-0.516,0.831,1.0
-0.622,0.804,1.0
-0.672,0.683,1.0
-0.779,0.676,1.0
-0.739,0.578,1.0
-0.669,0.51,1.0
-0.747,0.468,1.0
-0.973,0.495,1.0
-0.907,0.416,1.0
-0.853,0.358,1.0
-0.761,0.373,1.0
-0.814,0.23,1.0
-0.724,0.215,1.0
-0.55,0.236,1.0
-0.482,0.0903,1.0
-0.463,0.0231,1.0
-0.5,-0.0595,1.0
-0.341,-0.0358,1.0
-0.264,0.0571,1.0
-0.103,0.0369,1.0
0.0188,0.0512,1.0
0.00275,-0.0555,1.0
-0.0625,-0.12,1.0
-0.141,-0.119,1.0
-0.219,-0.195,1.0
-0.193,-0.288,1.0
-0.241,-0.374,1.0
-0.174,-0.478,1.0
-0.0978,-0.424,1.0
-0.11,-0.372,1.0
-0.102,-0.306,1.0
-0.00948,-0.336,1.0
0.0821,-0.398,1.0
0.209,-0.455,1.0
0.265,-0.375,1.0
0.233,-0.275,1.0
0.166,-0.33,1.0
0.173,-0.428,1.0
0.367,-0.451,1.0
0.347,-0.242,1.0
0.292,-0.159,1.0
0.276,-0.218,1.0
0.105,-0.208,1.0
-0.0574,-0.208,1.0
-0.256,-0.115,1.0
-0.184,-0.0314,1.0
-0.138,-0.0524,1.0
-0.0767,0.000168,1.0
0.122,-0.041,1.0
0.0734,-0.162,1.0
0.112,0.0285,1.0
0.27,0.0491,1.0
0.257,0.154,1.0
0.121,0.219,1.0
0.261,0.214,1.0
0.242,0.347,1.0
0.247,0.41,1.0
0.31,0.57,1.0
0.207,0.65,1.0
0.0725,0.596,1.0
0.0438,0.536,1.0
-0.104,0.48,1.0
-0.145,0.471,1.0
-0.181,0.344,1.0
-0.261,0.204,1.0
-0.334,0.18,1.0
-0.413,0.0554,1.0
-0.221,0.12,1.0
-0.19,0.168,1.0
-0.079,0.227,1.0
-0.0411,0.32,1.0
0.0052,0.24,1.0
0.118,0.13,1.0
0.325,-0.0325,1.0
0.391,-0.0901,1.0
0.501,0.0251,1.0
0.416,0.1,1.0
0.403,0.0297,1.0
0.304,-0.00393,1.0
0.487,-0.13,1.0
0.552,-0.199,1.0
0.614,-0.157,1.0
0.683,-0.0347,1.0
0.608,0.0135,1.0
0.603,0.145,1.0
0.472,0.289,1.0
0.466,0.322,1.0
0.44,0.399,1.0
0.28,0.429,1.0
0.424,0.547,1.0
0.355,0.562,1.0
0.569,0.481,1.0
0.956,0.558,1.0
0.764,0.381,1.0
0.605,0.378,1.0
0.37,0.312,1.0
0.331,0.185,1.0
0.409,0.212,1.0
0.44,0.246,1.0
0.71,0.0529,1.0
0.775,0.0171,1.0
0.833,-0.0565,1.0
0.812,-0.15,1.0
0.757,-0.208,1.0
0.855,-0.265,1.0
0.939,-0.351,1.0
0.844,-0.402,1.0
0.576,-0.342,1.0
0.527,-0.251,1.0
0.475,-0.381,1.0
0.569,-0.538,1.0
0.631,-0.674,1.0
0.524,-0.648,1.0
0.408,-0.664,1.0
0.378,-0.56,1.0
0.287,-0.517,1.0
0.264,-0.605,1.0
0.406,-0.707,1.0
0.511,-0.773,1.0
0.544,-0.842,1.0
0.333,-0.845,1.0
0.167,-0.793,1.0
0.0317,-0.821,1.0
-0.278,-0.815,1.0
-0.198,-0.661,1.0
-0.178,-0.551,1.0
-0.428,-0.509,1.0
-0.384,-0.397,1.0
-0.529,-0.357,1.0
-0.64,-0.238,1.0
-0.673,-0.177,1.0
-0.679,-0.0957,1.0
-0.749,0.0101,1.0
-0.739,-0.066,1.0
-0.792,-0.132,1.0
-0.853,-0.254,1.0
-0.902,-0.36,1.0
-0.845,-0.377,1.0
-0.707,-0.378,1.0
-0.617,-0.458,1.0
-0.606,-0.546,1.0
-0.541,-0.65,1.0
-0.385,-0.734,1.0
-0.482,-0.485,1.0
-0.618,-0.506,1.0
-0.748,-0.57,1.0
-0.882,-0.608,1.0
-0.914,-0.522,1.0
-0.827,-0.506,1.0
-0.633,-0.698,1.0
-0.573,-0.789,1.0
-0.82,-0.76,1.0
-0.856,-0.664,1.0
-0.71,-0.874,1.0
-0.235,-0.617,1.0
0.097,-0.593,1.0
-0.016,-0.448,1.0
-0.298,-0.243,1.0
-0.422,-0.241,1.0
-0.537,-0.223,1.0
-0.543,-0.0204,1.0
-0.53,0.101,1.0
-0.387,0.26,1.0
-0.318,0.317,1.0
-0.139,0.132,1.0
0.0413,0.345,1.0
0.15,0.442,1.0
0.00914,0.431,1.0
-0.113,0.626,1.0
0.101,0.881,1.0
0.177,0.731,1.0
0.74,0.203,1.0
0.883,0.106,1.0
1.04,0.0909,1.0
1.15,0.0436,1.0
1.28,-0.176,1.0
1.32,-0.331,1.0
1.18,-0.335,1.0
1.09,-0.384,1.0
1.14,-0.286,1.0
1.01,-0.205,1.0
0.933,-0.277,1.0
0.689,-0.187,1.0
0.591,-0.427,1.0
0.724,-0.574,1.0
0.824,-0.673,1.0
0.847,-0.61,1.0
0.957,-0.572,1.0
1.2,-0.598,1.0
1.31,-0.566,1.0
1.42,-0.697,1.0
1.43,-0.816,1.0
1.57,-0.909,1.0
1.38,-1.02,1.0
1.26,-1.03,1.0
1.2,-0.944,1.0
1.07,-0.985,1.0
0.977,-1.01,1.0
0.96,-0.9,1.0
0.859,-0.952,1.0
0.799,-0.99,1.0
0.659,-0.985,1.0
0.557,-1.04,1.0
0.616,-1.07,1.0
0.743,-1.18,1.0
0.832,-1.29,1.0
0.953,-1.3,1.0
0.983,-1.31,1.0
0.842,-1.41,1.0
0.995,-1.63,1.0
1.15,-1.69,1.0
1.2,-1.56,1.0
1.09,-1.59,1.0
1.26,-1.37,1.0
1.16,-1.3,1.0
1.25,-1.25,1.0
1.29,-1.19,1.0
1.16,-1.08,1.0
1.03,-1.12,1.0
0.927,-1.12,1.0
0.903,-1.17,1.0
1.09,-1.24,1.0
1.17,-1.4,1.0
1.46,-1.32,1.0
1.4,-1.13,1.0
1.62,-1.16,1.0
1.41,-1.48,1.0
1.44,-1.73,1.0
1.34,-1.8,1.0
1.05,-2.08,1.0
1.63,-2.16,1.0
1.32,-1.48,1.0
0.873,-1.03,1.0
0.866,-0.917,1.0
0.876,-0.807,1.0
0.92,-0.717,1.0
0.98,-0.832,1.0
1.06,-0.69,1.0
1.12,-0.756,1.0
1.2,-0.754,1.0
1.33,-0.486,1.0
1.56,-0.367,1.0
1.06,-0.453,1.0
0.854,-0.537,1.0
0.764,-0.804,1.0
0.688,-0.878,1.0
0.385,-1.07,1.0
0.244,-0.69,1.0
0.2,-0.609,1.0
-0.00124,-0.938,1.0
-1.03,-0.95,1.0
-1.08,-0.868,1.0
-1.23,-0.806,1.0
-1.24,-0.72,1.0
-1.27,-0.673,1.0
-1.15,-0.659,1.0
-1.07,-0.622,1.0
-1.07,-0.456,1.0
-1.15,-0.508,1.0
-1.15,-0.545,1.0
-1.28,-0.542,1.0
-1.33,-0.647,1.0
-1.52,-0.658,1.0
-1.54,-0.618,1.0
-1.42,-0.617,1.0
-1.39,-0.451,1.0
-1.32,-0.403,1.0
-1.36,-0.324,1.0
-1.44,-0.358,1.0
-1.5,-0.39,1.0
-1.61,-0.364,1.0
-1.68,-0.472,1.0
-1.7,-0.569,1.0
-1.49,-0.498,1.0
-1.51,-0.276,1.0
-1.45,-0.203,1.0
-1.39,-0.156,1.0
-1.42,-0.0747,1.0
-1.49,-0.0266,1.0
-1.46,0.0829,1.0
-1.34,0.146,1.0
-1.31,0.00723,1.0
-1.11,0.00172,1.0
-1.04,-0.0359,1.0
-0.924,-0.102,1.0
-0.899,0.0621,1.0
-1.0,0.078,1.0
-1.01,-0.155,1.0
-0.988,-0.191,1.0
-0.946,-0.197,1.0
-1.07,-0.306,1.0
-1.05,-0.4,1.0
-1.16,-0.285,1.0
-1.27,-0.273,1.0
-1.33,-0.276,1.0
-1.32,-0.146,1.0
-1.22,-0.119,1.0
-1.17,-0.073,1.0
-1.08,0.114,1.0
-1.13,0.193,1.0
-1.26,0.23,1.0
-1.22,0.0836,1.0
-0.994,0.192,1.0
-1.11,0.276,1.0
-0.968,0.348,1.0
-0.876,0.232,1.0
-0.839,0.111,1.0
-0.711,0.0759,1.0
-1.24,0.323,1.0
-1.1,0.419,1.0
-1.22,0.569,1.0
-1.11,0.655,1.0
-0.921,0.894,1.0
-0.628,0.601,1.0
-0.546,0.442,1.0
-0.651,0.369,1.0
-0.539,0.292,1.0
-0.44,0.298,1.0
-1.06,0.496,1.0
-1.51,0.348,1.0
-1.53,0.132,1.0
-1.9,0.106,1.0
-1.93,-0.315,1.0
-1.78,-0.378,1.0
-1.85,-0.467,1.0
-2.07,-0.521,1.0
-2.14,-0.476,1.0
-1.67,-0.266,1.0
-1.69,-0.0461,1.0
-1.57,-0.205,1.0
-1.46,-0.108,1.0
-1.54,0.516,1.0
-1.71,-0.319,1.0
-1.78,-0.607,1.0
-1.78,-0.687,1.0
-1.62,-0.712,1.0
-1.57,-0.772,1.0
-1.67,-0.875,1.0
-1.82,-0.847,1.0
-1.76,-0.903,1.0
-1.84,-0.958,1.0
-1.94,-1.03,1.0
-1.87,-1.17,1.0
