@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
0.102,-1.03,-1.0
0.198,-1.19,-1.0
2.14,-0.453,-1.0
-0.0583,-1.15,-1.0
-0.0874,-1.07,-1.0
-0.855,-1.33,-1.0
0.0524,-0.853,-1.0
1.65,0.0404,-1.0
-0.714,-1.36,-1.0
-0.524,-1.09,-1.0
-0.142,1.65,-1.0
1.55,-0.466,-1.0
0.529,1.62,-1.0
-1.82,0.885,-1.0
-1.47,0.96,-1.0
1.16,0.0489,-1.0
1.24,0.809,-1.0
-0.134,-1.1,-1.0
-1.02,0.883,-1.0
1.77,0.239,-1.0
-0.583,-1.05,-1.0
0.941,1.46,-1.0
-0.104,-1.09,-1.0
0.00356,1.87,-1.0
1.27,0.589,-1.0
1.49,0.385,-1.0
-1.19,1.01,-1.0
0.926,0.972,-1.0
-0.575,-1.62,-1.0
-0.222,2.47,-1.0
0.72,0.677,-1.0
0.0652,-0.766,-1.0
1.64,-0.605,-1.0
-0.0686,1.72,-1.0
-0.126,-1.67,-1.0
-0.865,1.6,-1.0
-0.935,1.02,-1.0
0.326,1.45,-1.0
1.06,0.629,-1.0
0.948,1.41,-1.0
-1.0,-0.885,-1.0
-0.959,1.07,-1.0
-0.98,-1.49,-1.0
-1.31,0.463,-1.0
-0.663,-1.47,-1.0
-0.855,1.22,-1.0
0.851,0.95,-1.0
0.51,-1.15,-1.0
-0.769,-1.46,-1.0
0.65,1.86,-1.0
0.952,0.427,-1.0
0.206,1.19,-1.0
0.444,1.99,-1.0
-0.83,-1.08,-1.0
-0.156,-1.16,-1.0
-1.37,0.808,-1.0
-0.124,-1.12,-1.0
0.538,1.38,-1.0
0.661,1.69,-1.0
-2.01,0.439,-1.0
0.0745,1.78,-1.0
0.834,1.24,-1.0
0.56,0.491,-1.0
-1.34,0.805,-1.0
1.34,0.0998,-1.0
0.617,1.11,-1.0
0.541,1.41,-1.0
-0.488,-1.31,-1.0
-0.735,-1.19,-1.0
-0.4,-1.37,-1.0
-0.137,1.44,-1.0
0.0236,-1.07,-1.0
-0.753,1.1,-1.0
-0.78,-1.52,-1.0
-0.583,-0.743,-1.0
-0.572,1.16,-1.0
-0.0882,1.17,-1.0
-1.29,1.52,-1.0
-0.558,-1.67,-1.0
-0.513,1.29,-1.0
0.548,-0.959,-1.0
0.311,1.68,-1.0
0.518,1.41,-1.0
2.25,-1.4,-1.0
0.275,-0.987,-1.0
1.2,0.286,-1.0
0.335,1.99,-1.0
1.45,-0.26,-1.0
1.15,0.715,-1.0
-0.869,1.38,-1.0
-0.316,-1.36,-1.0
-0.984,-0.807,-1.0
-0.369,-1.14,-1.0
-0.35,-1.49,-1.0
-0.298,-1.26,-1.0
-0.451,1.7,-1.0
0.836,0.849,-1.0
0.234,0.958,-1.0
-0.139,-1.26,-1.0
-0.672,-0.601,-1.0
-0.738,1.01,-1.0
1.63,-0.56,-1.0
0.592,1.15,-1.0
-0.606,-0.997,-1.0
-0.936,1.81,-1.0
-0.0373,-1.32,-1.0
-0.226,-1.45,-1.0
-0.573,-0.88,-1.0
0.298,-0.878,-1.0
1.27,-0.747,-1.0
-0.648,-0.631,-1.0
-0.121,-1.05,-1.0
-0.982,-1.08,-1.0
1.21,-0.132,-1.0
0.164,-1.18,-1.0
1.88,0.116,-1.0
1.08,0.378,-1.0
-1.54,0.503,-1.0
0.642,0.909,-1.0
-0.144,-1.03,-1.0
-0.538,-1.15,-1.0
-0.259,0.996,-1.0
0.904,1.04,-1.0
-0.888,-1.59,-1.0
1.29,0.152,-1.0
-1.12,0.699,-1.0
0.225,1.34,-1.0
-1.06,0.817,-1.0
0.923,0.246,-1.0
0.763,1.15,-1.0
-1.85,0.545,-1.0
-0.516,-0.935,-1.0
1.04,0.563,-1.0
-1.73,0.87,-1.0
-0.128,-1.14,-1.0
-0.23,-1.02,-1.0
-0.794,1.24,-1.0
0.867,0.81,-1.0
-1.54,0.562,-1.0
1.39,0.155,-1.0
-0.0207,-1.14,-1.0
0.606,-0.877,-1.0
1.43,0.57,-1.0
1.59,-0.111,-1.0
1.15,0.634,-1.0
0.143,-0.786,-1.0
0.272,0.813,-1.0
-0.127,-1.33,-1.0
-0.048,-1.06,-1.0
1.01,0.555,-1.0
0.659,0.913,-1.0
1.2,0.361,-1.0
-1.03,1.01,-1.0
-0.479,0.91,-1.0
1.11,0.375,-1.0
0.514,1.52,-1.0
-0.639,-0.938,-1.0
0.253,-1.3,-1.0
0.318,1.4,-1.0
-2.06,-0.332,-1.0
1.24,0.00235,-1.0
0.916,1.63,-1.0
-1.01,-1.23,-1.0
-0.295,-1.22,-1.0
-1.34,0.595,-1.0
1.38,-0.244,-1.0
-0.446,-1.28,-1.0
1.34,-0.0272,-1.0
1.86,-0.36,-1.0
-1.07,1.3,-1.0
0.639,1.2,-1.0
-1.1,0.737,-1.0
-0.855,-1.05,-1.0
0.866,1.14,-1.0
1.39,-0.376,-1.0
-0.817,-0.783,-1.0
-0.153,-1.15,-1.0
-0.0175,-1.21,-1.0
1.9,-0.0565,-1.0
0.924,0.861,-1.0
-0.552,-1.18,-1.0
1.22,1.13,-1.0
-0.122,-1.14,-1.0
0.14,-0.8,-1.0
1.12,0.822,-1.0
0.551,1.48,-1.0
-0.489,-1.13,-1.0
1.3,0.555,-1.0
0.303,-1.18,-1.0
0.226,-1.02,-1.0
-0.167,1.07,-1.0
-0.879,-0.975,-1.0
0.102,-1.36,-1.0
0.477,-1.24,-1.0
-0.076,-1.12,-1.0
1.11,0.431,-1.0
1.14,-0.0771,-1.0
-0.973,0.712,-1.0
-1.93,0.525,-1.0
-0.507,1.24,-1.0
0.57,1.42,-1.0
-0.866,0.751,-1.0
1.31,0.151,-1.0
0.835,-0.0137,-1.0
1.11,0.57,-1.0
-0.451,-1.34,-1.0
0.908,0.127,-1.0
0.189,1.35,-1.0
-1.01,-1.53,-1.0
1.34,0.274,-1.0
-1.7,0.872,-1.0
-0.903,-0.988,-1.0
1.22,-0.106,-1.0
-0.652,1.14,-1.0
-1.03,0.681,-1.0
0.605,1.28,-1.0
-0.643,1.68,-1.0
-0.148,-1.37,-1.0
-0.823,0.729,-1.0
-0.463,-1.01,-1.0
0.0963,-1.38,-1.0
0.0291,-1.12,-1.0
-0.509,-0.824,-1.0
0.735,0.571,-1.0
-0.932,-1.15,-1.0
-0.79,-0.823,-1.0
-2.07,0.0318,-1.0
1.04,0.816,-1.0
0.527,-1.13,-1.0
-1.43,1.26,-1.0
-0.0819,1.64,-1.0
-1.6,0.682,-1.0
1.42,-0.0465,-1.0
0.883,0.598,-1.0
1.71,-0.225,-1.0
-0.212,-1.18,-1.0
0.017,-1.26,-1.0
0.179,1.87,-1.0
-0.975,0.725,-1.0
1.19,0.997,-1.0
0.123,-1.62,-1.0
1.62,0.0564,-1.0
1.31,0.628,-1.0
0.159,1.51,-1.0
0.604,0.555,-1.0
-0.0381,-0.791,-1.0
0.99,1.02,-1.0
-1.57,0.629,-1.0
1.53,0.0838,-1.0
0.484,1.04,-1.0
-2.84,-0.177,-1.0
0.487,1.33,-1.0
-0.922,0.533,-1.0
-0.972,-1.06,-1.0
-1.02,-1.19,-1.0
-0.468,-1.17,-1.0
0.21,2.18,-1.0
-0.624,1.75,-1.0
0.0558,1.88,-1.0
1.29,0.677,-1.0
1.27,0.775,-1.0
0.983,0.611,-1.0
0.595,1.02,-1.0
-1.16,1.03,-1.0
-0.0341,-1.07,-1.0
0.373,-1.17,-1.0
-1.29,0.891,-1.0
1.66,0.243,-1.0
-0.693,1.28,-1.0
-1.04,0.937,-1.0
-0.203,1.26,-1.0
0.902,0.947,-1.0
0.387,-0.798,-1.0
0.202,-1.37,-1.0
0.375,1.24,-1.0
0.0803,-1.15,-1.0
0.586,0.402,-1.0
0.0105,-1.26,-1.0
-1.53,1.21,-1.0
-0.74,-1.53,-1.0
-1.06,1.03,-1.0
-0.877,-1.08,-1.0
0.973,0.457,-1.0
1.66,-0.402,-1.0
-1.13,0.6,-1.0
0.848,0.402,-1.0
0.199,-0.86,-1.0
-0.777,1.22,-1.0
0.318,-0.87,-1.0
-0.111,-1.33,-1.0
-0.834,1.41,-1.0
-0.901,-1.13,-1.0
0.401,-1.31,-1.0
-0.869,0.625,-1.0
-0.704,0.71,-1.0
-1.08,0.89,-1.0
-0.859,1.26,-1.0
1.63,0.0545,-1.0
1.18,0.334,-1.0
-1.03,-1.09,-1.0
1.09,0.155,-1.0
1.08,-0.628,-1.0
0.829,-0.305,-1.0
-1.2,0.92,-1.0
-0.761,-1.44,-1.0
-0.372,-1.38,-1.0
-1.69,0.614,-1.0
0.54,-1.26,-1.0
-0.529,-1.22,-1.0
-0.347,-1.15,-1.0
0.811,1.07,-1.0
0.613,1.35,-1.0
-1.15,0.587,-1.0
-0.163,-0.759,-1.0
-0.516,1.46,-1.0
0.0967,-1.4,-1.0
0.301,-1.17,-1.0
-1.08,-1.39,-1.0
0.81,1.93,-1.0
0.381,1.55,-1.0
-0.808,-1.5,-1.0
0.168,-1.06,-1.0
-0.872,0.663,-1.0
-0.411,-1.41,-1.0
-0.634,1.26,-1.0
-1.39,1.09,-1.0
-0.84,-1.05,-1.0
0.762,0.344,-1.0
1.64,-0.152,-1.0
-0.634,-0.969,-1.0
-0.882,-0.726,-1.0
-0.155,-1.03,-1.0
-0.995,-0.832,-1.0
-0.914,1.07,-1.0
0.431,-1.33,-1.0
0.373,1.48,-1.0
1.19,-0.404,-1.0
-1.73,0.562,-1.0
-1.3,0.577,-1.0
1.24,0.342,-1.0
-1.48,0.74,-1.0
0.552,0.961,-1.0
-1.66,0.75,-1.0
0.805,0.42,-1.0
1.14,0.866,-1.0
-1.02,0.675,-1.0
0.637,0.984,-1.0
0.97,1.15,-1.0
-1.84,0.0932,-1.0
1.62,-0.0187,-1.0
-0.717,1.0,-1.0
0.0125,-0.665,-1.0
-1.17,0.586,-1.0
0.488,1.31,-1.0
-0.137,-1.16,-1.0
-0.652,-1.54,-1.0
-0.276,-1.19,-1.0
0.0662,1.62,-1.0
-0.399,1.3,-1.0
-0.568,-1.36,-1.0
-0.8,-1.38,-1.0
-0.291,-0.858,-1.0
-0.723,0.633,-1.0
2.59,-1.15,-1.0
-1.99,0.549,-1.0
-0.0949,-0.821,-1.0
0.781,0.415,-1.0
-0.733,-1.34,-1.0
0.586,1.15,-1.0
-1.16,-0.641,-1.0
-0.261,-1.27,-1.0
1.01,0.257,-1.0
0.802,0.133,-1.0
1.07,0.441,-1.0
-0.379,-1.6,-1.0
1.18,0.597,-1.0
-0.366,-1.52,-1.0
-1.15,0.729,-1.0
-1.93,0.603,-1.0
0.89,0.864,-1.0
-0.678,-1.32,-1.0
-0.467,1.3,-1.0
0.447,0.92,-1.0
0.235,-1.06,-1.0
0.785,0.173,-1.0
-0.116,-1.23,-1.0
0.273,-1.45,-1.0
1.03,-0.209,-1.0
-0.702,-1.2,-1.0
-1.12,-1.39,-1.0
-0.617,1.61,-1.0
-0.369,-0.984,-1.0
-0.0699,-1.2,-1.0
0.739,0.673,-1.0
-0.146,-0.869,-1.0
0.535,1.4,-1.0
-1.63,0.728,-1.0
0.677,0.964,-1.0
-0.862,1.53,-1.0
-0.0782,-1.1,-1.0
0.243,1.61,-1.0
-0.534,-1.4,-1.0
-1.69,0.706,-1.0
-0.43,-1.4,-1.0
0.996,1.04,-1.0
1.19,-0.278,-1.0
0.68,0.739,-1.0
-0.621,1.52,-1.0
-0.0776,-1.35,-1.0
0.204,-1.06,-1.0
-0.239,-1.42,-1.0
-0.192,1.04,-1.0
0.179,1.81,-1.0
0.624,0.621,-1.0
-0.678,1.6,-1.0
-0.891,0.593,-1.0
1.11,0.989,-1.0
1.36,0.482,-1.0
-0.716,-1.19,-1.0
0.974,0.512,-1.0
1.24,0.608,-1.0
1.13,0.429,-1.0
0.0205,1.23,-1.0
1.79,-0.459,-1.0
-0.698,-1.26,-1.0
-0.729,1.5,-1.0
0.0179,-1.01,-1.0
-1.34,0.824,-1.0
-0.171,-1.09,-1.0
-0.262,1.28,-1.0
-0.145,1.65,-1.0
-0.753,1.18,-1.0
0.924,0.701,-1.0
-0.329,-0.955,-1.0
-1.52,0.388,-1.0
-0.0476,-1.24,-1.0
0.52,1.25,-1.0
0.811,2.0,-1.0
-0.26,1.36,-1.0
-1.08,1.19,-1.0
-0.317,1.77,-1.0
0.849,0.907,-1.0
-0.0633,-0.699,-1.0
-0.819,1.26,-1.0
1.33,0.335,-1.0
0.991,0.594,-1.0
-0.685,0.989,-1.0
0.284,2.37,-1.0
-0.43,-0.722,-1.0
0.218,1.32,-1.0
-0.545,-1.31,-1.0
0.816,0.762,-1.0
1.47,-0.0839,-1.0
-0.129,1.57,-1.0
0.612,1.8,1.0
-1.19,-0.638,1.0
-0.0692,1.73,1.0
1.09,-0.538,1.0
0.287,1.45,1.0
1.85,1.61,1.0
1.01,1.21,1.0
-0.424,0.0207,1.0
0.854,-0.827,1.0
0.404,0.00999,1.0
-0.959,0.41,1.0
0.218,-0.368,1.0
-0.67,-0.55,1.0
0.445,0.135,1.0
-0.129,0.877,1.0
1.21,1.31,1.0
0.501,0.0553,1.0
-1.43,-1.18,1.0
0.105,0.103,1.0
-0.347,0.574,1.0
-0.0601,2.04,1.0
0.896,0.36,1.0
-0.00948,-0.336,1.0
2.34,1.18,1.0
0.287,-0.517,1.0
0.0176,0.0932,1.0
0.397,0.513,1.0
-0.752,0.342,1.0
0.982,-0.452,1.0
0.534,-0.763,1.0
-1.02,-0.146,1.0
-1.11,0.276,1.0
0.137,1.94,1.0
-0.079,0.227,1.0
-1.63,-1.32,1.0
0.616,-1.07,1.0
0.934,0.258,1.0
-1.74,-0.521,1.0
-0.223,-0.419,1.0
-0.628,-0.267,1.0
-0.00329,-0.0777,1.0
-1.02,-0.224,1.0
-1.31,-0.32,1.0
0.188,1.59,1.0
-1.86,-1.3,1.0
-1.44,-0.775,1.0
2.06,1.12,1.0
0.412,-0.124,1.0
2.0,1.71,1.0
-0.0662,-0.479,1.0
-0.0411,0.32,1.0
-0.651,-0.103,1.0
1.77,1.35,1.0
-1.53,-1.01,1.0
-0.341,0.0621,1.0
-1.92,-1.06,1.0
0.762,-0.334,1.0
-0.945,-0.639,1.0
-1.01,0.357,1.0
-0.00145,-0.7,1.0
-1.11,0.00172,1.0
-1.52,-0.368,1.0
-0.853,0.358,1.0
-1.82,-0.705,1.0
-1.45,-1.25,1.0
0.484,-0.427,1.0
-0.0683,-0.404,1.0
-1.79,-0.124,1.0
-0.656,-0.334,1.0
-0.584,0.0937,1.0
-1.8,-1.26,1.0
0.264,-0.605,1.0
-1.7,-1.79,1.0
-1.45,-0.167,1.0
0.565,1.56,1.0
-0.806,0.575,1.0
0.118,0.13,1.0
1.18,1.42,1.0
0.796,0.423,1.0
0.938,-0.255,1.0
-1.02,0.409,1.0
-1.5,-1.14,1.0
0.247,-0.233,1.0
-0.325,0.969,1.0
-0.0443,-0.335,1.0
-1.13,0.411,1.0
1.02,-0.351,1.0
1.46,-0.91,1.0
-1.66,-0.792,1.0
-1.71,-1.29,1.0
0.169,1.86,1.0
-0.308,2.19,1.0
-0.688,0.709,1.0
1.37,1.29,1.0
-0.106,0.552,1.0
0.298,0.509,1.0
-0.407,0.602,1.0
0.945,0.239,1.0
-0.29,0.7,1.0
-1.37,0.15,1.0
-1.62,-1.85,1.0
-1.37,-0.205,1.0
0.335,-0.483,1.0
-1.59,-0.98,1.0
1.09,-0.384,1.0
-0.68,0.314,1.0
0.322,1.68,1.0
0.72,-0.316,1.0
-0.836,-0.507,1.0
0.927,-1.12,1.0
0.237,0.0367,1.0
0.739,0.139,1.0
-1.57,-1.74,1.0
0.413,0.473,1.0
-1.06,-0.86,1.0
-1.58,-1.61,1.0
0.952,-0.782,1.0
0.75,1.63,1.0
0.579,-1.02,1.0
2.03,1.32,1.0
0.742,1.56,1.0
0.445,0.0484,1.0
0.249,-0.451,1.0
1.34,1.37,1.0
-0.197,0.544,1.0
-0.377,0.607,1.0
-1.69,-0.176,1.0
-0.645,-0.238,1.0
-0.889,-0.417,1.0
-0.613,0.775,1.0
0.0381,0.167,1.0
-0.639,0.68,1.0
-0.59,-0.328,1.0
-0.992,-0.0156,1.0
-0.685,0.727,1.0
0.495,-0.281,1.0
-1.5,-0.39,1.0
0.5,0.762,1.0
2.68,1.17,1.0
0.332,-0.69,1.0
-1.78,-0.253,1.0
0.575,-0.19,1.0
0.833,-0.0565,1.0
-0.711,0.0759,1.0
-0.918,-0.578,1.0
-0.971,-0.906,1.0
0.578,-0.622,1.0
-0.508,-0.694,1.0
0.677,0.108,1.0
1.36,-0.732,1.0
2.48,1.21,1.0
-0.856,-0.664,1.0
1.29,-0.657,1.0
-0.295,0.565,1.0
-1.54,0.516,1.0
0.475,-0.381,1.0
0.103,0.329,1.0
2.59,1.16,1.0
2.22,1.18,1.0
0.417,0.348,1.0
0.811,-1.65,1.0
-1.48,-0.297,1.0
-1.25,-0.656,1.0
-0.428,-0.509,1.0
-0.89,-1.18,1.0
-0.863,0.174,1.0
1.02,-0.549,1.0
-0.872,0.26,1.0
0.396,-0.606,1.0
0.561,1.74,1.0
1.73,1.68,1.0
-1.78,-0.687,1.0
0.592,0.235,1.0
-1.31,-1.11,1.0
-0.006,-0.32,1.0
1.01,-1.12,1.0
-0.0439,0.305,1.0
0.883,-1.0,1.0
0.112,0.238,1.0
-1.3,-1.08,1.0
-1.48,-0.682,1.0
1.08,-1.76,1.0
1.25,1.2,1.0
-0.692,0.759,1.0
-1.69,-1.27,1.0
1.16,0.151,1.0
0.269,1.62,1.0
0.642,1.65,1.0
-1.33,-0.861,1.0
-1.84,-0.846,1.0
0.306,-0.161,1.0
1.38,-1.74,1.0
0.0605,2.06,1.0
1.55,1.1,1.0
-1.26,-0.119,1.0
1.4,-1.13,1.0
0.269,0.605,1.0
0.876,-0.969,1.0
-0.171,0.0105,1.0
-0.516,-0.92,1.0
1.12,-0.756,1.0
0.554,-0.454,1.0
-0.529,-0.357,1.0
-0.705,0.129,1.0
0.572,-0.812,1.0
-0.0246,-0.141,1.0
-1.86,-1.47,1.0
-0.874,0.719,1.0
-0.601,-0.539,1.0
1.86,1.14,1.0
-1.51,-0.193,1.0
1.08,0.148,1.0
0.171,2.11,1.0
0.27,0.696,1.0
0.508,-0.331,1.0
-0.264,0.0571,1.0
0.884,-0.766,1.0
-1.16,0.469,1.0
-0.573,-0.789,1.0
0.527,-0.251,1.0
0.878,-1.38,1.0
-0.673,0.313,1.0
-0.522,0.877,1.0
-1.24,-0.919,1.0
0.521,0.56,1.0
1.37,-1.52,1.0
2.29,1.22,1.0
0.0585,-0.378,1.0
0.209,0.755,1.0
-1.84,-0.284,1.0
2.25,1.21,1.0
0.185,0.261,1.0
-0.201,0.287,1.0
-0.71,0.465,1.0
0.313,0.189,1.0
-1.39,-1.09,1.0
-0.672,0.683,1.0
-1.21,-0.785,1.0
-1.09,0.437,1.0
0.434,-0.189,1.0
-0.149,-0.0185,1.0
0.278,0.383,1.0
-1.57,-0.772,1.0
0.0224,1.43,1.0
-0.27,0.0117,1.0
-0.192,0.791,1.0
1.18,1.25,1.0
0.923,1.54,1.0
-1.24,-0.72,1.0
1.19,-0.966,1.0
1.26,-1.37,1.0
0.0949,-0.854,1.0
-0.296,0.255,1.0
-0.57,0.502,1.0
-1.38,-0.826,1.0
-1.55,-1.6,1.0
0.378,-0.0609,1.0
2.36,1.33,1.0
-1.98,-0.88,1.0
-0.172,-0.676,1.0
-1.07,-0.017,1.0
0.707,0.0524,1.0
-0.838,0.644,1.0
1.45,-1.24,1.0
-0.468,0.245,1.0
0.59,-0.796,1.0
0.139,-0.803,1.0
-0.957,0.039,1.0
2.42,1.5,1.0
0.598,0.133,1.0
0.96,-0.522,1.0
-0.845,-0.377,1.0
0.426,0.194,1.0
-1.99,-0.912,1.0
-1.46,-0.909,1.0
-0.673,-0.177,1.0
-1.33,-0.12,1.0
-0.752,-0.117,1.0
-1.76,-1.58,1.0
0.328,1.71,1.0
-1.31,-0.627,1.0
1.12,-0.447,1.0
0.874,-1.41,1.0
0.603,1.8,1.0
-0.872,-0.461,1.0
-1.4,-0.386,1.0
1.46,-0.509,1.0
-0.761,0.373,1.0
-1.86,-0.963,1.0
0.464,-0.792,1.0
0.0561,-0.479,1.0
-0.19,0.168,1.0
-1.73,-1.3,1.0
-1.76,-1.17,1.0
-0.261,0.204,1.0
0.449,-0.0489,1.0
-1.14,0.0337,1.0
-1.96,-0.942,1.0
-1.66,-1.52,1.0
-1.9,-1.46,1.0
1.44,-1.73,1.0
0.929,-0.902,1.0
-1.08,-0.612,1.0
0.908,-0.506,1.0
-1.43,0.0911,1.0
0.00295,-0.125,1.0
1.75,1.33,1.0
-1.33,-0.392,1.0
0.424,1.64,1.0
0.325,-0.153,1.0
1.2,-1.56,1.0
-0.579,-0.397,1.0
-0.641,0.516,1.0
1.52,-0.85,1.0
1.43,-1.21,1.0
1.04,-0.24,1.0
-0.413,-0.0275,1.0
-1.07,0.256,1.0
-2.1,-0.859,1.0
1.09,-1.59,1.0
0.854,0.0949,1.0
0.112,0.0285,1.0
-1.53,-0.466,1.0
-0.863,0.496,1.0
1.66,1.42,1.0
0.00902,-0.434,1.0
1.35,1.33,1.0
-0.737,-0.0677,1.0
1.01,1.53,1.0
0.0165,-0.639,1.0
-0.232,0.626,1.0
-1.66,-0.56,1.0
1.21,-1.02,1.0
-0.213,0.77,1.0
2.36,1.5,1.0
-1.85,-0.467,1.0
1.2,-0.598,1.0
-0.448,-0.354,1.0
0.873,-1.03,1.0
1.08,1.36,1.0
2.4,1.2,1.0
-1.02,-0.305,1.0
-0.339,0.806,1.0
1.01,-1.05,1.0
-1.52,-1.15,1.0
1.7,1.21,1.0
1.03,0.252,1.0
-1.68,-0.472,1.0
-2.13,-1.85,1.0
-1.2,-0.248,1.0
-0.163,-0.398,1.0
1.15,-1.01,1.0
1.42,1.8,1.0
-1.71,-0.653,1.0
-1.72,0.142,1.0
-1.43,-0.357,1.0
1.46,-1.32,1.0
0.933,-0.277,1.0
-1.89,-0.799,1.0
0.224,1.75,1.0
1.13,-0.541,1.0
1.34,-1.8,1.0
-0.235,0.352,1.0
0.576,-0.342,1.0
0.974,-0.951,1.0
0.56,1.7,1.0
0.703,-0.583,1.0
2.33,1.21,1.0
-0.813,-0.57,1.0
0.894,-0.742,1.0
0.819,0.0462,1.0
-1.55,-1.47,1.0
-1.68,-0.528,1.0
1.11,-0.476,1.0
-0.651,0.369,1.0
0.528,-1.04,1.0
0.866,-0.807,1.0
-0.0978,-0.424,1.0
-1.69,-0.0461,1.0
-0.328,0.232,1.0
1.64,1.46,1.0
1.42,-1.1,1.0
-1.41,-1.02,1.0
-1.67,-1.73,1.0
0.974,-1.32,1.0
0.367,-0.451,1.0
-0.0999,1.97,1.0
-0.824,-0.471,1.0
-1.22,-0.119,1.0
1.15,0.0436,1.0
-1.87,-1.1,1.0
1.44,1.38,1.0
0.947,-0.888,1.0
1.05,-0.362,1.0
-0.633,0.257,1.0
1.73,0.979,1.0
-0.171,1.68,1.0
-0.403,-0.636,1.0
-1.72,-0.41,1.0
-0.201,0.0726,1.0
-0.606,-0.546,1.0
-1.51,-0.626,1.0
1.35,-1.23,1.0
1.22,-0.361,1.0
-0.818,0.654,1.0
1.26,-1.25,1.0
1.32,-1.23,1.0
-0.404,0.178,1.0
0.408,0.0673,1.0
0.0853,0.789,1.0
-1.84,-1.23,1.0
-0.635,1.94,1.0
-0.786,-0.64,1.0
0.552,-0.244,1.0
0.326,0.00626,1.0
-1.71,-0.319,1.0
0.295,-0.273,1.0
-1.49,0.228,1.0
-0.699,-0.359,1.0
1.51,-1.15,1.0
-1.88,-0.454,1.0
1.33,-0.774,1.0
0.355,-0.222,1.0
0.915,-1.27,1.0
