@RELATION myRel

@ATTRIBUTE At1 NUMERIC
@ATTRIBUTE At2 NUMERIC
@ATTRIBUTE Class {-1.0, 1.0}

@DATA
-0.108,1.7,-1.0
-0.745,0.987,-1.0
0.685,1.69,-1.0
0.619,1.65,-1.0
0.724,0.417,-1.0
0.505,1.45,-1.0
0.379,1.37,-1.0
-0.109,-1.25,-1.0
0.191,1.94,-1.0
-1.04,1.13,-1.0
1.72,-0.793,-1.0
-1.58,0.456,-1.0
0.176,-1.11,-1.0
-1.14,0.693,-1.0
0.0722,1.8,-1.0
-0.8,1.66,-1.0
1.03,0.548,-1.0
1.46,-0.14,-1.0
0.507,1.02,-1.0
0.463,-1.28,-1.0
0.504,0.0752,-1.0
-1.13,0.928,-1.0
-0.621,1.11,-1.0
0.208,-1.21,-1.0
1.8,-1.0,-1.0
0.985,1.16,-1.0
-1.55,0.378,-1.0
-1.12,0.494,-1.0
0.969,0.921,-1.0
-0.215,-1.01,-1.0
-0.804,0.687,-1.0
-0.791,-1.26,-1.0
0.247,-0.9,-1.0
-1.42,0.624,-1.0
-0.278,-1.32,-1.0
1.08,1.03,-1.0
1.63,-0.251,-1.0
0.869,0.576,-1.0
1.03,0.766,-1.0
-0.707,-1.43,-1.0
0.0311,-0.978,-1.0
-2.13,0.678,-1.0
1.22,-0.0172,-1.0
1.35,-0.25,-1.0
-1.52,0.934,-1.0
-1.74,0.975,-1.0
-0.434,-1.1,-1.0
0.163,-1.08,-1.0
-0.69,-1.33,-1.0
1.59,-0.522,-1.0
0.388,1.72,-1.0
-0.144,1.68,-1.0
0.568,0.244,-1.0
0.799,0.995,-1.0
-0.934,-1.58,-1.0
-0.631,-0.867,-1.0
-0.672,1.35,-1.0
0.611,0.978,-1.0
-0.262,-1.2,-1.0
1.49,-0.00779,-1.0
1.98,0.417,-1.0
-1.04,0.679,-1.0
0.577,0.628,-1.0
1.06,0.266,-1.0
-1.32,0.995,-1.0
-0.0696,-0.896,-1.0
0.372,-0.809,-1.0
1.32,0.218,-1.0
0.534,2.15,-1.0
-0.542,0.918,-1.0
0.0284,1.62,-1.0
1.59,-0.0963,-1.0
-0.155,1.29,-1.0
-1.51,0.384,-1.0
0.538,-1.39,-1.0
-1.29,0.511,-1.0
1.07,0.61,-1.0
-0.978,0.931,-1.0
0.314,1.54,-1.0
-0.899,-1.25,-1.0
-1.09,1.39,-1.0
-1.59,0.763,-1.0
-0.357,-0.944,-1.0
0.0545,-1.32,-1.0
0.822,0.192,-1.0
1.05,0.768,-1.0
0.673,1.07,-1.0
-0.0936,-1.28,-1.0
-0.652,-1.1,-1.0
-0.503,1.35,-1.0
-0.892,1.25,-1.0
1.77,0.013,-1.0
0.39,1.27,-1.0
0.378,0.987,-1.0
0.247,-1.28,-1.0
-0.00634,-1.0,-1.0
0.672,1.57,-1.0
0.724,0.706,-1.0
1.31,0.936,-1.0
-2.98,-0.16,-1.0
0.0329,1.88,-1.0
-0.471,-0.919,-1.0
-0.653,-0.734,-1.0
0.0426,-1.18,-1.0
0.582,0.232,-1.0
1.02,0.0975,-1.0
0.0935,2.1,-1.0
-0.375,1.36,-1.0
0.594,1.8,-1.0
2.05,-0.105,-1.0
0.0479,-1.06,-1.0
-1.26,-0.912,-1.0
-1.24,0.788,-1.0
-0.494,-0.719,-1.0
0.307,-0.678,-1.0
-1.02,0.849,-1.0
-0.223,-1.28,-1.0
-0.496,-1.09,-1.0
-0.0958,-1.66,-1.0
-0.0305,-1.09,-1.0
-2.03,0.359,-1.0
-0.269,1.37,-1.0
1.07,0.399,-1.0
0.0893,-1.1,-1.0
0.8,1.56,-1.0
0.678,0.961,-1.0
-0.514,-1.21,-1.0
0.494,1.18,-1.0
0.675,0.667,-1.0
0.425,-1.21,-1.0
0.85,0.726,-1.0
-0.214,1.76,-1.0
-1.01,-1.47,-1.0
-0.353,-0.836,-1.0
-1.6,0.632,-1.0
-0.604,-1.2,-1.0
0.527,-1.02,-1.0
-0.811,-1.35,-1.0
0.678,0.335,-1.0
-0.779,-1.2,-1.0
0.838,1.5,-1.0
-0.607,-0.894,-1.0
0.268,1.14,-1.0
0.191,-1.29,-1.0
0.361,0.931,-1.0
0.934,0.32,-1.0
-0.949,1.0,-1.0
-0.148,1.6,-1.0
-0.0232,-1.24,-1.0
-0.335,-0.81,-1.0
-1.18,1.17,-1.0
0.632,1.74,-1.0
-0.337,1.66,-1.0
0.328,0.553,-1.0
-1.03,1.18,-1.0
1.67,-0.978,-1.0
-0.904,0.953,-1.0
-0.722,1.19,-1.0
-0.285,-1.1,-1.0
0.595,0.429,-1.0
0.83,0.692,-1.0
-0.0163,-1.07,-1.0
0.35,1.22,-1.0
-0.104,-1.15,-1.0
-0.591,-1.08,-1.0
0.404,-0.868,-1.0
-0.796,-1.63,-1.0
0.362,1.59,-1.0
0.26,-1.17,-1.0
0.0346,1.7,-1.0
0.973,0.653,-1.0
0.88,-0.241,-1.0
-0.807,1.12,-1.0
0.713,1.02,-1.0
-0.784,1.81,-1.0
1.32,-0.144,-1.0
-0.268,-1.52,-1.0
-1.9,0.856,-1.0
-0.259,1.52,-1.0
-0.835,-1.04,-1.0
1.7,0.0023,-1.0
0.282,-1.43,-1.0
1.12,0.626,-1.0
-0.0113,-0.78,-1.0
1.1,0.604,-1.0
-0.522,-1.34,-1.0
-0.72,-1.39,-1.0
0.175,-0.887,-1.0
0.148,1.26,-1.0
0.803,0.349,-1.0
-0.248,-1.69,-1.0
-1.15,0.771,-1.0
0.523,1.05,-1.0
-0.509,-0.932,-1.0
0.415,0.986,-1.0
-0.76,-0.862,-1.0
0.526,1.48,-1.0
-1.46,0.594,-1.0
1.3,0.749,-1.0
-0.372,1.54,-1.0
-1.83,0.379,-1.0
-1.43,0.245,-1.0
-1.06,-0.937,-1.0
-0.599,1.44,-1.0
-0.302,-1.22,-1.0
1.53,0.368,-1.0
1.22,0.325,-1.0
-0.68,1.68,-1.0
-0.491,1.22,-1.0
1.53,0.228,-1.0
1.27,0.496,-1.0
0.21,-1.26,-1.0
-0.912,1.34,-1.0
-0.0681,-1.24,-1.0
0.648,1.41,-1.0
-0.0743,-1.38,-1.0
-0.619,-0.748,-1.0
0.917,0.231,-1.0
-0.275,-1.6,-1.0
0.33,-1.48,-1.0
-0.413,1.17,-1.0
-1.04,0.621,-1.0
-1.21,0.488,-1.0
-1.62,1.02,-1.0
-0.614,-1.43,-1.0
-0.834,-1.19,-1.0
-1.34,0.717,-1.0
-0.149,-1.2,-1.0
0.746,0.991,-1.0
0.0345,-0.691,-1.0
-0.245,-1.18,-1.0
-0.596,-1.33,-1.0
-0.911,-0.908,-1.0
0.118,-1.37,-1.0
1.35,0.677,-1.0
-0.23,1.08,-1.0
0.0744,1.04,-1.0
1.27,0.493,-1.0
-1.59,0.913,-1.0
-1.52,0.66,-1.0
1.18,-0.277,-1.0
-0.544,-0.831,-1.0
0.781,0.911,-1.0
-0.634,1.65,-1.0
-0.478,-0.796,-1.0
-0.835,-1.06,-1.0
0.0175,1.47,-1.0
-0.21,1.35,-1.0
-0.779,1.09,-1.0
0.904,1.15,-1.0
-1.3,0.867,-1.0
1.06,0.842,-1.0
-1.42,0.728,-1.0
0.517,1.71,-1.0
-0.381,-0.959,-1.0
-0.495,-1.2,-1.0
-0.882,1.29,-1.0
0.897,0.742,-1.0
-0.152,-0.669,-1.0
0.193,1.72,-1.0
-0.474,-0.911,-1.0
-0.509,0.912,-1.0
0.933,1.21,-1.0
-0.827,-0.757,-1.0
-1.31,1.25,-1.0
-0.599,1.25,-1.0
0.835,1.24,-1.0
1.27,0.433,-1.0
-1.56,0.514,-1.0
0.934,0.358,-1.0
0.935,0.556,-1.0
0.0726,-1.31,-1.0
0.818,0.845,-1.0
1.18,0.204,-1.0
0.844,0.243,-1.0
0.12,-1.12,-1.0
1.39,-0.218,-1.0
0.188,0.914,-1.0
0.752,1.58,-1.0
0.143,1.05,-1.0
-0.162,-1.24,-1.0
-0.615,-1.36,-1.0
0.0116,-1.09,-1.0
1.02,0.729,-1.0
-0.35,2.07,-1.0
0.155,1.88,-1.0
-0.668,0.919,-1.0
0.00879,1.47,-1.0
-0.0261,-1.38,-1.0
0.0951,-1.39,-1.0
-0.467,-0.945,-1.0
-1.82,0.904,-1.0
1.05,1.07,-1.0
-1.62,0.213,-1.0
-0.625,1.38,-1.0
-0.235,-1.22,-1.0
0.677,1.03,-1.0
-0.56,-1.12,-1.0
-0.499,-1.31,-1.0
0.13,1.41,-1.0
-0.659,-1.27,-1.0
-2.11,0.193,-1.0
0.971,0.64,-1.0
0.949,0.422,-1.0
1.01,0.397,-1.0
0.941,1.16,-1.0
-0.794,1.07,-1.0
-0.447,-1.0,-1.0
1.45,-0.507,-1.0
0.369,1.69,-1.0
0.0909,-1.39,-1.0
1.0,-0.0897,-1.0
0.0598,-1.26,-1.0
-0.609,-0.917,-1.0
0.288,1.62,-1.0
-1.2,-1.02,-1.0
0.802,1.21,-1.0
-0.401,-1.17,-1.0
-0.534,1.15,-1.0
-0.687,-1.29,-1.0
0.8,0.662,-1.0
-1.3,1.16,-1.0
1.49,0.627,-1.0
-0.917,-0.863,-1.0
-1.33,0.878,-1.0
1.79,-0.102,-1.0
-0.0187,-1.55,-1.0
0.177,-1.07,-1.0
0.322,-1.04,-1.0
-1.25,-1.47,-1.0
1.64,0.513,-1.0
-1.06,0.917,-1.0
1.27,-0.194,-1.0
-1.18,0.692,-1.0
0.88,0.275,-1.0
1.8,0.757,-1.0
-0.374,-1.08,-1.0
-0.443,1.02,-1.0
-0.588,-1.35,-1.0
0.414,1.16,-1.0
-1.37,0.968,-1.0
1.85,-0.558,-1.0
-0.324,-1.03,-1.0
1.88,-0.368,-1.0
-0.497,1.07,-1.0
-1.21,1.19,-1.0
-0.367,-1.04,-1.0
1.44,-0.0447,-1.0
1.1,0.458,-1.0
1.68,-0.293,-1.0
-0.625,1.65,-1.0
-0.803,1.25,-1.0
-0.93,0.758,-1.0
-0.974,1.05,-1.0
1.02,0.0541,-1.0
-1.01,1.21,-1.0
1.77,0.109,-1.0
0.00425,1.61,-1.0
1.39,0.504,-1.0
-0.647,-1.22,-1.0
-1.41,1.09,-1.0
1.88,-0.289,-1.0
0.912,2.1,-1.0
1.39,-0.013,-1.0
-1.41,1.11,-1.0
1.23,0.354,-1.0
1.71,0.569,-1.0
0.413,-1.3,-1.0
-0.755,-1.09,-1.0
0.451,-1.23,-1.0
0.437,2.35,-1.0
0.981,-0.0572,-1.0
-1.64,0.767,-1.0
-1.74,0.367,-1.0
-1.1,1.16,-1.0
1.57,-0.0786,-1.0
-0.218,-1.05,-1.0
-0.231,-0.75,-1.0
-0.827,1.23,-1.0
0.569,1.44,-1.0
-0.107,-1.5,-1.0
1.36,0.258,-1.0
1.2,0.0691,-1.0
-0.269,-1.47,-1.0
1.05,-0.23,-1.0
1.33,0.406,-1.0
-0.175,-0.909,-1.0
0.38,-1.35,-1.0
0.0394,-1.35,-1.0
0.244,1.42,-1.0
0.477,1.83,-1.0
0.55,0.857,-1.0
-0.337,1.85,-1.0
-1.49,0.555,-1.0
1.75,0.016,-1.0
0.152,1.53,-1.0
0.614,-1.46,-1.0
-0.817,-1.11,-1.0
0.0319,1.39,-1.0
-0.202,1.64,-1.0
1.54,-0.336,-1.0
0.351,-0.964,-1.0
1.13,1.07,-1.0
-0.566,1.19,-1.0
-1.83,0.601,-1.0
0.636,0.756,-1.0
1.64,-0.308,-1.0
0.863,0.765,-1.0
-0.705,-0.93,-1.0
1.29,0.644,-1.0
-1.53,0.795,-1.0
0.137,1.69,-1.0
-0.697,1.35,-1.0
-0.753,-1.25,-1.0
-0.396,-1.38,-1.0
0.794,1.01,-1.0
-0.239,-0.848,-1.0
-0.791,-1.43,-1.0
1.54,-0.26,-1.0
-0.346,-1.5,-1.0
-0.0531,-1.26,-1.0
0.3,-1.18,-1.0
-0.636,1.35,-1.0
-0.843,-1.14,-1.0
-0.181,-1.1,-1.0
-0.695,-0.736,-1.0
0.139,-0.762,-1.0
1.78,-0.508,-1.0
0.428,-1.43,-1.0
-1.21,-1.22,-1.0
-0.157,1.84,-1.0
-0.885,1.05,-1.0
1.14,0.148,-1.0
-1.82,-0.665,1.0
-1.64,-1.16,1.0
-0.452,0.524,1.0
-0.145,0.471,1.0
1.03,-0.805,1.0
1.78,1.01,1.0
0.875,1.82,1.0
0.435,0.397,1.0
1.07,-1.38,1.0
-0.238,0.126,1.0
-1.58,-0.352,1.0
-0.966,-0.628,1.0
-1.23,-0.336,1.0
-0.528,0.953,1.0
-0.736,0.683,1.0
-0.665,0.357,1.0
-0.532,0.181,1.0
1.33,1.7,1.0
0.281,-0.4,1.0
1.05,-0.96,1.0
0.587,0.322,1.0
-0.815,-0.682,1.0
0.433,1.65,1.0
0.0317,-0.821,1.0
-0.416,0.246,1.0
-0.836,-0.65,1.0
0.75,1.92,1.0
0.905,-0.551,1.0
1.33,1.42,1.0
1.47,-2.05,1.0
-1.96,-0.442,1.0
0.333,-0.845,1.0
-1.97,-0.674,1.0
-0.606,-0.129,1.0
0.271,0.38,1.0
0.811,0.00911,1.0
-0.135,0.0707,1.0
0.143,0.263,1.0
-0.768,0.209,1.0
1.51,1.59,1.0
-0.394,-0.253,1.0
-0.204,-0.181,1.0
-0.32,0.707,1.0
1.31,-1.4,1.0
-0.987,-0.814,1.0
0.757,-0.208,1.0
-1.42,-0.327,1.0
-0.748,-0.034,1.0
-0.0017,0.282,1.0
1.26,-0.181,1.0
2.18,1.13,1.0
0.785,0.0481,1.0
2.09,1.1,1.0
0.387,1.59,1.0
0.168,1.97,1.0
0.423,-0.334,1.0
-0.347,-0.556,1.0
1.89,1.34,1.0
-1.9,-1.32,1.0
0.867,-1.19,1.0
-1.86,-1.78,1.0
-1.09,-0.463,1.0
-0.259,0.496,1.0
1.22,1.48,1.0
-0.206,-0.474,1.0
1.22,-0.607,1.0
-1.78,-0.572,1.0
-1.77,-1.19,1.0
0.896,-1.27,1.0
2.75,1.47,1.0
-0.866,-0.197,1.0
1.25,-1.62,1.0
1.2,-0.778,1.0
1.49,1.59,1.0
2.12,1.07,1.0
-2.02,-0.792,1.0
-0.169,-0.135,1.0
-0.508,-0.715,1.0
-0.198,1.67,1.0
0.812,-0.15,1.0
-1.84,-0.865,1.0
-1.67,-1.5,1.0
-1.27,0.184,1.0
-2.13,-0.347,1.0
0.37,0.312,1.0
-1.92,-1.17,1.0
0.4,1.68,1.0
-0.507,0.69,1.0
-1.55,-0.61,1.0
-0.616,0.413,1.0
0.422,-0.934,1.0
0.486,0.245,1.0
-0.334,0.18,1.0
-0.305,0.247,1.0
-0.33,0.0829,1.0
1.33,-0.486,1.0
1.01,-0.984,1.0
0.799,-0.99,1.0
-0.391,0.181,1.0
0.671,0.181,1.0
0.719,0.0781,1.0
-0.283,1.88,1.0
-0.0767,0.000168,1.0
-1.89,-0.727,1.0
1.08,1.37,1.0
0.72,-0.154,1.0
-0.0723,-0.428,1.0
-0.11,-0.372,1.0
0.966,-0.199,1.0
-0.298,-0.243,1.0
0.643,-0.351,1.0
1.66,1.3,1.0
1.13,1.51,1.0
0.385,-1.07,1.0
-2.0,-2.1,1.0
-0.209,-0.356,1.0
-0.77,0.364,1.0
-1.74,-1.83,1.0
-1.42,0.592,1.0
0.916,-0.0255,1.0
-1.01,-0.363,1.0
0.9,-1.36,1.0
2.52,1.43,1.0
1.35,-1.51,1.0
-0.561,-0.787,1.0
0.0844,1.72,1.0
-1.61,-0.363,1.0
0.227,1.71,1.0
0.289,0.598,1.0
-1.37,-0.123,1.0
-1.51,-0.285,1.0
0.316,1.43,1.0
0.796,0.429,1.0
1.06,-0.427,1.0
1.32,-0.616,1.0
-0.323,-0.213,1.0
-1.24,0.1,1.0
-1.59,-0.766,1.0
-0.956,-0.818,1.0
-0.135,0.136,1.0
0.627,-0.0629,1.0
-0.595,0.625,1.0
-2.05,-1.4,1.0
0.587,0.0331,1.0
-0.0574,-0.208,1.0
-0.33,0.301,1.0
-0.387,0.26,1.0
-0.954,0.687,1.0
-1.21,-0.392,1.0
1.32,-1.48,1.0
0.327,0.17,1.0
-1.51,-0.966,1.0
-0.0708,0.439,1.0
-1.98,-0.655,1.0
1.49,-1.53,1.0
0.855,-0.265,1.0
0.0179,-0.7,1.0
-1.02,0.899,1.0
1.46,1.69,1.0
0.724,-0.574,1.0
0.364,-0.269,1.0
0.96,-0.9,1.0
0.933,-1.24,1.0
1.08,1.42,1.0
0.584,-0.212,1.0
-1.31,-0.354,1.0
-2.1,-1.06,1.0
0.167,-0.793,1.0
0.383,-0.824,1.0
-1.07,-0.552,1.0
-0.847,-0.213,1.0
1.73,1.26,1.0
0.859,-0.952,1.0
1.03,-1.12,1.0
-1.87,-1.26,1.0
1.15,-1.69,1.0
0.318,1.82,1.0
-0.234,-0.656,1.0
0.725,-0.54,1.0
-1.69,-1.2,1.0
0.497,-0.671,1.0
0.452,1.95,1.0
0.234,-0.413,1.0
0.941,-0.254,1.0
0.661,-0.199,1.0
0.957,-0.572,1.0
0.791,1.69,1.0
0.257,0.154,1.0
-0.238,1.74,1.0
0.473,0.339,1.0
0.546,-0.195,1.0
0.452,-0.204,1.0
0.122,-0.041,1.0
-0.118,1.7,1.0
-1.1,0.322,1.0
0.366,0.164,1.0
0.0554,-0.139,1.0
-0.579,-0.748,1.0
-0.215,0.549,1.0
-0.39,-0.209,1.0
-0.978,-1.05,1.0
0.173,-0.428,1.0
-1.39,-0.156,1.0
1.71,1.1,1.0
-0.114,-0.147,1.0
-0.0552,0.882,1.0
1.01,-0.94,1.0
1.95,0.902,1.0
-1.26,0.23,1.0
1.19,-0.319,1.0
-0.282,1.78,1.0
-0.232,-0.843,1.0
2.2,0.935,1.0
-1.28,0.213,1.0
0.151,0.322,1.0
0.605,1.86,1.0
0.262,-0.538,1.0
2.11,0.942,1.0
-1.39,-0.474,1.0
0.0984,0.629,1.0
-1.67,-1.26,1.0
0.802,0.431,1.0
-2.04,-0.584,1.0
0.469,-0.321,1.0
1.26,1.21,1.0
0.36,-0.715,1.0
0.29,-0.481,1.0
-1.13,0.164,1.0
-1.39,-0.68,1.0
-1.28,-0.00494,1.0
1.12,-0.908,1.0
0.558,-1.06,1.0
0.743,-1.18,1.0
0.402,-0.39,1.0
-1.78,-0.582,1.0
0.478,1.31,1.0
-1.07,-1.11,1.0
0.157,-0.652,1.0
-1.19,-0.328,1.0
1.27,-0.675,1.0
0.321,0.299,1.0
-0.113,0.626,1.0
-1.51,-1.16,1.0
0.6,-0.38,1.0
1.38,-1.36,1.0
1.28,1.35,1.0
-1.85,-0.347,1.0
0.319,1.61,1.0
-1.77,-0.828,1.0
-1.78,-0.607,1.0
0.146,-0.151,1.0
2.17,1.45,1.0
-0.991,0.114,1.0
2.37,1.07,1.0
0.155,0.0373,1.0
-0.882,-0.608,1.0
-0.18,0.595,1.0
0.778,1.44,1.0
0.698,-0.655,1.0
1.02,-0.728,1.0
-0.222,0.156,1.0
-0.159,-0.12,1.0
-0.439,-0.884,1.0
1.08,-1.02,1.0
-0.0222,-0.202,1.0
-0.869,-0.0393,1.0
-2.0,-1.72,1.0
-0.0208,1.76,1.0
2.64,1.14,1.0
0.0788,-0.0998,1.0
1.13,-1.75,1.0
0.704,-0.906,1.0
-1.61,-0.451,1.0
0.636,1.34,1.0
1.16,-1.1,1.0
2.71,1.35,1.0
-0.178,-0.238,1.0
-1.34,-0.462,1.0
-0.413,0.0554,1.0
0.863,-1.02,1.0
-0.862,-0.0613,1.0
-1.77,-0.455,1.0
-0.184,-0.751,1.0
0.19,0.969,1.0
1.71,1.17,1.0
-0.074,1.97,1.0
-0.477,0.676,1.0
-0.116,0.0815,1.0
0.459,1.69,1.0
-0.728,-0.76,1.0
0.224,1.57,1.0
-0.927,-0.406,1.0
-1.11,-0.351,1.0
-0.102,1.57,1.0
2.44,1.37,1.0
1.2,-1.65,1.0
-0.845,-0.00258,1.0
0.74,0.203,1.0
-1.29,-1.03,1.0
1.57,1.43,1.0
0.325,-0.0325,1.0
-0.0677,-0.394,1.0
-1.52,-0.00335,1.0
0.207,0.65,1.0
0.347,-0.242,1.0
2.35,1.14,1.0
-0.287,-0.726,1.0
-1.15,-0.0498,1.0
-0.214,-0.235,1.0
1.39,-1.11,1.0
0.701,0.0237,1.0
0.535,0.504,1.0
0.773,-0.747,1.0
0.279,0.149,1.0
-0.322,-0.356,1.0
0.133,-0.568,1.0
0.305,1.63,1.0
-0.262,1.71,1.0
1.82,1.43,1.0
-0.269,0.961,1.0
-0.474,0.264,1.0
1.35,1.1,1.0
2.81,1.3,1.0
0.391,-0.0901,1.0
0.522,1.36,1.0
0.501,0.0251,1.0
-1.07,-0.039,1.0
-1.44,-0.358,1.0
-1.52,-0.74,1.0
0.0238,0.0836,1.0
0.355,0.562,1.0
-1.93,-0.92,1.0
-0.554,-0.38,1.0
-0.501,0.0787,1.0
1.18,-0.917,1.0
0.617,1.34,1.0
1.47,1.39,1.0
-0.639,0.522,1.0
-1.19,-1.0,1.0
-0.966,0.487,1.0
2.21,1.21,1.0
-1.91,-2.24,1.0
-1.6,-0.0414,1.0
0.905,-0.994,1.0
0.92,-0.717,1.0
-0.212,-0.155,1.0
-1.13,-0.0974,1.0
-0.76,-0.698,1.0
1.74,0.964,1.0
-0.559,0.0594,1.0
-0.687,-0.458,1.0
-0.292,-0.224,1.0
-1.94,-1.61,1.0
0.764,0.381,1.0
-0.78,-0.43,1.0
2.08,1.35,1.0
-0.491,-0.429,1.0
-1.03,-0.422,1.0
1.1,1.38,1.0
-1.39,-1.35,1.0
-1.3,-0.829,1.0
-0.502,1.84,1.0
-1.82,-1.78,1.0
0.478,0.46,1.0
0.845,0.00714,1.0
-0.341,0.169,1.0
2.34,1.16,1.0
0.862,-1.24,1.0
1.27,1.6,1.0
-0.577,0.206,1.0
-1.18,-0.0978,1.0
-0.707,-0.378,1.0
1.85,1.38,1.0
-1.64,-0.121,1.0
-0.55,0.236,1.0
0.563,0.137,1.0
-0.0814,2.18,1.0
-0.104,0.48,1.0
0.109,1.65,1.0
1.5,1.5,1.0
0.416,0.1,1.0
-0.678,-0.417,1.0
-0.902,-0.36,1.0
0.382,0.175,1.0
0.11,0.553,1.0
0.429,1.94,1.0
-0.327,0.612,1.0
-1.29,-0.754,1.0
0.265,-0.182,1.0
-1.38,-1.11,1.0
-0.563,-0.164,1.0
-1.25,0.512,1.0
0.0828,-0.879,1.0
-1.16,-0.285,1.0
0.712,1.49,1.0
-0.397,0.563,1.0
-0.581,0.582,1.0
-1.01,0.412,1.0
0.557,-0.255,1.0
0.272,1.82,1.0
-0.636,-0.988,1.0
-1.24,0.323,1.0
-1.86,-0.977,1.0
-0.987,-0.863,1.0
-0.141,-0.119,1.0
0.331,0.185,1.0
0.661,0.0147,1.0
-0.077,1.87,1.0
-1.35,-0.57,1.0
2.07,1.37,1.0
0.899,1.4,1.0
1.41,-2.09,1.0
-0.539,0.292,1.0
-1.53,0.132,1.0
-1.31,-0.498,1.0
0.009,0.928,1.0
-1.49,-0.00325,1.0
1.58,-1.29,1.0
0.952,-1.9,1.0
-0.241,0.774,1.0
-0.108,-0.793,1.0
2.0,1.28,1.0
-1.51,-0.27,1.0
0.981,0.26,1.0
-0.633,-0.698,1.0
-1.95,-0.9,1.0
0.553,-0.172,1.0
0.113,0.462,1.0
-0.268,0.75,1.0
