@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.315,1.222,2.196,-0.605,-0.437,0
-0.309,0.907,1.961,-0.659,-0.371,0
-0.148,1.243,1.99,-0.757,0.0,0
0.335,1.506,2.304,-0.684,0.0,0
0.384,1.701,2.268,-0.641,0.0,0
0.354,1.334,1.982,-0.7,0.0,0
0.142,1.051,1.96,-0.564,0.0,0
0.154,0.804,1.77,-0.782,0.0,0
-0.076,1.072,2.581,-0.699,0.0,0
0.288,1.589,2.961,-0.863,0.0,0
0.355,1.816,2.572,-0.621,-0.272,0
0.496,1.938,2.365,-0.645,-0.329,0
0.546,2.203,2.094,-0.597,-0.295,0
0.435,2.108,2.029,-0.544,-0.262,0
0.331,1.65,2.153,-0.58,-0.278,0
0.231,1.25,1.936,-0.53,-0.497,0
0.172,0.953,2.051,-0.777,-0.572,0
0.145,0.895,2.319,-0.761,-0.559,0
0.266,0.825,2.484,-0.527,-0.319,0
0.517,1.205,2.199,-0.573,-0.233,0
0.56,1.341,1.919,-0.489,-0.206,0
0.279,1.511,1.188,-0.466,0.327,0
0.252,1.357,0.976,-0.331,0.216,0
0.544,1.687,0.933,-0.294,0.355,0
0.832,1.744,0.552,-0.203,0.156,0
0.996,1.283,0.315,-0.108,0.078,0
0.726,1.023,0.354,-0.1,0.069,0
0.816,0.855,0.197,0.084,0.085,0
1.246,1.017,0.35,0.208,0.131,0
1.4,1.535,0.36,0.265,0.143,0
1.487,1.554,0.739,0.305,0.337,0
1.95,1.598,0.495,0.252,0.503,0
1.952,1.886,0.387,0.323,0.409,0
1.7,2.193,0.514,0.222,-0.132,0
1.875,2.182,0.752,-0.222,0.152,0
2.059,1.637,0.746,-0.169,0.157,0
2.299,0.98,0.783,-0.217,0.221,0
1.988,1.974,0.622,-0.18,-0.101,0
1.414,1.694,0.626,-0.195,-0.117,0
1.383,1.322,0.348,-0.109,0.14,0
1.26,0.695,-0.122,0.112,0.109,0
1.084,0.767,-0.153,0.078,0.079,0
1.158,0.988,-0.194,0.094,0.061,0
1.313,1.111,-0.243,0.106,-0.065,0
1.518,1.411,-0.23,0.135,-0.08,0
1.227,1.634,-0.298,0.183,-0.093,0
1.012,1.612,-0.3,0.203,-0.092,0
0.643,1.547,-0.301,0.156,-0.065,0
0.273,1.623,-0.435,0.226,-0.093,0
0.241,1.841,-0.429,0.379,-0.141,0
0.315,2.086,-0.505,0.343,-0.136,0
0.479,2.02,-0.35,0.22,-0.1,0
0.693,1.99,-0.31,0.179,-0.114,0
0.791,2.125,-0.418,0.279,-0.188,0
0.922,2.302,-0.467,0.227,-0.127,0
1.094,2.35,-0.346,0.183,-0.108,0
1.123,2.281,-0.331,0.287,-0.174,0
1.087,1.908,-0.373,0.25,-0.18,0
0.829,1.838,-0.381,0.24,-0.269,0
0.677,1.848,-0.429,0.329,-0.357,0
0.792,2.117,-0.322,0.234,0.161,0
0.711,2.448,-0.47,0.255,0.166,0
0.574,2.549,-0.574,0.268,0.229,0
0.279,2.745,-0.406,0.231,0.161,0
0.341,3.256,-0.561,0.3,0.194,0
0.436,3.27,-0.513,0.338,0.678,0
0.362,2.848,-0.601,0.483,0.694,0
0.266,3.155,-0.48,0.434,1.022,0
0.336,2.902,-0.662,0.552,1.028,0
0.273,2.686,-0.421,0.465,1.47,0
1.009,2.476,-0.405,0.426,1.02,0
1.061,2.765,-0.46,0.286,0.73,0
0.913,2.728,-0.394,0.492,0.686,0
0.55,3.32,-0.606,0.65,0.875,0
1.169,2.579,-0.529,0.724,0.488,0
1.304,2.718,-0.422,0.257,0.342,0
1.024,2.403,-0.505,0.258,0.434,0
1.191,2.041,-0.367,0.237,0.216,0
1.369,2.204,-0.365,0.252,0.183,0
1.235,1.996,-0.359,0.21,0.141,0
0.922,2.122,-0.391,0.327,0.186,0
0.34,2.16,-0.488,0.361,0.0,0
0.432,2.114,-0.426,0.224,0.14,0
0.262,2.524,-0.395,0.238,0.168,0
0.329,2.302,-0.432,0.322,-0.117,0
0.592,2.258,-0.442,0.295,-0.231,0
0.252,2.498,-0.53,0.347,-0.137,0
0.411,2.611,-0.561,0.349,-0.162,0
0.497,2.586,-0.581,0.292,-0.18,0
0.353,2.807,-0.541,0.303,-0.14,0
0.665,2.971,-0.438,0.257,-0.125,0
0.691,2.636,-0.45,0.243,-0.23,0
0.769,2.512,-0.416,0.27,-0.232,0
0.364,2.511,-0.373,0.233,-0.341,0
0.215,2.081,-0.428,0.287,-0.181,0
0.462,2.139,-0.388,-0.164,-0.089,0
0.531,2.105,-0.397,-0.201,-0.103,0
0.619,2.238,-0.417,-0.184,-0.125,0
0.551,2.308,-0.517,-0.189,-0.122,0
0.371,2.324,-0.456,-0.168,-0.083,0
0.388,2.567,-0.429,-0.26,-0.127,0
0.629,2.626,-0.606,-0.245,-0.158,0
0.534,2.848,-0.663,-0.215,-0.118,0
0.562,3.04,-0.641,-0.265,-0.188,0
0.625,2.852,-0.563,-0.289,-0.176,0
0.667,3.055,-0.507,-0.226,-0.128,0
0.593,3.003,-0.508,-0.201,-0.142,0
0.763,3.172,-0.441,-0.194,-0.135,0
0.902,2.825,-0.413,-0.171,-0.128,0
0.771,2.719,-0.412,-0.168,-0.124,0
0.834,2.73,-0.45,-0.19,-0.123,0
0.798,2.84,-0.49,-0.189,-0.12,0
0.32,2.883,-0.428,-0.216,-0.139,0
0.35,2.637,-0.533,-0.26,-0.136,0
0.321,2.368,-0.557,-0.297,-0.264,0
0.71,2.326,-0.557,-0.203,0.0,0
0.75,2.069,-0.41,-0.193,0.0,0
0.962,2.006,-0.386,-0.173,-0.111,0
0.903,2.229,-0.481,-0.194,-0.114,0
0.98,2.364,-0.496,-0.186,-0.109,0
1.053,2.205,-0.379,-0.183,-0.118,0
1.099,2.428,-0.398,-0.169,-0.112,0
1.078,2.567,-0.399,-0.188,-0.122,0
1.067,2.854,-0.433,-0.195,-0.129,0
1.29,2.79,-0.443,-0.266,-0.17,0
1.31,2.463,-0.334,-0.148,-0.103,0
0.87,2.369,-0.472,-0.198,-0.127,0
0.505,2.669,-0.51,-0.296,0.0,0
0.514,2.276,-0.549,-0.189,0.132,0
0.607,2.773,-0.348,-0.168,0.145,0
0.333,2.786,-0.486,-0.188,0.191,0
0.705,2.407,-0.348,-0.18,-0.124,0
0.992,2.133,-0.294,-0.152,-0.11,0
0.739,1.87,-0.32,-0.148,-0.084,0
0.693,1.713,-0.478,-0.221,-0.156,0
0.412,1.746,-0.37,-0.183,-0.103,0
0.577,1.909,-0.372,-0.189,-0.148,0
0.642,1.871,-0.317,-0.141,0.0,0
0.668,2.159,-0.382,-0.154,0.117,0
0.776,2.215,-0.572,-0.205,0.156,0
1.067,2.209,-0.336,-0.142,0.106,0
1.172,1.957,-0.32,-0.146,0.128,0
1.022,1.834,-0.253,-0.106,0.1,0
0.864,1.505,-0.241,-0.13,0.097,0
0.912,1.59,-0.28,-0.121,-0.067,0
1.125,1.616,-0.363,-0.138,0.0,0
1.095,1.291,-0.294,-0.132,0.0,0
1.01,0.987,-0.24,-0.096,0.0,0
1.232,1.073,-0.213,-0.08,-0.056,0
1.335,1.345,-0.219,-0.089,-0.055,0
1.719,1.625,-0.264,-0.088,0.0,0
1.472,1.773,-0.347,-0.123,-0.077,0
1.47,1.903,-0.312,-0.134,-0.074,0
1.142,1.867,-0.351,-0.161,-0.11,0
0.761,1.655,-0.413,-0.175,-0.078,0
0.719,1.661,-0.247,-0.141,0.107,0
0.749,1.506,-0.321,-0.115,0.079,0
0.796,1.331,-0.325,-0.101,-0.062,0
0.584,1.42,-0.349,-0.159,-0.072,0
0.212,1.587,-0.747,-0.339,-0.168,0
0.412,1.999,-0.332,-0.174,-0.087,0
0.312,2.136,-0.335,-0.184,-0.108,0
0.417,1.73,-0.364,-0.154,0.0,0
0.921,0.872,-0.178,-0.082,-0.075,0
0.912,0.861,-0.159,0.078,0.107,0
1.103,0.789,-0.123,0.075,-0.059,0
0.817,1.094,-0.228,0.143,-0.098,0
1.176,2.074,-0.336,0.254,-0.135,0
1.578,2.225,-0.495,0.215,-0.104,0
2.023,1.543,-0.38,0.199,-0.128,0
1.977,1.376,-0.303,0.236,-0.095,0
2.051,1.306,-0.168,0.18,-0.062,0
2.119,1.064,-0.147,0.116,-0.062,0
2.078,1.095,-0.145,0.094,0.084,0
2.158,0.882,-0.128,0.112,0.11,0
2.064,0.657,-0.111,0.107,0.074,0
2.255,0.648,-0.111,0.111,-0.049,0
2.389,0.639,-0.107,0.13,-0.053,0
2.404,0.651,-0.118,0.073,0.045,0
2.256,0.508,-0.113,-0.066,-0.046,0
2.493,0.265,-0.095,0.081,-0.047,0
2.733,0.493,-0.116,0.082,-0.041,0
3.041,0.446,-0.122,0.089,0.077,0
2.975,0.585,-0.127,0.086,-0.05,0
2.954,0.435,-0.11,0.086,-0.061,0
2.756,0.266,0.158,0.194,-0.063,0
2.724,0.297,0.192,0.222,-0.084,0
2.473,0.334,0.206,0.208,-0.063,0
2.409,0.29,0.153,0.162,-0.061,0
2.348,0.283,0.143,0.163,-0.064,0
2.522,0.476,0.192,0.146,-0.051,0
2.638,0.482,0.179,0.133,-0.052,0
2.586,0.614,0.19,0.162,0.101,0
2.602,0.404,0.131,0.1,0.059,0
2.321,0.483,0.174,0.106,0.105,0
2.063,0.377,0.143,0.108,0.1,0
1.936,0.848,0.203,0.154,0.112,0
1.943,1.012,0.188,0.151,0.136,0
2.457,0.732,0.172,0.092,-0.046,0
2.23,0.488,0.107,0.102,-0.044,0
2.032,0.524,0.118,0.152,-0.191,0
1.898,0.651,0.157,0.203,-0.124,0
1.839,0.735,0.208,0.143,-0.075,0
1.796,0.858,0.313,0.189,-0.131,0
1.841,0.911,0.342,0.199,-0.323,0
2.039,1.226,0.508,0.35,-0.135,0
2.18,1.275,0.459,0.427,-0.234,0
2.255,1.117,0.414,0.448,-0.257,0
2.056,1.155,0.301,0.227,-0.065,0
1.909,1.432,0.26,0.129,-0.074,0
1.509,1.557,0.482,0.283,-0.169,0
1.362,1.301,0.486,0.385,-0.277,0
1.322,1.153,0.403,0.371,-0.395,0
1.398,1.223,0.327,0.217,-0.1,0
1.479,0.879,0.306,0.208,-0.094,0
1.335,0.559,0.149,0.139,-0.214,0
1.453,0.562,0.181,0.148,-0.073,0
1.594,0.578,0.174,0.153,0.075,0
1.719,0.6,-0.104,0.089,0.068,0
1.472,0.728,-0.13,0.112,0.121,0
1.542,0.721,-0.098,-0.051,0.052,0
1.509,1.113,-0.166,-0.076,0.069,0
1.363,1.396,-0.304,-0.127,0.073,0
1.576,1.608,-0.304,-0.121,0.108,0
1.214,1.716,-0.243,-0.108,0.1,0
1.556,2.125,-0.371,-0.158,0.155,0
1.305,2.225,-0.353,-0.203,0.18,0
1.21,2.364,-0.326,-0.155,0.235,0
1.122,2.532,-0.358,-0.158,0.272,0
1.052,2.559,-0.349,-0.147,0.173,0
1.066,2.814,-0.428,-0.202,0.254,0
0.742,3.039,-0.471,-0.191,0.189,0
0.724,3.408,-0.449,-0.215,0.169,0
0.513,3.256,-0.436,-0.268,0.322,0
0.558,3.17,-0.711,-0.281,0.197,0
0.58,3.373,-0.566,-0.245,-0.146,0
0.4,3.424,-0.563,-0.259,-0.152,0
0.469,3.172,-0.551,-0.226,-0.153,0
0.603,3.191,-0.558,-0.27,-0.384,0
0.464,3.041,-0.547,-0.242,-0.15,0
0.533,3.131,-0.44,-0.27,-0.308,0
0.403,3.743,-0.784,-0.361,0.0,0
1.017,2.97,-0.393,-0.158,-0.138,0
0.682,2.257,-0.443,-0.238,-0.246,0
1.439,2.014,-0.531,-0.168,-0.103,0
1.712,2.499,-0.446,-0.162,-0.1,0
1.831,2.751,-0.372,-0.169,-0.099,0
1.422,2.28,-0.554,-0.21,0.114,0
2.157,2.183,-0.357,-0.115,-0.073,0
1.781,1.995,-0.36,-0.139,-0.105,0
1.773,1.634,-0.276,-0.121,0.105,0
2.133,1.473,-0.194,-0.073,0.09,0
1.91,1.253,-0.21,-0.097,-0.062,0
1.58,1.14,-0.16,0.11,0.066,0
1.292,1.044,-0.364,0.134,0.0,0
1.418,1.756,-0.379,-0.132,0.0,0
2.259,1.52,-0.264,-0.145,-0.08,0
2.45,1.212,-0.162,-0.081,0.082,0
2.619,0.853,-0.161,0.091,-0.048,0
2.705,0.539,-0.143,-0.084,0.138,0
2.601,0.422,-0.144,-0.08,0.119,0
3.074,0.471,-0.12,-0.069,-0.049,0
3.015,0.337,-0.117,-0.078,-0.052,0
3.154,0.61,-0.149,-0.08,-0.049,0
3.459,0.695,-0.121,-0.081,0.055,0
3.489,0.378,-0.122,-0.068,-0.049,0
3.698,0.437,-0.109,-0.082,-0.042,0
3.632,0.732,-0.163,-0.082,-0.056,0
3.046,0.977,-0.226,0.142,0.246,0
3.148,0.635,-0.13,0.094,-0.053,0
3.221,0.509,-0.151,0.16,-0.06,0
2.963,0.322,0.206,0.088,0.11,0
3.156,0.537,0.204,-0.065,-0.04,0
2.723,0.583,0.284,-0.071,0.089,0
2.399,0.797,0.392,-0.116,-0.045,0
2.509,0.944,0.405,-0.107,-0.059,0
2.952,1.197,0.43,0.466,-0.161,0
3.183,0.633,0.315,0.488,-0.181,0
3.438,0.434,0.275,0.618,-0.157,0
3.58,0.496,0.327,0.344,-0.119,0
2.796,0.551,0.577,0.687,0.401,0
2.544,0.78,0.363,0.243,0.533,0
2.041,0.906,0.385,0.279,0.474,0
2.13,1.266,0.434,0.484,0.764,0
1.573,1.128,0.42,-0.215,1.306,0
0.709,1.759,0.786,-0.405,1.618,0
0.598,2.118,1.005,-0.487,1.555,0
0.665,2.994,0.875,-0.309,0.713,0
0.531,2.74,1.17,-0.316,0.0,0
0.476,2.52,0.978,-0.317,-0.173,0
0.698,2.98,0.826,-0.307,-0.158,0
0.87,2.786,0.874,-0.276,-0.154,0
0.864,2.364,1.147,-0.284,-0.152,0
0.571,1.806,1.29,-0.37,-0.155,0
0.669,2.047,0.887,-0.248,-0.124,0
0.502,2.169,0.845,-0.253,-0.158,0
0.427,1.543,0.576,-0.193,-0.123,0
0.657,1.763,0.499,-0.173,0.0,0
0.484,2.633,0.917,-0.305,0.163,0
1.402,2.71,0.803,-0.215,-0.134,0
0.82,2.083,0.492,0.283,-0.19,0
0.533,2.139,0.629,0.241,-0.1,0
0.375,1.797,0.708,0.401,0.0,0
0.229,1.748,0.634,0.259,0.0,0
0.281,1.699,0.663,0.266,-0.115,0
0.241,1.884,0.49,0.272,-0.103,0
0.309,2.255,0.725,0.299,-0.229,0
0.535,2.167,0.702,0.414,-0.364,0
0.699,2.295,0.67,0.403,-0.391,0
0.524,2.625,0.931,0.481,-0.194,0
0.576,2.703,1.06,0.599,-0.229,0
0.734,2.821,1.114,0.415,-0.179,0
0.675,3.076,0.902,0.358,0.217,0
0.612,2.418,0.909,0.425,0.225,0
0.219,2.564,0.733,0.347,0.227,0
0.26,2.668,0.663,0.708,0.0,0
0.452,2.425,1.323,0.685,0.0,0
0.555,2.557,1.385,0.578,0.0,0
0.504,2.248,1.15,0.412,-0.189,0
0.414,2.374,0.941,0.511,-0.258,0
0.452,2.261,1.267,0.717,-0.245,0
0.472,2.321,1.722,0.716,-0.3,0
0.378,2.203,1.577,0.783,-0.34,0
0.334,1.78,1.431,0.65,-0.232,0
0.27,1.806,1.146,0.434,-0.177,0
0.242,1.661,1.102,0.4,-0.164,0
0.205,1.397,1.363,0.508,-0.177,0
0.165,1.198,1.256,0.469,-0.198,0
0.351,1.331,1.073,0.488,-0.213,0
0.404,1.284,0.837,0.448,-0.135,0
0.266,1.864,0.824,0.401,-0.174,0
0.386,1.911,0.652,0.354,-0.152,0
0.721,1.818,0.438,0.264,-0.302,0
1.041,1.631,0.505,0.34,-0.262,0
0.859,1.516,0.362,0.236,-0.187,0
0.907,1.536,0.369,0.114,0.0,0
0.677,1.413,0.316,0.194,-0.141,0
0.304,1.637,0.555,0.261,-0.107,0
0.238,1.519,0.643,0.27,0.169,0
0.265,1.678,0.806,0.324,0.158,0
0.343,1.708,0.602,0.25,0.138,0
0.238,1.811,0.682,0.257,0.119,0
0.625,1.85,0.764,0.319,0.187,0
0.794,1.828,0.782,0.201,0.12,0
0.991,1.037,0.817,0.308,0.247,0
1.107,1.683,1.012,0.521,0.316,0
0.942,1.88,1.179,0.719,0.725,0
0.405,2.204,0.864,0.482,1.072,0
0.578,2.614,0.866,0.512,1.169,0
0.891,2.921,0.797,0.537,0.432,0
1.214,2.723,0.921,0.318,-0.138,0
1.423,2.429,0.999,0.553,-0.157,0
1.611,2.175,1.114,0.548,-0.153,0
0.559,2.521,1.509,0.648,-0.272,0
0.573,2.555,1.523,0.452,-0.19,0
0.403,1.803,1.168,0.516,-0.229,0
0.492,1.782,1.24,0.448,-0.192,0
0.58,1.755,1.087,0.334,0.0,0
0.204,1.574,1.157,0.62,0.0,0
0.392,1.443,1.052,0.423,0.0,0
0.308,1.214,0.546,0.307,0.0,0
0.191,0.395,0.643,0.544,0.0,0
0.158,0.475,0.468,0.778,0.0,0
0.079,0.341,0.514,0.608,0.0,0
0.062,0.23,0.244,0.579,0.0,0
0.079,0.389,0.324,0.427,0.0,0
0.095,0.413,0.362,0.544,0.0,0
0.092,0.579,0.617,0.845,0.0,0
0.12,0.38,0.413,0.997,0.0,0
0.138,0.34,0.451,1.308,0.0,0
0.09,0.314,0.445,1.544,0.0,0
0.15,0.424,0.742,1.839,0.0,0
0.128,0.442,0.52,2.045,0.0,0
0.121,0.671,0.951,2.188,0.0,0
0.101,0.476,1.097,2.347,0.0,0
0.137,0.621,1.369,2.234,0.0,0
0.134,0.651,1.536,2.12,0.0,0
0.138,0.753,1.175,1.894,0.0,0
0.142,0.573,1.504,1.693,0.0,0
0.146,0.771,1.573,1.818,0.0,0
0.178,0.767,1.783,1.268,0.0,0
0.18,0.836,2.024,1.056,0.0,0
0.206,1.345,1.822,0.693,0.0,0
-0.125,1.264,1.453,0.575,0.0,0
0.374,1.217,1.518,0.693,-0.502,0
0.279,0.985,1.634,0.77,-0.388,0
0.409,1.351,1.97,0.873,-0.322,0
0.662,1.514,1.835,0.661,-0.229,0
0.587,1.028,1.768,0.56,-0.322,0
0.233,1.546,1.399,0.716,-0.422,0
0.519,2.023,1.445,0.649,0.0,0
0.268,2.164,0.991,0.63,0.0,0
0.249,1.876,0.914,0.379,0.0,0
0.439,2.04,0.663,0.454,0.0,0
0.814,2.493,0.816,0.301,-0.159,0
0.307,2.799,0.713,0.388,-0.305,0
0.283,2.093,1.121,0.57,-0.448,0
0.258,1.825,0.995,0.809,-0.344,0
0.132,1.589,1.012,0.685,0.0,0
0.499,1.932,1.74,0.682,0.0,0
0.375,2.21,1.43,1.029,0.0,0
0.286,1.386,1.226,0.468,0.277,0
0.252,2.056,0.794,0.26,0.168,0
0.252,2.304,0.993,0.561,0.251,0
-0.194,2.018,0.89,0.504,0.0,0
0.398,1.547,1.228,0.466,-0.268,0
0.35,1.14,1.252,0.763,-0.211,0
0.145,0.715,1.784,0.792,0.0,0
0.17,0.581,1.363,1.124,0.0,0
0.259,0.725,0.86,1.092,0.0,0
0.129,0.355,0.724,1.469,0.0,0
0.106,0.455,0.989,1.748,0.0,0
-0.044,0.533,1.324,1.615,0.0,0
0.123,0.726,0.707,1.575,0.0,0
0.135,0.584,0.741,2.355,0.0,0
0.12,0.342,0.575,2.155,-0.634,0
0.256,0.33,0.62,2.29,-0.736,0
0.15,0.408,0.536,2.115,-0.833,0
0.113,0.303,0.498,2.092,-0.919,0
0.241,0.511,0.665,2.272,-0.859,0
0.184,0.425,0.952,2.461,-0.845,0
0.43,0.597,1.02,2.424,-0.746,0
0.112,0.598,1.302,2.198,-0.826,0
0.227,0.686,1.339,1.873,-0.671,0
0.182,0.418,1.202,1.724,-0.667,0
0.409,0.79,1.243,1.747,-0.517,0
0.5,0.501,1.436,1.989,-0.724,0
0.162,0.705,1.06,2.135,-0.602,0
0.191,0.546,0.884,1.965,-0.617,0
0.18,0.636,0.731,1.762,-0.725,0
0.158,0.531,0.944,1.576,-0.531,0
0.094,0.508,1.107,2.071,-0.789,0
0.157,0.432,0.837,1.902,-0.875,0
0.157,0.557,0.706,2.038,-0.625,0
0.085,0.356,0.443,1.604,-0.792,0
0.187,0.744,0.868,1.26,-0.578,0
0.117,0.571,1.476,1.128,-0.35,0
0.381,0.55,1.864,1.204,-0.368,0
0.288,0.891,1.932,1.42,-0.454,0
0.273,0.937,2.118,1.064,-0.499,0
0.227,1.064,2.302,1.11,-0.354,0
0.324,1.101,2.536,1.192,-0.406,0
0.336,0.875,2.576,1.339,-0.557,0
0.413,0.945,2.874,0.998,-0.369,0
0.551,1.145,2.271,0.668,-0.272,0
0.202,1.502,2.04,0.897,0.0,0
0.243,1.014,2.373,1.039,0.0,0
0.136,0.736,1.847,1.073,-0.424,0
0.328,0.765,2.081,0.818,-0.35,0
0.568,0.892,1.698,0.848,-0.513,0
0.412,0.808,2.093,1.937,-0.578,0
0.324,0.411,1.494,1.456,-0.777,0
-0.082,0.579,1.385,1.848,-0.912,0
0.182,1.094,0.858,1.275,-0.485,0
0.171,0.913,0.815,1.027,-0.347,0
0.129,0.546,0.893,0.53,0.0,0
0.044,0.301,0.313,0.459,-0.43,0
0.091,0.443,0.427,0.738,-0.721,0
0.147,0.789,0.396,0.672,-0.934,0
0.411,1.587,1.408,0.585,-0.479,0
0.253,1.762,1.652,1.081,-0.507,0
0.965,1.935,0.837,1.316,-0.404,0
0.966,2.283,0.617,1.456,-0.431,0
0.575,2.035,0.566,1.846,-0.496,0
0.584,2.86,0.78,1.045,-0.379,0
0.976,2.689,0.747,0.853,-0.263,0
0.494,1.763,1.245,0.454,0.188,0
0.273,1.03,1.515,0.792,0.411,0
0.6,0.791,2.006,0.733,0.348,0
0.214,0.929,2.404,1.093,0.513,0
0.397,0.966,2.131,1.183,0.535,0
0.351,0.607,2.578,0.819,0.353,0
0.245,0.484,1.991,0.879,0.608,0
0.289,0.832,1.765,0.835,0.489,0
0.296,0.735,1.704,1.119,0.677,0
0.238,0.454,1.589,1.379,0.692,0
0.347,0.487,1.899,1.298,0.693,0
0.356,0.551,1.79,1.089,0.986,0
0.297,0.428,1.688,1.054,1.12,0
0.231,0.471,1.191,1.862,0.899,0
0.09,0.311,0.43,1.454,1.135,0
0.108,0.378,0.428,1.134,1.297,0
0.216,0.365,0.371,0.981,1.464,0
0.151,0.302,0.409,0.853,1.596,0
0.079,0.274,0.403,1.157,1.638,0
0.119,0.639,0.531,0.549,2.261,0
0.235,0.368,0.404,1.219,2.13,0
0.107,0.274,0.337,1.426,1.803,0
0.107,0.288,0.443,1.758,1.26,0
0.139,0.384,0.803,1.56,1.075,0
0.318,0.67,0.619,1.042,1.099,0
0.132,0.436,0.501,0.961,0.881,0
0.136,0.679,0.46,0.663,0.73,0
0.108,0.753,0.402,0.723,1.293,0
0.061,0.266,0.403,0.529,1.194,0
0.086,0.464,0.309,0.495,0.921,0
0.084,0.41,0.827,0.671,0.478,0
0.251,1.067,0.443,0.472,0.444,0
0.104,0.508,1.077,0.0,0.0,0
0.147,0.696,1.751,0.0,0.0,0
0.688,1.433,0.86,-0.289,0.169,0
0.11,0.421,0.735,-0.265,0.0,0
0.056,0.245,0.364,-0.428,0.0,0
0.043,0.276,0.423,-0.545,0.0,0
0.145,0.332,0.467,-0.794,0.0,0
0.147,0.417,0.515,-0.73,0.0,0
0.173,0.406,0.588,-0.594,0.0,0
0.123,0.808,1.178,-0.971,-0.361,0
0.159,1.248,1.135,-0.353,0.0,0
0.2,1.367,1.592,-0.523,-0.196,0
0.682,1.98,1.237,-0.433,-0.517,0
0.181,1.783,2.053,-0.661,-0.25,0
0.34,1.797,2.403,-0.652,-0.289,0
-0.144,1.292,2.605,-0.826,-0.474,0
0.404,1.029,2.73,-0.799,-0.338,0
0.323,1.315,3.058,-0.834,-0.44,0
0.269,1.041,2.988,-0.754,-0.349,0
0.808,1.869,2.019,-0.532,0.0,0
0.56,2.19,1.354,-0.512,-0.224,0
0.382,2.454,0.913,-0.57,0.0,0
-0.504,1.951,0.828,-0.28,-0.175,0
0.397,0.91,1.412,-0.616,0.0,0
0.405,0.866,1.826,-0.591,-0.4,0
0.401,0.831,1.93,-1.208,-0.434,0
1.199,1.223,2.284,-0.469,-0.184,0
