@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.228,1.354,1.264,-0.39,0.246,0
0.344,1.503,0.948,-0.319,0.459,0
0.66,1.695,0.99,-0.264,0.15,0
0.816,1.456,0.507,-0.189,0.0,0
1.108,1.182,0.35,-0.091,0.077,0
0.817,0.796,0.222,-0.066,0.053,0
1.18,0.843,0.243,0.104,0.104,0
1.197,1.397,0.353,0.184,0.119,0
1.4,1.606,0.361,0.258,0.144,0
1.575,1.624,0.778,0.398,0.394,0
1.766,1.457,0.509,0.27,0.797,0
2.116,2.138,0.544,0.57,0.265,0
1.495,2.295,0.593,0.225,0.134,0
2.084,1.911,0.883,-0.24,0.154,0
2.242,1.295,0.702,-0.169,0.202,0
2.126,1.611,1.019,-0.3,-0.126,0
1.592,1.644,0.581,-0.183,-0.11,0
1.625,1.636,0.389,-0.134,0.125,0
1.204,0.779,0.25,-0.105,0.122,0
1.258,0.737,-0.127,0.091,0.065,0
1.018,0.77,-0.12,0.075,0.081,0
1.251,0.944,-0.18,0.093,0.0,0
1.519,1.395,-0.232,0.133,-0.081,0
1.569,1.44,-0.223,0.129,-0.079,0
1.209,1.761,-0.29,0.176,-0.094,0
0.887,1.627,-0.274,0.172,-0.14,0
0.595,1.653,-0.345,0.205,-0.084,0
0.341,1.523,-0.519,0.373,-0.13,0
0.304,1.88,-0.445,0.322,-0.118,0
0.389,2.243,-0.387,0.28,-0.114,0
0.449,1.903,-0.309,0.223,-0.09,0
0.886,1.913,-0.327,0.195,-0.126,0
0.854,2.146,-0.363,0.312,-0.199,0
1.021,2.361,-0.378,0.228,-0.162,0
1.126,2.533,-0.339,0.183,-0.11,0
1.091,2.127,-0.37,0.254,-0.152,0
0.861,1.811,-0.291,0.212,-0.256,0
0.838,1.825,-0.389,0.296,-0.43,0
0.635,1.895,-0.488,0.204,-0.116,0
0.79,2.386,-0.403,0.24,0.164,0
0.66,2.362,-0.544,0.298,0.15,0
0.253,2.692,-0.521,0.274,0.166,0
0.303,2.881,-0.481,0.221,0.157,0
0.636,3.198,-0.554,0.31,0.274,0
0.283,3.386,-0.521,0.387,0.642,0
0.438,3.131,-0.521,0.324,0.76,0
0.463,2.963,-0.63,0.324,0.991,0
0.466,2.707,-0.678,0.617,1.006,0
0.534,2.408,-0.476,0.345,1.087,0
1.094,2.253,-0.441,0.33,0.929,0
1.051,2.748,-0.42,0.301,0.619,0
0.693,3.104,-0.387,0.303,0.78,0
0.415,2.713,-0.637,0.789,0.885,0
1.515,2.574,-0.476,0.396,0.374,0
1.101,2.678,-0.468,0.32,0.365,0
1.065,2.259,-0.486,0.252,0.342,0
1.246,2.16,-0.339,0.221,0.151,0
1.44,2.132,-0.385,0.249,0.209,0
1.056,1.866,-0.335,0.211,0.134,0
0.841,2.174,-0.488,0.206,0.0,0
0.311,2.065,-0.493,0.34,0.0,0
0.212,2.228,-0.589,0.295,0.18,0
0.377,2.417,-0.479,0.328,0.0,0
0.327,2.3,-0.574,0.333,-0.19,0
0.494,2.442,-0.442,0.233,-0.134,0
0.309,2.547,-0.477,0.494,-0.168,0
0.501,2.669,-0.603,0.308,-0.146,0
0.605,2.452,-0.534,0.304,0.0,0
0.508,2.937,-0.498,0.263,-0.159,0
0.608,2.829,-0.437,0.247,-0.213,0
0.736,2.7,-0.486,0.255,-0.22,0
0.724,2.438,-0.479,0.3,-0.289,0
0.386,2.363,-0.524,0.464,-0.173,0
0.495,2.202,-0.38,-0.156,-0.088,0
0.448,2.085,-0.403,-0.169,-0.09,0
0.665,2.039,-0.492,-0.188,-0.123,0
0.625,2.31,-0.523,-0.207,-0.101,0
0.452,2.226,-0.355,-0.161,-0.096,0
0.442,2.439,-0.453,-0.226,-0.117,0
0.563,2.583,-0.387,-0.17,-0.124,0
0.456,2.64,-0.604,-0.238,-0.123,0
0.475,2.938,-0.677,-0.248,-0.149,0
0.514,3.04,-0.689,-0.289,-0.183,0
0.766,2.892,-0.548,-0.239,-0.136,0
0.638,3.104,-0.52,-0.249,-0.125,0
0.65,3.042,-0.487,-0.256,-0.206,0
0.886,2.959,-0.421,-0.184,-0.124,0
0.898,2.733,-0.381,-0.161,-0.106,0
0.764,2.766,-0.448,-0.218,-0.132,0
0.864,2.681,-0.484,-0.181,-0.12,0
0.555,2.793,-0.465,-0.182,-0.125,0
0.28,2.745,-0.47,-0.213,-0.146,0
0.309,2.579,-0.51,-0.213,-0.305,0
0.586,2.408,-0.62,-0.267,-0.166,0
0.708,2.221,-0.545,-0.188,0.0,0
0.835,1.896,-0.387,-0.144,0.0,0
0.816,2.06,-0.45,-0.191,-0.113,0
0.912,2.285,-0.449,-0.159,-0.099,0
0.998,2.334,-0.467,-0.223,-0.137,0
1.182,2.344,-0.414,-0.178,-0.119,0
1.037,2.405,-0.368,-0.16,-0.101,0
1.041,2.6,-0.384,-0.157,-0.107,0
1.264,2.951,-0.463,-0.179,-0.133,0
1.432,2.759,-0.477,-0.179,-0.121,0
1.185,2.24,-0.477,-0.171,0.0,0
0.922,2.596,-0.575,-0.255,-0.163,0
0.486,2.458,-0.453,-0.202,0.0,0
0.735,2.417,-0.431,-0.19,0.202,0
0.553,2.923,-0.427,-0.215,0.19,0
0.402,2.483,-0.606,-0.239,0.203,0
0.816,2.242,-0.331,-0.17,-0.12,0
0.773,2.061,-0.344,-0.179,-0.115,0
0.666,1.782,-0.37,-0.137,-0.079,0
0.619,1.695,-0.579,-0.233,-0.163,0
0.389,1.798,-0.414,-0.153,-0.105,0
0.578,1.929,-0.437,-0.193,0.0,0
0.644,1.912,-0.322,-0.154,0.136,0
0.542,2.204,-0.316,-0.17,0.116,0
0.89,2.261,-0.527,-0.224,0.154,0
1.036,2.038,-0.346,-0.127,0.099,0
1.153,1.839,-0.26,-0.112,0.091,0
1.022,1.607,-0.248,-0.109,0.11,0
0.898,1.405,-0.344,-0.113,0.0,0
1.107,1.532,-0.338,-0.113,-0.081,0
1.132,1.404,-0.221,-0.1,0.087,0
1.129,1.229,-0.224,-0.089,-0.056,0
0.974,1.071,-0.194,-0.079,-0.058,0
1.222,1.182,-0.186,-0.099,-0.054,0
1.305,1.404,-0.301,-0.152,-0.109,0
1.798,1.78,-0.332,-0.14,-0.103,0
1.404,1.81,-0.342,-0.125,-0.085,0
1.396,2.01,-0.286,-0.156,-0.133,0
1.156,1.86,-0.268,-0.115,-0.084,0
0.608,1.52,-0.344,-0.129,-0.074,0
0.763,1.677,-0.381,-0.14,0.106,0
0.85,1.384,-0.238,-0.112,-0.051,0
0.716,1.208,-0.218,-0.094,-0.05,0
0.451,1.433,-0.363,-0.198,-0.189,0
0.301,1.809,-0.281,-0.138,-0.095,0
0.402,2.047,-0.326,-0.175,-0.092,0
0.349,2.027,-0.418,-0.151,-0.091,0
0.434,1.224,-0.374,-0.228,0.183,0
0.853,0.786,-0.195,-0.065,0.062,0
1.04,0.784,-0.154,0.067,0.0,0
0.96,0.712,-0.143,0.091,-0.061,0
0.714,1.481,-0.358,0.194,-0.219,0
1.311,2.079,-0.433,0.201,-0.252,0
1.877,2.205,-0.484,0.191,-0.116,0
1.973,1.482,-0.319,0.222,-0.101,0
1.939,1.416,-0.238,0.139,-0.077,0
2.173,1.246,-0.185,0.192,-0.071,0
2.003,0.997,-0.15,0.117,-0.063,0
2.174,1.091,-0.128,0.105,0.076,0
2.095,0.869,-0.134,0.102,0.103,0
2.02,0.615,-0.1,0.079,0.054,0
2.328,0.651,-0.112,0.131,-0.051,0
2.385,0.607,-0.11,0.102,-0.053,0
2.428,0.665,-0.123,-0.073,0.046,0
2.302,0.351,-0.09,-0.052,0.045,0
2.631,0.604,-0.12,0.098,-0.061,0
2.751,0.365,-0.107,0.091,0.084,0
3.083,0.501,-0.135,0.102,0.074,0
2.925,0.506,-0.129,0.137,-0.057,0
2.822,0.316,-0.097,0.091,-0.062,0
2.76,0.279,0.185,0.21,-0.075,0
2.666,0.329,0.188,0.226,-0.079,0
2.441,0.306,0.14,0.176,-0.065,0
2.444,0.273,0.139,0.156,-0.063,0
2.533,0.267,0.133,0.16,-0.064,0
2.503,0.461,0.21,0.17,-0.065,0
2.6,0.644,0.221,0.133,-0.116,0
2.486,0.532,0.234,0.087,0.071,0
2.469,0.32,0.113,0.082,0.063,0
2.234,0.546,0.171,0.094,0.069,0
1.824,0.597,0.173,0.117,0.121,0
1.926,0.811,0.193,0.162,0.171,0
2.078,0.918,0.159,0.126,0.083,0
2.205,0.544,0.162,0.096,-0.072,0
2.146,0.439,0.159,0.129,-0.139,0
1.91,0.496,0.188,0.15,-0.149,0
1.796,0.6,0.135,0.211,-0.144,0
1.871,0.788,0.16,0.133,-0.159,0
1.843,1.023,0.369,0.204,-0.137,0
1.89,1.009,0.48,0.366,-0.179,0
2.035,1.325,0.513,0.373,-0.135,0
2.203,1.252,0.461,0.438,-0.234,0
2.092,1.178,0.318,0.242,-0.067,0
1.946,1.19,0.265,0.111,-0.065,0
1.532,1.411,0.457,0.28,-0.155,0
1.466,1.697,0.485,0.284,-0.18,0
1.313,1.232,0.433,0.375,-0.391,0
1.518,1.187,0.444,0.248,-0.18,0
1.4,1.01,0.296,0.159,-0.166,0
1.126,0.591,0.327,0.236,-0.176,0
1.565,0.495,0.123,0.11,-0.18,0
1.528,0.54,0.179,0.149,0.07,0
1.653,0.732,-0.095,0.065,0.047,0
1.558,0.539,-0.087,0.08,0.062,0
1.467,0.76,-0.14,0.107,0.08,0
1.466,0.924,-0.172,-0.073,0.076,0
1.325,1.206,-0.296,-0.096,0.075,0
1.446,1.401,-0.28,-0.119,0.12,0
1.392,1.632,-0.259,-0.102,0.09,0
1.557,1.84,-0.232,-0.116,0.096,0
1.304,2.081,-0.348,-0.199,0.177,0
1.271,2.311,-0.337,-0.152,0.201,0
1.288,2.328,-0.359,-0.201,0.175,0
1.158,2.622,-0.362,-0.159,0.23,0
1.146,2.519,-0.43,-0.18,0.125,0
1.188,2.725,-0.47,-0.186,0.39,0
0.762,3.061,-0.456,-0.209,0.159,0
0.635,3.459,-0.525,-0.291,0.332,0
0.65,3.308,-0.468,-0.263,0.6,0
0.49,3.202,-0.624,-0.301,0.0,0
0.556,3.451,-0.597,-0.245,-0.153,0
0.422,3.294,-0.51,-0.203,-0.133,0
0.479,3.332,-0.631,-0.292,-0.152,0
0.67,3.124,-0.576,-0.285,-0.366,0
0.331,2.978,-0.486,-0.233,-0.152,0
0.304,3.327,-0.623,-0.266,-0.164,0
0.87,3.42,-0.661,-0.245,-0.139,0
1.071,2.521,-0.346,-0.152,-0.208,0
0.565,1.975,-0.544,-0.264,-0.239,0
1.482,2.23,-0.55,-0.209,-0.117,0
1.887,2.525,-0.323,-0.149,-0.11,0
1.613,2.71,-0.345,-0.185,0.236,0
1.609,2.165,-0.492,-0.547,0.0,0
2.307,1.995,-0.279,-0.144,-0.087,0
1.706,1.949,-0.259,-0.09,-0.075,0
1.79,1.505,-0.213,-0.115,0.088,0
2.112,1.354,-0.184,-0.097,0.077,0
1.807,1.094,-0.191,-0.082,0.068,0
1.386,1.298,-0.23,0.109,0.095,0
1.042,1.18,-0.264,-0.114,0.091,0
1.696,1.867,-0.27,0.139,0.158,0
2.398,1.156,-0.248,-0.077,0.0,0
2.426,0.954,-0.135,0.116,0.083,0
2.646,0.98,-0.149,-0.092,-0.039,0
2.585,0.471,-0.133,-0.075,0.119,0
2.889,0.336,-0.111,-0.075,0.07,0
2.999,0.473,-0.124,-0.072,-0.048,0
3.184,0.486,-0.108,-0.064,-0.038,0
3.272,0.713,-0.131,-0.085,-0.052,0
3.396,0.517,-0.119,-0.065,-0.048,0
3.436,0.372,-0.111,-0.065,0.069,0
3.639,0.608,-0.138,-0.095,-0.056,0
3.629,1.018,-0.144,-0.048,-0.042,0
2.986,0.818,-0.128,0.094,0.065,0
3.13,0.557,-0.134,0.181,-0.065,0
3.294,0.435,-0.123,0.089,-0.053,0
2.819,0.34,0.188,0.085,0.108,0
3.065,0.629,0.355,-0.085,-0.062,0
2.581,0.735,0.341,-0.08,0.067,0
2.241,0.78,0.341,-0.092,-0.053,0
2.652,0.972,0.252,0.083,-0.052,0
2.881,0.896,0.495,0.475,-0.113,0
3.36,0.643,0.342,0.697,-0.178,0
3.517,0.65,0.376,0.525,-0.132,0
3.716,0.55,0.268,0.454,-0.122,0
2.558,0.56,0.572,0.476,0.341,0
2.428,0.981,0.294,0.24,0.441,0
2.235,0.97,0.341,0.366,0.617,0
2.019,0.887,0.359,0.312,1.019,0
1.258,1.761,0.45,-0.319,1.599,0
0.697,1.505,1.004,-0.429,1.618,0
0.554,2.594,0.879,-0.513,1.205,0
0.772,2.995,0.945,-0.321,0.204,0
0.637,2.446,1.17,-0.338,0.0,0
0.555,2.705,0.764,-0.26,-0.156,0
0.639,2.884,0.871,-0.377,-0.143,0
0.873,2.74,0.827,-0.275,-0.149,0
0.651,2.023,1.176,-0.344,-0.18,0
0.686,1.876,1.048,-0.326,-0.158,0
0.641,1.983,0.845,-0.238,-0.123,0
0.354,1.769,0.552,-0.236,-0.115,0
0.383,1.686,0.65,-0.256,-0.17,0
0.435,1.86,0.716,-0.217,0.127,0
1.192,2.808,0.933,-0.285,0.144,0
1.146,1.998,0.64,-0.189,-0.178,0
0.88,2.143,0.546,0.306,-0.234,0
0.52,1.97,0.55,0.248,-0.141,0
0.265,1.666,0.753,0.37,0.0,0
0.327,1.764,0.575,0.277,-0.096,0
0.24,1.851,0.659,0.286,-0.11,0
0.352,2.01,0.611,0.314,-0.135,0
0.385,2.497,0.684,0.532,-0.406,0
0.624,2.416,0.755,0.399,-0.297,0
0.631,2.598,0.745,0.409,-0.276,0
0.548,2.581,0.957,0.479,-0.201,0
0.629,2.673,1.008,0.403,-0.177,0
0.536,2.885,1.008,0.451,0.0,0
0.642,2.75,0.852,0.322,0.188,0
0.56,2.372,0.751,0.278,0.199,0
0.327,2.711,0.738,0.307,0.191,0
0.435,2.563,1.044,0.741,0.0,0
0.435,2.408,1.477,0.701,0.0,0
0.583,2.235,1.159,0.508,-0.177,0
0.674,2.3,0.971,0.315,-0.161,0
0.421,2.318,1.101,0.546,-0.252,0
0.483,2.187,1.504,0.606,-0.255,0
0.456,2.315,1.872,0.703,-0.293,0
0.301,1.934,1.666,0.695,-0.315,0
0.355,1.684,1.279,0.477,-0.231,0
0.279,1.735,1.006,0.443,-0.189,0
0.231,1.566,1.314,0.474,-0.253,0
0.255,1.428,1.474,0.525,-0.203,0
0.206,1.121,1.296,0.498,-0.246,0
0.334,1.312,0.99,0.464,-0.201,0
0.265,1.443,0.83,0.381,-0.14,0
0.366,1.727,0.828,0.386,-0.202,0
0.523,2.012,0.604,0.371,-0.31,0
0.847,1.717,0.516,0.312,-0.322,0
1.121,1.599,0.512,0.329,-0.275,0
0.757,1.605,0.535,0.236,-0.099,0
0.912,1.59,0.28,0.121,0.067,0
0.437,1.435,0.502,0.303,0.0,0
0.268,1.599,0.712,0.28,-0.11,0
0.247,1.554,0.687,0.275,0.163,0
0.273,1.758,0.817,0.332,0.162,0
0.361,1.791,0.522,0.264,0.132,0
0.421,1.998,0.677,0.319,0.195,0
0.55,1.74,0.854,0.373,0.19,0
0.757,1.426,0.594,0.232,0.22,0
0.741,1.431,0.979,0.473,0.233,0
1.21,1.811,0.896,0.463,0.301,0
1.089,2.187,1.117,0.572,0.85,0
0.389,2.741,0.755,0.602,1.173,0
0.688,2.617,1.225,0.483,0.48,0
0.991,2.986,0.833,0.648,0.314,0
1.312,2.591,0.874,0.534,-0.175,0
1.301,2.515,1.07,0.553,-0.166,0
1.022,2.186,1.286,0.803,-0.227,0
0.469,2.577,1.527,0.771,-0.241,0
0.319,2.064,1.245,0.508,-0.266,0
0.41,1.803,1.288,0.483,-0.278,0
0.5,1.762,1.223,0.454,-0.18,0
0.259,1.683,1.178,0.469,0.0,0
0.186,1.411,1.129,0.649,0.0,0
0.17,1.356,0.82,0.333,0.0,0
0.069,0.562,0.563,0.474,0.0,0
0.136,0.457,0.56,0.674,0.0,0
0.083,0.35,0.414,0.72,0.0,0
0.087,0.302,0.304,0.535,0.0,0
0.083,0.282,0.248,0.402,0.0,0
0.091,0.283,0.337,0.456,0.0,0
0.215,0.588,0.602,0.68,0.0,0
0.081,0.381,0.553,0.93,0.0,0
0.125,0.446,0.441,1.127,0.0,0
0.149,0.355,0.516,1.416,0.0,0
0.115,0.375,0.486,1.742,0.0,0
0.181,0.509,0.75,1.97,0.0,0
0.25,0.344,0.711,2.158,0.0,0
0.127,0.455,1.162,2.31,0.0,0
0.104,0.463,1.052,2.313,0.0,0
0.15,0.661,1.404,2.273,0.0,0
0.134,0.612,1.455,2.024,0.0,0
0.126,0.814,1.292,1.692,0.0,0
0.155,0.799,1.515,1.596,0.0,0
0.273,1.057,1.926,1.731,0.0,0
0.184,0.813,1.764,1.109,0.0,0
0.404,1.193,1.848,1.005,0.0,0
0.194,1.262,1.72,0.754,0.0,0
0.274,1.114,1.446,0.558,-0.384,0
0.337,1.18,1.616,0.741,-0.396,0
0.335,1.056,1.936,0.866,-0.264,0
0.487,1.592,1.754,0.688,-0.41,0
0.674,1.174,1.718,0.621,-0.205,0
0.352,1.16,1.638,0.621,-0.535,0
0.225,1.555,1.428,0.732,-0.22,0
0.268,2.019,1.212,0.629,0.0,0
0.455,2.047,0.878,0.322,0.0,0
0.238,1.965,0.718,0.375,0.0,0
0.584,2.299,0.586,0.344,-0.144,0
0.618,2.662,1.031,0.367,0.0,0
0.245,2.125,1.012,0.494,-0.247,0
0.266,1.875,1.111,0.837,-0.38,0
0.218,1.486,0.742,0.661,-0.224,0
0.245,1.677,1.511,0.508,0.0,0
0.284,1.945,1.864,0.609,0.0,0
0.231,1.78,1.658,0.697,0.361,0
0.205,1.433,0.976,0.327,0.198,0
0.598,2.171,0.671,0.332,0.201,0
-0.202,2.328,0.991,0.592,0.0,0
-0.18,1.99,0.772,0.489,-0.208,0
0.383,1.272,1.29,0.585,-0.227,0
0.332,1.139,1.262,0.825,0.0,0
0.157,0.678,1.566,1.131,0.0,0
0.261,0.593,1.21,1.203,0.0,0
0.279,0.592,0.73,1.236,0.0,0
0.179,0.426,0.679,1.696,0.0,0
0.099,0.466,1.088,1.861,0.0,0
0.211,0.679,0.932,1.488,0.0,0
0.226,0.704,0.719,1.741,0.0,0
0.147,0.569,0.732,2.224,-0.639,0
0.124,0.346,0.598,2.196,-0.645,0
0.257,0.317,0.61,2.224,-0.794,0
0.158,0.416,0.499,2.135,-0.893,0
0.126,0.333,0.597,2.136,-0.791,0
0.152,0.428,0.846,2.32,-0.756,0
0.348,0.475,0.973,2.294,-0.962,0
0.119,0.604,0.831,2.457,-0.836,0
0.111,0.558,1.359,2.035,-0.662,0
0.14,0.58,1.436,1.811,-0.513,0
0.193,0.675,1.384,1.631,-0.593,0
0.461,0.585,1.306,1.773,-0.505,0
0.291,0.678,1.448,2.1,-0.546,0
0.164,0.706,1.122,1.936,-0.614,0
0.202,0.672,0.783,1.99,-0.709,0
0.19,0.496,0.893,1.781,-0.507,0
0.174,0.453,0.97,1.701,-0.601,0
0.148,0.435,0.924,2.222,-0.722,0
0.366,0.414,0.889,1.934,-0.584,0
0.138,0.361,0.526,1.951,-0.665,0
0.065,0.279,0.432,1.497,-0.623,0
0.205,0.673,1.165,1.399,-0.4,0
0.109,0.593,1.242,1.118,-0.446,0
0.279,0.67,1.702,1.477,-0.447,0
0.285,1.068,2.042,1.394,-0.447,0
0.226,0.958,2.176,1.043,-0.352,0
0.182,0.933,2.414,0.965,-0.41,0
0.42,0.862,2.552,1.104,-0.415,0
0.325,0.806,2.461,1.262,-0.458,0
0.446,1.034,2.48,0.914,-0.38,0
-0.188,1.595,2.108,0.716,-0.332,0
0.276,1.107,2.229,1.18,0.0,0
0.175,0.896,2.265,0.928,0.0,0
0.365,0.624,1.886,0.956,-0.393,0
0.536,0.795,2.354,1.06,-0.347,0
-0.132,0.94,2.238,1.183,-0.413,0
0.242,0.555,1.887,1.59,-0.572,0
0.143,0.542,1.313,1.501,-0.864,0
-0.053,0.502,1.327,1.72,-0.594,0
0.212,1.237,0.848,1.092,-0.437,0
0.181,1.099,0.81,1.203,0.0,0
0.079,0.355,0.635,0.519,-0.39,0
0.086,0.308,0.272,0.451,-0.367,0
0.125,0.295,0.459,0.62,-0.96,0
0.34,1.238,1.114,0.45,-0.544,0
0.296,2.031,1.457,0.737,-0.317,0
0.713,2.034,1.0,1.202,-0.379,0
0.792,2.015,0.735,1.552,-0.427,0
0.665,2.476,0.621,1.359,-0.365,0
0.254,2.392,0.689,1.828,-0.544,0
0.626,3.136,0.601,0.879,-0.316,0
1.0,1.739,0.89,0.369,-0.599,0
-0.165,1.809,1.261,0.59,0.366,0
0.573,0.92,1.713,0.78,0.487,0
0.34,0.757,2.362,0.896,0.515,0
0.383,1.004,2.238,0.976,0.544,0
0.245,0.624,2.375,1.077,0.457,0
0.25,0.5,2.194,0.831,0.616,0
0.246,0.477,1.836,0.926,0.48,0
0.346,0.942,1.713,0.897,0.552,0
0.228,0.471,1.647,1.184,0.705,0
0.255,0.659,1.591,1.318,0.7,0
0.338,0.477,1.821,1.191,0.997,0
0.294,0.453,1.748,0.946,1.138,0
0.317,0.745,1.503,1.61,1.167,0
0.235,0.605,0.603,1.603,1.161,0
0.117,0.276,0.554,1.391,1.095,0
0.223,0.395,0.399,1.207,1.386,0
0.118,0.384,0.41,0.973,1.363,0
0.137,0.268,0.41,0.996,1.737,0
0.121,0.325,0.328,0.874,1.973,0
0.196,0.525,0.651,1.087,2.552,0
0.236,0.373,0.415,1.402,2.043,0
0.253,0.406,0.468,1.567,1.672,0
0.108,0.298,0.471,1.854,1.152,0
0.229,0.452,0.523,1.47,1.046,0
0.239,0.547,0.397,0.904,1.064,0
0.091,0.592,0.613,0.858,0.868,0
0.146,0.786,0.39,0.702,0.91,0
0.155,0.391,0.628,0.626,1.369,0
0.055,0.205,0.2,0.486,1.356,0
0.079,0.372,0.331,0.48,0.598,0
0.236,0.995,0.492,0.489,0.525,0
0.289,1.159,0.777,0.379,0.333,0
0.106,0.458,0.931,0.0,0.0,0
0.513,1.105,1.385,-0.358,0.257,0
0.807,0.826,1.0,-0.274,0.0,0
0.173,0.375,0.527,-0.324,0.0,0
0.098,0.381,0.279,-0.469,0.0,0
0.074,0.307,0.355,-0.594,0.0,0
0.09,0.361,0.63,-0.87,0.0,0
0.154,0.52,0.484,-0.534,0.0,0
0.091,0.36,0.497,-1.093,0.0,0
-0.233,0.69,1.364,-0.778,-0.532,0
0.303,1.407,1.523,-0.434,-0.216,0
0.24,1.023,1.346,-0.557,-0.534,0
0.393,1.922,1.826,-0.546,-0.281,0
0.245,1.796,2.114,-0.752,-0.257,0
-0.15,1.436,2.41,-0.653,0.0,0
0.307,1.272,2.656,-0.946,-0.467,0
0.482,1.236,2.547,-0.705,-0.287,0
0.25,1.016,3.155,-0.745,-0.363,0
0.281,1.518,3.079,-0.893,-0.362,0
0.986,2.211,1.92,-0.485,0.0,0
0.229,2.375,1.125,-0.488,-0.223,0
0.361,2.716,0.915,-0.475,-0.19,0
0.283,1.349,0.535,-0.203,-0.119,0
0.197,1.416,2.061,-0.848,-0.299,0
0.25,1.016,2.009,-0.493,-0.262,0
1.157,0.855,1.941,-0.668,-0.261,0
