@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.218,1.432,1.361,-0.408,0.337,0
0.324,1.31,0.96,-0.298,0.532,0
0.716,1.75,0.852,-0.226,0.132,0
0.9,1.372,0.327,-0.1,-0.067,0
0.983,1.108,0.327,-0.082,0.062,0
0.825,0.834,0.192,0.083,0.085,0
1.228,0.904,0.271,0.108,0.082,0
1.233,1.407,0.373,0.184,0.117,0
1.23,1.569,0.535,0.332,0.285,0
1.577,1.626,0.78,0.399,0.394,0
1.72,1.719,0.384,0.37,0.846,0
2.267,2.222,0.553,0.413,0.214,0
1.59,2.24,0.711,-0.188,0.197,0
2.115,1.932,0.919,-0.192,0.148,0
2.286,1.321,0.696,-0.171,0.204,0
2.141,1.604,1.045,-0.292,-0.134,0
1.493,1.664,0.583,-0.175,-0.104,0
1.462,1.329,0.322,-0.099,0.112,0
1.141,0.732,0.151,0.088,0.089,0
1.121,0.72,-0.142,0.088,0.091,0
1.057,0.866,-0.132,0.073,0.076,0
1.347,0.967,-0.186,0.094,0.0,0
1.52,1.396,-0.232,0.133,-0.081,0
1.371,1.441,-0.287,0.167,-0.171,0
1.084,1.697,-0.298,0.185,-0.102,0
0.81,1.545,-0.303,0.181,-0.087,0
0.473,1.57,-0.413,0.305,-0.099,0
0.23,1.749,-0.395,0.34,-0.12,0
0.253,1.877,-0.412,0.262,-0.106,0
0.342,2.176,-0.339,0.294,-0.122,0
0.441,1.842,-0.321,0.229,-0.096,0
0.868,2.002,-0.434,0.238,-0.137,0
0.883,2.215,-0.452,0.337,-0.215,0
0.981,2.268,-0.337,0.189,-0.161,0
1.21,2.399,-0.493,0.288,-0.15,0
1.051,2.063,-0.427,0.231,-0.132,0
0.815,1.8,-0.29,0.217,-0.304,0
0.798,1.703,-0.323,0.333,-0.376,0
0.825,1.944,-0.342,0.167,0.0,0
0.77,2.496,-0.402,0.24,0.163,0
0.693,2.371,-0.586,0.312,0.159,0
0.27,2.773,-0.448,0.247,0.156,0
0.319,3.013,-0.563,0.295,0.19,0
0.561,3.107,-0.531,0.303,0.445,0
0.39,3.135,-0.582,0.456,0.664,0
0.356,3.227,-0.407,0.395,0.814,0
0.618,2.822,-0.629,0.446,1.001,0
0.455,2.558,-0.656,0.573,1.14,0
0.948,2.4,-0.397,0.42,1.126,0
1.114,2.285,-0.409,0.266,1.002,0
1.007,2.844,-0.424,0.422,0.617,0
0.584,3.106,-0.421,0.302,0.848,0
1.157,2.585,-0.426,0.701,0.552,0
1.405,2.724,-0.447,0.423,0.299,0
1.165,2.441,-0.475,0.367,0.355,0
1.026,2.185,-0.539,0.206,0.252,0
1.176,2.254,-0.343,0.226,0.156,0
1.37,2.042,-0.356,0.214,0.23,0
1.013,1.772,-0.324,0.206,0.137,0
0.524,2.181,-0.506,0.329,0.0,0
0.308,2.052,-0.397,0.273,0.114,0
0.225,2.497,-0.567,0.278,0.175,0
0.38,2.328,-0.485,0.285,-0.111,0
0.353,2.236,-0.549,0.309,-0.279,0
0.42,2.529,-0.399,0.237,-0.162,0
0.324,2.576,-0.491,0.543,-0.183,0
0.492,2.604,-0.594,0.313,-0.147,0
0.523,2.466,-0.731,0.345,0.0,0
0.489,2.921,-0.47,0.255,-0.161,0
0.608,2.771,-0.436,0.249,-0.268,0
0.714,2.658,-0.467,0.246,-0.159,0
0.653,2.511,-0.388,0.247,-0.266,0
0.395,2.376,-0.59,0.499,-0.181,0
0.519,2.216,-0.407,-0.173,-0.095,0
0.478,2.114,-0.458,-0.191,-0.116,0
0.701,2.062,-0.513,-0.242,-0.126,0
0.62,2.292,-0.532,-0.212,-0.111,0
0.367,2.259,-0.319,-0.148,-0.081,0
0.487,2.467,-0.428,-0.213,-0.121,0
0.597,2.565,-0.506,-0.261,-0.162,0
0.503,2.681,-0.614,-0.278,-0.178,0
0.58,2.975,-0.631,-0.255,-0.169,0
0.622,3.087,-0.758,-0.252,-0.155,0
0.73,2.928,-0.496,-0.189,-0.133,0
0.594,3.102,-0.502,-0.196,-0.137,0
0.637,3.102,-0.465,-0.27,-0.21,0
0.899,2.96,-0.474,-0.203,-0.144,0
0.834,2.757,-0.347,-0.163,-0.12,0
0.764,2.766,-0.449,-0.219,-0.132,0
0.86,2.661,-0.397,-0.18,-0.131,0
0.473,2.888,-0.448,-0.222,-0.158,0
0.258,2.814,-0.461,-0.239,-0.153,0
0.362,2.421,-0.499,-0.284,-0.193,0
0.679,2.482,-0.57,-0.218,-0.115,0
0.671,2.214,-0.494,-0.219,0.0,0
0.907,1.906,-0.415,-0.155,-0.101,0
0.807,2.062,-0.51,-0.187,-0.112,0
0.925,2.303,-0.408,-0.144,-0.084,0
1.021,2.274,-0.52,-0.19,-0.12,0
1.198,2.3,-0.462,-0.17,-0.106,0
1.044,2.496,-0.379,-0.155,-0.107,0
1.144,2.693,-0.415,-0.174,-0.104,0
1.248,3.001,-0.43,-0.171,-0.128,0
1.446,2.873,-0.521,-0.174,-0.115,0
0.996,2.348,-0.41,-0.202,0.0,0
0.799,2.609,-0.435,-0.262,-0.246,0
0.51,2.301,-0.573,-0.222,0.0,0
0.592,2.457,-0.353,-0.173,0.158,0
0.425,3.034,-0.423,-0.182,0.178,0
0.76,2.556,-0.667,-0.221,0.15,0
0.967,2.225,-0.291,-0.145,-0.107,0
0.695,1.923,-0.27,-0.128,-0.07,0
0.621,1.749,-0.436,-0.183,-0.103,0
0.555,1.681,-0.546,-0.238,-0.174,0
0.459,1.882,-0.37,-0.157,-0.102,0
0.601,1.861,-0.414,-0.225,0.0,0
0.821,1.984,-0.405,-0.147,0.159,0
0.718,2.29,-0.316,-0.155,0.12,0
0.89,2.258,-0.475,-0.154,0.224,0
1.048,1.933,-0.333,-0.127,0.118,0
1.081,1.791,-0.267,-0.111,0.103,0
0.972,1.505,-0.232,-0.101,0.101,0
0.907,1.536,-0.369,-0.114,0.0,0
1.195,1.537,-0.344,-0.115,-0.083,0
1.171,1.334,-0.216,-0.094,0.087,0
1.086,1.163,-0.272,-0.118,-0.06,0
1.149,1.11,-0.174,-0.08,-0.047,0
1.237,1.274,-0.234,-0.1,-0.061,0
1.527,1.36,-0.303,-0.137,-0.092,0
1.669,1.822,-0.334,-0.116,-0.094,0
1.302,1.829,-0.383,-0.134,-0.102,0
1.346,2.116,-0.304,-0.166,-0.145,0
1.033,1.762,-0.258,-0.14,-0.084,0
0.668,1.559,-0.3,-0.128,-0.07,0
0.782,1.778,-0.43,-0.158,0.108,0
0.959,1.399,-0.252,-0.1,-0.055,0
0.518,1.251,-0.303,-0.118,-0.073,0
0.683,1.423,-0.355,-0.169,-0.257,0
0.393,1.802,-0.275,-0.123,-0.079,0
0.381,2.045,-0.306,-0.163,-0.091,0
0.352,1.828,-0.377,-0.165,0.0,0
0.266,1.2,-0.279,-0.142,-0.089,0
0.877,0.813,-0.184,-0.065,0.067,0
1.128,0.804,-0.156,0.109,0.0,0
0.918,0.758,-0.161,0.075,-0.044,0
1.284,1.71,-0.321,0.249,-0.181,0
1.473,2.268,-0.362,0.19,-0.181,0
1.858,1.885,-0.416,0.174,-0.221,0
1.956,1.436,-0.279,0.231,-0.102,0
1.92,1.27,-0.247,0.113,-0.065,0
2.245,1.11,-0.149,0.11,-0.058,0
2.099,0.889,-0.175,0.09,-0.076,0
2.182,0.987,-0.164,0.135,0.106,0
2.141,0.78,-0.144,0.084,0.088,0
2.09,0.618,-0.098,0.068,-0.039,0
2.331,0.652,-0.107,0.128,-0.051,0
2.328,0.582,-0.107,0.077,-0.038,0
2.314,0.674,-0.091,-0.059,0.048,0
2.393,0.336,-0.094,-0.053,0.043,0
2.648,0.638,-0.146,0.08,-0.035,0
2.852,0.393,-0.115,0.11,0.099,0
2.942,0.581,-0.131,0.089,0.06,0
2.877,0.52,-0.129,0.13,-0.057,0
2.783,0.299,-0.098,0.085,-0.061,0
2.761,0.28,0.185,0.21,-0.075,0
2.51,0.295,0.176,0.215,-0.068,0
2.441,0.306,0.14,0.176,-0.065,0
2.367,0.283,0.158,0.156,-0.06,0
2.534,0.267,0.133,0.16,-0.065,0
2.504,0.461,0.21,0.17,-0.066,0
2.763,0.624,0.157,0.106,-0.06,0
2.505,0.469,0.249,0.092,0.089,0
2.459,0.293,0.129,0.075,0.061,0
2.131,0.528,0.131,0.072,0.06,0
1.822,0.767,0.195,0.149,0.099,0
1.859,0.81,0.183,0.158,0.16,0
2.039,0.855,0.166,0.124,0.102,0
2.216,0.504,0.159,0.099,-0.089,0
2.115,0.421,0.154,0.121,-0.149,0
1.901,0.502,0.188,0.151,-0.152,0
1.801,0.525,0.163,0.236,-0.124,0
1.858,0.758,0.135,0.139,-0.177,0
1.902,0.911,0.354,0.189,-0.293,0
2.074,1.149,0.493,0.339,-0.134,0
2.043,1.455,0.504,0.394,-0.131,0
2.236,1.288,0.45,0.442,-0.23,0
2.055,1.169,0.301,0.235,-0.066,0
1.918,1.214,0.261,0.114,-0.067,0
1.532,1.411,0.457,0.28,-0.155,0
1.481,1.502,0.527,0.413,-0.19,0
1.312,1.232,0.433,0.375,-0.391,0
1.471,1.344,0.444,0.155,-0.226,0
1.441,0.97,0.396,0.265,-0.164,0
1.126,0.591,0.327,0.236,-0.176,0
1.6,0.524,0.135,0.129,-0.2,0
1.528,0.54,0.179,0.149,0.07,0
1.749,0.771,-0.15,0.116,0.084,0
1.538,0.562,-0.089,0.084,0.071,0
1.492,0.795,-0.142,0.108,0.082,0
1.529,1.078,-0.154,-0.072,0.066,0
1.342,1.218,-0.269,-0.098,0.086,0
1.49,1.435,-0.249,-0.095,0.091,0
1.274,1.755,-0.254,-0.111,0.103,0
1.543,1.994,-0.283,-0.126,0.103,0
1.219,2.015,-0.417,-0.187,0.156,0
1.247,2.31,-0.321,-0.157,0.245,0
1.196,2.373,-0.342,-0.155,0.307,0
1.118,2.528,-0.347,-0.151,0.189,0
0.99,2.66,-0.403,-0.164,0.148,0
0.811,2.87,-0.51,-0.232,0.388,0
0.757,2.97,-0.461,-0.192,0.151,0
0.627,3.389,-0.475,-0.251,0.372,0
0.71,3.162,-0.393,-0.255,0.662,0
0.498,3.28,-0.608,-0.242,0.0,0
0.486,3.553,-0.57,-0.26,-0.159,0
0.389,3.191,-0.499,-0.204,-0.136,0
0.579,3.262,-0.709,-0.285,-0.211,0
0.478,3.147,-0.605,-0.303,-0.331,0
0.421,3.022,-0.477,-0.188,-0.211,0
0.412,3.66,-0.606,-0.343,-0.159,0
1.061,3.173,-0.631,-0.238,0.162,0
0.984,2.472,-0.289,-0.149,-0.103,0
1.061,2.04,-0.56,-0.277,-0.191,0
1.583,2.372,-0.478,-0.209,-0.109,0
1.834,2.557,-0.313,-0.143,-0.099,0
1.565,2.359,-0.363,-0.156,0.145,0
1.845,2.214,-0.376,-0.149,-0.119,0
2.082,1.934,-0.321,-0.1,0.0,0
1.798,1.851,-0.275,-0.124,0.163,0
2.026,1.547,-0.264,-0.085,0.088,0
1.998,1.349,-0.185,-0.08,0.104,0
1.776,1.123,-0.177,-0.071,0.073,0
1.304,1.219,-0.234,0.12,0.094,0
1.089,1.423,-0.387,-0.123,0.09,0
2.061,1.922,-0.293,0.174,0.114,0
2.44,1.136,-0.243,-0.074,0.0,0
2.315,0.831,-0.138,0.081,0.098,0
2.747,0.745,-0.119,-0.066,0.05,0
2.582,0.47,-0.132,-0.076,0.119,0
3.065,0.355,-0.113,-0.073,0.063,0
2.981,0.531,-0.134,-0.093,-0.058,0
3.227,0.521,-0.127,-0.08,-0.039,0
3.325,0.688,-0.133,-0.089,-0.056,0
3.461,0.457,-0.111,-0.068,-0.042,0
3.537,0.411,-0.117,-0.073,0.066,0
3.731,0.623,-0.17,-0.083,-0.057,0
3.772,0.877,-0.15,0.11,0.198,0
2.936,0.788,-0.128,0.093,0.061,0
3.167,0.529,-0.143,0.172,-0.063,0
3.067,0.419,-0.117,0.084,-0.054,0
2.981,0.333,0.158,-0.073,0.056,0
2.915,0.596,0.294,-0.075,0.066,0
2.556,0.718,0.37,-0.085,-0.063,0
2.163,0.875,0.376,-0.095,-0.06,0
2.781,0.932,0.3,0.177,-0.177,0
2.745,0.709,0.387,0.406,-0.129,0
3.363,0.586,0.256,0.657,-0.183,0
3.597,0.63,0.352,0.407,-0.137,0
3.279,0.547,0.317,0.463,0.166,0
2.558,0.561,0.573,0.475,0.341,0
2.239,0.89,0.354,0.245,0.556,0
2.026,1.041,0.429,0.522,0.615,0
1.925,0.892,0.355,0.315,1.147,0
1.093,1.692,0.445,-0.312,1.608,0
0.557,2.04,0.945,-0.511,1.753,0
0.593,2.737,0.856,-0.336,1.173,0
0.735,2.882,1.014,-0.355,0.216,0
0.648,2.479,1.064,-0.317,0.0,0
0.72,2.762,0.788,-0.221,-0.116,0
0.624,2.869,0.842,-0.386,-0.138,0
0.764,2.524,0.915,-0.32,-0.179,0
0.516,1.952,1.204,-0.345,-0.176,0
0.87,1.801,0.956,-0.251,-0.156,0
0.659,1.949,0.779,-0.251,-0.125,0
0.357,1.663,0.541,-0.196,-0.119,0
0.416,1.689,0.756,-0.252,-0.145,0
0.717,1.937,0.963,-0.257,0.209,0
1.385,2.777,0.772,-0.227,-0.131,0
1.163,1.911,0.643,-0.211,-0.202,0
0.657,2.138,0.619,0.292,-0.149,0
0.461,1.913,0.667,0.247,-0.095,0
0.176,1.631,0.679,0.345,0.0,0
0.331,1.72,0.6,0.3,-0.119,0
0.32,1.827,0.587,0.23,-0.133,0
0.375,2.068,0.612,0.311,-0.129,0
0.367,2.32,0.717,0.539,-0.427,0
0.724,2.437,0.685,0.398,-0.373,0
0.642,2.501,0.739,0.526,-0.199,0
0.539,2.531,1.08,0.524,-0.193,0
0.726,2.701,1.131,0.416,-0.184,0
0.521,2.947,0.989,0.445,0.0,0
0.674,2.695,0.917,0.309,0.184,0
0.583,2.523,0.658,0.295,0.246,0
0.462,2.713,0.884,0.481,0.242,0
0.436,2.561,1.097,0.802,0.0,0
0.486,2.345,1.508,0.674,0.0,0
0.52,2.213,1.208,0.417,-0.195,0
0.64,2.521,1.073,0.387,-0.215,0
0.368,2.197,1.093,0.634,-0.3,0
0.488,2.179,1.624,0.58,-0.233,0
0.418,2.138,1.839,0.707,-0.337,0
0.305,1.943,1.757,0.721,-0.35,0
0.346,1.786,1.235,0.459,-0.209,0
0.303,1.696,1.027,0.449,-0.241,0
0.169,1.441,1.267,0.545,-0.214,0
0.175,1.247,1.442,0.482,-0.184,0
0.165,1.307,1.164,0.551,-0.211,0
0.267,1.344,0.978,0.492,-0.16,0
0.279,1.643,0.865,0.331,-0.118,0
0.378,1.673,0.824,0.405,-0.173,0
0.738,1.888,0.451,0.261,-0.261,0
0.869,1.714,0.503,0.308,-0.296,0
1.036,1.783,0.375,0.249,-0.15,0
0.907,1.676,0.617,0.197,-0.13,0
0.762,1.413,0.5,0.195,-0.081,0
0.373,1.511,0.535,0.323,0.0,0
0.327,1.581,0.726,0.274,0.0,0
0.192,1.598,0.768,0.319,0.17,0
0.377,1.73,0.729,0.345,0.189,0
0.339,1.855,0.577,0.288,0.139,0
0.508,2.003,0.67,0.273,0.237,0
0.66,1.695,0.99,0.264,0.15,0
0.805,1.398,0.578,0.222,0.206,0
0.744,1.505,0.909,0.437,0.231,0
1.134,1.628,1.065,0.4,0.601,0
0.813,2.42,0.648,0.476,0.942,0
0.379,2.85,0.735,0.557,1.132,0
0.741,2.844,0.937,0.512,0.602,0
1.141,2.762,0.885,0.359,0.0,0
1.266,2.537,0.85,0.607,-0.201,0
1.601,2.2,1.09,0.576,-0.168,0
1.017,2.179,1.284,0.816,-0.228,0
0.481,2.58,1.476,0.789,-0.24,0
0.437,1.932,1.163,0.588,-0.29,0
0.401,1.784,1.217,0.458,-0.284,0
0.567,1.886,1.179,0.363,-0.154,0
0.216,1.593,1.12,0.516,0.0,0
0.249,1.315,1.175,0.572,0.0,0
0.159,1.307,0.799,0.332,0.0,0
0.064,0.517,0.571,0.498,0.0,0
0.144,0.448,0.543,0.775,0.0,0
0.111,0.299,0.404,0.694,0.0,0
0.083,0.291,0.288,0.54,0.0,0
0.074,0.373,0.308,0.423,0.0,0
0.088,0.271,0.34,0.455,0.0,0
0.221,0.609,0.635,0.71,0.0,0
0.128,0.389,0.516,1.049,0.0,0
0.116,0.399,0.49,1.139,0.0,0
0.098,0.335,0.508,1.478,0.0,0
0.11,0.319,0.514,1.813,0.0,0
0.135,0.484,0.626,2.007,0.0,0
0.245,0.354,0.768,2.27,0.0,0
0.105,0.495,1.206,2.321,0.0,0
0.118,0.561,1.243,2.211,0.0,0
0.122,0.573,1.393,2.191,0.0,0
0.152,0.631,1.342,2.041,0.0,0
0.226,0.672,1.4,1.814,0.0,0
0.148,0.777,1.533,1.672,0.0,0
0.284,1.148,2.085,1.726,0.0,0
0.182,0.814,1.867,1.07,0.0,0
0.258,1.379,1.885,0.799,0.0,0
0.148,1.48,1.646,0.754,0.0,0
0.308,1.204,1.5,0.569,-0.32,0
0.336,1.17,1.625,0.783,-0.39,0
0.328,1.107,1.964,0.776,-0.247,0
0.659,1.461,1.744,0.666,-0.268,0
0.691,1.179,1.665,0.682,-0.224,0
0.195,1.464,1.667,0.714,-0.627,0
0.256,1.733,1.359,0.77,0.0,0
0.267,1.948,1.019,0.563,0.0,0
0.448,2.024,0.899,0.33,0.0,0
0.273,2.073,0.627,0.313,0.0,0
0.593,2.307,0.632,0.378,0.0,0
0.495,2.619,0.691,0.362,-0.155,0
0.41,2.084,1.072,0.426,-0.289,0
0.299,1.968,1.041,0.862,-0.426,0
0.21,1.452,0.79,0.63,0.0,0
0.333,1.645,1.533,0.638,0.0,0
0.292,2.187,2.055,0.686,0.0,0
0.422,1.671,1.491,0.617,0.503,0
0.303,1.426,0.978,0.327,0.157,0
0.553,2.15,0.948,0.39,0.192,0
-0.193,2.404,0.942,0.491,0.0,0
-0.235,1.703,0.826,0.721,0.0,0
0.374,1.254,1.206,0.576,-0.215,0
0.371,1.222,1.661,0.645,0.0,0
0.136,0.627,1.501,1.188,0.0,0
0.114,0.554,1.26,0.965,0.0,0
0.26,0.569,0.657,1.209,0.0,0
0.172,0.391,0.64,1.694,0.0,0
0.076,0.423,1.138,1.862,0.0,0
0.212,0.656,0.907,1.481,0.0,0
0.262,0.729,0.839,1.728,0.0,0
0.119,0.483,0.629,2.132,-0.659,0
0.269,0.362,0.661,2.265,-0.705,0
0.257,0.317,0.61,2.224,-0.794,0
0.145,0.392,0.477,2.189,-0.911,0
0.191,0.519,0.724,2.156,-0.758,0
0.173,0.407,0.855,2.415,-0.792,0
0.436,0.614,0.964,2.308,-0.968,0
0.106,0.608,0.827,2.548,-1.1,0
0.146,0.612,1.355,2.002,-0.641,0
0.131,0.5,1.297,1.7,-0.536,0
0.144,0.888,1.537,1.646,-0.601,0
0.437,0.561,1.314,1.811,-0.512,0
0.218,0.816,1.317,2.113,-0.655,0
0.2,0.565,1.0,1.958,-0.605,0
0.183,0.64,0.717,1.903,-0.738,0
0.154,0.532,0.93,1.668,-0.542,0
0.185,0.509,1.03,1.872,-0.761,0
0.333,0.427,0.952,2.152,-0.796,0
0.365,0.433,0.894,1.979,-0.535,0
0.121,0.311,0.588,1.978,-0.652,0
0.086,0.353,0.724,1.399,-0.418,0
0.13,0.56,1.377,1.336,-0.43,0
0.129,0.556,1.314,0.928,-0.413,0
0.274,0.88,1.883,1.361,-0.453,0
0.474,1.041,1.766,1.376,-0.47,0
0.234,0.973,2.176,1.023,-0.353,0
0.192,0.982,2.439,0.961,-0.506,0
0.328,0.901,2.62,1.194,-0.555,0
0.44,0.977,2.731,1.29,-0.413,0
0.291,1.161,2.308,0.877,-0.369,0
-0.164,1.49,1.931,0.699,0.0,0
0.284,1.152,2.329,1.276,0.0,0
-0.147,1.023,1.96,0.901,0.0,0
0.276,0.542,1.977,0.902,-0.452,0
0.953,0.741,1.895,0.956,-0.372,0
0.394,0.949,2.304,1.511,-0.516,0
0.246,0.559,1.911,1.542,-0.597,0
0.18,0.511,1.254,1.436,-1.007,0
0.278,0.632,1.103,1.443,-0.624,0
0.214,1.294,0.847,1.085,-0.415,0
0.212,0.368,0.597,1.029,0.0,0
0.085,0.387,0.661,0.6,-0.456,0
0.076,0.256,0.232,0.389,-0.342,0
-0.054,0.384,0.379,0.525,-0.853,0
0.327,1.291,1.152,0.541,-0.517,0
0.239,1.807,1.377,0.992,-0.478,0
0.749,2.044,0.938,1.239,-0.376,0
0.985,2.18,0.614,1.548,-0.434,0
0.749,2.548,0.543,1.353,-0.331,0
0.231,2.426,0.676,1.775,-0.545,0
0.947,2.776,0.745,0.853,-0.224,0
0.856,1.875,1.186,0.366,0.0,0
-0.155,1.643,1.345,0.62,0.372,0
0.675,0.849,1.785,0.753,0.385,0
0.348,0.918,2.355,1.037,0.421,0
0.382,0.975,2.027,1.022,0.527,0
0.239,0.618,2.516,0.937,0.418,0
0.236,0.46,2.043,0.909,0.646,0
0.255,0.496,1.861,0.936,0.456,0
0.155,0.773,1.795,1.076,0.553,0
0.228,0.46,1.628,1.282,0.712,0
0.126,0.732,1.483,1.451,0.521,0
0.34,0.428,1.703,1.236,1.018,0
0.314,0.497,1.792,0.866,1.159,0
0.233,0.473,1.178,1.742,0.843,0
0.246,0.603,0.553,1.518,1.325,0
0.118,0.263,0.533,1.373,1.235,0
0.223,0.395,0.399,1.208,1.386,0
0.069,0.269,0.337,0.931,1.571,0
0.141,0.281,0.457,1.052,1.666,0
0.128,0.338,0.32,0.777,1.814,0
0.207,0.532,0.667,1.25,2.511,0
0.099,0.258,0.332,1.391,1.838,0
0.134,0.329,0.443,1.537,1.551,0
0.13,0.394,0.507,1.837,0.985,0
0.229,0.452,0.523,1.469,1.046,0
0.235,0.527,0.381,0.925,0.949,0
0.102,0.596,0.601,0.842,0.8,0
0.163,0.854,0.431,0.721,0.982,0
0.14,0.351,0.563,0.552,1.222,0
0.095,0.496,0.329,0.523,1.063,0
0.071,0.312,0.521,0.439,0.422,0
0.24,1.01,0.396,0.449,0.561,0
0.151,1.007,1.008,0.304,0.0,0
-0.084,0.438,1.053,0.0,0.0,0
0.536,1.153,1.271,-0.303,0.253,0
0.708,0.435,0.905,-0.27,-0.098,0
0.067,0.286,0.428,-0.454,0.0,0
0.062,0.311,0.418,-0.534,0.0,0
0.066,0.295,0.345,-0.621,0.0,0
0.17,0.463,0.585,-0.848,0.0,0
0.245,0.552,0.581,-0.528,0.0,0
0.259,0.688,0.77,-1.048,0.0,0
-0.097,1.037,1.396,-0.632,-0.307,0
0.311,1.405,1.519,-0.45,-0.255,0
0.298,1.241,1.055,-0.314,-0.624,0
0.197,2.013,1.871,-0.6,-0.234,0
0.344,1.797,2.33,-0.627,-0.283,0
-0.158,1.356,2.289,-0.745,0.0,0
0.344,0.931,2.588,-1.01,-0.41,0
0.29,1.224,2.774,-0.656,-0.308,0
0.245,1.0,3.109,-0.767,-0.36,0
0.439,2.005,2.304,-0.752,0.0,0
0.936,2.178,1.747,-0.368,-0.145,0
0.38,2.526,1.04,-0.466,0.0,0
0.193,2.092,1.05,-0.462,0.0,0
0.35,1.191,0.628,-0.277,-0.122,0
0.236,1.165,2.107,-0.919,-0.514,0
0.251,1.08,2.079,-0.517,-0.262,0
1.268,1.104,2.24,-0.564,-0.208,0
