@RELATION myRel

@ATTRIBUTE Aa NUMERIC
@ATTRIBUTE Ao NUMERIC
@ATTRIBUTE Dcl NUMERIC
@ATTRIBUTE Iy NUMERIC
@ATTRIBUTE Sh NUMERIC
@ATTRIBUTE Class {0, 1}

@DATA
0.47,1.593,1.74,-0.546,-0.227,0
0.221,1.321,1.726,-0.503,-0.229,0
0.156,1.135,1.541,-0.448,-0.214,0
0.214,1.31,1.792,-0.597,-0.244,0
0.27,1.316,1.876,-0.723,-0.384,0
0.16,1.022,1.933,-0.625,-0.261,0
0.257,1.09,1.917,-0.443,-0.233,0
0.203,1.211,1.85,-0.578,-0.233,0
0.408,0.949,1.91,-0.481,-0.244,0
0.472,0.956,1.583,-0.356,-0.173,0
0.289,0.806,1.815,-0.756,-0.331,0
0.159,0.935,2.185,-0.991,-0.428,0
0.229,0.998,2.236,-0.651,-0.296,0
0.387,0.902,2.307,-0.648,-0.342,0
0.378,0.982,2.602,-0.623,-0.331,0
0.294,1.19,2.566,-0.72,-0.33,0
0.264,1.209,2.464,-0.669,-0.305,0
0.218,1.149,2.683,-0.724,-0.426,0
0.27,1.23,2.807,-0.812,-0.394,0
0.296,1.257,2.688,-0.762,-0.372,0
0.345,1.368,2.688,-0.692,-0.304,0
0.219,1.447,2.493,-0.868,-0.375,0
0.224,1.072,2.294,-0.74,-0.456,0
0.397,0.967,2.542,-0.79,-0.333,0
0.442,0.976,2.113,-0.532,-0.387,0
0.209,1.072,2.069,-0.636,-0.238,0
0.471,1.279,2.076,-0.579,-0.378,0
-0.109,1.071,1.948,-0.623,-0.391,0
-0.145,1.424,1.738,-0.798,0.0,0
0.456,1.419,2.22,-0.713,0.0,0
0.362,1.662,2.35,-0.636,0.0,0
0.269,1.351,2.031,-0.64,0.0,0
0.156,1.034,1.946,-0.555,0.0,0
0.125,0.845,1.767,-0.737,0.0,0
-0.099,1.137,2.58,-0.724,0.0,0
0.267,1.331,2.875,-0.911,0.0,0
0.413,1.597,2.578,-0.55,-0.304,0
0.519,1.999,2.438,-0.632,-0.309,0
0.539,2.177,2.151,-0.598,-0.311,0
0.482,2.126,1.943,-0.484,-0.246,0
0.326,1.646,2.18,-0.578,-0.284,0
0.251,1.413,2.024,-0.54,-0.505,0
0.171,0.958,2.044,-0.762,-0.596,0
0.144,0.858,2.303,-0.718,-0.535,0
0.265,0.819,2.52,-0.627,-0.34,0
0.453,1.001,2.247,-0.508,-0.21,0
0.714,1.3,1.784,-0.571,-0.206,0
0.349,1.736,1.384,-0.502,0.304,0
0.268,1.352,1.035,-0.332,0.217,0
0.385,1.242,0.828,-0.34,0.466,0
0.794,1.828,0.782,-0.201,0.12,0
0.944,1.258,0.308,-0.109,0.072,0
0.947,1.114,0.333,-0.101,0.072,0
0.815,0.845,0.194,0.082,0.084,0
1.304,1.082,0.306,0.137,0.104,0
1.274,1.404,0.394,0.185,0.119,0
1.229,1.569,0.535,0.332,0.285,0
1.58,1.639,0.709,0.28,0.357,0
1.712,1.764,0.375,0.511,0.589,0
1.752,2.127,0.507,0.22,-0.124,0
1.799,2.156,0.795,-0.197,0.201,0
2.035,1.726,0.717,-0.165,0.153,0
2.303,1.264,0.682,-0.171,0.19,0
2.117,1.646,0.982,-0.302,-0.129,0
1.463,1.71,0.626,-0.171,-0.118,0
1.444,1.336,0.326,-0.104,0.12,0
1.288,0.722,0.123,0.095,0.106,0
1.11,0.729,-0.13,0.089,0.094,0
1.134,0.882,-0.142,0.07,0.078,0
1.237,0.948,-0.251,0.103,-0.06,0
1.517,1.41,-0.229,0.134,-0.08,0
1.376,1.472,-0.29,0.24,-0.172,0
1.031,1.627,-0.29,0.171,-0.099,0
0.671,1.538,-0.334,0.191,-0.129,0
0.327,1.618,-0.42,0.321,-0.126,0
0.226,1.816,-0.381,0.327,-0.119,0
0.303,2.016,-0.448,0.305,-0.123,0
0.385,2.111,-0.414,0.214,-0.128,0
0.698,1.875,-0.351,0.173,-0.081,0
0.757,2.007,-0.42,0.268,-0.212,0
0.917,2.238,-0.446,0.247,-0.135,0
1.127,2.254,-0.299,0.172,-0.16,0
1.115,2.261,-0.346,0.275,-0.156,0
1.09,1.973,-0.415,0.189,-0.112,0
0.826,1.872,-0.313,0.232,-0.322,0
0.847,1.63,-0.328,0.351,-0.395,0
0.736,2.022,-0.329,0.179,0.123,0
0.736,2.493,-0.363,0.211,0.145,0
0.593,2.432,-0.471,0.25,0.214,0
0.286,2.793,-0.459,0.22,0.156,0
0.302,3.129,-0.561,0.289,0.196,0
0.521,3.176,-0.506,0.324,0.593,0
0.368,3.033,-0.68,0.476,0.682,0
0.274,3.21,-0.507,0.411,0.834,0
0.559,2.887,-0.677,0.487,0.942,0
0.25,2.692,-0.599,0.624,1.298,0
0.947,2.345,-0.401,0.399,1.167,0
1.098,2.524,-0.429,0.276,1.019,0
1.007,2.845,-0.424,0.422,0.617,0
0.597,3.028,-0.424,0.302,0.937,0
1.15,2.51,-0.45,0.659,0.548,0
1.456,2.755,-0.416,0.309,0.398,0
1.025,2.404,-0.505,0.259,0.435,0
1.097,2.087,-0.549,0.2,0.245,0
1.296,2.241,-0.417,0.214,0.141,0
1.328,1.955,-0.489,0.2,0.256,0
0.972,1.955,-0.449,0.295,0.271,0
0.526,2.17,-0.557,0.348,0.0,0
0.412,2.118,-0.434,0.226,0.134,0
0.229,2.527,-0.58,0.246,0.162,0
0.331,2.335,-0.436,0.302,-0.117,0
0.557,2.204,-0.467,0.348,-0.259,0
0.271,2.481,-0.485,0.312,-0.14,0
0.418,2.521,-0.509,0.42,-0.151,0
0.504,2.585,-0.577,0.309,-0.158,0
0.397,2.703,-0.6,0.372,0.0,0
0.552,2.956,-0.539,0.285,-0.144,0
0.626,2.637,-0.419,0.264,-0.277,0
0.842,2.641,-0.46,0.229,-0.123,0
0.638,2.498,-0.387,0.243,-0.301,0
0.347,2.162,-0.536,0.423,-0.164,0
0.515,2.151,-0.388,-0.176,-0.094,0
0.468,2.071,-0.516,-0.198,-0.108,0
0.675,2.148,-0.462,-0.216,-0.12,0
0.602,2.25,-0.543,-0.199,-0.121,0
0.401,2.322,-0.347,-0.164,-0.093,0
0.438,2.465,-0.387,-0.202,-0.194,0
0.624,2.58,-0.602,-0.237,-0.133,0
0.54,2.787,-0.667,-0.242,-0.157,0
0.595,2.984,-0.599,-0.252,-0.174,0
0.65,2.903,-0.763,-0.301,-0.153,0
0.702,3.001,-0.525,-0.234,-0.129,0
0.639,3.1,-0.462,-0.186,-0.127,0
0.647,3.212,-0.483,-0.223,-0.146,0
0.885,2.87,-0.414,-0.173,-0.117,0
0.822,2.76,-0.373,-0.166,-0.126,0
0.832,2.759,-0.452,-0.184,-0.13,0
0.857,2.735,-0.45,-0.187,-0.199,0
0.409,2.816,-0.408,-0.24,-0.165,0
0.331,2.723,-0.524,-0.269,-0.134,0
0.36,2.311,-0.475,-0.289,-0.147,0
0.692,2.444,-0.529,-0.199,0.0,0
0.797,2.197,-0.479,-0.19,0.0,0
0.902,1.984,-0.398,-0.194,-0.118,0
0.828,2.132,-0.487,-0.205,-0.147,0
0.924,2.334,-0.479,-0.175,-0.109,0
0.969,2.226,-0.436,-0.178,-0.124,0
1.203,2.256,-0.356,-0.157,-0.108,0
1.039,2.521,-0.385,-0.156,-0.107,0
1.102,2.78,-0.438,-0.205,-0.135,0
1.284,2.927,-0.485,-0.241,-0.213,0
1.347,2.597,-0.453,-0.2,-0.113,0
0.932,2.3,-0.49,-0.202,0.0,0
0.648,2.694,-0.482,-0.24,-0.14,0
0.53,2.274,-0.541,-0.186,0.129,0
0.58,2.541,-0.342,-0.165,0.153,0
0.307,2.908,-0.479,-0.19,0.205,0
0.725,2.566,-0.518,-0.195,0.0,0
0.966,2.286,-0.293,-0.149,-0.116,0
0.67,1.848,-0.283,-0.135,-0.075,0
0.614,1.697,-0.442,-0.163,-0.105,0
0.469,1.774,-0.391,-0.157,-0.101,0
0.501,1.934,-0.39,-0.211,-0.1,0
0.65,1.803,-0.366,-0.148,0.0,0
0.729,2.055,-0.436,-0.183,0.165,0
0.776,2.22,-0.549,-0.194,0.145,0
0.899,2.203,-0.392,-0.202,0.25,0
1.125,1.966,-0.354,-0.13,0.135,0
1.037,1.78,-0.256,-0.107,0.097,0
1.001,1.491,-0.225,-0.094,0.095,0
0.892,1.534,-0.287,-0.118,-0.069,0
1.19,1.647,-0.274,-0.121,-0.06,0
1.128,1.33,-0.291,-0.114,0.0,0
1.033,1.105,-0.254,-0.101,0.0,0
1.207,1.059,-0.208,-0.083,-0.055,0
1.274,1.307,-0.225,-0.079,-0.059,0
1.619,1.55,-0.28,-0.1,0.0,0
1.601,1.79,-0.298,-0.127,-0.073,0
1.364,1.941,-0.341,-0.129,-0.075,0
1.236,1.94,-0.356,-0.177,-0.107,0
0.808,1.69,-0.371,-0.151,-0.103,0
0.643,1.634,-0.268,-0.141,0.0,0
0.845,1.667,-0.561,-0.211,0.0,0
0.965,1.317,-0.295,-0.121,-0.067,0
0.627,1.375,-0.372,-0.163,-0.075,0
0.609,1.359,-0.747,-0.271,-0.193,0
0.365,1.946,-0.279,-0.137,-0.091,0
0.302,2.12,-0.337,-0.184,-0.11,0
0.318,1.818,-0.384,-0.162,0.0,0
0.774,0.964,-0.256,-0.123,0.0,0
0.976,0.774,-0.182,-0.091,0.111,0
1.162,0.769,-0.121,0.094,-0.051,0
0.704,0.966,-0.262,0.146,-0.097,0
1.29,1.92,-0.346,0.27,-0.174,0
1.586,2.256,-0.352,0.196,-0.224,0
1.892,1.535,-0.379,0.186,-0.126,0
1.957,1.436,-0.279,0.232,-0.102,0
2.035,1.232,-0.204,0.103,-0.063,0
2.242,1.108,-0.148,0.11,-0.056,0
2.007,0.997,-0.149,0.116,0.062,0
2.239,0.958,-0.147,0.125,0.093,0
2.089,0.672,-0.1,0.078,0.065,0
2.095,0.66,-0.09,0.068,-0.04,0
2.331,0.651,-0.107,0.128,-0.052,0
2.302,0.619,-0.093,0.086,0.052,0
2.479,0.616,-0.1,-0.064,-0.044,0
2.545,0.316,-0.103,0.087,0.062,0
2.761,0.661,-0.15,0.084,-0.036,0
2.991,0.411,-0.115,0.109,0.104,0
2.942,0.53,-0.105,0.081,-0.041,0
2.92,0.446,-0.105,0.08,-0.049,0
2.692,0.278,0.123,0.118,-0.056,0
2.725,0.297,0.192,0.222,-0.084,0
2.509,0.294,0.176,0.214,-0.068,0
2.41,0.29,0.153,0.162,-0.062,0
2.365,0.282,0.158,0.155,-0.059,0
2.496,0.36,0.125,0.095,-0.08,0
2.637,0.482,0.179,0.133,-0.05,0
2.64,0.625,0.155,0.106,0.058,0
2.653,0.448,0.241,0.089,0.092,0
2.431,0.278,0.102,0.083,0.086,0
2.039,0.45,0.138,0.086,0.072,0
1.869,0.81,0.206,0.153,0.105,0
1.947,0.99,0.181,0.14,0.135,0
2.275,0.69,0.114,0.103,0.072,0
2.198,0.512,0.109,0.095,-0.048,0
2.191,0.438,0.149,0.124,-0.155,0
1.942,0.607,0.137,0.203,-0.139,0
1.896,0.648,0.207,0.138,-0.072,0
1.836,0.751,0.152,0.134,-0.158,0
1.854,0.906,0.339,0.2,-0.32,0
2.039,1.226,0.508,0.35,-0.135,0
2.18,1.275,0.459,0.427,-0.234,0
2.237,1.288,0.45,0.442,-0.23,0
2.055,1.169,0.301,0.234,-0.066,0
1.962,1.416,0.268,0.143,-0.079,0
1.509,1.557,0.482,0.283,-0.169,0
1.482,1.502,0.527,0.413,-0.19,0
1.322,1.153,0.403,0.371,-0.395,0
1.4,1.26,0.292,0.157,-0.167,0
1.441,0.97,0.396,0.265,-0.163,0
1.322,0.603,0.156,0.145,-0.163,0
1.634,0.493,0.12,0.122,-0.173,0
1.593,0.577,0.174,0.153,0.075,0
1.782,0.786,-0.151,0.115,0.081,0
1.458,0.693,-0.129,0.131,0.118,0
1.494,0.721,-0.143,0.151,0.112,0
1.515,1.091,-0.152,-0.072,0.068,0
1.312,1.371,-0.298,-0.131,0.076,0
1.57,1.472,-0.265,-0.09,0.08,0
1.218,1.73,-0.246,-0.11,0.099,0
1.622,1.951,-0.313,-0.136,0.141,0
1.191,2.054,-0.432,-0.203,0.223,0
1.223,2.363,-0.336,-0.153,0.235,0
1.265,2.212,-0.34,-0.167,0.337,0
1.098,2.506,-0.347,-0.148,0.181,0
1.064,2.8,-0.421,-0.204,0.239,0
0.762,3.019,-0.482,-0.194,0.187,0
0.686,3.259,-0.525,-0.225,0.157,0
0.666,3.208,-0.503,-0.23,0.349,0
0.435,3.341,-0.518,-0.294,0.625,0
0.577,3.348,-0.621,-0.245,0.0,0
0.545,3.467,-0.483,-0.222,-0.151,0
0.399,3.177,-0.509,-0.212,-0.141,0
0.536,3.273,-0.604,-0.307,-0.356,0
0.405,3.056,-0.609,-0.304,-0.271,0
0.457,3.001,-0.43,-0.189,-0.166,0
0.455,3.902,-0.637,-0.353,-0.15,0
1.092,3.108,-0.643,-0.263,0.162,0
0.867,2.49,-0.311,-0.157,-0.113,0
1.116,1.999,-0.415,-0.193,-0.225,0
1.639,2.471,-0.466,-0.2,-0.11,0
1.989,2.52,-0.359,-0.137,-0.09,0
1.68,2.342,-0.337,-0.138,0.135,0
1.928,2.195,-0.284,-0.138,-0.097,0
2.007,1.997,-0.478,-0.163,-0.101,0
1.806,1.66,-0.352,-0.111,0.11,0
2.101,1.502,-0.196,-0.085,0.09,0
2.059,1.344,-0.213,-0.103,-0.061,0
1.663,1.214,-0.168,0.11,0.086,0
1.294,1.194,-0.215,0.114,0.095,0
1.363,1.704,-0.318,-0.133,-0.079,0
1.963,1.677,-0.332,-0.109,0.102,0
2.511,1.155,-0.241,-0.087,0.0,0
2.416,0.88,-0.137,0.094,-0.035,0
2.721,0.652,-0.1,-0.063,0.056,0
2.602,0.423,-0.144,-0.08,0.119,0
3.079,0.491,-0.124,-0.084,0.071,0
2.87,0.496,-0.104,-0.066,-0.047,0
3.236,0.591,-0.148,-0.069,-0.057,0
3.426,0.753,-0.143,-0.091,-0.053,0
3.498,0.468,-0.117,-0.064,-0.041,0
3.684,0.362,-0.1,-0.07,0.052,0
3.777,0.592,-0.136,-0.103,-0.056,0
3.429,0.898,-0.182,0.139,0.349,0
3.164,0.728,-0.145,0.101,0.054,0
3.17,0.529,-0.143,0.172,-0.064,0
3.0,0.438,0.136,0.112,0.112,0
3.13,0.54,0.201,-0.067,-0.038,0
2.785,0.581,0.279,-0.073,0.081,0
2.466,0.78,0.364,-0.118,-0.06,0
2.347,0.928,0.413,-0.108,-0.065,0
2.884,1.03,0.349,0.219,-0.236,0
3.045,0.721,0.456,0.553,-0.19,0
3.347,0.482,0.237,0.666,-0.18,0
3.607,0.572,0.336,0.327,-0.114,0
3.273,0.455,0.488,0.576,0.307,0
2.525,0.647,0.375,0.356,0.448,0
2.111,0.901,0.371,0.268,0.515,0
2.131,1.245,0.448,0.45,0.656,0
1.923,0.966,0.365,0.301,1.151,0
1.108,1.63,0.42,-0.32,1.796,0
0.565,1.954,1.013,-0.52,1.881,0
0.61,2.82,0.866,-0.317,0.971,0
0.801,2.874,1.081,-0.359,0.0,0
0.591,2.437,1.02,-0.387,-0.174,0
0.706,2.845,0.779,-0.202,-0.111,0
0.583,3.025,0.989,-0.302,-0.153,0
0.734,2.346,1.115,-0.346,-0.17,0
0.515,1.952,1.204,-0.345,-0.175,0
0.928,1.866,1.028,-0.282,-0.136,0
0.502,2.169,0.845,-0.253,-0.158,0
0.421,1.589,0.578,-0.226,-0.113,0
0.633,1.69,0.465,-0.174,-0.106,0
0.634,2.292,0.884,-0.353,0.193,0
1.413,2.811,0.737,-0.216,-0.131,0
1.022,2.181,0.53,-0.223,0.0,0
0.675,2.061,0.701,0.248,-0.121,0
0.383,1.876,0.687,0.306,0.0,0
0.204,1.772,0.672,0.336,0.0,0
0.324,1.719,0.651,0.254,-0.137,0
0.34,1.823,0.536,0.273,-0.137,0
0.387,2.211,0.643,0.32,-0.136,0
0.55,2.247,0.744,0.503,-0.363,0
0.687,2.34,0.641,0.404,-0.406,0
0.442,2.568,0.851,0.469,-0.275,0
0.517,2.602,1.078,0.534,-0.177,0
0.727,2.657,1.16,0.417,-0.19,0
0.52,3.048,0.992,0.453,0.0,0
0.643,2.529,0.955,0.423,0.218,0
0.371,2.428,0.809,0.357,0.204,0
0.412,2.62,0.73,0.556,0.0,0
0.456,2.494,1.208,0.836,0.0,0
0.526,2.483,1.42,0.622,0.0,0
0.496,2.197,1.185,0.405,-0.195,0
0.435,2.454,1.028,0.507,-0.295,0
0.361,2.265,1.085,0.677,-0.341,0
0.443,2.273,1.764,0.697,-0.297,0
0.383,2.201,1.691,0.739,-0.347,0
0.233,1.784,1.568,0.656,-0.307,0
0.358,1.812,1.189,0.441,-0.189,0
0.288,1.596,0.96,0.413,-0.174,0
0.228,1.38,1.297,0.535,-0.219,0
0.16,1.252,1.345,0.436,-0.179,0
0.156,1.334,1.158,0.556,-0.214,0
0.419,1.303,0.851,0.463,-0.148,0
0.236,1.741,0.822,0.382,-0.175,0
0.384,1.835,0.751,0.334,-0.161,0
0.763,1.929,0.466,0.255,-0.234,0
1.041,1.631,0.505,0.34,-0.263,0
1.0,1.795,0.35,0.242,-0.164,0
0.849,1.656,0.464,0.186,0.0,0
0.807,1.334,0.504,0.168,-0.081,0
0.311,1.493,0.423,0.304,-0.113,0
0.265,1.442,0.681,0.306,0.115,0
0.201,1.552,0.829,0.323,0.183,0
0.346,1.789,0.629,0.268,0.137,0
0.337,1.919,0.578,0.274,0.113,0
0.56,1.978,0.739,0.354,0.2,0
0.716,1.75,0.852,0.226,0.132,0
0.996,1.174,0.778,0.324,0.223,0
0.775,1.66,0.962,0.452,0.246,0
1.038,1.656,0.949,0.371,0.632,0
0.887,2.167,0.646,0.475,1.125,0
0.628,2.801,0.76,0.493,0.981,0
0.785,2.862,0.843,0.538,0.59,0
1.098,2.692,0.812,0.348,0.0,0
1.304,2.43,0.802,0.643,-0.194,0
1.636,2.166,1.094,0.594,-0.172,0
1.004,2.192,1.276,0.833,-0.228,0
0.636,2.63,1.553,0.469,-0.204,0
0.46,1.935,1.194,0.607,-0.212,0
0.413,1.824,1.1,0.434,-0.262,0
0.567,1.824,1.135,0.347,0.0,0
0.211,1.58,1.101,0.498,0.0,0
0.279,1.373,1.137,0.453,0.0,0
0.152,1.282,0.796,0.335,0.0,0
0.085,0.346,0.602,0.454,0.0,0
0.16,0.468,0.48,0.798,0.0,0
0.079,0.327,0.386,0.659,0.0,0
0.085,0.296,0.295,0.552,0.0,0
0.075,0.376,0.311,0.424,0.0,0
0.093,0.281,0.371,0.441,0.0,0
0.233,0.632,0.642,0.724,0.0,0
0.124,0.398,0.432,1.031,0.0,0
0.134,0.334,0.428,1.189,0.0,0
0.096,0.337,0.513,1.485,0.0,0
0.139,0.342,0.668,1.827,0.0,0
0.103,0.433,0.544,2.012,0.0,0
0.211,0.538,0.841,2.189,0.0,0
0.126,0.476,1.238,2.343,0.0,0
0.121,0.582,1.368,2.225,0.0,0
0.133,0.604,1.496,2.193,0.0,0
0.152,0.824,1.225,2.058,0.0,0
0.156,0.564,1.35,1.842,0.0,0
0.147,0.817,1.534,1.705,0.0,0
0.276,0.904,2.035,1.594,0.0,0
0.167,0.752,1.922,0.984,0.0,0
0.211,1.473,1.838,0.714,0.0,0
-0.125,1.458,1.659,0.643,0.0,0
0.371,1.194,1.549,0.687,-0.474,0
0.348,1.224,1.643,0.83,-0.406,0
0.338,1.216,2.052,0.729,-0.238,0
0.656,1.465,1.766,0.689,-0.253,0
0.692,1.18,1.666,0.683,-0.224,0
0.184,1.364,1.415,0.658,-0.626,0
0.29,1.995,1.429,0.772,0.0,0
0.265,2.037,0.992,0.625,0.0,0
0.441,2.011,0.847,0.308,0.0,0
0.39,1.961,0.67,0.452,0.0,0
0.71,2.25,0.718,0.272,-0.117,0
0.266,2.584,0.739,0.408,-0.143,0
0.273,1.982,1.041,0.567,-0.411,0
0.301,2.09,0.976,0.867,-0.439,0
0.181,1.316,0.821,0.676,0.0,0
0.453,1.694,1.49,0.667,0.0,0
0.245,2.017,1.687,0.99,0.0,0
0.386,1.497,1.213,0.493,0.254,0
0.198,1.65,0.707,0.333,0.179,0
0.314,2.256,1.035,0.564,0.272,0
-0.146,2.06,1.0,0.441,0.0,0
0.296,1.804,0.962,0.416,-0.172,0
0.383,1.267,1.145,0.575,-0.212,0
0.29,0.831,1.73,0.87,0.0,0
0.174,0.619,1.468,1.262,0.0,0
0.132,0.489,1.098,0.915,0.0,0
0.095,0.413,0.818,1.258,0.0,0
0.116,0.485,0.917,1.673,0.0,0
0.087,0.425,1.102,1.916,0.0,0
0.193,0.788,0.794,1.37,0.0,0
0.088,0.611,0.697,2.181,0.0,0
0.128,0.351,0.582,2.105,-0.626,0
0.269,0.362,0.661,2.266,-0.705,0
0.154,0.388,0.555,2.153,-0.829,0
0.151,0.415,0.501,2.147,-0.987,0
0.237,0.536,0.755,2.177,-0.769,0
0.176,0.438,0.842,2.42,-0.849,0
0.433,0.595,0.98,2.318,-0.762,0
-0.09,0.559,1.184,2.327,-1.0,0
0.14,0.589,1.323,1.963,-0.621,0
0.179,0.448,1.268,1.786,-0.631,0
0.428,0.796,1.302,1.773,-0.608,0
0.453,0.577,1.37,1.883,-0.557,0
0.207,0.799,1.264,2.152,-0.641,0
0.189,0.548,0.918,1.984,-0.614,0
0.179,0.61,0.715,1.854,-0.77,0
0.161,0.548,0.966,1.674,-0.52,0
0.099,0.472,1.064,1.996,-0.781,0
0.334,0.442,0.958,2.175,-0.879,0
0.206,0.605,0.757,1.918,-0.502,0
0.169,0.397,0.678,1.654,-0.651,0
0.188,0.75,0.797,1.287,-0.606,0
0.132,0.588,1.521,1.318,-0.437,0
0.402,0.617,1.656,1.123,-0.363,0
0.277,0.872,1.918,1.371,-0.449,0
0.144,0.875,1.999,1.127,-0.534,0
0.22,1.013,2.32,1.102,-0.359,0
0.31,1.074,2.474,1.139,-0.467,0
0.334,0.9,2.589,1.297,-0.544,0
0.374,1.266,2.692,1.077,-0.376,0
0.266,1.229,2.271,0.879,-0.326,0
0.185,1.416,2.055,0.872,0.0,0
0.319,1.027,2.416,1.356,0.0,0
-0.103,0.929,1.762,0.943,-0.424,0
0.363,0.694,1.93,0.798,-0.367,0
0.589,0.89,1.737,0.931,-0.557,0
0.363,0.774,2.429,1.578,-0.523,0
0.329,0.432,1.607,1.44,-0.784,0
-0.106,0.556,0.961,1.628,-0.863,0
0.186,1.112,0.9,1.309,-0.495,0
0.173,0.962,0.788,1.051,-0.38,0
0.132,0.575,0.825,0.514,0.0,0
0.096,0.344,0.316,0.476,-0.469,0
0.076,0.254,0.229,0.383,-0.375,0
0.048,0.234,0.294,0.469,-1.092,0
0.414,1.584,1.4,0.571,-0.458,0
0.231,1.764,1.438,1.052,-0.489,0
0.811,2.098,0.834,1.39,-0.433,0
0.981,2.208,0.604,1.5,-0.439,0
0.493,2.278,0.537,1.631,-0.415,0
0.232,2.627,0.687,1.597,-0.482,0
0.99,2.775,0.717,0.833,-0.224,0
0.5,1.762,1.223,0.454,0.18,0
-0.174,1.629,1.45,0.648,0.387,0
0.636,0.8,1.945,0.737,0.362,0
0.346,0.925,2.396,1.064,0.419,0
0.486,1.088,2.141,1.099,0.467,0
0.331,0.59,2.549,0.834,0.376,0
0.236,0.46,2.043,0.909,0.646,0
0.434,0.671,1.898,1.02,0.347,0
0.134,0.681,1.628,1.01,0.56,0
0.228,0.46,1.628,1.282,0.712,0
0.257,0.57,1.962,1.559,0.547,0
0.338,0.437,1.708,1.274,0.984,0
0.191,0.609,1.806,0.81,1.11,0
0.238,0.475,1.232,1.637,0.785,0
0.101,0.333,0.52,1.505,1.15,0
0.126,0.436,0.541,1.177,1.25,0
0.158,0.281,0.389,1.072,1.464,0
0.147,0.289,0.384,0.928,1.595,0
0.142,0.335,0.546,1.116,1.674,0
0.108,0.355,0.418,0.592,2.053,0
0.236,0.368,0.404,1.22,2.13,0
0.1,0.261,0.323,1.385,1.829,0
0.159,0.356,0.591,1.763,1.424,0
0.189,0.533,0.612,1.954,0.987,0
0.257,0.577,0.638,1.253,1.175,0
0.131,0.482,0.482,0.916,0.899,0
0.115,0.628,0.523,0.719,0.731,0
0.104,0.945,0.432,0.783,1.091,0
0.136,0.344,0.534,0.508,1.165,0
0.092,0.476,0.321,0.505,0.998,0
0.072,0.333,0.556,0.507,0.438,0
0.228,1.054,0.309,0.479,0.546,0
0.098,0.526,1.126,0.0,0.0,0
-0.106,0.548,1.397,0.0,0.0,0
0.564,1.178,1.19,-0.319,0.242,0
0.509,0.399,0.665,-0.156,0.0,0
0.058,0.245,0.368,-0.427,0.0,0
0.066,0.28,0.417,-0.544,0.0,0
0.145,0.331,0.458,-0.741,0.0,0
0.17,0.46,0.684,-0.74,0.0,0
0.251,0.542,0.61,-0.615,0.0,0
0.325,0.779,0.955,-1.354,0.0,0
-0.251,1.135,1.116,-0.517,-0.274,0
0.249,1.423,1.518,-0.459,-0.233,0
0.666,1.858,1.334,-0.432,-0.502,0
0.234,1.933,1.898,-0.693,-0.27,0
0.337,1.78,2.348,-0.639,-0.286,0
-0.193,1.33,2.367,-0.661,-0.348,0
0.341,0.792,2.458,-0.985,-0.459,0
0.39,1.445,2.949,-0.728,-0.313,0
0.249,1.039,3.199,-0.81,-0.372,0
0.478,2.033,2.162,-0.682,0.0,0
0.6,2.234,1.442,-0.237,-0.152,0
0.43,2.541,1.083,-0.482,0.0,0
-0.158,2.19,1.004,-0.51,0.0,0
-0.201,1.086,0.823,-0.403,0.201,0
0.447,1.028,1.955,-0.764,-0.406,0
0.21,0.847,1.963,-0.94,-0.732,0
1.21,1.167,2.284,-0.457,-0.185,0
